|6.6.6
Archiving\03_Data\fracLP/QFM_m5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1558.90        500.000        98.7926                 NaN            NaN            NaN            NaN            NaN            NaN   1.20738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8077                 NaN            NaN            NaN            NaN            NaN            NaN   1.19227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8241                 NaN            NaN            NaN            NaN            NaN            NaN   1.17591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8419                 NaN            NaN            NaN            NaN  0.542455E-005            NaN   1.15813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8984                 NaN            NaN            NaN            NaN  0.313025                 NaN  0.788556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8873                 NaN            NaN            NaN            NaN            NaN            NaN   1.11266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8932                 NaN            NaN            NaN            NaN            NaN            NaN   1.10684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9056                 NaN            NaN            NaN            NaN            NaN            NaN   1.09440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9211                 NaN            NaN            NaN            NaN            NaN            NaN   1.07885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9430                 NaN            NaN            NaN            NaN            NaN            NaN   1.05703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9534                 NaN            NaN            NaN            NaN            NaN            NaN   1.04665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9631                 NaN            NaN            NaN            NaN            NaN            NaN   1.03689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9826                 NaN            NaN            NaN            NaN            NaN            NaN   1.01744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9936                 NaN            NaN            NaN            NaN            NaN            NaN   1.00638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0051                 NaN            NaN            NaN            NaN            NaN            NaN  0.994860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0171                 NaN            NaN            NaN            NaN            NaN            NaN  0.982908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0330                 NaN            NaN            NaN            NaN            NaN            NaN  0.967015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0414                 NaN            NaN            NaN            NaN            NaN            NaN  0.958633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0573                 NaN            NaN            NaN            NaN            NaN            NaN  0.942668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0620                 NaN            NaN            NaN            NaN            NaN            NaN  0.938048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0826                 NaN            NaN            NaN            NaN            NaN            NaN  0.917407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0889                 NaN            NaN            NaN            NaN            NaN            NaN  0.911067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1019                 NaN            NaN            NaN            NaN            NaN            NaN  0.898108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1099                 NaN            NaN            NaN            NaN            NaN            NaN  0.890082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1204                 NaN            NaN            NaN            NaN            NaN            NaN  0.879620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0991                 NaN            NaN            NaN            NaN            NaN            NaN  0.710607       0.190267                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9888                 NaN            NaN            NaN            NaN            NaN            NaN  0.784478E-001  0.932709                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9964                 NaN            NaN            NaN            NaN            NaN            NaN  0.697781E-001  0.933818                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0057                 NaN            NaN            NaN            NaN            NaN            NaN  0.582423E-001  0.936101                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0127                 NaN            NaN            NaN            NaN            NaN            NaN  0.485519E-001  0.938726                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0172                 NaN            NaN            NaN            NaN            NaN            NaN  0.352672E-001  0.947494                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0253                 NaN            NaN            NaN            NaN            NaN            NaN  0.256283E-001  0.949066                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0306                 NaN            NaN            NaN            NaN            NaN            NaN  0.135331E-001  0.955821                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.8291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.17092                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2478                 NaN            NaN            NaN            NaN            NaN            NaN  0.523582E-001  0.699846                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0399                 NaN            NaN            NaN            NaN            NaN            NaN  0.555601E-001  0.904568                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.953805                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0526                 NaN            NaN            NaN            NaN            NaN            NaN  0.127305       0.820118                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.957214                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.5436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.759103       0.697312                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.5060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.648458       0.845548                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.5305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.636027       0.833468                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.5566                 NaN            NaN            NaN            NaN            NaN            NaN  0.955766E-002  0.613190       0.820642                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.5836                 NaN            NaN            NaN            NaN            NaN            NaN  0.402487E-001  0.567851       0.808306                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.6084                 NaN            NaN            NaN            NaN            NaN            NaN  0.797085E-001  0.797235       0.514609                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.6317                 NaN            NaN            NaN            NaN            NaN            NaN  0.804962E-001  0.502149       0.785625                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.6556                 NaN            NaN            NaN            NaN            NaN            NaN  0.767903E-001  0.772836       0.494741                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6761                 NaN            NaN            NaN            NaN            NaN            NaN  0.765563E-001  0.484003       0.763382                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.7002                 NaN            NaN            NaN            NaN            NaN            NaN  0.714430E-001  0.750297       0.478077                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.7248                 NaN            NaN            NaN            NaN            NaN            NaN  0.693109E-001  0.469565       0.736351                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.1725                 NaN            NaN            NaN            NaN            NaN            NaN  0.376179E-001  0.793560       0.747691                 NaN  0.248655                 NaN            NaN            NaN
  1431.08        500.000        96.4343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.56241       0.975175                 NaN   1.02815                 NaN            NaN            NaN
  1428.57        500.000        96.5742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.50177       0.934968                 NaN  0.989039                 NaN            NaN            NaN
  1426.07        500.000        96.7029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.44473       0.899451                 NaN  0.952877                 NaN            NaN            NaN
  1423.56        500.000        96.8249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.865661        1.39102                 NaN  0.918371                 NaN            NaN            NaN
  1421.05        500.000        96.9419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.34018       0.832347                 NaN  0.885551                 NaN            NaN            NaN
  1418.55        500.000        97.0531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.801346        1.29137                 NaN  0.854174                 NaN            NaN            NaN
  1416.04        500.000        97.1525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24805       0.773317                 NaN  0.826119                 NaN            NaN            NaN
  1413.53        500.000        97.2483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.20582       0.747008                 NaN  0.798901                 NaN            NaN            NaN
  1411.03        500.000        97.3389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.720782        1.16695                 NaN  0.773365                 NaN            NaN            NaN
  1408.52        500.000        97.4261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.12892       0.696528                 NaN  0.748437                 NaN            NaN            NaN
  1406.02        500.000        97.5080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.673027        1.09373                 NaN  0.725243                 NaN            NaN            NaN
  1403.51        500.000        97.5847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.06029       0.652018                 NaN  0.703014                 NaN            NaN            NaN
  1401.00        500.000        97.6606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.630440        1.02765                 NaN  0.681297                 NaN            NaN            NaN
  1398.50        500.000        97.7300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.997765       0.610708                 NaN  0.661486                 NaN            NaN            NaN
  1395.99        500.000        97.7975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.591520       0.968992                 NaN  0.642026                 NaN            NaN            NaN
  1393.48        500.000        97.8622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.941248       0.573200                 NaN  0.623394                 NaN            NaN            NaN
  1390.98        500.000        97.9236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.555755       0.915021                 NaN  0.605614                 NaN            NaN            NaN
  1388.47        500.000        97.9819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.890064       0.539210                 NaN  0.588805                 NaN            NaN            NaN
  1385.96        500.000        98.0374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.523706       0.866296                 NaN  0.572550                 NaN            NaN            NaN
  1383.46        500.000        98.0922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.508109       0.842981                 NaN  0.556722                 NaN            NaN            NaN
  1380.95        500.000        98.1432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.493963       0.821050                 NaN  0.541832                 NaN            NaN            NaN
  1378.45        500.000        98.1921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.479840       0.800400                 NaN  0.527695                 NaN            NaN            NaN
  1375.94        500.000        98.2404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.780030       0.466040                 NaN  0.513504                 NaN            NaN            NaN
  1373.43        500.000        98.2860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.453035       0.760810                 NaN  0.500193                 NaN            NaN            NaN
  1370.93        500.000        98.3299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.440560       0.742234                 NaN  0.487331                 NaN            NaN            NaN
  1368.42        500.000        98.3717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.428658       0.724598                 NaN  0.475014                 NaN            NaN            NaN
  1365.91        500.000        98.4131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.416938       0.707138                 NaN  0.462840                 NaN            NaN            NaN
  1363.41        500.000        98.4525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.690581       0.405529                 NaN  0.451420                 NaN            NaN            NaN
  1360.90        500.000        98.4905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.394758       0.674688                 NaN  0.440092                 NaN            NaN            NaN
  1358.40        500.000        98.5263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.659506       0.384720                 NaN  0.429501                 NaN            NaN            NaN
  1355.89        500.000        98.5614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.374765       0.644682                 NaN  0.419135                 NaN            NaN            NaN
  1353.38        500.000        98.5957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.364987       0.630374                 NaN  0.408922                 NaN            NaN            NaN
  1350.88        500.000        98.6286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.616813       0.355321                 NaN  0.399252                 NaN            NaN            NaN
  1348.37        500.000        98.6604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.603103       0.346776                 NaN  0.389768                 NaN            NaN            NaN
  1345.86        500.000        98.6910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.338198       0.590146                 NaN  0.380655                 NaN            NaN            NaN
  1343.36        500.000        98.7210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.329407       0.577866                 NaN  0.371744                 NaN            NaN            NaN
  1340.85        500.000        98.7499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.565732       0.321230                 NaN  0.363112                 NaN            NaN            NaN
  1338.35        500.000        98.7762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.313990       0.554359                 NaN  0.355412                 NaN            NaN            NaN
  1335.84        500.000        98.8064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.542610       0.304716                 NaN  0.346243                 NaN            NaN            NaN
  1333.33        500.000        98.8308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.298410       0.531804                 NaN  0.338994                 NaN            NaN            NaN
  1330.83        500.000        98.8564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.520930       0.291277                 NaN  0.331354                 NaN            NaN            NaN
  1328.32        500.000        98.8810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.511259       0.283701                 NaN  0.324087                 NaN            NaN            NaN
  1325.81        500.000        98.9049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.501382       0.276756                 NaN  0.316972                 NaN            NaN            NaN
  1323.31        500.000        98.9290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.491030       0.270383                 NaN  0.309635                 NaN            NaN            NaN
  1320.80        500.000        98.9519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.481030       0.264298                 NaN  0.302809                 NaN            NaN            NaN
  1318.30        500.000        98.9728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.472554       0.258070                 NaN  0.296614                 NaN            NaN            NaN
  1315.79        500.000        98.9954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.462896       0.251998                 NaN  0.289755                 NaN            NaN            NaN
  1313.28        500.000        99.0157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.454292       0.246297                 NaN  0.283691                 NaN            NaN            NaN
  1310.78        500.000        99.0359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.240750       0.445729                 NaN  0.277640                 NaN            NaN            NaN
  1308.27        500.000        99.0555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.235404       0.437391                 NaN  0.271702                 NaN            NaN            NaN
  1305.76        500.000        99.0733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.229214       0.430717                 NaN  0.266789                 NaN            NaN            NaN
  1303.26        500.000        99.0956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.224304       0.420611                 NaN  0.259478                 NaN            NaN            NaN
  1300.75        500.000        99.1116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.219869       0.413628                 NaN  0.254919                 NaN            NaN            NaN
  1298.25        500.000        99.1298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.405939       0.214765                 NaN  0.249503                 NaN            NaN            NaN
  1295.74        500.000        83.1253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.57695        3.29601                 NaN   1.89395        10.1078                 NaN            NaN
  1293.23        500.000        79.0072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.95605        1.92307                 NaN   2.29500        12.8187                 NaN            NaN
  1290.73        500.000        83.3537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.10762        1.54656                 NaN   1.83026        10.1619                 NaN            NaN
  1288.22        500.000        86.2095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.54936        1.29725                 NaN   1.52382        8.42011                 NaN            NaN
  1285.71        500.000        88.2741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.14246        1.11750                 NaN   1.29939        7.16660                 NaN            NaN
  1283.21        500.000        89.7908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.983831        1.84271                 NaN   1.13392        6.24872                 NaN            NaN
  1280.70        500.000        90.9745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.60832       0.879177                 NaN   1.00385        5.53415                 NaN            NaN
  1278.20        500.000        91.9306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.41806       0.792986                 NaN  0.897507        4.96083                 NaN            NaN
  1275.69        500.000        92.7089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.723587        1.26311                 NaN  0.810777        4.49360                 NaN            NaN
  1273.18        500.000        93.3679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.663329        1.13207                 NaN  0.736626        4.10006                 NaN            NaN
  1270.68        500.000        93.9229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.02135       0.613183                 NaN  0.673593        3.76893                 NaN            NaN
  1268.17        500.000        94.4025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.926886       0.568390                 NaN  0.619033        3.48319                 NaN            NaN
  1265.66        500.000        94.8252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.843191       0.528700                 NaN  0.570514        3.23244                 NaN            NaN
  1263.16        500.000        95.1942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.493842       0.770470                 NaN  0.527840        3.01364                 NaN            NaN
  1260.65        500.000        95.5251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.462032       0.705725                 NaN  0.489481        2.81763                 NaN            NaN
  1258.15        500.000        95.8193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.432700       0.648800                 NaN  0.455150        2.64405                 NaN            NaN
  1255.64        500.000        96.0797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.598781       0.407960                 NaN  0.424821        2.48878                 NaN            NaN
  1253.13        500.000        96.3209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.552713       0.383529                 NaN  0.396442        2.34644                 NaN            NaN
  1250.63        500.000        96.5398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.361891       0.510991                 NaN  0.370666        2.21661                 NaN            NaN
  1248.12        500.000        96.7359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.342441       0.473768                 NaN  0.347540        2.10038                 NaN            NaN
  1245.61        500.000        96.9151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.324042       0.440761                 NaN  0.326402        1.99370                 NaN            NaN
  1243.11        500.000        97.0816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.410323       0.306991                 NaN  0.306871        1.89423                 NaN            NaN
  1240.60        500.000        97.2329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.291209       0.382614                 NaN  0.289027        1.80430                 NaN            NaN
  1238.10        500.000        97.3718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.357652       0.277155                 NaN  0.272561        1.72080                 NaN            NaN
  1235.59        500.000        97.5016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.263541       0.334337                 NaN  0.257146        1.64336                 NaN            NaN
  1233.08        500.000        97.6202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.313615       0.251005                 NaN  0.243240        1.57189                 NaN            NaN
  1230.58        500.000        97.7294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.294255       0.238936                 NaN  0.230343        1.50707                 NaN            NaN
  1228.07        500.000        97.8350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.228441       0.276746                 NaN  0.217894        1.44188                 NaN            NaN
  1225.56        500.000        97.9284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.218404       0.260922                 NaN  0.207037        1.38524                 NaN            NaN
  1223.06        500.000        98.0171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.245875       0.209124                 NaN  0.196465        1.33143                 NaN            NaN
  1220.55        500.000        98.0995                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.200796       0.232062                 NaN  0.186863        1.28076                 NaN            NaN
  1218.05        500.000        93.7992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.377064       0.347210                 NaN  0.474290        2.92185        2.08036                 NaN
  1215.54        500.000        87.7489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.505547       0.638302                 NaN  0.880358        5.21236        5.01449                 NaN
  1213.03        500.000        88.2355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.628277       0.477577                 NaN  0.845557        4.99609        4.81700                 NaN
  1210.53        500.000        88.5118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.628673       0.456685                 NaN  0.824864        4.87266        4.70535                 NaN
  1208.02        500.000        88.5286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.644803       0.442812                 NaN  0.821838        4.86259        4.69937                 NaN
  1205.51        500.000        88.1631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.438604       0.683870                 NaN  0.844348        5.02026        4.84986                 NaN
  1203.01        500.000        87.0506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.771668       0.448860                 NaN  0.916358        5.50562        5.30685                 NaN
  1200.50        500.000        84.1499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.470117        1.00164                 NaN   1.10718        6.77340        6.49780                 NaN
  1197.99        500.000        75.6145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.119703        2.09861                 NaN   1.68692        10.4627        10.0176                 NaN
  1195.49        500.000        55.2762                 NaN  0.377555                 NaN            NaN            NaN            NaN            NaN   3.48392                 NaN            NaN   3.06313        19.1290        18.6701                 NaN
  1192.98        500.000                 NaN            NaN   1.00211                 NaN            NaN            NaN            NaN            NaN   7.19985                 NaN            NaN   6.78798        42.7032        41.7397       0.567135     
  1190.48        500.000                 NaN            NaN  0.932460                 NaN            NaN            NaN            NaN            NaN   7.39701                 NaN            NaN   6.80692        42.6459        41.6627       0.554944     
  1187.97        500.000                 NaN            NaN  0.850152                 NaN            NaN            NaN            NaN            NaN   7.62753                 NaN            NaN   6.82748        42.5820        41.5714       0.541422     
  1185.46        500.000                 NaN            NaN  0.764267                 NaN            NaN            NaN            NaN            NaN   7.86661                 NaN            NaN   6.84870        42.5172        41.4758       0.527439     
  1182.96        500.000                 NaN            NaN  0.657444                 NaN            NaN            NaN            NaN            NaN   8.16245                 NaN            NaN   6.87413        42.4390        41.3565       0.510441     
  1180.45        500.000                 NaN            NaN  0.575208                 NaN            NaN            NaN            NaN            NaN   4.62983        3.75249                 NaN   6.89089        42.3895        41.2631       0.498967     
  1177.94        500.000                 NaN            NaN  0.439131                 NaN            NaN            NaN            NaN            NaN   6.10303        2.64314       0.196611E-004   6.91457        42.3090        41.1095       0.481564     
  1175.44        500.000                 NaN            NaN  0.262549                 NaN            NaN            NaN            NaN            NaN   5.47688        3.75860                 NaN   6.95863        42.1793        40.9116       0.452394     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.41716        4.53429                 NaN   7.01495        42.0039        40.6163       0.413381     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.94835                 NaN            NaN   7.01498        42.0061        40.6162       0.414316     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.949663E-001   9.85653                 NaN   7.01762        42.0015        40.6168       0.412661     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.16129        6.77634                 NaN   7.00753        42.0237        40.6137       0.417395     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.96090                 NaN            NaN   7.02476        41.9863        40.6180       0.410130     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.43369        4.98268        2.42296        6.95324        42.1661        40.5965       0.444868     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.17270        1.78943                 NaN   7.02511        41.9839        40.6187       0.410196     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.85598        1.11092                 NaN   7.02944        41.9761        40.6192       0.408296     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.99499        6.96233                 NaN   7.02738        41.9885        40.6173       0.409502     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.89896        1.07559                 NaN   7.03594        41.9636        40.6204       0.405451     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.04184        6.92179                 NaN   7.03342        41.9776        40.6184       0.406931     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.82333        1.15624                 NaN   7.04185        41.9542        40.6214       0.402951     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.80727        1.17606                 NaN   7.04557        41.9480        40.6219       0.401162     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.78710        1.19978                 NaN   7.04905        41.9422        40.6224       0.399454     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0092                 NaN            NaN   7.06577        41.9077        40.6263       0.391030     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.20374        6.77591                 NaN   7.04842        41.9502        40.6213       0.400447     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.24211        6.74079                 NaN   7.05141        41.9447        40.6219       0.399142     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.97133        6.02434                 NaN   7.05912        41.9269        40.6234       0.394845     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.31308        5.68243                 NaN   7.05961        41.9267        40.6234       0.394803     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.16288        5.83779                 NaN   7.06484        41.9164        40.6251       0.392897     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.18829        5.81565                 NaN   7.06778        41.9109        40.6257       0.391584     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.22000        5.78719                 NaN   7.07068        41.9055        40.6263       0.390285     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.24442        5.76607                 NaN   7.07362        41.9000        40.6270       0.388965     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.28301        5.73068                 NaN   7.07645        41.8946        40.6276       0.387692     
