|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/ALH/ALH_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1264.38        2500.00       0.100807        97.4495       0.232229                 NaN  0.469130                 NaN  0.412633                 NaN   1.33571                 NaN            NaN
  1262.96        2500.00       0.526817E-001   97.8272       0.102610                 NaN  0.382320                 NaN  0.260229                 NaN   1.31228       0.627281E-001            NaN
  1261.55        2500.00       0.140700        90.9190       0.374482                 NaN   2.18826                 NaN   1.02802                 NaN   3.67143        1.67808                 NaN
  1260.14        2500.00       0.154219        90.3620       0.387106                 NaN   2.20805                 NaN   1.08939                 NaN   4.02340        1.77583                 NaN
  1258.72        2500.00       0.143622        90.8101       0.368057                 NaN   2.11364                 NaN   1.03583                 NaN   3.83941        1.68938                 NaN
  1257.31        2500.00       0.144432        90.6165       0.372337                 NaN   2.13970                 NaN   1.05256                 NaN   3.95429        1.72016                 NaN
  1255.89        2500.00       0.143394        90.5712       0.373469                 NaN   2.13233                 NaN   1.04972                 NaN   4.00714        1.72271                 NaN
  1254.48        2500.00       0.153444        90.4681       0.305015                 NaN   2.17895                 NaN   1.03414                 NaN   4.11744        1.74293                 NaN
  1253.07        2500.00       0.138077        89.6987       0.461594                 NaN   2.23688                 NaN   1.13063                 NaN   4.47786        1.85627                 NaN
  1251.65        2500.00       0.217635        85.5830       0.453411                 NaN   3.12653                 NaN   1.49886                 NaN   6.49898        2.62155                 NaN
  1250.24        2500.00       0.296768        77.4030       0.877006                 NaN   4.58408                 NaN   2.30551                 NaN   10.4108        4.12278                 NaN
  1248.83        2500.00        1.15686                 NaN   3.34506                 NaN   20.5256                 NaN   9.89960                 NaN   40.6279        17.2027        7.24229     
  1247.41        2500.00        1.05489                 NaN   3.59886                 NaN   20.5721                 NaN   10.4650                 NaN   40.4556        17.1675        6.68602     
  1246.00        2500.00        1.05489                 NaN   3.59892                 NaN   20.5725                 NaN   10.4654                 NaN   40.4836        17.1799        6.64481     
  1244.58        2500.00        1.05489                 NaN   3.59898                 NaN   20.5729                 NaN   10.4658                 NaN   40.5117        17.1924        6.60335     
  1243.17        2500.00        1.05489                 NaN   3.59904                 NaN   20.5733                 NaN   10.4662                 NaN   40.5400        17.2049        6.56165     
  1241.76        2500.00        1.05489                 NaN   3.59910                 NaN   20.5737                 NaN   10.4667                 NaN   40.5684        17.2175        6.51971     
  1240.34        2500.00        1.05489                 NaN   3.59916                 NaN   20.5741                 NaN   10.4671                 NaN   40.5971        17.2302        6.47752     
  1238.93        2500.00        1.05489                 NaN   3.59922                 NaN   20.5745                 NaN   10.4675                 NaN   40.6259        17.2430        6.43503     
  1237.52        2500.00        1.05489                 NaN   3.59928                 NaN   20.5749                 NaN   10.4679                 NaN   40.6550        17.2560        6.39212     
  1236.10        2500.00        1.05489                 NaN   3.59934                 NaN   20.5753                 NaN   10.4683                 NaN   40.6842        17.2690        6.34897     
  1234.69        2500.00        1.05489                 NaN   3.59940                 NaN   20.5757                 NaN   10.4687                 NaN   40.7137        17.2821        6.30555     
  1233.27        2500.00        1.05489                 NaN   3.59946                 NaN   20.5761                 NaN   10.4691                 NaN   40.7433        17.2952        6.26187     
  1231.86        2500.00        1.05489                 NaN   3.59952                 NaN   20.5765                 NaN   10.4696                 NaN   40.7731        17.3085        6.21794     
  1230.45        2500.00        1.05489                 NaN   3.59958                 NaN   20.5769                 NaN   10.4700                 NaN   40.8031        17.3218        6.17374     
  1229.03        2500.00        1.05489                 NaN   3.59965                 NaN   20.5773                 NaN   10.4704                 NaN   40.8332        17.3353        6.12927     
  1227.62        2500.00        1.05489                 NaN   3.59971                 NaN   20.5777                 NaN   10.4708                 NaN   40.8636        17.3488        6.08450     
  1226.21        2500.00        1.05489                 NaN   3.59977                 NaN   20.5781                 NaN   10.4712                 NaN   40.8943        17.3625        6.03927     
  1224.79        2500.00        1.05489                 NaN   3.59983                 NaN   20.5785                 NaN   10.4716                 NaN   40.9251        17.3762        5.99376     
  1223.38        2500.00        1.05489                 NaN   3.59989                 NaN   20.5789                 NaN   10.4721                 NaN   40.9562        17.3901        5.94797     
  1221.96        2500.00        1.05489                 NaN   3.59996                 NaN   20.5793                 NaN   10.4725                 NaN   40.9874        17.4040        5.90190     
  1220.55        2500.00        1.05489                 NaN   3.60002                 NaN   20.5798                 NaN   10.4729                 NaN   41.0188        17.4181        5.85556     
  1219.14        2500.00        1.05489                 NaN   3.60008                 NaN   20.5802                 NaN   10.4733                 NaN   41.0504        17.4322        5.80894     
  1217.72        2500.00        1.05489                 NaN   3.60014                 NaN   20.5806                 NaN   10.4737                 NaN   41.0822        17.4464        5.76203     
  1216.31        2500.00        1.05489                 NaN   3.60021                 NaN   20.5810                 NaN   10.4742                 NaN   41.1142        17.4607        5.71480     
  1214.90        2500.00        1.05489                 NaN   3.60027                 NaN   20.5814                 NaN   10.4746                 NaN   41.1466        17.4752        5.66705     
  1213.48        2500.00        1.05490                 NaN   3.60033                 NaN   20.5818                 NaN   10.4750                 NaN   41.1791        17.4898        5.61901     
  1212.07        2500.00        1.04893                 NaN   3.60868                 NaN   20.5717                 NaN   10.4861                 NaN   41.2026        17.5081        5.57398     
  1210.65        2500.00        1.04893                 NaN   3.60874                 NaN   20.5721                 NaN   10.4865                 NaN   41.2355        17.5229        5.52536     
  1209.24        2500.00        1.04893                 NaN   3.60881                 NaN   20.5725                 NaN   10.4870                 NaN   41.2687        17.5377        5.47644     
  1207.83        2500.00        1.04893                 NaN   3.60887                 NaN   20.5729                 NaN   10.4874                 NaN   41.3020        17.5527        5.42722     
  1206.41        2500.00        1.04893                 NaN   3.60894                 NaN   20.5733                 NaN   10.4878                 NaN   41.3356        17.5677        5.37770     
  1205.00        2500.00        1.04893                 NaN   3.60900                 NaN   20.5738                 NaN   10.4882                 NaN   41.3693        17.5829        5.32785     
  1203.58        2500.00        1.04894                 NaN   3.60907                 NaN   20.5742                 NaN   10.4887                 NaN   41.4035        17.5982        5.27743     
  1202.17        2500.00        1.04894                 NaN   3.60913                 NaN   20.5746                 NaN   10.4891                 NaN   41.4379        17.6137        5.22670     
  1200.76        2500.00        1.04894                 NaN   3.60920                 NaN   20.5750                 NaN   10.4895                 NaN   41.4724        17.6292        5.17564     
  1199.34        2500.00        1.04894                 NaN   3.60926                 NaN   20.5755                 NaN   10.4899                 NaN   41.5072        17.6449        5.12427     
  1197.93        2500.00        1.04894                 NaN   3.60933                 NaN   20.5759                 NaN   10.4904                 NaN   41.5422        17.6606        5.07258     
  1196.52        2500.00        1.04894                 NaN   3.60939                 NaN   20.5763                 NaN   10.4908                 NaN   41.5775        17.6765        5.02058     
  1195.10        2500.00        1.04895                 NaN   3.60946                 NaN   20.5768                 NaN   10.4912                 NaN   41.6129        17.6924        4.96824     
  1193.69        2500.00       0.987747                 NaN   3.71931                 NaN   20.7179                 NaN   10.6614                 NaN   41.4923        17.6627        4.75858     
  1192.27        2500.00       0.987749                 NaN   3.71938                 NaN   20.7184                 NaN   10.6619                 NaN   41.5283        17.6789        4.70549     
  1190.86        2500.00       0.987750                 NaN   3.71944                 NaN   20.7188                 NaN   10.6623                 NaN   41.5645        17.6952        4.65206     
  1189.45        2500.00       0.987752                 NaN   3.71951                 NaN   20.7192                 NaN   10.6627                 NaN   41.6009        17.7116        4.59829     
  1188.03        2500.00       0.973739                 NaN   3.75969                 NaN   20.6801                 NaN   10.7152                 NaN   41.6319        17.7282        4.51116     
  1186.62        2500.00       0.973740                 NaN   3.75976                 NaN   20.6805                 NaN   10.7157                 NaN   41.6690        17.7450        4.45642     
  1185.21        2500.00       0.973742                 NaN   3.75983                 NaN   20.6809                 NaN   10.7161                 NaN   41.7060        17.7617        4.40165     
  1183.79        2500.00       0.973744                 NaN   3.75990                 NaN   20.6814                 NaN   10.7166                 NaN   41.7433        17.7785        4.34654     
  1182.38        2500.00       0.973745                 NaN   3.75997                 NaN   20.6818                 NaN   10.7170                 NaN   41.7808        17.7955        4.29108     
  1180.96        2500.00       0.973747                 NaN   3.76004                 NaN   20.6823                 NaN   10.7174                 NaN   41.8188        17.8127        4.23496     
  1179.55        2500.00       0.973749                 NaN   3.76011                 NaN   20.6828                 NaN   10.7179                 NaN   41.8571        17.8300        4.17845     
  1178.14        2500.00       0.973752                 NaN   3.76018                 NaN   20.6832                 NaN   10.7183                 NaN   41.8955        17.8474        4.12159     
  1176.72        2500.00       0.973754                 NaN   3.76026                 NaN   20.6837                 NaN   10.7188                 NaN   41.9342        17.8649        4.06438     
  1175.31        2500.00       0.973756                 NaN   3.76033                 NaN   20.6841                 NaN   10.7192                 NaN   41.9732        17.8826        4.00681     
  1173.90        2500.00       0.973758                 NaN   3.76040                 NaN   20.6846                 NaN   10.7197                 NaN   42.0124        17.9003        3.94888     
  1172.48        2500.00       0.973761                 NaN   3.76047                 NaN   20.6851                 NaN   10.7201                 NaN   42.0519        17.9183        3.89041     
  1171.07        2500.00       0.973763                 NaN   3.76055                 NaN   20.6855                 NaN   10.7206                 NaN   42.0917        17.9363        3.83157     
  1169.65        2500.00       0.973766                 NaN   3.76062                 NaN   20.6860                 NaN   10.7210                 NaN   42.1318        17.9545        3.77234     
  1168.24        2500.00       0.973769                 NaN   3.76069                 NaN   20.6865                 NaN   10.7215                 NaN   42.1721        17.9728        3.71276     
  1166.83        2500.00       0.973772                 NaN   3.76077                 NaN   20.6869                 NaN   10.7219                 NaN   42.2127        17.9912        3.65263     
  1165.41        2500.00       0.973775                 NaN   3.76084                 NaN   20.6874                 NaN   10.7224                 NaN   42.2537        18.0098        3.59209     
  1164.00        2500.00       0.973778                 NaN   3.76092                 NaN   20.6879                 NaN   10.7229                 NaN   42.2949        18.0285        3.53118     
  1162.59        2500.00       0.973781                 NaN   3.76099                 NaN   20.6883                 NaN   10.7233                 NaN   42.3363        18.0474        3.46989     
  1161.17        2500.00       0.973784                 NaN   3.76107                 NaN   20.6888                 NaN   10.7238                 NaN   42.3781        18.0664        3.40804     
  1159.76        2500.00       0.973787                 NaN   3.76114                 NaN   20.6893                 NaN   10.7242                 NaN   42.4202        18.0855        3.34577     
  1158.34        2500.00       0.973791                 NaN   3.76122                 NaN   20.6898                 NaN   10.7247                 NaN   42.4626        18.1048        3.28312     
  1156.93        2500.00       0.973794                 NaN   3.76130                 NaN   20.6903                 NaN   10.7252                 NaN   42.5052        18.1242        3.22007     
  1155.52        2500.00       0.973798                 NaN   3.76137                 NaN   20.6908                 NaN   10.7256                 NaN   42.5482        18.1438        3.15646     
  1154.10        2500.00       0.973802                 NaN   3.76145                 NaN   20.6913                 NaN   10.7261                 NaN   42.5915        18.1635        3.09240     
  1152.69        2500.00       0.973806                 NaN   3.76153                 NaN   20.6917                 NaN   10.7266                 NaN   42.6350        18.1834        3.02796     
  1151.27        2500.00       0.973810                 NaN   3.76161                 NaN   20.6922                 NaN   10.7270                 NaN   42.6788        18.2034        2.96311     
  1149.86        2500.00       0.973814                 NaN   3.76169                 NaN   20.6927                 NaN   10.7275                 NaN   42.7231        18.2235        2.89768     
  1148.45        2500.00       0.973818                 NaN   3.76176                 NaN   20.6932                 NaN   10.7280                 NaN   42.7676        18.2438        2.83178     
  1147.03        2500.00       0.973823                 NaN   3.76184                 NaN   20.6937                 NaN   10.7284                 NaN   42.8124        18.2643        2.76549     
  1145.62        2500.00       0.954344                 NaN   3.76981                 NaN   20.7885                 NaN   10.7876                 NaN   42.7706        18.2775        2.65163     
  1144.21        2500.00       0.954349                 NaN   3.76989                 NaN   20.7890                 NaN   10.7881                 NaN   42.8160        18.2983        2.58447     
  1142.79        2500.00       0.954353                 NaN   3.76997                 NaN   20.7895                 NaN   10.7886                 NaN   42.8616        18.3191        2.51683     
  1141.38        2500.00       0.954358                 NaN   3.77005                 NaN   20.7900                 NaN   10.7890                 NaN   42.9076        18.3401        2.44878     
  1139.96        2500.00       0.944811                 NaN   3.78317                 NaN   20.7708                 NaN   10.8051                 NaN   42.9389        18.3678        2.38946     
  1138.55        2500.00       0.944815                 NaN   3.78325                 NaN   20.7713                 NaN   10.8056                 NaN   42.9855        18.3891        2.32040     
  1137.14        2500.00       0.936437                 NaN   3.82091                 NaN   20.7841                 NaN   10.8508                 NaN   43.0004        18.3821        2.22532     
  1135.72        2500.00       0.936442                 NaN   3.82099                 NaN   20.7846                 NaN   10.8513                 NaN   43.0476        18.4037        2.15540     
  1134.31        2500.00       0.936447                 NaN   3.82108                 NaN   20.7851                 NaN   10.8518                 NaN   43.0951        18.4254        2.08507     
  1132.90        2500.00       0.936452                 NaN   3.82116                 NaN   20.7856                 NaN   10.8523                 NaN   43.1430        18.4474        2.01411     
  1131.48        2500.00       0.936457                 NaN   3.82125                 NaN   20.7862                 NaN   10.8527                 NaN   43.1912        18.4695        1.94264     
  1130.07        2500.00       0.936462                 NaN   3.82134                 NaN   20.7867                 NaN   10.8532                 NaN   43.2398        18.4917        1.87074     
  1128.65        2500.00       0.936468                 NaN   3.82142                 NaN   20.7873                 NaN   10.8537                 NaN   43.2886        18.5141        1.79841     
  1127.24        2500.00       0.936473                 NaN   3.82151                 NaN   20.7878                 NaN   10.8542                 NaN   43.3378        18.5367        1.72544     
  1125.83        2500.00       0.936479                 NaN   3.82160                 NaN   20.7883                 NaN   10.8547                 NaN   43.3874        18.5595        1.65194     
  1124.41        2500.00       0.936485                 NaN   3.82169                 NaN   20.7889                 NaN   10.8552                 NaN   43.4374        18.5824        1.57800     
  1123.00        2500.00       0.936491                 NaN   3.82177                 NaN   20.7894                 NaN   10.8557                 NaN   43.4875        18.6054        1.50361     
  1121.59        2500.00       0.936495                 NaN   3.82186                 NaN   20.7900                 NaN   10.8562                 NaN   43.5382        18.6287        1.42860     
  1120.17        2500.00       0.925483                 NaN   3.81377                 NaN   20.8469                 NaN   10.8843                 NaN   43.5657        18.6681        1.29575     
  1118.76        2500.00       0.925490                 NaN   3.81386                 NaN   20.8475                 NaN   10.8848                 NaN   43.6170        18.6917        1.21976     
  1117.34        2500.00       0.925496                 NaN   3.81395                 NaN   20.8480                 NaN   10.8853                 NaN   43.6685        18.7154        1.14333     
  1115.93        2500.00       0.925503                 NaN   3.81404                 NaN   20.8486                 NaN   10.8858                 NaN   43.7205        18.7393        1.06625     
  1114.52        2500.00       0.925509                 NaN   3.81413                 NaN   20.8492                 NaN   10.8863                 NaN   43.7729        18.7634       0.988584     
  1113.10        2500.00       0.925516                 NaN   3.81422                 NaN   20.8497                 NaN   10.8869                 NaN   43.8256        18.7876       0.910463     
  1111.69        2500.00       0.925523                 NaN   3.81432                 NaN   20.8503                 NaN   10.8874                 NaN   43.8786        18.8120       0.831885     
  1110.28        2500.00       0.910507                 NaN   3.83067                 NaN   20.9061                 NaN   10.9323                 NaN   43.8772        18.8263       0.716949     
  1108.86        2500.00       0.910515                 NaN   3.83076                 NaN   20.9067                 NaN   10.9328                 NaN   43.9310        18.8510       0.637209     
  1107.45        2500.00       0.910522                 NaN   3.83086                 NaN   20.9073                 NaN   10.9333                 NaN   43.9851        18.8759       0.557007     
  1106.03        2500.00       0.910529                 NaN   3.83096                 NaN   20.9078                 NaN   10.9339                 NaN   44.0394        18.9010       0.476340     
  1104.62        2500.00       0.910537                 NaN   3.83105                 NaN   20.9084                 NaN   10.9344                 NaN   44.0941        18.9262       0.395206     
  1103.21        2500.00       0.910545                 NaN   3.83115                 NaN   20.9090                 NaN   10.9349                 NaN   44.1494        18.9517       0.313268     
  1101.79        2500.00       0.910553                 NaN   3.83125                 NaN   20.9096                 NaN   10.9354                 NaN   44.2051        18.9774       0.230674     
  1100.38        2500.00       0.864868                 NaN   3.88431                 NaN   21.0940                 NaN   11.0669                 NaN   44.0705        18.9546       0.648888E-001
  1098.96        2500.00       0.763158                 NaN   4.03793                 NaN   21.4203                 NaN   11.2527                 NaN   43.6943        18.8316                 NaN
  1097.55        2500.00       0.755516                 NaN   4.04572                 NaN   21.4039                 NaN   11.2678                 NaN   43.6853        18.8418                 NaN
  1096.14        2500.00       0.750820                 NaN   4.05124                 NaN   21.4221                 NaN   11.2851                 NaN   43.6592        18.8315                 NaN
  1094.72        2500.00       0.747228                 NaN   4.05680                 NaN   21.4515                 NaN   11.2998                 NaN   43.6294        18.8152                 NaN
  1093.31        2500.00       0.742195                 NaN   4.06242                 NaN   21.4692                 NaN   11.3155                 NaN   43.6039        18.8068                 NaN
  1091.90        2500.00       0.736593                 NaN   4.06838                 NaN   21.4863                 NaN   11.3320                 NaN   43.5775        18.7992                 NaN
  1090.48        2500.00       0.730940                 NaN   4.07438                 NaN   21.5035                 NaN   11.3486                 NaN   43.5510        18.7916                 NaN
  1089.07        2500.00       0.725239                 NaN   4.08041                 NaN   21.5209                 NaN   11.3652                 NaN   43.5243        18.7839                 NaN
  1087.65        2500.00       0.717556                 NaN   4.08667                 NaN   21.5485                 NaN   11.3823                 NaN   43.4884        18.7765                 NaN
  1086.24        2500.00                 NaN            NaN   4.51608                 NaN   21.4772                 NaN   11.4860       0.426687        43.0583        19.0357                 NaN
  1084.83        2500.00                 NaN            NaN   4.53243                 NaN   21.3296                 NaN   11.4623       0.440146        43.1751        19.0605                 NaN
  1083.41        2500.00                 NaN            NaN   4.52087                 NaN   21.4929                 NaN   11.5062       0.424210        43.0344        19.0214                 NaN
  1082.00        2500.00                 NaN            NaN   4.52297                 NaN   21.5068                 NaN   11.5171       0.422594        43.0180        19.0125                 NaN
  1080.59        2500.00                 NaN            NaN   4.53363                 NaN   21.5728                 NaN   11.5803       0.415180        42.9327        18.9655                 NaN
  1079.17        2500.00                 NaN            NaN   4.52666                 NaN   21.5416                 NaN   11.5396       0.418743        42.9798        18.9936                 NaN
  1077.76        2500.00                 NaN            NaN   4.54382                 NaN   21.4123                 NaN   11.5205       0.429539        43.0806        19.0131                 NaN
  1076.34        2500.00                 NaN            NaN   4.53083                 NaN   21.5702                 NaN   11.5618       0.415401        42.9462        18.9755                 NaN
  1074.93        2500.00                 NaN            NaN   4.53468                 NaN   21.5693                 NaN   11.5700       0.415116        42.9419        18.9689                 NaN
  1073.52        2500.00                 NaN            NaN   4.54864                 NaN   21.4696                 NaN   11.5559       0.423284        43.0192        18.9834                 NaN
  1072.10        2500.00                 NaN            NaN   4.55024                 NaN   21.4888                 NaN   11.5678       0.421165        42.9986        18.9733                 NaN
  1070.69        2500.00                 NaN            NaN   4.55189                 NaN   21.5083                 NaN   11.5797       0.419050        42.9778        18.9633                 NaN
  1069.28        2500.00                 NaN            NaN   4.54871                 NaN   21.5735                 NaN   11.6124       0.413947        42.9164        18.9351                 NaN
  1067.86        2500.00                 NaN            NaN   4.55065                 NaN   21.5898                 NaN   11.6236       0.412083        42.8983        18.9256                 NaN
  1066.45        2500.00                 NaN            NaN   4.54538                 NaN   21.6704                 NaN   11.6382       0.403480        42.8293        18.9132                 NaN
  1065.03        2500.00                 NaN            NaN   4.55453                 NaN   21.6228                 NaN   11.6462       0.408308        42.8615        18.9066                 NaN
  1063.62        2500.00                 NaN            NaN   4.55647                 NaN   21.6395                 NaN   11.6575       0.406401        42.8430        18.8971                 NaN
  1062.21        2500.00                 NaN            NaN   4.55842                 NaN   21.6564                 NaN   11.6689       0.404478        42.8244        18.8874                 NaN
  1060.79        2500.00                 NaN            NaN   4.56030                 NaN   21.6724                 NaN   11.6802       0.402572        42.8064        18.8782                 NaN
  1059.38        2500.00                 NaN            NaN   4.55578                 NaN   21.7472                 NaN   11.6944       0.394429        42.7415        18.8667                 NaN
  1057.97        2500.00                 NaN            NaN   4.56440                 NaN   21.7060                 NaN   11.7029       0.398863        42.7694        18.8585                 NaN
  1056.55        2500.00                 NaN            NaN   4.56643                 NaN   21.7225                 NaN   11.7142       0.397003        42.7512        18.8487                 NaN
  1055.14        2500.00                 NaN            NaN   4.56845                 NaN   21.7391                 NaN   11.7256       0.395124        42.7328        18.8389                 NaN
  1053.72        2500.00                 NaN            NaN   4.57047                 NaN   21.7560                 NaN   11.7370       0.393232        42.7143        18.8291                 NaN
  1052.31        2500.00                 NaN            NaN   4.57250                 NaN   21.7729                 NaN   11.7484       0.391325        42.6957        18.8192                 NaN
  1050.90        2500.00                 NaN            NaN   4.57453                 NaN   21.7900                 NaN   11.7599       0.389405        42.6769        18.8092                 NaN
  1049.48        2500.00                 NaN            NaN   4.57657                 NaN   21.8072                 NaN   11.7715       0.387471        42.6581        18.7992                 NaN
  1048.07        2500.00                 NaN            NaN   4.57860                 NaN   21.8246                 NaN   11.7831       0.385521        42.6391        18.7891                 NaN
  1046.65        2500.00                 NaN            NaN   4.58374                 NaN   21.8020                 NaN   11.7760       0.385636        42.6551        18.7976                 NaN
  1045.24        2500.00                 NaN            NaN   4.57616                 NaN   21.9143                 NaN   11.8083       0.375130        42.5562        18.7700                 NaN
  1043.83        2500.00                 NaN            NaN   4.57985                 NaN   21.9208                 NaN   11.8198       0.373924        42.5434        18.7623                 NaN
  1042.41        2500.00                 NaN            NaN   4.58133                 NaN   21.9368                 NaN   11.8292       0.371891        42.5274        18.7533                 NaN
  1041.00        2500.00                 NaN            NaN   4.58286                 NaN   21.9565                 NaN   11.8417       0.369562        42.5066        18.7428                 NaN
  1039.59        2500.00                 NaN            NaN   4.58487                 NaN   21.9759                 NaN   11.8546       0.367453        42.4856        18.7316                 NaN
  1038.17        2500.00                 NaN            NaN   4.58685                 NaN   21.9955                 NaN   11.8671       0.365317        42.4647        18.7205                 NaN
  1036.76        2500.00                 NaN            NaN   4.58883                 NaN   22.0155                 NaN   11.8795       0.363271        42.4435        18.7093                 NaN
  1035.34        2500.00                 NaN            NaN   4.59128                 NaN   22.0293                 NaN   11.8922       0.361093        42.4262        18.7000                 NaN
  1033.93        2500.00                 NaN            NaN   4.59285                 NaN   22.0508                 NaN   11.9044       0.358930        42.4042        18.6888                 NaN
  1032.52        2500.00                 NaN            NaN   4.59450                 NaN   22.0714                 NaN   11.9166       0.356829        42.3828        18.6778                 NaN
  1031.10        2500.00                 NaN            NaN   4.59691                 NaN   22.0906                 NaN   11.9296       0.354525        42.3618        18.6666                 NaN
  1029.69        2500.00                 NaN            NaN   4.59898                 NaN   22.1110                 NaN   11.9425       0.352233        42.3400        18.6553                 NaN
  1028.28        2500.00                 NaN            NaN   4.60099                 NaN   22.1314                 NaN   11.9546       0.350036        42.3187        18.6442                 NaN
  1026.86        2500.00                 NaN            NaN   4.60329                 NaN   22.1521                 NaN   11.9689       0.347577        42.2956        18.6326                 NaN
  1025.45        2500.00                 NaN            NaN   4.60514                 NaN   22.1719                 NaN   11.9798       0.345508        42.2757        18.6220                 NaN
  1024.03        2500.00                 NaN            NaN   4.62164                 NaN   22.0462                 NaN   11.9702       0.351177        42.3663        18.6445                 NaN
  1022.62        2500.00                 NaN            NaN   4.62388                 NaN   22.1217                 NaN   11.9894       0.345051        42.3019        18.6181                 NaN
  1021.21        2500.00                 NaN            NaN   4.62058                 NaN   22.1354                 NaN   11.9943       0.348836        42.2953        18.6056                 NaN
  1019.79        2500.00                 NaN            NaN   4.61469                 NaN   22.2557                 NaN   12.0392       0.336683        42.1840        18.5697                 NaN
  1018.38        2500.00                 NaN            NaN   4.59563                 NaN   22.1159                 NaN   12.0569       0.353089        42.2818        18.5966                 NaN
  1016.97        2500.00                 NaN            NaN   4.60195                 NaN   21.8556                 NaN   12.0199       0.376313        42.4918        18.6544                 NaN
  1015.55        2500.00                 NaN            NaN   4.61953                 NaN   22.3169                 NaN   12.0677       0.328971        42.1225        18.5444                 NaN
  1014.14        2500.00                 NaN            NaN   4.62083                 NaN   22.3523                 NaN   12.0852       0.325779        42.0884        18.5276                 NaN
  1012.72        2500.00                 NaN            NaN   4.62874                 NaN   22.2662                 NaN   12.0462       0.335947        42.1706        18.5523                 NaN
  1011.31        2500.00                 NaN            NaN   4.63004                 NaN   22.3423                 NaN   12.0813       0.326153        42.0993        18.5209                 NaN
  1009.90        2500.00                 NaN            NaN   4.60123                 NaN   22.1748                 NaN   12.0960       0.346641        42.2207        18.5607                 NaN
  1008.48        2500.00                 NaN            NaN   4.60215                 NaN   22.1849                 NaN   12.1025       0.345528        42.2102        18.5547                 NaN
  1007.07        2500.00                 NaN            NaN   4.60307                 NaN   22.1950                 NaN   12.1090       0.344415        42.1998        18.5486                 NaN
  1005.66        2500.00                 NaN            NaN   4.60398                 NaN   22.2052                 NaN   12.1155       0.343302        42.1894        18.5426                 NaN
  1004.24        2500.00                 NaN            NaN   4.60489                 NaN   22.2153                 NaN   12.1220       0.342190        42.1790        18.5366                 NaN
  1002.83        2500.00                 NaN            NaN   4.60579                 NaN   22.2255                 NaN   12.1284       0.341077        42.1686        18.5306                 NaN
  1001.41        2500.00                 NaN            NaN   4.60668                 NaN   22.2356                 NaN   12.1349       0.339966        42.1582        18.5246                 NaN
  1000.00        2500.00                 NaN            NaN   4.60757                 NaN   22.2458                 NaN   12.1413       0.338854        42.1479        18.5187                 NaN
