|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/ALH/ALH_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        ne             lc            
  1262.96        2500.00       0.911726E-001   97.6617       0.162040                 NaN  0.497474                 NaN  0.268958                 NaN   1.25979       0.588362E-001            NaN
  1261.55        2500.00       0.242251        90.2144       0.589246                 NaN   2.82514                 NaN   1.05721                 NaN   3.50549        1.56623                 NaN
  1260.14        2500.00       0.265806        89.6484       0.611699                 NaN   2.85058                 NaN   1.12125                 NaN   3.84333        1.65894                 NaN
  1258.72        2500.00       0.247931        90.1206       0.582507                 NaN   2.73046                 NaN   1.06751                 NaN   3.67067        1.58034                 NaN
  1257.31        2500.00       0.249586        89.9177       0.590889                 NaN   2.76345                 NaN   1.08572                 NaN   3.78194        1.61068                 NaN
  1255.89        2500.00       0.248061        89.8710       0.594299                 NaN   2.75398                 NaN   1.08391                 NaN   3.83390        1.61484                 NaN
  1254.48        2500.00       0.265768        89.7902       0.486620                 NaN   2.81279                 NaN   1.06887                 NaN   3.94021        1.63551                 NaN
  1253.07        2500.00       0.239330        88.9447       0.736182                 NaN   2.88659                 NaN   1.16898                 NaN   4.28163        1.74254                 NaN
  1251.65        2500.00       0.376651        84.6776       0.723439                 NaN   4.02276                 NaN   1.54735                 NaN   6.19488        2.45736                 NaN
  1250.24        2500.00       0.511490        76.1550        1.39548                 NaN   5.86057                 NaN   2.36920                 NaN   9.86116        3.84714                 NaN
  1248.83        2500.00        1.90322                 NaN   5.10500                 NaN   25.0702                 NaN   9.70198                 NaN   36.6894        15.3102        6.21997     
  1247.41        2500.00        1.73560                 NaN   5.48141                 NaN   24.9677                 NaN   10.2565                 NaN   36.5352        15.2806        5.74296     
  1246.00        2500.00        1.73560                 NaN   5.48141                 NaN   24.9677                 NaN   10.2565                 NaN   36.5589        15.2920        5.70783     
  1244.58        2500.00        1.73560                 NaN   5.48141                 NaN   24.9677                 NaN   10.2565                 NaN   36.5827        15.3035        5.67249     
  1243.17        2500.00        1.73560                 NaN   5.48141                 NaN   24.9677                 NaN   10.2565                 NaN   36.6067        15.3151        5.63694     
  1241.76        2500.00        1.73560                 NaN   5.48141                 NaN   24.9677                 NaN   10.2565                 NaN   36.6308        15.3267        5.60118     
  1240.34        2500.00        1.73560                 NaN   5.48141                 NaN   24.9677                 NaN   10.2565                 NaN   36.6551        15.3384        5.56519     
  1238.93        2500.00        1.73560                 NaN   5.48141                 NaN   24.9677                 NaN   10.2565                 NaN   36.6796        15.3502        5.52894     
  1237.52        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.7043        15.3621        5.49234     
  1236.10        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.7291        15.3741        5.45551     
  1234.69        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.7541        15.3862        5.41845     
  1233.27        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.7793        15.3983        5.38116     
  1231.86        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.8046        15.4105        5.34365     
  1230.45        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.8300        15.4228        5.30591     
  1229.03        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.8556        15.4352        5.26793     
  1227.62        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.8814        15.4476        5.22968     
  1226.21        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.9075        15.4602        5.19104     
  1224.79        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.9337        15.4728        5.15215     
  1223.38        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.9601        15.4856        5.11301     
  1221.96        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   36.9867        15.4984        5.07364     
  1220.55        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   37.0134        15.5113        5.03402     
  1219.14        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   37.0403        15.5243        4.99415     
  1217.72        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   37.0674        15.5373        4.95404     
  1216.31        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   37.0946        15.5505        4.91364     
  1214.90        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   37.1222        15.5637        4.87279     
  1213.48        2500.00        1.73560                 NaN   5.48142                 NaN   24.9677                 NaN   10.2565                 NaN   37.1499        15.5771        4.83169     
  1212.07        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.1701        15.5941        4.79326     
  1210.65        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.1982        15.6076        4.75165     
  1209.24        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.2264        15.6213        4.70978     
  1207.83        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.2549        15.6350        4.66764     
  1206.41        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.2835        15.6488        4.62524     
  1205.00        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.3123        15.6627        4.58256     
  1203.58        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.3414        15.6767        4.53937     
  1202.17        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.3707        15.6909        4.49591     
  1200.76        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.4002        15.7051        4.45218     
  1199.34        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.4299        15.7194        4.40816     
  1197.93        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.4598        15.7338        4.36387     
  1196.52        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.4898        15.7484        4.31930     
  1195.10        2500.00        1.72622                 NaN   5.49413                 NaN   24.9550                 NaN   10.2672                 NaN   37.5201        15.7630        4.27444     
  1193.69        2500.00        1.62512                 NaN   5.65990                 NaN   25.0568                 NaN   10.4309                 NaN   37.4009        15.7331        4.09325     
  1192.27        2500.00        1.62512                 NaN   5.65990                 NaN   25.0568                 NaN   10.4309                 NaN   37.4316        15.7479        4.04774     
  1190.86        2500.00        1.62512                 NaN   5.65990                 NaN   25.0568                 NaN   10.4309                 NaN   37.4625        15.7628        4.00193     
  1189.45        2500.00        1.62512                 NaN   5.65990                 NaN   25.0568                 NaN   10.4309                 NaN   37.4936        15.7778        3.95583     
  1188.03        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.5221        15.7939        3.88124     
  1186.62        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.5537        15.8092        3.83429     
  1185.21        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.5854        15.8245        3.78731     
  1183.79        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.6173        15.8399        3.74004     
  1182.38        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.6494        15.8554        3.69245     
  1180.96        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.6819        15.8710        3.64429     
  1179.55        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.7146        15.8868        3.59579     
  1178.14        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.7475        15.9027        3.54699     
  1176.72        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.7807        15.9187        3.49788     
  1175.31        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.8140        15.9348        3.44845     
  1173.90        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.8475        15.9510        3.39872     
  1172.48        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.8814        15.9673        3.34851     
  1171.07        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.9155        15.9838        3.29798     
  1169.65        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.9498        16.0003        3.24712     
  1168.24        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   37.9843        16.0170        3.19594     
  1166.83        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.0192        16.0338        3.14428     
  1165.41        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.0543        16.0507        3.09227     
  1164.00        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.0896        16.0677        3.03994     
  1162.59        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.1251        16.0849        2.98727     
  1161.17        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.1609        16.1022        2.93412     
  1159.76        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.1970        16.1196        2.88061     
  1158.34        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.2334        16.1371        2.82675     
  1156.93        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.2699        16.1547        2.77256     
  1155.52        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.3068        16.1725        2.71787     
  1154.10        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.3440        16.1905        2.66280     
  1152.69        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.3813        16.2085        2.60739     
  1151.27        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.4190        16.2266        2.55163     
  1149.86        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.4569        16.2450        2.49536     
  1148.45        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.4951        16.2634        2.43869     
  1147.03        2500.00        1.60274                 NaN   5.72127                 NaN   24.9964                 NaN   10.4824                 NaN   38.5336        16.2820        2.38167     
  1145.62        2500.00        1.57053                 NaN   5.73275                 NaN   25.0911                 NaN   10.5388                 NaN   38.4907        16.2927        2.28347     
  1144.21        2500.00        1.57053                 NaN   5.73275                 NaN   25.0911                 NaN   10.5388                 NaN   38.5297        16.3115        2.22570     
  1142.79        2500.00        1.57053                 NaN   5.73275                 NaN   25.0911                 NaN   10.5388                 NaN   38.5689        16.3304        2.16751     
  1141.38        2500.00        1.57053                 NaN   5.73275                 NaN   25.0911                 NaN   10.5388                 NaN   38.6084        16.3494        2.10897     
  1139.96        2500.00        1.55548                 NaN   5.75277                 NaN   25.0683                 NaN   10.5544                 NaN   38.6361        16.3750        2.05801     
  1138.55        2500.00        1.55548                 NaN   5.75277                 NaN   25.0683                 NaN   10.5544                 NaN   38.6762        16.3943        1.99859     
  1137.14        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.6845        16.3870        1.91659     
  1135.72        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.7250        16.4066        1.85643     
  1134.31        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.7659        16.4263        1.79589     
  1132.90        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.8071        16.4462        1.73483     
  1131.48        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.8486        16.4662        1.67331     
  1130.07        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.8903        16.4864        1.61142     
  1128.65        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.9323        16.5066        1.54916     
  1127.24        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   38.9747        16.5271        1.48634     
  1125.83        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   39.0174        16.5477        1.42306     
  1124.41        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   39.0603        16.5684        1.35939     
  1123.00        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   39.1035        16.5892        1.29535     
  1121.59        2500.00        1.54155                 NaN   5.80943                 NaN   25.0637                 NaN   10.5972                 NaN   39.1471        16.6102        1.23076     
  1120.17        2500.00        1.52344                 NaN   5.79711                 NaN   25.1220                 NaN   10.6244                 NaN   39.1707        16.6460        1.11635     
  1118.76        2500.00        1.52344                 NaN   5.79711                 NaN   25.1220                 NaN   10.6244                 NaN   39.2148        16.6673        1.05091     
  1117.34        2500.00        1.52344                 NaN   5.79711                 NaN   25.1220                 NaN   10.6244                 NaN   39.2592        16.6887       0.985081     
  1115.93        2500.00        1.52344                 NaN   5.79711                 NaN   25.1220                 NaN   10.6244                 NaN   39.3040        16.7103       0.918689     
  1114.52        2500.00        1.52344                 NaN   5.79711                 NaN   25.1220                 NaN   10.6244                 NaN   39.3491        16.7321       0.851792     
  1113.10        2500.00        1.52344                 NaN   5.79711                 NaN   25.1220                 NaN   10.6244                 NaN   39.3945        16.7540       0.784499     
  1111.69        2500.00        1.52344                 NaN   5.79711                 NaN   25.1220                 NaN   10.6244                 NaN   39.4402        16.7760       0.716809     
  1110.28        2500.00        1.49862                 NaN   5.82146                 NaN   25.1725                 NaN   10.6671                 NaN   39.4346        16.7880       0.617747     
  1108.86        2500.00        1.49862                 NaN   5.82146                 NaN   25.1725                 NaN   10.6671                 NaN   39.4809        16.8104       0.549052     
  1107.45        2500.00        1.49862                 NaN   5.82146                 NaN   25.1725                 NaN   10.6671                 NaN   39.5275        16.8329       0.479956     
  1106.03        2500.00        1.49862                 NaN   5.82146                 NaN   25.1725                 NaN   10.6671                 NaN   39.5744        16.8555       0.410456     
  1104.62        2500.00        1.49862                 NaN   5.82146                 NaN   25.1725                 NaN   10.6671                 NaN   39.6215        16.8782       0.340552     
  1103.21        2500.00        1.49862                 NaN   5.82146                 NaN   25.1725                 NaN   10.6671                 NaN   39.6692        16.9012       0.269950     
  1101.79        2500.00        1.49862                 NaN   5.82146                 NaN   25.1725                 NaN   10.6671                 NaN   39.7172        16.9244       0.198781     
  1100.38        2500.00        1.42305                 NaN   5.90042                 NaN   25.3446                 NaN   10.7920                 NaN   39.5841        16.9000       0.559039E-001
  1098.96        2500.00        1.25592                 NaN   6.13766                 NaN   25.6215                 NaN   10.9688                 NaN   39.2316        16.7845                 NaN
  1097.55        2500.00        1.24333                 NaN   6.15250                 NaN   25.6083                 NaN   10.9825                 NaN   39.2201        16.7933                 NaN
  1096.14        2500.00        1.23565                 NaN   6.15871                 NaN   25.6264                 NaN   10.9990                 NaN   39.1957        16.7846                 NaN
  1094.72        2500.00        1.22982                 NaN   6.16613                 NaN   25.6498                 NaN   11.0134                 NaN   39.1697        16.7712                 NaN
  1093.31        2500.00        1.22156                 NaN   6.17414                 NaN   25.6662                 NaN   11.0283                 NaN   39.1457        16.7641                 NaN
  1091.90        2500.00        1.21236                 NaN   6.18270                 NaN   25.6826                 NaN   11.0439                 NaN   39.1208        16.7577                 NaN
  1090.48        2500.00        1.20307                 NaN   6.19136                 NaN   25.6990                 NaN   11.0596                 NaN   39.0957        16.7512                 NaN
  1089.07        2500.00        1.19370                 NaN   6.20008                 NaN   25.7156                 NaN   11.0753                 NaN   39.0705        16.7448                 NaN
  1087.65        2500.00        1.18102                 NaN   6.21100                 NaN   25.7417                 NaN   11.0914                 NaN   39.0366        16.7384                 NaN
  1086.24        2500.00                 NaN            NaN   6.86278                 NaN   25.6381                 NaN   11.1879       0.713355        38.6341        16.9637                 NaN
  1084.83        2500.00                 NaN            NaN   6.89078                 NaN   25.4782                 NaN   11.1656       0.735921        38.7415        16.9880                 NaN
  1083.41        2500.00                 NaN            NaN   6.86956                 NaN   25.6520                 NaN   11.2068       0.709188        38.6106        16.9519                 NaN
  1082.00        2500.00                 NaN            NaN   6.87246                 NaN   25.6649                 NaN   11.2170       0.706473        38.5948        16.9444                 NaN
  1080.59        2500.00                 NaN            NaN   6.87956                 NaN   25.7335                 NaN   11.2772       0.694010        38.5142        16.9015                 NaN
  1079.17        2500.00                 NaN            NaN   6.87812                 NaN   25.6975                 NaN   11.2380       0.700002        38.5580        16.9283                 NaN
  1077.76        2500.00                 NaN            NaN   6.90910                 NaN   25.5519                 NaN   11.2205       0.718128        38.6522        16.9483                 NaN
  1076.34        2500.00                 NaN            NaN   6.88388                 NaN   25.7242                 NaN   11.2588       0.694387        38.5257        16.9130                 NaN
  1074.93        2500.00                 NaN            NaN   6.88961                 NaN   25.7208                 NaN   11.2665       0.693908        38.5214        16.9078                 NaN
  1073.52        2500.00                 NaN            NaN   6.91550                 NaN   25.6072                 NaN   11.2535       0.707619        38.5933        16.9228                 NaN
  1072.10        2500.00                 NaN            NaN   6.91762                 NaN   25.6259                 NaN   11.2646       0.704060        38.5736        16.9142                 NaN
  1070.69        2500.00                 NaN            NaN   6.91980                 NaN   25.6447                 NaN   11.2757       0.700507        38.5537        16.9056                 NaN
  1069.28        2500.00                 NaN            NaN   6.90252                 NaN   25.7233                 NaN   11.3065       0.691928        38.4957        16.8800                 NaN
  1067.86        2500.00                 NaN            NaN   6.90535                 NaN   25.7386                 NaN   11.3170       0.688797        38.4782        16.8720                 NaN
  1066.45        2500.00                 NaN            NaN   6.90548                 NaN   25.8166                 NaN   11.3301       0.674363        38.4131        16.8604                 NaN
  1065.03        2500.00                 NaN            NaN   6.91100                 NaN   25.7696                 NaN   11.3381       0.682457        38.4430        16.8559                 NaN
  1063.62        2500.00                 NaN            NaN   6.91382                 NaN   25.7854                 NaN   11.3487       0.679255        38.4252        16.8477                 NaN
  1062.21        2500.00                 NaN            NaN   6.91665                 NaN   25.8013                 NaN   11.3593       0.676026        38.4073        16.8395                 NaN
  1060.79        2500.00                 NaN            NaN   6.91937                 NaN   25.8166                 NaN   11.3698       0.672823        38.3898        16.8316                 NaN
  1059.38        2500.00                 NaN            NaN   6.92044                 NaN   25.8887                 NaN   11.3825       0.659161        38.3284        16.8208                 NaN
  1057.97        2500.00                 NaN            NaN   6.92537                 NaN   25.8478                 NaN   11.3910       0.666595        38.3545        16.8148                 NaN
  1056.55        2500.00                 NaN            NaN   6.92832                 NaN   25.8632                 NaN   11.4015       0.663472        38.3370        16.8065                 NaN
  1055.14        2500.00                 NaN            NaN   6.93127                 NaN   25.8788                 NaN   11.4122       0.660318        38.3193        16.7981                 NaN
  1053.72        2500.00                 NaN            NaN   6.93422                 NaN   25.8946                 NaN   11.4228       0.657141        38.3015        16.7897                 NaN
  1052.31        2500.00                 NaN            NaN   6.93717                 NaN   25.9105                 NaN   11.4335       0.653939        38.2836        16.7813                 NaN
  1050.90        2500.00                 NaN            NaN   6.94012                 NaN   25.9265                 NaN   11.4442       0.650716        38.2657        16.7727                 NaN
  1049.48        2500.00                 NaN            NaN   6.94309                 NaN   25.9427                 NaN   11.4550       0.647469        38.2476        16.7642                 NaN
  1048.07        2500.00                 NaN            NaN   6.94605                 NaN   25.9590                 NaN   11.4658       0.644195        38.2294        16.7555                 NaN
  1046.65        2500.00                 NaN            NaN   6.96475                 NaN   25.9255                 NaN   11.4586       0.644384        38.2430        16.7637                 NaN
  1045.24        2500.00                 NaN            NaN   6.95137                 NaN   26.0444                 NaN   11.4887       0.626767        38.1505        16.7383                 NaN
  1043.83        2500.00                 NaN            NaN   6.95681                 NaN   26.0500                 NaN   11.4993       0.624733        38.1375        16.7316                 NaN
  1042.41        2500.00                 NaN            NaN   6.95896                 NaN   26.0657                 NaN   11.5081       0.621322        38.1220        16.7240                 NaN
  1041.00        2500.00                 NaN            NaN   6.96108                 NaN   26.0849                 NaN   11.5197       0.617415        38.1021        16.7149                 NaN
  1039.59        2500.00                 NaN            NaN   6.96347                 NaN   26.1036                 NaN   11.5318       0.613878        38.0820        16.7053                 NaN
  1038.17        2500.00                 NaN            NaN   6.96595                 NaN   26.1226                 NaN   11.5434       0.610293        38.0620        16.6957                 NaN
  1036.76        2500.00                 NaN            NaN   6.96843                 NaN   26.1419                 NaN   11.5550       0.606859        38.0418        16.6860                 NaN
  1035.34        2500.00                 NaN            NaN   6.97192                 NaN   26.1556                 NaN   11.5667       0.603202        38.0246        16.6779                 NaN
  1033.93        2500.00                 NaN            NaN   6.97382                 NaN   26.1767                 NaN   11.5781       0.599572        38.0036        16.6682                 NaN
  1032.52        2500.00                 NaN            NaN   6.97599                 NaN   26.1966                 NaN   11.5895       0.596046        37.9832        16.6587                 NaN
  1031.10        2500.00                 NaN            NaN   6.97933                 NaN   26.2148                 NaN   11.6016       0.592184        37.9631        16.6490                 NaN
  1029.69        2500.00                 NaN            NaN   6.98220                 NaN   26.2343                 NaN   11.6136       0.588339        37.9423        16.6393                 NaN
  1028.28        2500.00                 NaN            NaN   6.98503                 NaN   26.2538                 NaN   11.6249       0.584654        37.9220        16.6297                 NaN
  1026.86        2500.00                 NaN            NaN   6.98842                 NaN   26.2734                 NaN   11.6382       0.580530        37.8998        16.6196                 NaN
  1025.45        2500.00                 NaN            NaN   6.99103                 NaN   26.2922                 NaN   11.6484       0.577061        37.8808        16.6104                 NaN
  1024.03        2500.00                 NaN            NaN   7.02356                 NaN   26.1478                 NaN   11.6407       0.586621        37.9675        16.6339                 NaN
  1022.62        2500.00                 NaN            NaN   7.02240                 NaN   26.2287                 NaN   11.6579       0.576326        37.9054        16.6092                 NaN
  1021.21        2500.00                 NaN            NaN   7.01733                 NaN   26.2405                 NaN   11.6622       0.582637        37.8987        16.5986                 NaN
  1019.79        2500.00                 NaN            NaN   6.99962                 NaN   26.3760                 NaN   11.7039       0.562257        37.7933        16.5649                 NaN
  1018.38        2500.00                 NaN            NaN   6.97123                 NaN   26.2215                 NaN   11.7256       0.589885        37.8958        16.5961                 NaN
  1016.97        2500.00                 NaN            NaN   6.98400                 NaN   25.9355                 NaN   11.6946       0.628968        38.1011        16.6559                 NaN
  1015.55        2500.00                 NaN            NaN   7.01332                 NaN   26.4296                 NaN   11.7301       0.549335        37.7344        16.5432                 NaN
  1014.14        2500.00                 NaN            NaN   7.01353                 NaN   26.4654                 NaN   11.7465       0.543986        37.7022        16.5283                 NaN
  1012.72        2500.00                 NaN            NaN   7.03173                 NaN   26.3666                 NaN   11.7094       0.561012        37.7787        16.5525                 NaN
  1011.31        2500.00                 NaN            NaN   7.03000                 NaN   26.4501                 NaN   11.7419       0.544592        37.7101        16.5232                 NaN
  1009.90        2500.00                 NaN            NaN   6.97940                 NaN   26.2767                 NaN   11.7614       0.579068        37.8363        16.5671                 NaN
  1008.48        2500.00                 NaN            NaN   6.98075                 NaN   26.2863                 NaN   11.7674       0.577201        37.8261        16.5623                 NaN
  1007.07        2500.00                 NaN            NaN   6.98208                 NaN   26.2958                 NaN   11.7734       0.575334        37.8160        16.5574                 NaN
  1005.66        2500.00                 NaN            NaN   6.98341                 NaN   26.3054                 NaN   11.7793       0.573468        37.8059        16.5525                 NaN
  1004.24        2500.00                 NaN            NaN   6.98472                 NaN   26.3150                 NaN   11.7852       0.571603        37.7958        16.5477                 NaN
  1002.83        2500.00                 NaN            NaN   6.98603                 NaN   26.3246                 NaN   11.7911       0.569737        37.7857        16.5429                 NaN
  1001.41        2500.00                 NaN            NaN   6.98733                 NaN   26.3342                 NaN   11.7970       0.567872        37.7756        16.5380                 NaN
  1000.00        2500.00                 NaN            NaN   6.98863                 NaN   26.3438                 NaN   11.8029       0.566007        37.7655        16.5332                 NaN
