|6.6.6
Archiving\03_Data\eq/QFM_m4.5/ALH/ALH_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1336.54        2500.00        3.93342                 NaN            NaN   57.7557       0.771156        1.26914        1.59259        20.9590        10.1872        3.53187                 NaN            NaN
  1333.33        2500.00        2.34454                 NaN            NaN   57.8850       0.772302        1.29166        1.64838        21.5258        10.1705        4.36182                 NaN            NaN
  1330.13        2500.00        2.34450                 NaN            NaN   57.8847       0.772309        1.29170        1.64838        21.5259        10.1705        4.36206                 NaN            NaN
  1326.92        2500.00        1.98676                 NaN            NaN   57.9013       0.772586        1.30024        1.59340        21.7655        10.1302        4.55010                 NaN            NaN
  1323.72        2500.00        1.81659                 NaN            NaN   57.9101       0.772728        1.30320        1.60205        10.1215        21.8342        4.63961                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN   58.1367       0.773514        1.30826        1.53121        10.2817        21.9403        4.87945        1.14885                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   58.1364       0.773520        1.30829        1.53121        10.2817        21.9404        4.87972        1.14887                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   58.1361       0.773525        1.30833        1.53120        10.2816        21.9404        4.87999        1.14889                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   58.1358       0.773530        1.30836        1.53120        10.2816        21.9404        4.88026        1.14891                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   58.1638       0.773478        1.29592        2.12612        21.1565        10.4123        4.89842        1.17352                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   58.1635       0.773483        1.29595        2.12612        21.1565        10.4122        4.89869        1.17354                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   58.1632       0.773488        1.29598        2.12612        21.1565        10.4122        4.89896        1.17356                 NaN
  1298.08        2500.00                 NaN            NaN            NaN   58.1628       0.773494        1.29601        2.12611        21.1566        10.4122        4.89923        1.17358                 NaN
  1294.87        2500.00                 NaN            NaN            NaN   58.1625       0.773499        1.29605        2.12611        21.1566        10.4121        4.89951        1.17360                 NaN
  1291.67        2500.00                 NaN            NaN            NaN   58.1622       0.773504        1.29608        2.12611        21.1566        10.4121        4.89978        1.17362                 NaN
  1288.46        2500.00                 NaN            NaN            NaN   58.1619       0.773509        1.29611        2.12610        21.1567        10.4121        4.90005        1.17364                 NaN
  1285.26        2500.00                 NaN            NaN            NaN   58.1616       0.773514        1.29614        2.12610        21.1567        10.4120        4.90032        1.17366                 NaN
  1282.05        2500.00                 NaN            NaN            NaN   58.2106       0.773426        1.27618        3.23901        19.7373        10.6153        4.93093        1.21727                 NaN
  1278.85        2500.00                 NaN            NaN            NaN   58.2102       0.773431        1.27621        3.23901        19.7373        10.6153        4.93121        1.21729                 NaN
  1275.64        2500.00                 NaN            NaN            NaN   58.2099       0.773436        1.27625        3.23900        19.7374        10.6152        4.93148        1.21731                 NaN
  1272.44        2500.00                 NaN            NaN            NaN   58.2096       0.773441        1.27628        3.23900        19.7374        10.6152        4.93175        1.21734                 NaN
  1269.23        2500.00                 NaN            NaN            NaN   58.2093       0.773446        1.27631        3.23899        19.7374        10.6152        4.93203        1.21736                 NaN
  1266.03        2500.00                 NaN            NaN            NaN   58.2089       0.773451        1.27634        3.23899        19.7375        10.6151        4.93230        1.21738                 NaN
  1262.82        2500.00                 NaN            NaN            NaN   58.2086       0.773456        1.27637        3.23898        19.7375        10.6151        4.93257        1.21740                 NaN
  1259.62        2500.00                 NaN            NaN            NaN   58.2083       0.773461        1.27640        3.23898        19.7375        10.6151        4.93285        1.21742                 NaN
  1256.41        2500.00                 NaN            NaN            NaN   58.2459       0.773390        1.26329        4.20021        18.5599        10.7442        4.96461        1.24852                 NaN
  1253.21        2500.00                 NaN            NaN            NaN   58.2455       0.773394        1.26332        4.20020        18.5599        10.7442        4.96488        1.24854                 NaN
  1250.00        2500.00                 NaN            NaN            NaN   58.2452       0.773399        1.26335        4.20020        18.5600        10.7441        4.96516        1.24856                 NaN
  1246.79        2500.00                 NaN            NaN            NaN   58.2449       0.773404        1.26338        4.20019        18.5600        10.7441        4.96543        1.24858                 NaN
  1243.59        2500.00                 NaN            NaN            NaN   58.2446       0.773409        1.26341        4.20019        18.5601        10.7441        4.96571        1.24860                 NaN
  1240.38        2500.00                 NaN            NaN            NaN   58.2442       0.773414        1.26345        4.20018        18.5601        10.7440        4.96598        1.24862                 NaN
  1237.18        2500.00                 NaN            NaN            NaN   58.2439       0.773419        1.26348        4.20018        18.5601        10.7440        4.96626        1.24864                 NaN
  1233.97        2500.00                 NaN            NaN            NaN   58.2436       0.773424        1.26351        4.20017        18.5602        10.7440        4.96653        1.24867                 NaN
  1230.77        2500.00                 NaN            NaN            NaN   58.2701       0.773372        1.25646        5.05673        10.8313        17.5470        4.99515        1.26985                 NaN
  1227.56        2500.00                 NaN            NaN            NaN   58.2698       0.773377        1.25649        5.05672        10.8313        17.5470        4.99543        1.26987                 NaN
  1224.36        2500.00                 NaN            NaN            NaN   58.2694       0.773382        1.25652        5.05672        10.8313        17.5471        4.99570        1.26989                 NaN
  1221.15        2500.00                 NaN            NaN            NaN   58.2691       0.773387        1.25656        5.05671        10.8312        17.5471        4.99598        1.26992                 NaN
  1217.95        2500.00                 NaN            NaN            NaN   58.2688       0.773391        1.25659        5.05671        10.8312        17.5472        4.99625        1.26994                 NaN
  1214.74        2500.00                 NaN            NaN            NaN   58.2684       0.773396        1.25662        5.05670        10.8311        17.5472        4.99653        1.26996                 NaN
  1211.54        2500.00                 NaN            NaN            NaN   58.2681       0.773401        1.25665        5.05670        10.8311        17.5473        4.99681        1.26998                 NaN
  1208.33        2500.00                 NaN            NaN            NaN   58.2678       0.773406        1.25668        5.05669        10.8311        17.5473        4.99708        1.27000                 NaN
  1205.13        2500.00                 NaN            NaN            NaN   58.2859       0.773371        1.25442        5.83563        16.6558        10.8883        5.02327        1.28327                 NaN
  1201.92        2500.00                 NaN            NaN            NaN   58.2856       0.773376        1.25445        5.83563        16.6558        10.8883        5.02355        1.28329                 NaN
  1198.72        2500.00                 NaN            NaN            NaN   58.2852       0.773380        1.25448        5.83562        16.6559        10.8882        5.02383        1.28331                 NaN
  1195.51        2500.00                 NaN            NaN            NaN   58.2849       0.773385        1.25451        5.83562        16.6559        10.8882        5.02410        1.28333                 NaN
  1192.31        2500.00                 NaN            NaN            NaN   58.2846       0.773390        1.25454        5.83561        16.6560        10.8881        5.02438        1.28336                 NaN
  1189.10        2500.00                 NaN            NaN            NaN   58.2842       0.773394        1.25457        5.83561        16.6560        10.8881        5.02466        1.28338                 NaN
  1185.90        2500.00                 NaN            NaN            NaN   58.2839       0.773399        1.25460        5.83560        16.6561        10.8881        5.02494        1.28340                 NaN
  1182.69        2500.00                 NaN            NaN            NaN   58.2836       0.773403        1.25463        5.83560        16.6561        10.8880        5.02521        1.28342                 NaN
  1179.49        2500.00                 NaN            NaN            NaN   58.2935       0.773385        1.25695        6.55152        10.9243        15.8622        5.04865        1.28951                 NaN
  1176.28        2500.00                 NaN            NaN            NaN   58.2932       0.773389        1.25698        6.55151        10.9242        15.8623        5.04893        1.28953                 NaN
  1173.08        2500.00                 NaN            NaN            NaN   58.2928       0.773394        1.25701        6.55151        10.9242        15.8623        5.04920        1.28955                 NaN
  1169.87        2500.00                 NaN            NaN            NaN   58.2925       0.773398        1.25704        6.55150        10.9242        15.8624        5.04948        1.28957                 NaN
  1166.67        2500.00                 NaN            NaN            NaN   58.2921       0.773402        1.25707        6.55150        10.9241        15.8624        5.04976        1.28959                 NaN
  1163.46        2500.00                 NaN            NaN            NaN   58.2918       0.773407        1.25710        6.55150        10.9241        15.8625        5.05004        1.28962                 NaN
  1160.26        2500.00                 NaN            NaN            NaN   58.2915       0.773411        1.25713        6.55149        10.9240        15.8625        5.05032        1.28964                 NaN
  1157.05        2500.00                 NaN            NaN            NaN   58.2911       0.773416        1.25716        6.55149        10.9240        15.8626        5.05059        1.28966                 NaN
  1153.85        2500.00                 NaN            NaN            NaN   58.2928       0.773414        1.26381        7.21846        15.1452        10.9471        5.07071        1.28848                 NaN
  1150.64        2500.00                 NaN            NaN            NaN   58.2925       0.773418        1.26384        7.21846        15.1453        10.9470        5.07099        1.28851                 NaN
  1147.44        2500.00                 NaN            NaN            NaN   58.2921       0.773423        1.26387        7.21845        15.1454        10.9470        5.07127        1.28853                 NaN
  1144.23        2500.00                 NaN            NaN            NaN   58.2918       0.773427        1.26390        7.21845        15.1454        10.9469        5.07155        1.28855                 NaN
  1141.03        2500.00                 NaN            NaN            NaN   58.2914       0.773431        1.26393        7.21845        15.1455        10.9469        5.07183        1.28857                 NaN
  1137.82        2500.00                 NaN            NaN            NaN   58.2911       0.773435        1.26396        7.21844        15.1455        10.9469        5.07210        1.28859                 NaN
  1134.62        2500.00                 NaN            NaN            NaN   58.2908       0.773440        1.26399        7.21844        15.1456        10.9468        5.07238        1.28861                 NaN
  1131.41        2500.00                 NaN            NaN            NaN   58.2904       0.773444        1.26402        7.21844        15.1456        10.9468        5.07266        1.28863                 NaN
  1128.21        2500.00                 NaN            NaN            NaN   58.2819       0.773455        1.27512        7.83653        10.9596        14.5036        5.09179        1.27802                 NaN
  1125.00        2500.00                 NaN            NaN            NaN   58.2816       0.773459        1.27515        7.83653        10.9595        14.5036        5.09207        1.27804                 NaN
  1121.79        2500.00                 NaN            NaN            NaN   58.2813       0.773463        1.27518        7.83652        10.9595        14.5037        5.09235        1.27806                 NaN
  1118.59        2500.00                 NaN            NaN            NaN   58.2809       0.773467        1.27521        7.83652        10.9595        14.5037        5.09263        1.27808                 NaN
  1115.38        2500.00                 NaN            NaN            NaN   58.2806       0.773471        1.27524        7.83652        10.9594        14.5038        5.09291        1.27810                 NaN
  1112.18        2500.00                 NaN            NaN            NaN   58.2802       0.773475        1.27527        7.83652        10.9594        14.5038        5.09319        1.27812                 NaN
  1108.97        2500.00                 NaN            NaN            NaN   58.2799       0.773479        1.27530        7.83652        10.9593        14.5039        5.09347        1.27814                 NaN
  1105.77        2500.00                 NaN            NaN            NaN   58.2795       0.773483        1.27533        7.83652        10.9593        14.5040        5.09375        1.27816                 NaN
  1102.56        2500.00                 NaN            NaN            NaN   58.2675       0.773517        1.29023        8.44486        13.8869        10.9658        5.10541        1.26578                 NaN
  1099.36        2500.00                 NaN            NaN            NaN   58.2672       0.773521        1.29026        8.44486        13.8869        10.9658        5.10568        1.26580                 NaN
  1096.15        2500.00                 NaN            NaN            NaN   58.2668       0.773525        1.29029        8.44486        13.8870        10.9657        5.10596        1.26582                 NaN
  1092.95        2500.00                 NaN            NaN            NaN   58.2665       0.773529        1.29032        8.44486        13.8871        10.9657        5.10624        1.26584                 NaN
  1089.74        2500.00                 NaN            NaN            NaN   58.2661       0.773533        1.29035        8.44486        13.8871        10.9656        5.10652        1.26587                 NaN
  1086.54        2500.00                 NaN            NaN            NaN   58.2658       0.773537        1.29038        8.44486        13.8872        10.9656        5.10680        1.26589                 NaN
  1083.33        2500.00                 NaN            NaN            NaN   58.2654       0.773541        1.29041        8.44486        13.8872        10.9655        5.10708        1.26591                 NaN
  1080.13        2500.00                 NaN            NaN            NaN   58.2651       0.773545        1.29044        8.44486        13.8873        10.9655        5.10736        1.26593                 NaN
  1076.92        2500.00                 NaN            NaN            NaN   58.2423       0.773593        1.31001        9.02036        10.9676        13.3248        5.11742        1.24390                 NaN
  1073.72        2500.00                 NaN            NaN            NaN   58.2386       0.773603        1.31276        9.09121        10.9680        13.2567        5.11865        1.21184       0.286213E-001
  1070.51        2500.00                 NaN            NaN            NaN   58.2335       0.773614        1.31574        9.15991        10.9689        13.1949        5.12131                 NaN   1.23215     
  1067.31        2500.00                 NaN            NaN            NaN   58.2332       0.773618        1.31577        9.15991        10.9688        13.1950        5.12159                 NaN   1.23213     
  1064.10        2500.00                 NaN            NaN            NaN   58.2230       0.773630        1.32174        9.29389        13.0677        10.9705        5.12402                 NaN   1.22548     
  1060.90        2500.00                 NaN            NaN            NaN   58.2227       0.773634        1.32177        9.29389        13.0677        10.9705        5.12430                 NaN   1.22546     
  1057.69        2500.00                 NaN            NaN            NaN   58.2224       0.773638        1.32180        9.29390        13.0678        10.9705        5.12458                 NaN   1.22544     
  1054.49        2500.00                 NaN            NaN            NaN   58.2220       0.773642        1.32183        9.29390        13.0679        10.9704        5.12486                 NaN   1.22542     
  1051.28        2500.00                 NaN            NaN            NaN   58.2069       0.773671        1.33427        9.57361        10.9716        12.7976        5.12228                 NaN   1.22000     
  1048.08        2500.00                 NaN            NaN            NaN   58.2066       0.773675        1.33430        9.57362        10.9716        12.7977        5.12256                 NaN   1.21998     
  1044.87        2500.00                 NaN            NaN            NaN   58.2062       0.773679        1.33433        9.57363        10.9716        12.7978        5.12284                 NaN   1.21996     
  1041.67        2500.00                 NaN            NaN            NaN   58.2059       0.773683        1.33436        9.57363        10.9715        12.7978        5.12312                 NaN   1.21994     
  1038.46        2500.00                 NaN            NaN            NaN   58.2056       0.773687        1.33439        9.57364        10.9715        12.7979        5.12340                 NaN   1.21992     
  1035.26        2500.00                 NaN            NaN            NaN   58.2052       0.773691        1.33442        9.57365        10.9714        12.7980        5.12368                 NaN   1.21990     
  1032.05        2500.00                 NaN            NaN            NaN   58.2049       0.773695        1.33445        9.57365        10.9714        12.7981        5.12397                 NaN   1.21987     
  1028.85        2500.00                 NaN            NaN            NaN   58.2046       0.773699        1.33448        9.57366        10.9714        12.7981        5.12425                 NaN   1.21985     
  1025.64        2500.00                 NaN            NaN            NaN   58.1683       0.773763        1.36309        10.1224        10.9739        12.2769        5.11264                 NaN   1.20893     
  1022.44        2500.00                 NaN            NaN            NaN   58.1680       0.773767        1.36313        10.1225        10.9739        12.2770        5.11292                 NaN   1.20891     
  1019.23        2500.00                 NaN            NaN            NaN   58.1676       0.773771        1.36316        10.1225        10.9738        12.2770        5.11320                 NaN   1.20889     
  1016.03        2500.00                 NaN            NaN            NaN   58.1673       0.773775        1.36319        10.1225        10.9738        12.2771        5.11348                 NaN   1.20887     
  1012.82        2500.00                 NaN            NaN            NaN   58.1670       0.773778        1.36322        10.1225        10.9738        12.2772        5.11376                 NaN   1.20885     
  1009.62        2500.00                 NaN            NaN            NaN   58.1666       0.773782        1.36325        10.1225        10.9737        12.2773        5.11404                 NaN   1.20883     
  1006.41        2500.00                 NaN            NaN            NaN   58.1663       0.773786        1.36328        10.1225        10.9737        12.2773        5.11432                 NaN   1.20881     
  1003.21        2500.00                 NaN            NaN            NaN   58.1659       0.773790        1.36331        10.1225        10.9736        12.2774        5.11460                 NaN   1.20879     
  1000.00        2500.00                 NaN            NaN            NaN   58.1204       0.773869        1.39731        10.6606        10.9785        11.7780        5.09408                 NaN   1.19723     
