|6.6.6
Archiving\03_Data\eq/QFM_m4.5/ALH/ALH_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1336.54        2500.00        3.05766                 NaN            NaN   59.5377       0.841902        1.60021        1.57997        20.5915        9.92577        2.86527                 NaN            NaN
  1333.33        2500.00        1.79400                 NaN            NaN   59.6033       0.841903        1.62390        1.63289        21.0839        9.88694        3.53315                 NaN            NaN
  1330.13        2500.00        1.79400                 NaN            NaN   59.6033       0.841903        1.62390        1.63289        21.0839        9.88694        3.53315                 NaN            NaN
  1326.92        2500.00        1.51518                 NaN            NaN   59.5921       0.841904        1.63341        1.57787        21.3108        9.84476        3.68395                 NaN            NaN
  1323.72        2500.00        1.38307                 NaN            NaN   59.5917       0.841904        1.63647        1.58616        9.83411        21.3711        3.75555                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN   59.7671       0.841905        1.64106        1.51448        9.97718        21.4486        3.94549       0.864124                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   59.7671       0.841905        1.64106        1.51448        9.97718        21.4486        3.94549       0.864124                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   59.7671       0.841905        1.64106        1.51448        9.97718        21.4486        3.94549       0.864124                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   59.7671       0.841905        1.64106        1.51448        9.97718        21.4486        3.94549       0.864124                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1298.08        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1294.87        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1291.67        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1288.46        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1285.26        2500.00                 NaN            NaN            NaN   59.8059       0.841905        1.62585        2.10296        20.6797        10.1007        3.96024       0.882688                 NaN
  1282.05        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1278.85        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1275.64        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1272.44        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1269.23        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1266.03        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1262.82        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1259.62        2500.00                 NaN            NaN            NaN   59.8801       0.841905        1.60135        3.20388        19.2825        10.2895        3.98524       0.915585                 NaN
  1256.41        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1253.21        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1250.00        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1246.79        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1243.59        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1240.38        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1237.18        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1233.97        2500.00                 NaN            NaN            NaN   59.9374       0.841904        1.58527        4.15470        18.1236        10.4070        4.01108       0.939063                 NaN
  1230.77        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1227.56        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1224.36        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1221.15        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1217.95        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1214.74        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1211.54        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1208.33        2500.00                 NaN            NaN            NaN   59.9797       0.841904        1.57673        5.00201        10.4842        17.1262        4.03426       0.955057                 NaN
  1205.13        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1201.92        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1198.72        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1195.51        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1192.31        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1189.10        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1185.90        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1182.69        2500.00                 NaN            NaN            NaN   60.0119       0.841904        1.57399        5.77238        16.2474        10.5320        4.05538       0.965079                 NaN
  1179.49        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1176.28        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1173.08        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1169.87        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1166.67        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1163.46        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1160.26        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1157.05        2500.00                 NaN            NaN            NaN   60.0335       0.841904        1.57680        6.48027        10.5595        15.4641        4.07419       0.969680                 NaN
  1153.85        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1150.64        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1147.44        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1144.23        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1141.03        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1137.82        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1134.62        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1131.41        2500.00                 NaN            NaN            NaN   60.0447       0.841904        1.58485        7.13958        14.7557        10.5742        4.09022       0.968803                 NaN
  1128.21        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1125.00        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1121.79        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1118.59        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1115.38        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1112.18        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1108.97        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1105.77        2500.00                 NaN            NaN            NaN   60.0349       0.841904        1.59888        7.75279        10.5805        14.1248        4.10539       0.960811                 NaN
  1102.56        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1099.36        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1096.15        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1092.95        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1089.74        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1086.54        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1083.33        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1080.13        2500.00                 NaN            NaN            NaN   60.0367       0.841904        1.61623        8.35129        13.5104        10.5777        4.11439       0.951464                 NaN
  1076.92        2500.00                 NaN            NaN            NaN   60.0168       0.841905        1.63975        8.91953        10.5720        12.9532        4.12204       0.934856                 NaN
  1073.72        2500.00                 NaN            NaN            NaN   60.0135       0.841904        1.64302        8.98947        10.5713        12.8857        4.12276       0.910740       0.215236E-001
  1070.51        2500.00                 NaN            NaN            NaN   60.0089       0.841904        1.64655        9.05729        10.5707        12.8234        4.12465                 NaN  0.926596     
  1067.31        2500.00                 NaN            NaN            NaN   60.0089       0.841904        1.64655        9.05729        10.5707        12.8234        4.12465                 NaN  0.926596     
  1064.10        2500.00                 NaN            NaN            NaN   59.9875       0.841904        1.65449        9.19310        12.7024        10.5727        4.12633                 NaN  0.921597     
  1060.90        2500.00                 NaN            NaN            NaN   59.9875       0.841904        1.65449        9.19310        12.7024        10.5727        4.12633                 NaN  0.921597     
  1057.69        2500.00                 NaN            NaN            NaN   59.9875       0.841904        1.65449        9.19310        12.7024        10.5727        4.12633                 NaN  0.921597     
  1054.49        2500.00                 NaN            NaN            NaN   59.9875       0.841904        1.65449        9.19310        12.7024        10.5727        4.12633                 NaN  0.921597     
  1051.28        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1048.08        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1044.87        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1041.67        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1038.46        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1035.26        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1032.05        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1028.85        2500.00                 NaN            NaN            NaN   59.9731       0.841904        1.66946        9.46953        10.5698        12.4349        4.12388                 NaN  0.917509     
  1025.64        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1022.44        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1019.23        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1016.03        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1012.82        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1009.62        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1006.41        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1003.21        2500.00                 NaN            NaN            NaN   59.9362       0.841904        1.70380        10.0119        10.5640        11.9189        4.11399                 NaN  0.909240     
  1000.00        2500.00                 NaN            NaN            NaN   59.8874       0.841905        1.74464        10.5432        10.5607        11.4248        4.09687                 NaN  0.900472     
