|6.6.6
Archiving\03_Data\Deqfrac/QFM_m1/K22/K22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm           
  1236.53        2500.00        7.72248                 NaN            NaN   5.16725        15.6423                 NaN   11.4228        60.0452                 NaN
  1234.96        2500.00        7.70845                 NaN            NaN   5.20788        15.6047                 NaN   11.4348        60.0442                 NaN
  1233.40        2500.00        7.71027                 NaN            NaN   5.20244        15.6046                 NaN   11.4456        60.0371                 NaN
  1231.83        2500.00        7.69950                 NaN            NaN   5.23201        15.5791                 NaN   11.4559        60.0335                 NaN
  1230.26        2500.00        7.69329                 NaN            NaN   5.25160        15.5558                 NaN   11.4681        60.0312                 NaN
  1228.70        2500.00        7.68696                 NaN            NaN   5.26860        15.5379                 NaN   11.4800        60.0265                 NaN
  1227.13        2500.00        7.68976                 NaN            NaN   5.26423        15.5286                 NaN   11.4941        60.0233                 NaN
  1225.56        2500.00        7.66760                 NaN            NaN   5.32438        15.4814                 NaN   11.5047        60.0219                 NaN
  1224.00        2500.00        7.66052                 NaN            NaN   5.34335        15.4638                 NaN   11.5151        60.0172                 NaN
  1222.43        2500.00        7.65570                 NaN            NaN   5.35592        15.4512                 NaN   11.5256        60.0116                 NaN
  1220.86        2500.00        7.61848                 NaN            NaN   5.40470        15.4058                 NaN   11.5378        60.0119       0.212272E-001
  1219.30        2500.00        7.52749                 NaN            NaN   5.51017        15.3170                 NaN   11.5498        60.0176       0.779278E-001
  1217.73        2500.00        7.45949                 NaN            NaN   5.58218        15.2546                 NaN   11.5608        60.0203       0.122634     
  1216.17        2500.00        7.37959                 NaN            NaN   5.67078        15.1828                 NaN   11.5719        60.0222       0.172727     
  1214.60        2500.00        7.30810                 NaN            NaN   5.74754        15.1203                 NaN   11.5825        60.0232       0.218345     
  1213.03        2500.00        7.23569                 NaN            NaN   5.82564        15.0576                 NaN   11.5931        60.0237       0.264166     
  1211.47        2500.00        7.16955                 NaN            NaN   5.89398        15.0017                 NaN   11.6043        60.0234       0.307029     
  1209.90        2500.00        7.09964                 NaN            NaN   5.96846        14.9439                 NaN   11.6146        60.0225       0.351018     
  1208.33        2500.00        7.03519                 NaN            NaN   6.03451        14.8919                 NaN   11.6252        60.0208       0.392368     
  1206.77        2500.00        6.97087                 NaN            NaN   6.10024        14.8407                 NaN   11.6359        60.0188       0.433548     
  1205.20        2500.00        6.90862                 NaN            NaN   6.16296        14.7925                 NaN   11.6465        60.0160       0.473459     
  1203.63        2500.00        6.84406                 NaN            NaN   6.22967        14.7440                 NaN   11.6560        60.0125       0.513739     
  1202.07        2500.00        6.79368                 NaN            NaN   6.27469        14.7024                 NaN   11.6683        60.0116       0.549228     
  1200.50        2500.00        6.71303                 NaN            NaN   6.36700        14.6484                 NaN   11.6738        60.0038       0.593968     
  1198.93        2500.00        6.66990                 NaN            NaN   6.39872        14.6176                 NaN   11.6877        60.0001       0.626027     
  1197.37        2500.00        6.61119                 NaN            NaN   6.45643        14.5770                 NaN   11.6975        59.9949       0.663064     
  1195.80        2500.00        6.53822                 NaN            NaN   6.53798        14.5288                 NaN   11.7032        59.9875       0.704313     
  1194.24        2500.00        6.49681                 NaN            NaN   6.56711        14.5002                 NaN   11.7172        59.9833       0.735327     
  1192.67        2500.00        6.44175                 NaN            NaN   6.61934        14.4648                 NaN   11.7270        59.9769       0.770206     
  1191.10        2500.00        6.38781                 NaN            NaN   6.66967        14.4306                 NaN   11.7371        59.9703       0.804598     
  1189.54        2500.00        6.33505                 NaN            NaN   6.71817        14.3977                 NaN   11.7473        59.9634       0.838389     
  1187.97        2500.00        6.27987                 NaN            NaN   6.77096        14.3648                 NaN   11.7563        59.9556       0.872483     
  1186.40        2500.00        6.22434                 NaN            NaN   6.82440        14.3322                 NaN   11.7652        59.9473       0.906524     
  1184.84        2500.00        6.18278                 NaN            NaN   6.85499        14.2995                 NaN   11.7792        59.9455       0.938016     
  1183.27        2500.00        6.12551                 NaN            NaN   6.91109        14.2755                 NaN   11.7860        59.9316       0.970316     
  1181.70        2500.00        6.07397                 NaN            NaN   6.95814        14.2469                 NaN   11.7956        59.9229        1.00254     
  1180.14        2500.00        6.02469                 NaN            NaN   7.00162        14.2206                 NaN   11.8054        59.9140        1.03375     
  1178.57        2500.00        5.97459                 NaN            NaN   7.04650        14.1943                 NaN   11.8149        59.9046        1.06507     
  1177.01        2500.00        5.92027                 NaN            NaN   7.09864        14.1668                 NaN   11.8230        59.8940        1.09730     
  1175.44        2500.00        5.87603                 NaN            NaN   7.13380        14.1441                 NaN   11.8342        59.8852        1.12666     
  1173.87        2500.00        5.82944                 NaN            NaN   7.17317        14.1216                 NaN   11.8441        59.8754        1.15630     
  1172.31        2500.00        5.78059                 NaN            NaN   7.21630        14.0982                 NaN   11.8535        59.8649        1.18648     
  1170.74        2500.00        5.73962                 NaN            NaN   7.24642        14.0789                 NaN   11.8650        59.8558        1.21431     
  1169.17        2500.00        5.68791                 NaN            NaN   7.29453        14.0555                 NaN   11.8733        59.8439        1.24485     
  1167.61        2500.00        5.64648                 NaN            NaN   7.32433        14.0290                 NaN   11.8886        59.8368        1.27475     
  1166.04        2500.00        5.58723                 NaN            NaN   7.38752        14.0132                 NaN   11.8893        59.8188        1.30400     
  1164.47        2500.00        5.55215                 NaN            NaN   7.40698        13.9964                 NaN   11.9033        59.8109        1.33029     
  1162.91        2500.00        5.53666                 NaN            NaN   7.42507        13.9544                 NaN   11.9052        59.8292        1.34952     
  1161.34        2500.00        5.45802                 NaN            NaN   7.48845        13.9585                 NaN   11.9216        59.7862        1.38724     
  1159.77        2500.00        5.41475                 NaN            NaN   7.52281        13.9412                 NaN   11.9320        59.7746        1.41465     
  1158.21        2500.00        5.36914                 NaN            NaN   7.56132        13.9240                 NaN   11.9414        59.7618        1.44232     
  1156.64        2500.00        5.32566                 NaN            NaN   7.59622        13.9075                 NaN   11.9516        59.7496        1.46943     
  1155.08        2500.00        5.28111                 NaN            NaN   7.63315        13.8918                 NaN   11.9610        59.7365        1.49647     
  1153.51        2500.00        5.24080                 NaN            NaN   7.66254        13.8758                 NaN   11.9728        59.7251        1.52290     
  1151.94        2500.00        5.19532                 NaN            NaN   7.70151        13.8621                 NaN   11.9810        59.7106        1.54944     
  1150.38        2500.00        5.15422                 NaN            NaN   7.73295        13.8488                 NaN   11.9911        59.6978        1.57515     
  1148.81        2500.00        5.11123                 NaN            NaN   7.76738        13.8343                 NaN   12.0013        59.6843        1.60143     
  1147.24        2500.00        5.06629                 NaN            NaN   7.80502        13.8198                 NaN   12.0110        59.6699        1.62807     
  1145.68        2500.00        5.02380                 NaN            NaN   7.83892        13.8071                 NaN   12.0208        59.6557        1.65373     
  1144.11        2500.00        4.98292                 NaN            NaN   7.87028        13.7955                 NaN   12.0307        59.6419        1.67878     
  1142.54        2500.00        4.92819                 NaN            NaN   7.92601        13.7819                 NaN   12.0360        59.6217        1.70623     
  1140.98        2500.00        4.89864                 NaN            NaN   7.93709        13.7713                 NaN   12.0508        59.6127        1.72943     
  1139.41        2500.00        4.86035                 NaN            NaN   7.96426        13.7608                 NaN   12.0617        59.5993        1.75365     
  1137.84        2500.00        4.81603                 NaN            NaN   8.00129        13.7488                 NaN   12.0714        59.5833        1.77922     
  1136.28        2500.00        4.77408                 NaN            NaN   8.03492        13.7387                 NaN   12.0809        59.5676        1.80377     
  1134.71        2500.00        4.73386                 NaN            NaN   8.06539        13.7288                 NaN   12.0913        59.5526        1.82803     
  1133.15        2500.00        4.68649                 NaN            NaN   8.10841        13.7186                 NaN   12.0994        59.5339        1.85333     
  1131.58        2500.00        4.65110                 NaN            NaN   8.13103        13.7094                 NaN   12.1112        59.5208        1.87643     
  1130.01        2500.00        4.59759                 NaN            NaN   8.18508        13.6994                 NaN   12.1170        59.4985        1.90240     
  1128.45        2500.00        4.57261                 NaN            NaN   8.18908        13.6923                 NaN   12.1326        59.4898        1.92363     
  1126.88        2500.00        4.53379                 NaN            NaN   8.21773        13.6841                 NaN   12.1433        59.4742        1.94691     
  1125.31        2500.00        4.49476                 NaN            NaN   8.24687        13.6767                 NaN   12.1537        59.4580        1.96996     
  1123.75        2500.00        4.45047                 NaN            NaN   8.28490        13.6681                 NaN   12.1632        59.4392        1.99402     
  1122.18        2500.00        4.40730                 NaN            NaN   8.32070        13.6592                 NaN   12.1737        59.4210        2.01805     
  1120.61        2500.00        4.37252                 NaN            NaN   8.34352        13.6550                 NaN   12.1839        59.4057        2.03936     
  1119.05        2500.00        4.33655                 NaN            NaN   8.36735        13.6470                 NaN   12.1964        59.3909        2.06189     
  1117.48        2500.00        4.33147                 NaN            NaN   8.34452        13.6471                 NaN   12.2104        59.3900        2.07649     
  1115.91        2500.00        4.25665                 NaN            NaN   8.42985        13.6356                 NaN   12.2166        59.3546        2.10666     
  1114.35        2500.00        4.23549                 NaN            NaN   8.43282        13.6338                 NaN   12.2283        59.3452        2.12442     
  1112.78        2500.00        4.18039                 NaN            NaN   8.48642        13.6247                 NaN   12.2383        59.3197        2.15051     
  1111.22        2500.00        4.14191                 NaN            NaN   8.51545        13.6195                 NaN   12.2491        59.3017        2.17229     
  1109.65        2500.00        4.10377                 NaN            NaN   8.54413        13.6150                 NaN   12.2598        59.2836        2.19375     
  1108.08        2500.00        4.13918                 NaN            NaN   8.46718        13.6060                 NaN   12.2731        59.3147        2.19984     
  1106.52        2500.00        4.02773                 NaN            NaN   8.60109        13.6057                 NaN   12.2820        59.2469        2.23652     
  1104.95        2500.00        3.98910                 NaN            NaN   8.63099        13.6015                 NaN   12.2928        59.2279        2.25769     
  1103.38        2500.00        3.95209                 NaN            NaN   8.65796        13.5980                 NaN   12.3041        59.2093        2.27849     
  1101.82        2500.00        3.91675                 NaN            NaN   8.68247        13.5946                 NaN   12.3156        59.1917        2.29887     
  1100.25        2500.00        3.88152                 NaN            NaN   8.70698        13.5914                 NaN   12.3271        59.1740        2.31907     
  1098.68        2500.00        3.84517                 NaN            NaN   8.73319        13.5876                 NaN   12.3390        59.1556        2.33953     
  1097.12        2500.00        3.80458                 NaN            NaN   8.76681        13.5853                 NaN   12.3495        59.1337        2.36016     
  1095.55        2500.00        3.76867                 NaN            NaN   8.79275        13.5826                 NaN   12.3611        59.1148        2.38006     
  1093.98        2500.00        3.72323                 NaN            NaN   8.83513        13.5819                 NaN   12.3705        59.0885        2.40072     
  1092.42        2500.00        3.69781                 NaN            NaN   8.84347        13.5780                 NaN   12.3845        59.0769        2.41927     
  1090.85        2500.00        3.65744                 NaN            NaN   8.87716        13.5763                 NaN   12.3956        59.0542        2.43931     
  1089.29        2500.00        3.62117                 NaN            NaN   8.90448        13.5756                 NaN   12.4067        59.0337        2.45839     
  1087.72        2500.00        3.58340                 NaN            NaN   8.93403        13.5738                 NaN   12.4186        59.0123        2.47788     
  1086.15        2500.00        3.54524                 NaN            NaN   8.96479        13.5735                 NaN   12.4296        58.9900        2.49688     
  1084.59        2500.00        3.50612                 NaN            NaN   8.99728        13.5734                 NaN   12.4408        58.9665        2.51587     
  1083.02        2500.00        3.48239                 NaN            NaN   9.00373        13.5700                 NaN   12.4550        58.9554        2.53346     
  1081.45        2500.00        3.44406                 NaN            NaN   9.03510        13.5701                 NaN   12.4665        58.9322        2.55209     
  1079.89        2500.00        3.40513                 NaN            NaN   9.06745        13.5704                 NaN   12.4781        58.9083        2.57067     
  1078.32        2500.00        3.37473                 NaN            NaN   9.09153        13.5774                 NaN   12.4827        58.8884        2.58527     
  1076.75        2500.00        3.33375                 NaN            NaN   9.12211        13.5708                 NaN   12.5021        58.8647        2.60656     
  1075.19        2500.00        3.29868                 NaN            NaN   9.14872        13.5712                 NaN   12.5143        58.8430        2.62418     
  1073.62        2500.00        3.26384                 NaN            NaN   9.17485        13.5715                 NaN   12.5268        58.8213        2.64171     
  1072.06        2500.00        3.22934                 NaN            NaN   9.20078        13.5721                 NaN   12.5392        58.7996        2.65896     
  1070.49        2500.00        3.19077                 NaN            NaN   9.23368        13.5742                 NaN   12.5511        58.7740        2.67630     
  1068.92        2500.00        3.15097                 NaN            NaN   9.26897        13.5773                 NaN   12.5628        58.7466        2.69337     
  1067.36        2500.00        3.12447                 NaN            NaN   9.28178        13.5754                 NaN   12.5768        58.7316        2.70981     
  1065.79        2500.00        3.09569                 NaN            NaN   9.29956        13.5756                 NaN   12.5895        58.7139        2.72573     
  1064.22        2500.00        3.05187                 NaN            NaN   9.34142        13.5805                 NaN   12.6015        58.6820        2.74269     
  1062.66        2500.00        3.02230                 NaN            NaN   9.36027        13.5809                 NaN   12.6147        58.6632        2.75855     
  1061.09        2500.00        3.03293                 NaN            NaN   9.31945        13.5768                 NaN   12.6252        58.6768        2.76877     
  1059.52        2500.00        2.95132                 NaN            NaN   9.41817        13.5864                 NaN   12.6403        58.6135        2.79032     
  1057.96        2500.00        2.92037                 NaN            NaN   9.44035        13.5879                 NaN   12.6532        58.5927        2.80559     
  1056.39        2500.00        2.88093                 NaN            NaN   9.47602        13.5929                 NaN   12.6661        58.5629        2.82116     
  1054.82        2500.00        2.84698                 NaN            NaN   9.50312        13.5960                 NaN   12.6792        58.5384        2.83626     
  1053.26        2500.00        2.81975                 NaN            NaN   9.51917        13.5964                 NaN   12.6931        58.5206        2.85104     
  1051.69        2500.00        2.78677                 NaN            NaN   9.54652        13.6003                 NaN   12.7051        58.4961        2.86521     
  1050.13        2500.00        2.75375                 NaN            NaN   9.57134        13.6030                 NaN   12.7197        58.4721        2.88015     
  1048.56        2500.00        2.71262                 NaN            NaN   9.61116        13.6100                 NaN   12.7328        58.4388        2.89459     
  1046.99        2500.00        2.70442                 NaN            NaN   9.60160        13.6069                 NaN   12.7435        58.4374        2.90620     
  1045.43        2500.00        2.64902                 NaN            NaN   9.66063        13.6170                 NaN   12.7600        58.3909        2.92241     
  1043.86        2500.00        2.61649                 NaN            NaN   9.68688        13.6211                 NaN   12.7738        58.3657        2.93604     
  1042.29        2500.00        2.58409                 NaN            NaN   9.71316        13.6252                 NaN   12.7876        58.3405        2.94947     
  1040.73        2500.00        2.55171                 NaN            NaN   9.73953        13.6298                 NaN   12.8015        58.3148        2.96267     
  1039.16        2500.00        2.51943                 NaN            NaN   9.76600        13.6345                 NaN   12.8155        58.2889        2.97567     
  1037.59        2500.00        2.49858                 NaN            NaN   9.77405        13.6340                 NaN   12.8293        58.2757        2.98839     
  1036.03        2500.00        2.43708                 NaN            NaN   9.84926        13.6519                 NaN   12.8441        58.2165        3.00111     
  1034.46        2500.00        2.41788                 NaN            NaN   9.85438        13.6522                 NaN   12.8580        58.2041        3.01339     
  1032.89        2500.00        2.39547                 NaN            NaN   9.86556        13.6528                 NaN   12.8721        58.1885        3.02562     
  1031.33        2500.00        2.35914                 NaN            NaN   9.89967        13.6603                 NaN   12.8868        58.1564        3.03760     
  1029.76        2500.00        2.33371                 NaN            NaN   9.91641        13.6631                 NaN   12.9008        58.1366        3.04930     
  1028.20        2500.00        2.29989                 NaN            NaN   9.94679        13.6699                 NaN   12.9157        58.1069        3.06089     
  1026.63        2500.00        2.27301                 NaN            NaN   9.96641        13.6739                 NaN   12.9298        58.0848        3.07216     
  1025.06        2500.00        2.24132                 NaN            NaN   9.99391        13.6803                 NaN   12.9445        58.0568        3.08326     
  1023.50        2500.00        2.20523                 NaN            NaN   10.0286        13.6889                 NaN   12.9599        58.0233        3.09417     
  1021.93        2500.00        2.17695                 NaN            NaN   10.0511        13.6943                 NaN   12.9742        57.9986        3.10480     
  1020.36        2500.00        2.14357                 NaN            NaN   10.0819        13.7023                 NaN   12.9894        57.9675        3.11522     
  1018.80        2500.00        2.11386                 NaN            NaN   10.1071        13.7086                 NaN   13.0043        57.9406        3.12548     
  1017.23        2500.00        2.08459                 NaN            NaN   10.1318        13.7150                 NaN   13.0191        57.9139        3.13552     
  1015.66        2500.00        2.05482                 NaN            NaN   10.1575        13.7215                 NaN   13.0344        57.8864        3.14544     
  1014.10        2500.00        2.02112                 NaN            NaN   10.1896        13.7307                 NaN   13.0500        57.8536        3.15497     
  1012.53        2500.00        2.00020                 NaN            NaN   10.2018        13.7329                 NaN   13.0640        57.8366        3.16462     
  1010.96        2500.00        1.96369                 NaN            NaN   10.2387        13.7441                 NaN   13.0803        57.7995        3.17369     
  1009.40        2500.00        1.93453                 NaN            NaN   10.2643        13.7511                 NaN   13.0958        57.7715        3.18277     
  1007.83        2500.00        1.90247                 NaN            NaN   10.2947        13.7607                 NaN   13.1115        57.7393        3.19145     
  1006.27        2500.00        1.88113                 NaN            NaN   10.3130        13.7663                 NaN   13.1232        57.7178        3.19856     
  1004.70        2500.00        1.84025                 NaN            NaN   10.3529        13.7784                 NaN   13.1435        57.6765        3.20842     
  1003.13        2500.00        1.81097                 NaN            NaN   10.3794        13.7866                 NaN   13.1593        57.6471        3.21664     
  1001.57        2500.00        1.77847                 NaN            NaN   10.4112        13.7971                 NaN   13.1758        57.6130        3.22452     
  1000.00        2500.00        1.75009                 NaN            NaN   10.4367        13.8052                 NaN   13.1916        57.5841        3.23237     
