|6.6.6
Archiving\03_Data\frac/QFM_m1.25/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5638        3.49317                 NaN            NaN   9.02984        42.6442        1.08117        30.1879     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.5158        3.54388                 NaN            NaN   9.03744        42.6328        1.08051        30.1896     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.30965        12.7888                 NaN            NaN   9.06951        42.5532        1.07569        30.2031     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4304        3.63419                 NaN            NaN   9.05142        42.6138        1.07786        30.1924     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.27069        9.91569       0.400343E-003            NaN   9.05799        42.4953        1.06290        30.1970     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4989        3.56754                 NaN            NaN   9.06372        42.6042        1.07533        30.1903     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.1193        3.05080                 NaN            NaN   9.01332        42.5332        1.07234        30.2110     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7837        4.38114       0.456669E-004            NaN   9.13891        42.4571        1.04426        30.1948     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7253        4.44710                 NaN            NaN   9.14725        42.4450        1.03855        30.1967     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9532        4.19451                 NaN            NaN   9.13232        42.4819        1.04484        30.1932     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1249        4.03900                 NaN            NaN   9.14426        42.4553        1.04009        30.1965     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7942        4.31806                 NaN            NaN   9.11678        42.5245        1.05780        30.1886     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.69639        12.4416                 NaN            NaN   9.13230        42.4905        1.04608        30.1932     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.3644        3.72614                 NaN            NaN   9.12267        42.5282        1.06333        30.1952     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.8717        4.26696                 NaN            NaN   9.15228        42.4698        1.04456        30.1947     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.32200        12.8185                 NaN            NaN   9.14495        42.4696        1.04632        30.1987     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.94513        15.2631                 NaN            NaN   9.22888        42.3558        1.01368        30.1934     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.6117        2.56833                 NaN            NaN   9.21424        42.3871        1.02551        30.1931     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.91966        14.3185                 NaN            NaN   9.22827        42.3111        1.01216        30.2103     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.21936        12.9322                 NaN            NaN   9.18016        42.4268        1.03709        30.2044     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.37333        12.7705                 NaN            NaN   9.19729        42.4143        1.04334        30.2012     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9329        4.20229                 NaN            NaN   9.18477        42.4379        1.04366        30.1985     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9839        4.16604                 NaN            NaN   9.19500        42.4119        1.04104        30.2022     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.8914        4.26481                 NaN            NaN   9.19987        42.4024        1.03816        30.2033     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.85816        14.3531                 NaN            NaN   9.25513        42.3196        1.01147        30.2026     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9312        4.23112                 NaN            NaN   9.21414        42.3831        1.03500        30.2054     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.21631        12.9503                 NaN            NaN   9.22120        42.3724        1.03313        30.2066     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   6.51643                 NaN            NaN  0.103568E-002   7.00941                 NaN            NaN   8.53039        44.4654        1.59572        31.8816     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.9846        4.18940                 NaN            NaN   9.23630        42.3510        1.02969        30.2090     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.20474        14.0529                 NaN            NaN   9.28356        42.2523       0.995015        30.2115     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0316        4.14902                 NaN            NaN   9.25024        42.3306        1.02716        30.2114     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.93079        13.2596                 NaN            NaN   9.29160        42.2880        1.02129        30.2087     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.12315        13.0650                 NaN            NaN   9.27084        42.3053        1.02256        30.2132     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.13784        13.0545                 NaN            NaN   9.27485        42.2972        1.02101        30.2146     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.12759        13.0690                 NaN            NaN   9.28095        42.2878        1.01901        30.2157     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0619        4.14177                 NaN            NaN   9.28677        42.2750        1.01638        30.2182     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.13475        13.0716                 NaN            NaN   9.29333        42.2661        1.01528        30.2190     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0771        4.13306                 NaN            NaN   9.30031        42.2557        1.01359        30.2202     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1251        4.10460                 NaN            NaN   9.27242        42.2423        1.01648        30.2390     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0896        4.12936                 NaN            NaN   9.31468        42.2338        1.00982        30.2228     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0980        4.12531                 NaN            NaN   9.32235        42.2223        1.00788        30.2242     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.12226        13.1064                 NaN            NaN   9.32926        42.2105        1.00584        30.2258     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   6.51642                 NaN            NaN  0.104685E-002   7.00941                 NaN            NaN   8.53039        44.4654        1.59572        31.8816     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   6.51642                 NaN            NaN  0.104744E-002   7.00941                 NaN            NaN   8.53039        44.4654        1.59572        31.8816     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   6.51643                 NaN            NaN  0.103308E-002   7.00941                 NaN            NaN   8.53039        44.4654        1.59572        31.8816     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   6.51643                 NaN            NaN  0.103307E-002   7.00941                 NaN            NaN   8.53039        44.4654        1.59572        31.8816     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   6.51643                 NaN            NaN  0.103308E-002   7.00941                 NaN            NaN   8.53039        44.4654        1.59572        31.8816     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1307        4.12560                 NaN            NaN   9.37315        42.1425       0.993924        30.2342     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1353        4.12613                 NaN            NaN   9.38047        42.1306       0.991783        30.2357     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.12793        13.1385                 NaN            NaN   9.38788        42.1186       0.989780        30.2372     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1422        4.12910                 NaN            NaN   9.39522        42.1071       0.987687        30.2387     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1456        4.13082                 NaN            NaN   9.40260        42.0952       0.985575        30.2403     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   6.10563                 NaN            NaN   8.07208                 NaN            NaN            NaN   8.74583        43.6880        1.49143        31.8970     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1517        4.13502                 NaN            NaN   9.41737        42.0712       0.981348        30.2434     
