|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TIS/TIS_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1025.06        2500.00                 NaN            NaN            NaN   4.54189                 NaN            NaN   5.48165       0.141443E-003            NaN   8.80688        46.9498        33.3539       0.865697     
  1022.56        2500.00                 NaN            NaN            NaN   4.60373                 NaN            NaN   5.34726                 NaN            NaN   8.79913        46.9992        33.3779       0.872775     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4848        2.80774                 NaN   9.37721        45.4028        31.3693       0.558217     
  1017.54        2500.00                 NaN            NaN            NaN   4.61378                 NaN            NaN   5.33416                 NaN            NaN   8.80317        46.9868        33.3892       0.872929     
  1015.04        2500.00                 NaN            NaN            NaN   4.61855                 NaN            NaN   5.32826                 NaN            NaN   8.80531        46.9801        33.3948       0.872986     
  1012.53        2500.00                 NaN            NaN            NaN   4.62274                 NaN            NaN   5.32404                 NaN            NaN   8.80724        46.9729        33.4001       0.872947     
  1010.03        2500.00                 NaN            NaN            NaN   4.62744                 NaN            NaN   5.31737                 NaN            NaN   8.80761        46.9690        33.4054       0.873164     
  1007.52        2500.00                 NaN            NaN            NaN   4.59898                 NaN            NaN   5.36507       0.303710E-004            NaN   8.81839        46.9472        33.3982       0.872056     
  1005.01        2500.00                 NaN            NaN            NaN   4.60431                 NaN            NaN   5.35840       0.321694E-004            NaN   8.82082        46.9401        33.4043       0.872111     
  1002.51        2500.00                 NaN            NaN            NaN   4.64186                 NaN            NaN   5.29927                 NaN            NaN   8.81551        46.9475        33.4225       0.873363     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5055        2.81894                 NaN   9.44604        45.2885        31.3916       0.549388     
