|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1022.56        2500.00                 NaN            NaN            NaN   7.34290                 NaN            NaN   6.85613                 NaN            NaN   8.91066        43.9130        31.4591        1.51822     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2676        3.58900                 NaN   9.46022        42.2628        29.4529       0.967403     
  1017.54        2500.00                 NaN            NaN            NaN   7.35962                 NaN            NaN   6.83595                 NaN            NaN   8.91489        43.9037        31.4672        1.51861     
  1015.04        2500.00                 NaN            NaN            NaN   7.36759                 NaN            NaN   6.82666                 NaN            NaN   8.91713        43.8987        31.4712        1.51877     
  1012.53        2500.00                 NaN            NaN            NaN   7.37460                 NaN            NaN   6.81977                 NaN            NaN   8.91912        43.8929        31.4748        1.51876     
  1010.03        2500.00                 NaN            NaN            NaN   7.38246                 NaN            NaN   6.80970                 NaN            NaN   8.91957        43.8905        31.4786        1.51919     
  1007.52        2500.00                 NaN            NaN            NaN   7.33724                 NaN            NaN   6.87474       0.414834E-004            NaN   8.93037        43.8704        31.4699        1.51729     
  1005.01        2500.00                 NaN            NaN            NaN   7.34610                 NaN            NaN   6.86429       0.439612E-004            NaN   8.93291        43.8649        31.4743        1.51745     
  1002.51        2500.00                 NaN            NaN            NaN   7.40653                 NaN            NaN   6.78109                 NaN            NaN   8.92779        43.8740        31.4909        1.51972     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2945        3.59502                 NaN   9.53000        42.1645        29.4636       0.952375     
