|6.6.6
Archiving\03_Data\frac/QFM_m1.5/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.44017        12.3669                 NaN   9.18398        42.4822        1.01112        30.5156     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9933        3.90578                 NaN   9.25831        42.3555       0.971957        30.5151     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9291        3.97101                 NaN   9.25482        42.3546       0.971880        30.5186     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9158        3.99023                 NaN   9.25706        42.3470       0.970596        30.5193     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0285        3.88760                 NaN   9.26782        42.3266       0.966892        30.5226     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0219        3.89499                 NaN   9.27184        42.3237       0.965247        30.5223     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9646        3.95889                 NaN   9.27690        42.3107       0.963929        30.5250     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8869        4.03928                 NaN   9.29428        42.2929       0.962078        30.5246     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.52975        12.3483                 NaN   9.25064        42.3567       0.985600        30.5290     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9438        3.99553                 NaN   9.29570        42.2779       0.957060        30.5300     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9297        4.01380                 NaN   9.30298        42.2700       0.953166        30.5303     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0011        3.96445                 NaN   9.31114        42.2406       0.947550        30.5351     
