|6.6.6
Archiving\03_Data\eq/QFM_m5/NWA1068/NWA1068_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1362.18        2500.00        14.8127       0.792442        5.82510       0.351717E-001   1.16586        12.6651                 NaN   37.7424        22.7334        4.22779                 NaN            NaN
  1358.97        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1355.77        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1352.56        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1349.36        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1346.15        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1342.95        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1339.74        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1336.54        2500.00        10.5711       0.789692        4.59742       0.310100E-001   1.20649        16.6246                 NaN   23.6145        36.4577        6.10744                 NaN            NaN
  1333.33        2500.00        7.37479       0.785957        2.93056       0.256359E-001   1.24840        21.7962                 NaN   24.4143        33.7800        7.64418                 NaN            NaN
  1330.13        2500.00        7.37479       0.785957        2.93056       0.256359E-001   1.24840        21.7962                 NaN   24.4143        33.7800        7.64418                 NaN            NaN
  1326.92        2500.00        7.37479       0.785957        2.93056       0.256359E-001   1.24840        21.7962                 NaN   24.4143        33.7800        7.64418                 NaN            NaN
  1323.72        2500.00        7.37479       0.785957        2.93056       0.256359E-001   1.24840        21.7962                 NaN   24.4143        33.7800        7.64418                 NaN            NaN
  1320.51        2500.00        6.02416       0.783658        1.90504       0.224167E-001   1.27048        24.9443                 NaN   31.8480        24.8877        8.31421                 NaN            NaN
  1317.31        2500.00        5.70615       0.783034        1.62656       0.215518E-001   1.27622        25.7979                 NaN   31.2938        25.0226        8.47221                 NaN            NaN
  1314.10        2500.00       0.919195       0.782616        1.43894       0.203947E-001   1.28071        27.0024                 NaN   30.7900        25.7649        9.14576        2.85513                 NaN
  1310.90        2500.00                 NaN  0.781985        1.15713       0.193935E-001   1.28839        28.0052                 NaN   30.0158        26.0272        9.28525        3.41961                 NaN
  1307.69        2500.00                 NaN  0.781286       0.845174       0.184146E-001   1.29682        28.9772                 NaN   29.1774        26.1787        9.30601        3.41901                 NaN
  1304.49        2500.00                 NaN  0.781286       0.845174       0.184146E-001   1.29682        28.9772                 NaN   29.1774        26.1787        9.30601        3.41901                 NaN
  1301.28        2500.00                 NaN  0.779820       0.190888       0.163658E-001   1.31374        31.0224                 NaN   26.4923        27.4201        9.34847        3.41597                 NaN
  1298.08        2500.00                 NaN  0.779392                 NaN  0.157450E-001   1.31938        31.6282                 NaN   26.9136        26.5563        9.37254        3.41484                 NaN
  1294.87        2500.00                 NaN  0.779392                 NaN  0.156987E-001   1.32265        31.6436                 NaN   26.9340        26.4915        9.39915        3.41401                 NaN
  1291.67        2500.00                 NaN  0.779392                 NaN  0.156987E-001   1.32265        31.6436                 NaN   26.9340        26.4915        9.39915        3.41401                 NaN
  1288.46        2500.00                 NaN  0.779392                 NaN  0.156987E-001   1.32265        31.6436                 NaN   26.9340        26.4915        9.39915        3.41401                 NaN
  1285.26        2500.00                 NaN  0.779392                 NaN  0.156987E-001   1.32265        31.6436                 NaN   26.9340        26.4915        9.39915        3.41401                 NaN
  1282.05        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1278.85        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1275.64        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1272.44        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1269.23        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1266.03        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1262.82        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1259.62        2500.00                 NaN  0.779392                 NaN  0.154165E-001   1.33263        31.7082                 NaN   27.0070        26.2402        9.50533        3.41185                 NaN
  1256.41        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1253.21        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1250.00        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1246.79        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1243.59        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1240.38        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1237.18        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1233.97        2500.00                 NaN  0.779392                 NaN  0.148880E-001   1.35283        31.8272                 NaN   27.1312        25.7866        9.70262        3.40527                 NaN
  1230.77        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1227.56        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1224.36        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1221.15        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1217.95        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1214.74        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1211.54        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1208.33        2500.00                 NaN  0.779392                 NaN  0.143646E-001   1.37281        31.9341                 NaN   27.2466        25.3737        9.88506        3.39398                 NaN
  1205.13        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1201.92        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1198.72        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1195.51        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1192.31        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1189.10        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1185.90        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1182.69        2500.00                 NaN  0.779391                 NaN  0.140213E-001   1.39317        32.0287                 NaN   24.9977        27.3558        10.0515        3.37963                 NaN
  1179.49        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1176.28        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1173.08        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1169.87        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1166.67        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1163.46        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1160.26        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1157.05        2500.00                 NaN  0.779390                 NaN  0.131935E-001   1.41530        32.1094                 NaN   27.4660        24.6536        10.2042        3.35886                 NaN
  1153.85        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1150.64        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1147.44        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1144.23        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1141.03        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1137.82        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1134.62        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1131.41        2500.00                 NaN  0.779389                 NaN  0.125944E-001   1.43420        32.1884                 NaN   24.3258        27.5722        10.3506        3.33673                 NaN
  1128.21        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1125.00        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1121.79        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1118.59        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1115.38        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1112.18        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1108.97        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1105.77        2500.00                 NaN  0.779388                 NaN  0.119447E-001   1.45593        32.2535                 NaN   27.6840        24.0223        10.4838        3.30915                 NaN
  1102.56        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1099.36        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1096.15        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1092.95        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1089.74        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1086.54        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1083.33        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1080.13        2500.00                 NaN  0.779387                 NaN  0.113007E-001   1.47861        32.3104                 NaN   23.7358        27.7982        10.6094        3.27686                 NaN
  1076.92        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1073.72        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1070.51        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1067.31        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1064.10        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1060.90        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1057.69        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1054.49        2500.00                 NaN  0.779386                 NaN  0.106456E-001   1.50318        32.3567                 NaN   27.9179        23.4665        10.7257        3.24001                 NaN
  1051.28        2500.00                 NaN  0.779385                 NaN  0.988390E-002   1.52774        32.3998                 NaN   28.0376        23.2074        10.8372        3.20093                 NaN
  1048.08        2500.00                 NaN  0.779385                 NaN  0.988390E-002   1.52774        32.3998                 NaN   28.0376        23.2074        10.8372        3.20093                 NaN
  1044.87        2500.00                 NaN  0.779384                 NaN  0.969920E-002   1.53446        32.4087                 NaN   28.0681        23.1458        10.8631        3.19073                 NaN
  1041.67        2500.00                 NaN  0.779384                 NaN  0.960911E-002   1.53772        32.4134                 NaN   28.0837        23.1139        10.8768        3.18548                 NaN
  1038.46        2500.00                 NaN  0.779384                 NaN  0.951759E-002   1.53913        32.4176       0.803842E-001   28.0162        23.0922        10.8853        3.18036                 NaN
  1035.26        2500.00                 NaN  0.779384                 NaN  0.951759E-002   1.53913        32.4176       0.803842E-001   28.0162        23.0922        10.8853        3.18036                 NaN
  1032.05        2500.00                 NaN  0.779383                 NaN  0.939553E-002   1.53688        32.4188       0.513124        23.0764        27.6089        10.8881        3.16889                 NaN
  1028.85        2500.00                 NaN  0.779383                 NaN  0.933404E-002   1.53592        32.4194       0.726881        23.0679        27.4082        10.8903        3.16278                 NaN
  1025.64        2500.00                 NaN  0.779383                 NaN  0.927631E-002   1.53516        32.4166       0.933611        27.2287        23.0561        10.8979        1.91683        1.22641     
  1022.44        2500.00                 NaN  0.779382                 NaN  0.922408E-002   1.53446        32.4087        1.13542        27.0582        23.0510        10.9086                 NaN   3.11516     
  1019.23        2500.00                 NaN  0.779382                 NaN  0.915858E-002   1.53420        32.4118        1.34624        26.8557        23.0407        10.9068                 NaN   3.11596     
  1016.03        2500.00                 NaN  0.779382                 NaN  0.915858E-002   1.53420        32.4118        1.34624        26.8557        23.0407        10.9068                 NaN   3.11596     
  1012.82        2500.00                 NaN  0.779381                 NaN  0.902800E-002   1.53374        32.4167        1.76542        26.4512        23.0246        10.9033                 NaN   3.11662     
  1009.62        2500.00                 NaN  0.779381                 NaN  0.902800E-002   1.53374        32.4167        1.76542        26.4512        23.0246        10.9033                 NaN   3.11662     
  1006.41        2500.00                 NaN  0.779381                 NaN  0.902800E-002   1.53374        32.4167        1.76542        26.4512        23.0246        10.9033                 NaN   3.11662     
  1003.21        2500.00                 NaN  0.779381                 NaN  0.902800E-002   1.53374        32.4167        1.76542        26.4512        23.0246        10.9033                 NaN   3.11662     
  1000.00        2500.00                 NaN  0.779381                 NaN  0.876759E-002   1.53504        32.4224        2.58355        22.9856        25.6730        10.8950                 NaN   3.11721     
