|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/EETA/EETA_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1185.90        500.000                 NaN            NaN   8.48425       0.344209E-003            NaN   7.07633                 NaN   43.0283       0.325216        41.0855     
  1184.83        500.000                 NaN            NaN   8.50969                 NaN            NaN   7.08861                 NaN   42.9909       0.321523        41.0893     
  1183.76        500.000                 NaN            NaN   8.51127                 NaN            NaN   7.09053                 NaN   42.9869       0.321066        41.0903     
  1182.69        500.000                 NaN            NaN   8.49432       0.241369E-004            NaN   7.08384                 NaN   43.0095       0.323225        41.0891     
  1181.62        500.000                 NaN            NaN   8.51468                 NaN            NaN   7.09446                 NaN   42.9784       0.320078        41.0923     
  1180.55        500.000                 NaN            NaN   8.51778                 NaN            NaN   7.09728                 NaN   42.9720       0.319238        41.0937     
  1179.49        500.000                 NaN            NaN   8.51807                 NaN            NaN   7.09844                 NaN   42.9700       0.319092        41.0944     
  1178.42        500.000                 NaN            NaN   8.51984                 NaN            NaN   7.10049                 NaN   42.9656       0.318584        41.0955     
  1177.35        500.000                 NaN            NaN   8.28242       0.239219                 NaN   7.10256                 NaN   42.9612       0.318068        41.0965     
  1176.28        500.000                 NaN            NaN   8.52350                 NaN            NaN   7.10468                 NaN   42.9567       0.317535        41.0976     
  1175.21        500.000                 NaN            NaN  0.112498        8.41187                 NaN   7.10576                 NaN   42.9541       0.317270        41.0985     
  1174.14        500.000                 NaN            NaN  0.242473        8.28267                 NaN   7.10673                 NaN   42.9517       0.317030        41.0994     
  1173.08        500.000                 NaN            NaN  0.373311        8.15260                 NaN   7.10771                 NaN   42.9493       0.316789        41.1003     
  1172.01        500.000                 NaN            NaN   8.52565                 NaN            NaN   7.09776                 NaN   42.9588       0.316623        41.1012     
  1170.94        500.000                 NaN            NaN  0.640668        7.88678                 NaN   7.10965                 NaN   42.9445       0.316311        41.1021     
  1169.87        500.000                 NaN            NaN  0.776724        7.75149                 NaN   7.11062                 NaN   42.9421       0.316076        41.1030     
  1168.80        500.000                 NaN            NaN  0.914175        7.61480                 NaN   7.11159                 NaN   42.9397       0.315838        41.1039     
  1167.73        500.000                 NaN            NaN   1.05280        7.47693                 NaN   7.11256                 NaN   42.9373       0.315603        41.1048     
  1166.67        500.000                 NaN            NaN   1.19254        7.33795                 NaN   7.11353                 NaN   42.9349       0.315368        41.1057     
  1165.60        500.000                 NaN            NaN   6.01863        2.40771                 NaN   7.05058                 NaN   43.0968       0.333560        41.0927     
  1164.53        500.000                 NaN            NaN   6.00433        2.42250                 NaN   7.05140                 NaN   43.0949       0.333384        41.0935     
  1163.46        500.000                 NaN            NaN   5.98972        2.43760                 NaN   7.05223                 NaN   43.0929       0.333205        41.0943     
  1162.39        500.000                 NaN            NaN   5.97482        2.45302                 NaN   7.05306                 NaN   43.0909       0.333022        41.0952     
  1161.32        500.000                 NaN            NaN   5.95960        2.46876                 NaN   7.05391                 NaN   43.0889       0.332837        41.0960     
  1160.26        500.000                 NaN            NaN   5.94406        2.48484                 NaN   7.05476                 NaN   43.0869       0.332648        41.0968     
  1159.19        500.000                 NaN            NaN   5.92819        2.50128                 NaN   7.05562                 NaN   43.0848       0.332455        41.0976     
  1158.12        500.000                 NaN            NaN   5.91196        2.51808                 NaN   7.05650                 NaN   43.0827       0.332259        41.0985     
  1157.05        500.000                 NaN            NaN   5.89536        2.53527                 NaN   7.05738                 NaN   43.0806       0.332059        41.0993     
  1155.98        500.000                 NaN            NaN   5.87838        2.55285                 NaN   7.05828                 NaN   43.0785       0.331856        41.1001     
  1154.91        500.000                 NaN            NaN   5.86100        2.57086                 NaN   7.05919                 NaN   43.0763       0.331648        41.1010     
  1153.85        500.000                 NaN            NaN   5.84320        2.58930                 NaN   7.06011                 NaN   43.0741       0.331436        41.1018     
  1152.78        500.000                 NaN            NaN   5.82496        2.60821                 NaN   7.06104                 NaN   43.0719       0.331220        41.1027     
  1151.71        500.000                 NaN            NaN   5.80626        2.62759                 NaN   7.06199                 NaN   43.0696       0.331000        41.1035     
  1150.64        500.000                 NaN            NaN   5.78707        2.64748                 NaN   7.06295                 NaN   43.0673       0.330775        41.1044     
  1149.57        500.000                 NaN            NaN   5.76738        2.66790                 NaN   7.06392                 NaN   43.0650       0.330545        41.1052     
  1148.50        500.000                 NaN            NaN   5.74716        2.68887                 NaN   7.06491                 NaN   43.0627       0.330311        41.1061     
  1147.44        500.000                 NaN            NaN   5.72637        2.71043                 NaN   7.06592                 NaN   43.0603       0.330071        41.1069     
  1146.37        500.000                 NaN            NaN   5.70501        2.73259                 NaN   7.06694                 NaN   43.0578       0.329826        41.1078     
  1145.30        500.000                 NaN            NaN   5.68300        2.75542                 NaN   7.06798                 NaN   43.0553       0.329575        41.1087     
  1144.23        500.000                 NaN            NaN   5.66036        2.77891                 NaN   7.06904                 NaN   43.0528       0.329318        41.1096     
  1143.16        500.000                 NaN            NaN   5.63701        2.80314                 NaN   7.07012                 NaN   43.0502       0.329055        41.1104     
  1142.09        500.000                 NaN            NaN   5.61293        2.82813                 NaN   7.07122                 NaN   43.0476       0.328786        41.1113     
  1141.02        500.000                 NaN            NaN   5.58807        2.85393                 NaN   7.07234                 NaN   43.0449       0.328510        41.1122     
  1139.96        500.000                 NaN            NaN   5.56238        2.88060                 NaN   7.07348                 NaN   43.0422       0.328227        41.1131     
  1138.89        500.000                 NaN            NaN   5.53581        2.90818                 NaN   7.07465                 NaN   43.0394       0.327936        41.1140     
  1137.82        500.000                 NaN            NaN   5.50832        2.93672                 NaN   7.07584                 NaN   43.0366       0.327638        41.1149     
  1136.75        500.000                 NaN            NaN   4.84928        3.70461                 NaN   7.14577                 NaN   42.8612       0.307995        41.1311     
  1135.68        500.000                 NaN            NaN   4.95255        3.60246       0.644132E-005   7.14730                 NaN   42.8580       0.307643        41.1321     
  1134.61        500.000                 NaN            NaN   5.05384        3.50233       0.651359E-005   7.14886                 NaN   42.8547       0.307281        41.1330     
  1133.55        500.000                 NaN            NaN   5.15330        3.40407       0.658596E-005   7.15046                 NaN   42.8513       0.306908        41.1340     
  1132.48        500.000                 NaN            NaN   5.25106        3.30755       0.665934E-005   7.15209                 NaN   42.8478       0.306525        41.1349     
  1131.41        500.000                 NaN            NaN   5.34722        3.21266       0.673315E-005   7.15377                 NaN   42.8443       0.306130        41.1359     
  1130.34        500.000                 NaN            NaN   5.44196        3.11924       0.680040E-005   7.15548                 NaN   42.8407       0.305725        41.1369     
  1129.27        500.000                 NaN            NaN   5.53539        3.02716       0.108076E-004   7.15722                 NaN   42.8371       0.305307        41.1378     
  1128.20        500.000                 NaN            NaN   5.62771        2.93625                 NaN   7.15900                 NaN   42.8333       0.304879        41.1388     
  1127.14        500.000                 NaN            NaN   5.71910        2.84630                 NaN   7.16082                 NaN   42.8295       0.304439        41.1398     
  1126.07        500.000                 NaN            NaN   5.80965        2.75723       0.122822E-004   7.16268                 NaN   42.8257       0.303986        41.1408     
  1125.00        500.000                 NaN            NaN   5.89953        2.66888       0.129114E-004   7.16457                 NaN   42.8217       0.303521        41.1418     
  1123.93        500.000                 NaN            NaN   5.98897        2.58102       0.136347E-004   7.16650                 NaN   42.8177       0.303043        41.1428     
  1122.86        500.000                 NaN            NaN   6.07807        2.49354       0.144710E-004   7.16847                 NaN   42.8135       0.302552        41.1438     
  1121.79        500.000                 NaN            NaN   6.16709        2.40621                 NaN   7.17048                 NaN   42.8093       0.302048        41.1448     
  1120.73        500.000                 NaN            NaN   6.24601        2.33584       0.971404E-004   7.16892                 NaN   42.7991       0.301417        41.1486     
  1119.66        500.000                 NaN            NaN   6.33260        2.25552       0.141691E-002   7.16789                 NaN   42.7899       0.300739        41.1519     
  1118.59        500.000                 NaN            NaN   6.36510        2.20936                 NaN   7.17394                 NaN   42.8030       0.301498        41.1471     
  1117.52        500.000                 NaN            NaN   6.52436        2.05617       0.213952E-004   7.17894                 NaN   42.7916       0.299883        41.1490     
  1116.45        500.000                 NaN            NaN   6.55210        2.02650       0.235674E-004   7.17851                 NaN   42.7934       0.300279        41.1492     
  1115.38        500.000                 NaN            NaN   6.64916        1.93166       0.171040E-004   7.18090                 NaN   42.7883       0.299641        41.1503     
  1114.32        500.000                 NaN            NaN   6.80324        1.78333       0.908287E-004   7.18574                 NaN   42.7773       0.298091        41.1522     
  1113.25        500.000                 NaN            NaN   6.89950        1.68931       0.357581E-004   7.18811                 NaN   42.7723       0.297457        41.1533     
  1112.18        500.000                 NaN            NaN   6.99796        1.59311       0.429750E-004   7.19053                 NaN   42.7672       0.296802        41.1544     
  1111.11        500.000                 NaN            NaN   7.05157        1.53884       0.287463E-004   7.19094                 NaN   42.7669       0.296887        41.1549     
  1110.04        500.000                 NaN            NaN   7.20179        1.39412                 NaN   7.19556                 NaN   42.7565       0.295422        41.1566     
  1108.97        500.000                 NaN            NaN   3.81251        4.69442                 NaN   7.13233                 NaN   42.9039       0.312477        41.1443     
  1107.91        500.000                 NaN            NaN   7.42303        1.17815                 NaN   7.20087                 NaN   42.7451       0.293936        41.1589     
  1106.84        500.000                 NaN            NaN   7.53870        1.06530                 NaN   7.20363                 NaN   42.7391       0.293152        41.1601     
  1105.77        500.000                 NaN            NaN   7.66127       0.945705                 NaN   7.20648                 NaN   42.7329       0.292330        41.1613     
  1104.70        500.000                 NaN            NaN   7.79054       0.819602                 NaN   7.20944                 NaN   42.7264       0.291468        41.1625     
  1103.63        500.000                 NaN            NaN   8.62104                 NaN            NaN   7.21722                 NaN   42.7080       0.288949        41.1648     
  1102.56        500.000                 NaN            NaN   8.05601       0.560095                 NaN   7.21505                 NaN   42.7140       0.289875        41.1649     
  1101.50        500.000                 NaN            NaN   8.22947       0.391630                 NaN   7.21905                 NaN   42.7048       0.288576        41.1665     
  1100.43        500.000                 NaN            NaN   8.39785       0.227607                 NaN   7.22258                 NaN   42.6966       0.287479        41.1679     
  1099.36        500.000                 NaN            NaN   8.62750                 NaN            NaN   7.22409                 NaN   42.6933       0.286818        41.1683     
  1098.29        500.000                 NaN            NaN   8.63412                 NaN            NaN   7.22689                 NaN   42.6830       0.285725        41.1703     
  1097.22        500.000                 NaN            NaN   8.63445                 NaN            NaN   7.22176                 NaN   42.6863       0.286742        41.1708     
  1096.15        500.000                 NaN            NaN   8.45225                 NaN            NaN   7.20039       0.966267E-001   42.7499       0.294346        41.2065     
  1095.09        500.000                 NaN            NaN   8.14363                 NaN            NaN   7.17612       0.287106        42.7953       0.304503        41.2934     
  1094.02        500.000                 NaN            NaN   8.06621       0.848418E-006            NaN   7.15895       0.323824        42.8338       0.310721        41.3065     
  1092.95        500.000                 NaN            NaN   7.90753                 NaN            NaN   7.14097       0.416307        42.8721       0.317118        41.3460     
  1091.88        500.000                 NaN            NaN   7.68704       0.499478E-005            NaN   7.12345       0.552258        42.9077       0.323257        41.4063     
  1090.81        500.000                 NaN            NaN   7.71612       0.190949E-005            NaN   7.12233       0.529369        42.9135       0.323900        41.3948     
  1089.74        500.000                 NaN            NaN   7.45904       0.375746E-001            NaN   7.09312       0.654787        42.9735       0.334093        41.4479     
  1088.67        500.000                 NaN            NaN   7.32429       0.689236E-005            NaN   7.07854       0.760225        43.0031       0.339205        41.4947     
  1087.61        500.000                 NaN            NaN   7.27453       0.260844E-005            NaN   7.06677       0.783207        43.0290       0.343444        41.5030     
  1086.54        500.000                 NaN            NaN   7.18471       0.261848E-005            NaN   7.05609       0.835104        43.0514       0.347242        41.5255     
  1085.47        500.000                 NaN            NaN   7.06058       0.321394E-005            NaN   7.04633       0.911753        43.0707       0.350665        41.5600     
  1084.40        500.000                 NaN            NaN   7.03019       0.191532E-005            NaN   7.03772       0.924333        43.0897       0.353788        41.5643     
  1083.33        500.000                 NaN            NaN   6.92168       0.306048E-005            NaN   7.02961       0.991728        43.1055       0.356633        41.5948     
  1082.26        500.000                 NaN            NaN   6.99959       0.172379E-005            NaN   7.04158       0.945359        43.0847       0.353394        41.5754     
  1081.20        500.000                 NaN            NaN   6.84369       0.171225E-005            NaN   7.01562        1.03201        43.1354       0.361691        41.6116     
  1080.13        500.000                 NaN            NaN   6.79033       0.163609E-005            NaN   7.00933        1.06282        43.1483       0.363948        41.6253     
  1079.06        500.000                 NaN            NaN  0.224087E-005   7.91623                 NaN   7.16764       0.430415        42.8099       0.308629        41.3671     
  1077.99        500.000                 NaN            NaN   6.69357       0.148272E-005            NaN   6.99796        1.11870        43.1715       0.368035        41.6503     
  1076.92        500.000                 NaN            NaN   6.64941       0.140765E-005            NaN   6.99280        1.14422        43.1819       0.369895        41.6617     
  1075.85        500.000                 NaN            NaN   6.60765       0.133470E-005            NaN   6.98794        1.16835        43.1918       0.371652        41.6726     
  1074.79        500.000                 NaN            NaN   6.56805       0.126440E-005            NaN   6.98334        1.19124        43.2010       0.373315        41.6830     
  1073.72        500.000                 NaN            NaN   6.53038       0.119721E-005            NaN   6.97898        1.21302        43.2098       0.374894        41.6929     
  1072.65        500.000                 NaN            NaN   6.49448       0.113343E-005            NaN   6.97484        1.23379        43.2180       0.376396        41.7025     
  1071.58        500.000                 NaN            NaN   6.46019       0.107336E-005            NaN   6.97090        1.25363        43.2259       0.377827        41.7116     
  1070.51        500.000                 NaN            NaN   6.42735       0.101735E-005            NaN   6.96714        1.27263        43.2333       0.379195        41.7204     
  1069.44        500.000                 NaN            NaN   6.33433       0.100211E-005            NaN   6.96338        1.33349        43.2393       0.380494        41.7490     
  1068.38        500.000                 NaN            NaN   6.30438       0.961511E-006            NaN   6.95994        1.35081        43.2460       0.381749        41.7571     
  1067.31        500.000                 NaN            NaN   6.27556       0.954710E-006            NaN   6.95665        1.36748        43.2525       0.382953        41.7649     
  1066.24        500.000                 NaN            NaN   6.24781                 NaN            NaN   6.95350        1.38354        43.2586       0.384110        41.7724     
  1065.17        500.000                 NaN            NaN   6.22102       0.970049E-006            NaN   6.95046        1.39904        43.2645       0.385225        41.7798     
  1064.10        500.000                 NaN            NaN   6.19516       0.951967E-006            NaN   6.94754        1.41403        43.2701       0.386298        41.7869     
  1063.03        500.000                 NaN            NaN   6.17014       0.933013E-006            NaN   6.94474        1.42852        43.2755       0.387334        41.7938     
  1061.97        500.000                 NaN            NaN   6.14594       0.914264E-006            NaN   6.94203        1.44255        43.2807       0.388333        41.8005     
  1060.90        500.000                 NaN            NaN   6.12246                 NaN            NaN   6.93941        1.45617        43.2856       0.389301        41.8070     
  1059.83        500.000                 NaN            NaN   6.09970                 NaN            NaN   6.93689        1.46938        43.2904       0.390236        41.8134     
  1058.76        500.000                 NaN            NaN   6.07761                 NaN            NaN   6.93445        1.48220        43.2950       0.391141        41.8196     
  1057.69        500.000                 NaN            NaN   6.05615                 NaN            NaN   6.93209        1.49467        43.2994       0.392019        41.8257     
  1056.62        500.000                 NaN            NaN   6.03528                 NaN            NaN   6.92981        1.50680        43.3037       0.392870        41.8316     
  1055.56        500.000                 NaN            NaN   6.01497                 NaN            NaN   6.92760        1.51861        43.3077       0.393695        41.8374     
  1054.49        500.000                 NaN            NaN   5.99520                 NaN            NaN   6.92546        1.53011        43.3117       0.394497        41.8430     
  1053.42        500.000                 NaN            NaN   5.97594                 NaN            NaN   6.92338        1.54132        43.3155       0.395276        41.8486     
  1052.35        500.000                 NaN            NaN   5.95716                 NaN            NaN   6.92137        1.55226        43.3191       0.396034        41.8540     
  1051.28        500.000                 NaN            NaN   5.93884                 NaN            NaN   6.91941        1.56294        43.3227       0.396770        41.8594     
  1050.21        500.000                 NaN            NaN   5.92096                 NaN            NaN   6.91751        1.57336        43.3261       0.397487        41.8646     
  1049.15        500.000                 NaN            NaN   5.90351                 NaN            NaN   6.91566        1.58355        43.3294       0.398185        41.8697     
  1048.08        500.000                 NaN            NaN   5.88645                 NaN            NaN   6.91387        1.59351        43.3326       0.398866        41.8748     
  1047.01        500.000                 NaN            NaN   5.86978                 NaN            NaN   6.91212        1.60325        43.3356       0.399529        41.8797     
  1045.94        500.000                 NaN            NaN   5.85347                 NaN            NaN   6.91042        1.61277        43.3386       0.400175        41.8846     
  1044.87        500.000                 NaN            NaN   5.83752                 NaN            NaN   6.90877        1.62210        43.3415       0.400805        41.8893     
  1043.80        500.000                 NaN            NaN   5.82191                 NaN            NaN   6.90716        1.63124        43.3442       0.401421        41.8940     
  1042.73        500.000                 NaN            NaN   5.80663                 NaN            NaN   6.90560        1.64019        43.3469       0.402021        41.8987     
  1041.67        500.000                 NaN            NaN   5.79167                 NaN            NaN   6.90407        1.64896        43.3495       0.402607        41.9032     
  1040.60        500.000                 NaN            NaN   5.77699                 NaN            NaN   6.90259        1.65756        43.3520       0.403180        41.9077     
  1039.53        500.000                 NaN            NaN   5.76262                 NaN            NaN   6.90114        1.66600        43.3544       0.403740        41.9121     
  1038.46        500.000                 NaN            NaN   5.74852                 NaN            NaN   6.89972        1.67428        43.3568       0.404287        41.9164     
  1037.39        500.000                 NaN            NaN   5.73469                 NaN            NaN   6.89835        1.68240        43.3590       0.404822        41.9207     
  1036.32        500.000                 NaN            NaN   5.72113                 NaN            NaN   6.89700        1.69038        43.3612       0.405345        41.9249     
  1035.26        500.000                 NaN            NaN   5.70781                 NaN            NaN   6.89569        1.69821        43.3633       0.405857        41.9291     
  1034.19        500.000                 NaN            NaN   5.69474                 NaN            NaN   6.89441        1.70591        43.3654       0.406357        41.9332     
  1033.12        500.000                 NaN            NaN   5.68191                 NaN            NaN   6.89317        1.71347        43.3673       0.406847        41.9373     
  1032.05        500.000                 NaN            NaN   5.66932                 NaN            NaN   6.89195        1.72090        43.3692       0.407325        41.9413     
  1030.98        500.000                 NaN            NaN   5.65693                 NaN            NaN   6.89076        1.72821        43.3711       0.407795        41.9452     
  1029.91        500.000                 NaN            NaN   5.64476                 NaN            NaN   6.88960        1.73540        43.3729       0.408254        41.9491     
  1028.85        500.000                 NaN            NaN   5.63280                 NaN            NaN   6.88846        1.74247        43.3746       0.408706        41.9530     
  1027.78        500.000                 NaN            NaN   5.62105                 NaN            NaN   6.88737        1.74942        43.3762       0.409146        41.9568     
  1026.71        500.000                 NaN            NaN   5.60948                 NaN            NaN   6.88627        1.75627        43.3779       0.409579        41.9605     
  1025.64        500.000                 NaN            NaN   5.59815                 NaN            NaN   6.88523        1.76297        43.3794       0.409998        41.9642     
  1024.57        500.000                 NaN            NaN   5.58692                 NaN            NaN   6.88419        1.76964        43.3809       0.410418        41.9679     
  1023.50        500.000                 NaN            NaN   5.57595                 NaN            NaN   6.88316        1.77613        43.3824       0.410830        41.9715     
  1022.44        500.000                 NaN            NaN   5.56516                 NaN            NaN   6.88222        1.78258        43.3837       0.411217        41.9752     
  1021.37        500.000                 NaN            NaN   5.55445                 NaN            NaN   6.88121        1.78890        43.3851       0.411620        41.9787     
  1020.30        500.000                 NaN            NaN   5.54395                 NaN            NaN   6.88027        1.79515        43.3864       0.412005        41.9822     
  1019.23        500.000                 NaN            NaN   5.53361                 NaN            NaN   6.87938        1.80134        43.3876       0.412374        41.9857     
  1018.16        500.000                 NaN            NaN   5.52338                 NaN            NaN   6.87844        1.80740        43.3889       0.412754        41.9891     
  1017.09        500.000                 NaN            NaN   5.51342                 NaN            NaN   6.87763        1.81341        43.3898       0.413103        41.9926     
  1016.03        500.000                 NaN            NaN   5.50358                 NaN            NaN   6.87679        1.81935        43.3907       0.413489        41.9961     
  1014.96        500.000                 NaN            NaN   5.49434                 NaN            NaN   6.87591        1.82479        43.3920       0.413789        41.9991     
  1013.89        500.000                 NaN            NaN   5.48477                 NaN            NaN   6.87529        1.83052        43.3929       0.414080        42.0025     
  1012.82        500.000                 NaN            NaN   5.47537                 NaN            NaN   6.87429        1.83614        43.3940       0.414465        42.0057     
  1011.75        500.000                 NaN            NaN   5.46608                 NaN            NaN   6.87351        1.84170        43.3950       0.414794        42.0090     
  1010.68        500.000                 NaN            NaN   5.45692                 NaN            NaN   6.87274        1.84719        43.3959       0.415119        42.0122     
  1009.62        500.000                 NaN            NaN   5.44850                 NaN            NaN   6.87219        1.85241        43.3962       0.415361        42.0153     
  1008.55        500.000                 NaN            NaN   5.43810                 NaN            NaN   6.87121        1.85839        43.3975       0.415872        42.0189     
  1007.48        500.000                 NaN            NaN   5.42939                 NaN            NaN   6.87022        1.86356        43.3990       0.416146        42.0217     
  1006.41        500.000                 NaN            NaN   5.42047                 NaN            NaN   6.86972        1.86933        43.3991       0.416292        42.0251     
  1005.34        500.000                 NaN            NaN   5.41068                 NaN            NaN   6.86841        1.87501        43.4009       0.416712        42.0283     
  1004.27        500.000                 NaN            NaN   5.40655                 NaN            NaN   6.86920        1.87711        43.4003       0.416852        42.0300     
  1003.21        500.000                 NaN            NaN   5.39879                 NaN            NaN   6.86684        1.88232        43.4017       0.417014        42.0333     
  1002.14        500.000                 NaN            NaN   5.46116                 NaN            NaN   6.86622        1.84380        43.3941       0.416904        42.0178     
  1001.07        500.000                 NaN            NaN   5.44936                 NaN            NaN   6.85895        1.84825        43.4085       0.418203        42.0167     
