|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.25/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1086.54        500.000                 NaN   53.6007        1.04072        26.9126        8.18177        5.59800        3.83047       0.835733     
  1083.33        500.000                 NaN   53.6003        1.04074        26.9126        8.18177        5.59806        3.83068       0.835749     
  1080.13        500.000                 NaN   53.6000        1.04076        26.9127        8.18178        5.59811        3.83090       0.835765     
  1076.92        500.000                 NaN   53.6042        1.07554        26.9559        5.44823        8.18065        3.89617       0.839240     
  1073.72        500.000                 NaN   53.6039        1.07556        26.9560        5.44828        8.18065        3.89639       0.839256     
  1070.51        500.000                 NaN   53.6035        1.07559        26.9560        5.44834        8.18066        3.89660       0.839272     
  1067.31        500.000                 NaN   53.6031        1.07561        26.9561        5.44839        8.18066        3.89682       0.839287     
  1064.10        500.000                 NaN   53.6028        1.07563        26.9561        5.44844        8.18067        3.89704       0.839303     
  1060.90        500.000                 NaN   53.6024        1.07565        26.9562        5.44850        8.18067        3.89725       0.839318     
  1057.69        500.000                 NaN   53.6020        1.07567        26.9562        5.44855        8.18068        3.89747       0.839334     
  1054.49        500.000                 NaN   53.6017        1.07570        26.9563        5.44860        8.18068        3.89769       0.839349     
  1051.28        500.000                 NaN   53.6004        1.11238        27.0093        8.17884        5.30001        3.95693       0.842124     
  1048.08        500.000                 NaN   53.6000        1.11241        27.0094        8.17884        5.30007        3.95715       0.842139     
  1044.87        500.000                 NaN   53.5996        1.11243        27.0094        8.17884        5.30012        3.95737       0.842155     
  1041.67        500.000                 NaN   53.5993        1.11245        27.0095        8.17885        5.30017        3.95759       0.842170     
  1038.46        500.000                 NaN   53.5989        1.11247        27.0096        8.17885        5.30023        3.95781       0.842185     
  1035.26        500.000                 NaN   53.5985        1.11250        27.0096        8.17886        5.30028        3.95803       0.842200     
  1032.05        500.000                 NaN   53.5981        1.11252        27.0097        8.17886        5.30033        3.95825       0.842215     
  1028.85        500.000                 NaN   53.5978        1.11254        27.0097        8.17886        5.30039        3.95846       0.842231     
  1025.64        500.000                 NaN   53.5907        1.15136        27.0712        5.15343        8.17833        4.01151       0.843473     
  1022.44        500.000                 NaN   53.5903        1.15138        27.0712        5.15348        8.17834        4.01173       0.843488     
  1019.23        500.000                 NaN   53.5900        1.15140        27.0713        5.15354        8.17834        4.01195       0.843503     
  1016.03        500.000                 NaN   53.5896        1.15143        27.0714        5.15359        8.17834        4.01218       0.843518     
  1012.82        500.000                 NaN   53.5892        1.15145        27.0714        5.15365        8.17835        4.01240       0.843533     
  1009.62        500.000                 NaN   53.5888        1.15147        27.0715        5.15370        8.17835        4.01262       0.843547     
  1006.41        500.000                 NaN   53.5884        1.15150        27.0715        5.15375        8.17835        4.01284       0.843562     
  1003.21        500.000                 NaN   53.5881        1.15152        27.0716        5.15381        8.17835        4.01306       0.843577     
  1000.00        500.000                 NaN   53.5731        1.19307        27.1450        5.00677        8.18026        4.05844       0.843384     
