|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.25/T13/T13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1506.27        2500.00        99.2061                 NaN  0.922532E-001            NaN  0.701659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2120                 NaN  0.888152E-001            NaN  0.699192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2128                 NaN  0.811947E-001            NaN  0.705967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2272                 NaN  0.856126E-001            NaN  0.687147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2304                 NaN  0.807911E-001            NaN  0.688791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.2355                 NaN  0.789545E-001            NaN  0.685595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0529                 NaN  0.223095                 NaN  0.724045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.4512                 NaN            NaN            NaN  0.548838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.2522                 NaN  0.431798E-001            NaN  0.704628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0264                 NaN            NaN            NaN            NaN  0.973643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0043                 NaN            NaN            NaN            NaN  0.995736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9998                 NaN            NaN            NaN            NaN   1.00018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9830                 NaN            NaN            NaN            NaN   1.01697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9686                 NaN            NaN            NaN            NaN   1.03135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.9436                 NaN            NaN            NaN            NaN   1.05637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.9087                 NaN            NaN            NaN            NaN   1.09129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.8555                 NaN            NaN            NaN            NaN   1.14454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5202                 NaN            NaN            NaN            NaN   1.05088       0.428889                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4672                 NaN            NaN            NaN            NaN  0.266948        1.26587                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4823                 NaN            NaN            NaN            NaN   1.25126       0.266474                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4974                 NaN            NaN            NaN            NaN   1.23047       0.272104                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5121                 NaN            NaN            NaN            NaN   1.22306       0.264838                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5361                 NaN  0.676844E-001            NaN            NaN  0.130019        1.26622                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5608                 NaN  0.121197                 NaN            NaN   1.29770       0.202897E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5710                 NaN  0.118291                 NaN            NaN  0.337630E-001   1.27691                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5857                 NaN  0.113528                 NaN            NaN   1.26573       0.349944E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        99.0008                 NaN  0.195383                 NaN            NaN  0.803791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.1978                 NaN  0.200764E-001            NaN            NaN   1.53797       0.244109                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6189                 NaN  0.103223                 NaN            NaN  0.537611E-001   1.22415                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6261                 NaN  0.100279                 NaN            NaN   1.21360       0.600105E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6348                 NaN  0.105158                 NaN            NaN   1.21288       0.471899E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6427                 NaN  0.847761E-001            NaN            NaN  0.858808E-001   1.18661                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6491                 NaN  0.917166E-001            NaN            NaN   1.19534       0.638545E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.1523                 NaN  0.199289                 NaN            NaN   1.23935       0.132351                 NaN  0.276741                 NaN            NaN            NaN            NaN
  1421.05        2500.00        96.1774                 NaN  0.660727                 NaN            NaN   1.50468       0.289664                 NaN   1.36749                 NaN            NaN            NaN            NaN
  1418.55        2500.00        96.2697                 NaN  0.663354                 NaN            NaN   1.49722       0.233137                 NaN   1.33661                 NaN            NaN            NaN            NaN
  1416.04        2500.00        96.3593                 NaN  0.665003                 NaN            NaN   1.49349       0.175810                 NaN   1.30641                 NaN            NaN            NaN            NaN
  1413.53        2500.00        96.4482                 NaN  0.666320                 NaN            NaN   1.48631       0.123003                 NaN   1.27620                 NaN            NaN            NaN            NaN
  1411.03        2500.00        96.5321                 NaN  0.667444                 NaN            NaN   1.48147       0.713128E-001            NaN   1.24767                 NaN            NaN            NaN            NaN
  1408.52        2500.00        96.6148                 NaN  0.668654                 NaN            NaN   1.47790       0.191636E-001            NaN   1.21946                 NaN            NaN            NaN            NaN
  1406.02        2500.00        96.6825                 NaN  0.651062                 NaN            NaN   1.41933       0.534745E-001            NaN   1.19364                 NaN            NaN            NaN            NaN
  1403.51        2500.00        96.7607                 NaN  0.653101                 NaN            NaN   1.41918                 NaN            NaN   1.16701                 NaN            NaN            NaN            NaN
  1401.00        2500.00        96.8286                 NaN  0.645417                 NaN            NaN   1.38452                 NaN            NaN   1.14147                 NaN            NaN            NaN            NaN
  1398.50        2500.00        96.8258                 NaN  0.672031                 NaN            NaN   1.35239                 NaN            NaN   1.14976                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.0088                 NaN  0.616334                 NaN            NaN   1.30647                 NaN            NaN   1.06837                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.0235                 NaN  0.628945                 NaN            NaN   1.27627                 NaN            NaN   1.07131                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.0797                 NaN  0.617509                 NaN            NaN   1.25446                 NaN            NaN   1.04832                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.1404                 NaN  0.613542                 NaN            NaN   1.21980                 NaN            NaN   1.02623                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.1972                 NaN  0.612045                 NaN            NaN   1.18478                 NaN            NaN   1.00597                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.2509                 NaN  0.602142                 NaN            NaN   1.16277                 NaN            NaN  0.984186                 NaN            NaN            NaN            NaN
  1380.95        2500.00        97.3019                 NaN  0.595648                 NaN            NaN   1.13787                 NaN            NaN  0.964625                 NaN            NaN            NaN            NaN
  1378.45        2500.00        97.3552                 NaN  0.591525                 NaN            NaN   1.10790                 NaN            NaN  0.945385                 NaN            NaN            NaN            NaN
  1375.94        2500.00        97.4031                 NaN  0.586286                 NaN            NaN   1.08476                 NaN            NaN  0.925838                 NaN            NaN            NaN            NaN
  1373.43        2500.00        97.4538                 NaN  0.577223                 NaN            NaN   1.06271                 NaN            NaN  0.906267                 NaN            NaN            NaN            NaN
  1370.93        2500.00        97.4984                 NaN  0.570660                 NaN            NaN   1.04244                 NaN            NaN  0.888502                 NaN            NaN            NaN            NaN
  1368.42        2500.00        97.5456                 NaN  0.560482                 NaN            NaN   1.02438                 NaN            NaN  0.869552                 NaN            NaN            NaN            NaN
  1365.91        2500.00        97.5889                 NaN  0.554560                 NaN            NaN   1.00420                 NaN            NaN  0.852376                 NaN            NaN            NaN            NaN
  1363.41        2500.00        97.6310                 NaN  0.546545                 NaN            NaN  0.987133                 NaN            NaN  0.835296                 NaN            NaN            NaN            NaN
  1360.90        2500.00        97.6696                 NaN  0.540845                 NaN            NaN  0.969816                 NaN            NaN  0.819708                 NaN            NaN            NaN            NaN
  1358.40        2500.00        97.7134                 NaN  0.530808                 NaN            NaN  0.953826                 NaN            NaN  0.802011                 NaN            NaN            NaN            NaN
  1355.89        2500.00        97.7484                 NaN  0.520332                 NaN            NaN  0.944515                 NaN            NaN  0.786765                 NaN            NaN            NaN            NaN
  1353.38        2500.00        97.7903                 NaN  0.512917                 NaN            NaN  0.926682                 NaN            NaN  0.770099                 NaN            NaN            NaN            NaN
  1350.88        2500.00        97.8288                 NaN  0.503359                 NaN            NaN  0.913219                 NaN            NaN  0.754620                 NaN            NaN            NaN            NaN
  1348.37        2500.00        97.8645                 NaN  0.495059                 NaN            NaN  0.900698                 NaN            NaN  0.739775                 NaN            NaN            NaN            NaN
  1345.86        2500.00        97.9005                 NaN  0.486653                 NaN            NaN  0.887748                 NaN            NaN  0.725131                 NaN            NaN            NaN            NaN
  1343.36        2500.00        97.9343                 NaN  0.477795                 NaN            NaN  0.877011                 NaN            NaN  0.710877                 NaN            NaN            NaN            NaN
  1340.85        2500.00        97.9678                 NaN  0.470199                 NaN            NaN  0.864475                 NaN            NaN  0.697512                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.0069                 NaN  0.458765                 NaN            NaN  0.852397                 NaN            NaN  0.681970                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.0377                 NaN  0.449372                 NaN            NaN  0.843931                 NaN            NaN  0.668964                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.0708                 NaN  0.439684                 NaN            NaN  0.833963                 NaN            NaN  0.655559                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.1018                 NaN  0.431144                 NaN            NaN  0.824056                 NaN            NaN  0.643032                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.1314                 NaN  0.420459                 NaN            NaN  0.817809                 NaN            NaN  0.630353                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.1612                 NaN  0.427528                 NaN            NaN  0.781081                 NaN            NaN  0.630233                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.2176                 NaN  0.384721                 NaN            NaN  0.809518                 NaN            NaN  0.588202                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.2264                 NaN  0.390257                 NaN            NaN  0.790491                 NaN            NaN  0.592861                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.2555                 NaN  0.380059                 NaN            NaN  0.783442                 NaN            NaN  0.580949                 NaN            NaN            NaN            NaN
  1315.79        2500.00        98.2841                 NaN  0.372022                 NaN            NaN  0.773939                 NaN            NaN  0.569910                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.3140                 NaN  0.358298                 NaN            NaN  0.769956                 NaN            NaN  0.557772                 NaN            NaN            NaN            NaN
  1310.78        2500.00        98.3413                 NaN  0.348650                 NaN            NaN  0.763169                 NaN            NaN  0.546884                 NaN            NaN            NaN            NaN
  1308.27        2500.00        98.2833                 NaN  0.290971       0.606729E-001            NaN  0.810813                 NaN            NaN  0.554235                 NaN            NaN            NaN            NaN
  1305.76        2500.00        98.2531                 NaN  0.246006       0.106578                 NaN  0.838240                 NaN            NaN  0.556090                 NaN            NaN            NaN            NaN
  1303.26        2500.00        98.2990                 NaN  0.236950       0.102172                 NaN  0.820494                 NaN            NaN  0.541426                 NaN            NaN            NaN            NaN
  1300.75        2500.00        98.3439                 NaN  0.228859       0.979304E-001            NaN  0.802059                 NaN            NaN  0.527206                 NaN            NaN            NaN            NaN
  1298.25        2500.00        98.3862                 NaN  0.220665       0.938128E-001            NaN  0.785640                 NaN            NaN  0.513652                 NaN            NaN            NaN            NaN
  1295.74        2500.00        98.4293                 NaN  0.212374       0.898577E-001            NaN  0.768413                 NaN            NaN  0.500094                 NaN            NaN            NaN            NaN
  1293.23        2500.00        98.4692                 NaN  0.206798       0.859902E-001            NaN  0.750582                 NaN            NaN  0.487454                 NaN            NaN            NaN            NaN
  1290.73        2500.00        98.5083                 NaN  0.197002       0.822022E-001            NaN  0.737820                 NaN            NaN  0.474722                 NaN            NaN            NaN            NaN
  1288.22        2500.00        98.5454                 NaN  0.187747       0.784553E-001            NaN  0.725807                 NaN            NaN  0.462596                 NaN            NaN            NaN            NaN
  1285.71        2500.00        98.5857                 NaN  0.185430       0.750467E-001            NaN  0.703227                 NaN            NaN  0.450562                 NaN            NaN            NaN            NaN
  1283.21        2500.00        92.3799                 NaN  0.355319       0.277099                 NaN   1.87976                 NaN            NaN   1.25438        3.85351                 NaN            NaN            NaN
  1280.70        2500.00        86.6531                 NaN  0.289349       0.435104                 NaN   3.29457                 NaN            NaN   1.97580        7.35213                 NaN            NaN            NaN
  1278.20        2500.00        87.5488                 NaN            NaN  0.359842                 NaN   3.53757                 NaN            NaN   1.84235        6.71142                 NaN            NaN            NaN
  1275.69        2500.00        87.9120                 NaN            NaN            NaN            NaN   3.67721                 NaN            NaN   1.78284        6.43651       0.191413                 NaN            NaN
  1273.18        2500.00        88.8358                 NaN  0.153008E-005            NaN            NaN   3.43658                 NaN            NaN   1.66589        5.89303       0.168732                 NaN            NaN
  1270.68        2500.00        79.2041                 NaN            NaN            NaN            NaN   5.27664        1.11953                 NaN   3.28405        10.7765       0.339202                 NaN            NaN
  1268.17        2500.00        98.1615                 NaN            NaN            NaN            NaN  0.439354                 NaN            NaN  0.103062        1.28536       0.107241E-001            NaN            NaN
  1265.66        2500.00        90.2704                 NaN            NaN            NaN            NaN   2.66501       0.387138                 NaN   1.45328        5.08285       0.141295                 NaN            NaN
  1263.16        2500.00        92.8693                 NaN            NaN            NaN            NaN   2.01153       0.129280                 NaN   1.10055        3.78848       0.100862                 NaN            NaN
  1260.65        2500.00        95.9701                 NaN            NaN            NaN            NaN  0.270222        1.21099                 NaN  0.674544        1.82438       0.497410E-001            NaN            NaN
  1258.15        2500.00        84.9738                 NaN  0.155338E-005            NaN            NaN   3.99728       0.271817                 NaN   2.25984        8.26963       0.227676                 NaN            NaN
  1255.64        2500.00        99.5688                 NaN            NaN            NaN            NaN  0.322739                 NaN            NaN  0.108463                 NaN            NaN            NaN            NaN
  1253.13        2500.00        97.2635                 NaN            NaN            NaN            NaN  0.719992       0.386405                 NaN  0.436432        1.17739       0.162336E-001            NaN            NaN
  1250.63        2500.00        94.4310                 NaN            NaN            NaN            NaN   1.07201       0.583103                 NaN  0.830067        3.00811       0.757347E-001            NaN            NaN
  1248.12        2500.00        92.7476                 NaN            NaN            NaN            NaN   2.01715                 NaN            NaN   1.19770        3.89631       0.141208                 NaN            NaN
  1245.61        2500.00        97.1172                 NaN            NaN            NaN            NaN  0.858071                 NaN            NaN  0.242225        1.78090       0.161030E-002            NaN            NaN
  1243.11        2500.00        98.7994                 NaN            NaN            NaN            NaN  0.615202                 NaN            NaN  0.157261       0.393735       0.343836E-001            NaN            NaN
  1240.60        2500.00        86.9519                 NaN            NaN            NaN            NaN  0.565855        1.62277       0.175079E-005   1.36395        5.82313       0.126407        3.54600                 NaN
  1238.10        2500.00        74.4763                 NaN            NaN            NaN            NaN  0.326092        4.15826                 NaN   2.63995        10.5968       0.160354        7.64222                 NaN
  1235.59        2500.00        77.7050                 NaN            NaN            NaN            NaN   3.57748                 NaN            NaN   2.25124        9.39163       0.143929        6.93074                 NaN
  1233.08        2500.00        79.7754                 NaN            NaN            NaN            NaN   2.80677       0.444451                 NaN   2.09626        8.58821       0.116481        6.17240                 NaN
  1230.58        2500.00        89.4464                 NaN            NaN            NaN            NaN  0.220987        1.37908                 NaN   1.02223        4.68489       0.781198E-001   3.16824                 NaN
  1228.07        2500.00        71.9930                 NaN            NaN            NaN            NaN   4.21024                 NaN            NaN   2.66093        12.2638       0.175004        8.69709                 NaN
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   8.88806        1.47064        2.27906        8.70930        46.1158       0.638635        31.8985                 NaN
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0457        2.44091       0.132613        8.70155        46.1374       0.642214        31.8996                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3411        2.33302       0.875004E-005   8.74110        46.0276       0.633814        31.9234                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1699        2.45108       0.687706E-004   8.71889        46.1174       0.640813        31.9019                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4537        2.17962       0.109134E-005   8.73677        46.0878       0.637506        31.9047                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4565        2.17514       0.103014E-005   8.74497        46.0814       0.637120        31.9048                 NaN
  1210.53        2500.00                 NaN            NaN   4.25941                 NaN            NaN  0.258504E-004   5.12824                 NaN   8.44628        47.6158       0.909513        33.6407                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4629        2.17522                 NaN   8.76138        46.0566       0.635048        31.9088                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4841        2.15633                 NaN   8.77005        46.0455       0.633940        31.9101                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5145        2.12814       0.910725E-006   8.77966        46.0336       0.633023        31.9111                 NaN
  1200.50        2500.00                 NaN            NaN   4.69927                 NaN            NaN  0.244367E-004  0.165944                 NaN   7.92345        49.1110       0.956227        33.4582        3.68589     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4263        2.21408                 NaN   8.79328        46.0211       0.632456        31.9127                 NaN
  1195.49        2500.00                 NaN            NaN   4.24212                 NaN            NaN  0.244452E-004   5.15076                 NaN   8.45061        47.6024       0.909600        33.6445                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5689        2.07791                 NaN   8.81471        45.9928       0.629999        31.9157                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5087        1.19010                 NaN   8.83058        45.9079       0.640431        31.9223                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4651        2.18397                 NaN   8.82772        45.9757       0.628755        31.9187                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6649        1.98962       0.176004E-003   8.84183        45.9571       0.626486        31.9199                 NaN
  1182.96        2500.00                 NaN            NaN   4.25587                 NaN            NaN  0.257145E-004   5.12978                 NaN   8.45431        47.5892       0.909579        33.6613                 NaN
  1180.45        2500.00                 NaN            NaN   4.70860                 NaN            NaN  0.244258E-004  0.407816E-001            NaN   7.90992        49.1396       0.957121        33.4658        3.77807     
  1177.94        2500.00                 NaN            NaN   4.26120                 NaN            NaN  0.280582E-004   5.12164                 NaN   8.45581        47.5837       0.909590        33.6680                 NaN
  1175.44        2500.00                 NaN            NaN   4.69300                 NaN            NaN  0.244237E-004  0.227185                 NaN   7.93007        49.0796       0.955286        33.4771        3.63775     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5224        2.18144                 NaN   8.91278        45.8421       0.613673        31.9275                 NaN
  1170.43        2500.00                 NaN            NaN   4.26917                 NaN            NaN  0.258241E-004   5.10760                 NaN   8.45644        47.5784       0.910329        33.6781                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN  0.616139        12.0979                 NaN   8.91075        45.8266       0.619116        31.9295                 NaN
  1165.41        2500.00                 NaN            NaN   4.27429                 NaN            NaN  0.284730E-004   5.10289                 NaN   8.46097        47.5669       0.909369        33.6856                 NaN
  1162.91        2500.00                 NaN            NaN   4.61329                 NaN            NaN  0.244187E-004  0.408227                 NaN   7.91808        49.0856       0.951005        33.4417        3.58203     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN  0.577841        12.1967                 NaN   8.93441        45.7377       0.607770        31.9456                 NaN
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN  0.849661E-006   1.49677        11.1248        8.90819        45.9269       0.622652        31.9207                 NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9181        1.77022       0.862631E-006   8.95778        45.8042       0.613154        31.9366                 NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN  0.306408E-005  0.707853        12.0343        8.91553        45.7678       0.620181        31.9543                 NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   1.98667        10.7024                 NaN   8.96035        45.7953       0.612809        31.9424                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   1.98298        10.7091                 NaN   8.96876        45.7832       0.611712        31.9442                 NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7155        1.97969       0.686352E-005   8.97720        45.7710       0.610607        31.9460                 NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7202        1.97802       0.733844E-005   8.98547        45.7589       0.609514        31.9479                 NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN  0.545476        12.2118                 NaN   8.96169        45.7105       0.612801        31.9577                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN  0.849785        11.8818                 NaN   8.95203        45.7439       0.617710        31.9548                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   1.97719        10.7305                 NaN   9.01021        45.7224       0.606197        31.9536                 NaN
  1132.83        2500.00                 NaN            NaN   4.67634                 NaN            NaN  0.244019E-004  0.295069                 NaN   7.92720        49.0709       0.953010        33.4929        3.58455     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   1.98052        10.7335                 NaN   9.02642        45.6981       0.603965        31.9575                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   1.35845        11.2923                 NaN   9.02705        45.7767       0.608171        31.9373                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9167        1.80828                 NaN   9.05192        45.6635       0.599700        31.9598                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN  0.849117E-006   1.50320        11.1574        9.02906        45.7550       0.607848        31.9475                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   1.99300        10.7343                 NaN   9.05856        45.6491       0.599471        31.9656                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   2.37661        10.3742                 NaN   9.08171        45.6101       0.593443        31.9639                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   2.00455        10.7295                 NaN   9.07427        45.6247       0.597233        31.9698                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN  0.799840E-005   10.0858        2.67346        9.08894        45.5902       0.591718        31.9698                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   2.60187        10.1575                 NaN   9.09476        45.5822       0.591460        31.9722                 NaN
  1107.77        2500.00                 NaN            NaN   4.32780                 NaN            NaN  0.199883E-003   5.02473                 NaN   8.47918        47.4989       0.908954        33.7602                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18833        10.5786                 NaN   9.12353        45.5485       0.587217        31.9739                 NaN
  1102.76        2500.00                 NaN            NaN   4.33198                 NaN            NaN  0.199860E-003   5.01895                 NaN   8.48093        47.4924       0.908907        33.7667                 NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.21196        10.5597                 NaN   9.13407        45.5275       0.586769        31.9800                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   2.45260        10.3194                 NaN   9.13027        45.5268       0.587056        31.9839                 NaN
  1095.24        2500.00                 NaN            NaN   4.33851                 NaN            NaN  0.199826E-003   5.00984                 NaN   8.48355        47.4825       0.908803        33.7766                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03196        10.7522                 NaN   9.16494        45.4827       0.582310        31.9860                 NaN
  1090.23        2500.00                 NaN            NaN   4.67747                 NaN            NaN  0.243808E-004  0.406473                 NaN   7.95169        48.9770       0.952343        33.5425        3.49255     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.33149        10.4547                 NaN   9.16672        45.4725       0.582479        31.9922                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN   2.36408        10.4258                 NaN   9.17309        45.4612       0.580765        31.9951                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN   2.43176        10.3608                 NaN   9.17814        45.4501       0.580936        31.9983                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN   2.42252        10.3719                 NaN   9.18042        45.4442       0.579971        32.0010                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18433        10.6185                 NaN   9.19963        45.4175       0.577822        32.0022                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   2.42059        10.3800                 NaN   9.19683        45.4180       0.578149        32.0064                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN   2.41144        10.3938                 NaN   9.20511        45.4049       0.576576        32.0081                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN   2.41736        10.3926                 NaN   9.21294        45.3910       0.575139        32.0109                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   2.36087        10.4531                 NaN   9.22217        45.3760       0.574474        32.0134                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   2.41665        10.4431                 NaN   9.24685        45.2870       0.571632        32.0348                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   2.42792        10.3925                 NaN   9.23313        45.3553       0.572294        32.0189                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   2.42155        10.4041                 NaN   9.24127        45.3395       0.571506        32.0221                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   2.44905        10.3773                 NaN   9.24562        45.3343       0.570288        32.0234                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   2.45048        10.3813                 NaN   9.25387        45.3184       0.569054        32.0269                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4866        2.35081                 NaN   9.26383        45.3018       0.568032        32.0290                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3964        2.44271                 NaN   9.26901        45.2937       0.566498        32.0316                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4620        2.38466                 NaN   9.27916        45.2744       0.565061        32.0347                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3606        2.48628                 NaN   9.28091        45.2709       0.564394        32.0370                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4846        2.36736                 NaN   9.29237        45.2520       0.563267        32.0404                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4333        2.42356                 NaN   9.29972        45.2406       0.561151        32.0416                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4408        2.42246                 NaN   9.30470        45.2251       0.561123        32.0458                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4277        2.43755                 NaN   9.31215        45.2149       0.559766        32.0480                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4183        2.44867                 NaN   9.31864        45.2049       0.559198        32.0503                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1192        2.74503                 NaN   9.30947        45.2082       0.561324        32.0568                 NaN
