|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/TIS/TIS_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1473.68        500.000        98.8515                 NaN            NaN  0.680397E-002            NaN            NaN   1.14170                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.8138                 NaN            NaN  0.662378E-002            NaN            NaN   1.17961                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.3914                 NaN            NaN  0.468609E-002            NaN            NaN  0.630023       0.973868                 NaN            NaN            NaN            NaN
  1466.17        500.000        98.3029                 NaN            NaN  0.394026E-002            NaN            NaN   1.23448       0.458728                 NaN            NaN            NaN            NaN
  1463.66        500.000        98.3320                 NaN            NaN  0.372105E-002            NaN            NaN   1.21253       0.451784                 NaN            NaN            NaN            NaN
  1461.15        500.000        98.3621                 NaN            NaN  0.350535E-002            NaN            NaN  0.445978        1.18838                 NaN            NaN            NaN            NaN
  1458.65        500.000        98.3910                 NaN            NaN  0.329452E-002            NaN            NaN  0.438569        1.16711                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.4155                 NaN            NaN  0.309586E-002            NaN            NaN   1.15023       0.431141                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.4463                 NaN            NaN  0.290248E-002            NaN            NaN  0.425857        1.12495                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.4701                 NaN            NaN  0.272438E-002            NaN            NaN  0.420864        1.10634                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.4948                 NaN            NaN  0.253803E-002            NaN            NaN  0.415086        1.08759                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.5191                 NaN            NaN  0.236546E-002            NaN            NaN   1.06884       0.409671                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.5420                 NaN            NaN  0.219890E-002            NaN            NaN   1.05079       0.405024                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.5652                 NaN            NaN  0.202588E-002            NaN            NaN  0.399375        1.03341                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.5862                 NaN            NaN  0.187358E-002            NaN            NaN  0.394632        1.01734                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.6063                 NaN            NaN  0.172937E-002            NaN            NaN  0.389121        1.00286                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6267                 NaN            NaN  0.157491E-002            NaN            NaN  0.384342       0.987374                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6466                 NaN            NaN  0.143768E-002            NaN            NaN  0.971404       0.380539                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.6654                 NaN            NaN  0.128653E-002            NaN            NaN  0.957939       0.375338                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6843                 NaN            NaN  0.116797E-002            NaN            NaN  0.943145       0.371342                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7014                 NaN            NaN  0.102158E-002            NaN            NaN  0.367122       0.930420                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7200                 NaN            NaN  0.903976E-003            NaN            NaN  0.362993       0.916088                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7348                 NaN            NaN  0.777619E-003            NaN            NaN  0.358297       0.906080                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7506                 NaN            NaN  0.660005E-003            NaN            NaN  0.894129       0.354641                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7659                 NaN            NaN  0.552383E-003            NaN            NaN  0.350840       0.882713                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7802                 NaN            NaN  0.447671E-003            NaN            NaN  0.346730       0.872590                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7969                 NaN            NaN  0.315921E-003            NaN            NaN  0.342459       0.860327                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.2826                 NaN            NaN            NaN            NaN            NaN  0.553580       0.901382       0.262452                 NaN            NaN            NaN
  1403.51        500.000        96.7337                 NaN            NaN            NaN            NaN            NaN   1.02571        1.19160        1.04898                 NaN            NaN            NaN
  1401.00        500.000        96.8237                 NaN            NaN            NaN            NaN            NaN   1.15832       0.998558        1.01946                 NaN            NaN            NaN
  1398.50        500.000        96.9091                 NaN            NaN            NaN            NaN            NaN  0.972624        1.12688       0.991399                 NaN            NaN            NaN
  1395.99        500.000        96.9897                 NaN            NaN            NaN            NaN            NaN   1.09643       0.949197       0.964664                 NaN            NaN            NaN
  1393.48        500.000        97.0642                 NaN            NaN            NaN            NaN            NaN   1.06888       0.927086       0.939883                 NaN            NaN            NaN
  1390.98        500.000        97.1370                 NaN            NaN            NaN            NaN            NaN   1.04247       0.905038       0.915539                 NaN            NaN            NaN
  1388.47        500.000        97.2088                 NaN            NaN            NaN            NaN            NaN  0.884167        1.01507       0.891979                 NaN            NaN            NaN
  1385.96        500.000        97.2742                 NaN            NaN            NaN            NaN            NaN  0.991361       0.864661       0.869810                 NaN            NaN            NaN
  1383.46        500.000        97.3344                 NaN            NaN            NaN            NaN            NaN  0.845613       0.970259       0.849733                 NaN            NaN            NaN
  1380.95        500.000        97.3948                 NaN            NaN            NaN            NaN            NaN  0.826750       0.949092       0.829346                 NaN            NaN            NaN
  1378.45        500.000        97.4487                 NaN            NaN            NaN            NaN            NaN  0.931150       0.809509       0.810646                 NaN            NaN            NaN
  1375.94        500.000        97.5020                 NaN            NaN            NaN            NaN            NaN  0.912380       0.793055       0.792603                 NaN            NaN            NaN
  1373.43        500.000        97.5508                 NaN            NaN            NaN            NaN            NaN  0.896546       0.777108       0.775558                 NaN            NaN            NaN
  1370.93        500.000        97.6001                 NaN            NaN            NaN            NaN            NaN  0.879684       0.761546       0.758668                 NaN            NaN            NaN
  1368.42        500.000        97.6412                 NaN            NaN            NaN            NaN            NaN  0.863208       0.750478       0.745105                 NaN            NaN            NaN
  1365.91        500.000        97.7070                 NaN            NaN            NaN  0.227519                 NaN  0.969758       0.325283       0.770473                 NaN            NaN            NaN
  1363.41        500.000        97.7435                 NaN            NaN            NaN  0.377378                 NaN   1.08886                 NaN  0.790306                 NaN            NaN            NaN
  1360.90        500.000        97.7935                 NaN            NaN            NaN  0.365056                 NaN   1.07042                 NaN  0.771059                 NaN            NaN            NaN
  1358.40        500.000        97.8396                 NaN            NaN            NaN  0.363463                 NaN   1.04201                 NaN  0.754935                 NaN            NaN            NaN
  1355.89        500.000        97.8844                 NaN            NaN            NaN  0.363101                 NaN   1.01322                 NaN  0.739229                 NaN            NaN            NaN
  1353.38        500.000        97.9340                 NaN            NaN            NaN  0.342575                 NaN   1.00525                 NaN  0.718178                 NaN            NaN            NaN
  1350.88        500.000        97.9726                 NaN            NaN            NaN  0.336759                 NaN  0.986891                 NaN  0.703702                 NaN            NaN            NaN
  1348.37        500.000        98.0149                 NaN            NaN            NaN  0.331298                 NaN  0.966037                 NaN  0.687759                 NaN            NaN            NaN
  1345.86        500.000        97.9853                 NaN            NaN            NaN  0.376597                 NaN  0.916670                 NaN  0.721409                 NaN            NaN            NaN
  1343.36        500.000        98.1615                 NaN            NaN            NaN  0.274907                 NaN  0.952574                 NaN  0.611053                 NaN            NaN            NaN
  1340.85        500.000        98.1348                 NaN            NaN            NaN  0.311608                 NaN  0.910987                 NaN  0.642579                 NaN            NaN            NaN
  1338.35        500.000        98.1701                 NaN            NaN            NaN  0.301436                 NaN  0.900344                 NaN  0.628109                 NaN            NaN            NaN
  1335.84        500.000        98.2050                 NaN            NaN            NaN  0.295845                 NaN  0.884300                 NaN  0.614843                 NaN            NaN            NaN
  1333.33        500.000        98.2213                 NaN            NaN            NaN  0.283758                 NaN  0.889072                 NaN  0.605877                 NaN            NaN            NaN
  1330.83        500.000        98.2813                 NaN            NaN            NaN  0.278924                 NaN  0.855018                 NaN  0.584765                 NaN            NaN            NaN
  1328.32        500.000        98.2814                 NaN            NaN            NaN  0.279792                 NaN  0.852337                 NaN  0.586474                 NaN            NaN            NaN
  1325.81        500.000        98.2554                 NaN            NaN            NaN  0.262092                 NaN  0.867083                 NaN  0.583360       0.321098E-001            NaN            NaN
  1323.31        500.000        98.1218                 NaN            NaN            NaN  0.251150                 NaN  0.924576                 NaN  0.622168       0.803410E-001            NaN            NaN
  1320.80        500.000        98.1676                 NaN            NaN            NaN  0.248849                 NaN  0.898911                 NaN  0.606900       0.776969E-001            NaN            NaN
  1318.30        500.000        98.2181                 NaN            NaN            NaN  0.244436                 NaN  0.872384                 NaN  0.590179       0.749352E-001            NaN            NaN
  1315.79        500.000        98.2641                 NaN            NaN            NaN  0.237275                 NaN  0.852080                 NaN  0.574309       0.722313E-001            NaN            NaN
  1313.28        500.000        98.3086                 NaN            NaN            NaN  0.231774                 NaN  0.830817                 NaN  0.559095       0.696760E-001            NaN            NaN
  1310.78        500.000        98.3512                 NaN            NaN            NaN  0.230515                 NaN  0.806341                 NaN  0.544632       0.673248E-001            NaN            NaN
  1308.27        500.000        98.3942                 NaN            NaN            NaN  0.224641                 NaN  0.786340                 NaN  0.529938       0.649066E-001            NaN            NaN
  1305.76        500.000        98.4343                 NaN            NaN            NaN  0.218179                 NaN  0.769012                 NaN  0.515962       0.625660E-001            NaN            NaN
  1303.26        500.000        98.4755                 NaN            NaN            NaN  0.211787                 NaN  0.750988                 NaN  0.501436       0.602638E-001            NaN            NaN
  1300.75        500.000        98.5140                 NaN            NaN            NaN  0.207273                 NaN  0.732360                 NaN  0.488187       0.581367E-001            NaN            NaN
  1298.25        500.000        98.5408                 NaN            NaN            NaN  0.277221                 NaN  0.617088                 NaN  0.537659       0.272319E-001            NaN            NaN
  1295.74        500.000        98.6158                 NaN            NaN            NaN  0.124564                 NaN  0.779988                 NaN  0.396172       0.834373E-001            NaN            NaN
  1293.23        500.000        98.6249                 NaN            NaN            NaN  0.189425                 NaN  0.684580                 NaN  0.449189       0.519511E-001            NaN            NaN
  1290.73        500.000        98.6595                 NaN            NaN            NaN  0.184019                 NaN  0.669118                 NaN  0.437281       0.500997E-001            NaN            NaN
  1288.22        500.000        98.6937                 NaN            NaN            NaN  0.177344                 NaN  0.656252                 NaN  0.424652       0.480717E-001            NaN            NaN
  1285.71        500.000        98.7300                 NaN            NaN            NaN  0.172054                 NaN  0.638811                 NaN  0.412793       0.463562E-001            NaN            NaN
  1283.21        500.000        98.7596                 NaN            NaN            NaN  0.166397                 NaN  0.627889                 NaN  0.401603       0.445046E-001            NaN            NaN
  1280.70        500.000        98.7917                 NaN            NaN            NaN  0.159734                 NaN  0.615331                 NaN  0.390369       0.428304E-001            NaN            NaN
  1278.20        500.000        98.8231                 NaN            NaN            NaN  0.153498                 NaN  0.602880                 NaN  0.379370       0.411545E-001            NaN            NaN
  1275.69        500.000        98.8523                 NaN            NaN            NaN  0.147651                 NaN  0.591526                 NaN  0.368974       0.395338E-001            NaN            NaN
  1273.18        500.000        98.8818                 NaN            NaN            NaN  0.142887                 NaN  0.578668                 NaN  0.358626       0.379736E-001            NaN            NaN
  1270.68        500.000        98.9103                 NaN            NaN            NaN  0.137261                 NaN  0.567254                 NaN  0.348667       0.364732E-001            NaN            NaN
  1268.17        500.000        98.9382                 NaN            NaN            NaN  0.132245                 NaN  0.555535                 NaN  0.338966       0.350130E-001            NaN            NaN
  1265.66        500.000        98.9648                 NaN            NaN            NaN  0.126829                 NaN  0.545125                 NaN  0.329621       0.335831E-001            NaN            NaN
  1263.16        500.000        94.0264                 NaN            NaN            NaN  0.234933                 NaN   1.41345                 NaN  0.861998       0.116817        3.34644                 NaN
  1260.65        500.000        92.2300                 NaN            NaN            NaN  0.257987                 NaN   1.72263                 NaN   1.04079       0.143845        4.60474                 NaN
  1258.15        500.000        92.9258                 NaN            NaN            NaN  0.226382                 NaN   1.58987                 NaN  0.949488       0.128861        4.17960                 NaN
  1255.64        500.000        93.5234                 NaN            NaN            NaN  0.197153                 NaN   1.47717                 NaN  0.869993       0.115797        3.81653                 NaN
  1253.13        500.000        94.0329                 NaN            NaN            NaN  0.172960                 NaN   1.37766                 NaN  0.801494       0.104700        3.51034                 NaN
  1250.63        500.000        94.4761                 NaN            NaN            NaN  0.153985                 NaN   1.28970                 NaN  0.741214       0.949010E-001   3.24411                 NaN
  1248.12        500.000        94.8712                 NaN            NaN            NaN  0.133299                 NaN   1.21260                 NaN  0.687116       0.861262E-001   3.00966                 NaN
  1245.61        500.000        95.2119                 NaN            NaN            NaN  0.119173                 NaN   1.14183                 NaN  0.639782       0.785491E-001   2.80876                 NaN
  1243.11        500.000        95.5257                 NaN            NaN            NaN  0.993130E-001            NaN   1.08706                 NaN  0.595530       0.712683E-001   2.62116                 NaN
  1240.60        500.000        95.7970                 NaN            NaN            NaN  0.861539E-001            NaN   1.03225                 NaN  0.557260       0.650756E-001   2.46221                 NaN
  1238.10        500.000        96.0482                 NaN            NaN            NaN  0.705871E-001            NaN  0.985680                 NaN  0.521535       0.592185E-001   2.31482                 NaN
  1235.59        500.000        96.2745                 NaN            NaN            NaN  0.557859E-001            NaN  0.945016                 NaN  0.489111       0.538880E-001   2.18172                 NaN
  1233.08        500.000        96.4789                 NaN            NaN            NaN  0.390171E-001            NaN  0.912809                 NaN  0.459785       0.488924E-001   2.06061                 NaN
  1230.58        500.000        96.6641                 NaN            NaN            NaN  0.231399E-001            NaN  0.884540                 NaN  0.432992       0.443078E-001   1.95088                 NaN
  1228.07        500.000        96.8327                 NaN            NaN            NaN  0.774613E-002            NaN  0.860745                 NaN  0.408862       0.399786E-001   1.84996                 NaN
  1225.56        500.000        96.9967                 NaN            NaN            NaN  0.590291E-003            NaN  0.825118                 NaN  0.387011       0.359293E-001   1.75466                 NaN
  1223.06        500.000        97.1601                 NaN            NaN            NaN            NaN            NaN  0.779315                 NaN  0.362833       0.330629E-001   1.66469                 NaN
  1220.55        500.000        97.3084                 NaN            NaN            NaN            NaN            NaN  0.737314                 NaN  0.342192       0.300988E-001   1.58196                 NaN
  1218.05        500.000        70.4735                 NaN            NaN            NaN            NaN            NaN   3.82637                 NaN   2.53682       0.131815        11.8037        11.2279     
  1215.54        500.000        47.5392                 NaN            NaN            NaN            NaN            NaN   6.44085                 NaN   4.38767       0.205333        20.3402        21.0867     
  1213.03        500.000        61.9320                 NaN            NaN            NaN            NaN            NaN   4.66822       0.183464E-005   3.17312       0.145956        14.7671        15.3136     
  1210.53        500.000        70.0194                 NaN            NaN            NaN            NaN            NaN   3.67652                 NaN   2.51245       0.109335        11.6282        12.0541     
  1208.02        500.000        75.5215                 NaN            NaN            NaN            NaN            NaN   1.63064        1.33932        2.04300       0.851877E-001   9.51983        9.86047     
  1205.51        500.000        80.6682                 NaN            NaN            NaN  0.159641                 NaN  0.901463        1.07276        1.55451       0.852991E-001   7.65125        7.90688     
  1203.01        500.000        79.8227                 NaN            NaN            NaN            NaN            NaN   2.49787                 NaN   1.68013       0.637685E-001   7.84725        8.08826     
  1200.50        500.000        72.1472                 NaN            NaN            NaN            NaN            NaN   2.93971       0.177913        2.24344       0.959121E-001   10.8967        11.4991     
  1197.99        500.000        96.8235                 NaN            NaN            NaN            NaN            NaN  0.236971       0.264873       0.273696       0.132668E-001   1.38144        1.00623     
  1195.49        500.000        62.7143                 NaN            NaN            NaN  0.341707                 NaN   3.27578                 NaN   2.92846       0.139509        15.2068        15.3934     
  1192.98        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN  0.826030E-005  0.718608E-005  0.302483E-005            NaN            NaN            NaN
  1190.48        500.000       0.150065E-002            NaN            NaN            NaN  0.393443                 NaN   8.29708                 NaN   7.06494       0.348432        43.0204        40.8742     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   100.000     
