|6.6.6
Archiving\03_Data\frac/QFM_m1.5/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1508.77        2500.00        98.7248                 NaN            NaN            NaN            NaN            NaN   1.27523                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7139                 NaN            NaN            NaN            NaN            NaN   1.28610                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.6925                 NaN            NaN            NaN            NaN            NaN   1.30750                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.6663                 NaN            NaN            NaN            NaN            NaN   1.33370                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.6393                 NaN            NaN            NaN            NaN            NaN   1.36072                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.5827                 NaN            NaN            NaN            NaN            NaN   1.41731                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.3387                 NaN            NaN            NaN            NaN            NaN  0.552931        1.10837                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0137                 NaN            NaN            NaN            NaN            NaN  0.477288        1.50905                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0422                 NaN            NaN            NaN            NaN            NaN   1.48674       0.471010                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0699                 NaN            NaN            NaN            NaN            NaN   1.45991       0.470163                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.0944                 NaN            NaN            NaN  0.112486E-001            NaN   1.44196       0.452371                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1265                 NaN            NaN            NaN  0.178141                 NaN   1.54260       0.152739                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.1369                 NaN            NaN            NaN  0.176273                 NaN   1.53239       0.154454                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1905                 NaN            NaN            NaN  0.164451                 NaN   1.46839       0.176695                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1945                 NaN            NaN            NaN  0.163315                 NaN   1.46316       0.178981                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2187                 NaN            NaN            NaN  0.157872                 NaN   1.43519       0.188215                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2371                 NaN            NaN            NaN  0.153786                 NaN   1.41160       0.197518                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2578                 NaN            NaN            NaN  0.149099                 NaN   1.38692       0.206144                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2772                 NaN            NaN            NaN  0.144783                 NaN   1.36547       0.212561                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2960                 NaN            NaN            NaN  0.140375                 NaN   1.34306       0.220555                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3138                 NaN            NaN  0.143744E-002  0.135051                 NaN  0.233988        1.31568                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3316                 NaN            NaN            NaN  0.132127                 NaN  0.232357        1.30393                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3455                 NaN            NaN  0.143003E-002  0.127222                 NaN   1.28034       0.245504                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3637                 NaN            NaN  0.156599E-002  0.123308                 NaN   1.26040       0.251057                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3767                 NaN            NaN  0.138510E-002  0.119738                 NaN  0.256040        1.24610                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3920                 NaN            NaN  0.120871E-002  0.116286                 NaN   1.23008       0.260448                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4054                 NaN            NaN  0.104213E-002  0.112775                 NaN   1.21534       0.265482                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4185                 NaN            NaN  0.878066E-003  0.109464                 NaN   1.20148       0.269717                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4304                 NaN            NaN  0.720339E-003  0.106172                 NaN   1.18835       0.274344                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4399                 NaN            NaN  0.577219E-003  0.103110                 NaN   1.17717       0.279205                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.4502                 NaN            NaN  0.472882E-003  0.778763E-001            NaN  0.317978        1.15348                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.4646                 NaN            NaN  0.235768E-003  0.118449                 NaN   1.16794       0.248764                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.4724                 NaN            NaN  0.150803E-003  0.933313E-001            NaN  0.290531        1.14356                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.4769                 NaN            NaN  0.100081E-002  0.900767E-001            NaN   1.13385       0.298212                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.4915                 NaN            NaN  0.372926E-002  0.847124E-001            NaN   1.11022       0.309868                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.4971                 NaN            NaN            NaN  0.837009E-001            NaN  0.301437        1.11780                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.5024                 NaN            NaN            NaN  0.806068E-001            NaN  0.305269        1.11176                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.5089                 NaN            NaN            NaN  0.773677E-001            NaN   1.10377       0.309914                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        97.6621                 NaN            NaN            NaN  0.346538                 NaN   1.24434       0.316492                 NaN  0.430497                 NaN            NaN            NaN
  1411.03        2500.00        96.4832                 NaN            NaN            NaN  0.749742                 NaN  0.298321        1.42032                 NaN   1.04845                 NaN            NaN            NaN
  1408.52        2500.00        96.5481                 NaN            NaN            NaN  0.754532                 NaN   1.41341       0.254102                 NaN   1.02989                 NaN            NaN            NaN
  1406.02        2500.00        96.6147                 NaN            NaN            NaN  0.757077                 NaN   1.40483       0.214652                 NaN   1.00873                 NaN            NaN            NaN
  1403.51        2500.00        96.6838                 NaN            NaN            NaN  0.758959                 NaN   1.39646       0.172958                 NaN  0.987807                 NaN            NaN            NaN
  1401.00        2500.00        96.7165                 NaN            NaN            NaN  0.767471                 NaN   1.41543       0.121809                 NaN  0.978771                 NaN            NaN            NaN
  1398.50        2500.00        96.8322                 NaN            NaN            NaN  0.757418                 NaN  0.994302E-001   1.36899                 NaN  0.941975                 NaN            NaN            NaN
  1395.99        2500.00        96.8680                 NaN            NaN            NaN  0.762922                 NaN  0.589227E-001   1.37928                 NaN  0.930873                 NaN            NaN            NaN
  1393.48        2500.00        96.9233                 NaN            NaN            NaN  0.764539                 NaN   1.37455       0.239753E-001            NaN  0.913614                 NaN            NaN            NaN
  1390.98        2500.00        96.9774                 NaN            NaN            NaN  0.756351                 NaN  0.150020E-001   1.35521                 NaN  0.896082                 NaN            NaN            NaN
  1388.47        2500.00        97.0222                 NaN            NaN            NaN  0.726580                 NaN   1.30484       0.698150E-001            NaN  0.876582                 NaN            NaN            NaN
  1385.96        2500.00        97.0803                 NaN            NaN            NaN  0.742408                 NaN   1.31675                 NaN            NaN  0.860536                 NaN            NaN            NaN
  1383.46        2500.00        97.1227                 NaN            NaN            NaN  0.731879                 NaN   1.30053                 NaN            NaN  0.844866                 NaN            NaN            NaN
  1380.95        2500.00        97.1542                 NaN            NaN            NaN  0.667949                 NaN   1.21255       0.139812                 NaN  0.825475                 NaN            NaN            NaN
  1378.45        2500.00        97.2161                 NaN            NaN            NaN  0.718453                 NaN   1.25259                 NaN            NaN  0.812892                 NaN            NaN            NaN
  1375.94        2500.00        97.2558                 NaN            NaN            NaN  0.707068                 NaN   1.23880                 NaN            NaN  0.798383                 NaN            NaN            NaN
  1373.43        2500.00        97.2943                 NaN            NaN            NaN  0.707178                 NaN   1.21340                 NaN            NaN  0.785081                 NaN            NaN            NaN
  1370.93        2500.00        97.3352                 NaN            NaN            NaN  0.695560                 NaN   1.19922                 NaN            NaN  0.770025                 NaN            NaN            NaN
  1368.42        2500.00        97.3732                 NaN            NaN            NaN  0.688124                 NaN   1.18215                 NaN            NaN  0.756523                 NaN            NaN            NaN
  1365.91        2500.00        97.4123                 NaN            NaN            NaN  0.678679                 NaN   1.16669                 NaN            NaN  0.742338                 NaN            NaN            NaN
  1363.41        2500.00        97.4477                 NaN            NaN            NaN  0.668676                 NaN   1.15441                 NaN            NaN  0.729185                 NaN            NaN            NaN
  1360.90        2500.00        97.4854                 NaN            NaN            NaN  0.666432                 NaN   1.13127                 NaN            NaN  0.716876                 NaN            NaN            NaN
  1358.40        2500.00        97.5186                 NaN            NaN            NaN  0.649153                 NaN   1.12935                 NaN            NaN  0.702937                 NaN            NaN            NaN
  1355.89        2500.00        97.5505                 NaN            NaN            NaN  0.647552                 NaN   1.10988                 NaN            NaN  0.692065                 NaN            NaN            NaN
  1353.38        2500.00        97.5825                 NaN            NaN            NaN  0.635819                 NaN   1.10207                 NaN            NaN  0.679634                 NaN            NaN            NaN
  1350.88        2500.00        97.4595                 NaN            NaN  0.863566E-001  0.580833                 NaN   1.18076                 NaN            NaN  0.692553                 NaN            NaN            NaN
  1348.37        2500.00        97.1289                 NaN            NaN  0.289942       0.448893                 NaN   1.39566                 NaN            NaN  0.736638                 NaN            NaN            NaN
  1345.86        2500.00        97.1856                 NaN            NaN  0.284428       0.441577                 NaN   1.36680                 NaN            NaN  0.721577                 NaN            NaN            NaN
  1343.36        2500.00        97.2403                 NaN            NaN  0.278489       0.432479                 NaN   1.34184                 NaN            NaN  0.706929                 NaN            NaN            NaN
  1340.85        2500.00        97.2979                 NaN            NaN  0.271194       0.425110                 NaN   1.31368                 NaN            NaN  0.692079                 NaN            NaN            NaN
  1338.35        2500.00        97.3542                 NaN            NaN  0.263716       0.416207                 NaN   1.28847                 NaN            NaN  0.677389                 NaN            NaN            NaN
  1335.84        2500.00        97.4107                 NaN            NaN  0.255994       0.409127                 NaN   1.26113                 NaN            NaN  0.663079                 NaN            NaN            NaN
  1333.33        2500.00        97.4637                 NaN            NaN  0.249030       0.399021                 NaN   1.23915                 NaN            NaN  0.649057                 NaN            NaN            NaN
  1330.83        2500.00        97.5229                 NaN            NaN  0.239701       0.392857                 NaN   1.21027                 NaN            NaN  0.634283                 NaN            NaN            NaN
  1328.32        2500.00        97.5751                 NaN            NaN  0.232494       0.382683                 NaN   1.18880                 NaN            NaN  0.620915                 NaN            NaN            NaN
  1325.81        2500.00        97.6232                 NaN            NaN  0.224680       0.370666                 NaN   1.17345                 NaN            NaN  0.608011                 NaN            NaN            NaN
  1323.31        2500.00        97.6757                 NaN            NaN  0.216961       0.364437                 NaN   1.14814                 NaN            NaN  0.594714                 NaN            NaN            NaN
  1320.80        2500.00        97.7279                 NaN            NaN  0.209452       0.359660                 NaN   1.12092                 NaN            NaN  0.582058                 NaN            NaN            NaN
  1318.30        2500.00        97.7766                 NaN            NaN  0.202068       0.369620                 NaN   1.07732                 NaN            NaN  0.574384                 NaN            NaN            NaN
  1315.79        2500.00        97.8267                 NaN            NaN  0.195153       0.338691                 NaN   1.08543                 NaN            NaN  0.553984                 NaN            NaN            NaN
  1313.28        2500.00        97.8707                 NaN            NaN  0.188677       0.332579                 NaN   1.06270                 NaN            NaN  0.545316                 NaN            NaN            NaN
  1310.78        2500.00        97.9173                 NaN            NaN  0.182116       0.325194                 NaN   1.04165                 NaN            NaN  0.533726                 NaN            NaN            NaN
  1308.27        2500.00        97.9624                 NaN            NaN  0.175620       0.318247                 NaN   1.02123                 NaN            NaN  0.522479                 NaN            NaN            NaN
  1305.76        2500.00        98.0050                 NaN            NaN  0.169099       0.306751                 NaN   1.00793                 NaN            NaN  0.511237                 NaN            NaN            NaN
  1303.26        2500.00        98.0480                 NaN            NaN  0.162874       0.298354                 NaN  0.990272                 NaN            NaN  0.500508                 NaN            NaN            NaN
  1300.75        2500.00        98.0895                 NaN            NaN  0.156866       0.289374                 NaN  0.974629                 NaN            NaN  0.489673                 NaN            NaN            NaN
  1298.25        2500.00        98.1294                 NaN            NaN  0.151018       0.283584                 NaN  0.956109                 NaN            NaN  0.479934                 NaN            NaN            NaN
  1295.74        2500.00        98.1702                 NaN            NaN  0.144788       0.269818                 NaN  0.946262                 NaN            NaN  0.468908                 NaN            NaN            NaN
  1293.23        2500.00        95.3021                 NaN            NaN  0.220658       0.462334                 NaN   1.57006                 NaN            NaN  0.834283        1.55854       0.520438E-001            NaN
  1290.73        2500.00        71.1938                 NaN            NaN            NaN   2.58075                 NaN   6.82735                 NaN            NaN   3.96801        14.4570       0.973054                 NaN
  1288.22        2500.00        76.9586                 NaN            NaN            NaN   1.93899                 NaN   5.76979                 NaN            NaN   3.19547        11.3818       0.755293                 NaN
  1285.71        2500.00        80.7413                 NaN            NaN            NaN   1.41567                 NaN   5.19319                 NaN            NaN   2.68216        9.36072       0.606945                 NaN
  1283.21        2500.00        83.2146                 NaN            NaN            NaN  0.906726                 NaN   5.03229                 NaN            NaN   2.33831        8.01073       0.497354                 NaN
  1280.70        2500.00        84.8473                 NaN            NaN            NaN  0.406543                 NaN   5.14579                 NaN            NaN   2.10080        7.08711       0.412437                 NaN
  1278.20        2500.00        86.0585                 NaN            NaN            NaN  0.178147E-001            NaN   5.25755                 NaN            NaN   1.91954        6.39815       0.348461                 NaN
  1275.69        2500.00        82.6598                 NaN            NaN            NaN  0.106239E-003            NaN   5.90831       0.579598                 NaN   2.41973        7.98215       0.450315                 NaN
  1273.18        2500.00        91.2990                 NaN            NaN            NaN            NaN            NaN   3.74261                 NaN            NaN   1.19063        3.61296       0.154775                 NaN
  1270.68        2500.00        84.7967                 NaN            NaN            NaN            NaN            NaN   5.69295                 NaN            NaN   2.16213        6.99949       0.348752                 NaN
  1268.17        2500.00        96.0903                 NaN            NaN            NaN            NaN            NaN   1.69649                 NaN            NaN  0.527557        1.59382       0.918265E-001            NaN
  1265.66        2500.00        89.8491                 NaN            NaN            NaN            NaN            NaN  0.770544        2.94747                 NaN   1.32434        4.83462       0.273910                 NaN
  1263.16        2500.00        94.4437                 NaN            NaN            NaN            NaN            NaN   1.72141       0.428490                 NaN  0.891324        2.40789       0.107163                 NaN
  1260.65        2500.00        91.6906                 NaN            NaN            NaN            NaN            NaN   1.79089        1.42840                 NaN   1.11402        3.77759       0.198541                 NaN
  1258.15        2500.00        94.2870                 NaN            NaN            NaN            NaN            NaN   2.26377                 NaN            NaN  0.864512        2.47780       0.106879                 NaN
  1255.64        2500.00        94.1916                 NaN            NaN            NaN            NaN            NaN   2.30237                 NaN            NaN  0.817452        2.57575       0.112816                 NaN
  1253.13        2500.00        97.5195                 NaN            NaN            NaN  0.162969                 NaN            NaN            NaN            NaN            NaN   2.14766       0.169825                 NaN
  1250.63        2500.00        91.2274                 NaN            NaN            NaN            NaN            NaN   4.21015                 NaN            NaN   1.59501        2.89780       0.696518E-001            NaN
  1248.12        2500.00        88.4805                 NaN            NaN            NaN            NaN            NaN   2.01551                 NaN            NaN   1.19464        5.21316       0.253108        2.84308     
  1245.61        2500.00        78.6506                 NaN            NaN            NaN            NaN            NaN   1.90178        3.36887                 NaN   2.34932        8.61144       0.257355        4.86060     
  1243.11        2500.00        63.5688                 NaN            NaN            NaN            NaN            NaN   3.50295        5.79565                 NaN   3.61162        12.9784       0.360100        10.1825     
  1240.60        2500.00        73.0608                 NaN            NaN            NaN            NaN            NaN   3.21163        2.66193                 NaN   2.72961        10.3749       0.304931        7.65625     
  1238.10        2500.00        77.4856                 NaN            NaN            NaN            NaN            NaN   4.75608       0.273929E-001  0.328461E-004   2.31741        8.76776       0.229598        6.41608     
  1235.59        2500.00        78.0539                 NaN            NaN            NaN            NaN            NaN   3.05669        1.59232       0.146575E-004   2.14263        8.57666       0.266734        6.31108     
  1233.08        2500.00        79.4269                 NaN            NaN            NaN            NaN            NaN   2.70924        1.54890       0.189366E-005   1.97911        8.13836       0.250011        5.94753     
  1230.58        2500.00        78.8113                 NaN            NaN            NaN            NaN            NaN   2.56495        1.64066       0.117773E-004   1.99862        8.53617       0.256499        6.19178     
  1228.07        2500.00        62.8049                 NaN            NaN            NaN            NaN            NaN   4.90307        2.11222                 NaN   3.36070        15.3607       0.429621        11.0287     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.9996        4.40555                 NaN   8.60118        43.2895        1.14213        30.5620     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.0677        4.33817                 NaN   8.61048        43.2813        1.14097        30.5614     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.1049        4.30396                 NaN   8.61861        43.2717        1.13931        30.5615     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2354        5.19160                 NaN   8.60571        43.2614        1.13752        30.5683     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.819287E-003   2.84145        13.4872        8.60113        43.3647        1.15425        30.5504     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.1987        4.21595                 NaN   8.64315        43.2455        1.13540        30.5613     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2526        2.21529                 NaN   8.71735        43.1045        1.13938        30.5709     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6282        3.79079                 NaN   8.66926        43.2215        1.13078        30.5595     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4177        4.00397                 NaN   8.67052        43.2165        1.13049        30.5608     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4578        3.96563                 NaN   8.67893        43.2078        1.12923        30.5606     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7180        3.70864                 NaN   8.69208        43.1951        1.12643        30.5597     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.819301E-003   2.70394        13.6438        8.66368        43.2957        1.14229        30.5497     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7916        3.63997                 NaN   8.71225        43.1735        1.12315        30.5596     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5881        3.84632                 NaN   8.71186        43.1701        1.12264        30.5610     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7070        3.73588                 NaN   8.72257        43.1537        1.11911        30.5617     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.819305E-003   2.64342        13.7176        8.69728        43.2556        1.13494        30.5503     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.872990E-003   2.60702        13.7525        8.70809        43.2470        1.13458        30.5499     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7106        3.73557                 NaN   8.74449        43.1318        1.11599        30.5616     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.819305E-003   2.56890        13.7984        8.72597        43.2258        1.13045        30.5497     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7853        3.66613                 NaN   8.76137        43.1128        1.11272        30.5617     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0779        2.43683                 NaN   8.75970        43.0395        1.11684        30.5692     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7578        3.69990                 NaN   8.77677        43.0934        1.10966        30.5625     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5440        2.02399                 NaN   8.79639        42.9640        1.09529        30.5763     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0531        2.47389                 NaN   8.76327        43.0192        1.11606        30.5745     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.9582        2.57064                 NaN   8.76608        43.0153        1.11532        30.5744     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1499        3.32219       0.112056E-005   8.81615        43.0490        1.10065        30.5621     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2493        2.32873                 NaN   8.79623        42.9433        1.09902        30.5834     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9483        3.52846       0.111201E-005   8.82627        43.0345        1.09881        30.5637     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2532        3.23077                 NaN   8.84233        43.0160        1.09461        30.5631     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.53068        14.0290                 NaN   8.80082        42.9639        1.09715        30.5784     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.19649        13.2928                 NaN   8.85819        42.9980        1.09130        30.5633     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.21187        13.2809       0.648070E-004   8.86512        42.9889        1.08943        30.5637     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.19572        13.3025       0.630195E-004   8.87173        42.9781        1.08727        30.5647     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.44875        14.1384                 NaN   8.81773        42.9251        1.08898        30.5810     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.819333E-003   2.44945        13.9710        8.85598        43.0685        1.10097        30.5533     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3071       0.281786E-005   4.22593        8.89814        42.9230        1.07735        30.5684     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0602        3.45262                 NaN   8.89471        42.9389        1.08326        30.5704     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4300       0.272089E-001   4.08209        8.91039        42.9066        1.07364        30.5700     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.45665        13.0612                 NaN   8.90737        42.9263        1.07905        30.5695     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.44622        13.0741                 NaN   8.91709        42.9155        1.07745        30.5696     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.44235        13.0825                 NaN   8.92508        42.9046        1.07515        30.5703     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.33628        13.1926       0.241636E-004   8.93476        42.8936        1.07244        30.5703     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.29922        13.2363                 NaN   8.94473        42.8807        1.06905        30.5700     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.25338        13.2774       0.273317E-004   8.94703        42.8813        1.07007        30.5708     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.32847        13.2133                 NaN   8.95806        42.8614        1.06649        30.5722     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.22421        13.3187                 NaN   8.94942        42.8682        1.06813        30.5713     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.12167        13.4143       0.120652E-004   8.96932        42.8583        1.06496        30.5714     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.17877        13.3865                 NaN   8.97868        42.8295        1.05472        30.5719     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0857        3.47204                 NaN   8.98333        42.8230        1.05970        30.5762     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.36080        13.2038                 NaN   8.99345        42.8086        1.05715        30.5762     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9484        3.61409                 NaN   8.99217        42.8089        1.05811        30.5783     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9556        3.61099                 NaN   9.00098        42.7974        1.05600        30.5790     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9953        3.57854                 NaN   9.01184        42.7825        1.05205        30.5797     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9472        3.62784                 NaN   9.01409        42.7778        1.05231        30.5807     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9475        3.63158                 NaN   9.02205        42.7668        1.05040        30.5816     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   4.68971                 NaN   9.63473                 NaN            NaN   8.63766        43.8151        1.38005        31.8428     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   4.78246                 NaN   9.49356                 NaN            NaN   8.63014        43.8364        1.38813        31.8693     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   4.74567                 NaN   9.53408                 NaN            NaN   8.62785        43.8426        1.39135        31.8585     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   4.89170                 NaN   9.30607                 NaN            NaN   8.61466        43.8834        1.40577        31.8984     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   4.86801                 NaN   9.34820       0.137228E-004            NaN   8.61978        43.8677        1.40209        31.8942     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   4.91420                 NaN   9.28262                 NaN            NaN   8.61814        43.8724        1.40435        31.9083     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   5.06760                 NaN   9.03633                 NaN            NaN   8.60948        43.9163        1.42017        31.9501     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   4.69502                 NaN   8.83397       0.767093                 NaN   8.64323        43.8179        1.39101        31.8518     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   5.12397                 NaN   8.98598                 NaN            NaN   8.61134        43.8929        1.41476        31.9711     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   5.16162                 NaN   8.93020                 NaN            NaN   8.60938        43.8987        1.41760        31.9825     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   5.19227                 NaN   8.88576                 NaN            NaN   8.60874        43.9016        1.41961        31.9920     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   5.21482                 NaN   8.85547                 NaN            NaN   8.60934        43.8999        1.42067        31.9998     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   5.24609                 NaN   8.80954                 NaN            NaN   8.60824        43.9038        1.42293        32.0094     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   5.28754                 NaN   8.74705                 NaN            NaN   8.60596        43.9112        1.42639        32.0219     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   5.30659                 NaN   8.72104                 NaN            NaN   8.60995        43.9079        1.42684        32.0276     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   5.34370                 NaN   8.66550                 NaN            NaN   8.60470        43.9163        1.43031        32.0395     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   5.36826                 NaN   8.63053                 NaN            NaN   8.60452        43.9173        1.43188        32.0475     
  1045.11        2500.00                 NaN            NaN            NaN            NaN   5.39102                 NaN   8.59931       0.143500E-004            NaN   8.60487        43.9163        1.43312        32.0554     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   5.41573                 NaN   8.56368                 NaN            NaN   8.60467        43.9178        1.43480        32.0634     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   5.44230                 NaN   8.52323       0.132658E-004            NaN   8.60547        43.9201        1.43726        32.0716     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   5.41832                 NaN   8.54630       0.680358E-005            NaN   8.60340        43.9272        1.44016        32.0647     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   5.48484                 NaN   8.46425                 NaN            NaN   8.60738        43.9186        1.43883        32.0861     
