|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/ALH/ALH_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1498.75        500.000        99.0082                 NaN            NaN  0.471320E-002            NaN  0.526615       0.460461                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9133                 NaN            NaN            NaN            NaN  0.989409E-001  0.987795                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9184                 NaN            NaN            NaN            NaN  0.922622E-001  0.989333                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9238                 NaN            NaN            NaN            NaN  0.841437E-001  0.992071                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9291                 NaN            NaN            NaN            NaN  0.779358E-001  0.992969                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9351                 NaN            NaN            NaN            NaN  0.681552E-001  0.996714                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0034                 NaN            NaN            NaN  0.397222E-002            NaN  0.992587                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.8510                 NaN            NaN            NaN  0.112519E-001            NaN   1.13770                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9266                 NaN            NaN            NaN  0.105958E-001            NaN   1.06280                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9296                 NaN            NaN            NaN  0.104108E-001            NaN   1.05994                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9328                 NaN            NaN            NaN  0.102426E-001            NaN   1.05693                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9372                 NaN            NaN            NaN  0.100603E-001            NaN   1.05277                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9361                 NaN            NaN            NaN  0.987720E-002            NaN   1.05402                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9333                 NaN            NaN            NaN  0.969981E-002            NaN   1.05702                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9339                 NaN            NaN            NaN  0.953251E-002            NaN   1.05658                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9303                 NaN            NaN            NaN  0.935605E-002            NaN   1.06031                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9255                 NaN            NaN            NaN  0.915565E-002            NaN   1.06539                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9188                 NaN            NaN            NaN  0.896127E-002            NaN   1.07226                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9072                 NaN            NaN            NaN  0.874915E-002            NaN   1.08402                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8924                 NaN            NaN            NaN  0.854094E-002            NaN   1.09908                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8699                 NaN            NaN            NaN  0.828652E-002            NaN   1.12186                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8241                 NaN            NaN            NaN  0.788873E-002            NaN   1.14130       0.267600E-001            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.3950                 NaN            NaN            NaN  0.363610E-002            NaN  0.434144        1.16721                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4192                 NaN            NaN            NaN  0.339974E-002            NaN  0.429024        1.14838                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.4416                 NaN            NaN            NaN  0.315911E-002            NaN  0.424637        1.13062                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4632                 NaN            NaN            NaN  0.292988E-002            NaN   1.11589       0.418017                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4848                 NaN            NaN            NaN  0.271311E-002            NaN   1.09821       0.414269                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5058                 NaN            NaN            NaN  0.250135E-002            NaN   1.08292       0.408827                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5247                 NaN            NaN            NaN  0.228979E-002            NaN  0.405889        1.06710                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5430                 NaN            NaN            NaN  0.205926E-002            NaN   1.05401       0.400967                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.5644                 NaN            NaN            NaN  0.190517E-002            NaN   1.03564       0.398058                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.5860                 NaN            NaN            NaN  0.171049E-002            NaN  0.392539        1.01977                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.6011                 NaN            NaN            NaN  0.152693E-002            NaN  0.389658        1.00771                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.6112                 NaN            NaN            NaN  0.131795E-002            NaN   1.00109       0.386432                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.6407                 NaN            NaN            NaN  0.118154E-002            NaN  0.976611       0.381479                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.6504                 NaN            NaN            NaN  0.100630E-002            NaN  0.970768       0.377851                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.6667                 NaN            NaN            NaN  0.839183E-003            NaN  0.958551       0.373943                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.6808                 NaN            NaN            NaN  0.691440E-003            NaN  0.370230       0.948263                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.6959                 NaN            NaN            NaN  0.530134E-003            NaN  0.366905       0.936680                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.7096                 NaN            NaN            NaN  0.396705E-003            NaN  0.363787       0.926200                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        97.9513                 NaN            NaN            NaN            NaN            NaN  0.712379       0.983203                 NaN  0.353085                 NaN            NaN            NaN
  1395.99        500.000        96.8198                 NaN            NaN            NaN            NaN            NaN   1.06257        1.23580                 NaN  0.881821                 NaN            NaN            NaN
  1393.48        500.000        96.9007                 NaN            NaN            NaN            NaN            NaN   1.20306        1.03783                 NaN  0.858431                 NaN            NaN            NaN
  1390.98        500.000        96.9746                 NaN            NaN            NaN            NaN            NaN   1.17489        1.01391                 NaN  0.836639                 NaN            NaN            NaN
  1388.47        500.000        97.0475                 NaN            NaN            NaN            NaN            NaN   1.14415       0.993114                 NaN  0.815286                 NaN            NaN            NaN
  1385.96        500.000        97.1165                 NaN            NaN            NaN            NaN            NaN  0.970234        1.11817                 NaN  0.795070                 NaN            NaN            NaN
  1383.46        500.000        97.1816                 NaN            NaN            NaN            NaN            NaN  0.950550        1.09212                 NaN  0.775698                 NaN            NaN            NaN
  1380.95        500.000        97.2423                 NaN            NaN            NaN            NaN            NaN   1.06835       0.931760                 NaN  0.757552                 NaN            NaN            NaN
  1378.45        500.000        97.3008                 NaN            NaN            NaN            NaN            NaN   1.04581       0.913257                 NaN  0.740144                 NaN            NaN            NaN
  1375.94        500.000        97.3559                 NaN            NaN            NaN            NaN            NaN  0.894659        1.02586                 NaN  0.723603                 NaN            NaN            NaN
  1373.43        500.000        97.4134                 NaN            NaN            NaN            NaN            NaN  0.877535        1.00222                 NaN  0.706822                 NaN            NaN            NaN
  1370.93        500.000        97.4622                 NaN            NaN            NaN            NaN            NaN  0.862974       0.983235                 NaN  0.691626                 NaN            NaN            NaN
  1368.42        500.000        97.5103                 NaN            NaN            NaN            NaN            NaN  0.966205       0.846550                 NaN  0.676936                 NaN            NaN            NaN
  1365.91        500.000        97.5563                 NaN            NaN            NaN            NaN            NaN  0.949255       0.831580                 NaN  0.662905                 NaN            NaN            NaN
  1363.41        500.000        97.5986                 NaN            NaN            NaN            NaN            NaN  0.817657       0.934120                 NaN  0.649648                 NaN            NaN            NaN
  1360.90        500.000        97.6398                 NaN            NaN            NaN            NaN            NaN  0.804688       0.918674                 NaN  0.636859                 NaN            NaN            NaN
  1358.40        500.000        97.6828                 NaN            NaN            NaN            NaN            NaN  0.789794       0.903505                 NaN  0.623856                 NaN            NaN            NaN
  1355.89        500.000        97.7192                 NaN            NaN            NaN            NaN            NaN  0.778727       0.889658                 NaN  0.612442                 NaN            NaN            NaN
  1353.38        500.000        97.7552                 NaN            NaN            NaN            NaN            NaN  0.878213       0.765766                 NaN  0.600777                 NaN            NaN            NaN
  1350.88        500.000        4.87919        91.5002                 NaN            NaN            NaN            NaN   1.15015        1.48051                 NaN  0.989926                 NaN            NaN            NaN
  1348.37        500.000        8.98206        87.8652                 NaN            NaN            NaN            NaN   1.01714        1.27999                 NaN  0.855575                 NaN            NaN            NaN
  1345.86        500.000        12.4247        84.7893                 NaN            NaN            NaN            NaN  0.910508        1.12488                 NaN  0.750581                 NaN            NaN            NaN
  1343.36        500.000        17.1440        79.7942                 NaN  0.721639                 NaN            NaN   1.41845                 NaN            NaN  0.921744                 NaN            NaN            NaN
  1340.85        500.000        21.4822        75.7345                 NaN  0.687199                 NaN            NaN   1.26315                 NaN            NaN  0.832952                 NaN            NaN            NaN
  1338.35        500.000        24.8859        72.7992                 NaN  0.584349                 NaN            NaN   1.04389                 NaN            NaN  0.686695                 NaN            NaN            NaN
  1335.84        500.000        27.8596        70.0461                 NaN  0.528799                 NaN            NaN  0.947528                 NaN            NaN  0.618057                 NaN            NaN            NaN
  1333.33        500.000        30.3924        67.7260                 NaN  0.471136                 NaN            NaN  0.860265                 NaN            NaN  0.550212                 NaN            NaN            NaN
  1330.83        500.000        32.5416        65.7492                 NaN  0.422679                 NaN            NaN  0.791321                 NaN            NaN  0.495179                 NaN            NaN            NaN
  1328.32        500.000        34.5189        63.8207                 NaN  0.388848                 NaN            NaN  0.771583                 NaN            NaN  0.473196       0.267825E-001            NaN            NaN
  1325.81        500.000        36.6370        61.5565                 NaN  0.366660                 NaN            NaN  0.828411                 NaN            NaN  0.497958       0.113456                 NaN            NaN
  1323.31        500.000        38.4827        59.8847                 NaN  0.327510                 NaN            NaN  0.758323                 NaN            NaN  0.446615       0.100223                 NaN            NaN
  1320.80        500.000        40.0091        58.4913                 NaN  0.297792                 NaN            NaN  0.704199                 NaN            NaN  0.407560       0.900367E-001            NaN            NaN
  1318.30        500.000        41.2521        57.3563                 NaN  0.272487                 NaN            NaN  0.661930                 NaN            NaN  0.375527       0.816516E-001            NaN            NaN
  1315.79        500.000        42.2411        56.4538                 NaN  0.251475                 NaN            NaN  0.629185                 NaN            NaN  0.349617       0.747702E-001            NaN            NaN
  1313.28        500.000        43.0351        55.7319                 NaN  0.232098                 NaN            NaN  0.601507                 NaN            NaN  0.329506       0.698307E-001            NaN            NaN
  1310.78        500.000        43.5430        55.2806                 NaN  0.216888                 NaN            NaN  0.585739                 NaN            NaN  0.309768       0.640183E-001            NaN            NaN
  1308.27        500.000        43.8799        54.9814                 NaN  0.206583                 NaN            NaN  0.572418                 NaN            NaN  0.298816       0.609235E-001            NaN            NaN
  1305.76        500.000        44.0214        54.8715                 NaN  0.196101                 NaN            NaN  0.564109                 NaN            NaN  0.288855       0.580563E-001            NaN            NaN
  1303.26        500.000        98.9122                 NaN            NaN  0.187953                 NaN            NaN  0.562118                 NaN            NaN  0.281919       0.557737E-001            NaN            NaN
  1300.75        500.000        98.9208                 NaN            NaN  0.181573                 NaN            NaN  0.565400                 NaN            NaN  0.278006       0.541861E-001            NaN            NaN
  1298.25        500.000        98.9211                 NaN            NaN  0.175945                 NaN            NaN  0.573220                 NaN            NaN  0.276550       0.531934E-001            NaN            NaN
  1295.74        500.000        98.9071                 NaN            NaN  0.172758                 NaN            NaN  0.588928                 NaN            NaN  0.278490       0.527693E-001            NaN            NaN
  1293.23        500.000        98.8790                 NaN            NaN  0.171152                 NaN            NaN  0.612587                 NaN            NaN  0.284161       0.530939E-001            NaN            NaN
  1290.73        500.000        98.8369                 NaN            NaN  0.169472                 NaN            NaN  0.646342                 NaN            NaN  0.293306       0.540292E-001            NaN            NaN
  1288.22        500.000        98.7731                 NaN            NaN  0.170623                 NaN            NaN  0.691783                 NaN            NaN  0.308339       0.561758E-001            NaN            NaN
  1285.71        500.000        98.6758                 NaN            NaN  0.173444                 NaN            NaN  0.761197                 NaN            NaN  0.330697       0.588928E-001            NaN            NaN
  1283.21        500.000        98.5419                 NaN            NaN  0.172948                 NaN            NaN  0.858763                 NaN            NaN  0.362754       0.636039E-001            NaN            NaN
  1280.70        500.000        98.3356                 NaN            NaN  0.171602                 NaN            NaN   1.01077                 NaN            NaN  0.411615       0.703670E-001            NaN            NaN
  1278.20        500.000        97.9956                 NaN            NaN  0.152311                 NaN            NaN   1.27936                 NaN            NaN  0.492116       0.806518E-001            NaN            NaN
  1275.69        500.000        97.2690                 NaN            NaN  0.149680E-001            NaN            NaN   1.96237                 NaN            NaN  0.658116       0.955252E-001            NaN            NaN
  1273.18        500.000        95.6868                 NaN            NaN            NaN            NaN            NaN   3.13470                 NaN            NaN   1.05832       0.120216                 NaN            NaN
  1270.68        500.000        98.6555                 NaN            NaN            NaN            NaN            NaN  0.940894                 NaN            NaN  0.348049       0.555802E-001            NaN            NaN
  1268.17        500.000        98.7116                 NaN            NaN            NaN            NaN            NaN  0.902234                 NaN            NaN  0.332997       0.532039E-001            NaN            NaN
  1265.66        500.000        98.7359                 NaN            NaN            NaN            NaN            NaN  0.886834                 NaN            NaN  0.326005       0.512253E-001            NaN            NaN
  1263.16        500.000        95.9022                 NaN            NaN            NaN            NaN            NaN   1.58653                 NaN            NaN  0.621938       0.126158        1.76315                 NaN
  1260.65        500.000        92.0694                 NaN            NaN            NaN            NaN            NaN   2.52044                 NaN            NaN   1.01754       0.222350        4.17029                 NaN
  1258.15        500.000        92.7065                 NaN            NaN            NaN            NaN            NaN   2.33003                 NaN            NaN  0.934919       0.202357        3.82616                 NaN
  1255.64        500.000        93.2790                 NaN            NaN            NaN            NaN            NaN   2.15245                 NaN            NaN  0.858694       0.185485        3.52438                 NaN
  1253.13        500.000        93.7171                 NaN            NaN            NaN            NaN            NaN   2.02852                 NaN            NaN  0.802852       0.169047        3.28246                 NaN
  1250.63        500.000        94.1604                 NaN            NaN            NaN            NaN            NaN   1.88969                 NaN            NaN  0.744268       0.154964        3.05065                 NaN
  1248.12        500.000        94.5213                 NaN            NaN            NaN            NaN            NaN   1.78370                 NaN            NaN  0.698354       0.141142        2.85551                 NaN
  1245.61        500.000        94.8569                 NaN            NaN            NaN            NaN            NaN   1.67944                 NaN            NaN  0.651603       0.130685        2.68134                 NaN
  1243.11        500.000        95.1511                 NaN            NaN            NaN            NaN            NaN   1.59140                 NaN            NaN  0.613306       0.119575        2.52460                 NaN
  1240.60        500.000        95.4295                 NaN            NaN            NaN            NaN            NaN   1.50354                 NaN            NaN  0.574743       0.110482        2.38171                 NaN
  1238.10        500.000        95.6817                 NaN            NaN            NaN            NaN            NaN   1.42488                 NaN            NaN  0.540638       0.101657        2.25117                 NaN
  1235.59        500.000        95.9092                 NaN            NaN            NaN            NaN            NaN   1.35428                 NaN            NaN  0.510103       0.933958E-001   2.13306                 NaN
  1233.08        500.000        96.1261                 NaN            NaN            NaN            NaN            NaN   1.28439                 NaN            NaN  0.480114       0.862290E-001   2.02319                 NaN
  1230.58        500.000        96.3197                 NaN            NaN            NaN            NaN            NaN   1.22321                 NaN            NaN  0.452644       0.798110E-001   1.92461                 NaN
  1228.07        500.000        96.5025                 NaN            NaN            NaN            NaN            NaN   1.16476                 NaN            NaN  0.427983       0.733553E-001   1.83140                 NaN
  1225.56        500.000        96.6787                 NaN            NaN            NaN            NaN            NaN   1.10622                 NaN            NaN  0.404692       0.673346E-001   1.74310                 NaN
  1223.06        500.000        96.8293                 NaN            NaN            NaN            NaN            NaN   1.05896                 NaN            NaN  0.382063       0.627307E-001   1.66695                 NaN
  1220.55        500.000        96.9851                 NaN            NaN            NaN            NaN            NaN   1.00595                 NaN            NaN  0.360921       0.578517E-001   1.59022                 NaN
  1218.05        500.000        97.1294                 NaN            NaN            NaN            NaN            NaN  0.956021                 NaN            NaN  0.339225       0.541983E-001   1.52119                 NaN
  1215.54        500.000        81.1760                 NaN            NaN            NaN            NaN            NaN   3.23190                 NaN            NaN   1.62786       0.154049        7.20063        6.60958     
  1213.03        500.000        66.1591                 NaN            NaN            NaN            NaN            NaN   5.39678                 NaN            NaN   2.82511       0.235895        12.4432        12.9399     
  1210.53        500.000        70.9903                 NaN            NaN            NaN            NaN            NaN   4.67049                 NaN            NaN   2.42461       0.190181        10.6375        11.0870     
  1208.02        500.000        75.2257                 NaN            NaN            NaN            NaN            NaN   3.97504                 NaN            NaN   2.06798       0.157143        9.09619        9.47797     
  1205.51        500.000        78.2839                 NaN            NaN            NaN            NaN            NaN   3.45755                 NaN            NaN   1.80894       0.133342        7.99477        8.32151     
  1203.01        500.000        80.4709                 NaN            NaN            NaN            NaN            NaN   3.06976                 NaN            NaN   1.62019       0.117275        7.22238        7.49950     
  1200.50        500.000        80.9862                 NaN            NaN            NaN            NaN            NaN   1.63530       0.996589                 NaN   1.59399       0.135377        7.31976        7.33275     
  1197.99        500.000        58.6152                 NaN            NaN   2.06765                 NaN            NaN   1.52558                 NaN            NaN   3.23761       0.367122        15.9426        18.2443     
  1195.49        500.000        94.4745                 NaN            NaN            NaN            NaN            NaN   3.68433                 NaN            NaN  0.360946                 NaN   1.48020                 NaN
  1192.98        500.000        97.9823                 NaN            NaN            NaN            NaN            NaN  0.558463                 NaN            NaN  0.117945                 NaN   1.34132                 NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.93814        5.61290                 NaN   7.19245       0.616743        40.9689        39.6709     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.459757        11.0398       0.177960E-004   7.20362       0.628882        41.0081        39.6599     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.46087        8.09779                 NaN   7.20175       0.613351        40.9543        39.6720     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.7225       0.818864       0.282611E-003   7.19763       0.616503        40.9763        39.6679     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.9673       0.579396                 NaN   7.20104       0.614514        40.9691        39.6687     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.2203       0.331587                 NaN   7.20439       0.612488        40.9619        39.6694     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.4820       0.750981E-001            NaN   7.20770       0.610417        40.9546        39.6702     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5664                 NaN            NaN   7.21557       0.608314        40.9375        39.6723     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.1268       0.434740                 NaN   7.21419       0.608958        40.9442        39.6711     
  1167.92        500.000                 NaN            NaN            NaN   2.67794                 NaN            NaN   7.09591       0.316685                 NaN   6.82953       0.854837        41.8746        40.3505     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.1572       0.415652       0.268657E-005   7.22491       0.604574        40.9246        39.6730     
  1162.91        500.000                 NaN            NaN            NaN  0.796279E-001            NaN            NaN   10.9596       0.477302                 NaN   7.20608       0.616983        40.9692        39.6911     
  1160.40        500.000                 NaN            NaN            NaN  0.143774                 NaN            NaN   10.8720       0.473621                 NaN   7.20259       0.620061        40.9792        39.7087     
  1157.89        500.000                 NaN            NaN            NaN  0.204566                 NaN            NaN   10.7928       0.466419                 NaN   7.19919       0.622985        40.9886        39.7254     
  1155.39        500.000                 NaN            NaN            NaN  0.264402                 NaN            NaN   10.7149       0.459211                 NaN   7.19577       0.625881        40.9980        39.7419     
  1152.88        500.000                 NaN            NaN            NaN  0.319518                 NaN            NaN   10.6437       0.452306                 NaN   7.19280       0.628451        41.0062        39.7571     
  1150.38        500.000                 NaN            NaN            NaN  0.186447                 NaN            NaN   10.1041        1.19122                 NaN   7.20778       0.618397        40.9694        39.7226     
  1147.87        500.000                 NaN            NaN            NaN  0.242460                 NaN            NaN   10.0292        1.18669                 NaN   7.20475       0.621033        40.9779        39.7380     
  1145.36        500.000                 NaN            NaN            NaN  0.296401                 NaN            NaN   9.95296        1.18647                 NaN   7.20183       0.623558        40.9859        39.7529     
  1142.86        500.000                 NaN            NaN            NaN   2.61521                 NaN            NaN   7.20915       0.346620                 NaN   6.83137       0.853840        41.7951        40.3487     
  1140.35        500.000                 NaN            NaN            NaN  0.618253                 NaN            NaN   10.3430       0.326725                 NaN   7.17351       0.643649        41.0558        39.8391     
  1137.84        500.000                 NaN            NaN            NaN   2.68962                 NaN            NaN   7.08606       0.310743                 NaN   6.82982       0.855071        41.8749        40.3538     
  1135.34        500.000                 NaN            NaN            NaN   2.69072                 NaN            NaN   7.08498       0.310341                 NaN   6.82982       0.855098        41.8749        40.3541     
  1132.83        500.000                 NaN            NaN            NaN   2.69183                 NaN            NaN   7.08386       0.309952                 NaN   6.82981       0.855126        41.8750        40.3544     
  1130.33        500.000                 NaN            NaN            NaN   2.69286                 NaN            NaN   7.08315       0.309609                 NaN   6.82949       0.855065        41.8750        40.3548     
  1127.82        500.000                 NaN            NaN            NaN   2.69402                 NaN            NaN   7.08194       0.309246                 NaN   6.82948       0.855098        41.8751        40.3551     
  1125.31        500.000                 NaN            NaN            NaN   2.69520                 NaN            NaN   7.08070       0.308892                 NaN   6.82946       0.855132        41.8752        40.3555     
  1122.81        500.000                 NaN            NaN            NaN   2.69639                 NaN            NaN   7.07941       0.308547                 NaN   6.82944       0.855169        41.8752        40.3558     
  1120.30        500.000                 NaN            NaN            NaN   2.69759                 NaN            NaN   7.07811       0.308209                 NaN   6.82941       0.855207        41.8753        40.3561     
  1117.79        500.000                 NaN            NaN            NaN   2.62187                 NaN            NaN   7.19158       0.368843                 NaN   6.83228       0.853464        41.7777        40.3542     
  1115.29        500.000                 NaN            NaN            NaN   2.62283                 NaN            NaN   7.18915       0.371365                 NaN   6.83235       0.853449        41.7760        40.3549     
  1112.78        500.000                 NaN            NaN            NaN  0.905401                 NaN            NaN   9.09394        1.18429                 NaN   7.16700       0.652086        41.0753        39.9220     
  1110.28        500.000                 NaN            NaN            NaN  0.944377                 NaN            NaN   9.03913        1.18436                 NaN   7.16484       0.653829        41.0805        39.9329     
  1107.77        500.000                 NaN            NaN            NaN  0.982799                 NaN            NaN   8.98510        1.18444                 NaN   7.16270       0.655551        41.0857        39.9437     
  1105.26        500.000                 NaN            NaN            NaN   1.02011                 NaN            NaN   8.93266        1.18459                 NaN   7.16065       0.657197        41.0906        39.9542     
  1102.76        500.000                 NaN            NaN            NaN   1.05690                 NaN            NaN   8.88095        1.18474                 NaN   7.15862       0.658825        41.0954        39.9646     
  1100.25        500.000                 NaN            NaN            NaN   1.09247                 NaN            NaN   8.83099        1.18497                 NaN   7.15672       0.660364        41.0998        39.9746     
  1097.74        500.000                 NaN            NaN            NaN   1.12735                 NaN            NaN   8.78197        1.18526                 NaN   7.15487       0.661863        41.1042        39.9845     
  1095.24        500.000                 NaN            NaN            NaN   1.16142                 NaN            NaN   8.73411        1.18561                 NaN   7.15309       0.663309        41.1083        39.9942     
  1092.73        500.000                 NaN            NaN            NaN   1.19480                 NaN            NaN   8.68720        1.18602                 NaN   7.15136       0.664715        41.1123        40.0037     
  1090.23        500.000                 NaN            NaN            NaN   1.22743                 NaN            NaN   8.64135        1.18650                 NaN   7.14970       0.666066        41.1160        40.0129     
  1087.72        500.000                 NaN            NaN            NaN   1.25966                 NaN            NaN   8.59599        1.18705                 NaN   7.14806       0.667401        41.1197        40.0221     
  1085.21        500.000                 NaN            NaN            NaN   1.29093                 NaN            NaN   8.55196        1.18772                 NaN   7.14654       0.668662        41.1231        40.0310     
  1082.71        500.000                 NaN            NaN            NaN   1.32261                 NaN            NaN   8.50723        1.18842                 NaN   7.14490       0.669984        41.1268        40.0401     
  1080.20        500.000                 NaN            NaN            NaN   1.23412                 NaN            NaN   8.13999        1.69484                 NaN   7.16040       0.660903        41.0915        40.0182     
  1077.69        500.000                 NaN            NaN            NaN   1.38961                 NaN            NaN   8.41238        1.19210                 NaN   7.14258       0.672009        41.1319        40.0595     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.19323        7.53735                 NaN   7.35652       0.543505        40.6679        39.7015     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.96556        7.77314                 NaN   7.36259       0.540369        40.6555        39.7028     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.98795        7.72342        1.04168        7.37196       0.535210        40.6347        39.7050     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.79282        8.17519       0.793669        7.37841       0.531847        40.6217        39.7064     
  1065.16        500.000                 NaN            NaN            NaN   1.80310                 NaN            NaN   8.99277       0.310443E-003            NaN   7.09355       0.702956        41.2368        40.1705     
  1062.66        500.000                 NaN            NaN            NaN   1.82798                 NaN            NaN   8.95864       0.152157E-003            NaN   7.09224       0.703993        41.2393        40.1777     
  1060.15        500.000                 NaN            NaN            NaN   1.85231                 NaN            NaN   8.92524       0.746722E-004            NaN   7.09101       0.704990        41.2415        40.1848     
  1057.64        500.000                 NaN            NaN            NaN   1.87608                 NaN            NaN   8.89267       0.172581E-004            NaN   7.08985       0.705943        41.2437        40.1918     
  1055.14        500.000                 NaN            NaN            NaN   1.89933                 NaN            NaN   8.86085       0.105346E-004            NaN   7.08876       0.706857        41.2456        40.1986     
  1052.63        500.000                 NaN            NaN            NaN   1.92192                 NaN            NaN   8.83003       0.755016E-005            NaN   7.08775       0.707715        41.2473        40.2052     
  1050.13        500.000                 NaN            NaN            NaN   1.94451                 NaN            NaN   8.79916       0.582569E-005            NaN   7.08671       0.708595        41.2491        40.2119     
  1047.62        500.000                 NaN            NaN            NaN   1.96638                 NaN            NaN   8.76940       0.464290E-005            NaN   7.08578       0.709407        41.2507        40.2183     
  1045.11        500.000                 NaN            NaN            NaN   1.98782                 NaN            NaN   8.74031       0.385846E-005            NaN   7.08491       0.710186        41.2521        40.2247     
  1042.61        500.000                 NaN            NaN            NaN   2.00871                 NaN            NaN   8.71206       0.328168E-005            NaN   7.08411       0.710918        41.2533        40.2309     
  1040.10        500.000                 NaN            NaN            NaN   2.76547                 NaN            NaN   7.27657                 NaN            NaN   6.81783       0.862453        41.9053        40.3724     
  1037.59        500.000                 NaN            NaN            NaN   2.76547                 NaN            NaN   7.27655                 NaN            NaN   6.81784       0.862456        41.9053        40.3724     
  1035.09        500.000                 NaN            NaN            NaN   2.76547                 NaN            NaN   7.27654                 NaN            NaN   6.81784       0.862458        41.9053        40.3724     
  1032.58        500.000                 NaN            NaN            NaN   2.76547                 NaN            NaN   7.27653                 NaN            NaN   6.81785       0.862461        41.9053        40.3724     
  1030.08        500.000                 NaN            NaN            NaN   2.76548                 NaN            NaN   7.27652                 NaN            NaN   6.81786       0.862463        41.9053        40.3724     
  1027.57        500.000                 NaN            NaN            NaN   2.76548                 NaN            NaN   7.27650                 NaN            NaN   6.81787       0.862465        41.9053        40.3724     
  1025.06        500.000                 NaN            NaN            NaN   2.76559                 NaN            NaN   7.27588                 NaN            NaN   6.81828       0.862587        41.9054        40.3723     
  1022.56        500.000                 NaN            NaN            NaN   2.15812                 NaN            NaN   8.51385                 NaN            NaN   7.08054       0.715092        41.2561        40.2763     
  1020.05        500.000                 NaN            NaN            NaN   2.17576                 NaN            NaN   8.49063                 NaN            NaN   7.08020       0.715554        41.2561        40.2817     
