|6.6.6
Archiving\03_Data\frac/QFM_m0.25/LAR/LAR_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1463.66        2500.00        98.5757                 NaN            NaN            NaN  0.355121E-002            NaN  0.967155       0.453615                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6064                 NaN            NaN            NaN  0.142782                 NaN  0.217267        1.03359                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6277                 NaN            NaN            NaN  0.138363                 NaN  0.217510        1.01639                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6396                 NaN            NaN            NaN  0.134929                 NaN   1.00317       0.222317                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6543                 NaN            NaN            NaN  0.131276                 NaN  0.226375       0.988087                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6692                 NaN            NaN            NaN  0.127147                 NaN  0.972281       0.231343                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6848                 NaN            NaN            NaN  0.123534                 NaN  0.235611       0.956048                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6979                 NaN            NaN            NaN  0.119837                 NaN  0.238336       0.943951                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.9568                 NaN            NaN            NaN  0.962666E-001            NaN  0.754262       0.192713                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4735                 NaN            NaN            NaN  0.134066                 NaN  0.295612        1.09679                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7370                 NaN            NaN            NaN  0.109357                 NaN  0.904056       0.249552                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7491                 NaN            NaN            NaN  0.106406                 NaN  0.252128       0.892388                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7594                 NaN            NaN            NaN  0.103385                 NaN  0.882296       0.254933                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7711                 NaN            NaN            NaN  0.998525E-001            NaN  0.869658       0.259341                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7810                 NaN            NaN            NaN  0.971339E-001            NaN  0.858773       0.263082                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7915                 NaN            NaN            NaN  0.941747E-001            NaN  0.265901       0.848427                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7997                 NaN            NaN            NaN  0.916155E-001            NaN  0.840633       0.268089                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.8108                 NaN            NaN            NaN  0.881787E-001            NaN  0.272310       0.828757                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8191                 NaN            NaN            NaN  0.854103E-001            NaN  0.821274       0.274252                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.8282                 NaN            NaN            NaN  0.825943E-001            NaN  0.812499       0.276755                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.8355                 NaN            NaN            NaN  0.800286E-001            NaN  0.804635       0.279796                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.8438                 NaN            NaN            NaN  0.776728E-001            NaN  0.281728       0.796769                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.8520                 NaN            NaN            NaN  0.738753E-001            NaN  0.788915       0.285197                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.8589                 NaN            NaN            NaN  0.720159E-001            NaN  0.780459       0.288591                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.8619                 NaN            NaN            NaN  0.695752E-001            NaN  0.776235       0.292315                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.8680                 NaN            NaN            NaN  0.692714E-001            NaN  0.290971       0.771722                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.8770                 NaN            NaN            NaN  0.620185E-001            NaN  0.760428       0.300520                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.8809                 NaN            NaN            NaN  0.610233E-001            NaN  0.300334       0.757749                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.8858                 NaN            NaN            NaN  0.589573E-001            NaN  0.302775       0.752435                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.8871                 NaN            NaN            NaN  0.571433E-001            NaN  0.305476       0.748485       0.175485E-002            NaN            NaN            NaN
  1388.47        2500.00        97.5899                 NaN            NaN            NaN  0.484720                 NaN  0.268250       0.822489       0.834658                 NaN            NaN            NaN
  1385.96        2500.00        97.6385                 NaN            NaN            NaN  0.484661                 NaN  0.247886       0.810633       0.818286                 NaN            NaN            NaN
  1383.46        2500.00        97.6873                 NaN            NaN            NaN  0.484777                 NaN  0.798855       0.226751       0.802289                 NaN            NaN            NaN
  1380.95        2500.00        97.7299                 NaN            NaN            NaN  0.484739                 NaN  0.788906       0.208539       0.787896                 NaN            NaN            NaN
  1378.45        2500.00        97.7668                 NaN            NaN            NaN  0.485866                 NaN  0.187424       0.782732       0.777154                 NaN            NaN            NaN
  1375.94        2500.00        97.8225                 NaN            NaN            NaN  0.482062                 NaN  0.768192       0.171175       0.756032                 NaN            NaN            NaN
  1373.43        2500.00        97.8574                 NaN            NaN            NaN  0.482904                 NaN  0.154789       0.759799       0.745110                 NaN            NaN            NaN
  1370.93        2500.00        97.8965                 NaN            NaN            NaN  0.481874                 NaN  0.138334       0.751486       0.731817                 NaN            NaN            NaN
  1368.42        2500.00        97.9250                 NaN            NaN            NaN  0.485460                 NaN  0.119545       0.746156       0.723872                 NaN            NaN            NaN
  1365.91        2500.00        97.9816                 NaN            NaN            NaN  0.473464                 NaN  0.729766       0.114470       0.700695                 NaN            NaN            NaN
  1363.41        2500.00        98.0062                 NaN            NaN            NaN  0.476942                 NaN  0.973982E-001  0.725863       0.693622                 NaN            NaN            NaN
  1360.90        2500.00        98.0399                 NaN            NaN            NaN  0.474394                 NaN  0.718267       0.860385E-001  0.681357                 NaN            NaN            NaN
  1358.40        2500.00        98.0639                 NaN  0.492707E-002            NaN  0.463186                 NaN  0.710624       0.871653E-001  0.670165                 NaN            NaN            NaN
  1355.89        2500.00        97.8944                 NaN  0.111826                 NaN  0.276146                 NaN  0.737575       0.307479       0.672539                 NaN            NaN            NaN
  1353.38        2500.00        97.7596                 NaN  0.190060                 NaN  0.129731                 NaN  0.461561       0.788352       0.670737                 NaN            NaN            NaN
  1350.88        2500.00        97.6461                 NaN  0.259684                 NaN            NaN            NaN  0.589250       0.837430       0.667524                 NaN            NaN            NaN
  1348.37        2500.00        97.6283                 NaN  0.284179                 NaN            NaN            NaN  0.871362       0.545484       0.670637                 NaN            NaN            NaN
  1345.86        2500.00        97.6584                 NaN  0.291666                 NaN            NaN            NaN  0.874809       0.512742       0.662370                 NaN            NaN            NaN
  1343.36        2500.00        97.7109                 NaN  0.290160                 NaN            NaN            NaN  0.861078       0.488990       0.648822                 NaN            NaN            NaN
  1340.85        2500.00        97.7717                 NaN  0.284917                 NaN            NaN            NaN  0.468738       0.841307       0.633371                 NaN            NaN            NaN
  1338.35        2500.00        97.8368                 NaN  0.277911                 NaN            NaN            NaN  0.816426       0.451971       0.616850                 NaN            NaN            NaN
  1335.84        2500.00        97.9018                 NaN  0.269689                 NaN            NaN            NaN  0.438093       0.789848       0.600528                 NaN            NaN            NaN
  1333.33        2500.00        97.9656                 NaN  0.261733                 NaN            NaN            NaN  0.423838       0.764270       0.584513                 NaN            NaN            NaN
  1330.83        2500.00        98.0278                 NaN  0.253711                 NaN            NaN            NaN  0.410821       0.739020       0.568644                 NaN            NaN            NaN
  1328.32        2500.00        98.0880                 NaN  0.245699                 NaN            NaN            NaN  0.398930       0.713954       0.553399                 NaN            NaN            NaN
  1325.81        2500.00        98.1456                 NaN  0.237916                 NaN            NaN            NaN  0.690215       0.387605       0.538685                 NaN            NaN            NaN
  1323.31        2500.00        98.2017                 NaN  0.229971                 NaN            NaN            NaN  0.377805       0.666155       0.524319                 NaN            NaN            NaN
  1320.80        2500.00        98.2555                 NaN  0.222537                 NaN            NaN            NaN  0.643873       0.367550       0.510522                 NaN            NaN            NaN
  1318.30        2500.00        98.3072                 NaN  0.215214                 NaN            NaN            NaN  0.621958       0.358400       0.497236                 NaN            NaN            NaN
  1315.79        2500.00        98.3566                 NaN  0.208014                 NaN            NaN            NaN  0.349846       0.601143       0.484405                 NaN            NaN            NaN
  1313.28        2500.00        98.4055                 NaN  0.201023                 NaN            NaN            NaN  0.341430       0.580385       0.471684                 NaN            NaN            NaN
  1310.78        2500.00        98.4509                 NaN  0.194186                 NaN            NaN            NaN  0.334107       0.560895       0.459911                 NaN            NaN            NaN
  1308.27        2500.00        98.4959                 NaN  0.187837                 NaN            NaN            NaN  0.542293       0.325946       0.447996                 NaN            NaN            NaN
  1305.76        2500.00        98.5383                 NaN  0.181293                 NaN            NaN            NaN  0.523878       0.319623       0.436952                 NaN            NaN            NaN
  1303.26        2500.00        98.5796                 NaN  0.175051                 NaN            NaN            NaN  0.505973       0.313372       0.426036                 NaN            NaN            NaN
  1300.75        2500.00        98.6193                 NaN  0.169046                 NaN            NaN            NaN  0.306982       0.489291       0.415346                 NaN            NaN            NaN
  1298.25        2500.00        98.6575                 NaN  0.163210                 NaN            NaN            NaN  0.301004       0.473050       0.405256                 NaN            NaN            NaN
  1295.74        2500.00        98.6944                 NaN  0.157321                 NaN            NaN            NaN  0.296001       0.456855       0.395407                 NaN            NaN            NaN
  1293.23        2500.00        98.7293                 NaN  0.151911                 NaN            NaN            NaN  0.290686       0.442221       0.385916                 NaN            NaN            NaN
  1290.73        2500.00        79.0782                 NaN  0.927673                 NaN            NaN            NaN   2.72370        2.28616        2.84563        12.1387                 NaN            NaN
  1288.22        2500.00        80.1007                 NaN  0.842988                 NaN            NaN            NaN   2.06726        2.66343        2.70247        11.6232                 NaN            NaN
  1285.71        2500.00        83.7012                 NaN  0.680416                 NaN            NaN            NaN   1.66191        2.23049        2.23774        9.48829                 NaN            NaN
  1283.21        2500.00        86.2278                 NaN  0.570136                 NaN            NaN            NaN   1.38293        1.91559        1.90962        7.99396                 NaN            NaN
  1280.70        2500.00        88.0777                 NaN  0.492424                 NaN            NaN            NaN   1.67214        1.18548        1.66688        6.90534                 NaN            NaN
  1278.20        2500.00        89.5146                 NaN  0.434515                 NaN            NaN            NaN   1.47584        1.03590        1.47749        6.06160                 NaN            NaN
  1275.69        2500.00        90.6424                 NaN  0.390340                 NaN            NaN            NaN  0.921119        1.31550        1.32700        5.40362                 NaN            NaN
  1273.18        2500.00        85.1449                 NaN  0.232040       0.449487                 NaN            NaN   1.70388        1.83976        2.26114        8.36880                 NaN            NaN
  1270.68        2500.00        99.0173                 NaN  0.149995E-001            NaN            NaN            NaN  0.109545       0.469890E-001            NaN  0.811155                 NaN            NaN
  1268.17        2500.00        91.9696                 NaN  0.262866                 NaN            NaN            NaN  0.763191        1.14777        1.12603        4.73052                 NaN            NaN
  1265.66        2500.00        94.0642                 NaN  0.349409                 NaN            NaN            NaN  0.669921       0.656815       0.877259        3.38241                 NaN            NaN
  1263.16        2500.00        93.7053                 NaN  0.298053                 NaN            NaN            NaN  0.800673       0.632976       0.909483        3.65350                 NaN            NaN
  1260.65        2500.00        95.2400                 NaN  0.186445                 NaN            NaN            NaN  0.418197       0.775831       0.693168        2.68634                 NaN            NaN
  1258.15        2500.00        94.6239                 NaN  0.254157                 NaN            NaN            NaN  0.656571       0.560009       0.784417        3.12091                 NaN            NaN
  1255.64        2500.00        95.3841                 NaN  0.213798                 NaN            NaN            NaN  0.572315       0.476255       0.662704        2.69086                 NaN            NaN
  1253.13        2500.00        94.9058                 NaN  0.252783                 NaN            NaN            NaN  0.515621       0.597323       0.745049        2.98342                 NaN            NaN
  1250.63        2500.00        95.4299                 NaN            NaN            NaN            NaN            NaN  0.948191       0.286643       0.642966        2.69231                 NaN            NaN
  1248.12        2500.00        89.7315                 NaN  0.712254                 NaN            NaN            NaN   1.42245       0.596406        1.48580        6.03862       0.130019E-001            NaN
  1245.61        2500.00        99.8957                 NaN  0.726754E-002            NaN            NaN            NaN  0.402883E-001            NaN  0.452563E-001            NaN  0.115120E-001            NaN
  1243.11        2500.00        98.5611                 NaN            NaN            NaN            NaN            NaN  0.930493E-001  0.306990       0.220416       0.779785       0.386626E-001            NaN
  1240.60        2500.00        99.2246                 NaN            NaN            NaN            NaN            NaN  0.499520E-004  0.112249       0.553739E-001  0.592141       0.155628E-001            NaN
  1238.10        2500.00        94.5414                 NaN  0.878683E-001            NaN            NaN            NaN  0.960836       0.294007       0.771940        3.26411       0.798642E-001            NaN
  1235.59        2500.00        96.5018                 NaN  0.160812E-001            NaN            NaN            NaN  0.269855       0.649123       0.488693        2.00503       0.694311E-001            NaN
  1233.08        2500.00        96.0666                 NaN  0.351903E-002            NaN            NaN            NaN  0.792944       0.108135       0.546396        2.39621       0.861989E-001            NaN
  1230.58        2500.00        99.0456                 NaN  0.512801E-001            NaN            NaN            NaN  0.842635E-001  0.509490E-001  0.135190       0.632670                 NaN            NaN
  1228.07        2500.00        97.6782                 NaN  0.890825E-001            NaN            NaN            NaN  0.131354       0.908803E-001  0.230052        1.10464                 NaN  0.675825     
  1225.56        2500.00        52.7438                 NaN   1.71092                 NaN            NaN            NaN  0.460056E-001   3.79148        4.23114        22.1686                 NaN   15.3080     
  1223.06        2500.00                 NaN            NaN   3.27460                 NaN            NaN            NaN   6.69654                 NaN   8.22914        47.6248                 NaN   34.1749     
  1220.55        2500.00                 NaN            NaN   3.37737                 NaN            NaN            NaN   6.45324                 NaN   8.21632        47.6402                 NaN   34.3128     
  1218.05        2500.00                 NaN            NaN   3.37614                 NaN            NaN            NaN   6.45263                 NaN   8.21133        47.6529                 NaN   34.3070     
  1215.54        2500.00                 NaN            NaN   3.39222                 NaN            NaN            NaN   6.41750                 NaN   8.22269        47.6295                 NaN   34.3381     
  1213.03        2500.00                 NaN            NaN   3.39034                 NaN            NaN            NaN   6.41784                 NaN   8.22003        47.6392                 NaN   34.3326     
  1210.53        2500.00                 NaN            NaN   3.38756                 NaN            NaN            NaN   6.42582                 NaN   8.23247        47.6161                 NaN   34.3380     
  1208.02        2500.00                 NaN            NaN   3.39685                 NaN            NaN            NaN   6.40017                 NaN   8.22750        47.6289                 NaN   34.3466     
  1205.51        2500.00                 NaN            NaN   3.39975                 NaN            NaN            NaN   6.39649                 NaN   8.23911        47.6046                 NaN   34.3601     
  1203.01        2500.00                 NaN            NaN   3.39424                 NaN            NaN            NaN   6.40797                 NaN   8.24444        47.5974                 NaN   34.3559     
  1200.50        2500.00                 NaN            NaN   3.37646                 NaN            NaN            NaN   6.41199                 NaN   8.24725        47.5913       0.159852E-001   34.3570     
  1197.99        2500.00                 NaN            NaN   3.45093                 NaN            NaN            NaN   6.26472                 NaN   8.23631        47.6216                 NaN   34.4264     
  1195.49        2500.00                 NaN            NaN   3.38633                 NaN            NaN            NaN   6.39885                 NaN   8.25811        47.5812       0.917335E-002   34.3663     
  1192.98        2500.00                 NaN            NaN   3.36292                 NaN            NaN            NaN   6.40589                 NaN   8.26018        47.5710       0.310290E-001   34.3690     
  1190.48        2500.00                 NaN            NaN   3.34384                 NaN            NaN            NaN   6.41880                 NaN   8.26465        47.5632       0.442974E-001   34.3652     
  1187.97        2500.00                 NaN            NaN   3.31707                 NaN            NaN            NaN   6.29510       0.160165        8.27275        47.5542       0.535684E-001   34.3472     
  1185.46        2500.00                 NaN            NaN   3.29046                 NaN            NaN            NaN  0.138378        6.34590        8.27821        47.5410       0.686600E-001   34.3374     
  1182.96        2500.00                 NaN            NaN   3.21862                 NaN            NaN            NaN  0.424248        6.16409        8.29212        47.5221       0.938285E-001   34.2850     
  1180.45        2500.00                 NaN            NaN   3.17881                 NaN            NaN            NaN  0.472450        6.16731        8.30143        47.5082       0.111075        34.2607     
  1177.94        2500.00                 NaN            NaN   3.12225                 NaN            NaN            NaN  0.635626        6.08448        8.31334        47.4912       0.131967        34.2211     
  1175.44        2500.00                 NaN            NaN   3.06455                 NaN            NaN            NaN  0.803863        5.99925        8.32566        47.4739       0.152786        34.1800     
  1172.93        2500.00                 NaN            NaN   3.00596                 NaN            NaN            NaN  0.973726        5.91479        8.33829        47.4563       0.173460        34.1375     
  1170.43        2500.00                 NaN            NaN   2.94659                 NaN            NaN            NaN   1.14494        5.83110        8.35124        47.4383       0.193948        34.0938     
  1167.92        2500.00                 NaN            NaN   2.88620                 NaN            NaN            NaN   1.31835        5.74805        8.36455        47.4199       0.214291        34.0487     
  1165.41        2500.00                 NaN            NaN   2.82484                 NaN            NaN            NaN   1.49388        5.66545        8.37820        47.4011       0.234460        34.0021     
  1162.91        2500.00                 NaN            NaN   2.78996                 NaN            NaN            NaN   1.54670        5.65458        8.38582        47.3901       0.250521        33.9824     
  1160.40        2500.00                 NaN            NaN   2.72694                 NaN            NaN            NaN   5.56865        1.73081        8.40020        47.3704       0.270082        33.9329     
  1157.89        2500.00                 NaN            NaN   2.64336                 NaN            NaN            NaN   5.41506        2.03493        8.44263        47.3017       0.290730        33.8716     
  1155.39        2500.00                 NaN            NaN   2.56569                 NaN            NaN            NaN   5.32806        2.23748        8.43752        47.3208       0.313818        33.7967     
  1152.88        2500.00                 NaN            NaN   2.50134                 NaN            NaN            NaN   2.41317        5.25560        8.45249        47.3003       0.332603        33.7445     
  1150.38        2500.00                 NaN            NaN   2.43299                 NaN            NaN            NaN   5.17370        2.60677        8.46865        47.2786       0.351633        33.6876     
  1147.87        2500.00                 NaN            NaN   2.36477                 NaN            NaN            NaN   2.79969        5.09337        8.48494        47.2567       0.370202        33.6303     
  1145.36        2500.00                 NaN            NaN   2.29092                 NaN            NaN            NaN   5.00730        3.00976        8.50281        47.2334       0.389252        33.5665     
  1142.86        2500.00                 NaN            NaN   2.22037                 NaN            NaN            NaN   4.92697        3.20948        8.51992        47.2105       0.407266        33.5055     
  1140.35        2500.00                 NaN            NaN   2.14350                 NaN            NaN            NaN   3.42805        4.84071        8.53858        47.1858       0.425911        33.4375     
  1137.84        2500.00                 NaN            NaN   2.06708                 NaN            NaN            NaN   3.64570        4.75576        8.55760        47.1610       0.443849        33.3690     
  1135.34        2500.00                 NaN            NaN   1.98858                 NaN            NaN            NaN   4.66993        3.86953        8.57717        47.1354       0.461643        33.2978     
  1132.83        2500.00                 NaN            NaN   1.96303                 NaN            NaN            NaN   4.66014        3.91350        8.58505        47.1253       0.471615        33.2814     
  1130.33        2500.00                 NaN            NaN   1.81573                 NaN            NaN            NaN   4.47192        4.37829        8.62096        47.0790       0.497864        33.1363     
  1127.82        2500.00                 NaN            NaN   1.73875                 NaN            NaN            NaN   4.40363        4.58552        8.64040        47.0533       0.513891        33.0645     
  1125.31        2500.00                 NaN            NaN   1.67035                 NaN            NaN            NaN   4.34264        4.76872        8.65828        47.0302       0.528505        33.0013     
  1122.81        2500.00                 NaN            NaN   1.56812                 NaN            NaN            NaN   5.06736        4.23543        8.68418        46.9969       0.546838        32.9012     
  1120.30        2500.00                 NaN            NaN   1.47583                 NaN            NaN            NaN   4.13975        5.33651        8.70837        46.9659       0.563080        32.8106     
  1117.79        2500.00                 NaN            NaN   1.36850                 NaN            NaN            NaN   4.02431        5.65704        8.73643        46.9303       0.580477        32.7029     
  1115.29        2500.00                 NaN            NaN   1.26784                 NaN            NaN            NaN   5.95297        3.92158        8.76308        46.8964       0.596586        32.6015     
  1112.78        2500.00                 NaN            NaN   1.16351                 NaN            NaN            NaN   3.81857        6.25809        8.79069        46.8614       0.612446        32.4953     
  1110.28        2500.00                 NaN            NaN   1.05653                 NaN            NaN            NaN   6.57130        3.71444        8.81917        46.8253       0.627961        32.3853     
  1107.77        2500.00                 NaN            NaN  0.946752                 NaN            NaN            NaN   6.89307        3.60905        8.84856        46.7882       0.643125        32.2712     
  1105.26        2500.00                 NaN            NaN  0.700227                 NaN            NaN            NaN   7.65865        3.34929        8.92290        46.6984       0.667094        32.0034     
  1102.76        2500.00                 NaN            NaN  0.700178                 NaN            NaN            NaN   7.65828        3.34915        8.92289        46.6975       0.667071        32.0049     
  1100.25        2500.00                 NaN            NaN  0.700125                 NaN            NaN            NaN   7.65792        3.34901        8.92287        46.6965       0.667050        32.0065     
  1097.74        2500.00                 NaN            NaN  0.436774                 NaN            NaN            NaN   3.12310        8.40811        8.98589        46.6162       0.703686        31.7262     
  1095.24        2500.00                 NaN            NaN  0.627864                 NaN            NaN            NaN   7.90947        3.24806        8.94592        46.6593       0.674884        31.9345     
  1092.73        2500.00                 NaN            NaN  0.145053                 NaN            NaN            NaN   9.28305        2.85074        9.06532        46.5175       0.732638        31.4057     
  1090.23        2500.00                 NaN            NaN  0.118816E-001            NaN            NaN            NaN   2.72899        9.68286        9.10287        46.4708       0.744618        31.2580     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.68991        2.74690        9.11183        46.4586       0.745604        31.2471     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.73511        9.70417        9.12065        46.4469       0.744550        31.2486     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.76346        9.67752        9.12856        46.4342       0.744236        31.2520     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.77081        9.67185        9.13651        46.4233       0.743510        31.2540     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.66707        2.77572        9.14280        46.4159       0.743085        31.2554     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.64669        2.79225        9.14935        46.4125       0.743284        31.2559     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.65876        2.78063        9.15034        46.4090       0.743479        31.2578     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.78903        9.66097        9.16770        46.3793       0.740677        31.2623     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.63880        2.81219        9.17346        46.3708       0.740374        31.2644     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.84898        9.59732        9.17782        46.3678       0.741503        31.2666     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.63021        2.82248        9.18881        46.3505       0.739406        31.2686     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.84879        9.59848        9.19501        46.3469       0.740624        31.2702     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.57333        2.87005        9.20142        46.3419       0.741445        31.2719     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.62638        2.83510        9.21324        46.3124       0.736758        31.2761     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.62341        2.84162        9.22251        46.2977       0.735781        31.2790     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.62096        2.84602        9.22944        46.2876       0.735052        31.2809     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.88634        9.56964        9.22656        46.2969       0.738424        31.2821     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.61362        2.85880        9.24587        46.2620       0.733462        31.2862     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.49972        2.95211        9.23303        46.2850       0.741046        31.2891     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.41389        3.01876        9.22578        46.3046       0.747274        31.2897     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.40979        3.02422        9.22598        46.3026       0.745731        31.2916     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.23910        3.19783        9.28957        46.2212       0.746021        31.3062     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.59699        2.88909        9.28554        46.1999       0.729452        31.2990     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.23559        3.20022        9.29031        46.2187       0.745947        31.3092     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.23418        3.20107        9.29059        46.2175       0.745914        31.3107     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.26131        3.17847        9.29375        46.2100       0.744284        31.3122     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.25559        3.18302        9.29391        46.2093       0.744442        31.3137     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.25165        3.18602        9.29407        46.2085       0.744531        31.3152     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.25027        3.18691        9.29442        46.2072       0.744488        31.3167     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.93183        9.57048        9.34159        46.1134       0.724438        31.3183     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.23324        3.20185        9.29317        46.2061       0.745240        31.3204     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.25250        3.18457        9.29652        46.2012       0.743938        31.3212     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.57561        2.94366        9.36677        46.0664       0.720540        31.3270     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.57566        2.94668        9.37382        46.0550       0.719627        31.3292     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.95168        9.57477        9.38239        46.0403       0.718611        31.3323     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.95625        9.57436        9.39098        46.0254       0.717575        31.3354     
