|6.6.6
Archiving\03_Data\frac/QFM_m1.5/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.78192        10.6983                 NaN            NaN   9.05947        45.8483       0.565593        32.0464     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.77403        2.64774                 NaN            NaN   8.99626        45.9661       0.576841        32.0390     
  1072.68        2500.00                 NaN            NaN            NaN   2.69010                 NaN            NaN   1.79837        5.95911                 NaN            NaN   8.60122        46.9871       0.771906        33.1922     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.62413        8.74413                 NaN            NaN   8.94994        46.0344       0.598125        32.0493     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6402        1.85575                 NaN            NaN   9.08667        45.7992       0.561076        32.0572     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.32503        10.1276                 NaN            NaN   9.06039        45.8622       0.571705        32.0531     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.33102        10.1251                 NaN            NaN   9.06713        45.8505       0.570651        32.0556     
  1060.15        2500.00                 NaN            NaN            NaN   2.89451                 NaN            NaN   1.61130        5.80439                 NaN            NaN   8.60038        47.0111       0.783670        33.2947     
  1057.64        2500.00                 NaN            NaN            NaN   3.41494                 NaN            NaN   6.52017       0.736851E-005            NaN            NaN   8.50052        47.2261       0.819365        33.5190     
  1055.14        2500.00                 NaN            NaN            NaN   2.34909                 NaN            NaN   5.44040        2.93086                 NaN            NaN   8.65895        46.7952       0.749186        33.0764     
  1052.63        2500.00                 NaN            NaN            NaN   3.44502                 NaN            NaN   6.48174       0.768521E-005            NaN            NaN   8.51526        47.1956       0.818341        33.5441     
  1050.13        2500.00                 NaN            NaN            NaN   4.05263                 NaN            NaN   4.26132       0.894515                 NaN            NaN   8.34195        47.8262       0.890434        33.7329     
  1047.62        2500.00                 NaN            NaN            NaN   2.32378                 NaN            NaN   5.29929        3.12860                 NaN            NaN   8.66767        46.7613       0.745959        33.0734     
  1045.11        2500.00                 NaN            NaN            NaN   1.83144                 NaN            NaN   4.80907        4.46272                 NaN            NaN   8.73676        46.5794       0.714350        32.8662     
  1042.61        2500.00                 NaN            NaN            NaN   1.63633                 NaN            NaN   4.78846        4.78863                 NaN            NaN   8.77977        46.5308       0.700709        32.7753     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.36614        9.04443                 NaN            NaN   9.03929        45.8857       0.585060        32.0793     
  1037.59        2500.00                 NaN            NaN            NaN   1.60114                 NaN            NaN   4.69590        4.95608                 NaN            NaN   8.79790        46.4865       0.694926        32.7676     
  1035.09        2500.00                 NaN            NaN            NaN   3.89636                 NaN            NaN   2.80344        2.71858                 NaN            NaN   8.39302        47.6119       0.870699        33.7060     
  1032.58        2500.00                 NaN            NaN            NaN   3.88801                 NaN            NaN   2.81934        2.72172                 NaN            NaN   8.39810        47.6000       0.868569        33.7043     
  1030.08        2500.00                 NaN            NaN            NaN   3.55879                 NaN            NaN   6.29950       0.211191E-005            NaN            NaN   8.51747        47.1823       0.823727        33.6182     
  1027.57        2500.00                 NaN            NaN            NaN   3.91078                 NaN            NaN   2.71016        2.79781                 NaN            NaN   8.39976        47.5895       0.869865        33.7221     
  1025.06        2500.00                 NaN            NaN            NaN   3.58627                 NaN            NaN   6.24997       0.214049E-005            NaN            NaN   8.51431        47.1878       0.826574        33.6350     
  1022.56        2500.00                 NaN            NaN            NaN   3.89176                 NaN            NaN   2.77326        2.76838                 NaN            NaN   8.41700        47.5643       0.866263        33.7190     
  1020.05        2500.00                 NaN            NaN            NaN   3.89185                 NaN            NaN   2.69542        2.85049                 NaN            NaN   8.41781        47.5561       0.866034        33.7223     
  1017.54        2500.00                 NaN            NaN            NaN   3.87477                 NaN            NaN   2.60413        2.99356                 NaN            NaN   8.43104        47.5104       0.862291        33.7238     
  1015.04        2500.00                 NaN            NaN            NaN   3.94007                 NaN            NaN   2.64326        2.83178                 NaN            NaN   8.40915        47.5582       0.868326        33.7492     
  1012.53        2500.00                 NaN            NaN            NaN   3.94499                 NaN            NaN   2.61645        2.85388                 NaN            NaN   8.41102        47.5504       0.868216        33.7550     
  1010.03        2500.00                 NaN            NaN            NaN   3.94921                 NaN            NaN   2.61061        2.85484                 NaN            NaN   8.41286        47.5445       0.868116        33.7599     
  1007.52        2500.00                 NaN            NaN            NaN   3.95383                 NaN            NaN   2.59901        2.86081                 NaN            NaN   8.41418        47.5392       0.868124        33.7649     
  1005.01        2500.00                 NaN            NaN            NaN   3.89977                 NaN            NaN   2.43437        3.12878                 NaN            NaN   8.43624        47.4896       0.862675        33.7486     
  1002.51        2500.00                 NaN            NaN            NaN   3.96007                 NaN            NaN   2.51369        2.94221                 NaN            NaN   8.41690        47.5250       0.867602        33.7745     
  1000.00        2500.00                 NaN            NaN            NaN   3.96741                 NaN            NaN   2.51964        2.92505                 NaN            NaN   8.41806        47.5206       0.868112        33.7811     
