|6.6.6
Archiving\03_Data\frac/QFM_m1.5/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1533.83        2500.00        99.0629                 NaN            NaN  0.818607E-001            NaN  0.855221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        96.9794                 NaN            NaN  0.291879                 NaN   2.72869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.9974                 NaN            NaN  0.261860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.3856                 NaN            NaN  0.383069E-001            NaN  0.576089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1117                 NaN            NaN  0.703163E-001            NaN  0.817999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1187                 NaN            NaN  0.658105E-001            NaN  0.815523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0120                 NaN            NaN  0.767281E-001            NaN  0.911248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2490                 NaN            NaN  0.393607E-001            NaN  0.711600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1452                 NaN            NaN  0.567827E-001            NaN  0.798030                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1542                 NaN            NaN  0.582397E-001            NaN  0.787540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1610                 NaN            NaN  0.493291E-001            NaN  0.789676                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1713                 NaN            NaN  0.526705E-001            NaN  0.776025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.5709                 NaN            NaN  0.212121                 NaN  0.216951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8010                 NaN            NaN            NaN            NaN   1.19898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1856                 NaN            NaN            NaN            NaN  0.814377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1955                 NaN            NaN            NaN            NaN  0.804487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1520                 NaN            NaN            NaN            NaN  0.563749       0.284242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0188                 NaN            NaN  0.270423E-001            NaN  0.212272E-001  0.932964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0177                 NaN            NaN            NaN            NaN  0.105989       0.876293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0113                 NaN            NaN            NaN            NaN            NaN  0.988735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0077                 NaN            NaN            NaN            NaN            NaN  0.992319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0040                 NaN            NaN            NaN            NaN            NaN  0.995982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0016                 NaN            NaN            NaN            NaN            NaN  0.998364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9924                 NaN            NaN            NaN            NaN            NaN   1.00755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.9794                 NaN            NaN            NaN            NaN            NaN   1.02063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.9628                 NaN            NaN            NaN            NaN            NaN   1.03716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.6431                 NaN            NaN            NaN            NaN            NaN  0.657284       0.699654                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5031                 NaN            NaN            NaN            NaN            NaN  0.511775       0.985095                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5192                 NaN            NaN            NaN            NaN            NaN  0.505452       0.975341                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5381                 NaN            NaN            NaN            NaN            NaN  0.960533       0.501395                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5551                 NaN            NaN            NaN            NaN            NaN  0.951240       0.493624                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5725                 NaN            NaN            NaN            NaN            NaN  0.486880       0.940593                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5869                 NaN            NaN            NaN            NaN            NaN  0.931059       0.481993                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6022                 NaN            NaN  0.145335E-005            NaN            NaN  0.921581       0.476213                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6165                 NaN            NaN            NaN            NaN            NaN  0.471344       0.912151                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6307                 NaN            NaN            NaN            NaN            NaN  0.903813       0.465448                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6449                 NaN            NaN            NaN            NaN            NaN  0.894534       0.460549                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6581                 NaN            NaN            NaN            NaN            NaN  0.454638       0.887272                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6709                 NaN            NaN            NaN            NaN            NaN  0.449813       0.879296                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6808                 NaN            NaN            NaN            NaN            NaN  0.445972       0.873226                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6966                 NaN            NaN            NaN            NaN            NaN  0.863360       0.440034                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.2885                 NaN            NaN  0.267465E-005            NaN            NaN  0.865177       0.645062                 NaN            NaN  0.201297                 NaN            NaN            NaN
  1426.07        2500.00        96.7973                 NaN            NaN  0.416369                 NaN            NaN  0.805998        1.00523                 NaN            NaN  0.975140                 NaN            NaN            NaN
  1423.56        2500.00        96.8929                 NaN            NaN  0.419726                 NaN            NaN  0.759872       0.980001                 NaN            NaN  0.947541                 NaN            NaN            NaN
  1421.05        2500.00        96.9767                 NaN            NaN  0.418458                 NaN            NaN  0.959130       0.723403                 NaN            NaN  0.922260                 NaN            NaN            NaN
  1418.55        2500.00        97.0587                 NaN            NaN  0.415682                 NaN            NaN  0.691001       0.937108                 NaN            NaN  0.897502                 NaN            NaN            NaN
  1416.04        2500.00        97.1365                 NaN            NaN  0.413460                 NaN            NaN  0.916589       0.659365                 NaN            NaN  0.874091                 NaN            NaN            NaN
  1413.53        2500.00        97.2113                 NaN            NaN  0.411683                 NaN            NaN  0.629108       0.896475                 NaN            NaN  0.851388                 NaN            NaN            NaN
  1411.03        2500.00        97.2827                 NaN            NaN  0.409409                 NaN            NaN  0.600136       0.877950                 NaN            NaN  0.829824                 NaN            NaN            NaN
  1408.52        2500.00        97.3504                 NaN            NaN  0.407433                 NaN            NaN  0.572462       0.860356                 NaN            NaN  0.809362                 NaN            NaN            NaN
  1406.02        2500.00        97.4154                 NaN            NaN  0.405772                 NaN            NaN  0.844514       0.544805                 NaN            NaN  0.789478                 NaN            NaN            NaN
  1403.51        2500.00        97.4771                 NaN            NaN  0.404984                 NaN            NaN  0.520072       0.826591                 NaN            NaN  0.771268                 NaN            NaN            NaN
  1401.00        2500.00        97.5403                 NaN            NaN  0.401375                 NaN            NaN  0.810294       0.496887                 NaN            NaN  0.751121                 NaN            NaN            NaN
  1398.50        2500.00        97.5962                 NaN            NaN  0.400648                 NaN            NaN  0.796409       0.472125                 NaN            NaN  0.734570                 NaN            NaN            NaN
  1395.99        2500.00        97.6485                 NaN            NaN  0.399739                 NaN            NaN  0.446849       0.786706                 NaN            NaN  0.718228                 NaN            NaN            NaN
  1393.48        2500.00        97.7049                 NaN            NaN  0.395978                 NaN            NaN  0.430773       0.767678                 NaN            NaN  0.700703                 NaN            NaN            NaN
  1390.98        2500.00        97.7541                 NaN            NaN  0.395702                 NaN            NaN  0.409644       0.754897                 NaN            NaN  0.685647                 NaN            NaN            NaN
  1388.47        2500.00        97.8047                 NaN            NaN  0.393488                 NaN            NaN  0.742270       0.389353                 NaN            NaN  0.670179                 NaN            NaN            NaN
  1385.96        2500.00        97.8261                 NaN            NaN  0.405581                 NaN            NaN  0.372758       0.725967                 NaN            NaN  0.669626                 NaN            NaN            NaN
  1383.46        2500.00        97.9308                 NaN            NaN  0.375211                 NaN            NaN  0.352495       0.715724                 NaN            NaN  0.625772                 NaN            NaN            NaN
  1380.95        2500.00        97.9409                 NaN            NaN  0.388402                 NaN            NaN  0.707415       0.335416                 NaN            NaN  0.627823                 NaN            NaN            NaN
  1378.45        2500.00        97.9847                 NaN            NaN  0.385846                 NaN            NaN  0.319209       0.695973                 NaN            NaN  0.614303                 NaN            NaN            NaN
  1375.94        2500.00        98.0260                 NaN            NaN  0.383426                 NaN            NaN  0.304647       0.684724                 NaN            NaN  0.601215                 NaN            NaN            NaN
  1373.43        2500.00        98.0642                 NaN            NaN  0.381457                 NaN            NaN  0.675120       0.290109                 NaN            NaN  0.589161                 NaN            NaN            NaN
  1370.93        2500.00        98.1029                 NaN            NaN  0.378618                 NaN            NaN  0.664812       0.276741                 NaN            NaN  0.576951                 NaN            NaN            NaN
  1368.42        2500.00        98.1400                 NaN            NaN  0.376294                 NaN            NaN  0.263938       0.654539                 NaN            NaN  0.565242                 NaN            NaN            NaN
  1365.91        2500.00        98.1752                 NaN            NaN  0.373788                 NaN            NaN  0.251736       0.645280                 NaN            NaN  0.553983                 NaN            NaN            NaN
  1363.41        2500.00        98.1996                 NaN            NaN  0.377410                 NaN            NaN  0.239568       0.634910                 NaN            NaN  0.548484                 NaN            NaN            NaN
  1360.90        2500.00        98.2572                 NaN            NaN  0.360491                 NaN            NaN  0.626728       0.230033                 NaN            NaN  0.525543                 NaN            NaN            NaN
  1358.40        2500.00        98.2770                 NaN            NaN  0.363322                 NaN            NaN  0.618254       0.220376                 NaN            NaN  0.521024                 NaN            NaN            NaN
  1355.89        2500.00        98.3088                 NaN            NaN  0.360421                 NaN            NaN  0.210870       0.608963                 NaN            NaN  0.510974                 NaN            NaN            NaN
  1353.38        2500.00        98.3400                 NaN            NaN  0.356372                 NaN            NaN  0.202352       0.600476                 NaN            NaN  0.500755                 NaN            NaN            NaN
  1350.88        2500.00        98.3687                 NaN            NaN  0.352410                 NaN            NaN  0.195454       0.592215                 NaN            NaN  0.491217                 NaN            NaN            NaN
  1348.37        2500.00        98.3969                 NaN            NaN  0.348331                 NaN            NaN  0.583568       0.189307                 NaN            NaN  0.481917                 NaN            NaN            NaN
  1345.86        2500.00        98.4269                 NaN            NaN  0.343810                 NaN            NaN  0.575453       0.181478                 NaN            NaN  0.472352                 NaN            NaN            NaN
  1343.36        2500.00        98.4544                 NaN            NaN  0.339061                 NaN            NaN  0.567314       0.176258                 NaN            NaN  0.462990                 NaN            NaN            NaN
  1340.85        2500.00        98.4691                 NaN            NaN  0.338946                 NaN            NaN  0.560426       0.172507                 NaN            NaN  0.459010                 NaN            NaN            NaN
  1338.35        2500.00        98.5191                 NaN            NaN  0.325562                 NaN            NaN  0.549048       0.165767                 NaN            NaN  0.440566                 NaN            NaN            NaN
  1335.84        2500.00        98.5302                 NaN            NaN  0.323745                 NaN            NaN  0.543027       0.165554                 NaN            NaN  0.437433                 NaN            NaN            NaN
  1333.33        2500.00        98.5544                 NaN            NaN  0.318161                 NaN            NaN  0.163218       0.534998                 NaN            NaN  0.429219                 NaN            NaN            NaN
  1330.83        2500.00        98.5789                 NaN            NaN  0.312544                 NaN            NaN  0.161217       0.526340                 NaN            NaN  0.421026                 NaN            NaN            NaN
  1328.32        2500.00        98.6000                 NaN            NaN  0.305982                 NaN            NaN  0.519275       0.161338                 NaN            NaN  0.413441                 NaN            NaN            NaN
  1325.81        2500.00        98.6224                 NaN            NaN  0.299556                 NaN            NaN  0.509851       0.162379                 NaN            NaN  0.405837                 NaN            NaN            NaN
  1323.31        2500.00        98.6438                 NaN            NaN  0.293935                 NaN            NaN  0.160123       0.503706                 NaN            NaN  0.398480                 NaN            NaN            NaN
  1320.80        2500.00        98.6635                 NaN            NaN  0.285457                 NaN            NaN  0.494213       0.165591                 NaN            NaN  0.391212                 NaN            NaN            NaN
  1318.30        2500.00        98.6847                 NaN            NaN  0.279178                 NaN            NaN  0.165079       0.487038                 NaN            NaN  0.383978                 NaN            NaN            NaN
  1315.79        2500.00        98.7048                 NaN            NaN  0.279280                 NaN            NaN  0.154642       0.481663                 NaN            NaN  0.379586                 NaN            NaN            NaN
  1313.28        2500.00        98.7316                 NaN            NaN  0.258623                 NaN            NaN  0.178729       0.464335                 NaN            NaN  0.366734                 NaN            NaN            NaN
  1310.78        2500.00        98.7431                 NaN            NaN  0.257307                 NaN            NaN  0.461912       0.174147                 NaN            NaN  0.363537                 NaN            NaN            NaN
  1308.27        2500.00        98.7608                 NaN            NaN  0.249542                 NaN            NaN  0.178570       0.453870                 NaN            NaN  0.357254                 NaN            NaN            NaN
  1305.76        2500.00        75.1923                 NaN            NaN   2.39049                 NaN            NaN   1.27773        3.87831                 NaN            NaN   3.25903        14.0021                 NaN            NaN
  1303.26        2500.00        77.3396                 NaN            NaN   2.17679                 NaN            NaN   3.71518        1.09385                 NaN            NaN   2.99262        12.6820                 NaN            NaN
  1300.75        2500.00        79.7714                 NaN            NaN   1.93980                 NaN            NaN   3.49864       0.892998                 NaN            NaN   2.69095        11.2062                 NaN            NaN
  1298.25        2500.00        81.7132                 NaN            NaN   1.74244                 NaN            NaN   3.35188       0.714599                 NaN            NaN   2.44975        10.0281                 NaN            NaN
  1295.74        2500.00        83.2857                 NaN            NaN   1.57343                 NaN            NaN   3.28956       0.525732                 NaN            NaN   2.25436        9.07120                 NaN            NaN
  1293.23        2500.00        84.5930                 NaN            NaN   1.42967                 NaN            NaN   3.36133       0.248132                 NaN            NaN   2.09210        8.27573                 NaN            NaN
  1290.73        2500.00        74.3887                 NaN            NaN   2.40649                 NaN            NaN   5.25226                 NaN            NaN            NaN   3.42771        13.7274       0.797376                 NaN
  1288.22        2500.00        71.5070                 NaN            NaN   1.32636        1.80413                 NaN   6.55757                 NaN            NaN            NaN   3.68213        15.1228                 NaN            NaN
  1285.71        2500.00        72.1625                 NaN            NaN   1.69324        1.20021                 NaN   6.17649                 NaN            NaN            NaN   3.65767        14.7931       0.316797                 NaN
  1283.21        2500.00        81.4928                 NaN            NaN   1.15212       0.654320                 NaN   4.25849                 NaN            NaN            NaN   2.41945        9.75591       0.266906                 NaN
  1280.70        2500.00        79.6147                 NaN            NaN   1.68837       0.135489                 NaN   4.44453                 NaN            NaN            NaN   2.71004        10.7893       0.617558                 NaN
  1278.20        2500.00        80.3737                 NaN            NaN   1.73180                 NaN            NaN   4.20492                 NaN            NaN            NaN   2.60771        10.4224       0.659455                 NaN
  1275.69        2500.00        80.5948                 NaN            NaN   1.69394                 NaN            NaN   4.05410                 NaN            NaN            NaN   2.56360        10.4363       0.657266                 NaN
  1273.18        2500.00        80.9202                 NaN            NaN   1.59784                 NaN            NaN   4.27094                 NaN            NaN            NaN   2.49591        10.1130       0.602102                 NaN
  1270.68        2500.00        79.4593                 NaN            NaN   1.31244                 NaN            NaN   4.97037                 NaN            NaN            NaN   2.65834        10.9727       0.626844                 NaN
  1268.17        2500.00        81.3150                 NaN            NaN   1.30701                 NaN            NaN   4.26858                 NaN            NaN            NaN   2.45734        10.0705       0.581533                 NaN
  1265.66        2500.00        81.6541                 NaN            NaN  0.627941E-001            NaN            NaN   6.00843                 NaN            NaN            NaN   2.30769        9.50548       0.461454                 NaN
  1263.16        2500.00        84.3897                 NaN            NaN  0.168919                 NaN            NaN   4.85328                 NaN            NaN            NaN   2.01213        8.17011       0.405855                 NaN
  1260.65        2500.00        85.6205                 NaN            NaN            NaN            NaN            NaN   2.00767        2.62769                 NaN            NaN   1.82531        7.55567       0.363188                 NaN
  1258.15        2500.00        87.6769                 NaN            NaN            NaN            NaN            NaN  0.731823        3.61634                 NaN            NaN   1.57886        6.10863       0.287402                 NaN
  1255.64        2500.00        88.6916                 NaN            NaN            NaN            NaN            NaN   3.77612                 NaN            NaN            NaN   1.45740        5.79809       0.276755                 NaN
  1253.13        2500.00        89.0807                 NaN            NaN            NaN            NaN            NaN   3.81595                 NaN            NaN            NaN   1.41151        5.45063       0.241242                 NaN
  1250.63        2500.00        91.3059                 NaN            NaN  0.945107                 NaN            NaN  0.736337                 NaN            NaN            NaN   1.26202        5.30883       0.441772                 NaN
  1248.12        2500.00        91.7517                 NaN            NaN            NaN            NaN            NaN   3.89281                 NaN            NaN            NaN  0.948584        3.40274       0.418162E-002            NaN
  1245.61        2500.00        93.7450                 NaN            NaN  0.683618E-001            NaN            NaN  0.437659        1.04789                 NaN            NaN  0.815785        3.71711       0.168243                 NaN
  1243.11        2500.00        93.7655                 NaN            NaN            NaN            NaN            NaN   2.53032                 NaN            NaN            NaN  0.795163        2.78034       0.128667                 NaN
  1240.60        2500.00        92.6867                 NaN            NaN            NaN            NaN            NaN   2.34984                 NaN            NaN            NaN  0.834516        3.94233       0.186616                 NaN
  1238.10        2500.00        94.7117                 NaN            NaN            NaN            NaN            NaN   1.99713                 NaN            NaN            NaN  0.816501        2.40337       0.712733E-001            NaN
  1235.59        2500.00        94.8153                 NaN            NaN            NaN            NaN            NaN   1.69786                 NaN            NaN            NaN  0.673767        2.70382       0.109280                 NaN
  1233.08        2500.00        95.3930                 NaN            NaN            NaN            NaN            NaN   1.52535                 NaN            NaN            NaN  0.575952        2.39511       0.110618                 NaN
  1230.58        2500.00        96.5274                 NaN            NaN            NaN            NaN            NaN  0.944987                 NaN            NaN            NaN  0.421852        1.98558       0.120175                 NaN
  1228.07        2500.00        95.2060                 NaN            NaN            NaN            NaN            NaN   1.70887                 NaN            NaN            NaN  0.587496        2.42094       0.766907E-001            NaN
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.5692                 NaN            NaN            NaN   8.72677        43.3980        1.08851        30.2175     
  1223.06        2500.00                 NaN            NaN            NaN   5.33670                 NaN            NaN   6.16534        2.11883                 NaN            NaN   8.43079        44.8533        1.50748        31.5875     
  1220.55        2500.00                 NaN            NaN            NaN   5.34098                 NaN            NaN   6.15614        2.12283                 NaN            NaN   8.43282        44.8509        1.50731        31.5890     
  1218.05        2500.00                 NaN            NaN            NaN   5.34555                 NaN            NaN   6.14728        2.12605                 NaN            NaN   8.43484        44.8486        1.50715        31.5906     
  1215.54        2500.00                 NaN            NaN            NaN   5.34986                 NaN            NaN   6.13838        2.12973                 NaN            NaN   8.43685        44.8461        1.50698        31.5921     
  1213.03        2500.00                 NaN            NaN            NaN   5.35413                 NaN            NaN   6.12960        2.13334                 NaN            NaN   8.43887        44.8437        1.50679        31.5936     
  1210.53        2500.00                 NaN            NaN            NaN   5.35834                 NaN            NaN   6.12092        2.13696                 NaN            NaN   8.44089        44.8412        1.50661        31.5951     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.67126        1.92347        4.92066       0.510551E-005   8.73887        43.4308        1.10211        30.2128     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.67029        1.90133        4.94638       0.506647E-005   8.74767        43.4211        1.10043        30.2128     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.66959        1.88199        4.96908       0.502838E-005   8.75643        43.4114        1.09876        30.2127     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.66925        1.86556        4.98851       0.498754E-005   8.76513        43.4018        1.09707        30.2127     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.66889        1.85180        5.00533                 NaN   8.77379        43.3922        1.09539        30.2127     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.66894        1.84089        5.01890       0.489967E-005   8.78239        43.3825        1.09370        30.2127     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.66964        1.83285        5.02895       0.485362E-005   8.79092        43.3729        1.09201        30.2127     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.83094        14.6504                 NaN            NaN   8.73045        43.4808        1.09763        30.2098     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7130        1.82392       0.475683E-005            NaN   8.80785        43.3538        1.08862        30.2128     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7160        1.82373       0.470494E-005            NaN   8.81621        43.3443        1.08693        30.2129     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7168        1.82573       0.465501E-005            NaN   8.82452        43.3348        1.08524        30.2130     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7152        1.83004                 NaN            NaN   8.83276        43.3253        1.08356        30.2131     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7116        1.83648       0.454487E-005            NaN   8.84095        43.3159        1.08187        30.2132     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7058        1.84504       0.448529E-005            NaN   8.84907        43.3065        1.08019        30.2134     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6983        1.85539       0.442578E-005            NaN   8.85714        43.2971        1.07850        30.2136     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6889        1.86762       0.436787E-005            NaN   8.86515        43.2877        1.07682        30.2138     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.248643        16.3653                 NaN            NaN   8.82099        43.2824        1.06589        30.2168     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6657        1.89649       0.424498E-005            NaN   8.88099        43.2691        1.07347        30.2142     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6518        1.91329       0.418199E-005            NaN   8.88882        43.2598        1.07180        30.2145     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6369        1.93106       0.412050E-005            NaN   8.89660        43.2505        1.07013        30.2148     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6207        1.95015       0.404954E-005            NaN   8.90431        43.2413        1.06846        30.2151     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6037        1.97003       0.398173E-005            NaN   8.91199        43.2320        1.06679        30.2154     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5856        1.99103       0.392196E-005            NaN   8.91960        43.2228        1.06513        30.2158     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5669        2.01272                 NaN            NaN   8.92716        43.2136        1.06347        30.2162     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5474        2.03513       0.379054E-005            NaN   8.93467        43.2044        1.06181        30.2165     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5284        2.05723                 NaN            NaN   8.94216        43.1952        1.06013        30.2170     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5067        2.08180       0.365957E-005            NaN   8.94955        43.1861        1.05849        30.2174     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4863        2.10523       0.362860E-005            NaN   8.95694        43.1769        1.05682        30.2178     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4653        2.12930                 NaN            NaN   8.96427        43.1677        1.05515        30.2183     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4432        2.15449                 NaN            NaN   8.97154        43.1585        1.05350        30.2188     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4217        2.17909                 NaN            NaN   8.97879        43.1493        1.05183        30.2193     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3992        2.20460                 NaN            NaN   8.98598        43.1402        1.05017        30.2198     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3762        2.23068                 NaN            NaN   8.99312        43.1311        1.04852        30.2204     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3536        2.25642                 NaN            NaN   9.00024        43.1219        1.04686        30.2209     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3310        2.28218                 NaN            NaN   9.00733        43.1128        1.04520        30.2215     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3084        2.30802                 NaN            NaN   9.01437        43.1036        1.04353        30.2221     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2409        2.37123                 NaN            NaN   9.01849        43.1030        1.04458        30.2218     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3120        3.33918                 NaN            NaN   9.03679        43.0562        1.03267        30.2232     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3782        3.27515                 NaN            NaN   9.04303        43.0482        1.03144        30.2240     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4205        3.23546                 NaN            NaN   9.04944        43.0398        1.03006        30.2247     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4501        3.20864                 NaN            NaN   9.05593        43.0312        1.02861        30.2255     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4713        3.19037                 NaN            NaN   9.06246        43.0224        1.02712        30.2263     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4869        3.17786                 NaN            NaN   9.06902        43.0135        1.02559        30.2271     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4982        3.16973                 NaN            NaN   9.07558        43.0046        1.02403        30.2279     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.5060        3.16507                 NaN            NaN   9.08214        42.9955        1.02245        30.2288     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.5112        3.16321                 NaN            NaN   9.08871        42.9864        1.02086        30.2296     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.7284        2.94811                 NaN            NaN   9.09723        42.9770        1.01897        30.2302     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.7018        2.97822                 NaN            NaN   9.10364        42.9678        1.01736        30.2311     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.6849        2.99873                 NaN            NaN   9.11013        42.9585        1.01571        30.2320     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.6710        3.01613                 NaN            NaN   9.11663        42.9492        1.01408        30.2330     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.09287        13.6026                 NaN            NaN   9.12721        42.9352        1.00969        30.2324     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5008        2.26446                 NaN            NaN   9.17024        42.8384       0.984698        30.2413     
