|6.6.6
Archiving\03_Data\fracLP/QFM_m2/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.6936                 NaN            NaN  0.165934E-002            NaN  0.391858       0.912842                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7124                 NaN            NaN  0.152322E-002            NaN  0.387826       0.898294                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7309                 NaN            NaN  0.138903E-002            NaN  0.884348       0.383384                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7473                 NaN            NaN  0.126949E-002            NaN  0.872140       0.379269                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7644                 NaN            NaN  0.114327E-002            NaN  0.859837       0.374589                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7796                 NaN            NaN  0.102987E-002            NaN  0.370872       0.848458                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7944                 NaN            NaN  0.928962E-003            NaN  0.836639       0.367983                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8118                 NaN            NaN  0.801734E-003            NaN  0.363635       0.823794                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8244                 NaN            NaN  0.710273E-003            NaN  0.360665       0.814231                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8398                 NaN            NaN  0.596206E-003            NaN  0.803172       0.356398                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8534                 NaN            NaN  0.494040E-003            NaN  0.792962       0.353118                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8664                 NaN            NaN  0.401002E-003            NaN  0.349607       0.783597                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8796                 NaN            NaN  0.305132E-003            NaN  0.346359       0.773782                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.8920                 NaN            NaN  0.207002E-003            NaN  0.764255       0.343586                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.8546                 NaN            NaN  0.609831E-004            NaN  0.360693       0.758885       0.257900E-001            NaN            NaN            NaN
  1390.98        500.000        97.2192                 NaN            NaN            NaN            NaN   1.04547       0.852605       0.882773                 NaN            NaN            NaN
  1388.47        500.000        97.2898                 NaN            NaN            NaN            NaN  0.831496        1.01894       0.859787                 NaN            NaN            NaN
  1385.96        500.000        97.3542                 NaN            NaN            NaN            NaN  0.811428       0.995948       0.838464                 NaN            NaN            NaN
  1383.46        500.000        97.4184                 NaN            NaN            NaN            NaN  0.791794       0.972336       0.817434                 NaN            NaN            NaN
  1380.95        500.000        97.4768                 NaN            NaN            NaN            NaN  0.951406       0.773606       0.798182                 NaN            NaN            NaN
  1378.45        500.000        97.5362                 NaN            NaN            NaN            NaN  0.755915       0.929628       0.778276                 NaN            NaN            NaN
  1375.94        500.000        97.5883                 NaN            NaN            NaN            NaN  0.739521       0.911457       0.760762                 NaN            NaN            NaN
  1373.43        500.000        97.6399                 NaN            NaN            NaN            NaN  0.892990       0.723411       0.743686                 NaN            NaN            NaN
  1370.93        500.000        97.6887                 NaN            NaN            NaN            NaN  0.707929       0.876213       0.727123                 NaN            NaN            NaN
  1368.42        500.000        97.7352                 NaN            NaN            NaN            NaN  0.860408       0.693264       0.711095                 NaN            NaN            NaN
  1365.91        500.000        97.7818                 NaN            NaN            NaN            NaN  0.677683       0.844930       0.695570                 NaN            NaN            NaN
  1363.41        500.000        97.8243                 NaN            NaN            NaN            NaN  0.829273       0.665179       0.681241                 NaN            NaN            NaN
  1360.90        500.000        97.8635                 NaN            NaN            NaN            NaN  0.817334       0.651530       0.667595                 NaN            NaN            NaN
  1358.40        500.000        97.9022                 NaN            NaN            NaN            NaN  0.805768       0.637829       0.654248                 NaN            NaN            NaN
  1355.89        500.000        97.9409                 NaN            NaN            NaN            NaN  0.792777       0.625488       0.640787                 NaN            NaN            NaN
  1353.38        500.000        97.9752                 NaN            NaN            NaN            NaN  0.613944       0.782029       0.628802                 NaN            NaN            NaN
  1350.88        500.000        98.0091                 NaN            NaN            NaN            NaN  0.602217       0.771706       0.616998                 NaN            NaN            NaN
  1348.37        500.000        98.0397                 NaN            NaN            NaN            NaN  0.590871       0.763313       0.606068                 NaN            NaN            NaN
  1345.86        500.000        98.0712                 NaN  0.110673E-005            NaN            NaN  0.581241       0.752634       0.594898                 NaN            NaN            NaN
  1343.36        500.000        98.0990                 NaN  0.228625E-005            NaN            NaN  0.570351       0.745941       0.584749                 NaN            NaN            NaN
  1340.85        500.000        98.1516                 NaN  0.333738                 NaN            NaN  0.200468E-001  0.859533       0.635094                 NaN            NaN            NaN
  1338.35        500.000        98.1767                 NaN  0.347908                 NaN            NaN  0.846228                 NaN  0.629131                 NaN            NaN            NaN
  1335.84        500.000        98.0232                 NaN  0.475831                 NaN            NaN  0.748934                 NaN  0.752023                 NaN            NaN            NaN
  1333.33        500.000        98.4373                 NaN  0.218676                 NaN            NaN  0.875827                 NaN  0.468197                 NaN            NaN            NaN
  1330.83        500.000        98.2726                 NaN  0.332663                 NaN            NaN  0.799989                 NaN  0.594797                 NaN            NaN            NaN
  1328.32        500.000        98.3258                 NaN  0.318549                 NaN            NaN  0.783956                 NaN  0.571685                 NaN            NaN            NaN
  1325.81        500.000        98.3451                 NaN  0.315903                 NaN            NaN  0.774072                 NaN  0.564924                 NaN            NaN            NaN
  1323.31        500.000        98.3815                 NaN  0.304836                 NaN            NaN  0.763286                 NaN  0.550344                 NaN            NaN            NaN
  1320.80        500.000        98.4081                 NaN  0.301050                 NaN            NaN  0.750389                 NaN  0.540500                 NaN            NaN            NaN
  1318.30        500.000        98.4375                 NaN  0.292128                 NaN            NaN  0.741667                 NaN  0.528753                 NaN            NaN            NaN
  1315.79        500.000        98.4657                 NaN  0.284407                 NaN            NaN  0.732331                 NaN  0.517563                 NaN            NaN            NaN
  1313.28        500.000        98.3233                 NaN  0.272654                 NaN            NaN  0.791936                 NaN  0.555156       0.569253E-001            NaN            NaN
  1310.78        500.000        98.3051                 NaN  0.265821                 NaN            NaN  0.796325                 NaN  0.558075       0.746331E-001            NaN            NaN
  1308.27        500.000        98.3458                 NaN  0.262732                 NaN            NaN  0.774710                 NaN  0.544547       0.722235E-001            NaN            NaN
  1305.76        500.000        98.3918                 NaN  0.257002                 NaN            NaN  0.751890                 NaN  0.529588       0.697017E-001            NaN            NaN
  1303.26        500.000        98.4315                 NaN  0.251646                 NaN            NaN  0.733521                 NaN  0.516020       0.673590E-001            NaN            NaN
  1300.75        500.000        98.4706                 NaN  0.245841                 NaN            NaN  0.715743                 NaN  0.502735       0.650667E-001            NaN            NaN
  1298.25        500.000        98.5079                 NaN  0.240319                 NaN            NaN  0.698978                 NaN  0.489978       0.628585E-001            NaN            NaN
  1295.74        500.000        98.5463                 NaN  0.237150                 NaN            NaN  0.677987                 NaN  0.477722       0.608104E-001            NaN            NaN
  1293.23        500.000        98.5860                 NaN  0.227135                 NaN            NaN  0.665133                 NaN  0.463321       0.584528E-001            NaN            NaN
  1290.73        500.000        98.6209                 NaN  0.222298                 NaN            NaN  0.648668                 NaN  0.451643       0.565062E-001            NaN            NaN
  1288.22        500.000        98.6549                 NaN  0.216433                 NaN            NaN  0.634224                 NaN  0.439917       0.545428E-001            NaN            NaN
  1285.71        500.000        98.6890                 NaN  0.210022                 NaN            NaN  0.620310                 NaN  0.428063       0.526166E-001            NaN            NaN
  1283.21        500.000        98.7229                 NaN  0.204643                 NaN            NaN  0.605120                 NaN  0.416578       0.507826E-001            NaN            NaN
  1280.70        500.000        98.7537                 NaN  0.198834                 NaN            NaN  0.592770                 NaN  0.405753       0.489805E-001            NaN            NaN
  1278.20        500.000        98.7862                 NaN  0.192872                 NaN            NaN  0.579086                 NaN  0.394645       0.472170E-001            NaN            NaN
  1275.69        500.000        98.8179                 NaN  0.186981                 NaN            NaN  0.565731                 NaN  0.383824       0.455153E-001            NaN            NaN
  1273.18        500.000        98.8484                 NaN  0.181456                 NaN            NaN  0.552881                 NaN  0.373431       0.438546E-001            NaN            NaN
  1270.68        500.000        98.8764                 NaN  0.176626                 NaN            NaN  0.540969                 NaN  0.363696       0.423047E-001            NaN            NaN
  1268.17        500.000        98.9060                 NaN  0.168510                 NaN            NaN  0.531517                 NaN  0.353289       0.406747E-001            NaN            NaN
  1265.66        500.000        98.9360                 NaN  0.164102                 NaN            NaN  0.517380                 NaN  0.343351       0.391789E-001            NaN            NaN
  1263.16        500.000        98.9618                 NaN  0.159506                 NaN            NaN  0.506496                 NaN  0.334445       0.377725E-001            NaN            NaN
  1260.65        500.000        95.4485                 NaN  0.284765                 NaN            NaN   1.06276                 NaN  0.718951       0.102047        2.38300                 NaN
  1258.15        500.000        92.0190                 NaN  0.393697                 NaN            NaN   1.60296                 NaN   1.08346       0.162037        4.73885                 NaN
  1255.64        500.000        92.7496                 NaN  0.350315                 NaN            NaN   1.47461                 NaN  0.986901       0.145250        4.29334                 NaN
  1253.13        500.000        93.3599                 NaN  0.314587                 NaN            NaN   1.36634                 NaN  0.905117       0.131080        3.92300                 NaN
  1250.63        500.000        93.8929                 NaN  0.283249                 NaN            NaN   1.26937                 NaN  0.832894       0.118724        3.60285                 NaN
  1248.12        500.000        94.3482                 NaN  0.257973                 NaN            NaN   1.18486                 NaN  0.770498       0.108041        3.33045                 NaN
  1245.61        500.000        94.7619                 NaN  0.232777                 NaN            NaN   1.10683                 NaN  0.713262       0.983263E-001   3.08689                 NaN
  1243.11        500.000        95.1150                 NaN  0.209473                 NaN            NaN   1.04617                 NaN  0.663472       0.897712E-001   2.87608                 NaN
  1240.60        500.000        95.4367                 NaN  0.191012                 NaN            NaN  0.984159                 NaN  0.618098       0.820849E-001   2.68794                 NaN
  1238.10        500.000        95.7239                 NaN  0.173450                 NaN            NaN  0.930595                 NaN  0.576978       0.751259E-001   2.51992                 NaN
  1235.59        500.000        95.9849                 NaN  0.156632                 NaN            NaN  0.882241                 NaN  0.539484       0.687777E-001   2.36792                 NaN
  1233.08        500.000        96.2224                 NaN  0.139679                 NaN            NaN  0.840505                 NaN  0.504973       0.628937E-001   2.22959                 NaN
  1230.58        500.000        96.4356                 NaN  0.123899                 NaN            NaN  0.803810                 NaN  0.474000       0.575477E-001   2.10511                 NaN
  1228.07        500.000        96.6312                 NaN  0.106534                 NaN            NaN  0.773845                 NaN  0.445387       0.524951E-001   1.99053                 NaN
  1225.56        500.000        96.8113                 NaN  0.895320E-001            NaN            NaN  0.746874                 NaN  0.419111       0.477804E-001   1.88539                 NaN
  1223.06        500.000        96.9573                 NaN  0.589105E-001            NaN            NaN  0.751438                 NaN  0.397327       0.428499E-001   1.79214                 NaN
  1220.55        500.000        97.0912                 NaN  0.228701E-001            NaN            NaN  0.765443                 NaN  0.378063       0.378052E-001   1.70462                 NaN
  1218.05        500.000        97.2199                 NaN  0.716299E-006            NaN            NaN  0.761998                 NaN  0.360792       0.333307E-001   1.62402                 NaN
  1215.54        500.000        97.3544                 NaN            NaN            NaN            NaN  0.725408                 NaN  0.342884       0.300556E-001   1.54729                 NaN
  1213.03        500.000        89.8500                 NaN            NaN            NaN            NaN   1.53414                 NaN  0.944780       0.577144E-001   4.35455        3.25883     
  1210.53        500.000        68.1795                 NaN  0.368556                 NaN            NaN   3.35552                 NaN   2.67732       0.149453        12.4761        12.7935     
  1208.02        500.000        73.1944                 NaN  0.327401                 NaN            NaN   2.81759                 NaN   2.25150       0.122552        10.5034        10.7831     
  1205.51        500.000        77.2076                 NaN  0.204541                 NaN            NaN   2.50493                 NaN   1.91497       0.977190E-001   8.92375        9.14652     
  1203.01        500.000        79.1134                 NaN  0.251410                 NaN            NaN   1.08184        1.05184        1.73678       0.926178E-001   8.21668        8.45544     
  1200.50        500.000        83.4074                 NaN  0.205232                 NaN            NaN   1.10298       0.622145        1.37961       0.711931E-001   6.56289        6.64859     
  1197.99        500.000        82.9395                 NaN            NaN            NaN            NaN  0.741142        1.31910        1.42089       0.605571E-001   6.71413        6.80466     
  1195.49        500.000        81.9685                 NaN  0.696094E-001            NaN            NaN   1.94358                 NaN   1.49147       0.633311E-001   7.15216        7.31137     
  1192.98        500.000        84.9688                 NaN  0.268844                 NaN            NaN   1.30887       0.323955E-002   1.18061       0.694125E-001   6.14526        6.05492     
  1190.48        500.000        72.2506                 NaN  0.564939                 NaN            NaN   1.76779                 NaN   2.11819       0.126497        11.6081        11.5639     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   4.10681        5.25250        7.28763       0.326461        42.7926        40.2340     
  1185.46        500.000                 NaN            NaN   1.56244                 NaN            NaN   6.66703       0.491728E-005   7.07022       0.430992        43.3760        40.8933     
  1182.96        500.000                 NaN            NaN   1.36859                 NaN            NaN   7.01255       0.657765E-005   7.10490       0.415370        43.2843        40.8143     
  1180.45        500.000                 NaN            NaN   1.57769                 NaN            NaN   6.63134                 NaN   7.06539       0.434308        43.3890        40.9023     
  1177.94        500.000                 NaN            NaN   1.64955                 NaN            NaN   6.50589                 NaN   7.05553       0.439349        43.4148        40.9349     
  1175.44        500.000                 NaN            NaN   1.67344                 NaN            NaN   6.46612                 NaN   7.05378       0.440604        43.4186        40.9474     
  1172.93        500.000                 NaN            NaN   1.69621                 NaN            NaN   6.42830                 NaN   7.05218       0.441787        43.4220        40.9595     
  1170.43        500.000                 NaN            NaN   1.71797                 NaN            NaN   6.39222       0.164882E-005   7.05069       0.442905        43.4251        40.9711     
  1167.92        500.000                 NaN            NaN   1.73924                 NaN            NaN   6.35693       0.161008E-005   7.04928       0.444008        43.4280        40.9826     
  1165.41        500.000                 NaN            NaN   1.76029                 NaN            NaN   6.32193       0.968546E-006   7.04783       0.445112        43.4309        40.9939     
  1162.91        500.000                 NaN            NaN   1.77998                 NaN            NaN   6.28943                 NaN   7.04648       0.446093        43.4334        41.0047     
  1160.40        500.000                 NaN            NaN   1.79933                 NaN            NaN   6.25742                 NaN   7.04521       0.447082        43.4357        41.0153     
  1157.89        500.000                 NaN            NaN   1.81763                 NaN            NaN   6.22725                 NaN   7.04409       0.447994        43.4376        41.0255     
  1155.39        500.000                 NaN            NaN   1.83551                 NaN            NaN   6.19780                 NaN   7.04302       0.448881        43.4393        41.0355     
  1152.88        500.000                 NaN            NaN   1.85304                 NaN            NaN   6.16892                 NaN   7.04197       0.449750        43.4410        41.0454     
  1150.38        500.000                 NaN            NaN   1.86966                 NaN            NaN   6.14165                 NaN   7.04105       0.450555        43.4422        41.0549     
  1147.87        500.000                 NaN            NaN   1.88603                 NaN            NaN   6.11477                 NaN   7.04014       0.451354        43.4435        41.0642     
  1145.36        500.000                 NaN            NaN   1.90195                 NaN            NaN   6.08867                 NaN   7.03928       0.452124        43.4445        41.0735     
  1142.86        500.000                 NaN            NaN   1.91740                 NaN            NaN   6.06339                 NaN   7.03849       0.452861        43.4454        41.0825     
  1140.35        500.000                 NaN            NaN   1.93244                 NaN            NaN   6.03881                 NaN   7.03773       0.453580        43.4461        41.0913     
  1137.84        500.000                 NaN            NaN   1.94704                 NaN            NaN   6.01498                 NaN   7.03703       0.454272        43.4467        41.1000     
  1135.34        500.000                 NaN            NaN   1.96139                 NaN            NaN   5.99159                 NaN   7.03636       0.454944        43.4472        41.1085     
  1132.83        500.000                 NaN            NaN   1.97524                 NaN            NaN   5.96908                 NaN   7.03577       0.455585        43.4474        41.1169     
  1130.33        500.000                 NaN            NaN   1.98872                 NaN            NaN   5.94720                 NaN   7.03522       0.456203        43.4476        41.1251     
  1127.82        500.000                 NaN            NaN   2.00186                 NaN            NaN   5.92592                 NaN   7.03471       0.456798        43.4476        41.1332     
  1125.31        500.000                 NaN            NaN   2.01478                 NaN            NaN   5.90502                 NaN   7.03423       0.457383        43.4475        41.1411     
  1122.81        500.000                 NaN            NaN   2.02731                 NaN            NaN   5.88483                 NaN   7.03369       0.457934        43.4473        41.1489     
  1120.30        500.000                 NaN            NaN   2.03954                 NaN            NaN   5.86508                 NaN   7.03345       0.458485        43.4468        41.1566     
  1117.79        500.000                 NaN            NaN   2.05150                 NaN            NaN   5.84586                 NaN   7.03310       0.459005        43.4463        41.1642     
  1115.29        500.000                 NaN            NaN   2.06317                 NaN            NaN   5.82715                 NaN   7.03278       0.459505        43.4457        41.1717     
  1112.78        500.000                 NaN            NaN   2.07437                 NaN            NaN   5.80930                 NaN   7.03254       0.459962        43.4449        41.1789     
  1110.28        500.000                 NaN            NaN   2.08410                 NaN            NaN   5.79421                 NaN   7.03265       0.460296        43.4431        41.1857     
  1107.77        500.000                 NaN            NaN   2.09523                 NaN            NaN   5.77641                 NaN   7.03241       0.460770        43.4423        41.1929     
  1105.26        500.000                 NaN            NaN   2.10641                 NaN            NaN   5.75848                 NaN   7.03215       0.461260        43.4415        41.2002     
  1102.76        500.000                 NaN            NaN   2.11605                 NaN            NaN   5.74347                 NaN   7.03222       0.461599        43.4398        41.2068     
  1100.25        500.000                 NaN            NaN   2.12712                 NaN            NaN   5.72568                 NaN   7.03194       0.462092        43.4391        41.2140     
  1097.74        500.000                 NaN            NaN   2.13804                 NaN            NaN   5.70814                 NaN   7.03168       0.462583        43.4384        41.2212     
  1095.24        500.000                 NaN            NaN   2.14490                 NaN            NaN   5.69719                 NaN   7.03408       0.462823        43.4345        41.2265     
  1092.73        500.000                 NaN            NaN   2.15551                 NaN            NaN   5.68028                 NaN   7.03373       0.463282        43.4337        41.2335     
  1090.23        500.000                 NaN            NaN   2.16687                 NaN            NaN   5.66289                 NaN   7.03173       0.463681        43.4337        41.2411     
  1087.72        500.000                 NaN            NaN   2.17451                 NaN            NaN   5.65064                 NaN   7.03356       0.463997        43.4304        41.2469     
  1085.21        500.000                 NaN            NaN   2.18519                 NaN            NaN   5.63433                 NaN   7.03195       0.464345        43.4301        41.2541     
  1082.71        500.000                 NaN            NaN   2.19610                 NaN            NaN   5.61674                 NaN   7.03251       0.464905        43.4286        41.2612     
  1080.20        500.000                 NaN            NaN   2.20445                 NaN            NaN   5.60389                 NaN   7.03266       0.465185        43.4265        41.2674     
  1077.69        500.000                 NaN            NaN   2.21275                 NaN            NaN   5.59093                 NaN   7.03267       0.465460        43.4249        41.2733     
  1075.19        500.000                 NaN            NaN   2.21787                 NaN            NaN   5.58591                 NaN   7.03382       0.465150        43.4190        41.2782     
  1072.68        500.000                 NaN            NaN   2.22916                 NaN            NaN   5.56548                 NaN   7.03312       0.466055        43.4206        41.2856     
  1070.18        500.000                 NaN            NaN   2.23645                 NaN            NaN   5.55506                 NaN   7.03353       0.466171        43.4175        41.2913     
  1067.67        500.000                 NaN            NaN   2.24369                 NaN            NaN   5.54500                 NaN   7.03408       0.466303        43.4136        41.2973     
  1065.16        500.000                 NaN            NaN   2.25142                 NaN            NaN   5.53332                 NaN   7.03437       0.466534        43.4111        41.3033     
  1062.66        500.000                 NaN            NaN   2.25925                 NaN            NaN   5.52144                 NaN   7.03464       0.466781        43.4087        41.3092     
  1060.15        500.000                 NaN            NaN   2.26628                 NaN            NaN   5.51119                 NaN   7.03512       0.466937        43.4056        41.3149     
  1057.64        500.000                 NaN            NaN   2.27454                 NaN            NaN   5.49806                 NaN   7.03515       0.467258        43.4041        41.3209     
  1055.14        500.000                 NaN            NaN   2.28179                 NaN            NaN   5.48729                 NaN   7.03563       0.467455        43.4012        41.3266     
  1052.63        500.000                 NaN            NaN   2.28899                 NaN            NaN   5.47661                 NaN   7.03612       0.467652        43.3983        41.3323     
  1050.13        500.000                 NaN            NaN   2.32285                 NaN            NaN   5.43330                 NaN   7.03913       0.466661        43.3863        41.3518     
  1047.62        500.000                 NaN            NaN   2.30293                 NaN            NaN   5.45611                 NaN   7.03721       0.468007        43.3921        41.3436     
  1045.11        500.000                 NaN            NaN   2.33681                 NaN            NaN   5.41276                 NaN   7.04022       0.467027        43.3801        41.3631     
  1042.61        500.000                 NaN            NaN   2.31547                 NaN            NaN   5.43857                 NaN   7.03815       0.468176        43.3852        41.3544     
  1040.10        500.000                 NaN            NaN   2.32155                 NaN            NaN   5.42997                 NaN   7.03948       0.468291        43.3810        41.3597     
  1037.59        500.000                 NaN            NaN   2.32813                 NaN            NaN   5.42047                 NaN   7.04014       0.468438        43.3776        41.3653     
  1035.09        500.000                 NaN            NaN   2.33587                 NaN            NaN   5.40850                 NaN   7.04044       0.468742        43.3753        41.3712     
  1032.58        500.000                 NaN            NaN   2.33586                 NaN            NaN   5.41286                 NaN   7.04304       0.468044        43.3658        41.3744     
  1030.08        500.000                 NaN            NaN   2.37605                 NaN            NaN   5.35623                 NaN   7.04418       0.467909        43.3595        41.3961     
  1027.57        500.000                 NaN            NaN   2.69088                 NaN            NaN  0.170647E-004   4.58285        6.91433       0.518012        43.8236        41.4703     
  1025.06        500.000                 NaN            NaN   2.35594                 NaN            NaN   5.38347                 NaN   7.04492       0.468580        43.3560        41.3911     
  1022.56        500.000                 NaN            NaN   2.40185                 NaN            NaN   5.31445                 NaN   7.04421       0.469261        43.3555        41.4148     
  1020.05        500.000                 NaN            NaN   2.40156                 NaN            NaN   5.31961                 NaN   7.04700       0.468507        43.3454        41.4179     
  1017.54        500.000                 NaN            NaN   2.37812                 NaN            NaN   5.35057                 NaN   7.04592       0.469143        43.3473        41.4089     
  1015.04        500.000                 NaN            NaN   2.37744                 NaN            NaN   5.35460                 NaN   7.04903       0.468717        43.3387        41.4115     
  1012.53        500.000                 NaN            NaN   2.38249                 NaN            NaN   5.34870                 NaN   7.05003       0.468643        43.3336        41.4165     
  1010.03        500.000                 NaN            NaN   2.38830                 NaN            NaN   5.34070                 NaN   7.05093       0.468745        43.3295        41.4218     
  1007.52        500.000                 NaN            NaN   2.39446                 NaN            NaN   5.33188                 NaN   7.05169       0.468893        43.3259        41.4272     
  1005.01        500.000                 NaN            NaN   2.40527                 NaN            NaN   5.31281                 NaN   7.05084       0.469707        43.3273        41.4341     
  1002.51        500.000                 NaN            NaN   2.41065                 NaN            NaN   5.30574                 NaN   7.05199       0.469754        43.3226        41.4393     
  1000.00        500.000                 NaN            NaN   2.41007                 NaN            NaN   5.31169                 NaN   7.05498       0.468951        43.3120        41.4424     
