|6.6.6
Archiving\03_Data\fracLP/QFM_m2/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.4665                 NaN            NaN  0.262553E-002            NaN  0.464604        1.06623                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.4868                 NaN            NaN  0.240988E-002            NaN  0.460446        1.05035                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5068                 NaN            NaN  0.219653E-002            NaN   1.03517       0.455800                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5244                 NaN            NaN  0.200680E-002            NaN   1.02203       0.451542                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5429                 NaN            NaN  0.180680E-002            NaN   1.00869       0.446567                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5589                 NaN            NaN  0.162706E-002            NaN  0.442825       0.996602                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.5748                 NaN            NaN  0.146723E-002            NaN  0.983794       0.439989                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.5935                 NaN            NaN  0.126582E-002            NaN  0.435406       0.969804                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6067                 NaN            NaN  0.112106E-002            NaN  0.432499       0.959688                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6233                 NaN            NaN  0.940794E-003            NaN  0.947800       0.427999                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6377                 NaN            NaN  0.779282E-003            NaN  0.936827       0.424664                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6513                 NaN            NaN  0.632359E-003            NaN  0.421092       0.926954                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6652                 NaN            NaN  0.481055E-003            NaN  0.417808       0.916478                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.6783                 NaN            NaN  0.326229E-003            NaN  0.906275       0.415091                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.6378                 NaN            NaN  0.960806E-004            NaN  0.436386       0.901024       0.247000E-001            NaN            NaN            NaN
  1390.98        500.000        96.8764                 NaN            NaN            NaN            NaN   1.26586        1.01288       0.844902                 NaN            NaN            NaN
  1388.47        500.000        96.9504                 NaN            NaN            NaN            NaN  0.989699        1.23635       0.823512                 NaN            NaN            NaN
  1385.96        500.000        97.0174                 NaN            NaN            NaN            NaN  0.967782        1.21113       0.803698                 NaN            NaN            NaN
  1383.46        500.000        97.0847                 NaN            NaN            NaN            NaN  0.946229        1.18495       0.784161                 NaN            NaN            NaN
  1380.95        500.000        97.1453                 NaN            NaN            NaN            NaN   1.16198       0.926365       0.766316                 NaN            NaN            NaN
  1378.45        500.000        97.2073                 NaN            NaN            NaN            NaN  0.907007        1.13784       0.747834                 NaN            NaN            NaN
  1375.94        500.000        97.2610                 NaN            NaN            NaN            NaN  0.889222        1.11812       0.731634                 NaN            NaN            NaN
  1373.43        500.000        97.3146                 NaN            NaN            NaN            NaN   1.09788       0.871672       0.715848                 NaN            NaN            NaN
  1370.93        500.000        97.3649                 NaN            NaN            NaN            NaN  0.854866        1.07968       0.700544                 NaN            NaN            NaN
  1368.42        500.000        97.4127                 NaN            NaN            NaN            NaN   1.06258       0.838933       0.685744                 NaN            NaN            NaN
  1365.91        500.000        97.4609                 NaN            NaN            NaN            NaN  0.821846        1.04584       0.671419                 NaN            NaN            NaN
  1363.41        500.000        97.5046                 NaN            NaN            NaN            NaN   1.02872       0.808451       0.658237                 NaN            NaN            NaN
  1360.90        500.000        97.5443                 NaN            NaN            NaN            NaN   1.01630       0.793665       0.645702                 NaN            NaN            NaN
  1358.40        500.000        97.5835                 NaN            NaN            NaN            NaN   1.00424       0.778787       0.633448                 NaN            NaN            NaN
  1355.89        500.000        97.6232                 NaN            NaN            NaN            NaN  0.990275       0.765403       0.621074                 NaN            NaN            NaN
  1353.38        500.000        97.6577                 NaN            NaN            NaN            NaN  0.753041       0.979106       0.610117                 NaN            NaN            NaN
  1350.88        500.000        97.6919                 NaN            NaN            NaN            NaN  0.740363       0.968440       0.599329                 NaN            NaN            NaN
  1348.37        500.000        97.7222                 NaN            NaN            NaN            NaN  0.728181       0.960205       0.589378                 NaN            NaN            NaN
  1345.86        500.000        97.7539                 NaN  0.157192E-005            NaN            NaN  0.717995       0.948900       0.579187                 NaN            NaN            NaN
  1343.36        500.000        97.7811                 NaN  0.326032E-005            NaN            NaN  0.706230       0.942728       0.569979                 NaN            NaN            NaN
  1340.85        500.000        97.8103                 NaN  0.477309                 NaN            NaN  0.253992E-001   1.06701       0.619989                 NaN            NaN            NaN
  1338.35        500.000        97.8318                 NaN  0.499555                 NaN            NaN   1.05338                 NaN  0.615264                 NaN            NaN            NaN
  1335.84        500.000        97.6434                 NaN  0.686017                 NaN            NaN  0.933756                 NaN  0.736829                 NaN            NaN            NaN
  1333.33        500.000        98.1273                 NaN  0.316463                 NaN            NaN   1.09644                 NaN  0.459759                 NaN            NaN            NaN
  1330.83        500.000        97.9281                 NaN  0.483135                 NaN            NaN   1.00374                 NaN  0.584974                 NaN            NaN            NaN
  1328.32        500.000        97.9856                 NaN  0.464522                 NaN            NaN  0.986529                 NaN  0.563328                 NaN            NaN            NaN
  1325.81        500.000        98.0031                 NaN  0.462337                 NaN            NaN  0.976879                 NaN  0.557724                 NaN            NaN            NaN
  1323.31        500.000        98.0419                 NaN  0.447771                 NaN            NaN  0.965926                 NaN  0.544385                 NaN            NaN            NaN
  1320.80        500.000        98.0683                 NaN  0.443953                 NaN            NaN  0.952063                 NaN  0.535685                 NaN            NaN            NaN
  1318.30        500.000        98.0988                 NaN  0.432325                 NaN            NaN  0.943824                 NaN  0.525069                 NaN            NaN            NaN
  1315.79        500.000        98.1280                 NaN  0.422450                 NaN            NaN  0.934621                 NaN  0.514968                 NaN            NaN            NaN
  1313.28        500.000        97.9299                 NaN  0.406406                 NaN            NaN   1.01307                 NaN  0.553400       0.972064E-001            NaN            NaN
  1310.78        500.000        97.8951                 NaN  0.397877                 NaN            NaN   1.02156                 NaN  0.557660       0.127758                 NaN            NaN
  1308.27        500.000        97.9386                 NaN  0.394944                 NaN            NaN  0.996919                 NaN  0.545575       0.123963                 NaN            NaN
  1305.76        500.000        97.9896                 NaN  0.387875                 NaN            NaN  0.970562                 NaN  0.531989       0.119955                 NaN            NaN
  1303.26        500.000        98.0329                 NaN  0.381348                 NaN            NaN  0.949850                 NaN  0.519720       0.116231                 NaN            NaN
  1300.75        500.000        98.0759                 NaN  0.374069                 NaN            NaN  0.929781                 NaN  0.507665       0.112573                 NaN            NaN
  1298.25        500.000        98.1169                 NaN  0.367192                 NaN            NaN  0.910834                 NaN  0.496073       0.109040                 NaN            NaN
  1295.74        500.000        98.1594                 NaN  0.363798                 NaN            NaN  0.886128                 NaN  0.484925       0.105766                 NaN            NaN
  1293.23        500.000        98.2046                 NaN  0.349705                 NaN            NaN  0.872251                 NaN  0.471525       0.101932                 NaN            NaN
  1290.73        500.000        98.2436                 NaN  0.343581                 NaN            NaN  0.853235                 NaN  0.460818       0.987934E-001            NaN            NaN
  1288.22        500.000        98.2817                 NaN  0.335802                 NaN            NaN  0.836862                 NaN  0.449998       0.956070E-001            NaN            NaN
  1285.71        500.000        98.3205                 NaN  0.327086                 NaN            NaN  0.820998                 NaN  0.438982       0.924673E-001            NaN            NaN
  1283.21        500.000        98.3591                 NaN  0.319831                 NaN            NaN  0.803312                 NaN  0.428278       0.894718E-001            NaN            NaN
  1280.70        500.000        98.3940                 NaN  0.311953                 NaN            NaN  0.789312                 NaN  0.418188       0.865145E-001            NaN            NaN
  1278.20        500.000        98.4316                 NaN  0.303677                 NaN            NaN  0.773414                 NaN  0.407746       0.836088E-001            NaN            NaN
  1275.69        500.000        98.4684                 NaN  0.295418                 NaN            NaN  0.757816                 NaN  0.397537       0.807956E-001            NaN            NaN
  1273.18        500.000        98.5037                 NaN  0.287700                 NaN            NaN  0.742806                 NaN  0.387709       0.780388E-001            NaN            NaN
  1270.68        500.000        98.5361                 NaN  0.281020                 NaN            NaN  0.728896                 NaN  0.378506       0.754637E-001            NaN            NaN
  1268.17        500.000        98.5714                 NaN  0.268977                 NaN            NaN  0.718326                 NaN  0.368548       0.727306E-001            NaN            NaN
  1265.66        500.000        98.6069                 NaN  0.262782                 NaN            NaN  0.701094                 NaN  0.359019       0.702224E-001            NaN            NaN
  1263.16        500.000        98.6371                 NaN  0.256281                 NaN            NaN  0.688247                 NaN  0.350514       0.678601E-001            NaN            NaN
  1260.65        500.000        94.8409                 NaN  0.457989                 NaN            NaN   1.44523                 NaN  0.753116       0.183247        2.31954                 NaN
  1258.15        500.000        91.1436                 NaN  0.634406                 NaN            NaN   2.18387                 NaN   1.13486       0.290958        4.61230                 NaN
  1255.64        500.000        91.9189                 NaN  0.567711                 NaN            NaN   2.01995                 NaN   1.03753       0.261784        4.19411                 NaN
  1253.13        500.000        92.5675                 NaN  0.512612                 NaN            NaN   1.88157                 NaN  0.954984       0.237106        3.84622                 NaN
  1250.63        500.000        93.1367                 NaN  0.463861                 NaN            NaN   1.75706                 NaN  0.881920       0.215531        3.54497                 NaN
  1248.12        500.000        93.6232                 NaN  0.424592                 NaN            NaN   1.64820                 NaN  0.818708       0.196830        3.28846                 NaN
  1245.61        500.000        94.0690                 NaN  0.384910                 NaN            NaN   1.54729                 NaN  0.760518       0.179759        3.05854                 NaN
  1243.11        500.000        94.4487                 NaN  0.347984                 NaN            NaN   1.46950                 NaN  0.709816       0.164677        2.85933                 NaN
  1240.60        500.000        94.7966                 NaN  0.318740                 NaN            NaN   1.38887                 NaN  0.663473       0.151084        2.68120                 NaN
  1238.10        500.000        95.1081                 NaN  0.290684                 NaN            NaN   1.31927                 NaN  0.621353       0.138730        2.52182                 NaN
  1235.59        500.000        95.3925                 NaN  0.263583                 NaN            NaN   1.25636                 NaN  0.582830       0.127417        2.37731                 NaN
  1233.08        500.000        95.6520                 NaN  0.235996                 NaN            NaN   1.20240                 NaN  0.547250       0.116884        2.24545                 NaN
  1230.58        500.000        95.8857                 NaN  0.210152                 NaN            NaN   1.15503                 NaN  0.515249       0.107279        2.12656                 NaN
  1228.07        500.000        96.1010                 NaN  0.181375                 NaN            NaN   1.11707                 NaN  0.485585       0.981540E-001   2.01681                 NaN
  1225.56        500.000        96.3001                 NaN  0.152983                 NaN            NaN   1.08325                 NaN  0.458262       0.896003E-001   1.91584                 NaN
  1223.06        500.000        96.4606                 NaN  0.101008                 NaN            NaN   1.09592                 NaN  0.435653       0.805808E-001   1.82619                 NaN
  1220.55        500.000        96.6086                 NaN  0.393455E-001            NaN            NaN   1.12343                 NaN  0.415652       0.712889E-001   1.74173                 NaN
  1218.05        500.000        96.7507                 NaN  0.123618E-005            NaN            NaN   1.12479                 NaN  0.397714       0.630197E-001   1.66379                 NaN
  1215.54        500.000        96.8995                 NaN            NaN            NaN            NaN   1.07521                 NaN  0.378964       0.569781E-001   1.58936                 NaN
  1213.03        500.000        88.7979                 NaN            NaN            NaN            NaN   2.25997                 NaN   1.03884       0.108855        4.44982        3.34464     
  1210.53        500.000        66.0175                 NaN  0.623839                 NaN            NaN   4.81489                 NaN   2.88752       0.276497        12.5014        12.8784     
  1208.02        500.000        71.2054                 NaN  0.557849                 NaN            NaN   4.06139                 NaN   2.44293       0.228105        10.5847        10.9196     
  1205.51        500.000        75.3992                 NaN  0.350427                 NaN            NaN   3.63213                 NaN   2.08867       0.182842        9.03635        9.31035     
  1203.01        500.000        77.4220                 NaN  0.432387                 NaN            NaN   1.55733        1.53345        1.90071       0.173888        8.34481        8.63547     
  1200.50        500.000        81.9565                 NaN  0.354930                 NaN            NaN   1.59827       0.912058        1.51816       0.134405        6.69844        6.82726     
  1197.99        500.000        81.4571                 NaN            NaN            NaN            NaN   1.07665        1.93938        1.56495       0.114429        6.85421        6.99327     
  1195.49        500.000        80.4636                 NaN  0.120514                 NaN            NaN   2.83392                 NaN   1.64374       0.119752        7.29995        7.51848     
  1192.98        500.000        83.6528                 NaN  0.467701                 NaN            NaN   1.89052       0.478283E-002   1.30673       0.131819        6.29279        6.25282     
  1190.48        500.000        70.3742                 NaN  0.973060                 NaN            NaN   2.52467                 NaN   2.32111       0.237842        11.7468        11.8223     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   5.62357        7.09258        7.50462       0.576851        40.5497        38.6527     
  1185.46        500.000                 NaN            NaN   2.53232                 NaN            NaN   8.93039       0.674861E-005   7.28964       0.762512        41.1530        39.3321     
  1182.96        500.000                 NaN            NaN   2.21789                 NaN            NaN   9.41419       0.902860E-005   7.32430       0.734788        41.0607        39.2481     
  1180.45        500.000                 NaN            NaN   2.55735                 NaN            NaN   8.88227                 NaN   7.28498       0.768462        41.1686        39.3383     
  1177.94        500.000                 NaN            NaN   2.67411                 NaN            NaN   8.70613                 NaN   7.27530       0.777460        41.1967        39.3703     
  1175.44        500.000                 NaN            NaN   2.71303                 NaN            NaN   8.64978                 NaN   7.27371       0.779729        41.2023        39.3815     
  1172.93        500.000                 NaN            NaN   2.75014                 NaN            NaN   8.59615                 NaN   7.27226       0.781870        41.2075        39.3921     
  1170.43        500.000                 NaN            NaN   2.78560                 NaN            NaN   8.54498       0.225128E-005   7.27092       0.783897        41.2123        39.4023     
  1167.92        500.000                 NaN            NaN   2.82028                 NaN            NaN   8.49490       0.219697E-005   7.26966       0.785894        41.2169        39.4124     
  1165.41        500.000                 NaN            NaN   2.85461                 NaN            NaN   8.44526       0.132058E-005   7.26836       0.787895        41.2216        39.4223     
  1162.91        500.000                 NaN            NaN   2.88673                 NaN            NaN   8.39912                 NaN   7.26716       0.789679        41.2257        39.4316     
  1160.40        500.000                 NaN            NaN   2.91830                 NaN            NaN   8.35367                 NaN   7.26603       0.791475        41.2297        39.4408     
  1157.89        500.000                 NaN            NaN   2.94817                 NaN            NaN   8.31079                 NaN   7.26506       0.793135        41.2333        39.4495     
  1155.39        500.000                 NaN            NaN   2.97736                 NaN            NaN   8.26893                 NaN   7.26412       0.794750        41.2367        39.4581     
  1152.88        500.000                 NaN            NaN   3.00599                 NaN            NaN   8.22786                 NaN   7.26321       0.796334        41.2401        39.4665     
  1150.38        500.000                 NaN            NaN   3.03315                 NaN            NaN   8.18905                 NaN   7.26243       0.797805        41.2430        39.4745     
  1147.87        500.000                 NaN            NaN   3.05990                 NaN            NaN   8.15080                 NaN   7.26167       0.799263        41.2459        39.4825     
  1145.36        500.000                 NaN            NaN   3.08592                 NaN            NaN   8.11364                 NaN   7.26095       0.800672        41.2486        39.4902     
  1142.86        500.000                 NaN            NaN   3.11118                 NaN            NaN   8.07763                 NaN   7.26029       0.802021        41.2512        39.4977     
  1140.35        500.000                 NaN            NaN   3.13578                 NaN            NaN   8.04259                 NaN   7.25967       0.803338        41.2536        39.5051     
  1137.84        500.000                 NaN            NaN   3.15966                 NaN            NaN   8.00861                 NaN   7.25910       0.804607        41.2558        39.5122     
  1135.34        500.000                 NaN            NaN   3.18315                 NaN            NaN   7.97525                 NaN   7.25857       0.805841        41.2579        39.5193     
  1132.83        500.000                 NaN            NaN   3.20582                 NaN            NaN   7.94311                 NaN   7.25811       0.807019        41.2598        39.5261     
  1130.33        500.000                 NaN            NaN   3.22790                 NaN            NaN   7.91186                 NaN   7.25769       0.808156        41.2616        39.5328     
  1127.82        500.000                 NaN            NaN   3.24943                 NaN            NaN   7.88144                 NaN   7.25732       0.809254        41.2632        39.5394     
  1125.31        500.000                 NaN            NaN   3.27059                 NaN            NaN   7.85155                 NaN   7.25697       0.810332        41.2647        39.5458     
  1122.81        500.000                 NaN            NaN   3.29112                 NaN            NaN   7.82267                 NaN   7.25655       0.811352        41.2662        39.5521     
  1120.30        500.000                 NaN            NaN   3.31118                 NaN            NaN   7.79438                 NaN   7.25645       0.812370        41.2673        39.5583     
  1117.79        500.000                 NaN            NaN   3.33080                 NaN            NaN   7.76683                 NaN   7.25623       0.813335        41.2684        39.5644     
  1115.29        500.000                 NaN            NaN   3.34994                 NaN            NaN   7.74000                 NaN   7.25604       0.814263        41.2695        39.5703     
  1112.78        500.000                 NaN            NaN   3.36832                 NaN            NaN   7.71438                 NaN   7.25592       0.815113        41.2703        39.5760     
  1110.28        500.000                 NaN            NaN   3.38432                 NaN            NaN   7.69256                 NaN   7.25616       0.815747        41.2701        39.5811     
  1107.77        500.000                 NaN            NaN   3.40259                 NaN            NaN   7.66701                 NaN   7.25605       0.816628        41.2709        39.5869     
  1105.26        500.000                 NaN            NaN   3.42094                 NaN            NaN   7.64127                 NaN   7.25592       0.817538        41.2717        39.5926     
  1102.76        500.000                 NaN            NaN   3.43680                 NaN            NaN   7.61957                 NaN   7.25612       0.818180        41.2716        39.5977     
  1100.25        500.000                 NaN            NaN   3.45498                 NaN            NaN   7.59404                 NaN   7.25597       0.819096        41.2725        39.6034     
  1097.74        500.000                 NaN            NaN   3.47292                 NaN            NaN   7.56884                 NaN   7.25584       0.820007        41.2734        39.6090     
  1095.24        500.000                 NaN            NaN   3.48428                 NaN            NaN   7.55274                 NaN   7.25844       0.820474        41.2713        39.6128     
  1092.73        500.000                 NaN            NaN   3.50171                 NaN            NaN   7.52841                 NaN   7.25822       0.821328        41.2720        39.6183     
  1090.23        500.000                 NaN            NaN   3.52037                 NaN            NaN   7.50350                 NaN   7.25627       0.822077        41.2735        39.6243     
  1087.72        500.000                 NaN            NaN   3.53298                 NaN            NaN   7.48557                 NaN   7.25829       0.822678        41.2720        39.6285     
  1085.21        500.000                 NaN            NaN   3.55053                 NaN            NaN   7.46216                 NaN   7.25675       0.823335        41.2731        39.6341     
  1082.71        500.000                 NaN            NaN   3.56847                 NaN            NaN   7.43679                 NaN   7.25746       0.824370        41.2732        39.6397     
  1080.20        500.000                 NaN            NaN   3.58225                 NaN            NaN   7.41810                 NaN   7.25774       0.824907        41.2727        39.6443     
  1077.69        500.000                 NaN            NaN   3.59595                 NaN            NaN   7.39932                 NaN   7.25787       0.825434        41.2727        39.6487     
  1075.19        500.000                 NaN            NaN   3.60445                 NaN            NaN   7.39102                 NaN   7.25915       0.824922        41.2685        39.6520     
  1072.68        500.000                 NaN            NaN   3.62302                 NaN            NaN   7.36236                 NaN   7.25858       0.826570        41.2716        39.6579     
  1070.18        500.000                 NaN            NaN   3.63507                 NaN            NaN   7.34694                 NaN   7.25910       0.826815        41.2701        39.6620     
  1067.67        500.000                 NaN            NaN   3.64703                 NaN            NaN   7.33197                 NaN   7.25978       0.827088        41.2678        39.6663     
  1065.16        500.000                 NaN            NaN   3.65981                 NaN            NaN   7.31490                 NaN   7.26019       0.827537        41.2669        39.6707     
  1062.66        500.000                 NaN            NaN   3.67274                 NaN            NaN   7.29754                 NaN   7.26058       0.828015        41.2660        39.6751     
  1060.15        500.000                 NaN            NaN   3.68437                 NaN            NaN   7.28240                 NaN   7.26119       0.828331        41.2645        39.6792     
  1057.64        500.000                 NaN            NaN   3.69802                 NaN            NaN   7.26337                 NaN   7.26135       0.828941        41.2647        39.6836     
  1055.14        500.000                 NaN            NaN   3.71000                 NaN            NaN   7.24753                 NaN   7.26196       0.829331        41.2634        39.6878     
  1052.63        500.000                 NaN            NaN   3.72192                 NaN            NaN   7.23180                 NaN   7.26258       0.829718        41.2620        39.6919     
  1050.13        500.000                 NaN            NaN   3.77722                 NaN            NaN   7.16666                 NaN   7.26587       0.828008        41.2526        39.7097     
  1047.62        500.000                 NaN            NaN   3.74499                 NaN            NaN   7.20152                 NaN   7.26393       0.830427        41.2591        39.7001     
  1045.11        500.000                 NaN            NaN   3.80035                 NaN            NaN   7.13630                 NaN   7.26722       0.828736        41.2496        39.7178     
  1042.61        500.000                 NaN            NaN   3.76581                 NaN            NaN   7.17533                 NaN   7.26510       0.830804        41.2553        39.7076     
  1040.10        500.000                 NaN            NaN   3.77591                 NaN            NaN   7.16238                 NaN   7.26658       0.831046        41.2527        39.7114     
  1037.59        500.000                 NaN            NaN   3.78681                 NaN            NaN   7.14826                 NaN   7.26736       0.831346        41.2509        39.7153     
  1035.09        500.000                 NaN            NaN   3.79962                 NaN            NaN   7.13075                 NaN   7.26780       0.831927        41.2502        39.7197     
  1032.58        500.000                 NaN            NaN   3.79977                 NaN            NaN   7.13553                 NaN   7.27054       0.830720        41.2424        39.7211     
  1030.08        500.000                 NaN            NaN   3.86544                 NaN            NaN   7.05211                 NaN   7.27196       0.830535        41.2386        39.7414     
  1027.57        500.000                 NaN            NaN   4.38007                 NaN            NaN  0.224865E-004   6.02522        7.14162       0.919975        41.7017        39.8314     
  1025.06        500.000                 NaN            NaN   3.83307                 NaN            NaN   7.09188                 NaN   7.27280       0.831787        41.2374        39.7331     
  1022.56        500.000                 NaN            NaN   3.90809                 NaN            NaN   6.99154                 NaN   7.27238       0.833058        41.2394        39.7556     
  1020.05        500.000                 NaN            NaN   3.90780                 NaN            NaN   6.99732                 NaN   7.27531       0.831752        41.2309        39.7569     
  1017.54        500.000                 NaN            NaN   3.86981                 NaN            NaN   7.04333                 NaN   7.27419       0.832906        41.2335        39.7463     
  1015.04        500.000                 NaN            NaN   3.86889                 NaN            NaN   7.04803                 NaN   7.27744       0.832181        41.2264        39.7470     
  1012.53        500.000                 NaN            NaN   3.87731                 NaN            NaN   7.03867                 NaN   7.27857       0.832088        41.2229        39.7504     
  1010.03        500.000                 NaN            NaN   3.88698                 NaN            NaN   7.02653                 NaN   7.27960       0.832306        41.2204        39.7541     
  1007.52        500.000                 NaN            NaN   3.89723                 NaN            NaN   7.01329                 NaN   7.28049       0.832608        41.2184        39.7580     
  1005.01        500.000                 NaN            NaN   3.91506                 NaN            NaN   6.98617                 NaN   7.27977       0.834098        41.2214        39.7635     
  1002.51        500.000                 NaN            NaN   3.92403                 NaN            NaN   6.97525                 NaN   7.28106       0.834218        41.2184        39.7671     
  1000.00        500.000                 NaN            NaN   3.92326                 NaN            NaN   6.98199                 NaN   7.28419       0.832826        41.2094        39.7684     
