|6.6.6
Archiving\03_Data\frac/QFM_m3.5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1558.90        2500.00        98.9789                 NaN            NaN  0.121132                 NaN  0.900013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9908                 NaN            NaN  0.158113                 NaN  0.851071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0029                 NaN            NaN  0.133547                 NaN  0.863598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0133                 NaN            NaN  0.132901                 NaN  0.853761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0283                 NaN            NaN  0.128639                 NaN  0.843052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0430                 NaN            NaN  0.126267                 NaN  0.830738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0538                 NaN            NaN  0.126377                 NaN  0.819864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0626                 NaN            NaN  0.123473                 NaN  0.813885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0705                 NaN            NaN  0.118839                 NaN  0.810656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0934                 NaN            NaN  0.119620                 NaN  0.787000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0997                 NaN            NaN  0.117683                 NaN  0.782662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1054                 NaN            NaN  0.110545                 NaN  0.784082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1172                 NaN            NaN  0.113628                 NaN  0.769139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9812                 NaN            NaN  0.131362                 NaN  0.887420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2855                 NaN            NaN  0.860976E-001            NaN  0.628380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1459                 NaN            NaN  0.103469                 NaN  0.750651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1568                 NaN            NaN  0.102619                 NaN  0.740570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1647                 NaN            NaN  0.100894                 NaN  0.734403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1732                 NaN            NaN  0.955218E-001            NaN  0.731303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1786                 NaN            NaN  0.920521E-001            NaN  0.729386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1909                 NaN            NaN  0.924071E-001            NaN  0.716659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1972                 NaN            NaN  0.911171E-001            NaN  0.711731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1982                 NaN            NaN  0.801162E-001            NaN  0.689500       0.321965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0586                 NaN            NaN  0.139342E-004            NaN  0.714937E-001  0.869904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0495                 NaN            NaN  0.761627E-002            NaN  0.596112E-002  0.936897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0515                 NaN            NaN            NaN            NaN  0.246290E-002  0.946036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0607                 NaN            NaN            NaN            NaN  0.941224E-001  0.845210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0586                 NaN            NaN            NaN            NaN            NaN  0.941385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0627                 NaN            NaN            NaN            NaN            NaN  0.937297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0641                 NaN            NaN            NaN            NaN            NaN  0.935881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0688                 NaN            NaN            NaN            NaN            NaN  0.931213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0701                 NaN            NaN            NaN            NaN            NaN  0.929947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0710                 NaN            NaN            NaN            NaN            NaN  0.929031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0713                 NaN            NaN            NaN            NaN            NaN  0.928694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0718                 NaN            NaN            NaN            NaN            NaN  0.928181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.0703                 NaN            NaN            NaN            NaN            NaN  0.929700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.0675                 NaN            NaN            NaN            NaN            NaN  0.932489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.0640                 NaN            NaN            NaN            NaN            NaN  0.936018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.0572                 NaN            NaN            NaN            NaN            NaN  0.942824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.0496                 NaN            NaN            NaN            NaN            NaN  0.950375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.0404                 NaN            NaN            NaN            NaN            NaN  0.959583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.0235                 NaN            NaN            NaN            NaN            NaN  0.976500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.0041                 NaN            NaN            NaN            NaN            NaN  0.995888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9768                 NaN            NaN            NaN            NaN            NaN   1.02324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.9407                 NaN            NaN            NaN            NaN            NaN   1.05930                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6703                 NaN            NaN            NaN            NaN            NaN  0.973554       0.356168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6511                 NaN            NaN            NaN            NaN            NaN   1.08554       0.263374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6665                 NaN            NaN            NaN            NaN            NaN   1.06991       0.263605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6782                 NaN            NaN            NaN            NaN            NaN  0.261967        1.05988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6905                 NaN            NaN            NaN            NaN            NaN  0.254309        1.05519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7042                 NaN            NaN            NaN            NaN            NaN   1.03790       0.257902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7161                 NaN            NaN            NaN            NaN            NaN  0.254969        1.02895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7258                 NaN            NaN  0.100236E-003            NaN            NaN   1.02187       0.252213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7383                 NaN            NaN  0.963993E-005            NaN            NaN   1.01333       0.248403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7492                 NaN            NaN            NaN            NaN            NaN  0.250869       0.999906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7584                 NaN            NaN            NaN            NaN            NaN   1.00025       0.241327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.5669                 NaN            NaN            NaN            NaN            NaN  0.363111       0.973666                 NaN            NaN  0.963177E-001            NaN            NaN            NaN            NaN
  1416.04        2500.00        96.9498                 NaN            NaN            NaN            NaN            NaN   1.36614       0.799765                 NaN            NaN  0.884249                 NaN            NaN            NaN            NaN
  1413.53        2500.00        97.0250                 NaN            NaN  0.332864E-003            NaN            NaN   1.33794       0.776090                 NaN            NaN  0.860601                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.0764                 NaN            NaN  0.109567                 NaN            NaN   1.10793       0.846960                 NaN            NaN  0.859186                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.0646                 NaN            NaN  0.536125                 NaN            NaN  0.267165        1.21258                 NaN            NaN  0.919495                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.1396                 NaN            NaN  0.533929                 NaN            NaN   1.20228       0.227982                 NaN            NaN  0.896156                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.2102                 NaN            NaN  0.532206                 NaN            NaN   1.19545       0.187961                 NaN            NaN  0.874178                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.2758                 NaN            NaN  0.530413                 NaN            NaN   1.18973       0.150524                 NaN            NaN  0.853498                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.3428                 NaN            NaN  0.540049                 NaN            NaN  0.115233        1.16493                 NaN            NaN  0.836982                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.4163                 NaN            NaN  0.515189                 NaN            NaN   1.16546       0.965540E-001            NaN            NaN  0.806446                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.4654                 NaN            NaN  0.524306                 NaN            NaN  0.430742E-001   1.17318                 NaN            NaN  0.793998                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.5218                 NaN            NaN  0.521138                 NaN            NaN   1.16817       0.129967E-001            NaN            NaN  0.775848                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.5728                 NaN            NaN  0.504042                 NaN            NaN   1.12909       0.360470E-001            NaN            NaN  0.758005                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.6307                 NaN            NaN  0.514981                 NaN            NaN   1.11320                 NaN            NaN            NaN  0.741089                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.6785                 NaN            NaN  0.509744                 NaN            NaN   1.08644                 NaN            NaN            NaN  0.725304                 NaN            NaN            NaN            NaN
  1380.95        2500.00        97.7220                 NaN            NaN  0.478215                 NaN            NaN  0.760662E-002   1.08408                 NaN            NaN  0.708053                 NaN            NaN            NaN            NaN
  1378.45        2500.00        97.7720                 NaN            NaN  0.477759                 NaN            NaN   1.05788                 NaN            NaN            NaN  0.692394                 NaN            NaN            NaN            NaN
  1375.94        2500.00        97.8196                 NaN            NaN  0.476394                 NaN            NaN   1.02684                 NaN            NaN            NaN  0.677198                 NaN            NaN            NaN            NaN
  1373.43        2500.00        97.8638                 NaN            NaN  0.467821                 NaN            NaN   1.00605                 NaN            NaN            NaN  0.662309                 NaN            NaN            NaN            NaN
  1370.93        2500.00        97.9066                 NaN            NaN  0.458022                 NaN            NaN  0.987817                 NaN            NaN            NaN  0.647582                 NaN            NaN            NaN            NaN
  1368.42        2500.00        97.9505                 NaN            NaN  0.454802                 NaN            NaN  0.961147                 NaN            NaN            NaN  0.633559                 NaN            NaN            NaN            NaN
  1365.91        2500.00        97.9869                 NaN            NaN  0.442037                 NaN            NaN  0.951050                 NaN            NaN            NaN  0.619974                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.0262                 NaN            NaN  0.432729                 NaN            NaN  0.934477                 NaN            NaN            NaN  0.606559                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.0670                 NaN            NaN  0.431799                 NaN            NaN  0.907555                 NaN            NaN            NaN  0.593672                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.1033                 NaN            NaN  0.420915                 NaN            NaN  0.895394                 NaN            NaN            NaN  0.580363                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.1425                 NaN            NaN  0.422319                 NaN            NaN  0.866726                 NaN            NaN            NaN  0.568498                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.1752                 NaN            NaN  0.409718                 NaN            NaN  0.858982                 NaN            NaN            NaN  0.556098                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.2106                 NaN            NaN  0.406243                 NaN            NaN  0.838606                 NaN            NaN            NaN  0.544569                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.2433                 NaN            NaN  0.395704                 NaN            NaN  0.828021                 NaN            NaN            NaN  0.533007                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.2682                 NaN            NaN  0.394213                 NaN            NaN  0.811014                 NaN            NaN            NaN  0.526587                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.3136                 NaN            NaN  0.376118                 NaN            NaN  0.803706                 NaN            NaN            NaN  0.506530                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.3381                 NaN            NaN  0.374629                 NaN            NaN  0.787159                 NaN            NaN            NaN  0.500160                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.3672                 NaN            NaN  0.373243                 NaN            NaN  0.769267                 NaN            NaN            NaN  0.490306                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.3958                 NaN            NaN  0.359203                 NaN            NaN  0.764849                 NaN            NaN            NaN  0.480112                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.4264                 NaN            NaN  0.347908                 NaN            NaN  0.757437                 NaN            NaN            NaN  0.468220                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.4544                 NaN            NaN  0.345491                 NaN            NaN  0.740518                 NaN            NaN            NaN  0.459607                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.4807                 NaN            NaN  0.334492                 NaN            NaN  0.734907                 NaN            NaN            NaN  0.449943                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.5082                 NaN            NaN  0.327004                 NaN            NaN  0.724264                 NaN            NaN            NaN  0.440497                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.5325                 NaN            NaN  0.315848                 NaN            NaN  0.720162                 NaN            NaN            NaN  0.431487                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.5588                 NaN            NaN  0.313864                 NaN            NaN  0.704493                 NaN            NaN            NaN  0.422862                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.5817                 NaN            NaN  0.302132                 NaN            NaN  0.702098                 NaN            NaN            NaN  0.414023                 NaN            NaN            NaN            NaN
  1315.79        2500.00        98.6067                 NaN            NaN  0.295522                 NaN            NaN  0.692064                 NaN            NaN            NaN  0.405690                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.6288                 NaN            NaN  0.285660                 NaN            NaN  0.688005                 NaN            NaN            NaN  0.397522                 NaN            NaN            NaN            NaN
  1310.78        2500.00        98.6514                 NaN            NaN  0.275434                 NaN            NaN  0.683515                 NaN            NaN            NaN  0.389649                 NaN            NaN            NaN            NaN
  1308.27        2500.00        98.6730                 NaN            NaN  0.266884                 NaN            NaN  0.678562                 NaN            NaN            NaN  0.381603                 NaN            NaN            NaN            NaN
  1305.76        2500.00        82.7318                 NaN            NaN   1.20489                 NaN            NaN   4.40066                 NaN            NaN            NaN   2.32876        9.33392                 NaN            NaN            NaN
  1303.26        2500.00        80.0200                 NaN            NaN  0.966936                 NaN            NaN   5.56550                 NaN            NaN            NaN   2.65230        10.7953                 NaN            NaN            NaN
  1300.75        2500.00        81.8949                 NaN            NaN  0.660467                 NaN            NaN   5.39455                 NaN            NaN            NaN   2.41739        9.63266                 NaN            NaN            NaN
  1298.25        2500.00        83.5977                 NaN            NaN  0.378065                 NaN            NaN   5.22946                 NaN            NaN            NaN   2.20196        8.59277                 NaN            NaN            NaN
  1295.74        2500.00        84.9803                 NaN            NaN  0.235590                 NaN            NaN   4.99445                 NaN            NaN            NaN   2.02805        7.76162                 NaN            NaN            NaN
  1293.23        2500.00        86.1124                 NaN            NaN  0.123701                 NaN            NaN   4.80056                 NaN            NaN            NaN   1.88293        7.08037                 NaN            NaN            NaN
  1290.73        2500.00        87.0691                 NaN            NaN  0.278742E-002            NaN            NaN   4.66783                 NaN            NaN            NaN   1.75926        6.50106                 NaN            NaN            NaN
  1288.22        2500.00        87.9393                 NaN            NaN            NaN            NaN            NaN   4.41468                 NaN            NaN            NaN   1.65601        5.99001                 NaN            NaN            NaN
  1285.71        2500.00        88.7663                 NaN            NaN            NaN            NaN            NaN   4.16204                 NaN            NaN            NaN   1.55430        5.51732                 NaN            NaN            NaN
  1283.21        2500.00        89.3529                 NaN            NaN            NaN            NaN            NaN   3.96376                 NaN            NaN            NaN   1.48138        5.18090       0.210419E-001            NaN            NaN
  1280.70        2500.00        88.0542                 NaN            NaN            NaN            NaN            NaN   4.15454                 NaN            NaN            NaN   1.65640        5.84117       0.293646                 NaN            NaN
  1278.20        2500.00        89.0449                 NaN            NaN            NaN            NaN            NaN   3.84177                 NaN            NaN            NaN   1.51905        5.32694       0.267392                 NaN            NaN
  1275.69        2500.00        84.0158                 NaN            NaN            NaN            NaN            NaN   4.67561                 NaN            NaN            NaN   2.39627        8.46344       0.448852                 NaN            NaN
  1273.18        2500.00        93.4504                 NaN            NaN            NaN            NaN            NaN   3.46005                 NaN            NaN            NaN  0.735339        2.23469       0.119500                 NaN            NaN
  1270.68        2500.00        92.6616                 NaN            NaN            NaN            NaN            NaN   2.63327                 NaN            NaN            NaN   1.03440        3.52801       0.142702                 NaN            NaN
  1268.17        2500.00        91.2207                 NaN            NaN            NaN            NaN            NaN   1.26897        1.86689                 NaN            NaN   1.25678        4.16412       0.222537                 NaN            NaN
  1265.66        2500.00        95.5148                 NaN            NaN            NaN            NaN            NaN   1.63050                 NaN            NaN            NaN  0.568351        2.21200       0.743451E-001            NaN            NaN
  1263.16        2500.00        92.3918                 NaN            NaN            NaN            NaN            NaN  0.438129        1.74549                 NaN            NaN  0.915938        4.23443       0.274223                 NaN            NaN
  1260.65        2500.00        94.5664                 NaN            NaN            NaN            NaN            NaN   2.42950                 NaN            NaN            NaN  0.896647        2.08432       0.231494E-001            NaN            NaN
  1258.15        2500.00        93.7585                 NaN            NaN            NaN            NaN            NaN  0.566002        1.46144                 NaN            NaN  0.855954        3.20078       0.157329                 NaN            NaN
  1255.64        2500.00        94.5900                 NaN            NaN            NaN            NaN            NaN   1.93123                 NaN            NaN            NaN  0.743890        2.61079       0.124099                 NaN            NaN
  1253.13        2500.00        94.3648                 NaN            NaN            NaN            NaN            NaN   1.43667       0.649134                 NaN            NaN  0.774031        2.64098       0.134330                 NaN            NaN
  1250.63        2500.00        95.9253                 NaN            NaN            NaN            NaN            NaN   1.47878                 NaN            NaN            NaN  0.547089        1.96711       0.816899E-001            NaN            NaN
  1248.12        2500.00        95.5273                 NaN            NaN            NaN            NaN            NaN   1.29986                 NaN            NaN            NaN  0.518247        2.50093       0.153628                 NaN            NaN
  1245.61        2500.00        95.6934                 NaN            NaN            NaN            NaN            NaN   1.70272                 NaN            NaN            NaN  0.661824        1.88583       0.561847E-001            NaN            NaN
  1243.11        2500.00        94.9864                 NaN            NaN            NaN            NaN            NaN   1.63622                 NaN            NaN            NaN  0.694256        2.56970       0.113395                 NaN            NaN
  1240.60        2500.00        98.1237                 NaN            NaN            NaN            NaN            NaN  0.531171                 NaN            NaN            NaN  0.261649        1.03934       0.441095E-001            NaN            NaN
  1238.10        2500.00        95.0698                 NaN            NaN            NaN            NaN            NaN   1.80549                 NaN            NaN            NaN  0.643660        2.39439       0.866805E-001            NaN            NaN
  1235.59        2500.00        92.2079                 NaN            NaN            NaN            NaN            NaN   1.68534       0.223692                 NaN            NaN  0.900602        2.65013       0.150759        2.18158                 NaN
  1233.08        2500.00        80.6822                 NaN            NaN            NaN            NaN            NaN   1.19891        2.20994                 NaN            NaN   1.70382        8.78841       0.181055        5.23563                 NaN
  1230.58        2500.00        18.2475                 NaN            NaN            NaN            NaN            NaN   11.5693        1.50443                 NaN            NaN   7.02673        35.2049       0.874743        25.5724                 NaN
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.14789        12.1655                 NaN            NaN   8.39471        43.5495        1.06238        31.6800                 NaN
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.21702        5.96675       0.376289E-001            NaN   8.31948        43.6858        1.09768        31.6756                 NaN
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.76257        10.5373                 NaN            NaN   8.38401        43.5575        1.07212        31.6865                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.46087        13.8520                 NaN            NaN   8.39806        43.5452        1.06385        31.6800                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.09137        6.14731                 NaN            NaN   8.32871        43.6614        1.09178        31.6794                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.11816        6.12390       0.106726E-003            NaN   8.33506        43.6524        1.09036        31.6800                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.24349        5.99510                 NaN            NaN   8.35238        43.6416        1.08968        31.6778                 NaN
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.13206        6.12000                 NaN            NaN   8.34851        43.6310        1.08686        31.6816                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.15528        6.10002       0.349507E-004            NaN   8.35452        43.6226        1.08539        31.6821                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.83207        5.42917                 NaN            NaN   8.36339        43.6115        1.08246        31.6814                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.87428        5.39112       0.387519E-004            NaN   8.36808        43.6032        1.08119        31.6821                 NaN
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.43279        13.9094                 NaN            NaN   8.45774        43.4534        1.05407        31.6927                 NaN
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3635                 NaN            NaN            NaN   8.46529        43.4293        1.04708        31.6948                 NaN
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.04176        14.3171                 NaN            NaN   8.46819        43.4316        1.04771        31.6937                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.03347        6.23388                 NaN            NaN   8.39658        43.5748        1.07847        31.6828                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4704        3.69465                 NaN            NaN   8.34350        43.7201        1.10462        31.6668                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.62565        6.65637                 NaN            NaN   8.40469        43.5675        1.06979        31.6760                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.03236        6.24626       0.314754E-004            NaN   8.41450        43.5486        1.07365        31.6846                 NaN
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1872        3.99952                 NaN            NaN   8.34146        43.7225        1.09256        31.6567                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.75356        11.6217                 NaN            NaN   8.50299        43.3854        1.03878        31.6976                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.71537        11.6646                 NaN            NaN   8.50844        43.3765        1.03689        31.6983                 NaN
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.61185        5.67718                 NaN            NaN   8.44208        43.5157        1.06746        31.6858                 NaN
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2863        4.98824                 NaN            NaN   8.44537        43.5269        1.07012        31.6830                 NaN
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.65170        5.64431                 NaN            NaN   8.45521        43.4981        1.06398        31.6867                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0625        5.23137                 NaN            NaN   8.45084        43.5125        1.06076        31.6820                 NaN
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.81063        5.50024       0.146932E-002            NaN   8.46899        43.4711        1.05799        31.6895                 NaN
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1061        5.20832                 NaN            NaN   8.45878        43.4853        1.05614        31.6853                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6555        3.70082                 NaN            NaN   8.47806        43.4013        1.06278        31.7016                 NaN
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.71887        5.59889                 NaN            NaN   8.48276        43.4535        1.05539        31.6906                 NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9908        4.40792                 NaN            NaN   8.48453        43.3568        1.05394        31.7060                 NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.76422        5.56229                 NaN            NaN   8.49514        43.4347        1.05152        31.6921                 NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.77717        5.55366       0.578138E-005            NaN   8.50064        43.4259        1.04976        31.6929                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.79096        5.54248       0.561392E-005            NaN   8.50947        43.4158        1.04838        31.6929                 NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.79108        5.54680       0.544379E-005            NaN   8.51203        43.4096        1.04679        31.6937                 NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.80806        5.53394       0.532387E-005            NaN   8.51841        43.4002        1.04496        31.6944                 NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.82372        5.52273       0.519727E-005            NaN   8.52382        43.3915        1.04312        31.6951                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.83807        5.51277       0.500712E-005            NaN   8.52961        43.3823        1.04134        31.6959                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.84867        5.50687                 NaN            NaN   8.53670        43.3715        1.03955        31.6968                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.85816        5.50186       0.487322E-005            NaN   8.54143        43.3635        1.03754        31.6975                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.86924        5.49553                 NaN            NaN   8.54737        43.3539        1.03564        31.6983                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0054        5.39544                 NaN            NaN   8.55033        43.3314        1.02317        31.6942                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0516        5.35527                 NaN            NaN   8.55403        43.3225        1.02142        31.6952                 NaN
