|6.6.6
Archiving\03_Data\fracLP/QFM_m5/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.09591        1.49578                 NaN   6.70652       0.416946        43.4969        41.7880     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.72264        1.87544                 NaN   6.71086       0.415579        43.4844        41.7910     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.32811        2.27660                 NaN   6.71532       0.414172        43.4716        41.7942     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.84660       0.743164       0.242161E-004   6.70579       0.417216        43.4942        41.7930     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN  0.172692                 NaN   7.27879                 NaN            NaN   6.65954       0.432760        43.5929        41.8634     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.69327       0.903426       0.209800E-004   6.71091       0.415651        43.4788        41.7979     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.62176       0.978473       0.195273E-004   6.71355       0.414849        43.4709        41.8004     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.55339        1.05043       0.181898E-004   6.71621       0.414037        43.4630        41.8029     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.48818        1.11926       0.169485E-004   6.71893       0.413213        43.4550        41.8054     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.42601        1.18512                 NaN   6.72168       0.412380        43.4469        41.8079     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.36665        1.24819                 NaN   6.72446       0.411535        43.4387        41.8104     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.68212       0.945965                 NaN   6.73325       0.408659        43.4149        41.8151     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.25608        1.36629                 NaN   6.73013       0.409821        43.4222        41.8155     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.20472        1.42147                 NaN   6.73301       0.408951        43.4138        41.8180     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.15580        1.47426                 NaN   6.73592       0.408073        43.4054        41.8206     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.10921        1.52476                 NaN   6.73885       0.407187        43.3969        41.8231     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.06489        1.57301                 NaN   6.74181       0.406294        43.3883        41.8257     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.02271        1.61916                 NaN   6.74479       0.405394        43.3797        41.8283     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.98261        1.66327                 NaN   6.74780       0.404487        43.3710        41.8308     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.94323        1.70663                 NaN   6.75080       0.403583        43.3623        41.8334     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.90631        1.74760                 NaN   6.75383       0.402668        43.3536        41.8360     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.93209        1.72732                 NaN   6.75754       0.401514        43.3426        41.8389     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.21546        1.44526                 NaN   6.75688       0.401746        43.3395        41.8411     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.80357        1.86353                 NaN   6.76338       0.399725        43.3258        41.8440     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.77180        1.89930                 NaN   6.76666       0.398733        43.3170        41.8465     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.74762        1.92761                 NaN   6.76959       0.397912        43.3081        41.8491     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.71118        1.96935                 NaN   6.77315       0.397104        43.2969        41.8523     
