|6.6.6
Archiving\03_Data\fracLP/QFM_m5/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1526.32        500.000        97.0145                 NaN            NaN            NaN            NaN            NaN   1.06644        1.91903                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        97.1276                 NaN            NaN            NaN            NaN            NaN   1.02077        1.85164                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.2166                 NaN            NaN            NaN            NaN            NaN  0.978726        1.80468                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.3067                 NaN            NaN            NaN            NaN            NaN  0.938192        1.75510                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.3892                 NaN            NaN            NaN            NaN            NaN  0.899635        1.71116                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.4723                 NaN            NaN            NaN            NaN            NaN  0.862323        1.66533                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.5480                 NaN            NaN            NaN            NaN            NaN  0.825779        1.62621                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.6183                 NaN            NaN            NaN            NaN            NaN  0.793628        1.58812                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.6857                 NaN            NaN            NaN            NaN            NaN  0.760713        1.55363                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.7517                 NaN            NaN            NaN            NaN            NaN  0.732007        1.51634                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        97.8159                 NaN            NaN            NaN            NaN            NaN  0.699399        1.48474                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        97.8695                 NaN            NaN            NaN            NaN            NaN  0.670292        1.46018                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        97.9226                 NaN            NaN            NaN            NaN            NaN  0.647153        1.43028                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        97.9826                 NaN            NaN            NaN            NaN            NaN  0.617858        1.39956                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.0095                 NaN            NaN            NaN            NaN            NaN  0.501460       0.131662        1.35739                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.0047                 NaN            NaN            NaN            NaN            NaN  0.233871        1.28292       0.478488                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.0222                 NaN            NaN            NaN            NaN            NaN  0.919137E-001   1.23269       0.653206                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.0619                 NaN            NaN            NaN            NaN            NaN  0.693642E-001  0.661436        1.20733                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.0949                 NaN            NaN            NaN            NaN            NaN  0.498638E-001  0.668724        1.18653                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.1444                 NaN            NaN            NaN            NaN            NaN  0.359306E-001   1.15495       0.664718                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.1760                 NaN            NaN            NaN            NaN            NaN  0.210870E-001  0.667048        1.13588                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.2111                 NaN            NaN            NaN            NaN            NaN  0.685321E-002   1.11370       0.668371                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.2455                 NaN            NaN            NaN            NaN            NaN  0.116992E-001   1.09370       0.649126                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.2783                 NaN            NaN            NaN            NaN            NaN  0.221781E-001  0.624459        1.07506                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.3126                 NaN            NaN            NaN            NaN            NaN            NaN  0.633779        1.05361                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.3448                 NaN            NaN            NaN            NaN            NaN            NaN  0.621193        1.03396                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.5220                 NaN            NaN            NaN            NaN            NaN  0.366526        1.11147                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.2792                 NaN            NaN            NaN            NaN            NaN            NaN  0.805453       0.915395                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.4352                 NaN            NaN            NaN            NaN            NaN            NaN  0.980746       0.584009                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.4618                 NaN            NaN            NaN            NaN            NaN            NaN  0.965405       0.572775                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.4912                 NaN            NaN            NaN            NaN            NaN            NaN  0.947195       0.561590                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.5162                 NaN            NaN            NaN            NaN            NaN            NaN  0.932017       0.551746                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.5421                 NaN            NaN            NaN            NaN            NaN            NaN  0.540575       0.917282                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.5675                 NaN            NaN            NaN            NaN            NaN            NaN  0.530429       0.902043                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5925                 NaN            NaN            NaN            NaN            NaN            NaN  0.519827       0.887651                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6162                 NaN            NaN            NaN            NaN            NaN            NaN  0.872947       0.510841                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6223                 NaN            NaN            NaN            NaN            NaN            NaN  0.502127       0.875571                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6761                 NaN            NaN            NaN            NaN            NaN            NaN  0.487836       0.836096                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.6836                 NaN            NaN            NaN            NaN            NaN            NaN  0.483548       0.832853                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7048                 NaN            NaN            NaN            NaN            NaN            NaN  0.475139       0.820106                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.7264                 NaN            NaN            NaN            NaN            NaN            NaN  0.467875       0.805715                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7464                 NaN            NaN            NaN            NaN            NaN            NaN  0.794809       0.458805                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.0059                 NaN            NaN            NaN            NaN            NaN            NaN  0.882504       0.767917                 NaN  0.343708                 NaN            NaN            NaN
  1418.55        500.000        96.7523                 NaN            NaN            NaN            NaN            NaN            NaN   1.29174        1.02547                 NaN  0.930459                 NaN            NaN            NaN
  1416.04        500.000        96.8680                 NaN            NaN            NaN            NaN            NaN            NaN   1.24110       0.992374                 NaN  0.898502                 NaN            NaN            NaN
  1413.53        500.000        96.9743                 NaN            NaN            NaN            NaN            NaN            NaN   1.19518       0.961538                 NaN  0.868972                 NaN            NaN            NaN
  1411.03        500.000        97.0592                 NaN            NaN  0.587529E-002            NaN            NaN            NaN   1.14599       0.941697                 NaN  0.847191                 NaN            NaN            NaN
  1408.52        500.000        96.9370                 NaN            NaN  0.921254E-001            NaN            NaN            NaN   1.00882        1.05241                 NaN  0.909632                 NaN            NaN            NaN
  1406.02        500.000        97.0582                 NaN            NaN  0.875707E-001            NaN            NaN            NaN   1.01326       0.966921                 NaN  0.874050                 NaN            NaN            NaN
  1403.51        500.000        97.1718                 NaN            NaN  0.829118E-001            NaN            NaN            NaN  0.976329       0.928131                 NaN  0.840818                 NaN            NaN            NaN
  1401.00        500.000        97.2750                 NaN            NaN  0.789321E-001            NaN            NaN            NaN  0.943156       0.892397                 NaN  0.810520                 NaN            NaN            NaN
  1398.50        500.000        97.3800                 NaN            NaN  0.750181E-001            NaN            NaN            NaN  0.908701       0.856617                 NaN  0.779622                 NaN            NaN            NaN
  1395.99        500.000        97.4715                 NaN            NaN  0.714714E-001            NaN            NaN            NaN  0.878816       0.825518                 NaN  0.752700                 NaN            NaN            NaN
  1393.48        500.000        97.5606                 NaN            NaN  0.680788E-001            NaN            NaN            NaN  0.795561       0.849356                 NaN  0.726357                 NaN            NaN            NaN
  1390.98        500.000        97.6441                 NaN            NaN  0.647436E-001            NaN            NaN            NaN  0.822607       0.766807                 NaN  0.701725                 NaN            NaN            NaN
  1388.47        500.000        97.7238                 NaN            NaN  0.616605E-001            NaN            NaN            NaN  0.795760       0.740701                 NaN  0.678053                 NaN            NaN            NaN
  1385.96        500.000        97.7991                 NaN            NaN  0.586488E-001            NaN            NaN            NaN  0.770896       0.715821                 NaN  0.655567                 NaN            NaN            NaN
  1383.46        500.000        97.8712                 NaN            NaN  0.558068E-001            NaN            NaN            NaN  0.692258       0.746639                 NaN  0.634077                 NaN            NaN            NaN
  1380.95        500.000        97.9390                 NaN            NaN  0.531939E-001            NaN            NaN            NaN  0.724202       0.669828                 NaN  0.613822                 NaN            NaN            NaN
  1378.45        500.000        98.0018                 NaN            NaN  0.503884E-001            NaN            NaN            NaN  0.649951       0.703030                 NaN  0.594864                 NaN            NaN            NaN
  1375.94        500.000        98.0678                 NaN            NaN  0.479627E-001            NaN            NaN            NaN  0.628770       0.680432                 NaN  0.575068                 NaN            NaN            NaN
  1373.43        500.000        98.1246                 NaN            NaN  0.455939E-001            NaN            NaN            NaN  0.610510       0.661357                 NaN  0.557932                 NaN            NaN            NaN
  1370.93        500.000        87.9525                 NaN            NaN            NaN  0.422533E-001            NaN            NaN   3.73827        4.30208                 NaN   3.96493                 NaN            NaN            NaN
  1368.42        500.000        73.6658        21.2362                 NaN            NaN  0.298640E-001            NaN            NaN   1.60872        1.87581                 NaN   1.58363                 NaN            NaN            NaN
  1365.91        500.000        88.3569        6.93567                 NaN  0.189759                 NaN            NaN            NaN   1.50233        1.67340                 NaN   1.34194                 NaN            NaN            NaN
  1363.41        500.000        97.9875                 NaN            NaN  0.920094E-001            NaN            NaN            NaN  0.645709       0.703972                 NaN  0.570858                 NaN            NaN            NaN
  1360.90        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1358.40        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1355.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1353.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1350.88        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1348.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1345.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1343.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1340.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1338.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1335.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1333.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1330.83        500.000        95.5356                 NaN            NaN  0.706162                 NaN            NaN            NaN   1.08269        1.62212                 NaN   1.05342                 NaN            NaN            NaN
  1328.32        500.000        99.6960                 NaN            NaN  0.376130E-002            NaN            NaN            NaN  0.106128       0.103233                 NaN  0.908763E-001            NaN            NaN            NaN
  1325.81        500.000        99.7049                 NaN            NaN  0.171317E-001            NaN            NaN            NaN  0.192685                 NaN            NaN  0.853223E-001            NaN            NaN            NaN
  1323.31        500.000        99.6954                 NaN            NaN            NaN            NaN            NaN            NaN  0.213242                 NaN            NaN  0.913882E-001            NaN            NaN            NaN
  1320.80        500.000        99.8569                 NaN            NaN            NaN            NaN            NaN            NaN  0.812027E-001            NaN            NaN  0.618620E-001            NaN            NaN            NaN
  1318.30        500.000        99.5291                 NaN            NaN            NaN            NaN            NaN            NaN  0.351654                 NaN            NaN  0.119209                 NaN            NaN            NaN
  1315.79        500.000        99.7973                 NaN            NaN            NaN            NaN            NaN            NaN  0.145310                 NaN            NaN  0.574205E-001            NaN            NaN            NaN
  1313.28        500.000        99.7771                 NaN            NaN  0.305317E-003            NaN            NaN            NaN  0.137519       0.218569E-001            NaN  0.631809E-001            NaN            NaN            NaN
  1310.78        500.000        99.7290                 NaN            NaN  0.213464E-003            NaN            NaN            NaN  0.976348E-001  0.952785E-001            NaN  0.778778E-001            NaN            NaN            NaN
  1308.27        500.000        99.7223                 NaN            NaN            NaN            NaN            NaN            NaN  0.959314E-001  0.102463                 NaN  0.792658E-001            NaN            NaN            NaN
  1305.76        500.000        99.7104                 NaN            NaN            NaN            NaN            NaN            NaN  0.110268       0.972155E-001            NaN  0.821239E-001            NaN            NaN            NaN
  1303.26        500.000        99.6914                 NaN            NaN            NaN            NaN            NaN            NaN  0.994921E-001  0.122346                 NaN  0.867579E-001            NaN            NaN            NaN
  1300.75        500.000        99.6621                 NaN            NaN            NaN            NaN            NaN            NaN  0.104138       0.139473                 NaN  0.942410E-001            NaN            NaN            NaN
  1298.25        500.000        99.6250                 NaN            NaN            NaN            NaN            NaN            NaN  0.107223       0.163723                 NaN  0.104032                 NaN            NaN            NaN
  1295.74        500.000        99.5209                 NaN            NaN            NaN            NaN            NaN            NaN  0.128866       0.219766                 NaN  0.130482                 NaN            NaN            NaN
  1293.23        500.000        99.3761                 NaN            NaN            NaN            NaN            NaN            NaN  0.149380       0.306000                 NaN  0.168561                 NaN            NaN            NaN
  1290.73        500.000        99.0125                 NaN            NaN            NaN            NaN            NaN            NaN  0.517579       0.206349                 NaN  0.263590                 NaN            NaN            NaN
  1288.22        500.000        97.6165                 NaN            NaN            NaN            NaN            NaN            NaN  0.418478        1.33632                 NaN  0.628720                 NaN            NaN            NaN
  1285.71        500.000        96.9594                 NaN            NaN            NaN            NaN            NaN            NaN   1.64695       0.583812                 NaN  0.809811                 NaN            NaN            NaN
  1283.21        500.000        98.9253                 NaN            NaN            NaN            NaN            NaN            NaN  0.760229                 NaN            NaN  0.314443                 NaN            NaN            NaN
  1280.70        500.000        99.4215                 NaN            NaN            NaN            NaN            NaN            NaN  0.420023                 NaN            NaN  0.158451                 NaN            NaN            NaN
  1278.20        500.000        99.1996                 NaN            NaN            NaN            NaN            NaN            NaN  0.488000                 NaN            NaN  0.219843       0.926023E-001            NaN            NaN
  1275.69        500.000        99.1863                 NaN            NaN            NaN            NaN            NaN            NaN  0.485842                 NaN            NaN  0.222153       0.105696                 NaN            NaN
  1273.18        500.000        99.1649                 NaN            NaN            NaN            NaN            NaN            NaN  0.125483       0.383385                 NaN  0.232299       0.939072E-001            NaN            NaN
  1270.68        500.000        99.1812                 NaN            NaN            NaN            NaN            NaN            NaN  0.140100       0.360910                 NaN  0.228399       0.894143E-001            NaN            NaN
  1268.17        500.000        99.2022                 NaN            NaN            NaN            NaN            NaN            NaN  0.137632       0.351275                 NaN  0.222604       0.862741E-001            NaN            NaN
  1265.66        500.000        99.2223                 NaN            NaN            NaN            NaN            NaN            NaN  0.341170       0.136183                 NaN  0.217210       0.831571E-001            NaN            NaN
  1263.16        500.000        99.2423                 NaN            NaN            NaN            NaN            NaN            NaN  0.332070       0.133513                 NaN  0.211742       0.803352E-001            NaN            NaN
  1260.65        500.000        99.2613                 NaN            NaN            NaN            NaN            NaN            NaN  0.323026       0.131653                 NaN  0.206552       0.774960E-001            NaN            NaN
  1258.15        500.000        96.4945                 NaN            NaN            NaN            NaN            NaN            NaN  0.725792       0.200488                 NaN  0.448180       0.197556        1.93348                 NaN
  1255.64        500.000        94.9599                 NaN            NaN            NaN            NaN            NaN            NaN  0.941720       0.219881                 NaN  0.572353       0.260791        3.04531                 NaN
  1253.13        500.000        95.3108                 NaN            NaN            NaN            NaN            NaN            NaN  0.879269       0.192253                 NaN  0.529724       0.240765        2.84722                 NaN
  1250.63        500.000        95.6284                 NaN            NaN            NaN            NaN            NaN            NaN  0.821611       0.168331                 NaN  0.490874       0.222537        2.66827                 NaN
  1248.12        500.000        95.9127                 NaN            NaN            NaN            NaN            NaN            NaN  0.770354       0.147320                 NaN  0.455997       0.205751        2.50792                 NaN
  1245.61        500.000        96.1712                 NaN            NaN            NaN            NaN            NaN            NaN  0.128753       0.723255                 NaN  0.424188       0.190446        2.36217                 NaN
  1243.11        500.000        96.4084                 NaN            NaN            NaN            NaN            NaN            NaN  0.676900       0.115010                 NaN  0.394957       0.176319        2.22847                 NaN
  1240.60        500.000        96.6242                 NaN            NaN            NaN            NaN            NaN            NaN  0.635989       0.101290                 NaN  0.368196       0.163489        2.10681                 NaN
  1238.10        500.000        96.8210                 NaN            NaN            NaN            NaN            NaN            NaN  0.900206E-001  0.598177                 NaN  0.343932       0.151585        1.99529                 NaN
  1235.59        500.000        97.0022                 NaN            NaN            NaN            NaN            NaN            NaN  0.563155       0.800907E-001            NaN  0.321520       0.140602        1.89243                 NaN
  1233.08        500.000        97.1680                 NaN            NaN            NaN            NaN            NaN            NaN  0.531505       0.711842E-001            NaN  0.301071       0.130541        1.79768                 NaN
  1230.58        500.000        97.3201                 NaN            NaN            NaN            NaN            NaN            NaN  0.502703       0.628406E-001            NaN  0.282370       0.121238        1.71071                 NaN
  1228.07        500.000        64.0027                 NaN            NaN            NaN            NaN            NaN            NaN   3.39444                 NaN            NaN   2.75897       0.660379        15.1145        14.0691     
  1225.56        500.000        65.0947                 NaN            NaN            NaN            NaN            NaN            NaN   3.40331                 NaN            NaN   2.68087       0.573005        14.3878        13.8603     
  1223.06        500.000        66.2228                 NaN            NaN  0.268142                 NaN            NaN            NaN   3.04843                 NaN            NaN   2.63686       0.486367        13.7170        13.6204     
  1220.55        500.000        69.7204                 NaN            NaN  0.353678                 NaN            NaN            NaN   2.64450                 NaN            NaN   2.36799       0.409585        12.2036        12.3002     
  1218.05        500.000        74.6796                 NaN            NaN  0.285875                 NaN            NaN            NaN   2.25430                 NaN            NaN   1.96108       0.339254        10.1875        10.2924     
  1215.54        500.000        78.1612                 NaN            NaN  0.234461                 NaN            NaN            NaN   1.98709                 NaN            NaN   1.67796       0.288797        8.77224        8.87820     
  1213.03        500.000        80.6031                 NaN            NaN  0.195821                 NaN            NaN            NaN   1.80444                 NaN            NaN   1.47872       0.252198        7.77949        7.88625     
  1210.53        500.000        75.6854                 NaN            NaN  0.246171                 NaN            NaN            NaN   2.22272                 NaN            NaN   1.84798       0.303307        9.74665        9.94777     
  1208.02        500.000        89.3881                 NaN            NaN  0.654932E-001            NaN            NaN            NaN   1.21154                 NaN            NaN  0.768104       0.139556        4.18081        4.24640     
  1205.51        500.000        71.3189                 NaN            NaN  0.225340                 NaN            NaN            NaN   2.87280                 NaN            NaN   2.11905       0.343867        11.4324        11.6877     
  1203.01        500.000        99.8954                 NaN            NaN            NaN            NaN            NaN            NaN  0.833180E-001            NaN            NaN  0.165353E-001  0.471019E-002            NaN            NaN
  1200.50        500.000        89.3783                 NaN            NaN  0.710281E-001            NaN            NaN            NaN   1.08494                 NaN            NaN  0.790185       0.122475        4.39418        4.15886     
  1197.99        500.000        86.6110                 NaN            NaN  0.107757                 NaN            NaN            NaN   1.17856                 NaN            NaN  0.948113       0.145986        5.38371        5.62488     
  1195.49        500.000        71.8308                 NaN            NaN  0.215016                 NaN            NaN            NaN   2.57341                 NaN            NaN   2.01758       0.302889        11.6635        11.3968     
  1192.98        500.000        44.7701                 NaN            NaN  0.421752                 NaN            NaN            NaN   4.58864                 NaN            NaN   3.78052       0.526680        23.2693        22.6430     
  1190.48        500.000                 NaN            NaN            NaN  0.747684                 NaN            NaN            NaN   8.02389                 NaN            NaN   6.68923       0.913631        42.3941        41.2315     
  1187.97        500.000                 NaN            NaN            NaN  0.712021                 NaN            NaN            NaN   8.12384                 NaN            NaN   6.69738       0.908268        42.3665        41.1920     
  1185.46        500.000                 NaN            NaN            NaN  0.789191                 NaN            NaN            NaN   1.54468        6.33375                 NaN   6.67478       0.926017        42.4598        41.2718     
  1182.96        500.000                 NaN            NaN            NaN  0.627717                 NaN            NaN            NaN   8.35578                 NaN            NaN   6.71500       0.896557        42.3071        41.0978     
  1180.45        500.000                 NaN            NaN            NaN  0.576903                 NaN            NaN            NaN   8.49625                 NaN            NaN   6.72619       0.889113        42.2705        41.0411     
  1177.94        500.000                 NaN            NaN            NaN  0.518379                 NaN            NaN            NaN   8.65770                 NaN            NaN   6.73912       0.880497        42.2287        40.9756     
  1175.44        500.000                 NaN            NaN            NaN  0.450035                 NaN            NaN            NaN   8.84570                 NaN            NaN   6.75418       0.870425        42.1806        40.8991     
  1172.93        500.000                 NaN            NaN            NaN  0.368729                 NaN            NaN            NaN   9.06871                 NaN            NaN   6.77210       0.858435        42.1242        40.8078     
  1170.43        500.000                 NaN            NaN            NaN  0.205459                 NaN            NaN            NaN   9.53106                 NaN            NaN   6.81534       0.829532        41.9912        40.6274     
  1167.92        500.000                 NaN            NaN            NaN  0.229611E-001            NaN            NaN            NaN   10.0325                 NaN            NaN   6.85687       0.801408        41.8636        40.4227     
  1165.41        500.000                 NaN            NaN            NaN  0.158862                 NaN            NaN            NaN   9.63033       0.784268E-004            NaN   6.81315       0.830807        41.9976        40.5691     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0793                 NaN            NaN   6.85731       0.801573        41.8688        40.3930     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.68103        1.08116        3.32230        6.86073       0.799771        41.8606        40.3944     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1062                 NaN            NaN   6.87036       0.793887        41.8308        40.3988     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.61499        7.48361                 NaN   6.86880       0.795503        41.8396        40.3975     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.34411        7.75913                 NaN   6.87204       0.793919        41.8325        40.3983     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.05195        8.05606                 NaN   6.87534       0.792296        41.8252        40.3991     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.75299        8.35986                 NaN   6.87868       0.790650        41.8178        40.4000     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.35827        4.55810        3.17652        6.86970       0.796002        41.8450        40.3964     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.06502        9.05779                 NaN   6.88521       0.787589        41.8022        40.4022     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.831813        9.29532                 NaN   6.88863       0.785873        41.7955        40.4029     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.543502        9.58938                 NaN   6.89203       0.783946        41.7876        40.4036     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.785099E-001   10.0601                 NaN   6.89592       0.782027        41.7788        40.4046     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1415                 NaN            NaN   6.89763       0.781334        41.7742        40.4053     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.672100        9.47315                 NaN   6.90140       0.779704        41.7670        40.4067     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.86161        5.24386                 NaN   6.88353       0.790022        41.8225        40.3984     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.03972        5.07015       0.226140E-004   6.88680       0.788416        41.8157        40.3992     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.22483        4.88956       0.202064E-004   6.89012       0.786782        41.8087        40.4000     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1635                 NaN            NaN   6.91390       0.773125        41.7404        40.4091     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1676                 NaN            NaN   6.91685       0.771646        41.7340        40.4099     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1718                 NaN            NaN   6.91992       0.770141        41.7275        40.4106     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1760                 NaN            NaN   6.92299       0.768601        41.7210        40.4114     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.49586        1.77056        3.88917        6.91488       0.773700        41.7485        40.4074     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.68872        1.50519        3.96689        6.91840       0.771896        41.7406        40.4083     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.88560        1.23178        4.04873        6.92195       0.770069        41.7327        40.4092     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.08751       0.947617        4.13640        6.92554       0.768217        41.7246        40.4101     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.29350       0.654074        4.22945        6.92915       0.766343        41.7164        40.4111     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.61482       0.807618        3.75806        6.93185       0.765009        41.7110        40.4117     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.70947       0.360306        4.11738        6.93595       0.762830        41.7012        40.4129     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.89536        4.29776                 NaN   6.93975       0.760829        41.6924        40.4139     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.42779        3.76852                 NaN   6.94232       0.759545        41.6874        40.4144     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.52653        2.27188        2.39455        6.94214       0.760038        41.6907        40.4141     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.52777        2.67508                 NaN   6.94753       0.756928        41.6773        40.4154     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.17456        1.15686        2.87557        6.95089       0.755340        41.6703        40.4165     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.41942       0.784238                 NaN   6.95027       0.755756        41.6750        40.4153     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2410                 NaN            NaN   6.96870       0.745304        41.6219        40.4231     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0429       0.187453                 NaN   6.96528       0.747536        41.6362        40.4207     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1140       0.106550                 NaN   6.96102       0.750040        41.6502        40.4183     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.99331       0.230205                 NaN   6.96296       0.749045        41.6455        40.4190     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.74331        1.48289                 NaN   6.96646       0.747187        41.6404        40.4198     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.20869        2.02453                 NaN   6.97095       0.744828        41.6299        40.4211     
