|6.6.6
Archiving\03_Data\eqfrac/QFM/LAR/LAR_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1165.80        2500.00        2.65676                 NaN  0.826613        5.45056                 NaN   8.18688        48.3958       0.524932        33.9585     
  1164.76        2500.00        2.64273                 NaN   5.43508       0.859389                 NaN   8.19060        48.3910       0.531019        33.9502     
  1163.73        2500.00        2.63687                 NaN   5.42300       0.878680                 NaN   8.19301        48.3868       0.533718        33.9479     
  1162.69        2500.00        2.62365                 NaN  0.910016        5.40826                 NaN   8.19673        48.3816       0.539435        33.9403     
  1161.65        2500.00        2.61382                 NaN   5.39383       0.936927                 NaN   8.19973        48.3775       0.543541        33.9347     
  1160.62        2500.00        2.60429                 NaN   5.38088       0.961537                 NaN   8.20274        48.3729       0.547820        33.9298     
  1159.58        2500.00        2.59464                 NaN   5.36754       0.987009                 NaN   8.20584        48.3684       0.551982        33.9246     
  1158.54        2500.00        2.58504                 NaN   5.35435        1.01232                 NaN   8.20893        48.3638       0.556111        33.9194     
  1157.51        2500.00        2.57543                 NaN   5.34127        1.03761                 NaN   8.21203        48.3592       0.560219        33.9142     
  1156.47        2500.00        2.56582                 NaN   5.32827        1.06286                 NaN   8.21514        48.3546       0.564306        33.9090     
  1155.44        2500.00        2.55621                 NaN   5.31535        1.08808                 NaN   8.21826        48.3500       0.568373        33.9037     
  1154.40        2500.00        2.54664                 NaN   5.30235        1.11337                 NaN   8.22144        48.3454       0.572415        33.8984     
  1153.36        2500.00        2.53768                 NaN   5.28887        1.13825                 NaN   8.22533        48.3405       0.576099        33.8933     
  1152.33        2500.00        2.52777                 NaN   5.27666        1.16363                 NaN   8.22804        48.3359       0.580178        33.8878     
  1151.29        2500.00        2.51773                 NaN   5.26444        1.18873                 NaN   8.23092        48.3314       0.584438        33.8823     
  1150.25        2500.00        2.50810                 NaN   5.25197        1.21379                 NaN   8.23409        48.3267       0.588399        33.8769     
  1149.22        2500.00        2.49847                 NaN   1.23888        5.23954                 NaN   8.23729        48.3220       0.592340        33.8715     
  1148.18        2500.00        2.48913                 NaN   5.22737        1.26340                 NaN   8.24046        48.3173       0.596147        33.8662     
  1147.15        2500.00        2.43155                 NaN   5.15599        1.41400                 NaN   8.26003        48.2903       0.619195        33.8290     
  1146.11        2500.00        2.43148                 NaN   5.15590        1.41397                 NaN   8.26001        48.2899       0.619177        33.8296     
  1145.07        2500.00        2.43140                 NaN   5.15580        1.41394                 NaN   8.26000        48.2894       0.619176        33.8303     
  1144.04        2500.00        2.43132                 NaN   5.15570        1.41392                 NaN   8.25999        48.2890       0.619167        33.8309     
  1143.00        2500.00        2.43125                 NaN   5.15561        1.41389                 NaN   8.25997        48.2886       0.619158        33.8316     
  1141.96        2500.00        2.43117                 NaN   5.15552        1.41386                 NaN   8.25996        48.2881       0.619149        33.8322     
  1140.93        2500.00        2.43110                 NaN   5.15542        1.41383                 NaN   8.25995        48.2877       0.619139        33.8329     
  1139.89        2500.00        2.41579                 NaN   5.15110        1.42099                 NaN   8.26186        48.2873       0.631995        33.8310     
  1138.86        2500.00        2.41572                 NaN   5.15101        1.42097                 NaN   8.26185        48.2868       0.631985        33.8316     
  1137.82        2500.00        2.40659                 NaN   5.15279        1.43742                 NaN   8.26681        48.2813       0.632894        33.8222     
  1136.78        2500.00        2.38253                 NaN   1.55921        5.08529                 NaN   8.28137        48.2559       0.634921        33.8008     
  1135.75        2500.00        2.36667                 NaN   1.56922        5.08013                 NaN   8.28348        48.2552       0.647479        33.7978     
  1134.71        2500.00        2.36660                 NaN   1.56919        5.08004                 NaN   8.28346        48.2547       0.647470        33.7985     
  1133.68        2500.00        2.36653                 NaN   1.56916        5.07994                 NaN   8.28345        48.2543       0.647460        33.7991     
  1132.64        2500.00        2.36646                 NaN   1.56913        5.07985                 NaN   8.28344        48.2539       0.647450        33.7998     
  1131.60        2500.00        2.35094                 NaN   1.57890        5.07476                 NaN   8.28553        48.2532       0.659739        33.7969     
  1130.57        2500.00        2.35087                 NaN   1.57887        5.07466                 NaN   8.28552        48.2528       0.659729        33.7976     
  1129.53        2500.00        2.30398                 NaN   4.99298        1.76365                 NaN   8.30958        48.2151       0.663568        33.7512     
  1128.49        2500.00        2.30391                 NaN   4.99289        1.76362                 NaN   8.30957        48.2146       0.663558        33.7518     
  1127.46        2500.00        2.30384                 NaN   4.99280        1.76358                 NaN   8.30955        48.2142       0.663548        33.7525     
  1126.42        2500.00        2.28891                 NaN   4.98790        1.77300                 NaN   8.31163        48.2135       0.675334        33.7497     
  1125.39        2500.00        2.28884                 NaN   4.98781        1.77297                 NaN   8.31162        48.2131       0.675324        33.7503     
  1124.35        2500.00        2.28877                 NaN   4.98772        1.77293                 NaN   8.31160        48.2127       0.675314        33.7510     
  1123.31        2500.00        2.28870                 NaN   4.98763        1.77290                 NaN   8.31159        48.2123       0.675304        33.7516     
  1122.28        2500.00        2.27411                 NaN   4.98278        1.78211                 NaN   8.31366        48.2116       0.686827        33.7489     
  1121.24        2500.00        2.24976                 NaN   1.90073        4.92068                 NaN   8.32836        48.1851       0.688425        33.7270     
  1120.20        2500.00        2.24969                 NaN   1.90069        4.92059                 NaN   8.32835        48.1846       0.688415        33.7276     
  1119.17        2500.00        2.22742                 NaN   4.91590        1.95194                 NaN   8.33971        48.1717       0.690148        33.7032     
  1118.13        2500.00        2.21393                 NaN   4.91175        1.95924                 NaN   8.34165        48.1712       0.701114        33.7011     
  1117.10        2500.00        2.21386                 NaN   4.91166        1.95920                 NaN   8.34164        48.1708       0.701103        33.7017     
  1116.06        2500.00        2.21379                 NaN   4.91157        1.95916                 NaN   8.34162        48.1704       0.701093        33.7024     
  1115.02        2500.00        2.21372                 NaN   4.91148        1.95912                 NaN   8.34161        48.1699       0.701083        33.7030     
  1113.99        2500.00        2.17064                 NaN   2.10279        4.84005                 NaN   8.36021        48.1402       0.713684        33.6724     
  1112.95        2500.00        2.17058                 NaN   2.10274        4.83996                 NaN   8.36020        48.1398       0.713673        33.6730     
  1111.91        2500.00        2.17051                 NaN   2.10270        4.83988                 NaN   8.36018        48.1394       0.713663        33.6737     
  1110.88        2500.00        2.17045                 NaN   2.10266        4.83979                 NaN   8.36017        48.1390       0.713652        33.6743     
  1109.84        2500.00        2.15725                 NaN   2.11097        4.83532                 NaN   8.36220        48.1384       0.724027        33.6718     
  1108.81        2500.00        2.15719                 NaN   2.11092        4.83523                 NaN   8.36219        48.1380       0.724016        33.6725     
  1107.77        2500.00        2.13047                 NaN   4.82551        2.17782                 NaN   8.37566        48.1223       0.725659        33.6426     
  1106.73        2500.00        2.13041                 NaN   4.82542        2.17778                 NaN   8.37565        48.1219       0.725648        33.6432     
  1105.70        2500.00        2.09064                 NaN   2.30885        4.76227                 NaN   8.39381        48.0925       0.736962        33.6150     
  1104.66        2500.00        2.09057                 NaN   2.30880        4.76219                 NaN   8.39379        48.0921       0.736951        33.6156     
  1103.62        2500.00        2.09051                 NaN   2.30876        4.76210                 NaN   8.39378        48.0916       0.736940        33.6163     
  1102.59        2500.00        2.09045                 NaN   2.30871        4.76202                 NaN   8.39377        48.0912       0.736930        33.6169     
  1101.55        2500.00        2.07826                 NaN   2.31635        4.75788                 NaN   8.39573        48.0907       0.746489        33.6146     
  1100.52        2500.00        2.07820                 NaN   2.31630        4.75780                 NaN   8.39571        48.0902       0.746478        33.6153     
  1099.48        2500.00        2.07814                 NaN   2.31626        4.75771                 NaN   8.39570        48.0898       0.746467        33.6159     
  1098.44        2500.00        2.07807                 NaN   2.31621        4.75763                 NaN   8.39569        48.0894       0.746457        33.6166     
  1097.41        2500.00        2.01345                 NaN   4.68082        2.51717                 NaN   8.42587        48.0455       0.758302        33.5589     
  1096.37        2500.00        2.01339                 NaN   4.68074        2.51712                 NaN   8.42586        48.0451       0.758291        33.5595     
  1095.33        2500.00        2.01333                 NaN   4.68065        2.51707                 NaN   8.42584        48.0447       0.758279        33.5602     
  1094.30        2500.00        2.01327                 NaN   4.68057        2.51702                 NaN   8.42583        48.0442       0.758269        33.5608     
  1093.26        2500.00        2.00176                 NaN   4.67655        2.52440                 NaN   8.42778        48.0437       0.767217        33.5586     
  1092.23        2500.00        2.00170                 NaN   4.67646        2.52435                 NaN   8.42777        48.0433       0.767206        33.5592     
  1091.19        2500.00        2.00164                 NaN   4.67638        2.52430                 NaN   8.42776        48.0429       0.767195        33.5599     
  1090.15        2500.00        2.00156                 NaN   4.67629        2.52427                 NaN   8.42775        48.0424       0.767198        33.5605     
  1089.12        2500.00        1.95417                 NaN   2.66607        4.62733                 NaN   8.44532        48.0167       0.774690        33.5158     
  1088.08        2500.00        1.94476                 NaN   4.61754        2.69201                 NaN   8.44951        48.0105       0.777011        33.5086     
  1087.04        2500.00        1.93541                 NaN   4.60838        2.71725                 NaN   8.45348        48.0046       0.779328        33.5015     
  1086.01        2500.00        1.92694                 NaN   4.60043        2.73933                 NaN   8.45727        47.9991       0.781576        33.4954     
  1084.97        2500.00        1.91795                 NaN   2.76360        4.59158                 NaN   8.46126        47.9931       0.783811        33.4886     
  1083.94        2500.00        1.90898                 NaN   4.58279        2.78784                 NaN   8.46526        47.9872       0.786020        33.4819     
  1082.90        2500.00        1.90000                 NaN   2.81214        4.57401                 NaN   8.46928        47.9813       0.788206        33.4751     
  1081.86        2500.00        1.89095                 NaN   2.83672        4.56515                 NaN   8.47335        47.9753       0.790373        33.4681     
  1080.83        2500.00        1.88052                 NaN   4.55465        2.86624                 NaN   8.47786        47.9685       0.792558        33.4596     
  1079.79        2500.00        1.87344                 NaN   2.88367        4.54876                 NaN   8.48129        47.9634       0.794590        33.4549     
  1078.75        2500.00        1.86472                 NaN   4.54067        2.90700                 NaN   8.48527        47.9574       0.796665        33.4483     
  1077.72        2500.00        1.85463                 NaN   4.53056        2.93534                 NaN   8.48979        47.9509       0.798784        33.4400     
  1076.68        2500.00        1.85446                 NaN   4.51703        2.94849                 NaN   8.49546        47.9392       0.800196        33.4452     
  1075.65        2500.00        1.83583                 NaN   4.51244        2.98728                 NaN   8.49845        47.9380       0.802832        33.4251     
  1074.61        2500.00        1.82669                 NaN   4.50355        3.01253                 NaN   8.50246        47.9321       0.804829        33.4179     
  1073.57        2500.00        1.81741                 NaN   4.49454        3.03838                 NaN   8.50673        47.9257       0.806786        33.4104     
  1072.54        2500.00        1.80810                 NaN   3.06432        4.48553                 NaN   8.51103        47.9194       0.808718        33.4029     
  1071.50        2500.00        1.79878                 NaN   4.47655        3.09034                 NaN   8.51535        47.9130       0.810629        33.3954     
  1070.46        2500.00        1.78950                 NaN   3.11610        4.46779                 NaN   8.51965        47.9066       0.812516        33.3878     
  1069.43        2500.00        1.78024                 NaN   3.14175        4.45918                 NaN   8.52396        47.9002       0.814379        33.3803     
  1068.39        2500.00        1.78167                 NaN   3.10077        4.48587                 NaN   8.52330        47.9064       0.817707        33.3843     
  1067.36        2500.00        1.77615                 NaN   3.11608        4.47914                 NaN   8.52579        47.9022       0.819472        33.3812     
  1066.32        2500.00        1.75287                 NaN   3.21768        4.43382                 NaN   8.53688        47.8809       0.819793        33.3580     
  1065.28        2500.00        1.74373                 NaN   4.42541        3.24311                 NaN   8.54122        47.8745       0.821552        33.3505     
  1064.25        2500.00        1.73470                 NaN   4.41712        3.26823                 NaN   8.54554        47.8680       0.823278        33.3431     
  1063.21        2500.00        1.72570                 NaN   4.40888        3.29330                 NaN   8.54987        47.8615       0.824978        33.3357     
  1062.17        2500.00        1.71649                 NaN   4.40038        3.31918                 NaN   8.55429        47.8550       0.826660        33.3280     
  1061.14        2500.00        1.77566                 NaN   3.10633        4.47244                 NaN   8.52890        47.8951       0.826298        33.3953     
  1060.10        2500.00        1.69859                 NaN   4.38430        3.36913                 NaN   8.56299        47.8419       0.829948        33.3132     
  1059.07        2500.00        1.67733                 NaN   3.40279        4.39583                 NaN   8.58092        47.8210       0.831471        33.2907     
  1058.03        2500.00        1.67820                 NaN   4.36485        3.42821                 NaN   8.57260        47.8277       0.833169        33.2953     
  1056.99        2500.00        1.66899                 NaN   4.35698        3.45389                 NaN   8.57709        47.8209       0.834728        33.2875     
  1055.96        2500.00        1.65971                 NaN   3.48014        4.34863                 NaN   8.58162        47.8141       0.836263        33.2795     
  1054.92        2500.00        1.64998                 NaN   4.34015        3.50736                 NaN   8.58623        47.8073       0.837853        33.2711     
  1053.88        2500.00        1.64074                 NaN   3.53362        4.33192                 NaN   8.59081        47.8004       0.839324        33.2631     
  1052.85        2500.00        1.63163                 NaN   4.32380        3.55950                 NaN   8.59534        47.7936       0.840769        33.2553     
  1051.81        2500.00        1.62251                 NaN   4.31570        3.58546                 NaN   8.59990        47.7868       0.842193        33.2474     
  1050.78        2500.00        1.61337                 NaN   4.30763        3.61150                 NaN   8.60447        47.7799       0.843596        33.2395     
  1049.74        2500.00        1.60419                 NaN   4.29950        3.63773                 NaN   8.60908        47.7730       0.844976        33.2315     
  1048.70        2500.00        1.63415                 NaN   4.33868        3.51765                 NaN   8.60424        47.7802       0.849500        33.2755     
  1047.67        2500.00        1.58578                 NaN   3.69044        4.28341                 NaN   8.61834        47.7590       0.847673        33.2154     
  1046.63        2500.00        1.57655                 NaN   4.27535        3.71687                 NaN   8.62301        47.7520       0.848990        33.2072     
  1045.59        2500.00        1.56733                 NaN   3.74325        4.26739                 NaN   8.62767        47.7450       0.850286        33.1991     
  1044.56        2500.00        1.55744                 NaN   3.77200        4.25870                 NaN   8.63257        47.7376       0.851560        33.1901     
  1043.52        2500.00        1.54829                 NaN   4.25103        3.79805                 NaN   8.63724        47.7306       0.852816        33.1820     
  1042.49        2500.00        1.53855                 NaN   3.82627        4.24262                 NaN   8.64212        47.7232       0.854051        33.1732     
  1041.45        2500.00        1.52892                 NaN   3.85432        4.23422                 NaN   8.64701        47.7159       0.855250        33.1644     
  1040.41        2500.00        1.51937                 NaN   3.88213        4.22594                 NaN   8.65188        47.7085       0.856423        33.1557     
  1039.38        2500.00        1.50922                 NaN   4.21673        3.91222                 NaN   8.65698        47.7010       0.857573        33.1463     
  1038.34        2500.00        1.50031                 NaN   4.20941        3.93772                 NaN   8.66168        47.6937       0.858688        33.1385     
  1037.30        2500.00        1.49060                 NaN   4.20091        3.96627                 NaN   8.66659        47.6864       0.859811        33.1294     
  1036.27        2500.00        1.48089                 NaN   4.19297        3.99436                 NaN   8.67158        47.6789       0.860897        33.1204     
  1035.23        2500.00        1.47119                 NaN   4.18471        4.02276                 NaN   8.67655        47.6714       0.861972        33.1114     
  1034.20        2500.00        1.46096                 NaN   4.17600        4.05286                 NaN   8.68177        47.6638       0.862980        33.1016     
  1033.16        2500.00        1.45175                 NaN   4.16844        4.07976                 NaN   8.68660        47.6562       0.864018        33.0933     
  1032.12        2500.00        1.44200                 NaN   4.10855        4.16008                 NaN   8.69167        47.6486       0.865008        33.0841     
  1031.09        2500.00        1.43335                 NaN   4.15331        4.13324                 NaN   8.69635        47.6414       0.865993        33.0763     
  1030.05        2500.00        1.42347                 NaN   4.14501        4.16247                 NaN   8.70147        47.6337       0.866937        33.0670     
  1029.01        2500.00        1.41355                 NaN   4.13664        4.19189                 NaN   8.70664        47.6259       0.867860        33.0575     
  1027.98        2500.00        1.40361                 NaN   4.12827        4.22143                 NaN   8.71183        47.6180       0.868761        33.0481     
  1026.94        2500.00        1.39363                 NaN   4.11991        4.25111                 NaN   8.71704        47.6102       0.869640        33.0385     
  1025.91        2500.00        1.38363                 NaN   4.11154        4.28091                 NaN   8.72228        47.6022       0.870497        33.0289     
  1024.87        2500.00        1.37360                 NaN   4.10319        4.31082                 NaN   8.72754        47.5943       0.871333        33.0192     
  1023.83        2500.00        1.36425                 NaN   4.09537        4.33870                 NaN   8.73262        47.5866       0.872130        33.0104     
  1022.80        2500.00        1.35348                 NaN   4.08654        4.37088                 NaN   8.73815        47.5783       0.872939        32.9998     
  1021.76        2500.00        1.34385                 NaN   4.39943        4.07899                 NaN   8.74325        47.5701       0.873748        32.9906     
  1020.72        2500.00        1.33308                 NaN   4.06974        4.43209                 NaN   8.74887        47.5620       0.874457        32.9798     
  1019.69        2500.00        1.32288                 NaN   4.06137        4.46269                 NaN   8.75427        47.5538       0.875184        32.9698     
  1018.65        2500.00        1.31265                 NaN   4.49342        4.05301                 NaN   8.75968        47.5456       0.875890        32.9597     
  1017.62        2500.00        1.30237                 NaN   4.04463        4.52435                 NaN   8.76512        47.5374       0.876573        32.9496     
  1016.58        2500.00        1.29202                 NaN   4.03636        4.55535                 NaN   8.77059        47.5291       0.877255        32.9393     
  1015.54        2500.00        1.28197                 NaN   4.02817        4.58564                 NaN   8.77600        47.5209       0.877896        32.9294     
  1014.51        2500.00        1.27331                 NaN   4.02292        4.61027                 NaN   8.78089        47.5130       0.878423        32.9212     
  1013.47        2500.00        1.26307                 NaN   4.01482        4.64117                 NaN   8.78639        47.5045       0.879008        32.9110     
  1012.43        2500.00        1.25281                 NaN   4.67213        4.00671                 NaN   8.79191        47.4961       0.879571        32.9008     
  1011.40        2500.00        1.24256                 NaN   3.99864        4.70312                 NaN   8.79744        47.4876       0.880112        32.8905     
  1010.36        2500.00        1.23397                 NaN   4.73073        3.98932                 NaN   8.80263        47.4805       0.880721        32.8821     
  1009.33        2500.00        1.22479                 NaN   4.75832        3.98218                 NaN   8.80785        47.4725       0.881232        32.8731     
  1008.29        2500.00        1.21568                 NaN   4.78576        3.97510                 NaN   8.81306        47.4645       0.881723        32.8642     
  1007.25        2500.00        1.20653                 NaN   4.81332        3.96803                 NaN   8.81830        47.4565       0.882195        32.8552     
  1006.22        2500.00        1.19736                 NaN   4.84101        3.96095                 NaN   8.82356        47.4484       0.882650        32.8461     
  1005.18        2500.00        1.18815                 NaN   4.86885        3.95386                 NaN   8.82884        47.4402       0.883084        32.8370     
  1004.14        2500.00        1.17681                 NaN   4.90329        3.94542                 NaN   8.83463        47.4312       0.883457        32.8252     
  1003.11        2500.00        1.15868                 NaN   3.93330        4.95826                 NaN   8.84287        47.4181       0.883634        32.8052     
  1002.07        2500.00        1.14801                 NaN   4.99092        3.92509                 NaN   8.84868        47.4092       0.883973        32.7942     
  1001.04        2500.00        1.13728                 NaN   3.91687        5.02378                 NaN   8.85453        47.4002       0.884290        32.7831     
  1000.00        2500.00        1.12651                 NaN   3.90863        5.05683                 NaN   8.86041        47.3912       0.884584        32.7719     
