|6.6.6
Archiving\03_Data\Deq/QFM_m4.75/T13/T13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1294.87        2500.00                 NaN            NaN            NaN   61.3907        1.16149        21.1738        8.32395        5.48575        2.22238       0.241894                 NaN
  1291.67        2500.00                 NaN            NaN            NaN   61.3907        1.16149        21.1738        8.32395        5.48575        2.22238       0.241894                 NaN
  1288.46        2500.00                 NaN            NaN            NaN   61.3907        1.16149        21.1738        8.32395        5.48575        2.22238       0.241894                 NaN
  1285.26        2500.00                 NaN            NaN            NaN   61.3907        1.16149        21.1738        8.32395        5.48575        2.22238       0.241894                 NaN
  1282.05        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1278.85        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1275.64        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1272.44        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1269.23        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1266.03        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1262.82        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1259.62        2500.00                 NaN            NaN            NaN   61.4132        1.19074        21.3797        8.28414        5.19458        2.27756       0.260103                 NaN
  1256.41        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1253.21        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1250.00        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1246.79        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1243.59        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1240.38        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1237.18        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1233.97        2500.00                 NaN            NaN            NaN   61.4263        1.22356        21.5558        8.24772        4.94344        2.32737       0.275738                 NaN
  1230.77        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1227.56        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1224.36        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1221.15        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1217.95        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1214.74        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1211.54        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1208.33        2500.00                 NaN            NaN            NaN   61.4324        1.25960        21.7098        4.72100        8.21643        2.37158       0.289191                 NaN
  1205.13        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1201.92        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1198.72        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1195.51        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1192.31        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1189.10        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1185.90        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1182.69        2500.00                 NaN            NaN            NaN   61.4307        1.29874        21.8476        4.52213        8.18975        2.41037       0.300749                 NaN
  1179.49        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1176.28        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1173.08        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1169.87        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1166.67        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1163.46        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1160.26        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1157.05        2500.00                 NaN            NaN            NaN   61.4199        1.34137        21.9754        8.16867        4.34122        2.44308       0.310376                 NaN
  1153.85        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1150.64        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1147.44        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1144.23        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1141.03        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1137.82        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1134.62        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1131.41        2500.00                 NaN            NaN            NaN   61.4018        1.38731        22.0954        8.15229        4.17521        2.46965       0.318313                 NaN
  1128.21        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1125.00        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1121.79        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1118.59        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1115.38        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1112.18        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1108.97        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1105.77        2500.00                 NaN            NaN            NaN   61.3751        1.43677        22.2119        8.14082        4.02089        2.49001       0.324460                 NaN
  1102.56        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1099.36        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1096.15        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1092.95        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1089.74        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1086.54        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1083.33        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1080.13        2500.00                 NaN            NaN            NaN   61.3371        1.49056        22.3293        8.13540        3.87582        2.50317       0.328662                 NaN
  1076.92        2500.00                 NaN            NaN            NaN   61.2923        1.54821        22.4463        8.13450        3.73827        2.50938       0.331095                 NaN
  1073.72        2500.00                 NaN            NaN            NaN   61.2923        1.54821        22.4463        8.13450        3.73827        2.50938       0.331095                 NaN
  1070.51        2500.00                 NaN            NaN            NaN   61.2923        1.54821        22.4463        8.13450        3.73827        2.50938       0.331095                 NaN
  1067.31        2500.00                 NaN            NaN            NaN   61.2923        1.54821        22.4463        8.13450        3.73827        2.50938       0.331095                 NaN
  1064.10        2500.00                 NaN            NaN            NaN   61.2651        1.57857        22.5061        3.67305        8.13528        2.51034       0.331511                 NaN
  1060.90        2500.00                 NaN            NaN            NaN   61.2576        1.58668        22.5214        8.13670        3.65672        2.50951       0.316676       0.146761E-001
  1057.69        2500.00                 NaN            NaN            NaN   61.2496        1.59459        22.5362        8.13801        3.64204        2.50950                 NaN  0.330055     
  1054.49        2500.00                 NaN            NaN            NaN   61.2496        1.59459        22.5362        8.13801        3.64204        2.50950                 NaN  0.330055     
  1051.28        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1048.08        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1044.87        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1041.67        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1038.46        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1035.26        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1032.05        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1028.85        2500.00                 NaN            NaN            NaN   61.2357        1.61065        22.5660        8.13914        3.60878        2.50768                 NaN  0.332038     
  1025.64        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1022.44        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1019.23        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1016.03        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1012.82        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1009.62        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1006.41        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1003.21        2500.00                 NaN            NaN            NaN   61.1717        1.67826        22.6900        8.14675        3.47758        2.49528                 NaN  0.340432     
  1000.00        2500.00                 NaN            NaN            NaN   61.0956        1.75203        22.8199        3.35060        8.16007        2.47222                 NaN  0.349566     
