|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/TAY13/TAY13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc             hed           
  1291.42        2500.00                 NaN   85.0872                 NaN   1.01733        3.20277                 NaN   1.92290        8.26597       0.503871                 NaN            NaN            NaN
  1289.92        2500.00                 NaN   83.1626                 NaN   1.25419        3.42348                 NaN   2.18463        9.39102       0.584076                 NaN            NaN            NaN
  1288.41        2500.00                 NaN   86.4290                 NaN  0.979446        2.90527                 NaN   1.69189        7.55790       0.436456                 NaN            NaN            NaN
  1286.91        2500.00                 NaN   85.4686                 NaN   1.08616        2.98178                 NaN   1.83242        8.15082       0.480237                 NaN            NaN            NaN
  1285.41        2500.00                 NaN   84.0054                 NaN   1.20263        3.27470                 NaN   1.99978        9.00129       0.516258                 NaN            NaN            NaN
  1283.91        2500.00                 NaN   78.9781                 NaN   1.63305        4.16843                 NaN   2.60087        11.9472       0.672376                 NaN            NaN            NaN
  1282.41        2500.00                 NaN   83.9346                 NaN   1.31253        3.03485                 NaN   1.96013        9.24582       0.512050                 NaN            NaN            NaN
  1280.90        2500.00                 NaN   58.4502                 NaN   3.42619        8.28223                 NaN   5.05213        23.4559        1.33335                 NaN            NaN            NaN
  1279.40        2500.00       0.735020        82.2544                 NaN   1.13072        3.27850                 NaN   1.94343        10.6579                 NaN            NaN            NaN            NaN
  1277.90        2500.00        1.00254        80.9361                 NaN   1.07001        3.85451                 NaN   2.23394        10.9029                 NaN            NaN            NaN            NaN
  1276.40        2500.00       0.837775        84.6366                 NaN  0.792475        3.12970                 NaN   1.78701        8.81650                 NaN            NaN            NaN            NaN
  1274.89        2500.00       0.625914        87.3076                 NaN  0.904182        2.54042                 NaN   1.51286        7.10907                 NaN            NaN            NaN            NaN
  1273.39        2500.00       0.537421        89.5855                 NaN  0.650071        2.16111                 NaN   1.23692        5.82893                 NaN            NaN            NaN            NaN
  1271.89        2500.00       0.586674        89.0922                 NaN  0.800214        2.12794                 NaN   1.37192        6.02101                 NaN            NaN            NaN            NaN
  1270.39        2500.00       0.381204        92.5990                 NaN  0.510391        1.63885                 NaN  0.914903        3.95566                 NaN            NaN            NaN            NaN
  1268.89        2500.00       0.335473        91.4549                 NaN  0.311456        1.98194                 NaN  0.927137        4.98906                 NaN            NaN            NaN            NaN
  1267.38        2500.00       0.273448        95.6391                 NaN  0.535143        1.00376                 NaN  0.587995        1.96053                 NaN            NaN            NaN            NaN
  1265.88        2500.00       0.224169        94.9167                 NaN  0.341566        1.09091                 NaN  0.568752        2.85787                 NaN            NaN            NaN            NaN
  1264.38        2500.00       0.204531        95.6774                 NaN  0.314506        1.03570                 NaN  0.528469        2.23939                 NaN            NaN            NaN            NaN
  1262.88        2500.00       0.228505        95.1753                 NaN  0.355779        1.10546                 NaN  0.594432        2.54053                 NaN            NaN            NaN            NaN
  1261.38        2500.00       0.208450        95.5006                 NaN  0.343146        1.04207                 NaN  0.557256        2.34847                 NaN            NaN            NaN            NaN
  1259.87        2500.00       0.198405        95.6060                 NaN  0.341589        1.03270                 NaN  0.547288        2.27399                 NaN            NaN            NaN            NaN
  1258.37        2500.00       0.177439        96.0615                 NaN  0.301557       0.947574                 NaN  0.489291        2.02263                 NaN            NaN            NaN            NaN
  1256.87        2500.00       0.169281        96.1575                 NaN  0.300236       0.935705                 NaN  0.480214        1.95708                 NaN            NaN            NaN            NaN
  1255.37        2500.00       0.144085        96.6671                 NaN  0.270428       0.830282                 NaN  0.421589        1.66656                 NaN            NaN            NaN            NaN
  1253.86        2500.00       0.147243        96.5729                 NaN  0.267638       0.855595                 NaN  0.426588        1.73005                 NaN            NaN            NaN            NaN
  1252.36        2500.00       0.136074        96.7758                 NaN  0.257355       0.816660                 NaN  0.405176        1.60898                 NaN            NaN            NaN            NaN
  1250.86        2500.00        1.19386        42.1800                 NaN   2.71726        14.6820                 NaN   5.59854        22.3262                 NaN   8.59944        2.70272                 NaN
  1249.36        2500.00       0.400063        75.1016                 NaN   1.25196        6.54212                 NaN   2.36707        8.83890                 NaN   3.86425        1.63404                 NaN
  1247.86        2500.00        1.57657                 NaN            NaN   4.91235        26.3993                 NaN   9.54027        35.3959                 NaN   15.4426        6.73296                 NaN
  1246.35        2500.00        1.59631                 NaN            NaN   4.89466        26.4021                 NaN   9.53473        35.4515                 NaN   15.4541        6.66663                 NaN
  1244.85        2500.00        1.55199                 NaN            NaN   4.93731        26.5048                 NaN   9.59580        35.3580                 NaN   15.4375        6.61462                 NaN
  1243.35        2500.00        1.56815                 NaN            NaN   4.92911        26.4351                 NaN   9.57909        35.4545                 NaN   15.4669        6.56721                 NaN
  1241.85        2500.00        1.56997                 NaN            NaN   4.93519        26.4446                 NaN   9.58812        35.4593                 NaN   15.4712        6.53166                 NaN
  1240.34        2500.00        1.56640                 NaN            NaN   4.94104        26.4361                 NaN   9.60333        35.4798                 NaN   15.4848        6.48860                 NaN
  1238.84        2500.00        1.55904                 NaN            NaN   4.95230        26.4338                 NaN   9.61413        35.5011                 NaN   15.4976        6.44206                 NaN
  1237.34        2500.00        1.55466                 NaN            NaN   4.96107        26.4236                 NaN   9.63980        35.5141                 NaN   15.5101        6.39666                 NaN
  1235.84        2500.00        1.55097                 NaN            NaN   4.97129        26.4409                 NaN   9.64817        35.5184                 NaN   15.5128        6.35742                 NaN
  1234.34        2500.00        1.50725                 NaN            NaN   5.00663        26.5547                 NaN   9.67780        35.4568                 NaN   15.5065        6.29042                 NaN
  1232.83        2500.00        1.50308                 NaN            NaN   5.01395        26.5566                 NaN   9.68970        35.4759                 NaN   15.5172        6.24350                 NaN
  1231.33        2500.00        1.52148                 NaN            NaN   5.01169        26.4857                 NaN   9.69172        35.5442                 NaN   15.5425        6.20267                 NaN
  1229.83        2500.00        1.53322                 NaN            NaN   5.01121        26.4495                 NaN   9.69204        35.5995                 NaN   15.5581        6.15640                 NaN
  1228.33        2500.00        1.53026                 NaN            NaN   5.02196        26.4477                 NaN   9.70549        35.6127                 NaN   15.5662        6.11562                 NaN
  1226.83        2500.00        1.52584                 NaN            NaN   5.03089        26.4498                 NaN   9.71503        35.6336                 NaN   15.5778        6.06704                 NaN
  1225.32        2500.00        1.53123                 NaN            NaN   5.03543        26.3877                 NaN   9.71249        35.7242                 NaN   15.6045        6.00439                 NaN
  1223.82        2500.00        1.49499                 NaN            NaN   5.05914        26.4446                 NaN   9.75635        35.6696                 NaN   15.6119        5.96342                 NaN
  1222.32        2500.00        1.50652                 NaN            NaN   5.06694        26.4036                 NaN   9.75155        35.7237                 NaN   15.6234        5.92424                 NaN
  1220.82        2500.00        1.51233                 NaN            NaN   5.05550        26.4622                 NaN   9.71607        35.7594                 NaN   15.6323        5.86221                 NaN
  1219.31        2500.00        1.48388                 NaN            NaN   5.10034        26.4751                 NaN   9.66366        35.8278                 NaN   15.6333        5.81597                 NaN
  1217.81        2500.00        1.47954                 NaN            NaN   5.07525        26.6398                 NaN   9.78680        35.6314                 NaN   15.5944        5.79280                 NaN
  1216.31        2500.00        1.50017                 NaN            NaN   5.10204        26.3999                 NaN   9.76661        35.8496                 NaN   15.6704        5.71131                 NaN
  1214.81        2500.00        1.49658                 NaN            NaN   5.10867        26.4091                 NaN   9.77658        35.8694                 NaN   15.6798        5.65992                 NaN
  1213.31        2500.00        1.48481                 NaN            NaN   5.12042        26.4550                 NaN   9.79107        35.8555                 NaN   15.6829        5.61038                 NaN
  1211.80        2500.00        1.47600                 NaN            NaN   5.13248        26.4556                 NaN   9.82140        35.8539                 NaN   15.6903        5.57039                 NaN
  1210.30        2500.00        1.47081                 NaN            NaN   5.12878        26.4801                 NaN   9.82544        35.8682                 NaN   15.7069        5.51976                 NaN
  1208.80        2500.00        1.48563                 NaN            NaN   5.13743        26.4108                 NaN   9.82719        35.9422                 NaN   15.7242        5.47254                 NaN
  1207.30        2500.00        1.47272                 NaN            NaN   5.15804        26.3987                 NaN   9.85322        35.9578                 NaN   15.7392        5.42038                 NaN
  1205.80        2500.00        1.46575                 NaN            NaN   5.16584        26.4104                 NaN   9.85765        35.9836                 NaN   15.7503        5.36644                 NaN
  1204.29        2500.00        1.46186                 NaN            NaN   5.17485        26.3907                 NaN   9.87699        36.0021                 NaN   15.7704        5.32322                 NaN
  1202.79        2500.00        1.44401                 NaN            NaN   5.18824        26.4243                 NaN   9.88610        36.0087                 NaN   15.7731        5.27553                 NaN
  1201.29        2500.00        1.42479                 NaN            NaN   5.20966        26.5490                 NaN   9.87648        35.9965                 NaN   15.7530        5.19055                 NaN
  1199.79        2500.00        1.44473                 NaN            NaN   5.19876        26.4121                 NaN   9.91077        36.0553                 NaN   15.8025        5.17586                 NaN
  1198.28        2500.00        1.46209                 NaN            NaN   5.18750        26.5159                 NaN   9.86780        36.1507                 NaN   15.8117        5.00440                 NaN
  1196.78        2500.00        1.43065                 NaN            NaN   5.22550        26.4542                 NaN   9.93864        36.0806                 NaN   15.8150        5.05536                 NaN
  1195.28        2500.00        1.42786                 NaN            NaN   5.23854        26.4084                 NaN   9.94970        36.1433                 NaN   15.8450        4.98712                 NaN
  1193.78        2500.00        1.42742                 NaN            NaN   5.24535        26.4305                 NaN   9.94974        36.1739                 NaN   15.8502        4.92290                 NaN
  1192.28        2500.00        1.40602                 NaN            NaN   5.26255        26.4348                 NaN   9.97840        36.1715                 NaN   15.8680        4.87867                 NaN
  1190.77        2500.00        1.40954                 NaN            NaN   5.26396        26.4346                 NaN   9.98337        36.1993                 NaN   15.8839        4.82541                 NaN
  1189.27        2500.00        1.37267                 NaN            NaN   5.30118        26.5506                 NaN   9.99327        36.1399                 NaN   15.8453        4.79702                 NaN
  1187.77        2500.00        1.38447                 NaN            NaN   5.30617        26.4611                 NaN   10.0174        36.2049                 NaN   15.8788        4.74717                 NaN
  1186.27        2500.00        1.37679                 NaN            NaN   5.31822        26.4894                 NaN   10.0172        36.2464                 NaN   15.8893        4.66262                 NaN
  1184.77        2500.00        1.37588                 NaN            NaN   5.32462        26.4797                 NaN   10.0311        36.2759                 NaN   15.9066        4.60625                 NaN
  1183.26        2500.00        1.37362                 NaN            NaN   5.33215        26.4693                 NaN   10.0470        36.3096                 NaN   15.9273        4.54103                 NaN
  1181.76        2500.00        1.37316                 NaN            NaN   5.32742        26.4394                 NaN   10.0521        36.3576                 NaN   15.9714        4.47897                 NaN
  1180.26        2500.00        1.32693                 NaN            NaN   5.36407        26.5668                 NaN   10.0716        36.2878                 NaN   15.9402        4.44258                 NaN
  1178.76        2500.00        1.36329                 NaN            NaN   5.34953        26.4734                 NaN   10.0780        36.3808                 NaN   15.9801        4.37482                 NaN
  1177.25        2500.00        1.36050                 NaN            NaN   5.36632        26.4640                 NaN   10.0741        36.4376                 NaN   15.9867        4.31076                 NaN
  1175.75        2500.00        1.36527                 NaN            NaN   5.37874        26.4119                 NaN   10.0805        36.5231                 NaN   16.0241        4.21640                 NaN
  1174.25        2500.00        1.35805                 NaN            NaN   5.36249        26.4691                 NaN   10.0985        36.5014                 NaN   16.0381        4.17238                 NaN
  1172.75        2500.00        1.57970                 NaN            NaN   5.56420        23.6377                 NaN   9.72873        37.6707                 NaN   16.3811        4.64315       0.794669     
  1171.25        2500.00        1.32432                 NaN            NaN   5.40396        26.4558                 NaN   10.1696        36.5367                 NaN   16.0854        4.02425                 NaN
  1169.74        2500.00        1.35334                 NaN            NaN   5.39370        26.4165                 NaN   10.1240        36.6342                 NaN   16.0951        3.98322                 NaN
  1168.24        2500.00        1.32522                 NaN            NaN   5.41738        26.4670                 NaN   10.1636        36.6162                 NaN   16.1088        3.90177                 NaN
  1166.74        2500.00        1.32748                 NaN            NaN   5.41374        26.4488                 NaN   10.1681        36.6602                 NaN   16.1454        3.83627                 NaN
  1165.24        2500.00        1.31856                 NaN            NaN   5.42148        26.4513                 NaN   10.2136        36.6603                 NaN   16.1221        3.81273                 NaN
  1163.73        2500.00        1.32026                 NaN            NaN   5.43526        26.5169                 NaN   10.1694        36.6927                 NaN   16.1381        3.72740                 NaN
  1162.23        2500.00        1.31445                 NaN            NaN   5.44418        26.4639                 NaN   10.1954        36.7627                 NaN   16.1696        3.64974                 NaN
  1160.73        2500.00        1.22640                 NaN            NaN   5.42334        26.8571                 NaN   10.2609        36.5070                 NaN   16.1499        3.57534                 NaN
  1159.23        2500.00        1.28710                 NaN            NaN   5.46958        26.5017                 NaN   10.2342        36.8044                 NaN   16.2059        3.49702                 NaN
  1157.73        2500.00        1.28023                 NaN            NaN   5.47181        26.5301                 NaN   10.2509        36.7926                 NaN   16.2185        3.45590                 NaN
  1156.22        2500.00        1.28590                 NaN            NaN   5.47418        26.5280                 NaN   10.2506        36.8590                 NaN   16.2322        3.37008                 NaN
  1154.72        2500.00        1.28245                 NaN            NaN   5.48103        26.5279                 NaN   10.2658        36.8898                 NaN   16.2484        3.30465                 NaN
  1153.22        2500.00        1.19234                 NaN            NaN   5.46530        26.9123                 NaN   10.3276        36.6366                 NaN   16.2274        3.23849                 NaN
  1151.72        2500.00        1.18456                 NaN            NaN   5.47627        26.9224                 NaN   10.3377        36.6626                 NaN   16.2454        3.17112                 NaN
  1150.22        2500.00        1.17786                 NaN            NaN   5.48340        26.9344                 NaN   10.3538        36.6892                 NaN   16.2601        3.10116                 NaN
  1148.71        2500.00        1.16984                 NaN            NaN   5.49517        26.9432                 NaN   10.3656        36.7154                 NaN   16.2778        3.03298                 NaN
  1147.21        2500.00        1.25294                 NaN            NaN   5.52811        26.5661                 NaN   10.3181        37.0308                 NaN   16.3261        2.97778                 NaN
  1145.71        2500.00        1.23861                 NaN            NaN   5.54242        26.5692                 NaN   10.3438        37.0463                 NaN   16.3441        2.91555                 NaN
  1144.21        2500.00        1.23212                 NaN            NaN   5.54119        26.6341                 NaN   10.3187        37.0896                 NaN   16.3593        2.82506                 NaN
  1142.70        2500.00        1.20385                 NaN            NaN   5.59014        26.6810                 NaN   10.3119        37.1165                 NaN   16.3524        2.74424                 NaN
  1141.20        2500.00        1.22818                 NaN            NaN   5.56459        26.5903                 NaN   10.3677        37.1584                 NaN   16.3981        2.69266                 NaN
  1139.70        2500.00        1.12553                 NaN            NaN   5.54898        27.0152                 NaN   10.4448        36.8797                 NaN   16.3797        2.60611                 NaN
  1138.20        2500.00        1.28681                 NaN            NaN   5.69198        8.74318        16.9254        10.1597        37.9353                 NaN   16.6174        2.64033                 NaN
  1136.70        2500.00        1.26651                 NaN            NaN   5.71179        9.02816        16.6605        10.1879        37.9452                 NaN   16.6327        2.56712                 NaN
  1135.19        2500.00        1.33170                 NaN            NaN   5.72144        10.2810        15.1688        10.2048        38.1094                 NaN   16.6765        2.50646                 NaN
  1133.69        2500.00        1.32245                 NaN            NaN   5.72886        10.1861        15.2820        10.2181        38.1340                 NaN   16.6948        2.43353                 NaN
  1132.19        2500.00        1.20872                 NaN            NaN   5.71532        8.41465        17.5197        10.2347        37.8896                 NaN   16.6512        2.36606                 NaN
  1130.69        2500.00        1.25714                 NaN            NaN   5.55451        6.14624        20.1762        10.2374        37.7170                 NaN   16.6158        2.29571                 NaN
  1129.19        2500.00        1.26689                 NaN            NaN   5.77260        8.94729        16.7202        10.2465        38.1301                 NaN   16.7009        2.21550                 NaN
  1127.68        2500.00        1.26788                 NaN            NaN   5.77931        8.96715        16.8473        10.2461        38.0691                 NaN   16.6630        2.16023                 NaN
  1126.18        2500.00        1.24345                 NaN            NaN   5.73316        7.64911        18.3538        10.3547        37.9637                 NaN   16.7202        1.98177                 NaN
  1124.68        2500.00        1.22527                 NaN            NaN   5.80572        8.76634        17.1160        10.2979        38.0783                 NaN   16.6965        2.01403                 NaN
  1123.18        2500.00        1.18732                 NaN            NaN   5.74354        8.66503        17.2862        10.3133        38.0592                 NaN   16.7682        1.97719                 NaN
  1121.67        2500.00        1.16556                 NaN            NaN   5.79735        7.38175        18.8146        10.4278        37.8403                 NaN   16.6790        1.89355                 NaN
  1120.17        2500.00        1.21986                 NaN            NaN   5.60082        5.86605        20.4981        10.3997        37.8746                 NaN   16.7547        1.78609                 NaN
  1118.67        2500.00        1.20249                 NaN            NaN   5.78782        6.66661        19.5383        10.4400        37.9456                 NaN   16.6943        1.72484                 NaN
  1117.17        2500.00        1.22280                 NaN            NaN   5.78649        7.42659        18.7303        10.4011        38.1820                 NaN   16.8050        1.44559                 NaN
  1115.67        2500.00        1.14481                 NaN            NaN   5.86100        6.53881        19.6851        10.4169        38.0856                 NaN   16.7752        1.49252                 NaN
  1114.16        2500.00       0.986261                 NaN            NaN   5.70957        27.2608                 NaN   10.6745        37.3913                 NaN   16.6924        1.28514                 NaN
  1112.66        2500.00        1.18986                 NaN            NaN   5.78676        7.42471        18.8128        10.4483        38.2942                 NaN   16.9015        1.14181                 NaN
  1111.16        2500.00        1.07941                 NaN            NaN   5.89023        5.49839        20.8582        10.5529        38.0252                 NaN   16.8158        1.27984                 NaN
  1109.66        2500.00       0.954566                 NaN            NaN   5.74509        27.3107                 NaN   10.7163        37.4868                 NaN   16.7506        1.03594                 NaN
  1108.16        2500.00        1.16551                 NaN            NaN   5.80955        6.55771        19.7748        10.5218        38.1627                 NaN   16.8560        1.15194                 NaN
  1106.65        2500.00        1.12936                 NaN            NaN   5.90365        6.57643        19.6240        10.4877        38.3911                 NaN   16.9203       0.967504                 NaN
  1105.15        2500.00        1.11432                 NaN            NaN   5.91272        6.45881        19.7791        10.5144        38.3987                 NaN   16.9404       0.881562                 NaN
  1103.65        2500.00        1.07896                 NaN            NaN   5.82618        3.59608        23.1297        10.5724        38.2401                 NaN   16.9494       0.607174                 NaN
  1102.15        2500.00        1.08888                 NaN            NaN   5.88699        6.17579        20.1096        10.6139        38.3725                 NaN   17.0026       0.749818                 NaN
  1100.64        2500.00        1.11539                 NaN            NaN   5.83590        6.28588        20.0449        10.5805        38.4550                 NaN   17.0231       0.659424                 NaN
  1099.14        2500.00        1.03006                 NaN            NaN   5.93114        5.68252        20.8917        10.6526        38.2718                 NaN   16.9506       0.589581                 NaN
  1097.64        2500.00        1.10317                 NaN            NaN   5.84588        5.64621        20.8448        10.6099        38.4045                 NaN   16.9930       0.552574                 NaN
  1096.14        2500.00        1.07286                 NaN            NaN   5.89997        5.82790        20.6636        10.6618        38.3916                 NaN   17.0221       0.460071                 NaN
  1094.64        2500.00        1.06636                 NaN            NaN   5.91346        5.45803        21.0970        10.6627        38.4689                 NaN   17.0378       0.295705                 NaN
  1093.13        2500.00                 NaN            NaN            NaN   6.40631        5.36558        21.1181        10.7049        38.1551       0.697944        17.2685       0.283561                 NaN
  1091.63        2500.00                 NaN            NaN            NaN   6.46816        6.11956        20.3051        10.7285        38.0922       0.682302        17.2208       0.383351                 NaN
  1090.13        2500.00                 NaN            NaN            NaN   6.45420        5.82261        20.6688        10.7521        38.0833       0.672924        17.2325       0.313601                 NaN
  1088.63        2500.00                 NaN            NaN            NaN   6.44869        5.59109        20.8032        10.7487        38.2836       0.662119        17.3409       0.121573                 NaN
  1087.13        2500.00                 NaN            NaN            NaN   6.47008        5.38333        21.0369        10.7635        38.3188       0.649396        17.3448       0.331319E-001            NaN
  1085.62        2500.00                 NaN            NaN            NaN   6.47057        5.75503        20.7762        10.7781        38.2324       0.661872        17.3003       0.255649E-001            NaN
  1084.12        2500.00                 NaN            NaN            NaN   6.30993        27.4626                 NaN   10.9948        37.5673       0.536121        17.1293                 NaN            NaN
  1082.62        2500.00                 NaN            NaN            NaN   6.31312        27.4776                 NaN   11.0054        37.5498       0.532930        17.1211                 NaN            NaN
  1081.12        2500.00                 NaN            NaN            NaN   6.31625        27.4915                 NaN   11.0158        37.5333       0.529730        17.1134                 NaN            NaN
  1079.61        2500.00                 NaN            NaN            NaN   6.32020        27.5051                 NaN   11.0254        37.5168       0.526545        17.1059                 NaN            NaN
  1078.11        2500.00                 NaN            NaN            NaN   6.32252        27.5158                 NaN   11.0348        37.5028       0.523555        17.1004                 NaN            NaN
  1076.61        2500.00                 NaN            NaN            NaN   6.32807        27.5356                 NaN   11.0459        37.4816       0.519935        17.0888                 NaN            NaN
  1075.11        2500.00                 NaN            NaN            NaN   6.34115        27.5135                 NaN   11.0474        37.4883       0.520523        17.0891                 NaN            NaN
  1073.61        2500.00                 NaN            NaN            NaN   6.33389        27.5672                 NaN   11.0683        37.4452       0.513221        17.0722                 NaN            NaN
  1072.10        2500.00                 NaN            NaN            NaN   6.34552        27.6133                 NaN   11.0827        37.4001       0.501927        17.0566                 NaN            NaN
  1070.60        2500.00                 NaN            NaN            NaN   6.34996        27.5596                 NaN   11.0782        37.4358       0.510068        17.0663                 NaN            NaN
  1069.10        2500.00                 NaN            NaN            NaN   6.35264        27.6463                 NaN   11.1049        37.3622       0.494717        17.0393                 NaN            NaN
  1067.60        2500.00                 NaN            NaN            NaN   6.35043        27.6319                 NaN   11.1088        37.3707       0.497855        17.0402                 NaN            NaN
  1066.09        2500.00                 NaN            NaN            NaN   6.35221        27.6467                 NaN   11.1199        37.3551       0.495942        17.0301                 NaN            NaN
  1064.59        2500.00                 NaN            NaN            NaN   6.35533        27.6635                 NaN   11.1305        37.3368       0.492433        17.0214                 NaN            NaN
  1063.09        2500.00                 NaN            NaN            NaN   6.35929        27.6804                 NaN   11.1409        37.3180       0.488871        17.0126                 NaN            NaN
  1061.59        2500.00                 NaN            NaN            NaN   6.36121        27.6933                 NaN   11.1516        37.3020       0.485502        17.0063                 NaN            NaN
  1060.09        2500.00                 NaN            NaN            NaN   6.39722        27.5396                 NaN   11.1377        37.4019       0.500102        17.0235                 NaN            NaN
  1058.58        2500.00                 NaN            NaN            NaN   6.41000        27.4653                 NaN   11.1387        37.4514       0.508683        17.0259                 NaN            NaN
  1057.08        2500.00                 NaN            NaN            NaN   6.40481        27.5729                 NaN   11.1589        37.3648       0.493002        17.0057                 NaN            NaN
  1055.58        2500.00                 NaN            NaN            NaN   6.39970        27.8153                 NaN   11.1795        37.2101       0.453100        16.9424                 NaN            NaN
  1054.08        2500.00                 NaN            NaN            NaN   6.38373        27.8112                 NaN   11.2134        37.1794       0.461075        16.9512                 NaN            NaN
  1052.58        2500.00                 NaN            NaN            NaN   6.39164        27.8317                 NaN   11.2235        37.1547       0.455032        16.9435                 NaN            NaN
  1051.07        2500.00                 NaN            NaN            NaN   6.41947        27.8469                 NaN   11.2226        37.1305       0.452062        16.9285                 NaN            NaN
  1049.57        2500.00                 NaN            NaN            NaN   6.39483        27.8767                 NaN   11.2501        37.1112       0.447049        16.9202                 NaN            NaN
  1048.07        2500.00                 NaN            NaN            NaN   6.40008        27.8899                 NaN   11.2608        37.0943       0.442898        16.9120                 NaN            NaN
  1046.57        2500.00                 NaN            NaN            NaN   6.40200        27.9152                 NaN   11.2727        37.0699       0.439063        16.9011                 NaN            NaN
  1045.06        2500.00                 NaN            NaN            NaN   6.40561        27.9347                 NaN   11.2841        37.0491       0.435025        16.8915                 NaN            NaN
  1043.56        2500.00                 NaN            NaN            NaN   6.40931        27.9538                 NaN   11.2953        37.0285       0.431014        16.8821                 NaN            NaN
  1042.06        2500.00                 NaN            NaN            NaN   6.41294        27.9736                 NaN   11.3068        37.0073       0.426904        16.8724                 NaN            NaN
  1040.56        2500.00                 NaN            NaN            NaN   6.41623        27.9923                 NaN   11.3179        36.9872       0.422864        16.8635                 NaN            NaN
  1039.06        2500.00                 NaN            NaN            NaN   6.41981        28.0130                 NaN   11.3296        36.9655       0.418632        16.8535                 NaN            NaN
  1037.55        2500.00                 NaN            NaN            NaN   6.42346        28.0334                 NaN   11.3412        36.9439       0.414426        16.8436                 NaN            NaN
  1036.05        2500.00                 NaN            NaN            NaN   6.42786        28.0570                 NaN   11.3536        36.9196       0.409959        16.8319                 NaN            NaN
  1034.55        2500.00                 NaN            NaN            NaN   6.43072        28.0753                 NaN   11.3647        36.8999       0.405842        16.8235                 NaN            NaN
  1033.05        2500.00                 NaN            NaN            NaN   6.45347        27.8147                 NaN   11.2626        37.1322       0.460469        16.8765                 NaN            NaN
  1031.55        2500.00                 NaN            NaN            NaN   6.44128        28.1156                 NaN   11.3851        36.8549       0.396239        16.8068                 NaN            NaN
  1030.04        2500.00                 NaN            NaN            NaN   6.44403        28.1391                 NaN   11.3983        36.8313       0.391720        16.7955                 NaN            NaN
  1028.54        2500.00                 NaN            NaN            NaN   6.44760        28.1610                 NaN   11.4103        36.8086       0.387252        16.7853                 NaN            NaN
  1027.04        2500.00                 NaN            NaN            NaN   6.45113        28.1832                 NaN   11.4224        36.7857       0.382745        16.7749                 NaN            NaN
  1025.54        2500.00                 NaN            NaN            NaN   6.45468        28.2055                 NaN   11.4345        36.7627       0.378199        16.7645                 NaN            NaN
  1024.03        2500.00                 NaN            NaN            NaN   6.45817        28.2287                 NaN   11.4470        36.7390       0.373593        16.7536                 NaN            NaN
  1022.53        2500.00                 NaN            NaN            NaN   6.46181        28.2511                 NaN   11.4591        36.7158       0.368962        16.7433                 NaN            NaN
  1021.03        2500.00                 NaN            NaN            NaN   6.46539        28.2745                 NaN   11.4715        36.6919       0.364269        16.7324                 NaN            NaN
  1019.53        2500.00                 NaN            NaN            NaN   6.46260        28.2969                 NaN   11.4834        36.6701       0.360581        16.7263                 NaN            NaN
  1018.03        2500.00                 NaN            NaN            NaN   6.46932        28.3188                 NaN   11.4975        36.6484       0.356087        16.7099                 NaN            NaN
  1016.52        2500.00                 NaN            NaN            NaN   6.47441        28.3287                 NaN   11.5046        36.6337       0.352399        16.7062                 NaN            NaN
  1015.02        2500.00                 NaN            NaN            NaN   6.47800        28.3528                 NaN   11.5172        36.6092       0.347565        16.6952                 NaN            NaN
  1013.52        2500.00                 NaN            NaN            NaN   6.47592        28.3785                 NaN   11.5274        36.5873       0.343683        16.6872                 NaN            NaN
  1012.02        2500.00                 NaN            NaN            NaN   6.48389        28.4161                 NaN   11.5480        36.5498       0.336684        16.6656                 NaN            NaN
  1010.52        2500.00                 NaN            NaN            NaN   6.48778        28.4403                 NaN   11.5606        36.5251       0.331739        16.6545                 NaN            NaN
  1009.01        2500.00                 NaN            NaN            NaN   6.49267        28.4524                 NaN   11.5688        36.5087       0.327667        16.6497                 NaN            NaN
  1007.51        2500.00                 NaN            NaN            NaN   6.89365        24.0731       0.134671E-004   10.6661        39.8393       0.838866        17.6888                 NaN            NaN
  1006.01        2500.00                 NaN            NaN            NaN   6.49995        28.5054                 NaN   11.5955        36.4559       0.317368        16.6259                 NaN            NaN
  1004.51        2500.00                 NaN            NaN            NaN   6.49866        28.5391                 NaN   11.6010        36.4385       0.319782        16.6030                 NaN            NaN
  1003.00        2500.00                 NaN            NaN            NaN   6.50751        28.5588                 NaN   11.6224        36.4025       0.306741        16.6020                 NaN            NaN
  1001.50        2500.00                 NaN            NaN            NaN   6.51588        28.5789                 NaN   11.6329        36.3781       0.301318        16.5929                 NaN            NaN
  1000.00        2500.00                 NaN            NaN            NaN   6.51943        28.6064                 NaN   11.6466        36.3509       0.295964        16.5807                 NaN            NaN
