|6.6.6
Archiving\03_Data\eqfrac/QFM_m4/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Opx(TH)        O(HP)          Sp(TH)         an             ilm            San(TH)        q             
  1247.03        2500.00        97.4247                 NaN  0.888936                 NaN            NaN            NaN            NaN            NaN  0.335964       0.556910E-001   1.29468                 NaN
  1245.80        2500.00        97.4304                 NaN  0.849985                 NaN            NaN            NaN            NaN            NaN  0.336461       0.571592E-001   1.32597                 NaN
  1244.58        2500.00        97.5257                 NaN  0.759786                 NaN            NaN            NaN            NaN            NaN  0.324709       0.574173E-001   1.33240                 NaN
  1243.35        2500.00        96.9555                 NaN   1.10062                 NaN            NaN            NaN            NaN            NaN  0.397406       0.801900E-001   1.46632                 NaN
  1242.12        2500.00        99.1928                 NaN  0.139570       0.118951                 NaN            NaN            NaN            NaN  0.872814E-001  0.628629E-002  0.455070                 NaN
  1240.89        2500.00        97.4198                 NaN  0.858637                 NaN            NaN            NaN            NaN            NaN  0.338406       0.532263E-001   1.32993                 NaN
  1239.66        2500.00        97.8645                 NaN  0.699618                 NaN            NaN            NaN            NaN            NaN  0.280058       0.434369E-001   1.11238                 NaN
  1238.43        2500.00        97.4620                 NaN  0.824882                 NaN            NaN            NaN            NaN            NaN  0.325363       0.543202E-001   1.33348                 NaN
  1237.20        2500.00        97.2217                 NaN  0.345559       0.442718                 NaN            NaN            NaN            NaN  0.386863       0.704165E-001   1.53270                 NaN
  1235.97        2500.00        98.4625                 NaN  0.164251                 NaN            NaN            NaN            NaN            NaN  0.131707       0.968135E-001   1.14476                 NaN
  1234.74        2500.00        97.8805                 NaN  0.961625                 NaN            NaN            NaN            NaN            NaN  0.298042                 NaN  0.859798                 NaN
  1233.51        2500.00        99.7034                 NaN  0.796278E-001            NaN            NaN            NaN            NaN            NaN  0.630228E-001  0.296043E-001  0.124367                 NaN
  1232.29        2500.00        96.1194                 NaN   1.13611                 NaN            NaN            NaN            NaN            NaN  0.430941       0.190954E-001   2.00628       0.288193     
  1231.06        2500.00        61.7617                 NaN   1.04475        5.16539                 NaN            NaN            NaN            NaN   3.35370       0.404327        15.9054        12.3647     
  1229.83        2500.00                 NaN            NaN   11.4976        3.58690                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1228.60        2500.00                 NaN            NaN   14.9677       0.247073E-002            NaN            NaN            NaN            NaN   8.24533        1.07283        44.2212        31.4905     
  1227.37        2500.00                 NaN            NaN   2.68633        12.2576                 NaN            NaN            NaN            NaN   8.24860        1.04916        44.2954        31.4629     
  1226.14        2500.00                 NaN            NaN   14.9828                 NaN            NaN            NaN            NaN            NaN   8.30878        1.04708        44.1743        31.4871     
  1224.91        2500.00                 NaN            NaN   11.4979        3.58665                 NaN            NaN            NaN            NaN   8.48916       0.980504        43.9639        31.4819     
  1223.68        2500.00                 NaN            NaN   14.9808                 NaN            NaN            NaN            NaN            NaN   8.25036        1.03988        44.2591        31.4698     
  1222.45        2500.00                 NaN            NaN   15.0845                 NaN            NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1221.22        2500.00                 NaN            NaN   14.9524                 NaN            NaN            NaN            NaN            NaN   8.25909        1.04591        44.2783        31.4643     
  1220.00        2500.00                 NaN            NaN   11.4976        3.58694                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1218.77        2500.00                 NaN            NaN  0.140986E-004   2.58693        12.4038                 NaN            NaN            NaN   8.31222        1.04675        44.1615        31.4888     
  1217.54        2500.00                 NaN            NaN   14.9890                 NaN            NaN            NaN            NaN            NaN   8.27052        1.03600        44.2329        31.4716     
  1216.31        2500.00                 NaN            NaN   11.5027        3.58173                 NaN            NaN            NaN            NaN   8.48891       0.980570        43.9642        31.4819     
  1215.08        2500.00                 NaN            NaN   11.5003        3.58415                 NaN            NaN            NaN            NaN   8.48903       0.980538        43.9641        31.4819     
  1213.85        2500.00                 NaN            NaN   15.0845                 NaN            NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1212.62        2500.00                 NaN            NaN   14.9946                 NaN            NaN            NaN            NaN            NaN   8.28273        1.03287        44.2178        31.4720     
  1211.39        2500.00                 NaN            NaN  0.181218        14.8211                 NaN            NaN            NaN            NaN   8.28862        1.02971        44.2061        31.4732     
  1210.16        2500.00                 NaN            NaN  0.147571        14.8560                 NaN            NaN            NaN            NaN   8.29140        1.02898        44.2027        31.4734     
  1208.93        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1207.70        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1206.48        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1205.25        2500.00                 NaN            NaN   11.4975        3.58708                 NaN            NaN            NaN            NaN   8.48916       0.980505        43.9639        31.4819     
  1204.02        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1202.79        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1201.56        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1200.33        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1199.10        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1197.87        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1196.64        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1195.41        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1194.19        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1192.96        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1191.73        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1190.50        2500.00                 NaN            NaN   11.4976        3.58694                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1189.27        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1188.04        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1186.81        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1185.58        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1184.35        2500.00                 NaN            NaN   15.0845                 NaN            NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1183.12        2500.00                 NaN            NaN   15.0383                 NaN            NaN            NaN            NaN            NaN   8.34265        1.01266        44.1253        31.4811     
  1181.90        2500.00                 NaN            NaN   15.0405       0.260834E-005            NaN            NaN            NaN            NaN   8.34611        1.01159        44.1203        31.4815     
  1180.67        2500.00                 NaN            NaN   15.0427       0.315880E-005            NaN            NaN            NaN            NaN   8.34984        1.01045        44.1150        31.4820     
  1179.44        2500.00                 NaN            NaN   15.0450                 NaN            NaN            NaN            NaN            NaN   8.35551        1.00902        44.1081        31.4824     
  1178.21        2500.00                 NaN            NaN   15.0531       0.502883E-005            NaN            NaN            NaN            NaN   8.36330        1.00504        44.0951        31.4834     
  1176.98        2500.00                 NaN            NaN   15.0604       0.596367E-005            NaN            NaN            NaN            NaN   8.37014        1.00137        44.0836        31.4844     
  1175.75        2500.00                 NaN            NaN   11.4976        3.58697                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1174.52        2500.00                 NaN            NaN   15.0653       0.595970E-005            NaN            NaN            NaN            NaN   8.38086       0.998110        44.0709        31.4848     
  1173.29        2500.00                 NaN            NaN   15.0639                 NaN            NaN            NaN            NaN            NaN   8.37038        1.00322        44.0760        31.4865     
  1172.06        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980501        43.9639        31.4819     
  1170.83        2500.00                 NaN            NaN   15.0415       0.619486E-005            NaN            NaN            NaN            NaN   8.42533        1.00082        44.0567        31.4756     
  1169.61        2500.00                 NaN            NaN   15.0789       0.864459E-004            NaN            NaN            NaN            NaN   8.38362       0.997654        44.0503        31.4895     
  1168.38        2500.00                 NaN            NaN   15.0774                 NaN            NaN            NaN            NaN            NaN   8.37320        1.00248        44.0582        31.4887     
  1167.15        2500.00                 NaN            NaN   12.0498        3.03756                 NaN            NaN            NaN            NaN   8.47284       0.983922        43.9723        31.4836     
  1165.92        2500.00                 NaN            NaN   15.0842                 NaN            NaN            NaN            NaN            NaN   8.39427       0.995934        44.0348        31.4908     
  1164.69        2500.00                 NaN            NaN   15.0888                 NaN            NaN            NaN            NaN            NaN   8.38335       0.999498        44.0367        31.4917     
  1163.46        2500.00                 NaN            NaN   15.0436                 NaN            NaN            NaN            NaN            NaN   8.39520        1.00135        44.0810        31.4789     
  1162.23        2500.00                 NaN            NaN   15.0923                 NaN            NaN            NaN            NaN            NaN   8.38805       0.996798        44.0305        31.4923     
  1161.00        2500.00                 NaN            NaN   11.4976        3.58690                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1159.77        2500.00                 NaN            NaN   12.6168        2.47802                 NaN            NaN            NaN            NaN   8.44157       0.987656        43.9886        31.4874     
  1158.54        2500.00                 NaN            NaN   15.0975                 NaN            NaN            NaN            NaN            NaN   8.39602       0.993750        44.0195        31.4933     
  1157.31        2500.00                 NaN            NaN   15.1016                 NaN            NaN            NaN            NaN            NaN   8.39963       0.996578        44.0087        31.4936     
  1156.09        2500.00                 NaN            NaN   15.1046                 NaN            NaN            NaN            NaN            NaN   8.39810       0.994759        44.0081        31.4944     
  1154.86        2500.00                 NaN            NaN   12.6264        2.47693                 NaN            NaN            NaN            NaN   8.44968       0.983933        43.9743        31.4887     
  1153.63        2500.00                 NaN            NaN   13.0147        2.08435                 NaN            NaN            NaN            NaN   8.45005       0.983987        43.9789        31.4880     
  1152.40        2500.00                 NaN            NaN   12.9097        2.19211                 NaN            NaN            NaN            NaN   8.45271       0.982945        43.9740        31.4885     
  1151.17        2500.00                 NaN            NaN   12.8247        2.28009                 NaN            NaN            NaN            NaN   8.45433       0.982288        43.9696        31.4890     
  1149.94        2500.00                 NaN            NaN   12.6773        2.43084                 NaN            NaN            NaN            NaN   8.45684       0.981221        43.9641        31.4897     
  1148.71        2500.00                 NaN            NaN   12.0703        3.04584                 NaN            NaN            NaN            NaN   8.45543       0.978069        43.9598        31.4905     
  1147.48        2500.00                 NaN            NaN   12.0128        3.10582                 NaN            NaN            NaN            NaN   8.45784       0.977066        43.9556        31.4909     
  1146.25        2500.00                 NaN            NaN   11.9535        3.16742                 NaN            NaN            NaN            NaN   8.46022       0.976077        43.9514        31.4913     
  1145.02        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1143.80        2500.00                 NaN            NaN   11.5956        3.53079                 NaN            NaN            NaN            NaN   8.46613       0.973845        43.9414        31.4922     
  1142.57        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1141.34        2500.00                 NaN            NaN   11.5195        3.61156                 NaN            NaN            NaN            NaN   8.46995       0.971972        43.9339        31.4931     
  1140.11        2500.00                 NaN            NaN   11.4976        3.58691                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1138.88        2500.00                 NaN            NaN   3.23578        11.8979                 NaN            NaN            NaN            NaN   8.47325       0.971128        43.9285        31.4934     
  1137.65        2500.00                 NaN            NaN   11.4977        3.58682                 NaN            NaN            NaN            NaN   8.48917       0.980502        43.9639        31.4819     
  1136.42        2500.00                 NaN            NaN   3.33334        11.8017                 NaN            NaN            NaN            NaN   8.47996       0.970817        43.9205        31.4937     
  1135.19        2500.00                 NaN            NaN   1.09392        5.76921        8.27562                 NaN            NaN            NaN   8.51287       0.963303        43.8915        31.4935     
  1133.96        2500.00                 NaN            NaN   1.09645        5.76781        8.27448                 NaN            NaN            NaN   8.51286       0.963307        43.8915        31.4935     
  1132.73        2500.00                 NaN            NaN   1.09902        5.76638        8.27332                 NaN            NaN            NaN   8.51286       0.963311        43.8916        31.4935     
  1131.51        2500.00                 NaN            NaN   1.10166        5.76492        8.27213                 NaN            NaN            NaN   8.51285       0.963315        43.8916        31.4935     
  1130.28        2500.00                 NaN            NaN   1.10435        5.76343        8.27092                 NaN            NaN            NaN   8.51284       0.963320        43.8916        31.4935     
  1129.05        2500.00                 NaN            NaN   1.10711        5.76190        8.26968                 NaN            NaN            NaN   8.51284       0.963325        43.8916        31.4935     
  1127.82        2500.00                 NaN            NaN   1.11041        5.76006        8.26819                 NaN            NaN            NaN   8.51283       0.963330        43.8916        31.4935     
  1126.59        2500.00                 NaN            NaN   1.14663        5.73998        8.25187                 NaN            NaN            NaN   8.51275       0.963390        43.8919        31.4935     
  1125.36        2500.00                 NaN            NaN   1.17600        5.72369        8.23863                 NaN            NaN            NaN   8.51268       0.963438        43.8921        31.4935     
  1124.13        2500.00                 NaN            NaN   1.19234        5.71463        8.23127                 NaN            NaN            NaN   8.51264       0.963465        43.8922        31.4934     
  1122.90        2500.00                 NaN            NaN  0.859328        5.89928        8.38136                 NaN            NaN            NaN   8.51340       0.962916        43.8899        31.4938     
  1121.67        2500.00                 NaN            NaN   11.4988        3.58579                 NaN            NaN            NaN            NaN   8.48917       0.980499        43.9639        31.4819     
  1120.44        2500.00                 NaN            NaN   4.30684        10.8218                 NaN            NaN            NaN            NaN   8.47589       0.979619        43.9201        31.4957     
  1119.22        2500.00                 NaN            NaN   3.92738        11.3034                 NaN            NaN            NaN            NaN   8.54937       0.938460        43.7683        31.5131     
  1117.99        2500.00                 NaN            NaN   3.92716        11.3036                 NaN            NaN            NaN            NaN   8.54938       0.938459        43.7683        31.5131     
  1116.76        2500.00                 NaN            NaN   3.92694        11.3038                 NaN            NaN            NaN            NaN   8.54940       0.938457        43.7683        31.5131     
  1115.53        2500.00                 NaN            NaN   11.6479        3.52488                 NaN            NaN            NaN            NaN   8.51678       0.954785        43.8548        31.5009     
  1114.30        2500.00                 NaN            NaN   11.6746        3.50038                 NaN            NaN            NaN            NaN   8.51928       0.953803        43.8506        31.5013     
  1113.07        2500.00                 NaN            NaN   11.6967        3.48060                 NaN            NaN            NaN            NaN   8.52179       0.952807        43.8464        31.5017     
  1111.84        2500.00                 NaN            NaN   11.7178        3.46186                 NaN            NaN            NaN            NaN   8.52431       0.951803        43.8421        31.5021     
  1110.61        2500.00                 NaN            NaN   11.7357        3.44633                 NaN            NaN            NaN            NaN   8.52683       0.950793        43.8378        31.5025     
  1109.38        2500.00                 NaN            NaN   11.7516        3.43277                 NaN            NaN            NaN            NaN   8.52935       0.949777        43.8335        31.5030     
  1108.15        2500.00                 NaN            NaN   11.7636        3.42321                 NaN            NaN            NaN            NaN   8.53183       0.948782        43.8292        31.5034     
  1106.92        2500.00                 NaN            NaN   4.74225        10.4516                 NaN            NaN            NaN            NaN   8.53533       0.946501        43.8193        31.5050     
  1105.70        2500.00                 NaN            NaN   3.44760        11.7478                 NaN            NaN            NaN            NaN   8.53870       0.945174        43.8165        31.5042     
  1104.47        2500.00                 NaN            NaN   3.18127        12.0174                 NaN            NaN            NaN            NaN   8.54000       0.944256        43.8119        31.5051     
  1103.24        2500.00                 NaN            NaN   11.5678        3.62951                 NaN            NaN            NaN            NaN   8.53984       0.945052        43.8124        31.5054     
  1102.01        2500.00                 NaN            NaN   11.5420        3.65819                 NaN            NaN            NaN            NaN   8.54251       0.943906        43.8074        31.5060     
  1100.78        2500.00                 NaN            NaN   11.5201        3.68284                 NaN            NaN            NaN            NaN   8.54514       0.942803        43.8026        31.5065     
  1099.55        2500.00                 NaN            NaN   11.5007        3.70483                 NaN            NaN            NaN            NaN   8.54773       0.941734        43.7979        31.5071     
  1098.32        2500.00                 NaN            NaN   11.4986        3.70969                 NaN            NaN            NaN            NaN   8.55044       0.940627        43.7931        31.5076     
  1097.09        2500.00                 NaN            NaN   11.5018        3.70913                 NaN            NaN            NaN            NaN   8.55314       0.939534        43.7883        31.5081     
  1095.86        2500.00                 NaN            NaN   11.5069        3.70674                 NaN            NaN            NaN            NaN   8.55580       0.938460        43.7835        31.5086     
  1094.63        2500.00                 NaN            NaN   11.5130        3.70325                 NaN            NaN            NaN            NaN   8.55842       0.937399        43.7788        31.5091     
  1093.41        2500.00                 NaN            NaN   4.40436        10.8079                 NaN            NaN            NaN            NaN   8.56375       0.937216        43.7807        31.5061     
  1092.18        2500.00                 NaN            NaN   4.41729        10.7975                 NaN            NaN            NaN            NaN   8.56663       0.936037        43.7760        31.5065     
  1090.95        2500.00                 NaN            NaN   3.84819        11.3718                 NaN            NaN            NaN            NaN   8.56215       0.935498        43.7730        31.5094     
  1089.72        2500.00                 NaN            NaN   4.48519        10.7326                 NaN            NaN            NaN            NaN   8.56900       0.934964        43.7712        31.5070     
  1088.49        2500.00                 NaN            NaN   4.42629        10.7959                 NaN            NaN            NaN            NaN   8.57226       0.933113        43.7648        31.5076     
  1087.26        2500.00                 NaN            NaN   10.7652        4.45732                 NaN            NaN            NaN            NaN   8.57490       0.932830        43.7620        31.5077     
  1086.03        2500.00                 NaN            NaN   4.45883        10.7660                 NaN            NaN            NaN            NaN   8.57728       0.931820        43.7579        31.5081     
  1084.80        2500.00                 NaN            NaN   10.7505        4.47699                 NaN            NaN            NaN            NaN   8.57978       0.930757        43.7534        31.5086     
  1083.57        2500.00                 NaN            NaN   4.47675        10.7531                 NaN            NaN            NaN            NaN   8.58219       0.929756        43.7493        31.5090     
  1082.34        2500.00                 NaN            NaN   4.46087        10.7717                 NaN            NaN            NaN            NaN   8.58464       0.928733        43.7448        31.5093     
  1081.12        2500.00                 NaN            NaN   4.45062        10.7843                 NaN            NaN            NaN            NaN   8.58706       0.927728        43.7406        31.5097     
  1079.89        2500.00                 NaN            NaN   15.2697                 NaN            NaN            NaN            NaN            NaN   8.61428       0.914443        43.6864        31.5151     
  1078.66        2500.00                 NaN            NaN   4.46439        10.7757                 NaN            NaN            NaN            NaN   8.59214       0.925576        43.7316        31.5105     
  1077.43        2500.00                 NaN            NaN   4.48762        10.7552                 NaN            NaN            NaN            NaN   8.59482       0.924432        43.7269        31.5110     
  1076.20        2500.00                 NaN            NaN   4.52975        10.7161                 NaN            NaN            NaN            NaN   8.59770       0.923177        43.7217        31.5115     
  1074.97        2500.00                 NaN            NaN   3.92884        11.3349                 NaN            NaN            NaN            NaN   8.61080       0.916573        43.6943        31.5146     
  1073.74        2500.00                 NaN            NaN   3.94289        11.3234                 NaN            NaN            NaN            NaN   8.61329       0.915512        43.6899        31.5150     
  1072.51        2500.00                 NaN            NaN   3.95763        11.3112                 NaN            NaN            NaN            NaN   8.61578       0.914451        43.6855        31.5154     
  1071.28        2500.00                 NaN            NaN   3.97311        11.2983                 NaN            NaN            NaN            NaN   8.61826       0.913388        43.6812        31.5158     
  1070.05        2500.00                 NaN            NaN   3.98931        11.2846                 NaN            NaN            NaN            NaN   8.62073       0.912326        43.6768        31.5162     
  1068.83        2500.00                 NaN            NaN   1.35001        13.9793                 NaN            NaN            NaN            NaN   8.60311       0.902618        43.6357        31.5292     
  1067.60        2500.00                 NaN            NaN   4.01803        11.2610                 NaN            NaN            NaN            NaN   8.62572       0.910180        43.6680        31.5171     
  1066.37        2500.00                 NaN            NaN   1.34923        13.9801                 NaN            NaN            NaN            NaN   8.60315       0.902613        43.6357        31.5292     
  1065.14        2500.00                 NaN            NaN   4.03184        11.2524                 NaN            NaN            NaN            NaN   8.63077       0.907976        43.6590        31.5179     
  1063.91        2500.00                 NaN            NaN   4.02879        11.2582                 NaN            NaN            NaN            NaN   8.63338       0.906832        43.6544        31.5184     
  1062.68        2500.00                 NaN            NaN   4.02621        11.2636                 NaN            NaN            NaN            NaN   8.63599       0.905684        43.6497        31.5188     
  1061.45        2500.00                 NaN            NaN   4.02410        11.2684                 NaN            NaN            NaN            NaN   8.63861       0.904530        43.6450        31.5193     
  1060.22        2500.00                 NaN            NaN   4.02250        11.2728                 NaN            NaN            NaN            NaN   8.64122       0.903372        43.6404        31.5197     
  1058.99        2500.00                 NaN            NaN   4.02137        11.2767                 NaN            NaN            NaN            NaN   8.64384       0.902209        43.6357        31.5202     
  1057.76        2500.00                 NaN            NaN   4.02076        11.2801                 NaN            NaN            NaN            NaN   8.64647       0.901043        43.6309        31.5207     
  1056.54        2500.00                 NaN            NaN   4.02069        11.2830                 NaN            NaN            NaN            NaN   8.64909       0.899872        43.6262        31.5211     
  1055.31        2500.00                 NaN            NaN   4.02117        11.2854                 NaN            NaN            NaN            NaN   8.65171       0.898698        43.6215        31.5216     
  1054.08        2500.00                 NaN            NaN   4.02219        11.2872                 NaN            NaN            NaN            NaN   8.65434       0.897520        43.6167        31.5220     
  1052.85        2500.00                 NaN            NaN   4.02378        11.2884                 NaN            NaN            NaN            NaN   8.65696       0.896338        43.6120        31.5225     
  1051.62        2500.00                 NaN            NaN   4.02595        11.2891                 NaN            NaN            NaN            NaN   8.65959       0.895154        43.6072        31.5230     
  1050.39        2500.00                 NaN            NaN   4.02873        11.2892                 NaN            NaN            NaN            NaN   8.66221       0.893966        43.6025        31.5234     
  1049.16        2500.00                 NaN            NaN   4.03210        11.2887                 NaN            NaN            NaN            NaN   8.66483       0.892777        43.5977        31.5239     
  1047.93        2500.00                 NaN            NaN   4.03611        11.2875                 NaN            NaN            NaN            NaN   8.66745       0.891584        43.5929        31.5244     
  1046.70        2500.00                 NaN            NaN   4.04077        11.2858                 NaN            NaN            NaN            NaN   8.67007       0.890389        43.5882        31.5249     
  1045.47        2500.00                 NaN            NaN   11.2833        4.04608                 NaN            NaN            NaN            NaN   8.67268       0.889194        43.5834        31.5253     
  1044.24        2500.00                 NaN            NaN   12.4071        2.95549                 NaN            NaN            NaN            NaN   8.69747       0.877467        43.5308        31.5317     
  1043.02        2500.00                 NaN            NaN   12.5041        2.86183                 NaN            NaN            NaN            NaN   8.70046       0.876123        43.5252        31.5323     
  1041.79        2500.00                 NaN            NaN   12.5065        2.85782                 NaN            NaN            NaN            NaN   8.70033       0.876698        43.5265        31.5321     
  1040.56        2500.00                 NaN            NaN   12.7133        2.66028                 NaN            NaN            NaN            NaN   8.70724       0.873054        43.5124        31.5337     
  1039.33        2500.00                 NaN            NaN   12.8154        2.56154                 NaN            NaN            NaN            NaN   8.71024       0.871643        43.5069        31.5343     
  1038.10        2500.00                 NaN            NaN   12.9024       0.380220E-002   2.47457                 NaN            NaN            NaN   8.71361       0.870083        43.5006        31.5350     
  1036.87        2500.00                 NaN            NaN   12.9855        2.39912                 NaN            NaN            NaN            NaN   8.71701       0.868513        43.4942        31.5356     
  1035.64        2500.00                 NaN            NaN   13.0618        2.32679                 NaN            NaN            NaN            NaN   8.72046       0.866897        43.4877        31.5363     
  1034.41        2500.00                 NaN            NaN   13.1336        2.25895                 NaN            NaN            NaN            NaN   8.72391       0.865304        43.4812        31.5370     
  1033.18        2500.00                 NaN            NaN   13.2011        2.19539                 NaN            NaN            NaN            NaN   8.72739       0.863690        43.4747        31.5377     
  1031.95        2500.00                 NaN            NaN   13.1937        2.20294                 NaN            NaN            NaN            NaN   8.72831       0.863585        43.4736        31.5378     
  1030.73        2500.00                 NaN            NaN   13.2533        2.14764                 NaN            NaN            NaN            NaN   8.73201       0.861835        43.4666        31.5385     
  1029.50        2500.00                 NaN            NaN   13.2950        2.11057                 NaN            NaN            NaN            NaN   8.73583       0.860000        43.4593        31.5393     
  1028.27        2500.00                 NaN            NaN   2.08319        13.3271                 NaN            NaN            NaN            NaN   8.73970       0.858127        43.4518        31.5401     
  1027.04        2500.00                 NaN            NaN  0.196746E-002   13.3663        2.04668                 NaN            NaN            NaN   8.74352       0.856275        43.4444        31.5409     
  1025.81        2500.00                 NaN            NaN  0.231607E-002   13.4075        2.00972                 NaN            NaN            NaN   8.74731       0.854422        43.4371        31.5416     
  1024.58        2500.00                 NaN            NaN   13.4578        1.96682                 NaN            NaN            NaN            NaN   8.75156       0.852381        43.4289        31.5425     
  1023.35        2500.00                 NaN            NaN  0.105916E-001   13.5616        1.85829                 NaN            NaN            NaN   8.75639       0.849983        43.4197        31.5434     
  1022.12        2500.00                 NaN            NaN   2.21696        13.2277                 NaN            NaN            NaN            NaN   8.76607       0.844508        43.3993        31.5454     
  1020.89        2500.00                 NaN            NaN   1.96809        13.4813                 NaN            NaN            NaN            NaN   8.77006       0.842574        43.3917        31.5462     
  1019.66        2500.00                 NaN            NaN   1.75552        13.6993                 NaN            NaN            NaN            NaN   8.77450       0.840372        43.3832        31.5471     
  1018.44        2500.00                 NaN            NaN   1.55674        13.9034                 NaN            NaN            NaN            NaN   8.77899       0.838159        43.3747        31.5480     
  1017.21        2500.00                 NaN            NaN   14.1177        1.34885                 NaN            NaN            NaN            NaN   8.78408       0.835580        43.3648        31.5490     
  1015.98        2500.00                 NaN            NaN   13.9747        1.49437                 NaN            NaN            NaN            NaN   8.78621       0.834645        43.3605        31.5496     
  1014.75        2500.00                 NaN            NaN   13.7827        1.68827                 NaN            NaN            NaN            NaN   8.78789       0.833957        43.3572        31.5500     
  1013.52        2500.00                 NaN            NaN   1.85941        13.6137                 NaN            NaN            NaN            NaN   8.78974       0.833182        43.3534        31.5506     
  1012.29        2500.00                 NaN            NaN   2.01121        13.4642                 NaN            NaN            NaN            NaN   8.79167       0.832361        43.3495        31.5511     
  1011.06        2500.00                 NaN            NaN   2.14979        13.3279                 NaN            NaN            NaN            NaN   8.79362       0.831530        43.3455        31.5517     
  1009.83        2500.00                 NaN            NaN   2.27744        13.2026                 NaN            NaN            NaN            NaN   8.79558       0.830679        43.3415        31.5522     
  1008.60        2500.00                 NaN            NaN   13.1254        2.35673                 NaN            NaN            NaN            NaN   8.79804       0.829723        43.3373        31.5527     
  1007.37        2500.00                 NaN            NaN  0.576929E-002   9.28400        6.05185                 NaN            NaN            NaN   8.69089       0.886721        43.5482        31.5326     
  1006.15        2500.00                 NaN            NaN   12.9123        2.57554                 NaN            NaN            NaN            NaN   8.80200       0.827870        43.3283        31.5540     
  1004.92        2500.00                 NaN            NaN   2.67506        12.8152                 NaN            NaN            NaN            NaN   8.80403       0.826981        43.3241        31.5546     
  1003.69        2500.00                 NaN            NaN   2.79051        12.7020                 NaN            NaN            NaN            NaN   8.80582       0.826233        43.3203        31.5551     
  1002.46        2500.00                 NaN            NaN   12.5983        2.89647                 NaN            NaN            NaN            NaN   8.80769       0.825438        43.3164        31.5557     
  1001.23        2500.00                 NaN            NaN   2.99390        12.5032                 NaN            NaN            NaN            NaN   8.80960       0.824626        43.3124        31.5563     
  1000.00        2500.00                 NaN            NaN   3.08472        12.4148                 NaN            NaN            NaN            NaN   8.81153       0.823798        43.3083        31.5569     
