|6.6.6
Archiving\03_Data\fracLP/QFM/ALH/ALH_1.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1466.17        500.000        99.1142                 NaN  0.686598E-002            NaN            NaN  0.878892                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1200                 NaN  0.548600E-002            NaN            NaN  0.874553                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1311                 NaN  0.232009E-001            NaN            NaN  0.845734                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1333                 NaN            NaN            NaN            NaN  0.866743                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.5587                 NaN  0.170394                 NaN            NaN   1.27093                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.7419                 NaN            NaN            NaN            NaN  0.257957       0.145082E-003            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9932                 NaN            NaN            NaN            NaN  0.937931E-001  0.912976                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9249                 NaN            NaN            NaN            NaN  0.197772E-001   1.05529                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9219                 NaN            NaN            NaN            NaN            NaN   1.07807                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.9171                 NaN            NaN            NaN            NaN            NaN   1.08289                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8973                 NaN            NaN            NaN            NaN            NaN   1.10273                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8903                 NaN            NaN            NaN            NaN            NaN   1.10972                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.8701                 NaN            NaN            NaN            NaN            NaN   1.12990                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6889                 NaN            NaN            NaN            NaN            NaN  0.975847       0.335267                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.3272                 NaN            NaN            NaN            NaN            NaN  0.595020        1.07775                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3453                 NaN            NaN            NaN            NaN            NaN   1.06432       0.590400                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3659                 NaN            NaN            NaN            NaN            NaN   1.05022       0.583872                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3833                 NaN            NaN            NaN            NaN            NaN   1.03681       0.579856                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4001                 NaN            NaN            NaN            NaN            NaN  0.574139        1.02580                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4166                 NaN            NaN            NaN            NaN            NaN  0.570042        1.01337                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4342                 NaN            NaN            NaN            NaN            NaN   1.00143       0.564342                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4495                 NaN            NaN            NaN            NaN            NaN  0.560995       0.989502                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4614                 NaN            NaN            NaN            NaN            NaN  0.558019       0.980550                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.4751                 NaN            NaN            NaN            NaN            NaN  0.970241       0.554701                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.4988                 NaN            NaN            NaN            NaN            NaN  0.954312       0.546847                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.5076                 NaN            NaN            NaN            NaN            NaN  0.545586       0.946829                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.5199                 NaN            NaN            NaN            NaN            NaN  0.938292       0.541793                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.5335                 NaN            NaN            NaN            NaN            NaN  0.928218       0.538238                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.5440                 NaN            NaN            NaN            NaN            NaN  0.919929       0.536084                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.5576                 NaN            NaN            NaN            NaN            NaN  0.532404       0.909965                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.5684                 NaN            NaN            NaN            NaN            NaN  0.529617       0.902032                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.5791                 NaN            NaN            NaN            NaN            NaN  0.893818       0.527105                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.5885                 NaN            NaN            NaN            NaN            NaN  0.886087       0.525384                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.6018                 NaN            NaN            NaN            NaN            NaN  0.875351       0.522807                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.6110                 NaN            NaN            NaN            NaN            NaN  0.519692       0.869354                 NaN            NaN            NaN            NaN
  1378.45        500.000        98.6190                 NaN            NaN            NaN            NaN            NaN  0.862501       0.518500                 NaN            NaN            NaN            NaN
  1375.94        500.000        98.6225                 NaN            NaN            NaN            NaN            NaN  0.859606       0.517911                 NaN            NaN            NaN            NaN
  1373.43        500.000        97.7668                 NaN            NaN            NaN            NaN            NaN  0.940138       0.870363       0.422721                 NaN            NaN            NaN
  1370.93        500.000        97.2275                 NaN            NaN            NaN            NaN            NaN   1.20832       0.872231       0.691931                 NaN            NaN            NaN
  1368.42        500.000        97.2770                 NaN            NaN            NaN            NaN            NaN  0.856343        1.18952       0.677130                 NaN            NaN            NaN
  1365.91        500.000        97.3250                 NaN            NaN            NaN            NaN            NaN   1.17132       0.841083       0.662616                 NaN            NaN            NaN
  1363.41        500.000        97.3685                 NaN            NaN            NaN            NaN            NaN  0.826736        1.15528       0.649442                 NaN            NaN            NaN
  1360.90        500.000        97.3444                 NaN  0.331407       0.165246E-001            NaN            NaN  0.916649       0.693319       0.697710                 NaN            NaN            NaN
  1358.40        500.000        97.2479                 NaN  0.532348       0.808485E-001            NaN            NaN  0.395546       0.999415       0.743938                 NaN            NaN            NaN
  1355.89        500.000        97.1462                 NaN  0.426096       0.157852                 NaN            NaN  0.495176        1.02821       0.746507                 NaN            NaN            NaN
  1353.38        500.000        96.9105                 NaN  0.211904       0.304626                 NaN            NaN   1.10124       0.710214       0.761549                 NaN            NaN            NaN
  1350.88        500.000        96.5939                 NaN            NaN  0.491423                 NaN            NaN  0.893980        1.22774       0.792975                 NaN            NaN            NaN
  1348.37        500.000        96.4430                 NaN            NaN  0.594468                 NaN            NaN  0.807153        1.33534       0.820033                 NaN            NaN            NaN
  1345.86        500.000        96.4318                 NaN  0.768705E-005  0.637755                 NaN            NaN   1.36993       0.740633       0.819908                 NaN            NaN            NaN
  1343.36        500.000        96.5012                 NaN            NaN  0.644324                 NaN            NaN   1.35885       0.691236       0.804388                 NaN            NaN            NaN
  1340.85        500.000        96.5930                 NaN            NaN  0.638975                 NaN            NaN  0.649264        1.33387       0.784861                 NaN            NaN            NaN
  1338.35        500.000        96.6999                 NaN            NaN  0.626634                 NaN            NaN  0.614144        1.29679       0.762578                 NaN            NaN            NaN
  1335.84        500.000        96.8046                 NaN            NaN  0.612159                 NaN            NaN  0.581858        1.26084       0.740556                 NaN            NaN            NaN
  1333.33        500.000        96.9110                 NaN            NaN  0.596520                 NaN            NaN   1.22106       0.552976       0.718474                 NaN            NaN            NaN
  1330.83        500.000        97.0138                 NaN            NaN  0.580032                 NaN            NaN  0.527078        1.18204       0.697016                 NaN            NaN            NaN
  1328.32        500.000        97.1119                 NaN            NaN  0.564516                 NaN            NaN  0.501433        1.14582       0.676340                 NaN            NaN            NaN
  1325.81        500.000        97.2067                 NaN            NaN  0.548905                 NaN            NaN   1.10964       0.478307       0.656399                 NaN            NaN            NaN
  1323.31        500.000        97.2978                 NaN            NaN  0.533790                 NaN            NaN  0.455724        1.07554       0.637139                 NaN            NaN            NaN
  1320.80        500.000        97.3857                 NaN            NaN  0.518633                 NaN            NaN  0.436266        1.04083       0.618562                 NaN            NaN            NaN
  1318.30        500.000        97.4699                 NaN            NaN  0.504278                 NaN            NaN   1.00852       0.416630       0.600655                 NaN            NaN            NaN
  1315.79        500.000        97.5505                 NaN            NaN  0.490097                 NaN            NaN  0.398925       0.977112       0.583382                 NaN            NaN            NaN
  1313.28        500.000        97.6269                 NaN            NaN  0.476084                 NaN            NaN  0.382675       0.947325       0.567061                 NaN            NaN            NaN
  1310.78        500.000        97.7027                 NaN            NaN  0.463030                 NaN            NaN  0.917716       0.365859       0.550667                 NaN            NaN            NaN
  1308.27        500.000        97.7739                 NaN            NaN  0.450184                 NaN            NaN  0.350846       0.889762       0.535295                 NaN            NaN            NaN
  1305.76        500.000        97.8427                 NaN            NaN  0.437150                 NaN            NaN  0.862136       0.337546       0.520420                 NaN            NaN            NaN
  1303.26        500.000        97.9094                 NaN            NaN  0.425158                 NaN            NaN  0.836031       0.323678       0.505760                 NaN            NaN            NaN
  1300.75        500.000        97.9724                 NaN            NaN  0.412922                 NaN            NaN  0.311771       0.810924       0.491959                 NaN            NaN            NaN
  1298.25        500.000        98.0352                 NaN            NaN  0.401509                 NaN            NaN  0.786069       0.299113       0.478108                 NaN            NaN            NaN
  1295.74        500.000        98.0947                 NaN            NaN  0.389604                 NaN            NaN  0.289198       0.761564       0.464928                 NaN            NaN            NaN
  1293.23        500.000        98.1522                 NaN            NaN  0.378604                 NaN            NaN  0.278664       0.738456       0.452109                 NaN            NaN            NaN
  1290.73        500.000        98.2074                 NaN            NaN  0.367763                 NaN            NaN  0.716323       0.268595       0.439948                 NaN            NaN            NaN
  1288.22        500.000        98.2610                 NaN            NaN  0.356659                 NaN            NaN  0.694062       0.260606       0.427708                 NaN            NaN            NaN
  1285.71        500.000        98.3127                 NaN            NaN  0.346288                 NaN            NaN  0.673013       0.251812       0.416197                 NaN            NaN            NaN
  1283.21        500.000        98.3631                 NaN            NaN  0.335914                 NaN            NaN  0.243853       0.652427       0.404670                 NaN            NaN            NaN
  1280.70        500.000        98.4115                 NaN            NaN  0.325807                 NaN            NaN  0.632394       0.236581       0.393694                 NaN            NaN            NaN
  1278.20        500.000        98.4581                 NaN            NaN  0.316036                 NaN            NaN  0.612789       0.229927       0.383105                 NaN            NaN            NaN
  1275.69        500.000        98.5038                 NaN            NaN  0.306146                 NaN            NaN  0.594252       0.223251       0.372548                 NaN            NaN            NaN
  1273.18        500.000        98.5478                 NaN            NaN  0.296696                 NaN            NaN  0.575268       0.217752       0.362525                 NaN            NaN            NaN
  1270.68        500.000        98.5898                 NaN            NaN  0.287814                 NaN            NaN  0.558144       0.211516       0.352742                 NaN            NaN            NaN
  1268.17        500.000        98.6321                 NaN            NaN  0.278325                 NaN            NaN  0.539966       0.206590       0.343053                 NaN            NaN            NaN
  1265.66        500.000        98.6712                 NaN            NaN  0.269672                 NaN            NaN  0.201293       0.524100       0.333726                 NaN            NaN            NaN
  1263.16        500.000        98.7094                 NaN            NaN  0.260596                 NaN            NaN  0.507087       0.197959       0.324961                 NaN            NaN            NaN
  1260.65        500.000        98.7468                 NaN            NaN  0.252079                 NaN            NaN  0.491202       0.193774       0.316118                 NaN            NaN            NaN
  1258.15        500.000        98.7838                 NaN            NaN  0.243881                 NaN            NaN  0.189296       0.475586       0.307455                 NaN            NaN            NaN
  1255.64        500.000        95.2290                 NaN            NaN  0.403413                 NaN            NaN  0.793582       0.707072       0.671031        2.19590                 NaN            NaN
  1253.13        500.000        92.6292                 NaN            NaN  0.518611                 NaN            NaN   1.01572        1.05858       0.927130        3.85079                 NaN            NaN
  1250.63        500.000        93.2414                 NaN            NaN  0.493396                 NaN            NaN  0.924254       0.952365       0.851801        3.53679                 NaN            NaN
  1248.12        500.000        93.7647                 NaN            NaN  0.471277                 NaN            NaN  0.897953       0.809336       0.786568        3.27015                 NaN            NaN
  1245.61        500.000        94.2155                 NaN            NaN  0.451690                 NaN            NaN  0.850185       0.710258       0.729370        3.04296                 NaN            NaN
  1243.11        500.000        94.6149                 NaN            NaN  0.433365                 NaN            NaN  0.806074       0.624534       0.678581        2.84258                 NaN            NaN
  1240.60        500.000        94.9602                 NaN            NaN  0.415974                 NaN            NaN  0.767956       0.550242       0.633375        2.67229                 NaN            NaN
  1238.10        500.000        95.2804                 NaN            NaN  0.400096                 NaN            NaN  0.483627       0.730640       0.591627        2.51356                 NaN            NaN
  1235.59        500.000        95.5661                 NaN            NaN  0.383927                 NaN            NaN  0.696416       0.425923       0.553570        2.37403                 NaN            NaN
  1233.08        500.000        95.8246                 NaN            NaN  0.368570                 NaN            NaN  0.376047       0.663981       0.518931        2.24790                 NaN            NaN
  1230.58        500.000        96.0620                 NaN            NaN  0.353130                 NaN            NaN  0.632693       0.332359       0.487039        2.13278                 NaN            NaN
  1228.07        500.000        94.2340                 NaN            NaN  0.435685                 NaN            NaN  0.400452        1.10231       0.759422        3.06810                 NaN            NaN
  1225.56        500.000        97.3592                 NaN            NaN  0.915592E-001            NaN            NaN  0.376121       0.363797       0.311823        1.49749                 NaN            NaN
  1223.06        500.000        96.8655                 NaN            NaN  0.361059                 NaN            NaN  0.686677                 NaN  0.372507        1.71428                 NaN            NaN
  1220.55        500.000        97.4907                 NaN            NaN  0.293375                 NaN            NaN  0.512986                 NaN  0.283181        1.41975                 NaN            NaN
  1218.05        500.000        97.1693                 NaN            NaN  0.313238                 NaN            NaN  0.584971                 NaN  0.330534        1.60196                 NaN            NaN
  1215.54        500.000        96.6480                 NaN            NaN  0.264239                 NaN            NaN  0.562374       0.226346       0.446188        1.85288                 NaN            NaN
  1213.03        500.000        78.9914                 NaN            NaN   1.14326                 NaN            NaN   1.97308                 NaN   1.73740        8.34479        7.81012                 NaN
  1210.53        500.000        65.6313                 NaN            NaN   1.85997                 NaN            NaN   2.86432                 NaN   2.83223        13.3183        13.4939                 NaN
  1208.02        500.000        36.9269                 NaN            NaN   1.60485        1.72805                 NaN   5.24475                 NaN   5.23103        24.2598        25.0047                 NaN
  1205.51        500.000       100.0000                 NaN  0.502859E-005  0.292977E-005            NaN            NaN            NaN            NaN  0.195538E-005            NaN  0.301260E-004            NaN
  1203.01        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN  0.273432E-005            NaN  0.482124E-005  0.279129E-004            NaN            NaN
  1200.50        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN  0.310280E-005            NaN  0.139905E-005  0.747345E-005  0.769004E-005            NaN
  1197.99        500.000        72.0784                 NaN            NaN   1.40857                 NaN            NaN   2.18539                 NaN   2.25645        10.9938        11.0774                 NaN
  1195.49        500.000        84.7478                 NaN            NaN  0.777935                 NaN            NaN   1.24363                 NaN   1.22134        5.99521        6.01414                 NaN
  1192.98        500.000        83.0325                 NaN            NaN  0.634795       0.207747                 NaN   1.19841                 NaN   1.34675        6.73855        6.84125                 NaN
  1190.48        500.000        83.6317                 NaN            NaN  0.737644                 NaN            NaN   1.25808                 NaN   1.26758        6.57373        6.53126                 NaN
  1187.97        500.000        72.0594                 NaN            NaN   1.30620                 NaN            NaN   1.85041                 NaN   2.10416        11.5141        11.1658                 NaN
  1185.46        500.000                 NaN            NaN            NaN   4.09070                 NaN            NaN   5.82206                 NaN   7.12981        42.4352        40.5223                 NaN
  1182.96        500.000                 NaN            NaN            NaN   4.09582                 NaN            NaN   5.80596                 NaN   7.13181        42.4335        40.5290       0.394806E-002
  1180.45        500.000                 NaN            NaN            NaN   4.03519                 NaN            NaN   5.81647                 NaN   7.13316        42.4257        40.5273       0.621611E-001
  1177.94        500.000                 NaN            NaN            NaN   4.03702                 NaN            NaN   5.79677                 NaN   7.13374        42.4268        40.5344       0.711800E-001
  1175.44        500.000                 NaN            NaN            NaN   4.03563                 NaN            NaN   5.80478                 NaN   7.13750        42.4198        40.5336       0.686359E-001
  1172.93        500.000                 NaN            NaN            NaN   4.03804                 NaN            NaN   5.80349                 NaN   7.14028        42.4157        40.5354       0.670898E-001
  1170.43        500.000                 NaN            NaN            NaN   4.04065                 NaN            NaN   5.80325                 NaN   7.14321        42.4110        40.5370       0.648235E-001
  1167.92        500.000                 NaN            NaN            NaN   4.18762                 NaN            NaN   5.70769                 NaN   7.24148        42.2040        40.6592                 NaN
  1165.41        500.000                 NaN            NaN            NaN   4.01356                 NaN            NaN   5.79402                 NaN   7.14643        42.4053        40.5419       0.987682E-001
  1162.91        500.000                 NaN            NaN            NaN   3.99724                 NaN            NaN   5.79885                 NaN   7.14893        42.4002        40.5414       0.113427     
  1160.40        500.000                 NaN            NaN            NaN   3.99258                 NaN            NaN   5.78672                 NaN   7.14968        42.3990        40.5466       0.125431     
  1157.89        500.000                 NaN            NaN            NaN   3.94529                 NaN            NaN   5.69830                 NaN   7.24044        42.2140        40.6512       0.250722     
  1155.39        500.000                 NaN            NaN            NaN   3.95001                 NaN            NaN   5.81382                 NaN   7.15623        42.3833        40.5405       0.156201     
  1152.88        500.000                 NaN            NaN            NaN   3.93732                 NaN            NaN   5.81276                 NaN   7.15824        42.3798        40.5417       0.170194     
  1150.38        500.000                 NaN            NaN            NaN   3.91477                 NaN            NaN   5.80533                 NaN   7.16358        42.3765        40.5444       0.195364     
  1147.87        500.000                 NaN            NaN            NaN   3.99291                 NaN            NaN   5.68577                 NaN   7.20680        42.3030        40.6186       0.192919     
  1145.36        500.000                 NaN            NaN            NaN   3.90122                 NaN            NaN   5.80476                 NaN   7.16379        42.3716        40.5461       0.212480     
  1142.86        500.000                 NaN            NaN            NaN   3.88759                 NaN            NaN   5.80213                 NaN   7.16605        42.3698        40.5468       0.227658     
  1140.35        500.000                 NaN            NaN            NaN   3.86810                 NaN            NaN   5.79610                 NaN   7.16982        42.3666        40.5493       0.250096     
  1137.84        500.000                 NaN            NaN            NaN   3.85711                 NaN            NaN   5.79608                 NaN   7.17176        42.3620        40.5509       0.262191     
  1135.34        500.000                 NaN            NaN            NaN   3.85091                 NaN            NaN   5.80004                 NaN   7.17235        42.3585        40.5504       0.267781     
  1132.83        500.000                 NaN            NaN            NaN   3.83915                 NaN            NaN   5.79885                 NaN   7.17445        42.3548        40.5518       0.280910     
  1130.33        500.000                 NaN            NaN            NaN   3.82764                 NaN            NaN   5.79747                 NaN   7.17655        42.3512        40.5533       0.293874     
  1127.82        500.000                 NaN            NaN            NaN   3.81630                 NaN            NaN   5.79604                 NaN   7.17867        42.3475        40.5548       0.306712     
  1125.31        500.000                 NaN            NaN            NaN   3.80638                 NaN            NaN   5.79563                 NaN   7.18070        42.3426        40.5568       0.317920     
  1122.81        500.000                 NaN            NaN            NaN   3.79771                 NaN            NaN   5.79140                 NaN   7.18251        42.3396        40.5594       0.329411     
  1120.30        500.000                 NaN            NaN            NaN   3.84908                 NaN            NaN   5.68375                 NaN   7.21156        42.2989        40.6162       0.340497     
  1117.79        500.000                 NaN            NaN            NaN   3.77604                 NaN            NaN   5.78807                 NaN   7.18687        42.3322        40.5626       0.354266     
  1115.29        500.000                 NaN            NaN            NaN   3.75732                 NaN            NaN   5.78793                 NaN   7.19002        42.3306        40.5612       0.372917     
  1112.78        500.000                 NaN            NaN            NaN   3.75465                 NaN            NaN   5.78533                 NaN   7.19124        42.3247        40.5656       0.378485     
  1110.28        500.000                 NaN            NaN            NaN   3.74459                 NaN            NaN   5.78324                 NaN   7.19347        42.3210        40.5674       0.390357     
  1107.77        500.000                 NaN            NaN            NaN   3.73142                 NaN            NaN   5.78304                 NaN   7.19606        42.3178        40.5676       0.404077     
  1105.26        500.000                 NaN            NaN            NaN   3.72156                 NaN            NaN   5.78115                 NaN   7.19829        42.3140        40.5694       0.415618     
  1102.76        500.000                 NaN            NaN            NaN   3.76275                 NaN            NaN   5.68327                 NaN   7.21587        42.2952        40.6146       0.428350     
  1100.25        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24758        42.2189        40.6463       0.465424     
  1097.74        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6463       0.465430     
  1095.24        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6464       0.465432     
  1092.73        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6464       0.465432     
  1090.23        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6464       0.465433     
  1087.72        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6464       0.465433     
  1085.21        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6464       0.465433     
  1082.71        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6464       0.465432     
  1080.20        500.000                 NaN            NaN            NaN   3.73816                 NaN            NaN   5.68362                 NaN   7.24759        42.2189        40.6464       0.465432     
  1077.69        500.000                 NaN            NaN            NaN   3.65731                 NaN            NaN   5.67450                 NaN   7.25590        42.2164        40.6463       0.549522     
  1075.19        500.000                 NaN            NaN            NaN   3.61792                 NaN            NaN   5.67126                 NaN   7.25183        42.2272        40.6418       0.590054     
  1072.68        500.000                 NaN            NaN            NaN   3.61792                 NaN            NaN   5.67126                 NaN   7.25183        42.2272        40.6418       0.590054     
  1070.18        500.000                 NaN            NaN            NaN   3.61792                 NaN            NaN   5.67126                 NaN   7.25183        42.2272        40.6418       0.590054     
  1067.67        500.000                 NaN            NaN            NaN   3.61792                 NaN            NaN   5.67126                 NaN   7.25183        42.2272        40.6418       0.590054     
  1065.16        500.000                 NaN            NaN            NaN   3.61792                 NaN            NaN   5.67126                 NaN   7.25183        42.2272        40.6418       0.590054     
  1062.66        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1060.15        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1057.64        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1055.14        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1052.63        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1050.13        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1047.62        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1045.11        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1042.61        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1040.10        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1037.59        500.000                 NaN            NaN            NaN   3.57943                 NaN            NaN   5.66311                 NaN   7.25042        42.2407        40.6366       0.629781     
  1035.09        500.000                 NaN            NaN            NaN   3.52125                 NaN            NaN   5.65436                 NaN   7.26199        42.2327        40.6391       0.690599     
  1032.58        500.000                 NaN            NaN            NaN   3.52125                 NaN            NaN   5.65436                 NaN   7.26199        42.2327        40.6391       0.690599     
  1030.08        500.000                 NaN            NaN            NaN   3.48925                 NaN            NaN   5.65293                 NaN   7.25788        42.2410        40.6354       0.723487     
  1027.57        500.000                 NaN            NaN            NaN   3.50180                 NaN            NaN   5.68207                 NaN   7.27077        42.2043        40.6387       0.702422     
  1025.06        500.000                 NaN            NaN            NaN   3.49480                 NaN            NaN   5.68205                 NaN   7.27283        42.2009        40.6395       0.709906     
  1022.56        500.000                 NaN            NaN            NaN   3.48888                 NaN            NaN   5.68225                 NaN   7.27445        42.1973        40.6406       0.716492     
  1020.05        500.000                 NaN            NaN            NaN   3.48317                 NaN            NaN   5.68185                 NaN   7.27682        42.1929        40.6422       0.723049     
  1017.54        500.000                 NaN            NaN            NaN   3.47666                 NaN            NaN   5.67572                 NaN   7.27686        42.1967        40.6425       0.731548     
  1015.04        500.000                 NaN            NaN            NaN   3.47293                 NaN            NaN   5.68243                 NaN   7.28348        42.1789        40.6468       0.735429     
  1012.53        500.000                 NaN            NaN            NaN   3.46890                 NaN            NaN   5.68371                 NaN   7.28789        42.1680        40.6506       0.740959     
  1010.03        500.000                 NaN            NaN            NaN   3.46607                 NaN            NaN   5.68402                 NaN   7.29359        42.1542        40.6559       0.746256     
  1007.52        500.000                 NaN            NaN            NaN   3.44736                 NaN            NaN  0.376650E-001   5.67001        7.29997        42.1434        40.6494       0.752190     
  1005.01        500.000                 NaN            NaN            NaN   3.42768                 NaN            NaN  0.768472E-001   5.65579        7.30670        42.1325        40.6423       0.758186     
  1002.51        500.000                 NaN            NaN            NaN   3.40572                 NaN            NaN   5.64035       0.120644        7.31378        42.1209        40.6340       0.764577     
  1000.00        500.000                 NaN            NaN            NaN   3.38667                 NaN            NaN   5.62726       0.157937        7.32002        42.1107        40.6270       0.770370     
