|6.6.6
Archiving\03_Data\fracLP/QFM/ALH/ALH_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1466.17        500.000        99.2341                 NaN  0.559880E-002            NaN            NaN  0.760289                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2394                 NaN  0.446887E-002            NaN            NaN  0.756106                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2505                 NaN  0.188758E-001            NaN            NaN  0.730636                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2516                 NaN            NaN            NaN            NaN  0.748444                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.7642                 NaN  0.138113                 NaN            NaN   1.09772                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.7776                 NaN            NaN            NaN            NaN  0.222263       0.125735E-003            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1279                 NaN            NaN            NaN            NaN  0.808285E-001  0.791234                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0689                 NaN            NaN            NaN            NaN  0.170326E-001  0.914096                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0667                 NaN            NaN            NaN            NaN            NaN  0.933303                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0632                 NaN            NaN            NaN            NaN            NaN  0.936764                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0466                 NaN            NaN            NaN            NaN            NaN  0.953423                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0412                 NaN            NaN            NaN            NaN            NaN  0.958758                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.0246                 NaN            NaN            NaN            NaN            NaN  0.975390                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.8647                 NaN            NaN            NaN            NaN            NaN  0.842078       0.293256                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5445                 NaN            NaN            NaN            NaN            NaN  0.513130       0.942411                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5615                 NaN            NaN            NaN            NaN            NaN  0.929942       0.508574                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5807                 NaN            NaN            NaN            NaN            NaN  0.916920       0.502410                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5970                 NaN            NaN            NaN            NaN            NaN  0.904612       0.498398                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6130                 NaN            NaN            NaN            NaN            NaN  0.492931       0.894090                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6287                 NaN            NaN            NaN            NaN            NaN  0.488851       0.882431                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6451                 NaN            NaN            NaN            NaN            NaN  0.871411       0.483451                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6598                 NaN            NaN            NaN            NaN            NaN  0.479953       0.860283                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6717                 NaN            NaN            NaN            NaN            NaN  0.476774       0.851556                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6845                 NaN            NaN            NaN            NaN            NaN  0.842042       0.473506                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.7064                 NaN            NaN            NaN            NaN            NaN  0.827402       0.466212                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.7153                 NaN            NaN            NaN            NaN            NaN  0.464545       0.820205                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.7272                 NaN            NaN            NaN            NaN            NaN  0.812012       0.460744                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.7402                 NaN            NaN            NaN            NaN            NaN  0.802534       0.457233                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.7507                 NaN            NaN            NaN            NaN            NaN  0.794539       0.454732                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.7637                 NaN            NaN            NaN            NaN            NaN  0.451055       0.785212                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.7744                 NaN            NaN            NaN            NaN            NaN  0.448084       0.777530                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.7850                 NaN            NaN            NaN            NaN            NaN  0.769652       0.445362                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.7944                 NaN            NaN            NaN            NaN            NaN  0.762220       0.443335                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.8071                 NaN            NaN            NaN            NaN            NaN  0.752262       0.440589                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.8163                 NaN            NaN            NaN            NaN            NaN  0.437349       0.746301                 NaN            NaN            NaN            NaN
  1378.45        500.000        98.8247                 NaN            NaN            NaN            NaN            NaN  0.739548       0.435744                 NaN            NaN            NaN            NaN
  1375.94        500.000        98.8292                 NaN            NaN            NaN            NaN            NaN  0.736189       0.434606                 NaN            NaN            NaN            NaN
  1373.43        500.000        98.0171                 NaN            NaN            NaN            NaN            NaN  0.788139       0.744905       0.449850                 NaN            NaN            NaN
  1370.93        500.000        97.5060                 NaN            NaN            NaN            NaN            NaN   1.01174       0.745841       0.736422                 NaN            NaN            NaN
  1368.42        500.000        97.5539                 NaN            NaN            NaN            NaN            NaN  0.731277       0.994356       0.720503                 NaN            NaN            NaN
  1365.91        500.000        97.6003                 NaN            NaN            NaN            NaN            NaN  0.977517       0.717258       0.704879                 NaN            NaN            NaN
  1363.41        500.000        97.6428                 NaN            NaN            NaN            NaN            NaN  0.704085       0.962487       0.690676                 NaN            NaN            NaN
  1360.90        500.000        97.6426                 NaN  0.249659       0.100456E-001            NaN            NaN  0.779477       0.576560       0.741657                 NaN            NaN            NaN
  1358.40        500.000        97.5843                 NaN  0.399661       0.491266E-001            NaN            NaN  0.328279       0.848462       0.790145                 NaN            NaN            NaN
  1355.89        500.000        97.5123                 NaN  0.318702       0.958534E-001            NaN            NaN  0.409993       0.871141       0.791975                 NaN            NaN            NaN
  1353.38        500.000        97.3325                 NaN  0.157933       0.184791                 NaN            NaN  0.931107       0.586685       0.806936                 NaN            NaN            NaN
  1350.88        500.000        97.0913                 NaN            NaN  0.297560                 NaN            NaN  0.736588        1.03564       0.838906                 NaN            NaN            NaN
  1348.37        500.000        96.9898                 NaN            NaN  0.358875                 NaN            NaN  0.662876        1.12297       0.865499                 NaN            NaN            NaN
  1345.86        500.000        96.9995                 NaN  0.565288E-005  0.383672                 NaN            NaN   1.14805       0.605949       0.862856                 NaN            NaN            NaN
  1343.36        500.000        97.0726                 NaN            NaN  0.386068                 NaN            NaN   1.13430       0.563250       0.843815                 NaN            NaN            NaN
  1340.85        500.000        97.1622                 NaN            NaN  0.381334                 NaN            NaN  0.526882        1.10903       0.820594                 NaN            NaN            NaN
  1338.35        500.000        97.2627                 NaN            NaN  0.372382                 NaN            NaN  0.496307        1.07400       0.794592                 NaN            NaN            NaN
  1335.84        500.000        97.3604                 NaN            NaN  0.362318                 NaN            NaN  0.468249        1.03999       0.769010                 NaN            NaN            NaN
  1333.33        500.000        97.4586                 NaN            NaN  0.351550                 NaN            NaN   1.00321       0.443162       0.743522                 NaN            NaN            NaN
  1330.83        500.000        97.5527                 NaN            NaN  0.340469                 NaN            NaN  0.420649       0.967348       0.718845                 NaN            NaN            NaN
  1328.32        500.000        97.6423                 NaN            NaN  0.330012                 NaN            NaN  0.398534       0.933979       0.695140                 NaN            NaN            NaN
  1325.81        500.000        97.7285                 NaN            NaN  0.319552                 NaN            NaN  0.900957       0.378613       0.672349                 NaN            NaN            NaN
  1323.31        500.000        97.8108                 NaN            NaN  0.309562                 NaN            NaN  0.359288       0.869918       0.650412                 NaN            NaN            NaN
  1320.80        500.000        97.8900                 NaN            NaN  0.299553                 NaN            NaN  0.342563       0.838608       0.629323                 NaN            NaN            NaN
  1318.30        500.000        97.9654                 NaN            NaN  0.290127                 NaN            NaN  0.809519       0.325858       0.609064                 NaN            NaN            NaN
  1315.79        500.000        98.0374                 NaN            NaN  0.280888                 NaN            NaN  0.310788       0.781371       0.589590                 NaN            NaN            NaN
  1313.28        500.000        98.1053                 NaN            NaN  0.271833                 NaN            NaN  0.296958       0.754710       0.571214                 NaN            NaN            NaN
  1310.78        500.000        98.1724                 NaN            NaN  0.263389                 NaN            NaN  0.728510       0.282846       0.552894                 NaN            NaN            NaN
  1308.27        500.000        98.2352                 NaN            NaN  0.255120                 NaN            NaN  0.270217       0.703773       0.535729                 NaN            NaN            NaN
  1305.76        500.000        98.2955                 NaN            NaN  0.246839                 NaN            NaN  0.679482       0.259006       0.519183                 NaN            NaN            NaN
  1303.26        500.000        98.3537                 NaN            NaN  0.239203                 NaN            NaN  0.656637       0.247461       0.502969                 NaN            NaN            NaN
  1300.75        500.000        98.4086                 NaN            NaN  0.231499                 NaN            NaN  0.237474       0.634695       0.487721                 NaN            NaN            NaN
  1298.25        500.000        98.4629                 NaN            NaN  0.224323                 NaN            NaN  0.613183       0.227049       0.472532                 NaN            NaN            NaN
  1295.74        500.000        98.5141                 NaN            NaN  0.216931                 NaN            NaN  0.218746       0.592065       0.458111                 NaN            NaN            NaN
  1293.23        500.000        98.5634                 NaN            NaN  0.210114                 NaN            NaN  0.210055       0.572241       0.444147                 NaN            NaN            NaN
  1290.73        500.000        98.6106                 NaN            NaN  0.203396                 NaN            NaN  0.553287       0.201780       0.430927                 NaN            NaN            NaN
  1288.22        500.000        98.6562                 NaN            NaN  0.196612                 NaN            NaN  0.534361       0.195129       0.417720                 NaN            NaN            NaN
  1285.71        500.000        98.6999                 NaN            NaN  0.190302                 NaN            NaN  0.516560       0.187931       0.405314                 NaN            NaN            NaN
  1283.21        500.000        98.7424                 NaN            NaN  0.184004                 NaN            NaN  0.181401       0.499202       0.392979                 NaN            NaN            NaN
  1280.70        500.000        98.7830                 NaN            NaN  0.177917                 NaN            NaN  0.482403       0.175439       0.381260                 NaN            NaN            NaN
  1278.20        500.000        98.8219                 NaN            NaN  0.172040                 NaN            NaN  0.466060       0.169972       0.369995                 NaN            NaN            NaN
  1275.69        500.000        98.8598                 NaN            NaN  0.166194                 NaN            NaN  0.450649       0.164543       0.358836                 NaN            NaN            NaN
  1273.18        500.000        98.8962                 NaN            NaN  0.160570                 NaN            NaN  0.434994       0.160007       0.348264                 NaN            NaN            NaN
  1270.68        500.000        98.9308                 NaN            NaN  0.155337                 NaN            NaN  0.420894       0.154968       0.337990                 NaN            NaN            NaN
  1268.17        500.000        98.9653                 NaN            NaN  0.149798                 NaN            NaN  0.406062       0.150938       0.327874                 NaN            NaN            NaN
  1265.66        500.000        98.9974                 NaN            NaN  0.144720                 NaN            NaN  0.146651       0.393055       0.318167                 NaN            NaN            NaN
  1263.16        500.000        99.0284                 NaN            NaN  0.139487                 NaN            NaN  0.379274       0.143822       0.309055                 NaN            NaN            NaN
  1260.65        500.000        99.0587                 NaN            NaN  0.134539                 NaN            NaN  0.366435       0.140399       0.299927                 NaN            NaN            NaN
  1258.15        500.000        99.0884                 NaN            NaN  0.129851                 NaN            NaN  0.136802       0.353901       0.291024                 NaN            NaN            NaN
  1255.64        500.000        95.8113                 NaN            NaN  0.214890                 NaN            NaN  0.590303       0.510670       0.635364        2.23743                 NaN            NaN
  1253.13        500.000        93.4095                 NaN            NaN  0.276179                 NaN            NaN  0.754141       0.762855       0.877102        3.92023                 NaN            NaN
  1250.63        500.000        93.9809                 NaN            NaN  0.261958                 NaN            NaN  0.662829       0.703892       0.802917        3.58747                 NaN            NaN
  1248.12        500.000        94.4681                 NaN            NaN  0.249495                 NaN            NaN  0.660762       0.577680       0.738796        3.30519                 NaN            NaN
  1245.61        500.000        94.8864                 NaN            NaN  0.238454                 NaN            NaN  0.622937       0.504656       0.682688        3.06483                 NaN            NaN
  1243.11        500.000        95.2558                 NaN            NaN  0.228105                 NaN            NaN  0.588175       0.441782       0.632979        2.85318                 NaN            NaN
  1240.60        500.000        95.5739                 NaN            NaN  0.218410                 NaN            NaN  0.558108       0.387548       0.588836        2.67325                 NaN            NaN
  1238.10        500.000        95.8680                 NaN            NaN  0.209464                 NaN            NaN  0.339213       0.528937       0.548217        2.50617                 NaN            NaN
  1235.59        500.000        96.1291                 NaN            NaN  0.200456                 NaN            NaN  0.502237       0.297531       0.511306        2.35942                 NaN            NaN
  1233.08        500.000        96.3645                 NaN            NaN  0.191907                 NaN            NaN  0.261642       0.477077       0.477810        2.22702                 NaN            NaN
  1230.58        500.000        96.5797                 NaN            NaN  0.183410                 NaN            NaN  0.452969       0.230361       0.447073        2.10647                 NaN            NaN
  1228.07        500.000        95.0054                 NaN            NaN  0.225508                 NaN            NaN  0.285655       0.761997       0.696032        3.02540                 NaN            NaN
  1225.56        500.000        97.6847                 NaN            NaN  0.472598E-001            NaN            NaN  0.267007       0.249822       0.283968        1.46729                 NaN            NaN
  1223.06        500.000        97.3113                 NaN            NaN  0.185966                 NaN            NaN  0.486498                 NaN  0.338764        1.67749                 NaN            NaN
  1220.55        500.000        97.8447                 NaN            NaN  0.150976                 NaN            NaN  0.362654                 NaN  0.256735        1.38493                 NaN            NaN
  1218.05        500.000        97.5695                 NaN            NaN  0.160285                 NaN            NaN  0.411512                 NaN  0.299097        1.55957                 NaN            NaN
  1215.54        500.000        97.1211                 NaN            NaN  0.134842                 NaN            NaN  0.381896       0.158891       0.402947        1.80030                 NaN            NaN
  1213.03        500.000        80.5409                 NaN            NaN  0.592376                 NaN            NaN   1.40512                 NaN   1.58973        8.21564        7.65618                 NaN
  1210.53        500.000        67.7181                 NaN            NaN  0.974261                 NaN            NaN   2.06543                 NaN   2.61896        13.2546        13.3687                 NaN
  1208.02        500.000        39.2019                 NaN            NaN  0.860711       0.923508                 NaN   3.93620                 NaN   4.95518        24.7439        25.3786                 NaN
  1205.51        500.000       100.0000                 NaN  0.290171E-005  0.146599E-005            NaN            NaN            NaN            NaN  0.174480E-005            NaN  0.288042E-004            NaN
  1203.01        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN  0.192094E-005            NaN  0.430212E-005  0.268418E-004            NaN            NaN
  1200.50        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN  0.217391E-005            NaN  0.124843E-005  0.719147E-005  0.735365E-005            NaN
  1197.99        500.000        73.9513                 NaN            NaN  0.729968                 NaN            NaN   1.56930                 NaN   2.06228        10.8373        10.8499                 NaN
  1195.49        500.000        85.9630                 NaN            NaN  0.395292                 NaN            NaN  0.883762                 NaN   1.10215        5.83925        5.81654                 NaN
  1192.98        500.000        84.3154                 NaN            NaN  0.322594       0.106103                 NaN  0.852997                 NaN   1.21548        6.56978        6.61767                 NaN
  1190.48        500.000        84.8707                 NaN            NaN  0.374975                 NaN            NaN  0.895910                 NaN   1.14230        6.40752        6.30862                 NaN
  1187.97        500.000        73.8640                 NaN            NaN  0.670558                 NaN            NaN   1.33151                 NaN   1.91239        11.3437        10.8779                 NaN
  1185.46        500.000                 NaN            NaN            NaN   2.23900                 NaN            NaN   4.46177                 NaN   6.88028        44.5009        41.9180                 NaN
  1182.96        500.000                 NaN            NaN            NaN   2.24107                 NaN            NaN   4.45091                 NaN   6.88207        44.4974        41.9263       0.222016E-002
  1180.45        500.000                 NaN            NaN            NaN   2.20557                 NaN            NaN   4.45861                 NaN   6.88355        44.4895        41.9278       0.349555E-001
  1177.94        500.000                 NaN            NaN            NaN   2.20574                 NaN            NaN   4.44471                 NaN   6.88398        44.4890        41.9365       0.400251E-001
  1175.44        500.000                 NaN            NaN            NaN   2.20496                 NaN            NaN   4.45095                 NaN   6.88754        44.4804        41.9375       0.385930E-001
  1172.93        500.000                 NaN            NaN            NaN   2.20608                 NaN            NaN   4.45043                 NaN   6.89014        44.4746        41.9410       0.377219E-001
  1170.43        500.000                 NaN            NaN            NaN   2.20738                 NaN            NaN   4.45069                 NaN   6.89288        44.4684        41.9443       0.364459E-001
  1167.92        500.000                 NaN            NaN            NaN   2.29012                 NaN            NaN   4.41638                 NaN   6.98647        44.2416        42.0655                 NaN
  1165.41        500.000                 NaN            NaN            NaN   2.19042                 NaN            NaN   4.44490                 NaN   6.89590        44.4601        41.9531       0.555265E-001
  1162.91        500.000                 NaN            NaN            NaN   2.18064                 NaN            NaN   4.44877                 NaN   6.89830        44.4539        41.9547       0.637654E-001
  1160.40        500.000                 NaN            NaN            NaN   2.17732                 NaN            NaN   4.44039                 NaN   6.89894        44.4511        41.9617       0.705104E-001
  1157.89        500.000                 NaN            NaN            NaN   2.14454                 NaN            NaN   4.40757                 NaN   6.98597        44.2521        42.0689       0.140927     
  1155.39        500.000                 NaN            NaN            NaN   2.15223                 NaN            NaN   4.46122                 NaN   6.90532        44.4334        41.9601       0.878026E-001
  1152.88        500.000                 NaN            NaN            NaN   2.14440                 NaN            NaN   4.46083                 NaN   6.90721        44.4287        41.9632       0.956648E-001
  1150.38        500.000                 NaN            NaN            NaN   2.13050                 NaN            NaN   4.45567                 NaN   6.91230        44.4239        41.9678       0.109808     
  1147.87        500.000                 NaN            NaN            NaN   2.17122                 NaN            NaN   4.38544                 NaN   6.95316        44.3402        42.0416       0.108417     
  1145.36        500.000                 NaN            NaN            NaN   2.12184                 NaN            NaN   4.45612                 NaN   6.91244        44.4167        41.9735       0.119419     
  1142.86        500.000                 NaN            NaN            NaN   2.11320                 NaN            NaN   4.45464                 NaN   6.91457        44.4137        41.9760       0.127945     
  1140.35        500.000                 NaN            NaN            NaN   2.10143                 NaN            NaN   4.45029                 NaN   6.91816        44.4091        41.9805       0.140549     
  1137.84        500.000                 NaN            NaN            NaN   2.09468                 NaN            NaN   4.45082                 NaN   6.92000        44.4032        41.9840       0.147341     
  1135.34        500.000                 NaN            NaN            NaN   2.09060                 NaN            NaN   4.45440                 NaN   6.92054        44.3985        41.9855       0.150477     
  1132.83        500.000                 NaN            NaN            NaN   2.08333                 NaN            NaN   4.45396                 NaN   6.92252        44.3935        41.9888       0.157848     
  1130.33        500.000                 NaN            NaN            NaN   2.07620                 NaN            NaN   4.45339                 NaN   6.92450        44.3886        41.9922       0.165127     
  1127.82        500.000                 NaN            NaN            NaN   2.06916                 NaN            NaN   4.45280                 NaN   6.92651        44.3836        41.9956       0.172334     
  1125.31        500.000                 NaN            NaN            NaN   2.06319                 NaN            NaN   4.45292                 NaN   6.92842        44.3773        41.9996       0.178624     
  1122.81        500.000                 NaN            NaN            NaN   2.05781                 NaN            NaN   4.45011                 NaN   6.93010        44.3728        42.0041       0.185073     
  1120.30        500.000                 NaN            NaN            NaN   2.08361                 NaN            NaN   4.38217                 NaN   6.95744        44.3248        42.0607       0.191276     
  1117.79        500.000                 NaN            NaN            NaN   2.04432                 NaN            NaN   4.44862                 NaN   6.93422        44.3628        42.0110       0.199022     
  1115.29        500.000                 NaN            NaN            NaN   2.03236                 NaN            NaN   4.44919                 NaN   6.93724        44.3601        42.0116       0.209492     
  1112.78        500.000                 NaN            NaN            NaN   2.03102                 NaN            NaN   4.44758                 NaN   6.93834        44.3527        42.0178       0.212611     
  1110.28        500.000                 NaN            NaN            NaN   2.02472                 NaN            NaN   4.44656                 NaN   6.94044        44.3476        42.0215       0.219271     
  1107.77        500.000                 NaN            NaN            NaN   2.01637                 NaN            NaN   4.44702                 NaN   6.94290        44.3431        42.0236       0.226969     
  1105.26        500.000                 NaN            NaN            NaN   2.01021                 NaN            NaN   4.44613                 NaN   6.94500        44.3380        42.0272       0.233443     
  1102.76        500.000                 NaN            NaN            NaN   2.03099                 NaN            NaN   4.38083                 NaN   6.96138        44.3136        42.0726       0.240566     
  1100.25        500.000                 NaN            NaN            NaN   2.01673                 NaN            NaN   4.39145                 NaN   6.99185        44.2316        42.1070       0.261374     
  1097.74        500.000                 NaN            NaN            NaN   2.01656                 NaN            NaN   4.39124                 NaN   6.99179        44.2304        42.1087       0.261366     
  1095.24        500.000                 NaN            NaN            NaN   2.01640                 NaN            NaN   4.39104                 NaN   6.99172        44.2291        42.1104       0.261356     
  1092.73        500.000                 NaN            NaN            NaN   2.01624                 NaN            NaN   4.39084                 NaN   6.99166        44.2278        42.1121       0.261346     
  1090.23        500.000                 NaN            NaN            NaN   2.01608                 NaN            NaN   4.39063                 NaN   6.99159        44.2266        42.1138       0.261335     
  1087.72        500.000                 NaN            NaN            NaN   2.01592                 NaN            NaN   4.39043                 NaN   6.99152        44.2253        42.1155       0.261324     
  1085.21        500.000                 NaN            NaN            NaN   2.01576                 NaN            NaN   4.39022                 NaN   6.99146        44.2240        42.1172       0.261313     
  1082.71        500.000                 NaN            NaN            NaN   2.01560                 NaN            NaN   4.39002                 NaN   6.99139        44.2228        42.1189       0.261302     
  1080.20        500.000                 NaN            NaN            NaN   2.01544                 NaN            NaN   4.38981                 NaN   6.99132        44.2215        42.1206       0.261291     
  1077.69        500.000                 NaN            NaN            NaN   1.96689                 NaN            NaN   4.38311                 NaN   6.99944        44.2187        42.1233       0.308494     
  1075.19        500.000                 NaN            NaN            NaN   1.94300                 NaN            NaN   4.37933                 NaN   6.99559        44.2297        42.1212       0.331240     
  1072.68        500.000                 NaN            NaN            NaN   1.94284                 NaN            NaN   4.37912                 NaN   6.99552        44.2284        42.1229       0.331226     
  1070.18        500.000                 NaN            NaN            NaN   1.94269                 NaN            NaN   4.37892                 NaN   6.99546        44.2272        42.1246       0.331213     
  1067.67        500.000                 NaN            NaN            NaN   1.94253                 NaN            NaN   4.37871                 NaN   6.99539        44.2259        42.1263       0.331199     
  1065.16        500.000                 NaN            NaN            NaN   1.94238                 NaN            NaN   4.37851                 NaN   6.99532        44.2246        42.1280       0.331185     
  1062.66        500.000                 NaN            NaN            NaN   1.91875                 NaN            NaN   4.37077                 NaN   6.99399        44.2382        42.1249       0.353473     
  1060.15        500.000                 NaN            NaN            NaN   1.91860                 NaN            NaN   4.37056                 NaN   6.99393        44.2369        42.1265       0.353459     
  1057.64        500.000                 NaN            NaN            NaN   1.91845                 NaN            NaN   4.37036                 NaN   6.99386        44.2356        42.1282       0.353444     
  1055.14        500.000                 NaN            NaN            NaN   1.91830                 NaN            NaN   4.37016                 NaN   6.99380        44.2344        42.1299       0.353430     
  1052.63        500.000                 NaN            NaN            NaN   1.91814                 NaN            NaN   4.36995                 NaN   6.99373        44.2331        42.1316       0.353415     
  1050.13        500.000                 NaN            NaN            NaN   1.91799                 NaN            NaN   4.36975                 NaN   6.99367        44.2319        42.1333       0.353400     
  1047.62        500.000                 NaN            NaN            NaN   1.91784                 NaN            NaN   4.36955                 NaN   6.99360        44.2306        42.1350       0.353386     
  1045.11        500.000                 NaN            NaN            NaN   1.91769                 NaN            NaN   4.36934                 NaN   6.99354        44.2293        42.1367       0.353371     
  1042.61        500.000                 NaN            NaN            NaN   1.91754                 NaN            NaN   4.36914                 NaN   6.99347        44.2281        42.1384       0.353357     
  1040.10        500.000                 NaN            NaN            NaN   1.91738                 NaN            NaN   4.36894                 NaN   6.99341        44.2268        42.1401       0.353342     
  1037.59        500.000                 NaN            NaN            NaN   1.91723                 NaN            NaN   4.36873                 NaN   6.99335        44.2256        42.1418       0.353328     
  1035.09        500.000                 NaN            NaN            NaN   1.88230                 NaN            NaN   4.36290                 NaN   7.00451        44.2164        42.1465       0.387436     
  1032.58        500.000                 NaN            NaN            NaN   1.88215                 NaN            NaN   4.36270                 NaN   7.00445        44.2151        42.1482       0.387420     
  1030.08        500.000                 NaN            NaN            NaN   1.86282                 NaN            NaN   4.36053                 NaN   7.00055        44.2234        42.1468       0.405861     
  1027.57        500.000                 NaN            NaN            NaN   1.86965                 NaN            NaN   4.38842                 NaN   7.01290        44.1833        42.1517       0.394027     
  1025.06        500.000                 NaN            NaN            NaN   1.86518                 NaN            NaN   4.38896                 NaN   7.01483        44.1785        42.1543       0.398209     
  1022.56        500.000                 NaN            NaN            NaN   1.86138                 NaN            NaN   4.38973                 NaN   7.01633        44.1735        42.1572       0.401887     
  1020.05        500.000                 NaN            NaN            NaN   1.85766                 NaN            NaN   4.39020                 NaN   7.01855        44.1676        42.1604       0.405548     
  1017.54        500.000                 NaN            NaN            NaN   1.85366                 NaN            NaN   4.38461                 NaN   7.01853        44.1704        42.1625       0.410299     
  1015.04        500.000                 NaN            NaN            NaN   1.85085                 NaN            NaN   4.39313                 NaN   7.02483        44.1502        42.1686       0.412458     
  1012.53        500.000                 NaN            NaN            NaN   1.84806                 NaN            NaN   4.39615                 NaN   7.02900        44.1372        42.1740       0.415541     
  1010.03        500.000                 NaN            NaN            NaN   1.84589                 NaN            NaN   4.39902                 NaN   7.03440        44.1212        42.1810       0.418493     
  1007.52        500.000                 NaN            NaN            NaN   1.83534                 NaN            NaN  0.275450E-001   4.38918        7.04057        44.1091        42.1764       0.421808     
  1005.01        500.000                 NaN            NaN            NaN   1.82426                 NaN            NaN  0.561980E-001   4.37907        7.04709        44.0969        42.1713       0.425158     
  1002.51        500.000                 NaN            NaN            NaN   1.81196                 NaN            NaN   4.36806       0.882222E-001   7.05396        44.0841        42.1649       0.428731     
  1000.00        500.000                 NaN            NaN            NaN   1.80125                 NaN            NaN   4.35879       0.115488        7.05999        44.0727        42.1599       0.431967     
