|6.6.6
Archiving\03_Data\Deq/QFM_m4.5/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1237.18        2500.00                 NaN            NaN   55.6177       0.878538        27.1489        5.01957        8.53607        2.59479       0.204366                 NaN
  1233.97        2500.00                 NaN            NaN   55.6175       0.878562        27.1490        5.01959        8.53606        2.59494       0.204370                 NaN
  1230.77        2500.00                 NaN            NaN   55.6169       0.912761        27.2682        8.51916        4.79246        2.66743       0.223031                 NaN
  1227.56        2500.00                 NaN            NaN   55.6167       0.912785        27.2683        8.51915        4.79249        2.66758       0.223035                 NaN
  1224.36        2500.00                 NaN            NaN   55.6165       0.912809        27.2683        8.51914        4.79251        2.66773       0.223039                 NaN
  1221.15        2500.00                 NaN            NaN   55.6162       0.912833        27.2683        8.51913        4.79254        2.66788       0.223043                 NaN
  1217.95        2500.00                 NaN            NaN   55.6160       0.912856        27.2684        8.51912        4.79257        2.66804       0.223048                 NaN
  1214.74        2500.00                 NaN            NaN   55.6158       0.912880        27.2684        8.51910        4.79259        2.66819       0.223052                 NaN
  1211.54        2500.00                 NaN            NaN   55.6155       0.912904        27.2685        8.51909        4.79262        2.66834       0.223056                 NaN
  1208.33        2500.00                 NaN            NaN   55.6153       0.912927        27.2685        8.51908        4.79264        2.66849       0.223061                 NaN
  1205.13        2500.00                 NaN            NaN   55.6047       0.951256        27.3650        8.50804        4.60437        2.72794       0.238748                 NaN
  1201.92        2500.00                 NaN            NaN   55.6044       0.951281        27.3650        8.50803        4.60439        2.72810       0.238753                 NaN
  1198.72        2500.00                 NaN            NaN   55.6042       0.951305        27.3651        8.50802        4.60442        2.72825       0.238757                 NaN
  1195.51        2500.00                 NaN            NaN   55.6039       0.951330        27.3651        8.50801        4.60445        2.72841       0.238762                 NaN
  1192.31        2500.00                 NaN            NaN   55.6037       0.951354        27.3651        8.50800        4.60447        2.72857       0.238766                 NaN
  1189.10        2500.00                 NaN            NaN   55.6035       0.951379        27.3652        8.50798        4.60450        2.72872       0.238771                 NaN
  1185.90        2500.00                 NaN            NaN   55.6032       0.951403        27.3652        8.50797        4.60452        2.72888       0.238775                 NaN
  1182.69        2500.00                 NaN            NaN   55.6030       0.951427        27.3653        8.50796        4.60455        2.72903       0.238780                 NaN
  1179.49        2500.00                 NaN            NaN   55.5880       0.991573        27.4588        4.42501        8.50016        2.78407       0.252374                 NaN
  1176.28        2500.00                 NaN            NaN   55.5878       0.991598        27.4589        4.42503        8.50014        2.78422       0.252379                 NaN
  1173.08        2500.00                 NaN            NaN   55.5875       0.991623        27.4589        4.42506        8.50013        2.78438       0.252383                 NaN
  1169.87        2500.00                 NaN            NaN   55.5872       0.991649        27.4590        4.42508        8.50012        2.78454       0.252388                 NaN
  1166.67        2500.00                 NaN            NaN   55.5870       0.991674        27.4590        4.42511        8.50011        2.78470       0.252393                 NaN
  1163.46        2500.00                 NaN            NaN   55.5867       0.991699        27.4591        4.42514        8.50009        2.78486       0.252398                 NaN
  1160.26        2500.00                 NaN            NaN   55.5865       0.991724        27.4591        4.42516        8.50008        2.78502       0.252402                 NaN
  1157.05        2500.00                 NaN            NaN   55.5862       0.991749        27.4592        4.42519        8.50007        2.78518       0.252407                 NaN
  1153.85        2500.00                 NaN            NaN   55.5638        1.03504        27.5479        4.26047        8.49808        2.83095       0.263817                 NaN
  1150.64        2500.00                 NaN            NaN   55.5635        1.03507        27.5479        4.26050        8.49807        2.83111       0.263822                 NaN
  1147.44        2500.00                 NaN            NaN   55.5633        1.03509        27.5480        4.26053        8.49805        2.83128       0.263826                 NaN
  1144.23        2500.00                 NaN            NaN   55.5630        1.03512        27.5480        4.26055        8.49804        2.83144       0.263831                 NaN
  1141.03        2500.00                 NaN            NaN   55.5627        1.03515        27.5481        4.26058        8.49802        2.83160       0.263836                 NaN
  1137.82        2500.00                 NaN            NaN   55.5625        1.03517        27.5481        4.26061        8.49801        2.83176       0.263841                 NaN
  1134.62        2500.00                 NaN            NaN   55.5622        1.03520        27.5482        4.26063        8.49799        2.83192       0.263846                 NaN
  1131.41        2500.00                 NaN            NaN   55.5620        1.03522        27.5483        4.26066        8.49798        2.83208       0.263851                 NaN
  1128.21        2500.00                 NaN            NaN   55.5330        1.08139        27.6351        4.10793        8.49904        2.87068       0.272930                 NaN
  1125.00        2500.00                 NaN            NaN   55.5327        1.08142        27.6351        4.10796        8.49903        2.87084       0.272935                 NaN
  1121.79        2500.00                 NaN            NaN   55.5324        1.08144        27.6352        4.10798        8.49901        2.87100       0.272940                 NaN
  1118.59        2500.00                 NaN            NaN   55.5322        1.08147        27.6352        4.10801        8.49900        2.87117       0.272945                 NaN
  1115.38        2500.00                 NaN            NaN   55.5319        1.08150        27.6353        4.10804        8.49898        2.87133       0.272950                 NaN
  1112.18        2500.00                 NaN            NaN   55.5316        1.08152        27.6353        4.10807        8.49897        2.87149       0.272955                 NaN
  1108.97        2500.00                 NaN            NaN   55.5314        1.08155        27.6354        4.10809        8.49895        2.87165       0.272960                 NaN
  1105.77        2500.00                 NaN            NaN   55.5311        1.08158        27.6355        4.10812        8.49894        2.87182       0.272965                 NaN
  1102.56        2500.00                 NaN            NaN   55.4933        1.13161        27.7232        8.50617        3.96633        2.89979       0.279540                 NaN
  1099.36        2500.00                 NaN            NaN   55.4930        1.13164        27.7233        8.50616        3.96636        2.89995       0.279545                 NaN
  1096.15        2500.00                 NaN            NaN   55.4928        1.13167        27.7234        8.50614        3.96638        2.90011       0.279550                 NaN
  1092.95        2500.00                 NaN            NaN   55.4925        1.13170        27.7234        8.50613        3.96641        2.90028       0.279555                 NaN
  1089.74        2500.00                 NaN            NaN   55.4922        1.13172        27.7235        8.50611        3.96644        2.90044       0.279560                 NaN
  1086.54        2500.00                 NaN            NaN   55.4920        1.13175        27.7236        8.50609        3.96647        2.90060       0.279565                 NaN
  1083.33        2500.00                 NaN            NaN   55.4917        1.13178        27.7236        8.50608        3.96650        2.90077       0.279571                 NaN
  1080.13        2500.00                 NaN            NaN   55.4914        1.13181        27.7237        8.50606        3.96652        2.90093       0.279576                 NaN
  1076.92        2500.00                 NaN            NaN   55.4469        1.18500        27.8163        8.51584        3.83011        2.92185       0.283993                 NaN
  1073.72        2500.00                 NaN            NaN   55.4466        1.18503        27.8164        8.51582        3.83014        2.92201       0.283998                 NaN
  1070.51        2500.00                 NaN            NaN   55.4463        1.18506        27.8165        8.51580        3.83017        2.92218       0.284003                 NaN
  1067.31        2500.00                 NaN            NaN   55.4460        1.18509        27.8165        8.51579        3.83020        2.92234       0.284008                 NaN
  1064.10        2500.00                 NaN            NaN   55.4198        1.21335        27.8648        8.52431        3.76451        2.92829       0.284980                 NaN
  1060.90        2500.00                 NaN            NaN   55.4125        1.22073        27.8774        8.52571        3.74899        2.92912       0.285541                 NaN
  1057.69        2500.00                 NaN            NaN   55.4048        1.22813        27.8889        8.52933        3.73418        2.93047                 NaN  0.284146     
  1054.49        2500.00                 NaN            NaN   55.4045        1.22816        27.8890        8.52932        3.73421        2.93064                 NaN  0.284141     
  1051.28        2500.00                 NaN            NaN   55.3908        1.24293        27.9135        8.53264        3.70116        2.93169                 NaN  0.287278     
  1048.08        2500.00                 NaN            NaN   55.3905        1.24296        27.9136        8.53262        3.70118        2.93186                 NaN  0.287273     
  1044.87        2500.00                 NaN            NaN   55.3902        1.24299        27.9137        8.53261        3.70121        2.93202                 NaN  0.287268     
  1041.67        2500.00                 NaN            NaN   55.3899        1.24302        27.9137        8.53259        3.70124        2.93219                 NaN  0.287263     
  1038.46        2500.00                 NaN            NaN   55.3897        1.24305        27.9138        8.53257        3.70127        2.93235                 NaN  0.287259     
  1035.26        2500.00                 NaN            NaN   55.3894        1.24308        27.9139        8.53256        3.70130        2.93252                 NaN  0.287254     
  1032.05        2500.00                 NaN            NaN   55.3891        1.24311        27.9140        8.53254        3.70133        2.93268                 NaN  0.287249     
  1028.85        2500.00                 NaN            NaN   55.3888        1.24314        27.9141        8.53252        3.70136        2.93285                 NaN  0.287244     
  1025.64        2500.00                 NaN            NaN   55.3264        1.30573        28.0175        8.55237        3.57080        2.92782                 NaN  0.299329     
  1022.44        2500.00                 NaN            NaN   55.3261        1.30576        28.0176        8.55235        3.57083        2.92798                 NaN  0.299324     
  1019.23        2500.00                 NaN            NaN   55.3259        1.30580        28.0177        8.55234        3.57086        2.92815                 NaN  0.299320     
  1016.03        2500.00                 NaN            NaN   55.3256        1.30583        28.0178        8.55232        3.57089        2.92831                 NaN  0.299315     
  1012.82        2500.00                 NaN            NaN   55.3253        1.30586        28.0178        8.55230        3.57092        2.92847                 NaN  0.299310     
  1009.62        2500.00                 NaN            NaN   55.3250        1.30589        28.0179        8.55228        3.57095        2.92864                 NaN  0.299305     
  1006.41        2500.00                 NaN            NaN   55.3247        1.30592        28.0180        8.55227        3.57098        2.92880                 NaN  0.299301     
  1003.21        2500.00                 NaN            NaN   55.3244        1.30595        28.0181        8.55225        3.57101        2.92897                 NaN  0.299296     
  1000.00        2500.00                 NaN            NaN   55.2547        1.37358        28.1256        3.44619        8.57647        2.90951                 NaN  0.313969     
