|6.6.6
Archiving\03_Data\Deq/QFM_m4.5/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1233.97        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
  1230.77        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1227.56        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1224.36        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1221.15        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1217.95        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1214.74        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1211.54        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1208.33        2500.00                 NaN            NaN   56.7243        1.14073        26.9029        8.24169        4.66089        2.16124       0.168239                 NaN
  1205.13        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1201.92        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1198.72        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1195.51        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1192.31        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1189.10        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1185.90        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1182.69        2500.00                 NaN            NaN   56.7193        1.18874        26.9998        8.22599        4.47664        2.20948       0.180100                 NaN
  1179.49        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1176.28        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1173.08        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1169.87        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1166.67        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1163.46        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1160.26        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1157.05        2500.00                 NaN            NaN   56.7091        1.23895        27.0934        4.30008        8.21402        2.25410       0.190370                 NaN
  1153.85        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1150.64        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1147.44        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1144.23        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1141.03        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1137.82        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1134.62        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1131.41        2500.00                 NaN            NaN   56.6901        1.29287        27.1816        4.13781        8.20748        2.29116       0.198990                 NaN
  1128.21        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1125.00        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1121.79        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1118.59        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1115.38        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1112.18        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1108.97        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1105.77        2500.00                 NaN            NaN   56.6633        1.35018        27.2671        3.98722        8.20396        2.32236       0.205846                 NaN
  1102.56        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1099.36        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1096.15        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1092.95        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1089.74        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1086.54        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1083.33        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1080.13        2500.00                 NaN            NaN   56.6262        1.41198        27.3528        8.20612        3.84726        2.34490       0.210810                 NaN
  1076.92        2500.00                 NaN            NaN   56.5811        1.47752        27.4428        8.21061        3.71215        2.36167       0.214143                 NaN
  1073.72        2500.00                 NaN            NaN   56.5811        1.47752        27.4428        8.21061        3.71215        2.36167       0.214143                 NaN
  1070.51        2500.00                 NaN            NaN   56.5811        1.47752        27.4428        8.21061        3.71215        2.36167       0.214143                 NaN
  1067.31        2500.00                 NaN            NaN   56.5811        1.47752        27.4428        8.21061        3.71215        2.36167       0.214143                 NaN
  1064.10        2500.00                 NaN            NaN   56.5540        1.51215        27.4892        8.21628        3.64717        2.36632       0.214872                 NaN
  1060.90        2500.00                 NaN            NaN   56.5467        1.52112        27.5018        8.21674        3.63152        2.36685       0.215291                 NaN
  1057.69        2500.00                 NaN            NaN   56.5389        1.53018        27.5123        8.21964        3.61680        2.36780                 NaN  0.214433     
  1054.49        2500.00                 NaN            NaN   56.5389        1.53018        27.5123        8.21964        3.61680        2.36780                 NaN  0.214433     
  1051.28        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1048.08        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1044.87        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1041.67        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1038.46        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1035.26        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1032.05        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1028.85        2500.00                 NaN            NaN   56.5249        1.54822        27.5360        8.22148        3.58409        2.36851                 NaN  0.216803     
  1025.64        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1022.44        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1019.23        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1016.03        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1012.82        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1009.62        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1006.41        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1003.21        2500.00                 NaN            NaN   56.4546        1.62496        27.6391        8.23565        3.45546        2.36425                 NaN  0.225921     
  1000.00        2500.00                 NaN            NaN   56.3858        1.70690        27.7382        3.33125        8.25251        2.34828                 NaN  0.236987     
