|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.5/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1224.36        500.000                 NaN            NaN   56.5233       0.656306        25.8827        6.75825        5.45200        4.07589       0.651545                 NaN
  1221.15        500.000                 NaN            NaN   56.5230       0.656322        25.8827        6.75824        5.45202        4.07613       0.651556                 NaN
  1217.95        500.000                 NaN            NaN   56.5227       0.656338        25.8827        6.75822        5.45204        4.07636       0.651567                 NaN
  1214.74        500.000                 NaN            NaN   56.5225       0.656354        25.8827        6.75820        5.45206        4.07659       0.651578                 NaN
  1211.54        500.000                 NaN            NaN   56.5222       0.656370        25.8827        6.75818        5.45208        4.07682       0.651589                 NaN
  1208.33        500.000                 NaN            NaN   56.5220       0.656386        25.8827        6.75816        5.45210        4.07706       0.651600                 NaN
  1205.13        500.000                 NaN            NaN   56.5238       0.682873        25.9794        5.21204        6.79902        4.13633       0.666497                 NaN
  1201.92        500.000                 NaN            NaN   56.5236       0.682890        25.9794        5.21206        6.79900        4.13657       0.666508                 NaN
  1198.72        500.000                 NaN            NaN   56.5233       0.682906        25.9794        5.21208        6.79898        4.13680       0.666519                 NaN
  1195.51        500.000                 NaN            NaN   56.5230       0.682923        25.9794        5.21210        6.79896        4.13704       0.666531                 NaN
  1192.31        500.000                 NaN            NaN   56.5228       0.682939        25.9794        5.21212        6.79894        4.13727       0.666542                 NaN
  1189.10        500.000                 NaN            NaN   56.5225       0.682956        25.9794        5.21214        6.79892        4.13751       0.666553                 NaN
  1185.90        500.000                 NaN            NaN   56.5222       0.682972        25.9794        5.21216        6.79890        4.13774       0.666564                 NaN
  1182.69        500.000                 NaN            NaN   56.5220       0.682988        25.9794        5.21218        6.79889        4.13798       0.666575                 NaN
  1179.49        500.000                 NaN            NaN   56.5205       0.710930        26.0665        6.83430        4.99326        4.19464       0.679953                 NaN
  1176.28        500.000                 NaN            NaN   56.5202       0.710947        26.0665        6.83428        4.99328        4.19487       0.679965                 NaN
  1173.08        500.000                 NaN            NaN   56.5199       0.710964        26.0665        6.83426        4.99330        4.19511       0.679976                 NaN
  1169.87        500.000                 NaN            NaN   56.5196       0.710981        26.0665        6.83424        4.99332        4.19535       0.679987                 NaN
  1166.67        500.000                 NaN            NaN   56.5193       0.710997        26.0665        6.83422        4.99334        4.19559       0.679999                 NaN
  1163.46        500.000                 NaN            NaN   56.5191       0.711014        26.0665        6.83420        4.99337        4.19583       0.680010                 NaN
  1160.26        500.000                 NaN            NaN   56.5188       0.711031        26.0665        6.83418        4.99339        4.19607       0.680021                 NaN
  1157.05        500.000                 NaN            NaN   56.5185       0.711048        26.0665        6.83416        4.99341        4.19630       0.680033                 NaN
  1153.85        500.000                 NaN            NaN   56.5137       0.740502        26.1465        6.86564        4.79199        4.24961       0.692084                 NaN
  1150.64        500.000                 NaN            NaN   56.5134       0.740520        26.1465        6.86561        4.79201        4.24985       0.692096                 NaN
  1147.44        500.000                 NaN            NaN   56.5131       0.740537        26.1465        6.86559        4.79203        4.25009       0.692107                 NaN
  1144.23        500.000                 NaN            NaN   56.5129       0.740555        26.1465        6.86557        4.79206        4.25033       0.692119                 NaN
  1141.03        500.000                 NaN            NaN   56.5126       0.740572        26.1465        6.86555        4.79208        4.25057       0.692130                 NaN
  1137.82        500.000                 NaN            NaN   56.5123       0.740590        26.1465        6.86553        4.79210        4.25081       0.692141                 NaN
  1134.62        500.000                 NaN            NaN   56.5120       0.740607        26.1466        6.86551        4.79212        4.25105       0.692153                 NaN
  1131.41        500.000                 NaN            NaN   56.5117       0.740624        26.1466        6.86549        4.79215        4.25129       0.692164                 NaN
  1128.21        500.000                 NaN            NaN   56.5039       0.771504        26.2232        4.60445        6.89224        4.30170       0.703005                 NaN
  1125.00        500.000                 NaN            NaN   56.5036       0.771522        26.2232        4.60448        6.89222        4.30195       0.703017                 NaN
  1121.79        500.000                 NaN            NaN   56.5033       0.771540        26.2232        4.60450        6.89220        4.30219       0.703028                 NaN
  1118.59        500.000                 NaN            NaN   56.5030       0.771558        26.2232        4.60452        6.89218        4.30243       0.703040                 NaN
  1115.38        500.000                 NaN            NaN   56.5027       0.771576        26.2233        4.60454        6.89216        4.30268       0.703051                 NaN
  1112.18        500.000                 NaN            NaN   56.5024       0.771594        26.2233        4.60457        6.89213        4.30292       0.703063                 NaN
  1108.97        500.000                 NaN            NaN   56.5022       0.771612        26.2233        4.60459        6.89211        4.30316       0.703074                 NaN
  1105.77        500.000                 NaN            NaN   56.5019       0.771630        26.2233        4.60461        6.89209        4.30340       0.703086                 NaN
  1102.56        500.000                 NaN            NaN   56.4906       0.804139        26.2977        4.42889        6.91541        4.35070       0.712567                 NaN
  1099.36        500.000                 NaN            NaN   56.4903       0.804158        26.2978        4.42891        6.91539        4.35094       0.712578                 NaN
  1096.15        500.000                 NaN            NaN   56.4900       0.804176        26.2978        4.42894        6.91537        4.35119       0.712590                 NaN
  1092.95        500.000                 NaN            NaN   56.4897       0.804195        26.2978        4.42896        6.91535        4.35143       0.712601                 NaN
  1089.74        500.000                 NaN            NaN   56.4894       0.804213        26.2978        4.42898        6.91532        4.35168       0.712613                 NaN
  1086.54        500.000                 NaN            NaN   56.4891       0.804231        26.2979        4.42901        6.91530        4.35192       0.712624                 NaN
  1083.33        500.000                 NaN            NaN   56.4888       0.804250        26.2979        4.42903        6.91528        4.35217       0.712636                 NaN
  1080.13        500.000                 NaN            NaN   56.4885       0.804268        26.2979        4.42906        6.91526        4.35241       0.712647                 NaN
  1076.92        500.000                 NaN            NaN   56.4759       0.838701        26.3481        6.93789        4.27965        4.39914       0.720606                 NaN
  1073.72        500.000                 NaN            NaN   56.4756       0.838720        26.3482        6.93787        4.27968        4.39939       0.720618                 NaN
  1070.51        500.000                 NaN            NaN   56.4753       0.838740        26.3482        6.93784        4.27970        4.39963       0.720629                 NaN
  1067.31        500.000                 NaN            NaN   56.4749       0.838759        26.3482        6.93782        4.27973        4.39988       0.720641                 NaN
  1064.10        500.000                 NaN            NaN   56.4666       0.855473        26.4030        4.18663        6.94579        4.41808       0.724456                 NaN
  1060.90        500.000                 NaN            NaN   56.4604       0.860958        26.4199        6.94759        4.16334        4.42306       0.724818                 NaN
  1057.69        500.000                 NaN            NaN   56.4574       0.865509        26.4288        4.14516        6.95026        4.42864       0.521709       0.202551     
  1054.49        500.000                 NaN            NaN   56.4543       0.870036        26.4362        6.95372        4.12920        4.43456                 NaN  0.721961     
  1051.28        500.000                 NaN            NaN   56.4519       0.879941        26.4278        4.10895        6.95842        4.44897                 NaN  0.724028     
  1048.08        500.000                 NaN            NaN   56.4516       0.879961        26.4278        4.10897        6.95840        4.44922                 NaN  0.724015     
  1044.87        500.000                 NaN            NaN   56.4513       0.879981        26.4278        4.10900        6.95838        4.44947                 NaN  0.724002     
  1041.67        500.000                 NaN            NaN   56.4510       0.880001        26.4279        4.10903        6.95836        4.44972                 NaN  0.723989     
  1038.46        500.000                 NaN            NaN   56.4507       0.880021        26.4279        4.10905        6.95834        4.44997                 NaN  0.723976     
  1035.26        500.000                 NaN            NaN   56.4504       0.880041        26.4280        4.10908        6.95831        4.45022                 NaN  0.723962     
  1032.05        500.000                 NaN            NaN   56.4501       0.880061        26.4280        4.10910        6.95829        4.45047                 NaN  0.723949     
  1028.85        500.000                 NaN            NaN   56.4498       0.880080        26.4280        4.10913        6.95827        4.45072                 NaN  0.723936     
  1025.64        500.000                 NaN            NaN   56.4281       0.913028        26.5252        6.97106        3.95098        4.47331                 NaN  0.738329     
  1022.44        500.000                 NaN            NaN   56.4278       0.913048        26.5252        6.97104        3.95101        4.47356                 NaN  0.738315     
  1019.23        500.000                 NaN            NaN   56.4275       0.913069        26.5253        6.97102        3.95103        4.47381                 NaN  0.738302     
  1016.03        500.000                 NaN            NaN   56.4272       0.913089        26.5253        6.97100        3.95106        4.47406                 NaN  0.738288     
  1012.82        500.000                 NaN            NaN   56.4269       0.913109        26.5254        6.97097        3.95109        4.47431                 NaN  0.738275     
  1009.62        500.000                 NaN            NaN   56.4266       0.913130        26.5254        6.97095        3.95111        4.47456                 NaN  0.738262     
  1006.41        500.000                 NaN            NaN   56.4263       0.913150        26.5255        6.97093        3.95114        4.47481                 NaN  0.738248     
  1003.21        500.000                 NaN            NaN   56.4260       0.913170        26.5255        6.97091        3.95117        4.47506                 NaN  0.738235     
  1000.00        500.000                 NaN            NaN   56.4059       0.952279        26.6004        6.98183        3.80139        4.50281                 NaN  0.755352     
