|6.6.6
Archiving\03_Data\DeqLP/QFM_m4.5/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1221.15        500.000                 NaN            NaN   57.8602       0.843372        25.6166        6.55722        5.31831        3.31228       0.492110                 NaN
  1217.95        500.000                 NaN            NaN   57.8602       0.843372        25.6166        6.55722        5.31831        3.31228       0.492110                 NaN
  1214.74        500.000                 NaN            NaN   57.8602       0.843372        25.6166        6.55722        5.31831        3.31228       0.492110                 NaN
  1211.54        500.000                 NaN            NaN   57.8602       0.843372        25.6166        6.55722        5.31831        3.31228       0.492110                 NaN
  1208.33        500.000                 NaN            NaN   57.8602       0.843372        25.6166        6.55722        5.31831        3.31228       0.492110                 NaN
  1205.13        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1201.92        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1198.72        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1195.51        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1192.31        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1189.10        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1185.90        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1182.69        500.000                 NaN            NaN   57.8689       0.877853        25.7142        5.08186        6.59327        3.36056       0.503411                 NaN
  1179.49        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1176.28        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1173.08        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1169.87        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1166.67        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1163.46        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1160.26        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1157.05        500.000                 NaN            NaN   57.8723       0.914209        25.8026        6.62421        4.86638        3.40668       0.513563                 NaN
  1153.85        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1150.64        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1147.44        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1144.23        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1141.03        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1137.82        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1134.62        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1131.41        500.000                 NaN            NaN   57.8720       0.952457        25.8836        6.65129        4.66793        3.45003       0.522708                 NaN
  1128.21        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1125.00        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1121.79        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1118.59        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1115.38        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1112.18        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1108.97        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1105.77        500.000                 NaN            NaN   57.8682       0.992491        25.9610        4.48270        6.67361        3.49099       0.530938                 NaN
  1102.56        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1099.36        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1096.15        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1092.95        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1089.74        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1086.54        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1083.33        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1080.13        500.000                 NaN            NaN   57.8599        1.03457        26.0363        4.30915        6.69265        3.52937       0.538134                 NaN
  1076.92        500.000                 NaN            NaN   57.8577        1.07878        26.0806        6.71144        4.16008        3.56725       0.544160                 NaN
  1073.72        500.000                 NaN            NaN   57.8577        1.07878        26.0806        6.71144        4.16008        3.56725       0.544160                 NaN
  1070.51        500.000                 NaN            NaN   57.8577        1.07878        26.0806        6.71144        4.16008        3.56725       0.544160                 NaN
  1067.31        500.000                 NaN            NaN   57.8577        1.07878        26.0806        6.71144        4.16008        3.56725       0.544160                 NaN
  1064.10        500.000                 NaN            NaN   57.8509        1.10031        26.1353        4.06856        6.71597        3.58188       0.547079                 NaN
  1060.90        500.000                 NaN            NaN   57.8344        1.10767        26.1599        6.71823        4.04666        3.58575       0.547337                 NaN
  1057.69        500.000                 NaN            NaN   57.8318        1.11351        26.1688        4.02848        6.72020        3.59009       0.393957       0.153084     
  1054.49        500.000                 NaN            NaN   57.8304        1.11925        26.1752        6.72269        4.01209        3.59470                 NaN  0.545656     
  1051.28        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1048.08        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1044.87        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1041.67        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1038.46        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1035.26        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1032.05        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1028.85        500.000                 NaN            NaN   57.8386        1.13185        26.1562        3.99234        6.72750        3.60623                 NaN  0.547233     
  1025.64        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1022.44        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1019.23        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1016.03        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1012.82        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1009.62        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1006.41        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1003.21        500.000                 NaN            NaN   57.8061        1.17445        26.2656        6.73527        3.83596        3.62447                 NaN  0.558146     
  1000.00        500.000                 NaN            NaN   57.7999        1.22432        26.3305        6.74040        3.68684        3.64686                 NaN  0.571117     
