|6.6.6
Archiving\03_Data\eq/QFM_m3.75/KHA22/KHA22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1384.62        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1381.41        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1378.21        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1375.00        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1371.79        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1368.59        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1365.38        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1362.18        2500.00        9.55623                 NaN            NaN   50.6550                 NaN  0.673246       0.967171        26.5105        3.92116        7.30352       0.413190                 NaN            NaN
  1358.97        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1355.77        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1352.56        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1349.36        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1346.15        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1342.95        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1339.74        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1336.54        2500.00        7.82780                 NaN            NaN   50.7433                 NaN  0.673249        1.03536        25.9647        7.77735        4.91908        1.05922                 NaN            NaN
  1333.33        2500.00        6.54893                 NaN            NaN   50.7573                 NaN  0.673251        1.10049        25.5743        5.67519        8.11228        1.55818                 NaN            NaN
  1330.13        2500.00        6.54893                 NaN            NaN   50.7573                 NaN  0.673251        1.10049        25.5743        5.67519        8.11228        1.55818                 NaN            NaN
  1326.92        2500.00        6.27559                 NaN            NaN   50.7539                 NaN  0.673251        1.11591        25.4973        5.83407        8.18394        1.66603                 NaN            NaN
  1323.72        2500.00        6.14489                 NaN            NaN   50.7593                 NaN  0.673251        1.11900        25.4666        5.90370        8.20632        1.72696                 NaN            NaN
  1320.51        2500.00       0.480091                 NaN            NaN   51.4820                 NaN  0.673257        1.16334        24.6805        8.71079        6.73904        2.40284        3.66816                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   51.0459       0.965056E-001  0.673254        1.33859        24.7756        6.82817        9.19368        2.13084        3.91754                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   51.0457       0.100089       0.673254        1.34306        24.7971        6.79097        9.18962        2.14006        3.92008                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   51.0457       0.100089       0.673254        1.34306        24.7971        6.79097        9.18962        2.14006        3.92008                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1298.08        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1294.87        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1291.67        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1288.46        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1285.26        2500.00                 NaN            NaN            NaN   51.0455       0.107441       0.673254        1.35176        24.8424        6.71476        9.18122        2.15881        3.92492                 NaN
  1282.05        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1278.85        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1275.64        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1272.44        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1269.23        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1266.03        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1262.82        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1259.62        2500.00                 NaN            NaN            NaN   51.0446       0.129014       0.673256        1.38964        25.0035        6.43831        9.15143        2.22828        3.94195                 NaN
  1256.41        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1253.21        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1250.00        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1246.79        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1243.59        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1240.38        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1237.18        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1233.97        2500.00                 NaN            NaN            NaN   51.0442       0.140615       0.673257        1.43104        25.1451        9.12655        6.19247        2.29069        3.95607                 NaN
  1230.77        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1227.56        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1224.36        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1221.15        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1217.95        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1214.74        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1211.54        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1208.33        2500.00                 NaN            NaN            NaN   51.0441       0.143076       0.673258        1.47585        25.2729        5.97133        9.10496        2.34634        3.96827                 NaN
  1205.13        2500.00                 NaN            NaN            NaN   51.0443       0.135138       0.673259        1.52440        25.3927        9.08974        5.76829        2.39386        3.97829                 NaN
  1201.92        2500.00                 NaN            NaN            NaN   51.0443       0.135138       0.673259        1.52440        25.3927        9.08974        5.76829        2.39386        3.97829                 NaN
  1198.72        2500.00                 NaN            NaN            NaN   51.0443       0.135138       0.673259        1.52440        25.3927        9.08974        5.76829        2.39386        3.97829                 NaN
  1195.51        2500.00                 NaN            NaN            NaN   51.0443       0.135138       0.673259        1.52440        25.3927        9.08974        5.76829        2.39386        3.97829                 NaN
  1192.31        2500.00                 NaN            NaN            NaN   51.0445       0.127585       0.673260        1.55008        25.4505        5.67303        9.08342        2.41487        3.98275                 NaN
  1189.10        2500.00                 NaN            NaN            NaN   51.0445       0.127585       0.673260        1.55008        25.4505        5.67303        9.08342        2.41487        3.98275                 NaN
  1185.90        2500.00                 NaN            NaN            NaN   51.0447       0.122843       0.673260        1.56318        25.4796        9.08104        5.62613        2.42478        3.98451                 NaN
  1182.69        2500.00                 NaN            NaN            NaN   51.5529                 NaN  0.673263        1.40356        25.2769        8.70991        5.59068        2.75080        4.04199                 NaN
  1179.49        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1176.28        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1173.08        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1169.87        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1166.67        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1163.46        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1160.26        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1157.05        2500.00                 NaN            NaN            NaN   51.5495                 NaN  0.673263        1.41033        25.2905        8.71003        5.56840        2.75513        4.04281                 NaN
  1153.85        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1150.64        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1147.44        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1144.23        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1141.03        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1137.82        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1134.62        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1131.41        2500.00                 NaN            NaN            NaN   51.5238                 NaN  0.673264        1.46525        25.3939        8.71175        5.39623        2.78754        4.04825                 NaN
  1128.21        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1125.00        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1121.79        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1118.59        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1115.38        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1112.18        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1108.97        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1105.77        2500.00                 NaN            NaN            NaN   51.4880                 NaN  0.673265        1.52411        25.4991        5.23421        8.71678        2.81275        4.05184                 NaN
  1102.56        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1099.36        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1096.15        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1092.95        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1089.74        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1086.54        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1083.33        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1080.13        2500.00                 NaN            NaN            NaN   51.4426                 NaN  0.673266        1.58713        25.6081        5.07926        8.72611        2.83001        4.05354                 NaN
  1076.92        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1073.72        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1070.51        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1067.31        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1064.10        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1060.90        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1057.69        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1054.49        2500.00                 NaN            NaN            NaN   51.3866                 NaN  0.673266        1.65502        25.7224        4.93045        8.74047        2.83857        4.05319                 NaN
  1051.28        2500.00                 NaN            NaN            NaN   51.3164                 NaN  0.673267        1.72836        25.8464        8.75989        4.78681        2.83828        4.05053                 NaN
  1048.08        2500.00                 NaN            NaN            NaN   51.3049                 NaN  0.673267        1.73841        25.8614        4.77293        8.76554        2.83733        3.42260       0.623557     
  1044.87        2500.00                 NaN            NaN            NaN   51.2906                 NaN  0.673267        1.74885        25.8767        4.76236        8.77290        2.83678        2.38705        1.65149     
  1041.67        2500.00                 NaN            NaN            NaN   51.2906                 NaN  0.673267        1.74885        25.8767        4.76236        8.77290        2.83678        2.38705        1.65149     
  1038.46        2500.00                 NaN            NaN            NaN   51.2602                 NaN  0.673267        1.76989        25.9086        4.74192        8.78816        2.83569       0.591902        3.43035     
  1035.26        2500.00                 NaN            NaN            NaN   51.2470                 NaN  0.673267        1.78044        25.9244        4.72989        8.79458        2.83428                 NaN   4.01617     
  1032.05        2500.00                 NaN            NaN            NaN   51.2378                 NaN  0.673267        1.79017        25.9405        4.71096        8.79731        2.83262                 NaN   4.01730     
  1028.85        2500.00                 NaN            NaN            NaN   51.2378                 NaN  0.673267        1.79017        25.9405        4.71096        8.79731        2.83262                 NaN   4.01730     
  1025.64        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1022.44        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1019.23        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1016.03        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1012.82        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1009.62        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1006.41        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1003.21        2500.00                 NaN            NaN            NaN   51.2165                 NaN  0.673267        1.81101        25.9752        8.80412        4.67334        2.82693                 NaN   4.01959     
  1000.00        2500.00                 NaN            NaN            NaN   51.1256                 NaN  0.673268        1.89726        26.1179        8.83321        4.52430        2.79892                 NaN   4.02957     
