|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.75/TIS/TIS_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1167.87        500.000                 NaN            NaN   4.75574                 NaN   7.16304        2.72743        43.8087       0.519168        41.0259     
  1166.83        500.000                 NaN            NaN   4.75020                 NaN   7.16337        2.73086        43.8078       0.519307        41.0284     
  1165.80        500.000                 NaN            NaN   4.74483                 NaN   7.16371        2.73424        43.8069       0.519441        41.0309     
  1164.76        500.000                 NaN            NaN   4.73929                 NaN   7.16403        2.73761        43.8061       0.519579        41.0334     
  1163.73        500.000                 NaN            NaN   4.73399                 NaN   7.16436        2.74094        43.8051       0.519713        41.0358     
  1162.69        500.000                 NaN            NaN   4.72856                 NaN   7.16468        2.74426        43.8043       0.519848        41.0383     
  1161.65        500.000                 NaN            NaN   3.92725       0.187619E-004   7.07656        3.12172        44.1665       0.557263        41.1507     
  1160.62        500.000                 NaN            NaN   3.92634       0.176801E-004   7.07687        3.12235        44.1653       0.557252        41.1519     
  1159.58        500.000                 NaN            NaN   3.92540       0.493948E-004   7.07717        3.12297        44.1640       0.557241        41.1531     
  1158.54        500.000                 NaN            NaN   3.93862       0.118441E-004   7.07866        3.11933        44.1542       0.555948        41.1532     
  1157.51        500.000                 NaN            NaN   3.92359       0.493642E-004   7.07779        3.12422        44.1616       0.557219        41.1555     
  1156.47        500.000                 NaN            NaN   3.92270       0.376850E-004   7.07809        3.12484        44.1604       0.557207        41.1567     
  1155.44        500.000                 NaN            NaN   3.92183       0.138417E-004   7.07840        3.12546        44.1592       0.557196        41.1579     
  1154.40        500.000                 NaN            NaN   3.73375       0.245489        7.08505        3.09988        44.1309       0.553487        41.1514     
  1153.36        500.000                 NaN            NaN   3.92004       0.379260E-004   7.07902        3.12668        44.1568       0.557173        41.1603     
  1152.33        500.000                 NaN            NaN   4.31942       0.141669E-004   7.14111        2.94686        43.9316       0.539376        41.1216     
  1151.29        500.000                 NaN            NaN   3.91830       0.106838E-004   7.07964        3.12790        44.1543       0.557150        41.1626     
  1150.25        500.000                 NaN            NaN   4.66835                 NaN   7.16878        2.78167        43.7930       0.521303        41.0669     
  1149.22        500.000                 NaN            NaN   3.91656       0.991346E-005   7.08027        3.12911        44.1519       0.557127        41.1650     
  1148.18        500.000                 NaN            NaN   4.65944                 NaN   7.16952        2.78735        43.7908       0.521506        41.0714     
  1147.15        500.000                 NaN            NaN   4.65478                 NaN   7.16995        2.79033        43.7895       0.521602        41.0738     
  1146.11        500.000                 NaN            NaN   3.91399       0.918800E-005   7.08121        3.13091        44.1482       0.557090        41.1686     
  1145.07        500.000                 NaN            NaN   3.91314       0.831281E-005   7.08153        3.13151        44.1469       0.557078        41.1698     
  1144.04        500.000                 NaN            NaN   3.88975                 NaN   7.08085        3.14789        44.1458       0.557040        41.1787     
  1143.00        500.000                 NaN            NaN   4.67975                 NaN   7.17774        2.77038        43.7772       0.523985        41.0710     
  1141.96        500.000                 NaN            NaN   4.70973                 NaN   7.17681        2.75183        43.7783       0.520794        41.0625     
  1140.93        500.000                 NaN            NaN   4.70139                 NaN   7.17874        2.75798        43.7756       0.520388        41.0659     
  1139.89        500.000                 NaN            NaN   4.77855                 NaN   7.18500        2.73041        43.7333       0.514735        41.0580     
  1138.86        500.000                 NaN            NaN   4.65159                 NaN   7.17251        2.78823        43.7845       0.523129        41.0800     
  1137.82        500.000                 NaN            NaN   4.67907                 NaN   7.17394        2.77480        43.7761       0.521394        41.0747     
  1136.78        500.000                 NaN            NaN   4.65461                 NaN   7.17832        2.78828        43.7740       0.522507        41.0823     
  1135.75        500.000                 NaN            NaN   4.75289                 NaN   7.18608        2.74600        43.7306       0.515507        41.0690     
  1134.71        500.000                 NaN            NaN   4.74644                 NaN   7.18621        2.74995        43.7300       0.515701        41.0717     
  1133.68        500.000                 NaN            NaN   4.65452                 NaN   7.17944        2.79118        43.7676       0.520970        41.0863     
  1132.64        500.000                 NaN            NaN   4.67712                 NaN   7.18209        2.77440        43.7639       0.520648        41.0819     
  1131.60        500.000                 NaN            NaN   4.66552                 NaN   7.17944        2.78079        43.7683       0.521640        41.0843     
  1130.57        500.000                 NaN            NaN   4.66909                 NaN   7.18070        2.77729        43.7668       0.521683        41.0844     
  1129.53        500.000                 NaN            NaN   4.63191                 NaN   7.18441        2.80509        43.7553       0.523253        41.1001     
  1128.49        500.000                 NaN            NaN   4.58933                 NaN   7.18049        2.82704        43.7709       0.524656        41.1076     
  1127.46        500.000                 NaN            NaN   4.65276                 NaN   7.18072        2.78774        43.7642       0.522276        41.0923     
  1126.42        500.000                 NaN            NaN   4.59465                 NaN   7.18379        2.82548        43.7626       0.523959        41.1095     
  1125.39        500.000                 NaN            NaN  0.437040        4.05561        7.16719        2.87909        43.8061       0.527205        41.1277     
  1124.35        500.000                 NaN            NaN   4.60967                 NaN   7.18744        2.82070        43.7482       0.522788        41.1112     
  1123.31        500.000                 NaN            NaN   4.59085                 NaN   7.18580        2.82830        43.7580       0.523893        41.1132     
  1122.28        500.000                 NaN            NaN   4.58617                 NaN   7.18500        2.83074        43.7552       0.525031        41.1178     
  1121.24        500.000                 NaN            NaN   4.58895                 NaN   7.18744        2.83051        43.7518       0.523901        41.1174     
  1120.20        500.000                 NaN            NaN   4.59918                 NaN   7.19076        2.82734        43.7404       0.523120        41.1192     
  1119.17        500.000                 NaN            NaN   4.53596                 NaN   7.17526        2.85174        43.7902       0.525761        41.1211     
  1118.13        500.000                 NaN            NaN   4.59830                 NaN   7.18135        2.82569        43.7540       0.523246        41.1174     
  1117.10        500.000                 NaN            NaN   4.57896                 NaN   7.18921        2.83789        43.7448       0.523932        41.1252     
  1116.06        500.000                 NaN            NaN   4.57877                 NaN   7.19020        2.83880        43.7410       0.523898        41.1273     
  1115.02        500.000                 NaN            NaN   4.58047                 NaN   7.19194        2.83943        43.7352       0.523423        41.1295     
  1113.99        500.000                 NaN            NaN   4.58201                 NaN   7.19292        2.83944        43.7309       0.523338        41.1314     
  1112.95        500.000                 NaN            NaN   4.58000                 NaN   7.19336        2.84104        43.7289       0.523366        41.1334     
  1111.91        500.000                 NaN            NaN   4.55749                 NaN   7.19447        2.85529        43.7292       0.521918        41.1416     
  1110.88        500.000                 NaN            NaN   4.58348                 NaN   7.19319        2.83985        43.7243       0.523533        41.1356     
  1109.84        500.000                 NaN            NaN   4.57182                 NaN   7.18480        2.84333        43.7427       0.523674        41.1337     
  1108.81        500.000                 NaN            NaN   4.56882                 NaN   7.18673        2.84008        43.7528       0.522945        41.1286     
  1107.77        500.000                 NaN            NaN   4.55935                 NaN   7.19412        2.85381        43.7254       0.523792        41.1435     
  1106.73        500.000                 NaN            NaN   4.60404                 NaN   7.19488        2.83830        43.7039       0.519654        41.1392     
  1105.70        500.000                 NaN            NaN   4.49780                 NaN   7.19178        2.89053        43.7359       0.525074        41.1589     
  1104.66        500.000                 NaN            NaN   4.55128                 NaN   7.19267        2.85726        43.7254       0.524959        41.1485     
  1103.62        500.000                 NaN            NaN   4.54761                 NaN   7.19334        2.86009        43.7240       0.524735        41.1502     
  1102.59        500.000                 NaN            NaN   4.58684                 NaN   7.19633        2.84923        43.6992       0.520086        41.1484     
  1101.55        500.000                 NaN            NaN   4.51459                 NaN   7.18366        2.87388        43.7440       0.527594        41.1562     
  1100.52        500.000                 NaN            NaN   4.53898                 NaN   7.19402        2.86772        43.7195       0.524060        41.1558     
  1099.48        500.000                 NaN            NaN   4.53020                 NaN   7.19542        2.87170        43.7196       0.524495        41.1586     
  1098.44        500.000                 NaN            NaN   3.87441       0.572843E-002   7.09697        3.15591        44.0876       0.556378        41.2230     
  1097.41        500.000                 NaN            NaN   4.47707                 NaN   7.18960        2.90563        43.7271       0.525259        41.1754     
  1096.37        500.000                 NaN            NaN   4.47412                 NaN   7.19007        2.90763        43.7255       0.525308        41.1774     
  1095.33        500.000                 NaN            NaN   2.98928       0.993575        7.11552        3.12191        44.0039       0.549503        41.2263     
  1094.30        500.000                 NaN            NaN   3.87432       0.284788E-002   7.09840        3.15808        44.0822       0.556329        41.2278     
  1093.26        500.000                 NaN            NaN   3.87432       0.214928E-002   7.09876        3.15860        44.0809       0.556317        41.2290     
  1092.23        500.000                 NaN            NaN   3.87412       0.162285E-002   7.09912        3.15914        44.0795       0.556302        41.2302     
  1091.19        500.000                 NaN            NaN   3.87487       0.366439E-004   7.09946        3.15972        44.0783       0.556295        41.2314     
  1090.15        500.000                 NaN            NaN   3.87392       0.418169E-003   7.09984        3.16019        44.0768       0.556275        41.2325     
  1089.12        500.000                 NaN            NaN   3.87364       0.239673E-004   7.10021        3.16070        44.0754       0.556259        41.2337     
  1088.08        500.000                 NaN            NaN   4.48532                 NaN   7.19609        2.89747        43.7127       0.526656        41.1818     
  1087.04        500.000                 NaN            NaN   4.44873                 NaN   7.19441        2.92503        43.7112       0.525714        41.1950     
  1086.01        500.000                 NaN            NaN   4.44602                 NaN   7.19490        2.92689        43.7095       0.525758        41.1969     
  1084.97        500.000                 NaN            NaN   4.48371                 NaN   7.19248        2.89876        43.7128       0.527300        41.1850     
  1083.94        500.000                 NaN            NaN   4.47637                 NaN   7.19790        2.90415        43.7056       0.526736        41.1892     
  1082.90        500.000                 NaN            NaN   3.86935       0.821305E-003   7.10253        3.16354        44.0668       0.556143        41.2408     
  1081.86        500.000                 NaN            NaN   3.86930       0.200189E-003   7.10290        3.16406        44.0654       0.556128        41.2420     
  1080.83        500.000                 NaN            NaN   3.86889                 NaN   7.10329        3.16454        44.0640       0.556111        41.2432     
  1079.79        500.000                 NaN            NaN   4.46035                 NaN   7.19806        2.91301        43.7063       0.526932        41.1954     
  1078.75        500.000                 NaN            NaN   3.86756       0.205681E-003   7.10408        3.16547        44.0611       0.556071        41.2455     
  1077.72        500.000                 NaN            NaN   4.41928                 NaN   7.19897        2.94414        43.6986       0.526080        41.2129     
  1076.68        500.000                 NaN            NaN   3.86660                 NaN   7.10486        3.16642        44.0582       0.556033        41.2479     
  1075.65        500.000                 NaN            NaN   3.84221                 NaN   7.10519        3.18340        44.0563       0.556008        41.2569     
  1074.61        500.000                 NaN            NaN   3.86497       0.590432E-003   7.10567        3.16731        44.0552       0.555990        41.2502     
  1073.57        500.000                 NaN            NaN   3.84189                 NaN   7.10726        3.18377        44.0511       0.556085        41.2599     
  1072.54        500.000                 NaN            NaN   3.86438                 NaN   7.10646        3.16826        44.0523       0.555954        41.2526     
  1071.50        500.000                 NaN            NaN   4.41054                 NaN   7.20213        2.95185        43.6856       0.526242        41.2236     
  1070.46        500.000                 NaN            NaN   3.86330                 NaN   7.10727        3.16917        44.0494       0.555914        41.2550     
  1069.43        500.000                 NaN            NaN   4.40605                 NaN   7.20335        2.95512        43.6819       0.526256        41.2273     
  1068.39        500.000                 NaN            NaN   3.86224                 NaN   7.10808        3.17008        44.0464       0.555873        41.2573     
  1067.36        500.000                 NaN            NaN   4.46944                 NaN   7.21196        2.92700        43.6484       0.522604        41.2206     
  1066.32        500.000                 NaN            NaN   4.46656                 NaN   7.21247        2.92899        43.6467       0.522656        41.2226     
  1065.28        500.000                 NaN            NaN   3.86067                 NaN   7.10931        3.17142        44.0419       0.555811        41.2609     
  1064.25        500.000                 NaN            NaN   3.86016                 NaN   7.10973        3.17186        44.0404       0.555790        41.2620     
  1063.21        500.000                 NaN            NaN   4.43352                 NaN   7.20756        2.93620        43.6716       0.526505        41.2246     
  1062.17        500.000                 NaN            NaN   4.39157                 NaN   7.20801        2.96518        43.6688       0.526625        41.2398     
  1061.14        500.000                 NaN            NaN   4.38942                 NaN   7.20854        2.96678        43.6670       0.526637        41.2417     
  1060.10        500.000                 NaN            NaN   4.38560                 NaN   7.20822        2.96994        43.6655       0.526518        41.2442     
  1059.07        500.000                 NaN            NaN   4.38345                 NaN   7.20875        2.97150        43.6637       0.526529        41.2460     
  1058.03        500.000                 NaN            NaN   4.41524                 NaN   7.20914        2.94705        43.6665       0.527189        41.2349     
  1056.99        500.000                 NaN            NaN   3.85568       0.115668E-002   7.11270        3.17486        44.0297       0.555632        41.2703     
  1055.96        500.000                 NaN            NaN   3.85510       0.126608E-002   7.11313        3.17529        44.0281       0.555609        41.2715     
  1054.92        500.000                 NaN            NaN   3.85463       0.126025E-002   7.11356        3.17572        44.0266       0.555587        41.2727     
  1053.88        500.000                 NaN            NaN   3.85447       0.917482E-003   7.11398        3.17616        44.0251       0.555567        41.2738     
  1052.85        500.000                 NaN            NaN   3.85371       0.124900E-002   7.11442        3.17657        44.0235       0.555543        41.2750     
  1051.81        500.000                 NaN            NaN   3.85325       0.124368E-002   7.11485        3.17699        44.0219       0.555520        41.2762     
  1050.78        500.000                 NaN            NaN   3.85280       0.123850E-002   7.11529        3.17741        44.0204       0.555498        41.2774     
  1049.74        500.000                 NaN            NaN   4.40952                 NaN   7.21505        2.95474        43.6457       0.526685        41.2483     
  1048.70        500.000                 NaN            NaN   3.85217       0.937275E-003   7.11616        3.17826        44.0173       0.555454        41.2797     
  1047.67        500.000                 NaN            NaN   4.36087                 NaN   7.21503        2.98843        43.6427       0.526753        41.2663     
  1046.63        500.000                 NaN            NaN   4.35889                 NaN   7.21619        2.98994        43.6401       0.526746        41.2681     
  1045.59        500.000                 NaN            NaN   4.40204                 NaN   7.21752        2.96069        43.6373       0.526683        41.2557     
  1044.56        500.000                 NaN            NaN   3.85019       0.121116E-002   7.11794        3.17989        44.0109       0.555359        41.2845     
  1043.52        500.000                 NaN            NaN   3.84976       0.120724E-002   7.11838        3.18030        44.0094       0.555336        41.2857     
  1042.49        500.000                 NaN            NaN   3.84935       0.120340E-002   7.11883        3.18071        44.0078       0.555312        41.2868     
  1041.45        500.000                 NaN            NaN   3.84766       0.168687E-001   7.12043        3.17746        43.9921       0.554911        41.2906     
  1040.41        500.000                 NaN            NaN   4.34793                 NaN   7.21974        2.99855        43.6279       0.526792        41.2791     
  1039.38        500.000                 NaN            NaN   4.34616                 NaN   7.22034        2.99996        43.6258       0.526800        41.2809     
  1038.34        500.000                 NaN            NaN   4.34444                 NaN   7.22096        3.00134        43.6238       0.526799        41.2827     
  1037.30        500.000                 NaN            NaN   4.34274                 NaN   7.22157        3.00271        43.6217       0.526806        41.2845     
  1036.27        500.000                 NaN            NaN   4.34098                 NaN   7.22219        3.00412        43.6196       0.526808        41.2863     
  1035.23        500.000                 NaN            NaN   4.37839                 NaN   7.22648        2.97955        43.6112       0.526723        41.2777     
  1034.20        500.000                 NaN            NaN   3.83024       0.191534E-001   7.12290        3.18316        43.9933       0.555001        41.2963     
  1033.16        500.000                 NaN            NaN   3.82986       0.191541E-001   7.12337        3.18355        43.9916       0.554976        41.2975     
  1032.12        500.000                 NaN            NaN   3.82948       0.191582E-001   7.12384        3.18395        43.9900       0.554951        41.2987     
  1031.09        500.000                 NaN            NaN   4.33330                 NaN   7.22540        3.01066        43.6085       0.526787        41.2953     
  1030.05        500.000                 NaN            NaN   4.33177                 NaN   7.22605        3.01197        43.6063       0.526782        41.2971     
  1029.01        500.000                 NaN            NaN   3.83412       0.185191E-001   7.12618        3.18133        43.9814       0.555425        41.3031     
  1027.98        500.000                 NaN            NaN   4.32784                 NaN   7.22724        3.01487        43.6024       0.526826        41.3008     
  1026.94        500.000                 NaN            NaN   3.84359       0.120177E-002   7.12580        3.18657        43.9833       0.554940        41.3046     
  1025.91        500.000                 NaN            NaN   3.84427       0.484756E-004   7.12625        3.18700        43.9817       0.554921        41.3058     
  1024.87        500.000                 NaN            NaN   3.82352       0.225579E-001   7.13244        3.18943        43.9655       0.554261        41.3123     
  1023.83        500.000                 NaN            NaN   3.81272                 NaN   7.12712        3.20916        43.9778       0.554861        41.3183     
  1022.80        500.000                 NaN            NaN   3.85567                 NaN   7.13708        3.18837        43.9527       0.553057        41.3131     
  1021.76        500.000                 NaN            NaN   3.84292       0.472645E-004   7.12819        3.18849        43.9750       0.554816        41.3105     
  1020.72        500.000                 NaN            NaN   3.84159       0.118093E-002   7.12871        3.18881        43.9732       0.554781        41.3117     
  1019.69        500.000                 NaN            NaN   3.84228       0.466923E-004   7.12917        3.18922        43.9716       0.554762        41.3129     
  1018.65        500.000                 NaN            NaN   3.84196       0.464190E-004   7.12967        3.18958        43.9699       0.554735        41.3141     
  1017.62        500.000                 NaN            NaN   3.84165       0.461557E-004   7.13016        3.18995        43.9682       0.554708        41.3153     
  1016.58        500.000                 NaN            NaN   3.84135       0.459030E-004   7.13066        3.19031        43.9665       0.554680        41.3165     
  1015.54        500.000                 NaN            NaN   3.81080                 NaN   7.12973        3.21039        43.9668       0.555275        41.3270     
  1014.51        500.000                 NaN            NaN   3.84522       0.175872E-003   7.13463        3.18944        43.9539       0.554575        41.3220     
  1013.47        500.000                 NaN            NaN   3.84050                 NaN   7.13216        3.19138        43.9613       0.554598        41.3200     
  1012.43        500.000                 NaN            NaN   3.83479                 NaN   7.13325        3.19597        43.9581       0.554294        41.3236     
  1011.40        500.000                 NaN            NaN   3.83993                 NaN   7.13318        3.19208        43.9579       0.554541        41.3224     
  1010.36        500.000                 NaN            NaN   3.83965                 NaN   7.13369        3.19244        43.9561       0.554513        41.3236     
  1009.33        500.000                 NaN            NaN   3.83938                 NaN   7.13420        3.19278        43.9544       0.554485        41.3248     
  1008.29        500.000                 NaN            NaN   3.83911                 NaN   7.13472        3.19313        43.9526       0.554456        41.3260     
  1007.25        500.000                 NaN            NaN   3.83884                 NaN   7.13523        3.19347        43.9509       0.554427        41.3272     
  1006.22        500.000                 NaN            NaN   3.83858                 NaN   7.13575        3.19382        43.9491       0.554398        41.3283     
  1005.18        500.000                 NaN            NaN   3.83833                 NaN   7.13627        3.19416        43.9473       0.554369        41.3295     
  1004.14        500.000                 NaN            NaN   3.83804       0.432759E-004   7.13680        3.19450        43.9456       0.554340        41.3307     
  1003.11        500.000                 NaN            NaN   3.83779       0.431222E-004   7.13733        3.19484        43.9438       0.554310        41.3319     
  1002.07        500.000                 NaN            NaN   3.83755       0.430065E-004   7.13785        3.19517        43.9420       0.554281        41.3331     
  1001.04        500.000                 NaN            NaN   3.83732       0.428289E-004   7.13838        3.19551        43.9402       0.554251        41.3343     
  1000.00        500.000                 NaN            NaN   3.81952       0.197020E-001   7.13940        3.19517        43.9365       0.554095        41.3356     
