|6.6.6
Archiving\03_Data\eq/QFM_m0.25/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1291.67        2500.00                 NaN            NaN  0.987060        52.4412       0.774076        26.4996        9.70048        4.65932        1.89072        3.04751                 NaN
  1288.46        2500.00                 NaN            NaN  0.987084        52.4410       0.774082        26.4996        9.70048        4.65934        1.89083        3.04756                 NaN
  1285.26        2500.00                 NaN            NaN  0.987107        52.4407       0.774088        26.4997        9.70048        4.65937        1.89094        3.04762                 NaN
  1282.05        2500.00                 NaN            NaN   1.01394        52.5299       0.773880        26.3915        9.57267        4.58563        2.07032        3.06214                 NaN
  1278.85        2500.00                 NaN            NaN   1.01397        52.5297       0.773886        26.3915        9.57267        4.58565        2.07044        3.06220                 NaN
  1275.64        2500.00                 NaN            NaN   1.01399        52.5294       0.773892        26.3915        9.57267        4.58567        2.07055        3.06226                 NaN
  1272.44        2500.00                 NaN            NaN   1.01402        52.5292       0.773898        26.3915        9.57267        4.58570        2.07067        3.06232                 NaN
  1269.23        2500.00                 NaN            NaN   1.01404        52.5289       0.773904        26.3916        9.57267        4.58572        2.07079        3.06238                 NaN
  1266.03        2500.00                 NaN            NaN   1.01406        52.5287       0.773910        26.3916        9.57267        4.58574        2.07091        3.06243                 NaN
  1262.82        2500.00                 NaN            NaN   1.01409        52.5284       0.773916        26.3916        9.57267        4.58577        2.07102        3.06249                 NaN
  1259.62        2500.00                 NaN            NaN   1.01411        52.5282       0.773922        26.3916        9.57267        4.58579        2.07114        3.06255                 NaN
  1256.41        2500.00                 NaN            NaN   1.04318        52.6065       0.773740        26.2939        9.46428        4.50915        2.23296        3.07621                 NaN
  1253.21        2500.00                 NaN            NaN   1.04321        52.6063       0.773746        26.2940        9.46428        4.50918        2.23308        3.07627                 NaN
  1250.00        2500.00                 NaN            NaN   1.04323        52.6060       0.773752        26.2940        9.46428        4.50920        2.23321        3.07633                 NaN
  1246.79        2500.00                 NaN            NaN   1.04326        52.6057       0.773758        26.2940        9.46428        4.50922        2.23334        3.07639                 NaN
  1243.59        2500.00                 NaN            NaN   1.04328        52.6055       0.773763        26.2940        9.46428        4.50925        2.23346        3.07645                 NaN
  1240.38        2500.00                 NaN            NaN   1.04331        52.6052       0.773769        26.2941        9.46428        4.50927        2.23359        3.07651                 NaN
  1237.18        2500.00                 NaN            NaN   1.04333        52.6050       0.773775        26.2941        9.46428        4.50930        2.23371        3.07656                 NaN
  1233.97        2500.00                 NaN            NaN   1.04335        52.6047       0.773781        26.2941        9.46428        4.50932        2.23384        3.07662                 NaN
  1230.77        2500.00                 NaN            NaN   1.07472        52.6702       0.773623        26.2092        4.43230        9.37322        2.37987        3.08687                 NaN
  1227.56        2500.00                 NaN            NaN   1.07474        52.6700       0.773628        26.2092        4.43232        9.37321        2.38000        3.08692                 NaN
  1224.36        2500.00                 NaN            NaN   1.07477        52.6697       0.773634        26.2092        4.43235        9.37321        2.38014        3.08698                 NaN
  1221.15        2500.00                 NaN            NaN   1.07479        52.6694       0.773640        26.2093        4.43237        9.37321        2.38027        3.08704                 NaN
  1217.95        2500.00                 NaN            NaN   1.07482        52.6691       0.773645        26.2093        4.43240        9.37320        2.38041        3.08710                 NaN
  1214.74        2500.00                 NaN            NaN   1.07484        52.6689       0.773651        26.2093        4.43242        9.37320        2.38054        3.08715                 NaN
  1211.54        2500.00                 NaN            NaN   1.07487        52.6686       0.773657        26.2094        4.43245        9.37320        2.38068        3.08721                 NaN
  1208.33        2500.00                 NaN            NaN   1.07489        52.6683       0.773662        26.2094        4.43247        9.37319        2.38081        3.08727                 NaN
  1205.13        2500.00                 NaN            NaN   1.10827        52.7221       0.773526        26.1394        9.29649        4.35312        2.51267        3.09434                 NaN
  1201.92        2500.00                 NaN            NaN   1.10830        52.7219       0.773531        26.1395        9.29648        4.35314        2.51281        3.09440                 NaN
  1198.72        2500.00                 NaN            NaN   1.10833        52.7216       0.773537        26.1395        9.29648        4.35317        2.51295        3.09446                 NaN
  1195.51        2500.00                 NaN            NaN   1.10835        52.7213       0.773542        26.1395        9.29647        4.35319        2.51310        3.09452                 NaN
  1192.31        2500.00                 NaN            NaN   1.10838        52.7210       0.773548        26.1395        9.29647        4.35322        2.51324        3.09457                 NaN
  1189.10        2500.00                 NaN            NaN   1.10840        52.7208       0.773553        26.1396        9.29646        4.35324        2.51338        3.09463                 NaN
  1185.90        2500.00                 NaN            NaN   1.10843        52.7205       0.773558        26.1396        9.29646        4.35327        2.51352        3.09469                 NaN
  1182.69        2500.00                 NaN            NaN   1.10845        52.7202       0.773564        26.1396        9.29645        4.35330        2.51366        3.09474                 NaN
  1179.49        2500.00                 NaN            NaN   1.14329        52.7674       0.773446        26.0797        9.22906        4.27254        2.63418        3.10041                 NaN
  1176.28        2500.00                 NaN            NaN   1.14332        52.7671       0.773451        26.0797        9.22905        4.27257        2.63433        3.10047                 NaN
  1173.08        2500.00                 NaN            NaN   1.14334        52.7668       0.773457        26.0798        9.22905        4.27259        2.63448        3.10053                 NaN
  1169.87        2500.00                 NaN            NaN   1.14337        52.7665       0.773462        26.0798        9.22904        4.27262        2.63462        3.10058                 NaN
  1166.67        2500.00                 NaN            NaN   1.14340        52.7662       0.773467        26.0798        9.22903        4.27264        2.63477        3.10064                 NaN
  1163.46        2500.00                 NaN            NaN   1.14342        52.7659       0.773472        26.0799        9.22903        4.27267        2.63492        3.10069                 NaN
  1160.26        2500.00                 NaN            NaN   1.14345        52.7656       0.773477        26.0799        9.22902        4.27270        2.63507        3.10075                 NaN
  1157.05        2500.00                 NaN            NaN   1.14347        52.7654       0.773482        26.0799        9.22901        4.27272        2.63521        3.10081                 NaN
  1153.85        2500.00                 NaN            NaN   1.18283        52.7896       0.773395        26.0479        4.18869        9.18225        2.73530        3.09997                 NaN
  1150.64        2500.00                 NaN            NaN   1.18286        52.7894       0.773400        26.0480        4.18872        9.18224        2.73545        3.10003                 NaN
  1147.44        2500.00                 NaN            NaN   1.18289        52.7891       0.773405        26.0480        4.18874        9.18223        2.73561        3.10008                 NaN
  1144.23        2500.00                 NaN            NaN   1.18291        52.7888       0.773410        26.0480        4.18877        9.18222        2.73576        3.10014                 NaN
  1141.03        2500.00                 NaN            NaN   1.18294        52.7885       0.773415        26.0481        4.18880        9.18221        2.73591        3.10019                 NaN
  1137.82        2500.00                 NaN            NaN   1.18297        52.7882       0.773420        26.0481        4.18882        9.18221        2.73606        3.10025                 NaN
  1134.62        2500.00                 NaN            NaN   1.18299        52.7879       0.773425        26.0481        4.18885        9.18220        2.73622        3.10031                 NaN
  1131.41        2500.00                 NaN            NaN   1.18302        52.7876       0.773430        26.0482        4.18888        9.18219        2.73637        3.10036                 NaN
  1128.21        2500.00                 NaN            NaN   1.22258        52.8182       0.773353        26.0134        4.10587        9.13157        2.83156        3.10343                 NaN
  1125.00        2500.00                 NaN            NaN   1.22260        52.8179       0.773358        26.0134        4.10590        9.13156        2.83172        3.10349                 NaN
  1121.79        2500.00                 NaN            NaN   1.22263        52.8176       0.773363        26.0135        4.10593        9.13155        2.83187        3.10354                 NaN
  1118.59        2500.00                 NaN            NaN   1.22266        52.8173       0.773367        26.0135        4.10595        9.13154        2.83203        3.10360                 NaN
  1115.38        2500.00                 NaN            NaN   1.22269        52.8170       0.773372        26.0136        4.10598        9.13153        2.83219        3.10365                 NaN
  1112.18        2500.00                 NaN            NaN   1.22271        52.8167       0.773377        26.0136        4.10601        9.13152        2.83235        3.10371                 NaN
  1108.97        2500.00                 NaN            NaN   1.22274        52.8164       0.773382        26.0136        4.10604        9.13151        2.83251        3.10376                 NaN
  1105.77        2500.00                 NaN            NaN   1.22277        52.8161       0.773386        26.0137        4.10606        9.13150        2.83266        3.10382                 NaN
  1102.56        2500.00                 NaN            NaN   1.26762        52.8201       0.773339        26.0137        4.01788        9.10110        2.90872        3.09755                 NaN
  1099.36        2500.00                 NaN            NaN   1.26765        52.8198       0.773344        26.0137        4.01791        9.10109        2.90888        3.09761                 NaN
  1096.15        2500.00                 NaN            NaN   1.26767        52.8195       0.773349        26.0137        4.01794        9.10108        2.90904        3.09766                 NaN
  1092.95        2500.00                 NaN            NaN   1.26770        52.8192       0.773353        26.0138        4.01797        9.10107        2.90921        3.09772                 NaN
  1089.74        2500.00                 NaN            NaN   1.26773        52.8189       0.773358        26.0138        4.01799        9.10106        2.90937        3.09777                 NaN
  1086.54        2500.00                 NaN            NaN   1.26776        52.8186       0.773362        26.0139        4.01802        9.10105        2.90953        3.09782                 NaN
  1083.33        2500.00                 NaN            NaN   1.26779        52.8183       0.773367        26.0139        4.01805        9.10104        2.90969        3.09788                 NaN
  1080.13        2500.00                 NaN            NaN   1.26781        52.8180       0.773371        26.0140        4.01808        9.10103        2.90985        3.09793                 NaN
  1076.92        2500.00                 NaN            NaN   1.31693        52.8090       0.773352        26.0296        9.08304        3.92966        2.96914        3.08924                 NaN
  1073.72        2500.00                 NaN            NaN   1.31696        52.8087       0.773356        26.0297        9.08303        3.92969        2.96931        3.08929                 NaN
  1070.51        2500.00                 NaN            NaN   1.31698        52.8084       0.773361        26.0297        9.08302        3.92972        2.96947        3.08934                 NaN
  1067.31        2500.00                 NaN            NaN   1.31701        52.8081       0.773365        26.0298        9.08300        3.92975        2.96964        3.08940                 NaN
  1064.10        2500.00                 NaN            NaN   1.31704        52.8078       0.773369        26.0298        9.08299        3.92978        2.96980        3.08945                 NaN
  1060.90        2500.00                 NaN            NaN   1.31707        52.8074       0.773374        26.0299        9.08298        3.92980        2.96997        3.08950                 NaN
  1057.69        2500.00                 NaN            NaN   1.31710        52.8071       0.773378        26.0299        9.08297        3.92983        2.97013        3.08956                 NaN
  1054.49        2500.00                 NaN            NaN   1.31713        52.8068       0.773382        26.0300        9.08296        3.92986        2.97030        3.08961                 NaN
  1051.28        2500.00                 NaN            NaN   1.37061        52.7842       0.773387        26.0656        9.07436        3.83950        3.01599        3.07628                 NaN
  1048.08        2500.00                 NaN            NaN   1.37799        52.7796       0.773395        26.0720        9.07469        3.82786        3.01964        3.07484                 NaN
  1044.87        2500.00                 NaN            NaN   1.38577        52.7690       0.773408        26.0827        9.08210        3.82071        3.02427        2.07476       0.987338     
  1041.67        2500.00                 NaN            NaN   1.39403        52.7571       0.773424        26.0936        3.81563        9.09182        3.02799       0.797458        2.24890     
  1038.46        2500.00                 NaN            NaN   1.40201        52.7485       0.773437        26.1019        3.80848        9.09822        3.03137                 NaN   3.03609     
  1035.26        2500.00                 NaN            NaN   1.40204        52.7483       0.773442        26.1019        3.80852        9.09822        3.03154                 NaN   3.03604     
  1032.05        2500.00                 NaN            NaN   1.40207        52.7480       0.773447        26.1020        3.80855        9.09822        3.03171                 NaN   3.03599     
  1028.85        2500.00                 NaN            NaN   1.40210        52.7477       0.773452        26.1021        3.80858        9.09822        3.03188                 NaN   3.03594     
  1025.64        2500.00                 NaN            NaN   1.43164        52.7318       0.773460        26.1275        9.09557        3.75848        3.04369                 NaN   3.03793     
  1022.44        2500.00                 NaN            NaN   1.43167        52.7315       0.773464        26.1276        9.09557        3.75852        3.04386                 NaN   3.03788     
  1019.23        2500.00                 NaN            NaN   1.43170        52.7312       0.773469        26.1276        9.09556        3.75855        3.04403                 NaN   3.03783     
  1016.03        2500.00                 NaN            NaN   1.43174        52.7309       0.773474        26.1277        9.09556        3.75859        3.04420                 NaN   3.03778     
  1012.82        2500.00                 NaN            NaN   1.43177        52.7307       0.773479        26.1278        9.09556        3.75862        3.04437                 NaN   3.03773     
  1009.62        2500.00                 NaN            NaN   1.43180        52.7304       0.773483        26.1279        9.09556        3.75865        3.04454                 NaN   3.03769     
  1006.41        2500.00                 NaN            NaN   1.43184        52.7301       0.773488        26.1280        9.09556        3.75869        3.04471                 NaN   3.03764     
  1003.21        2500.00                 NaN            NaN   1.43187        52.7299       0.773493        26.1280        9.09556        3.75872        3.04488                 NaN   3.03759     
  1000.00        2500.00                 NaN            NaN   1.49673        52.6802       0.773528        26.2008        3.65477        9.10383        3.05111                 NaN   3.03901     
