|6.6.6
Archiving\03_Data\frac/QFM_m2.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1536.34        2500.00        98.7545                 NaN            NaN            NaN  0.979457E-001   1.14758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.4185                 NaN            NaN            NaN  0.481114E-001  0.533363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1078                 NaN            NaN            NaN  0.767538E-001  0.815493                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1176                 NaN            NaN            NaN  0.935699E-001  0.788815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9318                 NaN            NaN            NaN  0.616234E-001  0.301265E-001  0.976460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2388                 NaN            NaN            NaN            NaN            NaN  0.761168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.4957                 NaN            NaN            NaN            NaN  0.321908E-002   1.50112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.8675                 NaN            NaN            NaN            NaN            NaN   1.13252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.8198                 NaN            NaN            NaN            NaN            NaN   1.18017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.9036                 NaN            NaN            NaN            NaN            NaN   1.09636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.8508                 NaN            NaN            NaN            NaN            NaN   1.14920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8378                 NaN            NaN            NaN            NaN            NaN   1.16224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8198                 NaN            NaN            NaN            NaN            NaN   1.18018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.7969                 NaN            NaN            NaN            NaN            NaN   1.20306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7619                 NaN            NaN            NaN            NaN            NaN   1.23807                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.4688                 NaN            NaN            NaN            NaN            NaN  0.561230       0.969925                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.1322                 NaN            NaN            NaN            NaN            NaN   1.32670       0.541139                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.1586                 NaN            NaN            NaN            NaN            NaN  0.529801        1.31161                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1866                 NaN            NaN            NaN            NaN            NaN   1.28836       0.525083                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2117                 NaN            NaN            NaN            NaN            NaN   1.26975       0.518508                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2374                 NaN            NaN            NaN            NaN            NaN  0.514332        1.24826                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2614                 NaN            NaN            NaN            NaN            NaN   1.23023       0.508360                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2844                 NaN            NaN            NaN            NaN            NaN   1.21298       0.502663                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3061                 NaN            NaN            NaN            NaN            NaN   1.19699       0.496933                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3262                 NaN            NaN            NaN            NaN            NaN  0.491331        1.18250                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3463                 NaN            NaN            NaN            NaN            NaN  0.488377        1.16528                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3692                 NaN            NaN            NaN  0.102476E-005            NaN   1.14904       0.481731                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3763                 NaN            NaN            NaN  0.360781E-001            NaN   1.16677       0.420901                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4292                 NaN            NaN            NaN  0.427312E-002            NaN  0.459645        1.10692                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4351                 NaN            NaN            NaN  0.572511E-001            NaN   1.13954       0.368106                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4509                 NaN            NaN            NaN  0.543183E-001            NaN   1.12505       0.369708                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4553                 NaN            NaN            NaN  0.511641E-001            NaN  0.373621        1.11990                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4888                 NaN            NaN            NaN  0.494153E-001            NaN   1.09709       0.364745                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.7260                 NaN            NaN            NaN  0.398112E-001            NaN  0.924004       0.310180                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.2734                 NaN            NaN            NaN  0.494689E-001            NaN  0.430347        1.24674                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5084                 NaN            NaN            NaN  0.422660E-001            NaN   1.07373       0.375585                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5457                 NaN            NaN            NaN  0.368651E-001            NaN   1.04754       0.369939                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5431                 NaN            NaN            NaN  0.355767E-001            NaN   1.05378       0.367590                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        96.0606                 NaN            NaN            NaN  0.493515                 NaN   1.44300       0.692407                 NaN            NaN   1.31045                 NaN            NaN            NaN
  1438.60        2500.00        95.8027                 NaN            NaN            NaN  0.561921                 NaN  0.686502        1.47819                 NaN            NaN   1.47070                 NaN            NaN            NaN
  1436.09        2500.00        95.9352                 NaN            NaN            NaN  0.558827                 NaN  0.629416        1.44956                 NaN            NaN   1.42695                 NaN            NaN            NaN
  1433.58        2500.00        96.1967                 NaN            NaN            NaN  0.538020                 NaN   1.37419       0.551743                 NaN            NaN   1.33931                 NaN            NaN            NaN
  1431.08        2500.00        96.0158                 NaN            NaN            NaN  0.575284                 NaN  0.545579        1.46185                 NaN            NaN   1.40151                 NaN            NaN            NaN
  1428.57        2500.00        96.2704                 NaN            NaN            NaN  0.554611                 NaN   1.38652       0.472750                 NaN            NaN   1.31574                 NaN            NaN            NaN
  1426.07        2500.00        96.3696                 NaN            NaN            NaN  0.553107                 NaN  0.424162        1.37044                 NaN            NaN   1.28267                 NaN            NaN            NaN
  1423.56        2500.00        96.4608                 NaN            NaN            NaN  0.552452                 NaN  0.378372        1.35651                 NaN            NaN   1.25190                 NaN            NaN            NaN
  1421.05        2500.00        96.5584                 NaN            NaN            NaN  0.550764                 NaN   1.33876       0.332530                 NaN            NaN   1.21954                 NaN            NaN            NaN
  1418.55        2500.00        96.6454                 NaN            NaN            NaN  0.549397                 NaN   1.32562       0.289347                 NaN            NaN   1.19028                 NaN            NaN            NaN
  1416.04        2500.00        96.7279                 NaN            NaN            NaN  0.548085                 NaN   1.31622       0.245204                 NaN            NaN   1.16255                 NaN            NaN            NaN
  1413.53        2500.00        96.8082                 NaN            NaN            NaN  0.547548                 NaN   1.29916       0.209064                 NaN            NaN   1.13604                 NaN            NaN            NaN
  1411.03        2500.00        96.8894                 NaN            NaN            NaN  0.544148                 NaN   1.29325       0.166058                 NaN            NaN   1.10714                 NaN            NaN            NaN
  1408.52        2500.00        96.9582                 NaN            NaN            NaN  0.543486                 NaN   1.28764       0.126565                 NaN            NaN   1.08407                 NaN            NaN            NaN
  1406.02        2500.00        97.0269                 NaN            NaN            NaN  0.541733                 NaN   1.28172       0.892347E-001            NaN            NaN   1.06045                 NaN            NaN            NaN
  1403.51        2500.00        97.0549                 NaN            NaN            NaN  0.551020                 NaN   1.30876       0.317673E-001            NaN            NaN   1.05357                 NaN            NaN            NaN
  1401.00        2500.00        97.1986                 NaN            NaN            NaN  0.525686                 NaN   1.24479       0.324825E-001            NaN            NaN  0.998472                 NaN            NaN            NaN
  1398.50        2500.00        97.2180                 NaN            NaN            NaN  0.529684                 NaN   1.25934                 NaN            NaN            NaN  0.992942                 NaN            NaN            NaN
  1395.99        2500.00        97.2625                 NaN            NaN            NaN  0.491826                 NaN   1.18069       0.959397E-001            NaN            NaN  0.969014                 NaN            NaN            NaN
  1393.48        2500.00        97.3325                 NaN            NaN            NaN  0.514330                 NaN   1.20290                 NaN            NaN            NaN  0.950265                 NaN            NaN            NaN
  1390.98        2500.00        97.3805                 NaN            NaN            NaN  0.507095                 NaN   1.18042                 NaN            NaN            NaN  0.932015                 NaN            NaN            NaN
  1388.47        2500.00        97.4326                 NaN            NaN            NaN  0.488069                 NaN   1.16930                 NaN            NaN            NaN  0.910072                 NaN            NaN            NaN
  1385.96        2500.00        97.4874                 NaN            NaN            NaN  0.483983                 NaN   1.13894                 NaN            NaN            NaN  0.889712                 NaN            NaN            NaN
  1383.46        2500.00        97.5338                 NaN            NaN            NaN  0.474743                 NaN   1.11966                 NaN            NaN            NaN  0.871779                 NaN            NaN            NaN
  1380.95        2500.00        97.5828                 NaN            NaN            NaN  0.470218                 NaN   1.09312                 NaN            NaN            NaN  0.853842                 NaN            NaN            NaN
  1378.45        2500.00        97.6224                 NaN            NaN            NaN  0.460740                 NaN   1.07957                 NaN            NaN            NaN  0.837318                 NaN            NaN            NaN
  1375.94        2500.00        97.6743                 NaN            NaN            NaN  0.451917                 NaN   1.05643                 NaN            NaN            NaN  0.817306                 NaN            NaN            NaN
  1373.43        2500.00        97.7109                 NaN            NaN            NaN  0.445233                 NaN   1.04089                 NaN            NaN            NaN  0.802951                 NaN            NaN            NaN
  1370.93        2500.00        97.7568                 NaN            NaN            NaN  0.439732                 NaN   1.01758                 NaN            NaN            NaN  0.785926                 NaN            NaN            NaN
  1368.42        2500.00        97.7958                 NaN            NaN            NaN  0.432495                 NaN   1.00129                 NaN            NaN            NaN  0.770378                 NaN            NaN            NaN
  1365.91        2500.00        97.8297                 NaN            NaN            NaN  0.422764                 NaN  0.991396                 NaN            NaN            NaN  0.756141                 NaN            NaN            NaN
  1363.41        2500.00        97.8666                 NaN            NaN            NaN  0.416915                 NaN  0.975207                 NaN            NaN            NaN  0.741283                 NaN            NaN            NaN
  1360.90        2500.00        97.9078                 NaN            NaN            NaN  0.407431                 NaN  0.960095                 NaN            NaN            NaN  0.724657                 NaN            NaN            NaN
  1358.40        2500.00        97.9395                 NaN            NaN            NaN  0.401119                 NaN  0.946581                 NaN            NaN            NaN  0.712757                 NaN            NaN            NaN
  1355.89        2500.00        97.9736                 NaN            NaN            NaN  0.392266                 NaN  0.936821                 NaN            NaN            NaN  0.697273                 NaN            NaN            NaN
  1353.38        2500.00        98.0067                 NaN            NaN            NaN  0.383361                 NaN  0.925785                 NaN            NaN            NaN  0.684121                 NaN            NaN            NaN
  1350.88        2500.00        97.6955                 NaN            NaN            NaN  0.373369                 NaN   1.06175                 NaN            NaN            NaN  0.766167       0.103239                 NaN            NaN
  1348.37        2500.00        97.7489                 NaN            NaN            NaN  0.367293                 NaN   1.03501                 NaN            NaN            NaN  0.748431       0.100413                 NaN            NaN
  1345.86        2500.00        97.8038                 NaN            NaN            NaN  0.361922                 NaN   1.00725                 NaN            NaN            NaN  0.730153       0.969179E-001            NaN            NaN
  1343.36        2500.00        97.8574                 NaN            NaN            NaN  0.356826                 NaN  0.978994                 NaN            NaN            NaN  0.713076       0.936557E-001            NaN            NaN
  1340.85        2500.00        97.9050                 NaN            NaN            NaN  0.349171                 NaN  0.959648                 NaN            NaN            NaN  0.695785       0.903649E-001            NaN            NaN
  1338.35        2500.00        97.9550                 NaN            NaN            NaN  0.343023                 NaN  0.935221                 NaN            NaN            NaN  0.679482       0.872399E-001            NaN            NaN
  1335.84        2500.00        98.0016                 NaN            NaN            NaN  0.335683                 NaN  0.914872                 NaN            NaN            NaN  0.663640       0.842151E-001            NaN            NaN
  1333.33        2500.00        98.0472                 NaN            NaN            NaN  0.326968                 NaN  0.897052                 NaN            NaN            NaN  0.647568       0.812078E-001            NaN            NaN
  1330.83        2500.00        98.0908                 NaN            NaN            NaN  0.319806                 NaN  0.878320                 NaN            NaN            NaN  0.632684       0.783709E-001            NaN            NaN
  1328.32        2500.00        98.1356                 NaN            NaN            NaN  0.311175                 NaN  0.860374                 NaN            NaN            NaN  0.617279       0.755639E-001            NaN            NaN
  1325.81        2500.00        98.1796                 NaN            NaN            NaN  0.302368                 NaN  0.843010                 NaN            NaN            NaN  0.602191       0.728292E-001            NaN            NaN
  1323.31        2500.00        98.2299                 NaN            NaN            NaN  0.293189                 NaN  0.819251                 NaN            NaN            NaN  0.587099       0.705670E-001            NaN            NaN
  1320.80        2500.00        98.2641                 NaN            NaN            NaN  0.285979                 NaN  0.810117                 NaN            NaN            NaN  0.572380       0.674361E-001            NaN            NaN
  1318.30        2500.00        98.3015                 NaN            NaN            NaN  0.279784                 NaN  0.792606                 NaN            NaN            NaN  0.560645       0.654277E-001            NaN            NaN
  1315.79        2500.00        98.3365                 NaN            NaN            NaN  0.270622                 NaN  0.782864                 NaN            NaN            NaN  0.547179       0.628328E-001            NaN            NaN
  1313.28        2500.00        98.3738                 NaN            NaN            NaN  0.263484                 NaN  0.767238                 NaN            NaN            NaN  0.534837       0.606117E-001            NaN            NaN
  1310.78        2500.00        98.4095                 NaN            NaN            NaN  0.255130                 NaN  0.754625                 NaN            NaN            NaN  0.522390       0.583486E-001            NaN            NaN
  1308.27        2500.00        98.4460                 NaN            NaN            NaN  0.247240                 NaN  0.740828                 NaN            NaN            NaN  0.509741       0.561648E-001            NaN            NaN
  1305.76        2500.00        98.4801                 NaN            NaN            NaN  0.239162                 NaN  0.728811                 NaN            NaN            NaN  0.497878       0.540358E-001            NaN            NaN
  1303.26        2500.00        98.5143                 NaN            NaN            NaN  0.231038                 NaN  0.716669                 NaN            NaN            NaN  0.486020       0.519592E-001            NaN            NaN
  1300.75        2500.00        98.5475                 NaN            NaN            NaN  0.223491                 NaN  0.704394                 NaN            NaN            NaN  0.474649       0.499636E-001            NaN            NaN
  1298.25        2500.00        98.5802                 NaN            NaN            NaN  0.216336                 NaN  0.692033                 NaN            NaN            NaN  0.463357       0.480406E-001            NaN            NaN
  1295.74        2500.00        71.2351                 NaN            NaN            NaN   1.69151                 NaN   5.62059                 NaN            NaN            NaN   4.18362       0.588605        16.6806                 NaN
  1293.23        2500.00        70.4392                 NaN            NaN            NaN   1.65283                 NaN   5.91615                 NaN            NaN            NaN   4.26994       0.582165        17.1397                 NaN
  1290.73        2500.00        76.6374                 NaN            NaN            NaN   1.25554                 NaN   4.86360                 NaN            NaN            NaN   3.40382       0.449371        13.3902                 NaN
  1288.22        2500.00        80.9696                 NaN            NaN            NaN  0.952034                 NaN   4.13831                 NaN            NaN            NaN   2.79312       0.357613        10.7893                 NaN
  1285.71        2500.00        83.8733                 NaN            NaN            NaN  0.732362                 NaN   3.65875                 NaN            NaN            NaN   2.38315       0.295783        9.05668                 NaN
  1283.21        2500.00        83.8674                 NaN            NaN            NaN  0.603923                 NaN   1.61747        2.17190                 NaN            NaN   2.40025       0.285385        9.05370                 NaN
  1280.70        2500.00        88.0796                 NaN            NaN            NaN            NaN            NaN   3.15438                 NaN            NaN            NaN   1.64535       0.233754        6.88691                 NaN
  1278.20        2500.00        87.7757                 NaN            NaN            NaN  0.434167                 NaN   3.26683                 NaN            NaN            NaN   1.93575       0.214906        6.37268                 NaN
  1275.69        2500.00        93.3052                 NaN            NaN            NaN  0.616539E-001            NaN   2.33303                 NaN            NaN            NaN   1.01366       0.403242E-001   3.24613                 NaN
  1273.18        2500.00        88.9057                 NaN            NaN            NaN            NaN            NaN  0.848796        2.39568                 NaN            NaN   1.63789       0.184875        6.02706                 NaN
  1270.68        2500.00        90.9667                 NaN            NaN            NaN            NaN            NaN   1.59964        1.15807                 NaN            NaN   1.35973       0.101106        4.81478                 NaN
  1268.17        2500.00        96.8526                 NaN            NaN            NaN            NaN            NaN  0.511554       0.390878                 NaN            NaN  0.517333       0.752266E-001   1.65237                 NaN
  1265.66        2500.00        88.7818                 NaN            NaN            NaN            NaN            NaN   3.60895                 NaN            NaN            NaN   1.62516       0.136019        5.84805                 NaN
  1263.16        2500.00        95.0620                 NaN            NaN            NaN            NaN            NaN   1.63060                 NaN            NaN            NaN  0.793733       0.373783E-001   2.47629                 NaN
  1260.65        2500.00        93.5749                 NaN            NaN            NaN            NaN            NaN   1.50112       0.390473                 NaN            NaN  0.983714       0.808537E-001   3.46893                 NaN
  1258.15        2500.00        94.9087                 NaN            NaN            NaN            NaN            NaN   1.61044                 NaN            NaN            NaN  0.762948       0.683178E-001   2.64962                 NaN
  1255.64        2500.00        95.1021                 NaN            NaN            NaN            NaN            NaN   1.48389                 NaN            NaN            NaN  0.731211       0.667021E-001   2.61605                 NaN
  1253.13        2500.00        94.7973                 NaN            NaN            NaN            NaN            NaN  0.342302        1.09186                 NaN            NaN  0.743734       0.834202E-001   2.94136                 NaN
  1250.63        2500.00        95.4681                 NaN            NaN            NaN            NaN            NaN  0.129224E-001   1.14210       0.105910E-004            NaN  0.717182       0.779622E-001   2.58169                 NaN
  1248.12        2500.00        97.2622                 NaN            NaN            NaN            NaN            NaN  0.966631                 NaN            NaN            NaN  0.382653       0.189131E-001   1.36956                 NaN
  1245.61        2500.00        96.2846                 NaN            NaN            NaN            NaN            NaN   1.14113                 NaN            NaN            NaN  0.543932       0.488718E-001   1.98143                 NaN
  1243.11        2500.00        96.3181                 NaN            NaN            NaN            NaN            NaN   1.12055                 NaN            NaN            NaN  0.550195       0.409804E-001   1.97017                 NaN
  1240.60        2500.00        79.2422                 NaN            NaN            NaN            NaN            NaN   3.24338                 NaN            NaN            NaN   2.05734       0.141161        8.78817        6.52778     
  1238.10        2500.00        79.9285                 NaN            NaN            NaN            NaN            NaN  0.566530        2.50653       0.235938E-005            NaN   2.06793       0.137740        8.56615        6.22662     
  1235.59        2500.00        86.9063                 NaN            NaN            NaN            NaN            NaN   1.00718       0.549023E-003            NaN            NaN   1.04921       0.125460        6.16077        4.75052     
  1233.08        2500.00        83.6100                 NaN            NaN            NaN            NaN            NaN   1.21214        1.70849                 NaN            NaN   1.68404       0.102417        5.76553        5.91740     
  1230.58        2500.00        67.4142                 NaN            NaN            NaN            NaN            NaN   4.19150                 NaN            NaN            NaN   2.80915       0.183153        15.8004        9.60161     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.03553        12.4344                 NaN            NaN   8.78227       0.534113        45.3150        31.8986     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.17987        12.2915                 NaN            NaN   8.78897       0.533402        45.3060        31.9002     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.80326        5.56104       0.840205E-005            NaN   8.68220       0.556986        45.5088        31.8877     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.00142        9.60078       0.664690                 NaN   8.63242       0.573924        45.6577        31.8691     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.83450        5.55189                 NaN            NaN   8.70630       0.553470        45.4561        31.8977     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.98010        5.38072                 NaN            NaN   8.71096       0.555714        45.4835        31.8890     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.07383        5.30391       0.125440E-005            NaN   8.71292       0.552971        45.4619        31.8945     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.05975        5.33772       0.130943E-005            NaN   8.72224       0.548897        45.4277        31.9037     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.93018        5.50698       0.128524E-005            NaN   8.69846       0.555775        45.3887        31.9199     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.16516        5.23778                 NaN            NaN   8.73664       0.546883        45.4061        31.9074     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.22133        5.17781                 NaN            NaN   8.74309       0.546815        45.4024        31.9085     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.20627        10.0368       0.274127E-001            NaN   8.70017       0.567290        45.5833        31.8787     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.12626        5.26536       0.445024E-004            NaN   8.75316       0.548690        45.3971        31.9094     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.45840        1.26923        7.74089                 NaN   8.84740       0.529449        45.2371        31.9175     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.26846        5.12920       0.839919E-005            NaN   8.78679       0.544585        45.3680        31.9030     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.29069        5.11146       0.154224E-004            NaN   8.79354       0.543668        45.3551        31.9055     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.08970        10.1533       0.444837E-001            NaN   8.74347       0.561521        45.5190        31.8885     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.08308        10.1793       0.280710E-001            NaN   8.75167       0.560427        45.5071        31.8904     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.06678        10.2037       0.232429E-001            NaN   8.75987       0.559265        45.4947        31.8924     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.04445        10.2253       0.280168E-001            NaN   8.76883       0.558020        45.4809        31.8945     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.65433        4.76072                 NaN            NaN   8.82796       0.538244        45.3053        31.9134     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.01104        10.2656       0.279099E-001            NaN   8.78559       0.555667        45.4557        31.8985     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.99310        10.2873       0.278662E-001            NaN   8.79396       0.554385        45.4429        31.9005     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.97887        10.3053       0.277738E-001            NaN   8.80210       0.553230        45.4301        31.9026     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.96389        10.3241       0.277204E-001            NaN   8.81021       0.552000        45.4174        31.9047     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.72789        4.70619                 NaN            NaN   8.86987       0.531409        45.2412        31.9235     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.93918        10.3610       0.228938E-001            NaN   8.82668       0.549563        45.3918        31.9089     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.93886        4.50546       0.143412E-004            NaN   8.89352       0.531784        45.1928        31.9375     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.91326        10.3946       0.228722E-001            NaN   8.84288       0.547073        45.3662        31.9132     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.89918        10.4126       0.228547E-001            NaN   8.85115       0.545777        45.3532        31.9153     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.88525        10.4261       0.275638E-001            NaN   8.85918       0.544490        45.3399        31.9175     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.18019        4.27390                 NaN            NaN   8.92296       0.526197        45.1518        31.9450     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.13416        4.31896       0.117240E-003            NaN   8.92369       0.526315        45.1518        31.9449     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.16706        4.29007       0.173671E-003            NaN   8.93126       0.524799        45.1399        31.9467     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.18213        4.25584       0.237847E-001            NaN   8.93883       0.523521        45.1268        31.9491     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.21953        4.24620                 NaN            NaN   8.94574       0.522329        45.1147        31.9515     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.24257        4.22749                 NaN            NaN   8.95279       0.521049        45.1022        31.9539     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.23846        4.23344                 NaN            NaN   8.96330       0.521598        45.0860        31.9572     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.83687        10.5320                 NaN            NaN   8.92145       0.534296        45.2401        31.9353     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.27851        4.20237       0.828062E-004            NaN   8.97735       0.518886        45.0608        31.9620     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.33127        4.15517       0.685790E-004            NaN   8.98184       0.516198        45.0520        31.9635     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.32535        4.16478       0.624308E-004            NaN   8.99191       0.516112        45.0349        31.9669     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.14973        4.36926       0.147772E-005            NaN   8.99121       0.508245        45.0178        31.9638     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.45485        4.02229       0.319167E-001            NaN   9.00719       0.510346        45.0005        31.9729     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.59496        6.98352                 NaN            NaN   9.05924       0.495267        44.8848        31.9822     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.81722        10.5807       0.129153E-003            NaN   8.97377       0.525231        45.1514        31.9516     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.51081        4.01243       0.396970E-005            NaN   9.02908       0.506357        44.9607        31.9806     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.41251        4.10928       0.107645E-004            NaN   9.03033       0.506701        44.9599        31.9812     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.52717        4.00945       0.865081E-004            NaN   9.04322       0.503599        44.9294        31.9871     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.53833        4.00170       0.126485E-004            NaN   9.05481       0.502314        44.9131        31.9898     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.47555        4.04451       0.253139E-001            NaN   9.05694       0.501917        44.9027        31.9930     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.45303        4.08992                 NaN            NaN   9.05776       0.500192        44.9080        31.9911     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.57982        3.97093       0.153469E-004            NaN   9.07355       0.498475        44.8817        31.9955     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.48547        4.06850                 NaN            NaN   9.07073       0.496992        44.8835        31.9948     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.50788        4.04326       0.543318E-004            NaN   9.07796       0.499050        44.8740        31.9978     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.86669        5.75443                 NaN            NaN   9.11960       0.483781        44.7650        32.0105     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.60106        3.97106       0.103880E-005            NaN   9.09885       0.492859        44.8293        32.0068     
