|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/GRV/GRV_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1275.69        500.000                 NaN   99.2131                 NaN            NaN  0.917424E-001  0.451252                 NaN            NaN  0.206512       0.373976E-001            NaN            NaN
  1274.27        500.000                 NaN   99.2252                 NaN            NaN  0.100538       0.432901                 NaN            NaN  0.204057       0.372850E-001            NaN            NaN
  1272.86        500.000                 NaN   99.2355                 NaN            NaN  0.787219E-001  0.449023                 NaN            NaN  0.201015       0.357177E-001            NaN            NaN
  1271.45        500.000                 NaN   99.2396                 NaN            NaN  0.880996E-001  0.440142                 NaN            NaN  0.197520       0.346530E-001            NaN            NaN
  1270.03        500.000                 NaN   99.2511                 NaN            NaN  0.851800E-001  0.433773                 NaN            NaN  0.195577       0.343619E-001            NaN            NaN
  1268.62        500.000                 NaN   99.2603                 NaN            NaN  0.832838E-001  0.429849                 NaN            NaN  0.192974       0.336074E-001            NaN            NaN
  1267.21        500.000                 NaN   96.0754                 NaN            NaN  0.140046        1.18899                 NaN            NaN  0.533614       0.124412        1.93752                 NaN
  1265.79        500.000                 NaN   94.4546                 NaN            NaN  0.151994        1.58728                 NaN            NaN  0.702745       0.167976        2.93541                 NaN
  1264.38        500.000                 NaN   94.7705                 NaN            NaN  0.133499        1.51528                 NaN            NaN  0.663939       0.156616        2.76014                 NaN
  1262.96        500.000                 NaN   95.0401                 NaN            NaN  0.115474        1.45852                 NaN            NaN  0.630747       0.146415        2.60874                 NaN
  1261.55        500.000                 NaN   95.2963                 NaN            NaN  0.101873        1.39729                 NaN            NaN  0.598925       0.137279        2.46833                 NaN
  1260.14        500.000                 NaN   95.5204                 NaN            NaN  0.941806E-001   1.34028                 NaN            NaN  0.570738       0.129315        2.34509                 NaN
  1258.72        500.000                 NaN   95.7271                 NaN            NaN  0.865860E-001   1.28744                 NaN            NaN  0.544630       0.121981        2.23222                 NaN
  1257.31        500.000                 NaN   95.8499                 NaN            NaN  0.933959E-001   1.22180                 NaN            NaN  0.530590       0.119673        2.18466                 NaN
  1255.89        500.000                 NaN   96.2489                 NaN            NaN  0.598392E-001   1.16506                 NaN            NaN  0.476683       0.103884        1.94563                 NaN
  1254.48        500.000                 NaN   96.2538                 NaN            NaN  0.629482E-001   1.15627                 NaN            NaN  0.477431       0.102940        1.94666                 NaN
  1253.07        500.000                 NaN   96.4049                 NaN            NaN  0.559147E-001   1.11828                 NaN            NaN  0.457920       0.974617E-001   1.86556                 NaN
  1251.65        500.000                 NaN   96.5429                 NaN            NaN  0.498468E-001   1.08340                 NaN            NaN  0.439905       0.924207E-001   1.79157                 NaN
  1250.24        500.000                 NaN   96.6733                 NaN            NaN  0.450842E-001   1.04899                 NaN            NaN  0.422871       0.877019E-001   1.72202                 NaN
  1248.83        500.000                 NaN   96.7946                 NaN            NaN  0.387746E-001   1.01906                 NaN            NaN  0.406849       0.832373E-001   1.65750                 NaN
  1247.41        500.000                 NaN   96.9079                 NaN            NaN  0.292486E-001  0.995050                 NaN            NaN  0.391985       0.788191E-001   1.59698                 NaN
  1246.00        500.000                 NaN   97.0127                 NaN            NaN  0.309808E-001  0.961631                 NaN            NaN  0.377757       0.752585E-001   1.54172                 NaN
  1244.58        500.000                 NaN   97.1093                 NaN            NaN  0.274439E-001  0.936246                 NaN            NaN  0.364643       0.716808E-001   1.49066                 NaN
  1243.17        500.000                 NaN   97.2093                 NaN            NaN  0.175401E-001  0.915930                 NaN            NaN  0.351517       0.677818E-001   1.43794                 NaN
  1241.76        500.000                 NaN   97.3001                 NaN            NaN  0.110132E-001  0.894763                 NaN            NaN  0.339340       0.643218E-001   1.39045                 NaN
  1240.34        500.000                 NaN   97.3836                 NaN            NaN  0.560141E-002  0.875398                 NaN            NaN  0.327901       0.611240E-001   1.34641                 NaN
  1238.93        500.000                 NaN   97.4627                 NaN            NaN  0.473887E-002  0.851951                 NaN            NaN  0.317062       0.583074E-001   1.30524                 NaN
  1237.52        500.000                 NaN   97.5370                 NaN            NaN  0.763810E-005  0.834976                 NaN            NaN  0.307281       0.551826E-001   1.26551                 NaN
  1236.10        500.000                 NaN   97.6141                 NaN            NaN            NaN  0.809426                 NaN            NaN  0.296208       0.529277E-001   1.22734                 NaN
  1234.69        500.000                 NaN   97.6817                 NaN            NaN            NaN  0.789286                 NaN            NaN  0.288325       0.497471E-001   1.19096                 NaN
  1233.27        500.000                 NaN   97.7520                 NaN            NaN  0.465794E-003  0.765650                 NaN            NaN  0.278437       0.475811E-001   1.15588                 NaN
  1231.86        500.000                 NaN   97.8185                 NaN            NaN            NaN  0.744649                 NaN            NaN  0.270086       0.450000E-001   1.12180                 NaN
  1230.45        500.000                 NaN   97.8852                 NaN            NaN  0.392071E-003  0.721559                 NaN            NaN  0.260732       0.430321E-001   1.08906                 NaN
  1229.03        500.000                 NaN   97.9456                 NaN            NaN            NaN  0.701933                 NaN            NaN  0.252241       0.411251E-001   1.05912                 NaN
  1227.62        500.000                 NaN   98.0049                 NaN            NaN            NaN  0.682236                 NaN            NaN  0.244199       0.391145E-001   1.02956                 NaN
  1226.21        500.000                 NaN   98.0634                 NaN            NaN            NaN  0.661766                 NaN            NaN  0.234973       0.378764E-001   1.00196                 NaN
  1224.79        500.000                 NaN   98.1175                 NaN            NaN            NaN  0.643792                 NaN            NaN  0.227917       0.359005E-001  0.974850                 NaN
  1223.38        500.000                 NaN   98.1723                 NaN            NaN            NaN  0.624547                 NaN            NaN  0.220591       0.342775E-001  0.948311                 NaN
  1221.96        500.000                 NaN   98.2230                 NaN            NaN            NaN  0.607530                 NaN            NaN  0.214378       0.323449E-001  0.922755                 NaN
  1220.55        500.000                 NaN   98.2711                 NaN            NaN            NaN  0.591030                 NaN            NaN  0.206386       0.314172E-001  0.900034                 NaN
  1219.14        500.000                 NaN   98.3210                 NaN            NaN            NaN  0.572803                 NaN            NaN  0.199323       0.301238E-001  0.876757                 NaN
  1217.72        500.000                 NaN   76.1509                 NaN            NaN            NaN   3.94417                 NaN            NaN   2.02041       0.176956        8.82687        8.88068     
  1216.31        500.000                 NaN   69.0439                 NaN            NaN            NaN   5.06225                 NaN            NaN   2.59886       0.214003        11.3025        11.7785     
  1214.90        500.000                 NaN   73.2712                 NaN            NaN            NaN   4.00447       0.374473                 NaN   2.23339       0.184024        9.75480        10.1777     
  1213.48        500.000                 NaN   76.9858                 NaN            NaN  0.274417        1.41192        1.89277                 NaN   1.91704       0.170397        8.46869        8.87894     
  1212.07        500.000                 NaN   79.8063                 NaN            NaN  0.525396        2.57685                 NaN            NaN   1.66374       0.163302        7.47961        7.78478     
  1210.65        500.000                 NaN   82.9823                 NaN            NaN            NaN   1.71392        1.16179       0.933780E-004   1.41335       0.109010        6.17345        6.44604     
  1209.24        500.000                 NaN   84.7344                 NaN            NaN  0.371509        1.25381       0.303486                 NaN   1.30545       0.112508        5.74758        6.17124     
  1207.83        500.000                 NaN   31.8235                 NaN            NaN            NaN   1.28525        9.69252                 NaN   5.62058       0.392422        24.5214        26.6643     
  1206.41        500.000                 NaN   79.0779                 NaN            NaN            NaN  0.704965        2.54688                 NaN   1.64973       0.124391        8.20266        7.69351     
  1205.00        500.000                 NaN   99.8005                 NaN            NaN  0.155705                 NaN            NaN            NaN  0.170874E-001  0.267317E-001            NaN            NaN
  1203.58        500.000                 NaN   98.6553                 NaN            NaN  0.104484                 NaN            NaN            NaN  0.881159E-001            NaN   1.06730       0.848104E-001
  1202.17        500.000                 NaN   99.9097                 NaN            NaN            NaN  0.773276E-001            NaN            NaN            NaN  0.129690E-001            NaN            NaN
  1200.76        500.000                 NaN   99.0576                 NaN            NaN  0.575731E-001  0.139738       0.146095                 NaN  0.101912                 NaN  0.497071                 NaN
  1199.34        500.000                 NaN   99.4798                 NaN            NaN  0.332177E-001  0.169580                 NaN            NaN  0.497222E-001  0.622993E-002  0.261410                 NaN
  1197.93        500.000                 NaN   99.1880                 NaN            NaN            NaN  0.766184E-001  0.209190                 NaN  0.513508E-001  0.742535E-002  0.467381                 NaN
  1196.52        500.000                 NaN   99.7485                 NaN            NaN            NaN  0.105017                 NaN            NaN            NaN            NaN  0.146434                 NaN
  1195.10        500.000                 NaN   92.0024                 NaN            NaN            NaN  0.308738E-001   1.11406                 NaN  0.657483       0.600814E-001   3.11321        3.02191     
  1193.69        500.000                 NaN   98.9746                 NaN            NaN  0.305069                 NaN            NaN            NaN  0.773755E-001  0.341161E-002  0.589533       0.500000E-001
  1192.27        500.000                 NaN   98.6787                 NaN            NaN            NaN  0.258043                 NaN            NaN  0.689016E-001  0.130449E-002  0.993059                 NaN
  1190.86        500.000                 NaN   98.9808                 NaN            NaN            NaN  0.329116                 NaN            NaN  0.562664E-001  0.768165E-003  0.633027                 NaN
  1189.45        500.000                 NaN            NaN            NaN            NaN            NaN   11.3844       0.547186E-004            NaN   7.26846       0.591853        41.0026        39.7526     
  1188.03        500.000                 NaN            NaN            NaN            NaN            NaN   8.19287        1.47722        1.79273        7.20057       0.590531        40.9705        39.7756     
  1186.62        500.000                 NaN            NaN            NaN            NaN            NaN   5.52553        5.87291                 NaN   7.24715       0.587081        41.0123        39.7550     
  1185.21        500.000                 NaN            NaN            NaN            NaN            NaN   9.95460        1.40999                 NaN   7.27772       0.596713        41.0126        39.7484     
  1183.79        500.000                 NaN            NaN            NaN            NaN            NaN   5.66027        5.72702       0.322833E-004   7.23435       0.590835        41.0367        39.7508     
  1182.38        500.000                 NaN            NaN            NaN            NaN            NaN   6.06881        5.33330                 NaN   7.25272       0.585415        41.0036        39.7562     
  1180.96        500.000                 NaN            NaN            NaN            NaN            NaN   11.0802       0.318492                 NaN   7.29562       0.584360        40.9670        39.7543     
  1179.55        500.000                 NaN            NaN            NaN            NaN            NaN   5.47275        5.92471                 NaN   7.24594       0.584754        41.0192        39.7527     
  1178.14        500.000                 NaN            NaN            NaN            NaN            NaN   5.35432        6.04908                 NaN   7.25740       0.584618        40.9997        39.7549     
  1176.72        500.000                 NaN            NaN            NaN            NaN            NaN   11.4042                 NaN            NaN   7.28456       0.584574        40.9708        39.7559     
  1175.31        500.000                 NaN            NaN            NaN            NaN            NaN   6.19697        5.21056       0.965222E-004   7.25267       0.584797        40.9967        39.7582     
  1173.90        500.000                 NaN            NaN            NaN            NaN            NaN   6.79700        4.60800                 NaN   7.26046       0.583407        40.9960        39.7552     
  1172.48        500.000                 NaN            NaN            NaN            NaN            NaN   11.4067                 NaN            NaN   7.30947       0.578492        40.9520        39.7534     
  1171.07        500.000                 NaN            NaN            NaN            NaN            NaN   5.70663        5.70715       0.122373E-004   7.25720       0.581116        40.9922        39.7557     
  1169.65        500.000                 NaN            NaN            NaN            NaN            NaN   6.64892        4.76842                 NaN   7.27001       0.578757        40.9765        39.7574     
  1168.24        500.000                 NaN            NaN            NaN            NaN            NaN   11.4186                 NaN            NaN   7.31474       0.575880        40.9345        39.7563     
  1166.83        500.000                 NaN            NaN            NaN            NaN            NaN  0.481290        10.9434                 NaN   7.27651       0.577041        40.9619        39.7598     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN  0.586465        10.8235                 NaN   7.29684       0.580551        40.9561        39.7565     
  1164.00        500.000                 NaN            NaN            NaN            NaN            NaN   11.4270                 NaN            NaN   7.31560       0.576151        40.9220        39.7593     
  1162.59        500.000                 NaN            NaN            NaN            NaN            NaN   5.82713        5.59427       0.567163E-005   7.27475       0.577776        40.9700        39.7561     
  1161.17        500.000                 NaN            NaN            NaN            NaN            NaN   7.55682        3.87336                 NaN   7.28363       0.572692        40.9553        39.7582     
  1159.76        500.000                 NaN            NaN            NaN            NaN            NaN   11.4370                 NaN            NaN   7.32382       0.571424        40.9072        39.7606     
  1158.34        500.000                 NaN            NaN            NaN            NaN            NaN   5.88679        5.54781                 NaN   7.27864       0.572659        40.9547        39.7594     
  1156.93        500.000                 NaN            NaN            NaN            NaN            NaN   8.16646        3.27285                 NaN   7.29311       0.568491        40.9392        39.7599     
  1155.52        500.000                 NaN            NaN            NaN            NaN            NaN   11.4601                 NaN            NaN   7.33316       0.565130        40.8769        39.7647     
  1154.10        500.000                 NaN            NaN            NaN            NaN            NaN   6.03252        5.41165       0.981350E-005   7.28858       0.568822        40.9373        39.7611     
  1152.69        500.000                 NaN            NaN            NaN            NaN            NaN   10.4282        1.01209                 NaN   7.29650       0.568147        40.9333        39.7617     
  1151.27        500.000                 NaN            NaN            NaN            NaN            NaN   11.4526                 NaN            NaN   7.33428       0.567903        40.8788        39.7664     
  1149.86        500.000                 NaN            NaN            NaN            NaN            NaN   6.70914        4.73382       0.389661E-005   7.29696       0.568699        40.9276        39.7638     
  1148.45        500.000                 NaN            NaN            NaN            NaN            NaN   10.7076       0.730993       0.876497E-002   7.30401       0.564895        40.9210        39.7627     
  1147.03        500.000                 NaN            NaN            NaN            NaN            NaN   10.9246       0.512846                 NaN   7.32169       0.571133        40.9079        39.7619     
  1145.62        500.000                 NaN            NaN            NaN            NaN            NaN   6.80051        4.64905                 NaN   7.29999       0.565925        40.9202        39.7643     
  1144.21        500.000                 NaN            NaN            NaN            NaN            NaN   11.0324       0.425673                 NaN   7.31194       0.560738        40.9055        39.7638     
  1142.79        500.000                 NaN            NaN            NaN            NaN  0.174209        11.2012       0.262918E-003            NaN   7.31640       0.575635        40.9223        39.8100     
  1141.38        500.000                 NaN            NaN            NaN            NaN            NaN   7.09230        4.37534                 NaN   7.31249       0.560140        40.8918        39.7679     
  1139.96        500.000                 NaN            NaN            NaN            NaN  0.176872        11.1243       0.522414E-001            NaN   7.31080       0.579299        40.9478        39.8088     
  1138.55        500.000                 NaN            NaN            NaN            NaN  0.302047        11.0274       0.614432E-003            NaN   7.31196       0.581150        40.9265        39.8504     
  1137.14        500.000                 NaN            NaN            NaN            NaN            NaN   9.08834        2.11952       0.276961        7.35201       0.554597        40.8369        39.7717     
  1135.72        500.000                 NaN            NaN            NaN            NaN            NaN   11.4798                 NaN            NaN   7.32904       0.552669        40.8720        39.7666     
  1134.31        500.000                 NaN            NaN            NaN            NaN  0.395429        10.8810       0.326096E-005            NaN   7.30404       0.583237        40.9680        39.8682     
  1132.90        500.000                 NaN            NaN            NaN            NaN            NaN   7.06303        4.40269                 NaN   7.34198       0.556511        40.8729        39.7629     
  1131.48        500.000                 NaN            NaN            NaN            NaN  0.154122        11.2488       0.155653E-004            NaN   7.31435       0.564875        40.9110        39.8068     
  1130.07        500.000                 NaN            NaN            NaN            NaN  0.499218        10.7335       0.300787E-005            NaN   7.29525       0.588732        40.9862        39.8972     
  1128.65        500.000                 NaN            NaN            NaN            NaN            NaN   3.06544        8.43577                 NaN   7.34637       0.545321        40.8354        39.7717     
  1127.24        500.000                 NaN            NaN            NaN            NaN  0.352385        10.9674                 NaN            NaN   7.30145       0.573766        40.9424        39.8626     
  1125.83        500.000                 NaN            NaN            NaN            NaN  0.585734        10.5592       0.530923E-001            NaN   7.28870       0.592725        40.9989        39.9216     
  1124.41        500.000                 NaN            NaN            NaN            NaN            NaN   7.36211        4.11781                 NaN   7.35391       0.550580        40.8501        39.7655     
  1123.00        500.000                 NaN            NaN            NaN            NaN  0.352514        10.9425                 NaN            NaN   7.30586       0.580829        40.9602        39.8581     
  1121.59        500.000                 NaN            NaN            NaN            NaN            NaN   7.73462        3.75439                 NaN   7.34411       0.552338        40.8439        39.7706     
  1120.17        500.000                 NaN            NaN            NaN            NaN            NaN   7.37101        4.13428                 NaN   7.35208       0.543829        40.8258        39.7730     
  1118.76        500.000                 NaN            NaN            NaN            NaN  0.545221        10.6776       0.334709E-004            NaN   7.27962       0.589469        40.9950        39.9131     
  1117.34        500.000                 NaN            NaN            NaN            NaN            NaN   7.96414        3.53372                 NaN   7.35283       0.547987        40.8300        39.7713     
  1115.93        500.000                 NaN            NaN            NaN            NaN            NaN   6.70406        4.76647                 NaN   7.30047       0.564415        40.8974        39.7672     
  1114.52        500.000                 NaN            NaN            NaN            NaN  0.693554        10.4634       0.666281E-004            NaN   7.26739       0.598148        41.0240        39.9535     
  1113.10        500.000                 NaN            NaN            NaN            NaN  0.887779        10.1880       0.242045E-003            NaN   7.26231       0.607563        41.0486        40.0055     
  1111.69        500.000                 NaN            NaN            NaN            NaN            NaN   7.49147        4.03569                 NaN   7.36320       0.534766        40.8006        39.7742     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   6.94205        4.57321                 NaN   7.36090       0.538800        40.8105        39.7746     
  1108.86        500.000                 NaN            NaN            NaN            NaN  0.915935        10.1494       0.211467E-003            NaN   7.25979       0.610323        41.0492        40.0151     
  1107.45        500.000                 NaN            NaN            NaN            NaN            NaN   7.49169        4.04098                 NaN   7.37328       0.532649        40.7862        39.7752     
  1106.03        500.000                 NaN            NaN            NaN            NaN  0.974560        10.0553       0.155535E-002            NaN   7.24240       0.615197        41.0810        40.0300     
  1104.62        500.000                 NaN            NaN            NaN            NaN            NaN   5.93240        5.58835                 NaN   7.36871       0.538480        40.7960        39.7761     
  1103.21        500.000                 NaN            NaN            NaN            NaN            NaN   8.33526        3.20601       0.196011E-002   7.38224       0.528856        40.7667        39.7790     
  1101.79        500.000                 NaN            NaN            NaN            NaN   1.10713        9.86308       0.134709E-002            NaN   7.23004       0.623521        41.1088        40.0660     
  1100.38        500.000                 NaN            NaN            NaN            NaN   1.24246        9.67112       0.628059E-004            NaN   7.22307       0.631402        41.1298        40.1021     
  1098.96        500.000                 NaN            NaN            NaN            NaN  0.676014E-004   4.54891        7.00056                 NaN   7.38864       0.526033        40.7561        39.7797     
  1097.55        500.000                 NaN            NaN            NaN            NaN   1.23396        9.67873       0.123062E-002            NaN   7.21787       0.631696        41.1360        40.1005     
  1096.14        500.000                 NaN            NaN            NaN            NaN   1.34180        9.52684       0.206923E-003            NaN   7.21266       0.637764        41.1514        40.1293     
  1094.72        500.000                 NaN            NaN            NaN            NaN            NaN   8.55251        3.01096       0.300434E-003   7.40025       0.520578        40.7330        39.7824     
  1093.31        500.000                 NaN            NaN            NaN            NaN   1.35015        9.50984       0.113987E-002            NaN   7.20655       0.639175        41.1610        40.1322     
  1091.90        500.000                 NaN            NaN            NaN            NaN   1.43958        9.38518       0.667081E-004            NaN   7.20248       0.644015        41.1725        40.1561     
  1090.48        500.000                 NaN            NaN            NaN            NaN  0.672782E-004   8.64073        2.91456       0.187012E-001   7.40788       0.516674        40.7172        39.7842     
  1089.07        500.000                 NaN            NaN            NaN            NaN   1.45885        9.35318       0.270301E-004            NaN   7.19615       0.646157        41.1837        40.1619     
  1087.65        500.000                 NaN            NaN            NaN            NaN   1.50078        9.29267       0.478829E-004            NaN   7.18966       0.652375        41.1906        40.1739     
  1086.24        500.000                 NaN            NaN            NaN            NaN  0.249793E-004   5.75186        5.83689                 NaN   7.41961       0.510253        40.6954        39.7860     
  1084.83        500.000                 NaN            NaN            NaN            NaN   1.55916        9.20599       0.115448E-002            NaN   7.18620       0.652712        41.2055        40.1893     
  1083.41        500.000                 NaN            NaN            NaN            NaN   1.56109        9.20762       0.425643E-004            NaN   7.18658       0.654602        41.1994        40.1907     
  1082.00        500.000                 NaN            NaN            NaN            NaN  0.199987E-005   11.6025                 NaN            NaN   7.43216       0.504141        40.6737        39.7875     
  1080.59        500.000                 NaN            NaN            NaN            NaN   1.66945        9.05270       0.399908E-004            NaN   7.17918       0.658684        41.2203        40.2197     
  1079.17        500.000                 NaN            NaN            NaN            NaN   1.69577        9.01472       0.386450E-004            NaN   7.17651       0.660383        41.2256        40.2270     
  1077.76        500.000                 NaN            NaN            NaN            NaN  0.204938E-005   11.6102                 NaN            NaN   7.43892       0.502088        40.6597        39.7892     
  1076.34        500.000                 NaN            NaN            NaN            NaN   1.78596        8.88018       0.501514E-005            NaN   7.16578       0.666865        41.2503        40.2509     
  1074.93        500.000                 NaN            NaN            NaN            NaN   1.76255        8.91934       0.348888E-004            NaN   7.17136       0.663969        41.2369        40.2458     
  1073.52        500.000                 NaN            NaN            NaN            NaN  0.859241E-004   11.6174                 NaN            NaN   7.44695       0.497961        40.6476        39.7900     
  1072.10        500.000                 NaN            NaN            NaN            NaN   1.81237        8.84729       0.313980E-004            NaN   7.16657       0.666917        41.2474        40.2594     
  1070.69        500.000                 NaN            NaN            NaN            NaN   1.85588        8.78333       0.303863E-004            NaN   7.16151       0.670225        41.2575        40.2715     
  1069.28        500.000                 NaN            NaN            NaN            NaN  0.142549E-003   11.6283                 NaN            NaN   7.45278       0.493529        40.6335        39.7918     
  1067.86        500.000                 NaN            NaN            NaN            NaN   1.89907        8.72223       0.103231E-003            NaN   7.15768       0.672489        41.2649        40.2835     
  1066.45        500.000                 NaN            NaN            NaN            NaN   1.91892        8.69404       0.100198E-003            NaN   7.15610       0.673652        41.2679        40.2893     
  1065.03        500.000                 NaN            NaN            NaN            NaN  0.805179        10.4062       0.627287E-003            NaN   7.33343       0.566212        40.8864        40.0019     
  1063.62        500.000                 NaN            NaN            NaN            NaN   1.96221        8.63226       0.114818E-004            NaN   7.15207       0.676298        41.2757        40.3015     
  1062.21        500.000                 NaN            NaN            NaN            NaN   1.98302        8.60244       0.584905E-004            NaN   7.15015       0.677566        41.2794        40.3073     
  1060.79        500.000                 NaN            NaN            NaN            NaN   1.23425        9.78101       0.104330E-004            NaN   7.28675       0.594823        40.9851        40.1181     
  1059.38        500.000                 NaN            NaN            NaN            NaN   2.02423        8.54298       0.995687E-005            NaN   7.14640       0.680161        41.2873        40.3189     
  1057.97        500.000                 NaN            NaN            NaN            NaN   2.04517        8.51222       0.529982E-003            NaN   7.14440       0.681501        41.2914        40.3248     
  1056.55        500.000                 NaN            NaN            NaN            NaN   1.45181        9.45584                 NaN            NaN   7.25804       0.612606        41.0457        40.1760     
  1055.14        500.000                 NaN            NaN            NaN            NaN   2.08651        8.45309                 NaN            NaN   7.14032       0.684184        41.2996        40.3363     
  1053.72        500.000                 NaN            NaN            NaN            NaN   2.10722        8.42249                 NaN            NaN   7.13836       0.685461        41.3046        40.3419     
  1052.31        500.000                 NaN            NaN            NaN            NaN   1.61404        9.21431                 NaN            NaN   7.23731       0.625579        41.0893        40.2195     
  1050.90        500.000                 NaN            NaN            NaN            NaN   2.14362        8.37066                 NaN            NaN   7.13549       0.687477        41.3105        40.3522     
  1049.48        500.000                 NaN            NaN            NaN            NaN   2.16145        8.34517                 NaN            NaN   7.13382       0.688620        41.3136        40.3573     
  1048.07        500.000                 NaN            NaN            NaN            NaN   1.74521        9.01970                 NaN            NaN   7.22103       0.635862        41.1233        40.2549     
  1046.65        500.000                 NaN            NaN            NaN            NaN   2.19702        8.29432                 NaN            NaN   7.13057       0.690860        41.3198        40.3675     
  1045.24        500.000                 NaN            NaN            NaN            NaN   2.19782        8.29546                 NaN            NaN   7.13141       0.690281        41.3170        40.3680     
  1043.83        500.000                 NaN            NaN            NaN            NaN   1.85599        8.85591                 NaN            NaN   7.20768       0.644375        41.1511        40.2849     
  1042.41        500.000                 NaN            NaN            NaN            NaN   2.24506        8.22820                 NaN            NaN   7.12679       0.693213        41.3252        40.3816     
  1041.00        500.000                 NaN            NaN            NaN            NaN   2.26802        8.18472                 NaN            NaN   7.11965       0.697053        41.3452        40.3854     
  1039.59        500.000                 NaN            NaN            NaN            NaN   1.99617        8.64688                 NaN            NaN   7.18909       0.655288        41.1907        40.3219     
  1038.17        500.000                 NaN            NaN            NaN            NaN   2.29463        8.14782                 NaN            NaN   7.11788       0.698458        41.3480        40.3932     
  1036.76        500.000                 NaN            NaN            NaN            NaN   2.02707        8.59959                 NaN            NaN   7.18530       0.658438        41.1987        40.3309     
  1035.34        500.000                 NaN            NaN            NaN            NaN   2.05417        8.55984                 NaN            NaN   7.18244       0.660421        41.2048        40.3383     
  1033.93        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1032.52        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1031.10        500.000                 NaN            NaN            NaN            NaN   2.12739        8.45266                 NaN            NaN   7.17454       0.665632        41.2213        40.3585     
  1029.69        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1028.28        500.000                 NaN            NaN            NaN            NaN   2.40982        7.98554                 NaN            NaN   7.11055       0.704397        41.3623        40.4274     
  1026.86        500.000                 NaN            NaN            NaN            NaN   2.45295        7.87133                 NaN            NaN   7.07873       0.721728        41.4471        40.4282     
  1025.45        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1024.03        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1022.62        500.000                 NaN            NaN            NaN            NaN   2.45297        7.87546                 NaN            NaN   7.07879       0.721757        41.4417        40.4293     
  1021.21        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1019.79        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1018.38        500.000                 NaN            NaN            NaN            NaN   2.31723        8.17803                 NaN            NaN   7.15544       0.678597        41.2590        40.4117     
  1016.97        500.000                 NaN            NaN            NaN            NaN   2.48644        7.88851                 NaN            NaN   7.11168       0.704944        41.3569        40.4515     
  1015.55        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1014.14        500.000                 NaN            NaN            NaN            NaN   2.37133        8.10108                 NaN            NaN   7.15001       0.681967        41.2683        40.4273     
  1012.72        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1011.31        500.000                 NaN            NaN            NaN            NaN   2.56800        7.76390                 NaN            NaN   7.09987       0.712657        41.3821        40.4735     
  1009.90        500.000                 NaN            NaN            NaN            NaN   2.41051        8.04626                 NaN            NaN   7.14821       0.683913        41.2725        40.4386     
  1008.48        500.000                 NaN            NaN            NaN            NaN   2.45304        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1007.07        500.000                 NaN            NaN            NaN            NaN   2.45303        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1005.66        500.000                 NaN            NaN            NaN            NaN   2.87886        4.72965        2.42096                 NaN   7.00036       0.772626        41.6711        40.5265     
  1004.24        500.000                 NaN            NaN            NaN            NaN   2.45304        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1002.83        500.000                 NaN            NaN            NaN            NaN   2.45304        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
  1001.41        500.000                 NaN            NaN            NaN            NaN   2.45304        7.87117                 NaN            NaN   7.07870       0.721744        41.4472        40.4282     
  1000.00        500.000                 NaN            NaN            NaN            NaN   2.45304        7.87117                 NaN            NaN   7.07870       0.721745        41.4472        40.4282     
