|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/EETA/EETA_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         Sp(TH)         an             San(TH)        ilm            q             
  1193.68        2500.00                 NaN   15.7758        1.75215                 NaN            NaN            NaN   8.88371        43.0173        1.08989        29.4811     
  1192.55        2500.00                 NaN   15.7732        1.75479                 NaN            NaN            NaN   8.88530        43.0161        1.08964        29.4810     
  1191.41        2500.00                 NaN   15.7678        1.76074                 NaN            NaN            NaN   8.88539        43.0154        1.08942        29.4813     
  1190.28        2500.00                 NaN   16.4104        1.07605                 NaN            NaN            NaN   8.92359        42.9951        1.11771        29.4771     
  1189.15        2500.00                 NaN   16.3432        1.14150                 NaN            NaN            NaN   8.92578        42.9945        1.11796        29.4770     
  1188.02        2500.00                 NaN   16.2782        1.20530                 NaN            NaN            NaN   8.92830        42.9931        1.11810        29.4770     
  1186.88        2500.00                 NaN   1.56749        15.9476                 NaN            NaN            NaN   8.88035        43.0324        1.09214        29.4800     
  1185.75        2500.00                 NaN   15.7990        1.71447                 NaN            NaN            NaN   8.87212        43.0417        1.09189        29.4808     
  1184.62        2500.00                 NaN   15.7305        1.79943                 NaN            NaN            NaN   8.88760        43.0123        1.08827        29.4818     
  1183.49        2500.00                 NaN   15.7297        1.80040                 NaN            NaN            NaN   8.88812        43.0117        1.08815        29.4819     
  1182.35        2500.00                 NaN   16.0139        1.46460                 NaN            NaN            NaN   8.94245        42.9837        1.11824        29.4771     
  1181.22        2500.00                 NaN   15.7293        1.80108                 NaN            NaN            NaN   8.88917        43.0104        1.08792        29.4821     
  1180.09        2500.00                 NaN   16.0696        1.41546                 NaN            NaN            NaN   8.95705        42.9656        1.11498        29.4773     
  1178.96        2500.00                 NaN   14.8156        2.68572                 NaN            NaN            NaN   8.79247        43.1072        1.10431        29.4948     
  1177.82        2500.00                 NaN   14.7575        2.74018                 NaN            NaN            NaN   8.79432        43.1081        1.10539        29.4945     
  1176.69        2500.00                 NaN   14.7007        2.79338                 NaN            NaN            NaN   8.79613        43.1090        1.10644        29.4943     
  1175.56        2500.00                 NaN   14.6453        2.84534                 NaN            NaN            NaN   8.79790        43.1100        1.10746        29.4941     
  1174.43        2500.00                 NaN   14.5910        2.89616                 NaN            NaN            NaN   8.79964        43.1108        1.10845        29.4939     
  1173.29        2500.00                 NaN   14.5380        2.94582                 NaN            NaN            NaN   8.80135        43.1117        1.10942        29.4937     
  1172.16        2500.00                 NaN   14.4862        2.99440                 NaN            NaN            NaN   8.80303        43.1126        1.11036        29.4935     
  1171.03        2500.00                 NaN   14.4354        3.04190                 NaN            NaN            NaN   8.80469        43.1134        1.11129        29.4933     
  1169.89        2500.00                 NaN   14.3858        3.08838                 NaN            NaN            NaN   8.80633        43.1143        1.11220        29.4931     
  1168.76        2500.00                 NaN   14.3372        3.13385                 NaN            NaN            NaN   8.80794        43.1151        1.11309        29.4929     
  1167.63        2500.00                 NaN   14.2920        3.17611                 NaN            NaN            NaN   8.80967        43.1156        1.11389        29.4927     
  1166.50        2500.00                 NaN   14.3105        3.15939                 NaN            NaN            NaN   8.81460        43.1104        1.11277        29.4923     
  1165.36        2500.00                 NaN   14.3290        3.14257                 NaN            NaN            NaN   8.81955        43.1052        1.11163        29.4920     
  1164.23        2500.00                 NaN   14.3477        3.12563                 NaN            NaN            NaN   8.82450        43.0999        1.11048        29.4917     
  1163.10        2500.00                 NaN   14.3666        3.10858                 NaN            NaN            NaN   8.82946        43.0946        1.10932        29.4914     
  1161.97        2500.00                 NaN   14.3856        3.09142                 NaN            NaN            NaN   8.83442        43.0893        1.10814        29.4911     
  1160.83        2500.00                 NaN   14.4048        3.07414                 NaN            NaN            NaN   8.83939        43.0839        1.10694        29.4908     
  1159.70        2500.00                 NaN   14.4221        3.05617                 NaN            NaN            NaN   8.84350        43.0810        1.10707        29.4902     
  1158.57        2500.00                 NaN   14.4436        3.03928                 NaN            NaN            NaN   8.84935        43.0730        1.10449        29.4903     
  1157.44        2500.00                 NaN   14.4632        3.02170                 NaN            NaN            NaN   8.85434        43.0675        1.10324        29.4900     
  1156.30        2500.00                 NaN   1.97050        15.5080                 NaN            NaN            NaN   9.02945        42.9021        1.11128        29.4787     
  1155.17        2500.00                 NaN   15.4840        1.99966                 NaN            NaN            NaN   9.03625        42.8930        1.10816        29.4789     
  1154.04        2500.00                 NaN   2.02409        15.4599                 NaN            NaN            NaN   9.03966        42.8897        1.10765        29.4790     
  1152.91        2500.00                 NaN   2.06327        15.4221                 NaN            NaN            NaN   9.04334        42.8836        1.10752        29.4802     
  1151.77        2500.00                 NaN   2.93232        14.5637                 NaN            NaN            NaN   8.87925        43.0392        1.09667        29.4888     
  1150.64        2500.00                 NaN   2.91420        14.5842                 NaN            NaN            NaN   8.88421        43.0334        1.09528        29.4886     
  1149.51        2500.00                 NaN   2.89604        14.6049                 NaN            NaN            NaN   8.88917        43.0276        1.09386        29.4884     
  1148.37        2500.00                 NaN   2.87782        14.6256                 NaN            NaN            NaN   8.89410        43.0217        1.09242        29.4883     
  1147.24        2500.00                 NaN   2.85956        14.6466                 NaN            NaN            NaN   8.89902        43.0158        1.09094        29.4881     
  1146.11        2500.00                 NaN   2.84128        14.6676                 NaN            NaN            NaN   8.90391        43.0098        1.08942        29.4880     
  1144.98        2500.00                 NaN   14.8150        2.73394                 NaN            NaN            NaN   8.94555        42.9248        1.07952        29.5012     
  1143.84        2500.00                 NaN   14.8013        2.74774                 NaN            NaN            NaN   8.94788        42.9244        1.07881        29.4999     
  1142.71        2500.00                 NaN   14.7842        2.76464                 NaN            NaN            NaN   8.94980        42.9248        1.07815        29.4984     
  1141.58        2500.00                 NaN   15.2170        2.33017                 NaN            NaN            NaN   8.99549        42.8867        1.07945        29.4912     
  1140.45        2500.00                 NaN   15.2037        2.34384                 NaN            NaN            NaN   8.99866        42.8831        1.07922        29.4915     
  1139.31        2500.00                 NaN   15.1870        2.35958                 NaN            NaN            NaN   9.00253        42.8798        1.07952        29.4916     
  1138.18        2500.00                 NaN   2.32883        15.1545                 NaN            NaN            NaN   9.08729        42.8448        1.10367        29.4809     
  1137.05        2500.00                 NaN   14.8466        2.70009                 NaN            NaN            NaN   8.98424        42.8975        1.07675        29.4949     
  1135.92        2500.00                 NaN   15.1131        2.36910                 NaN            NaN            NaN   9.09446        42.8388        1.10341        29.4812     
  1134.78        2500.00                 NaN   14.8899        2.65463                 NaN            NaN            NaN   9.00211        42.8826        1.07717        29.4935     
  1133.65        2500.00                 NaN   15.0957        2.38882                 NaN            NaN            NaN   9.10163        42.8301        1.10203        29.4817     
  1132.52        2500.00                 NaN   15.0891        2.39697                 NaN            NaN            NaN   9.10497        42.8253        1.10157        29.4821     
  1131.39        2500.00                 NaN   15.0222        2.46074                 NaN            NaN            NaN   9.10273        42.8272        1.10321        29.4839     
  1130.25        2500.00                 NaN   15.0531        2.43235                 NaN            NaN            NaN   9.11234        42.8192        1.10080        29.4822     
  1129.12        2500.00                 NaN   15.0400        2.44578                 NaN            NaN            NaN   9.11588        42.8155        1.10038        29.4824     
  1127.99        2500.00                 NaN   2.45915        15.0270                 NaN            NaN            NaN   9.11942        42.8119        1.09996        29.4826     
  1126.85        2500.00                 NaN   15.0135        2.47303                 NaN            NaN            NaN   9.12307        42.8080        1.09954        29.4828     
  1125.72        2500.00                 NaN   14.9026        2.57807                 NaN            NaN            NaN   9.11949        42.8150        1.10182        29.4830     
  1124.59        2500.00                 NaN   14.1825        3.32656                 NaN            NaN            NaN   8.99731        42.9021        1.09006        29.5015     
  1123.46        2500.00                 NaN   14.8976        2.58651                 NaN            NaN            NaN   9.12993        42.8021        1.09998        29.4839     
  1122.32        2500.00                 NaN   14.9022        2.58436                 NaN            NaN            NaN   9.13564        42.7964        1.09761        29.4838     
  1121.19        2500.00                 NaN   14.9251        2.56234                 NaN            NaN            NaN   9.13806        42.7926        1.09791        29.4840     
  1120.06        2500.00                 NaN   14.9051        2.58267                 NaN            NaN            NaN   9.13332        42.7932        1.09899        29.4867     
  1118.93        2500.00                 NaN   14.9201        2.56627                 NaN            NaN            NaN   9.13255        42.7950        1.10004        29.4860     
  1117.79        2500.00                 NaN   2.61330        14.8755                 NaN            NaN            NaN   9.15141        42.7778        1.09681        29.4851     
  1116.66        2500.00                 NaN   14.8751        2.61334                 NaN            NaN            NaN   9.15373        42.7765        1.09643        29.4850     
  1115.53        2500.00                 NaN   14.8664        2.62253                 NaN            NaN            NaN   9.15723        42.7728        1.09593        29.4851     
  1114.40        2500.00                 NaN   14.8568        2.63278                 NaN            NaN            NaN   9.16102        42.7686        1.09545        29.4854     
  1113.26        2500.00                 NaN   2.64428        14.8456                 NaN            NaN            NaN   9.16435        42.7652        1.09502        29.4855     
  1112.13        2500.00                 NaN   14.8068        2.68183                 NaN            NaN            NaN   9.16614        42.7639        1.09541        29.4860     
  1111.00        2500.00                 NaN   14.7937        2.69512                 NaN            NaN            NaN   9.16945        42.7605        1.09508        29.4862     
  1109.87        2500.00                 NaN   14.7875        2.70203                 NaN            NaN            NaN   9.17245        42.7572        1.09440        29.4864     
  1108.73        2500.00                 NaN   14.7968        2.68893                 NaN            NaN            NaN   9.15750        42.7718        1.09756        29.4875     
  1107.60        2500.00                 NaN   14.7912        2.70124                 NaN            NaN            NaN   9.18205        42.7459        1.09278        29.4869     
  1106.47        2500.00                 NaN   14.7784        2.71410                 NaN            NaN            NaN   9.18539        42.7426        1.09251        29.4870     
  1105.33        2500.00                 NaN   14.7697        2.72365                 NaN            NaN            NaN   9.18915        42.7382        1.09192        29.4874     
  1104.20        2500.00                 NaN   14.7593        2.73460                 NaN            NaN            NaN   9.19251        42.7345        1.09148        29.4877     
  1103.07        2500.00                 NaN   14.7371        2.75846                 NaN            NaN            NaN   9.19278        42.7317        1.09134        29.4885     
  1101.94        2500.00                 NaN   3.17722        14.2903                 NaN            NaN            NaN   9.21118        42.7298        1.09976        29.4917     
  1100.80        2500.00                 NaN   3.24497        14.2159                 NaN            NaN            NaN   9.21076        42.7348        1.10179        29.4919     
  1099.67        2500.00                 NaN   3.27717        14.1827                 NaN            NaN            NaN   9.21172        42.7336        1.10241        29.4924     
  1098.54        2500.00                 NaN   3.31422        14.1433                 NaN            NaN            NaN   9.21298        42.7341        1.10301        29.4925     
  1097.41        2500.00                 NaN   3.34044        14.1155                 NaN            NaN            NaN   9.21381        42.7342        1.10346        29.4926     
  1096.27        2500.00                 NaN   3.35967        14.0951                 NaN            NaN            NaN   9.21458        42.7342        1.10378        29.4927     
  1095.14        2500.00                 NaN   3.37622        14.0775                 NaN            NaN            NaN   9.21523        42.7343        1.10406        29.4927     
  1094.01        2500.00                 NaN   3.39063        14.0622                 NaN            NaN            NaN   9.21579        42.7343        1.10430        29.4928     
  1092.88        2500.00                 NaN   14.0785        3.37385                 NaN            NaN            NaN   9.21786        42.7312        1.10459        29.4940     
  1091.74        2500.00                 NaN   14.0667        3.38492                 NaN            NaN            NaN   9.21826        42.7313        1.10478        29.4940     
  1090.61        2500.00                 NaN   14.0562        3.39475                 NaN            NaN            NaN   9.21861        42.7314        1.10496        29.4941     
  1089.48        2500.00                 NaN   14.0469        3.40355                 NaN            NaN            NaN   9.21892        42.7314        1.10512        29.4941     
  1088.35        2500.00                 NaN   14.0385        3.41146                 NaN            NaN            NaN   9.21919        42.7315        1.10526        29.4941     
  1087.21        2500.00                 NaN   14.0309        3.41859                 NaN            NaN            NaN   9.21943        42.7316        1.10539        29.4942     
  1086.08        2500.00                 NaN   14.0240        3.42506                 NaN            NaN            NaN   9.21964        42.7316        1.10551        29.4942     
  1084.95        2500.00                 NaN   14.0480        3.40232                 NaN            NaN            NaN   9.22329        42.7219        1.10621        29.4983     
  1083.81        2500.00                 NaN   14.0446        3.40550                 NaN            NaN            NaN   9.22338        42.7219        1.10628        29.4983     
  1082.68        2500.00                 NaN   14.0415        3.40839                 NaN            NaN            NaN   9.22345        42.7220        1.10634        29.4983     
  1081.55        2500.00                 NaN   14.5605        2.94434                 NaN            NaN            NaN   9.26098        42.6575        1.08269        29.4940     
  1080.42        2500.00                 NaN   14.0328        3.41552                 NaN            NaN            NaN   9.22337        42.7233        1.10689        29.4982     
  1079.28        2500.00                 NaN   13.9872        3.45985                 NaN            NaN            NaN   9.22742        42.7201        1.10691        29.4985     
  1078.15        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1077.02        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1075.89        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1074.75        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1073.62        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1072.49        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1071.36        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1070.22        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1069.09        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1067.96        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1066.83        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1065.69        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1064.56        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1063.43        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1062.29        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1061.16        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1060.03        2500.00                 NaN   13.9872        3.45988                 NaN            NaN            NaN   9.22743        42.7201        1.10691        29.4985     
  1058.90        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1057.76        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1056.63        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1055.50        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1054.37        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1053.23        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1052.10        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1050.97        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1049.84        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1048.70        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1047.57        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1046.44        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1045.31        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1044.17        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1043.04        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1041.91        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1040.77        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1039.64        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1038.51        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1037.38        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1036.24        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1035.11        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1033.98        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1032.85        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1031.71        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1030.58        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1029.45        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1028.32        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1027.18        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1026.05        2500.00                 NaN   14.0763        3.36817                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1024.92        2500.00                 NaN   14.0763        3.36818                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1023.79        2500.00                 NaN   14.0763        3.36818                 NaN            NaN            NaN   9.26061        42.6852        1.10507        29.5047     
  1022.65        2500.00                 NaN   14.0763        3.36819                 NaN            NaN            NaN   9.26062        42.6852        1.10507        29.5047     
  1021.52        2500.00                 NaN   14.2549        3.30514                 NaN            NaN            NaN   9.44637        42.4227        1.05232        29.5186     
  1020.39        2500.00                 NaN   14.2786        3.28638                 NaN            NaN            NaN   9.45336        42.4137        1.04945        29.5185     
  1019.25        2500.00                 NaN   14.2286        3.33067                 NaN            NaN            NaN   9.45242        42.4162        1.05242        29.5197     
  1018.12        2500.00                 NaN   14.2592        3.31575                 NaN            NaN            NaN   9.44596        42.4116        1.04570        29.5218     
  1016.99        2500.00                 NaN   14.2553        3.32110                 NaN            NaN            NaN   9.44943        42.4067        1.04502        29.5224     
  1015.86        2500.00                 NaN   14.2665        3.31184                 NaN            NaN            NaN   9.45509        42.4001        1.04385        29.5226     
  1014.72        2500.00                 NaN   3.31752        14.2609                 NaN            NaN            NaN   9.45965        42.3950        1.04381        29.5231     
  1013.59        2500.00                 NaN   14.2210        3.34112                 NaN            NaN            NaN   9.46411        42.4027        1.05003        29.5210     
  1012.46        2500.00                 NaN   3.32782        14.2475                 NaN            NaN            NaN   9.47742        42.3784        1.04540        29.5235     
  1011.33        2500.00                 NaN   14.2081        3.36330                 NaN            NaN            NaN   9.46848        42.3865        1.04862        29.5249     
  1010.19        2500.00                 NaN   14.1428        3.34335                 NaN            NaN            NaN   9.31009        42.5918        1.09302        29.5189     
  1009.06        2500.00                 NaN   14.1458        3.34089                 NaN            NaN            NaN   9.31065        42.5904        1.09297        29.5193     
  1007.93        2500.00                 NaN   14.1487        3.33843                 NaN            NaN            NaN   9.31122        42.5890        1.09292        29.5197     
  1006.80        2500.00                 NaN   14.1516        3.33598                 NaN            NaN            NaN   9.31180        42.5876        1.09286        29.5201     
  1005.66        2500.00                 NaN   14.1882        3.39016                 NaN            NaN            NaN   9.49519        42.3555        1.04375        29.5272     
  1004.53        2500.00                 NaN   14.1926        3.38857                 NaN            NaN            NaN   9.49870        42.3497        1.04256        29.5279     
  1003.40        2500.00                 NaN   14.1942        3.38949                 NaN            NaN            NaN   9.50320        42.3429        1.04148        29.5286     
  1002.27        2500.00                 NaN   14.1737        3.40800                 NaN            NaN            NaN   9.50413        42.3436        1.04187        29.5286     
  1001.13        2500.00                 NaN   14.2216        3.37075                 NaN            NaN            NaN   9.51443        42.3255        1.03775        29.5300     
  1000.00        2500.00                 NaN   14.2185        3.37676                 NaN            NaN            NaN   9.51838        42.3185        1.03682        29.5311     
