|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/LAR/LAR_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1155.64        500.000                 NaN   8.35169       0.239210E-001            NaN            NaN   7.05977        43.0157       0.322766        41.2261     
  1154.63        500.000                 NaN   8.37259                 NaN            NaN            NaN   7.06070        43.0172       0.324285        41.2252     
  1153.63        500.000                 NaN   8.37839                 NaN            NaN            NaN   7.05342        43.0162       0.323700        41.2283     
  1152.62        500.000                 NaN   8.37955                 NaN            NaN            NaN   7.05455        43.0125       0.323668        41.2297     
  1151.62        500.000                 NaN   8.38095                 NaN            NaN            NaN   7.06186        43.0050       0.322670        41.2296     
  1150.62        500.000                 NaN   3.32946        5.06041                 NaN            NaN   7.06788        42.9897       0.320527        41.2321     
  1149.61        500.000                 NaN   6.58353        1.80424                 NaN            NaN   7.06745        42.9917       0.321083        41.2320     
  1148.61        500.000                 NaN   8.39067                 NaN            NaN            NaN   7.07047        42.9850       0.319956        41.2339     
  1147.60        500.000                 NaN   6.44908        1.93911                 NaN            NaN   7.07111        42.9866       0.320702        41.2334     
  1146.60        500.000                 NaN   1.77308        6.61091                 NaN            NaN   7.06548        42.9956       0.321379        41.2336     
  1145.60        500.000                 NaN   1.77044        6.61518                 NaN            NaN   7.06821        42.9910       0.320856        41.2343     
  1144.59        500.000                 NaN   1.95270        6.43326                 NaN            NaN   7.06846        42.9895       0.320814        41.2352     
  1143.59        500.000                 NaN   2.07432        6.31343                 NaN            NaN   7.06897        42.9864       0.320515        41.2364     
  1142.58        500.000                 NaN   8.39121                 NaN            NaN            NaN   7.07414        42.9772       0.319604        41.2378     
  1141.58        500.000                 NaN   2.18424        6.20865                 NaN            NaN   7.07458        42.9750       0.319009        41.2385     
  1140.58        500.000                 NaN   8.39257                 NaN            NaN            NaN   7.07650        42.9723       0.319078        41.2395     
  1139.57        500.000                 NaN   5.58297        2.81476                 NaN            NaN   7.07875        42.9645       0.318058        41.2410     
  1138.57        500.000                 NaN   2.61551        5.77759                 NaN            NaN   7.07676        42.9705       0.318883        41.2408     
  1137.56        500.000                 NaN   5.73949        2.66224                 NaN            NaN   7.08131        42.9568       0.317053        41.2431     
  1136.56        500.000                 NaN   5.66395        2.74008                 NaN            NaN   7.08347        42.9519       0.316402        41.2442     
  1135.55        500.000                 NaN   2.97050        5.42719                 NaN            NaN   7.08127        42.9595       0.317714        41.2438     
  1134.55        500.000                 NaN   8.39743                 NaN            NaN            NaN   7.08389        42.9565       0.317348        41.2449     
  1133.55        500.000                 NaN   3.19791        5.20286                 NaN            NaN   7.08432        42.9522       0.316920        41.2458     
  1132.54        500.000                 NaN   5.27594        3.13205                 NaN            NaN   7.09038        42.9385       0.315103        41.2480     
  1131.54        500.000                 NaN   8.40016                 NaN            NaN            NaN   7.08782        42.9480       0.316399        41.2476     
  1130.53        500.000                 NaN   4.82118        3.58219                 NaN            NaN   7.08768        42.9443       0.316092        41.2485     
  1129.53        500.000                 NaN   5.05060        3.36145                 NaN            NaN   7.09422        42.9289       0.313849        41.2510     
  1128.53        500.000                 NaN   8.40295                 NaN            NaN            NaN   7.09193        42.9394       0.315415        41.2503     
  1127.52        500.000                 NaN   8.41718                 NaN            NaN            NaN   7.10211        42.9150       0.311767        41.2540     
  1126.52        500.000                 NaN   8.30326       0.117798                 NaN            NaN   7.10525        42.9075       0.310743        41.2555     
  1125.51        500.000                 NaN   8.41817                 NaN            NaN            NaN   7.10370        42.9112       0.311500        41.2554     
  1124.51        500.000                 NaN   8.42452                 NaN            NaN            NaN   7.10858        42.8996       0.309830        41.2574     
  1123.51        500.000                 NaN   8.43321                 NaN            NaN            NaN   7.09053        42.9053       0.309666        41.2613     
  1122.50        500.000                 NaN   8.42655                 NaN            NaN            NaN   7.11095        42.8941       0.309240        41.2592     
  1121.50        500.000                 NaN   5.37586        3.03555                 NaN            NaN   7.09964        42.9162       0.313966        41.2588     
  1120.49        500.000                 NaN   3.80723        4.59413                 NaN            NaN   7.09037        42.9377       0.315163        41.2554     
  1119.49        500.000                 NaN   8.42806                 NaN            NaN            NaN   7.11358        42.8882       0.308718        41.2615     
  1118.49        500.000                 NaN   4.09965        4.30041                 NaN            NaN   7.08905        42.9386       0.315604        41.2567     
  1117.48        500.000                 NaN   4.18583        4.21609                 NaN            NaN   7.09061        42.9346       0.315104        41.2578     
  1116.48        500.000                 NaN   4.27214        4.13099                 NaN            NaN   7.09210        42.9317       0.314563        41.2585     
  1115.47        500.000                 NaN  0.919375        7.50313                 NaN            NaN   7.11200        42.8929       0.309247        41.2633     
  1114.47        500.000                 NaN   4.97008        3.45813                 NaN            NaN   7.11522        42.8830       0.308562        41.2650     
  1113.46        500.000                 NaN   5.03069        3.39936                 NaN            NaN   7.11716        42.8787       0.308021        41.2660     
  1112.46        500.000                 NaN   8.43953                 NaN            NaN            NaN   7.12504        42.8615       0.305506        41.2685     
  1111.46        500.000                 NaN   4.64912        3.76383                 NaN            NaN   7.09950        42.9111       0.312324        41.2641     
  1110.45        500.000                 NaN   7.18221        1.25842                 NaN            NaN   7.12693        42.8574       0.305145        41.2699     
  1109.45        500.000                 NaN   8.44716                 NaN            NaN            NaN   7.13184        42.8455       0.303441        41.2720     
  1108.44        500.000                 NaN   6.12364        2.32530                 NaN            NaN   7.13351        42.8415       0.302971        41.2730     
  1107.44        500.000                 NaN   6.61712        1.83357                 NaN            NaN   7.13529        42.8375       0.302465        41.2741     
  1106.44        500.000                 NaN   2.04298        6.39161                 NaN            NaN   7.12466        42.8628       0.306443        41.2715     
  1105.43        500.000                 NaN   6.49976        1.93650                 NaN            NaN   7.12601        42.8592       0.306054        41.2724     
  1104.43        500.000                 NaN   6.74053        1.69766                 NaN            NaN   7.12778        42.8550       0.305539        41.2735     
  1103.42        500.000                 NaN   5.57039        2.87855                 NaN            NaN   7.13575        42.8361       0.302737        41.2765     
  1102.42        500.000                 NaN   5.63245        2.81801                 NaN            NaN   7.13713        42.8326       0.302346        41.2775     
  1101.42        500.000                 NaN   3.87191        4.57532                 NaN            NaN   7.13213        42.8397       0.303806        41.2771     
  1100.41        500.000                 NaN   8.46094       0.126707E-003            NaN            NaN   7.14532        42.8133       0.299513        41.2808     
  1099.41        500.000                 NaN   3.68962        4.73568                 NaN            NaN   7.12954        42.8620       0.307664        41.2755     
  1098.40        500.000                 NaN  0.888276        7.57696                 NaN            NaN   7.14969        42.8037       0.298421        41.2830     
  1097.40        500.000                 NaN   8.46785                 NaN            NaN            NaN   7.15210        42.7983       0.297705        41.2841     
  1096.39        500.000                 NaN   4.75364        3.69999                 NaN            NaN   7.14992        42.8133       0.301394        41.2818     
  1095.39        500.000                 NaN   8.47206                 NaN            NaN            NaN   7.15608        42.7891       0.296545        41.2862     
  1094.39        500.000                 NaN   3.21607        5.19196                 NaN            NaN   7.11208        42.8941       0.309925        41.2759     
  1093.38        500.000                 NaN   3.19672        5.21248                 NaN            NaN   7.11326        42.8912       0.309589        41.2768     
  1092.38        500.000                 NaN   2.13520        1.67658        4.64713                 NaN   7.14690        42.8085       0.299974        41.2857     
  1091.37        500.000                 NaN  0.754449        7.71546                 NaN            NaN   7.15590        42.7888       0.297024        41.2884     
  1090.37        500.000                 NaN   4.67062        3.79096                 NaN            NaN   7.14756        42.8047       0.299180        41.2870     
  1089.37        500.000                 NaN   1.06609        7.41021                 NaN            NaN   7.16109        42.7762       0.295375        41.2910     
  1088.36        500.000                 NaN   3.36613        1.40419        3.70573                 NaN   7.16041        42.7761       0.295536        41.2919     
  1087.36        500.000                 NaN   8.48550                 NaN            NaN            NaN   7.17014        42.7575       0.292595        41.2943     
  1086.35        500.000                 NaN   2.20934        6.26919                 NaN            NaN   7.16361        42.7696       0.294748        41.2935     
  1085.35        500.000                 NaN   4.89742        3.58223                 NaN            NaN   7.16419        42.7670       0.294563        41.2946     
  1084.35        500.000                 NaN   5.89720        2.58049                 NaN            NaN   7.16228        42.7694       0.295345        41.2953     
  1083.34        500.000                 NaN   5.03895        3.45092                 NaN            NaN   7.17297        42.7476       0.291770        41.2978     
  1082.34        500.000                 NaN   2.36082        6.13625                 NaN            NaN   7.17273        42.7388       0.293049        41.2984     
  1081.33        500.000                 NaN   7.27082        1.20206                 NaN            NaN   7.17151        42.7610       0.296314        41.2983     
  1080.33        500.000                 NaN   5.79100        2.69224                 NaN            NaN   7.16738        42.7572       0.294090        41.2981     
  1079.32        500.000                 NaN   4.05477        4.43733                 NaN            NaN   7.17462        42.7413       0.291556        41.3004     
  1078.32        500.000                 NaN   5.22166        3.26917                 NaN            NaN   7.17395        42.7424       0.291962        41.3009     
  1077.32        500.000                 NaN   5.37670        3.11593                 NaN            NaN   7.17558        42.7384       0.291496        41.3019     
  1076.31        500.000                 NaN   2.12314        6.35792                 NaN            NaN   7.16917        42.7557       0.293798        41.3003     
  1075.31        500.000                 NaN   2.06635        6.41621                 NaN            NaN   7.17078        42.7521       0.293333        41.3013     
  1074.30        500.000                 NaN   2.01028        6.47379                 NaN            NaN   7.17241        42.7485       0.292862        41.3022     
  1073.30        500.000                 NaN   1.96695        6.51896                 NaN            NaN   7.17421        42.7443       0.292333        41.3032     
  1072.30        500.000                 NaN   5.91335        2.58842                 NaN            NaN   7.18399        42.7183       0.289063        41.3069     
  1071.29        500.000                 NaN   1.75534        6.73866                 NaN            NaN   7.18066        42.7292       0.290227        41.3059     
  1070.29        500.000                 NaN   1.78517        6.71272                 NaN            NaN   7.18351        42.7216       0.289466        41.3076     
  1069.28        500.000                 NaN   1.65607        6.84092                 NaN            NaN   7.18389        42.7220       0.289272        41.3078     
  1068.28        500.000                 NaN   6.95627        1.56277                 NaN            NaN   7.19795        42.6865       0.284606        41.3120     
  1067.28        500.000                 NaN   8.29325       0.235635                 NaN            NaN   7.20554        42.6691       0.282035        41.3145     
  1066.27        500.000                 NaN   5.84790        2.67373                 NaN            NaN   7.20064        42.6793       0.283802        41.3146     
  1065.27        500.000                 NaN   5.96597        2.55775                 NaN            NaN   7.20251        42.6748       0.283253        41.3157     
  1064.26        500.000                 NaN   6.03284        2.48365                 NaN  0.536587E-002   7.20322        42.6728       0.283101        41.3190     
  1063.26        500.000                 NaN   5.39655        2.95243                 NaN  0.102261        7.18279        42.7155       0.290147        41.3603     
  1062.25        500.000                 NaN   6.46480        2.06149                 NaN            NaN   7.20697        42.6667       0.282184        41.3179     
  1061.25        500.000                 NaN   6.00013        2.53420                 NaN            NaN   7.21178        42.6532       0.280391        41.3203     
  1060.25        500.000                 NaN   6.35585        2.18025                 NaN            NaN   7.21356        42.6490       0.279876        41.3214     
  1059.24        500.000                 NaN   7.11797                 NaN            NaN  0.810955        7.02643        43.0428       0.344131        41.6577     
  1058.24        500.000                 NaN   7.03995                 NaN            NaN  0.855533        7.01633        43.0636       0.347669        41.6770     
  1057.23        500.000                 NaN   6.79545                 NaN            NaN  0.992695        6.98192        43.1363       0.359655        41.7340     
  1056.23        500.000                 NaN   6.82000                 NaN            NaN  0.970936        6.97712        43.1473       0.361443        41.7232     
  1055.23        500.000                 NaN   6.71590                 NaN            NaN   1.03861        6.97228        43.1553       0.363093        41.7548     
  1054.22        500.000                 NaN   6.69182                 NaN            NaN   1.05245        6.96972        43.1604       0.364039        41.7616     
  1053.22        500.000                 NaN   6.65908                 NaN            NaN   1.07137        6.96587        43.1679       0.365419        41.7703     
  1052.21        500.000                 NaN   6.61253                 NaN            NaN   1.09841        6.95995        43.1794       0.367513        41.7822     
  1051.21        500.000                 NaN   6.60679                 NaN            NaN   1.10170        6.96000        43.1792       0.367535        41.7848     
  1050.21        500.000                 NaN   6.55161                 NaN            NaN   1.13373        6.95279        43.1931       0.370090        41.7986     
  1049.20        500.000                 NaN   6.55010                 NaN            NaN   1.13454        6.95344        43.1917       0.369903        41.8003     
  1048.20        500.000                 NaN   6.49655                 NaN            NaN   1.16559        6.94641        43.2054       0.372400        41.8137     
  1047.19        500.000                 NaN   6.49790                 NaN            NaN   1.16485        6.94749        43.2030       0.372062        41.8147     
  1046.19        500.000                 NaN   6.47314                 NaN            NaN   1.17924        6.94469        43.2083       0.373079        41.8216     
  1045.18        500.000                 NaN   6.44931                 NaN            NaN   1.19311        6.94201        43.2133       0.374054        41.8282     
  1044.18        500.000                 NaN   6.39544                 NaN            NaN   1.22459        6.93484        43.2268       0.376602        41.8417     
  1043.18        500.000                 NaN   6.37217                 NaN            NaN   1.23814        6.93221        43.2317       0.377565        41.8482     
  1042.17        500.000                 NaN   6.34964                 NaN            NaN   1.25127        6.92967        43.2364       0.378492        41.8545     
  1041.17        500.000                 NaN   6.34836                 NaN            NaN   1.25192        6.93031        43.2350       0.378312        41.8561     
  1040.16        500.000                 NaN   6.33144                 NaN            NaN   1.26190        6.92862        43.2378       0.378942        41.8613     
  1039.16        500.000                 NaN   6.30894                 NaN            NaN   1.27502        6.92606        43.2425       0.379879        41.8676     
  1038.16        500.000                 NaN   6.32078                 NaN            NaN   1.26867        6.92878        43.2366       0.378950        41.8663     
  1037.15        500.000                 NaN   6.26630                 NaN            NaN   1.30082        6.92132        43.2502       0.381617        41.8797     
  1036.15        500.000                 NaN   6.24690                 NaN            NaN   1.31218        6.91920        43.2540       0.382400        41.8854     
  1035.14        500.000                 NaN   6.22804                 NaN            NaN   1.32324        6.91715        43.2575       0.383159        41.8909     
  1034.14        500.000                 NaN   6.20967                 NaN            NaN   1.33403        6.91517        43.2610       0.383895        41.8962     
  1033.14        500.000                 NaN   6.19175                 NaN            NaN   1.34455        6.91325        43.2643       0.384611        41.9015     
  1032.13        500.000                 NaN   6.17456                 NaN            NaN   1.35468        6.91143        43.2674       0.385289        41.9066     
  1031.13        500.000                 NaN   6.19378                 NaN            NaN   1.34379        6.91533        43.2594       0.383942        41.9038     
  1030.12        500.000                 NaN   6.17603                 NaN            NaN   1.35426        6.91344        43.2625       0.384655        41.9091     
  1029.12        500.000                 NaN   6.11544                 NaN            NaN   1.38905        6.90477        43.2793       0.387768        41.9237     
  1028.12        500.000                 NaN   6.10206                 NaN            NaN   1.39697        6.90351        43.2812       0.388260        41.9280     
  1027.11        500.000                 NaN   6.08588                 NaN            NaN   1.40662        6.90182        43.2840       0.388890        41.9328     
  1026.11        500.000                 NaN   6.11011                 NaN            NaN   1.39573        6.90686        43.2705       0.387180        41.9296     
  1025.10        500.000                 NaN   6.05871                 NaN            NaN   1.42281        6.89923        43.2878       0.389895        41.9415     
  1024.10        500.000                 NaN   6.09071                 NaN            NaN   1.40829        6.90534        43.2708       0.387765        41.9371     
  1023.09        500.000                 NaN   6.02886                 NaN            NaN   1.44040        6.89606        43.2930       0.391056        41.9506     
  1022.09        500.000                 NaN   6.05242                 NaN            NaN   1.42784        6.90086        43.2824       0.389421        41.9471     
  1021.09        500.000                 NaN   6.03481                 NaN            NaN   1.43829        6.89889        43.2856       0.390162        41.9523     
  1020.08        500.000                 NaN   5.97701                 NaN            NaN   1.47018        6.88143        43.3084       0.395367        41.9676     
  1019.08        500.000                 NaN   5.97625                 NaN            NaN   1.47179        6.89109        43.3004       0.393017        41.9675     
  1018.07        500.000                 NaN   6.00534                 NaN            NaN   1.45638        6.89574        43.2888       0.391301        41.9624     
  1017.07        500.000                 NaN   5.99539                 NaN            NaN   1.46282        6.89606        43.2880       0.391322        41.9664     
  1016.07        500.000                 NaN   5.95744                 NaN            NaN   1.48447        6.88487        43.3034       0.394781        41.9750     
  1015.06        500.000                 NaN   5.95820                 NaN            NaN   1.48434        6.89166        43.2958       0.392972        41.9770     
  1014.06        500.000                 NaN   5.95172                 NaN            NaN   1.48899        6.89112        43.2950       0.393162        41.9800     
  1013.05        500.000                 NaN   5.94010                 NaN            NaN   1.49587        6.89049        43.2962       0.393460        41.9839     
  1012.05        500.000                 NaN   5.93037                 NaN            NaN   1.50217        6.88993        43.2963       0.393751        41.9875     
  1011.05        500.000                 NaN   5.87563                 NaN            NaN   1.53116        6.88126        43.3155       0.396829        41.9996     
  1010.04        500.000                 NaN   5.86466                 NaN            NaN   1.53783        6.88030        43.3167       0.397214        42.0033     
  1009.04        500.000                 NaN   5.85396                 NaN            NaN   1.54437        6.87938        43.3178       0.397586        42.0069     
  1008.03        500.000                 NaN   5.84324                 NaN            NaN   1.55088        6.87844        43.3189       0.397963        42.0106     
  1007.03        500.000                 NaN   5.83277                 NaN            NaN   1.55727        6.87755        43.3199       0.398325        42.0142     
  1006.02        500.000                 NaN   5.82245                 NaN            NaN   1.56357        6.87667        43.3209       0.398681        42.0177     
  1005.02        500.000                 NaN   5.81229                 NaN            NaN   1.56979        6.87582        43.3218       0.399029        42.0213     
  1004.02        500.000                 NaN   5.80228                 NaN            NaN   1.57592        6.87499        43.3227       0.399371        42.0248     
  1003.01        500.000                 NaN   5.81157                 NaN            NaN   1.57211        6.87749        43.3158       0.398526        42.0245     
  1002.01        500.000                 NaN   5.80238                 NaN            NaN   1.57782        6.87680        43.3164       0.398818        42.0278     
  1001.00        500.000                 NaN   5.79333                 NaN            NaN   1.58346        6.87613        43.3169       0.399103        42.0311     
  1000.00        500.000                 NaN   5.78441                 NaN            NaN   1.58902        6.87548        43.3173       0.399382        42.0344     
