|6.6.6
Archiving\03_Data\fracLP/QFM_m5/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.10147        5.88303       0.994711        7.04292        41.9575        40.6025       0.417879     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.53303        7.50012       0.177778E-004   7.08849        41.8734        40.6099       0.395048     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.67509        6.30653        2.01316        7.05847        41.9316        40.6043       0.410824     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.83574        6.35467        1.80635        7.06021        41.9283        40.6047       0.410048     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.02573        6.41884        1.55371        7.06160        41.9257        40.6050       0.409440     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.19650        6.46685        1.33676        7.06320        41.9226        40.6053       0.408724     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.37739        6.51778        1.10663        7.06467        41.9198        40.6056       0.408075     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.56776        6.57122       0.864381        7.06601        41.9172        40.6059       0.407483     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.70534        6.35438                 NaN   7.10854        41.8316        40.6148       0.385302     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.80030        6.26322                 NaN   7.11173        41.8255        40.6155       0.383796     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.89369        6.17360                 NaN   7.11491        41.8193        40.6162       0.382294     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.92524        1.15385                 NaN   7.12300        41.8012        40.6181       0.378583     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.97109        1.11281                 NaN   7.12732        41.7936        40.6188       0.376352     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.03060        1.05827                 NaN   7.13178        41.7858        40.6195       0.374049     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.11097       0.983056                 NaN   7.13643        41.7777        40.6202       0.371645     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.22295       0.876527                 NaN   7.14135        41.7691        40.6209       0.369105     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.40828       0.696155                 NaN   7.14603        41.7612        40.6216       0.366761     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.866283        9.24680                 NaN   7.15377        41.7471        40.6230       0.363069     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.67368        7.43735                 NaN   7.15246        41.7491        40.6232       0.364217     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.30360        2.20571        4.56819        7.12442        41.8004        40.6188       0.378899     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.68943        8.42678                 NaN   7.15380        41.7428        40.6242       0.362988     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.69154        8.43426                 NaN   7.16010        41.7282        40.6261       0.359787     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.61979        5.43263       0.717114E-004   7.10879        41.8338        40.6162       0.388722     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.61138        5.44552       0.649380E-004   7.11219        41.8267        40.6170       0.387089     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.62633        5.43757                 NaN   7.11905        41.8163        40.6176       0.383134     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.63363        5.43398                 NaN   7.12206        41.8103        40.6183       0.381726     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.64088        5.43047                 NaN   7.12513        41.8042        40.6190       0.380279     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.64536        5.42980                 NaN   7.12805        41.7982        40.6198       0.378866     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.65345        5.42531                 NaN   7.13116        41.7921        40.6205       0.377490     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.66096        5.42160                 NaN   7.13427        41.7859        40.6212       0.376054     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.67138        5.41512                 NaN   7.13740        41.7797        40.6219       0.374470     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.67310        5.41713                 NaN   7.14033        41.7736        40.6227       0.373158     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.68916        5.40510                 NaN   7.14457        41.7660        40.6235       0.371687     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.69314        5.40458                 NaN   7.14753        41.7600        40.6242       0.370537     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.69708        5.40480                 NaN   7.14979        41.7547        40.6249       0.368727     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.70460        5.40117                 NaN   7.15275        41.7486        40.6257       0.367259     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.71907        5.39132                 NaN   7.15601        41.7413        40.6266       0.365638     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.72137        5.39284                 NaN   7.15938        41.7350        40.6273       0.364144     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.73384        5.38379                 NaN   7.16224        41.7293        40.6280       0.362844     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.74274        5.37908                 NaN   7.16685        41.7213        40.6288       0.361183     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.75438        5.37189       0.516030E-004   7.17000        41.7145        40.6296       0.359531     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.75791        5.37236       0.538257E-004   7.17328        41.7082        40.6305       0.357641     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.77228        5.36238       0.563973E-004   7.17582        41.7020        40.6313       0.356159     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.83504        5.29708                 NaN   7.17693        41.7043        40.6306       0.356056     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.78871        5.35518       0.629629E-004   7.18296        41.6876        40.6329       0.352644     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.80051        5.33666                 NaN   7.18029        41.6952        40.6321       0.355211     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.81571        5.32912                 NaN   7.18242        41.6869        40.6336       0.352229     
