|6.6.6
Archiving\03_Data\fracLP/QFM_m5/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1561.40        500.000        98.9337                 NaN            NaN            NaN            NaN  0.898012E-002            NaN   1.05733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9708                 NaN            NaN            NaN            NaN  0.109430E-001            NaN   1.01821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9768                 NaN            NaN            NaN            NaN  0.845241E-002            NaN   1.01478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9919                 NaN            NaN            NaN            NaN  0.534993E-002            NaN   1.00273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.0035                 NaN            NaN            NaN            NaN  0.142074E-002            NaN  0.995104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0200                 NaN            NaN            NaN            NaN  0.245238E-002            NaN  0.977580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0337                 NaN            NaN            NaN            NaN  0.144769E-001            NaN  0.951804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0476                 NaN            NaN            NaN            NaN            NaN            NaN  0.952363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0562                 NaN            NaN            NaN            NaN  0.111294E-002            NaN  0.942638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0786                 NaN            NaN            NaN            NaN  0.123153E-002            NaN  0.920195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0891                 NaN            NaN            NaN            NaN  0.180049E-001            NaN  0.892938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.1023                 NaN            NaN            NaN            NaN  0.728481E-002            NaN  0.890465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.1135                 NaN            NaN            NaN            NaN  0.268793E-003            NaN  0.886228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1234                 NaN            NaN            NaN            NaN            NaN            NaN  0.876566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1342                 NaN            NaN            NaN            NaN            NaN            NaN  0.865784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1470                 NaN            NaN            NaN            NaN  0.144504E-002            NaN  0.851505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1567                 NaN            NaN            NaN            NaN            NaN            NaN  0.843317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1675                 NaN            NaN            NaN            NaN            NaN            NaN  0.832542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1803                 NaN            NaN            NaN            NaN            NaN            NaN  0.819734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1899                 NaN            NaN            NaN            NaN            NaN            NaN  0.810076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1981                 NaN            NaN            NaN            NaN            NaN            NaN  0.801895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.2110                 NaN            NaN            NaN            NaN            NaN            NaN  0.789006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2172                 NaN            NaN            NaN            NaN            NaN            NaN  0.782813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2288                 NaN            NaN            NaN            NaN            NaN            NaN  0.771151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2367                 NaN            NaN            NaN            NaN            NaN            NaN  0.763340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2477                 NaN            NaN            NaN            NaN            NaN            NaN  0.752271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2522                 NaN            NaN            NaN            NaN            NaN            NaN  0.736692       0.110831E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1408                 NaN            NaN            NaN            NaN            NaN            NaN  0.147978       0.711178                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1342                 NaN            NaN            NaN            NaN            NaN            NaN  0.684466E-001  0.797386                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1426                 NaN            NaN            NaN            NaN            NaN            NaN  0.612899E-001  0.796112                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1498                 NaN            NaN            NaN            NaN            NaN            NaN  0.517492E-001  0.798410                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1558                 NaN            NaN            NaN            NaN            NaN            NaN  0.421955E-001  0.802041                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1608                 NaN            NaN            NaN            NaN            NaN            NaN  0.320498E-001  0.807127                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1666                 NaN            NaN            NaN            NaN            NaN            NaN  0.224765E-001  0.810969                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1705                 NaN            NaN            NaN            NaN            NaN            NaN  0.111346E-001  0.818382                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1750                 NaN            NaN            NaN            NaN            NaN            NaN  0.844411E-003  0.824137                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1809                 NaN            NaN            NaN            NaN            NaN            NaN  0.552928E-001  0.763758                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.815129                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.820047                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.815319                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.8115                 NaN            NaN            NaN            NaN            NaN            NaN  0.231927E-001  0.552784       0.612564                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.7027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.735812       0.561459                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.7269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.549736       0.723380                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.7521                 NaN            NaN            NaN            NaN            NaN            NaN  0.516036E-001  0.483480       0.712797                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.7746                 NaN            NaN            NaN            NaN            NaN            NaN  0.588401E-001  0.464530       0.702001                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.7980                 NaN            NaN            NaN            NaN            NaN            NaN  0.566621E-001  0.455560       0.689730                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8182                 NaN            NaN            NaN            NaN            NaN            NaN  0.545603E-001  0.679816       0.447410                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8422                 NaN            NaN            NaN            NaN            NaN            NaN  0.527918E-001  0.666877       0.438157                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8618                 NaN            NaN            NaN            NaN            NaN            NaN  0.524767E-001  0.656774       0.428930                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6124                 NaN            NaN            NaN            NaN            NaN            NaN  0.403889E-001  0.541975       0.679387                 NaN  0.125875                 NaN            NaN            NaN
  1436.09        500.000        96.5391                 NaN            NaN            NaN            NaN            NaN            NaN  0.525144E-001  0.906037        1.38042                 NaN   1.12195                 NaN            NaN            NaN
  1433.58        500.000        96.6813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.867050        1.37404                 NaN   1.07763                 NaN            NaN            NaN
  1431.08        500.000        96.8151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.31800       0.830401                 NaN   1.03652                 NaN            NaN            NaN
  1428.57        500.000        96.9556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25955       0.793179                 NaN  0.991662                 NaN            NaN            NaN
  1426.07        500.000        97.0726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.762521        1.21023                 NaN  0.954694                 NaN            NaN            NaN
  1423.56        500.000        97.1850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.16364       0.731614                 NaN  0.919727                 NaN            NaN            NaN
  1421.05        500.000        97.2924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.11904       0.702662                 NaN  0.885864                 NaN            NaN            NaN
  1418.55        500.000        97.3935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.676357        1.07665                 NaN  0.853458                 NaN            NaN            NaN
  1416.04        500.000        97.4876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.650278        1.03814                 NaN  0.824006                 NaN            NaN            NaN
  1413.53        500.000        97.5758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.627328        1.00116                 NaN  0.795729                 NaN            NaN            NaN
  1411.03        500.000        97.6612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.966123       0.604098                 NaN  0.768568                 NaN            NaN            NaN
  1408.52        500.000        97.7419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.582672       0.932913                 NaN  0.742532                 NaN            NaN            NaN
  1406.02        500.000        97.8153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.563164       0.902213                 NaN  0.719302                 NaN            NaN            NaN
  1403.51        500.000        97.8891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.872630       0.542706                 NaN  0.695559                 NaN            NaN            NaN
  1401.00        500.000        97.9559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.845194       0.524760                 NaN  0.674183                 NaN            NaN            NaN
  1398.50        500.000        98.0219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.506486       0.818561                 NaN  0.653068                 NaN            NaN            NaN
  1395.99        500.000        98.0837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.490193       0.793174                 NaN  0.632926                 NaN            NaN            NaN
  1393.48        500.000        98.1421                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.769414       0.474553                 NaN  0.613954                 NaN            NaN            NaN
  1390.98        500.000        98.1981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.459732       0.746422                 NaN  0.595740                 NaN            NaN            NaN
  1388.47        500.000        98.2530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.724230       0.444838                 NaN  0.577908                 NaN            NaN            NaN
  1385.96        500.000        98.3038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.431221       0.703618                 NaN  0.561395                 NaN            NaN            NaN
  1383.46        500.000        98.3521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.417581       0.684456                 NaN  0.545862                 NaN            NaN            NaN
  1380.95        500.000        98.4002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.665046       0.404784                 NaN  0.529992                 NaN            NaN            NaN
  1378.45        500.000        98.4452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.392818       0.646875                 NaN  0.515094                 NaN            NaN            NaN
  1375.94        500.000        98.4882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.629505       0.381179                 NaN  0.501106                 NaN            NaN            NaN
  1373.43        500.000        98.5299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.369711       0.612916                 NaN  0.487472                 NaN            NaN            NaN
  1370.93        500.000        98.5692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.359266       0.596927                 NaN  0.474582                 NaN            NaN            NaN
  1368.42        500.000        98.6091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.348235       0.581417                 NaN  0.461293                 NaN            NaN            NaN
  1365.91        500.000        98.6447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.567210       0.338425                 NaN  0.449670                 NaN            NaN            NaN
  1363.41        500.000        98.6810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.328659       0.552688                 NaN  0.437617                 NaN            NaN            NaN
  1360.90        500.000        98.7147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.319603       0.539226                 NaN  0.426501                 NaN            NaN            NaN
  1358.40        500.000        98.7470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.310392       0.526818                 NaN  0.415814                 NaN            NaN            NaN
  1355.89        500.000        98.7798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.302177       0.513262                 NaN  0.404798                 NaN            NaN            NaN
  1353.38        500.000        98.8097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.293882       0.501489                 NaN  0.394933                 NaN            NaN            NaN
  1350.88        500.000        98.8397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.489884       0.285265                 NaN  0.385141                 NaN            NaN            NaN
  1348.37        500.000        98.8682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.278345       0.478060                 NaN  0.375372                 NaN            NaN            NaN
  1345.86        500.000        98.8953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.271038       0.467317                 NaN  0.366308                 NaN            NaN            NaN
  1343.36        500.000        98.9221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.456820       0.263682                 NaN  0.357399                 NaN            NaN            NaN
  1340.85        500.000        98.9479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.446620       0.256712                 NaN  0.348736                 NaN            NaN            NaN
  1338.35        500.000        98.9725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.250148       0.436870                 NaN  0.340515                 NaN            NaN            NaN
  1335.84        500.000        98.9969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.243661       0.427124                 NaN  0.332282                 NaN            NaN            NaN
  1333.33        500.000        99.0198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.237471       0.418094                 NaN  0.324669                 NaN            NaN            NaN
  1330.83        500.000        99.0412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.409782       0.231414                 NaN  0.317577                 NaN            NaN            NaN
  1328.32        500.000        99.0659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.399896       0.225079                 NaN  0.309129                 NaN            NaN            NaN
  1325.81        500.000        99.0867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.391551       0.219657                 NaN  0.302042                 NaN            NaN            NaN
  1323.31        500.000        99.1062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.383747       0.214433                 NaN  0.295584                 NaN            NaN            NaN
  1320.80        500.000        99.1266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.375706       0.209023                 NaN  0.288638                 NaN            NaN            NaN
  1318.30        500.000        99.1462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.203693       0.368011                 NaN  0.282069                 NaN            NaN            NaN
  1315.79        500.000        99.1652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.360522       0.198672                 NaN  0.275646                 NaN            NaN            NaN
  1313.28        500.000        99.1833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.353226       0.193942                 NaN  0.269536                 NaN            NaN            NaN
  1310.78        500.000        99.2011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.345921       0.189522                 NaN  0.263496                 NaN            NaN            NaN
  1308.27        500.000        99.2185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.185002       0.338905                 NaN  0.257623                 NaN            NaN            NaN
  1305.76        500.000        99.2358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.180271       0.332240                 NaN  0.251717                 NaN            NaN            NaN
  1303.26        500.000        99.2517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.176260       0.325685                 NaN  0.246371                 NaN            NaN            NaN
  1300.75        500.000        99.2675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.319412       0.172078                 NaN  0.241041                 NaN            NaN            NaN
  1298.25        500.000        99.2831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.313224       0.167906                 NaN  0.235797                 NaN            NaN            NaN
  1295.74        500.000        74.0283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.01753        1.98486                 NaN   2.85816        17.1112                 NaN            NaN
  1293.23        500.000        79.5069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.12993        1.58358                 NaN   2.26488        13.5148                 NaN            NaN
  1290.73        500.000        83.9463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25773        2.42565                 NaN   1.78589        10.5845                 NaN            NaN
  1288.22        500.000        86.8375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.96519        1.04505                 NaN   1.47192        8.68032                 NaN            NaN
  1285.71        500.000        88.8781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.893219        1.63993                 NaN   1.24867        7.34010                 NaN            NaN
  1283.21        500.000        90.3860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.780735        1.39837                 NaN   1.08230        6.35264                 NaN            NaN
  1280.70        500.000        91.5403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21267       0.694998                 NaN  0.954089        5.59795                 NaN            NaN
  1278.20        500.000        92.4761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.06255       0.623955                 NaN  0.849153        4.98825                 NaN            NaN
  1275.69        500.000        93.2307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.566272       0.940972                 NaN  0.763764        4.49834                 NaN            NaN
  1273.18        500.000        93.8603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.839472       0.518204                 NaN  0.692071        4.08996                 NaN            NaN
  1270.68        500.000        94.3960                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.475525       0.754401                 NaN  0.630642        3.74338                 NaN            NaN
  1268.17        500.000        94.8545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.680585       0.440123                 NaN  0.577681        3.44711                 NaN            NaN
  1265.66        500.000        95.2495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.617699       0.409060                 NaN  0.531886        3.19182                 NaN            NaN
  1263.16        500.000        95.6003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.562144       0.380790                 NaN  0.490773        2.96603                 NaN            NaN
  1260.65        500.000        95.9090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.513631       0.355629                 NaN  0.454498        2.76728                 NaN            NaN
  1258.15        500.000        96.1853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.332606       0.470734                 NaN  0.421845        2.58951                 NaN            NaN
  1255.64        500.000        96.4340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.431890       0.311974                 NaN  0.392287        2.42982                 NaN            NaN
  1253.13        500.000        96.6532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.294124       0.398285                 NaN  0.366294        2.28811                 NaN            NaN
  1250.63        500.000        96.8543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.277047       0.367684                 NaN  0.342309        2.15871                 NaN            NaN
  1248.12        500.000        97.0361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.261842       0.340346                 NaN  0.320620        2.04113                 NaN            NaN
  1245.61        500.000        97.2051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.246605       0.315362                 NaN  0.300414        1.93252                 NaN            NaN
  1243.11        500.000        97.3564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.233784       0.293079                 NaN  0.282312        1.83439                 NaN            NaN
  1240.60        500.000        97.4956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.272607       0.222173                 NaN  0.265551        1.74406                 NaN            NaN
  1238.10        500.000        97.6223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.210829       0.254531                 NaN  0.250564        1.66173                 NaN            NaN
  1235.59        500.000        97.7409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.200495       0.238071                 NaN  0.236202        1.58437                 NaN            NaN
  1233.08        500.000        97.8504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.190966       0.222413                 NaN  0.223136        1.51306                 NaN            NaN
  1230.58        500.000        97.9516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.181871       0.208365                 NaN  0.210981        1.44716                 NaN            NaN
  1228.07        500.000        98.0452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.173302       0.195882                 NaN  0.199872        1.38574                 NaN            NaN
  1225.56        500.000        98.1312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.184092       0.166025                 NaN  0.189609        1.32911                 NaN            NaN
  1223.06        500.000        98.2128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.173351       0.158480                 NaN  0.179830        1.27552                 NaN            NaN
  1220.55        500.000        98.2879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.163299       0.152119                 NaN  0.170929        1.22573                 NaN            NaN
  1218.05        500.000        98.3588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.145573       0.154266                 NaN  0.162500        1.17884                 NaN            NaN
  1215.54        500.000        92.0200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.274927       0.364050                 NaN  0.570326        3.64906        3.12169                 NaN
  1213.03        500.000        89.1184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.474234       0.319591                 NaN  0.756211        4.75470        4.57687                 NaN
  1210.53        500.000        89.4294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.473427       0.303398                 NaN  0.734542        4.61216        4.44708                 NaN
  1208.02        500.000        89.5316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.484472       0.289004                 NaN  0.726773        4.56403        4.40408                 NaN
  1205.51        500.000        89.3292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.512217       0.278790                 NaN  0.738984        4.65210        4.48868                 NaN
  1203.01        500.000        87.0142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.513604E-002  0.844997                 NaN  0.843045        5.65596        5.63667                 NaN
  1200.50        500.000        85.4797                 NaN  0.606962E-001            NaN            NaN            NaN            NaN            NaN  0.156273       0.685150                 NaN   1.00896        6.39230        6.21697                 NaN
  1197.99        500.000        83.8838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.27991                 NaN            NaN   1.09513        7.14917        6.59201                 NaN
  1195.49        500.000        54.6816                 NaN  0.180022                 NaN            NaN            NaN            NaN            NaN   2.47949                 NaN            NaN   2.98239        20.1222        19.5544                 NaN
  1192.98        500.000                 NaN            NaN  0.332568                 NaN            NaN            NaN            NaN            NaN   5.46562                 NaN            NaN   6.52159        44.5024        42.8565       0.321241     
  1190.48        500.000                 NaN            NaN  0.320507                 NaN            NaN            NaN            NaN            NaN   5.51527                 NaN            NaN   6.51942        44.5072        42.8156       0.321956     
  1187.97        500.000                 NaN            NaN  0.312209                 NaN            NaN            NaN            NaN            NaN   5.57558                 NaN            NaN   6.53353        44.4673        42.7944       0.316917     
  1185.46        500.000                 NaN            NaN  0.290211                 NaN            NaN            NaN            NaN            NaN   5.70165                 NaN            NaN   6.54895        44.4209        42.7270       0.311254     
  1182.96        500.000                 NaN            NaN  0.257130                 NaN            NaN            NaN            NaN            NaN   5.89209                 NaN            NaN   6.57235        44.3510        42.6249       0.302558     
  1180.45        500.000                 NaN            NaN  0.215442                 NaN            NaN            NaN            NaN            NaN   5.14647       0.979881                 NaN   6.59869        44.2724        42.4944       0.292631     
  1177.94        500.000                 NaN            NaN  0.153653                 NaN            NaN            NaN            NaN            NaN   3.59555        2.88670                 NaN   6.64294        44.1434        42.3017       0.276096     
  1175.44        500.000                 NaN            NaN  0.364325E-001            NaN            NaN            NaN            NaN            NaN   7.14983                 NaN            NaN   6.72070        43.9136        41.9330       0.246473     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.35163                 NaN            NaN   6.74243        43.8500        41.8179       0.238042     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.36183        1.97387                 NaN   6.73397        43.8740        41.8156       0.240797     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.33769                 NaN            NaN   6.73865        43.8660        41.8177       0.239983     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.08512        3.25226                 NaN   6.73795        43.8657        41.8186       0.240290     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.86620        5.48573                 NaN   6.74618        43.8392        41.8248       0.237839     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.104838       0.381998        6.86503        6.74875        43.8356        41.8263       0.237495     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.28631        1.07805                 NaN   6.75852        43.8123        41.8306       0.234182     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.97153        4.37419                 NaN   6.74695        43.8419        41.8276       0.237794     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.45837        5.91288                 NaN   6.76467        43.7956        41.8361       0.232330     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.05305        3.29523                 NaN   6.74878        43.8335        41.8321       0.237281     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.36901                 NaN            NaN   6.76734        43.7941        41.8376       0.231964     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.13511        2.23533                 NaN   6.76388        43.7904        41.8417       0.233594     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.90384        2.47398                 NaN   6.77411        43.7743        41.8436       0.230237     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.86705        2.51417                 NaN   6.77738        43.7661        41.8460       0.229326     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.38473                 NaN            NaN   6.78080        43.7574        41.8485       0.228516     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.38804                 NaN            NaN   6.78406        43.7493        41.8509       0.227632     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.39141                 NaN            NaN   6.78736        43.7411        41.8534       0.226723     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.39486                 NaN            NaN   6.79069        43.7329        41.8558       0.225805     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.40542                 NaN            NaN   6.79914        43.7126        41.8598       0.223036     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.94467        3.46444                 NaN   6.80262        43.7040        41.8622       0.222065     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.03684        4.87150       0.492352        6.79769        43.7160        41.8620       0.223622     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.16204        4.32948       0.865462        6.75958        43.7940        41.8547       0.234761     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.20424        4.35703       0.797782        6.76167        43.7882        41.8569       0.234208     
