|6.6.6
Archiving\03_Data\eqLP/QFM_m5/WD94/WD94_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1278.85        500.000                 NaN  0.770160                 NaN   55.0182       0.639802        21.8400        6.66898        6.65951        4.49136        3.91191                 NaN
  1275.64        500.000                 NaN  0.770166                 NaN   55.0179       0.639818        21.8400        6.66899        6.65949        4.49162        3.91197                 NaN
  1272.44        500.000                 NaN  0.770171                 NaN   55.0176       0.639833        21.8400        6.66901        6.65947        4.49187        3.91204                 NaN
  1269.23        500.000                 NaN  0.770176                 NaN   55.0173       0.639848        21.8399        6.66902        6.65945        4.49212        3.91210                 NaN
  1266.03        500.000                 NaN  0.770182                 NaN   55.0170       0.639864        21.8399        6.66903        6.65942        4.49238        3.91217                 NaN
  1262.82        500.000                 NaN  0.770187                 NaN   55.0167       0.639879        21.8399        6.66905        6.65940        4.49263        3.91223                 NaN
  1259.62        500.000                 NaN  0.770192                 NaN   55.0164       0.639895        21.8398        6.66906        6.65938        4.49288        3.91230                 NaN
  1256.41        500.000                 NaN  0.770125                 NaN   55.0297       0.656869        22.0415        6.70974        6.31322        4.54800        3.93082                 NaN
  1253.21        500.000                 NaN  0.770130                 NaN   55.0294       0.656884        22.0415        6.70972        6.31323        4.54826        3.93088                 NaN
  1250.00        500.000                 NaN  0.770135                 NaN   55.0291       0.656900        22.0414        6.70970        6.31325        4.54851        3.93095                 NaN
  1246.79        500.000                 NaN  0.770140                 NaN   55.0288       0.656916        22.0414        6.70967        6.31326        4.54877        3.93101                 NaN
  1243.59        500.000                 NaN  0.770145                 NaN   55.0285       0.656931        22.0414        6.70965        6.31328        4.54903        3.93108                 NaN
  1240.38        500.000                 NaN  0.770150                 NaN   55.0282       0.656947        22.0414        6.70963        6.31329        4.54928        3.93114                 NaN
  1237.18        500.000                 NaN  0.770155                 NaN   55.0279       0.656963        22.0413        6.70961        6.31331        4.54954        3.93121                 NaN
  1233.97        500.000                 NaN  0.770160                 NaN   55.0276       0.656978        22.0413        6.70959        6.31332        4.54979        3.93127                 NaN
  1230.77        500.000                 NaN  0.770094                 NaN   55.0325       0.677449        22.2048        6.75134        6.01481        4.60276        3.94625                 NaN
  1227.56        500.000                 NaN  0.770099                 NaN   55.0322       0.677465        22.2047        6.75132        6.01483        4.60301        3.94631                 NaN
  1224.36        500.000                 NaN  0.770103                 NaN   55.0319       0.677481        22.2047        6.75129        6.01484        4.60327        3.94638                 NaN
  1221.15        500.000                 NaN  0.770108                 NaN   55.0316       0.677496        22.2047        6.75127        6.01486        4.60353        3.94644                 NaN
  1217.95        500.000                 NaN  0.770113                 NaN   55.0313       0.677512        22.2047        6.75125        6.01488        4.60379        3.94650                 NaN
  1214.74        500.000                 NaN  0.770118                 NaN   55.0310       0.677528        22.2047        6.75122        6.01489        4.60405        3.94657                 NaN
  1211.54        500.000                 NaN  0.770123                 NaN   55.0307       0.677544        22.2046        6.75120        6.01491        4.60430        3.94663                 NaN
  1208.33        500.000                 NaN  0.770128                 NaN   55.0303       0.677560        22.2046        6.75118        6.01493        4.60456        3.94670                 NaN
  1205.13        500.000                 NaN  0.770068                 NaN   55.0323       0.699556        22.3513        5.74560        6.78592        4.65494        3.96036                 NaN
  1201.92        500.000                 NaN  0.770072                 NaN   55.0319       0.699572        22.3513        5.74562        6.78590        4.65520        3.96043                 NaN
  1198.72        500.000                 NaN  0.770077                 NaN   55.0316       0.699588        22.3512        5.74564        6.78587        4.65546        3.96049                 NaN
  1195.51        500.000                 NaN  0.770082                 NaN   55.0313       0.699605        22.3512        5.74565        6.78585        4.65572        3.96055                 NaN
  1192.31        500.000                 NaN  0.770086                 NaN   55.0310       0.699621        22.3512        5.74567        6.78583        4.65598        3.96062                 NaN
  1189.10        500.000                 NaN  0.770091                 NaN   55.0307       0.699637        22.3512        5.74569        6.78580        4.65624        3.96068                 NaN
  1185.90        500.000                 NaN  0.770096                 NaN   55.0303       0.699653        22.3512        5.74571        6.78578        4.65650        3.96075                 NaN
  1182.69        500.000                 NaN  0.770100                 NaN   55.0300       0.699669        22.3512        5.74573        6.78576        4.65676        3.96081                 NaN
  1179.49        500.000                 NaN  0.770046                 NaN   55.0287       0.723232        22.4844        5.50086        6.81569        4.70471        3.97244                 NaN
  1176.28        500.000                 NaN  0.770051                 NaN   55.0283       0.723249        22.4844        5.50088        6.81567        4.70497        3.97250                 NaN
  1173.08        500.000                 NaN  0.770055                 NaN   55.0280       0.723265        22.4843        5.50090        6.81564        4.70524        3.97256                 NaN
  1169.87        500.000                 NaN  0.770060                 NaN   55.0277       0.723282        22.4843        5.50092        6.81562        4.70550        3.97263                 NaN
  1166.67        500.000                 NaN  0.770064                 NaN   55.0273       0.723298        22.4843        5.50094        6.81559        4.70576        3.97269                 NaN
  1163.46        500.000                 NaN  0.770069                 NaN   55.0270       0.723315        22.4843        5.50096        6.81557        4.70602        3.97276                 NaN
  1160.26        500.000                 NaN  0.770073                 NaN   55.0267       0.723331        22.4843        5.50098        6.81554        4.70628        3.97282                 NaN
  1157.05        500.000                 NaN  0.770078                 NaN   55.0264       0.723348        22.4843        5.50100        6.81552        4.70655        3.97288                 NaN
  1153.85        500.000                 NaN  0.770029                 NaN   55.0222       0.748271        22.6091        5.27520        6.83976        4.75243        3.98299                 NaN
  1150.64        500.000                 NaN  0.770033                 NaN   55.0219       0.748288        22.6091        5.27522        6.83974        4.75269        3.98306                 NaN
  1147.44        500.000                 NaN  0.770037                 NaN   55.0216       0.748305        22.6090        5.27524        6.83971        4.75296        3.98312                 NaN
  1144.23        500.000                 NaN  0.770042                 NaN   55.0212       0.748322        22.6090        5.27527        6.83969        4.75322        3.98318                 NaN
  1141.03        500.000                 NaN  0.770046                 NaN   55.0209       0.748339        22.6090        5.27529        6.83966        4.75348        3.98325                 NaN
  1137.82        500.000                 NaN  0.770050                 NaN   55.0206       0.748356        22.6090        5.27531        6.83964        4.75375        3.98331                 NaN
  1134.62        500.000                 NaN  0.770054                 NaN   55.0202       0.748373        22.6090        5.27533        6.83961        4.75401        3.98337                 NaN
  1131.41        500.000                 NaN  0.770059                 NaN   55.0199       0.748389        22.6090        5.27535        6.83959        4.75428        3.98343                 NaN
  1128.21        500.000                 NaN  0.770017                 NaN   55.0122       0.775040        22.7265        6.86203        5.06539        4.79646        3.99239                 NaN
  1125.00        500.000                 NaN  0.770021                 NaN   55.0119       0.775058        22.7265        6.86200        5.06541        4.79673        3.99245                 NaN
  1121.79        500.000                 NaN  0.770026                 NaN   55.0115       0.775075        22.7265        6.86198        5.06543        4.79700        3.99251                 NaN
  1118.59        500.000                 NaN  0.770030                 NaN   55.0112       0.775092        22.7265        6.86195        5.06545        4.79726        3.99257                 NaN
  1115.38        500.000                 NaN  0.770034                 NaN   55.0108       0.775110        22.7265        6.86192        5.06548        4.79753        3.99264                 NaN
  1112.18        500.000                 NaN  0.770038                 NaN   55.0105       0.775127        22.7264        6.86190        5.06550        4.79779        3.99270                 NaN
  1108.97        500.000                 NaN  0.770042                 NaN   55.0102       0.775144        22.7264        6.86187        5.06552        4.79806        3.99276                 NaN
  1105.77        500.000                 NaN  0.770046                 NaN   55.0098       0.775161        22.7264        6.86185        5.06554        4.79833        3.99282                 NaN
  1102.56        500.000                 NaN  0.770010                 NaN   54.9992       0.803324        22.8396        6.87953        4.86964        4.83849        4.00020                 NaN
  1099.36        500.000                 NaN  0.770014                 NaN   54.9988       0.803341        22.8396        6.87950        4.86966        4.83876        4.00027                 NaN
  1096.15        500.000                 NaN  0.770017                 NaN   54.9985       0.803359        22.8396        6.87947        4.86968        4.83902        4.00033                 NaN
  1092.95        500.000                 NaN  0.770021                 NaN   54.9982       0.803377        22.8396        6.87945        4.86971        4.83929        4.00039                 NaN
  1089.74        500.000                 NaN  0.770025                 NaN   54.9978       0.803394        22.8396        6.87942        4.86973        4.83956        4.00045                 NaN
  1086.54        500.000                 NaN  0.770029                 NaN   54.9975       0.803412        22.8396        6.87940        4.86975        4.83983        4.00051                 NaN
  1083.33        500.000                 NaN  0.770033                 NaN   54.9971       0.803430        22.8396        6.87937        4.86978        4.84010        4.00058                 NaN
  1080.13        500.000                 NaN  0.770037                 NaN   54.9968       0.803447        22.8396        6.87934        4.86980        4.84036        4.00064                 NaN
  1076.92        500.000                 NaN  0.770007                 NaN   54.9827       0.833255        22.9504        6.89498        4.68466        4.87734        4.00660                 NaN
  1073.72        500.000                 NaN  0.770011                 NaN   54.9824       0.833273        22.9504        6.89495        4.68468        4.87761        4.00666                 NaN
  1070.51        500.000                 NaN  0.770015                 NaN   54.9820       0.833291        22.9504        6.89493        4.68471        4.87788        4.00672                 NaN
  1067.31        500.000                 NaN  0.770019                 NaN   54.9817       0.833309        22.9504        6.89490        4.68473        4.87815        4.00678                 NaN
  1064.10        500.000                 NaN  0.770022                 NaN   54.9813       0.833328        22.9504        6.89487        4.68476        4.87842        4.00684                 NaN
  1060.90        500.000                 NaN  0.770026                 NaN   54.9810       0.833346        22.9504        6.89485        4.68478        4.87869        4.00690                 NaN
  1057.69        500.000                 NaN  0.770030                 NaN   54.9806       0.833364        22.9504        6.89482        4.68481        4.87896        4.00696                 NaN
  1054.49        500.000                 NaN  0.770033                 NaN   54.9803       0.833382        22.9504        6.89479        4.68483        4.87923        4.00703                 NaN
  1051.28        500.000                 NaN  0.770009                 NaN   54.9629       0.864932        23.0607        4.50924        6.90683        4.91409        4.01125                 NaN
  1048.08        500.000                 NaN  0.770013                 NaN   54.9626       0.864951        23.0607        4.50926        6.90680        4.91436        4.01131                 NaN
  1044.87        500.000                 NaN  0.770016                 NaN   54.9622       0.864969        23.0607        4.50929        6.90677        4.91463        4.01137                 NaN
  1041.67        500.000                 NaN  0.770020                 NaN   54.9619       0.864988        23.0607        4.50931        6.90675        4.91490        4.01143                 NaN
  1038.46        500.000                 NaN  0.770013                 NaN   54.9517       0.881427        23.1171        4.42288        6.91271        4.93085        4.01336                 NaN
  1035.26        500.000                 NaN  0.770016                 NaN   54.9462       0.885904        23.1260        4.41326        6.91711        4.93731        2.90574        1.09845     
  1032.05        500.000                 NaN  0.770019                 NaN   54.9409       0.890261        23.1360        6.92132        4.40289        4.94422        1.85254        2.14188     
  1028.85        500.000                 NaN  0.770023                 NaN   54.9406       0.890281        23.1360        6.92130        4.40292        4.94449        1.85257        2.14184     
  1025.64        500.000                 NaN  0.770024                 NaN   54.9296       0.899072        23.1563        6.93013        4.38310        4.95801       0.179248E-001   3.95581     
  1022.44        500.000                 NaN  0.770027                 NaN   54.9254       0.903284        23.1426        6.94036        4.38386        4.96185                 NaN   3.97261     
  1019.23        500.000                 NaN  0.770022                 NaN   54.9205       0.908706        23.1883        6.93281        4.33869        4.96409                 NaN   3.97684     
  1016.03        500.000                 NaN  0.770027                 NaN   54.9202       0.908726        23.1884        6.93280        4.33873        4.96437                 NaN   3.97677     
  1012.82        500.000                 NaN  0.770026                 NaN   54.9141       0.917669        23.2172        6.93604        4.29479        4.96966                 NaN   3.98049     
  1009.62        500.000                 NaN  0.770030                 NaN   54.9139       0.917690        23.2172        6.93602        4.29482        4.96994                 NaN   3.98042     
  1006.41        500.000                 NaN  0.770034                 NaN   54.9136       0.917710        23.2173        6.93601        4.29485        4.97022                 NaN   3.98035     
  1003.21        500.000                 NaN  0.770039                 NaN   54.9133       0.917731        23.2173        6.93599        4.29489        4.97050                 NaN   3.98028     
  1000.00        500.000                 NaN  0.770031                 NaN   54.9006       0.936098        23.2762        6.94046        4.20791        4.98009                 NaN   3.98858     
