|6.6.6
Archiving\03_Data\frac/QFM_m0.5/LAR/LAR_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1463.66        2500.00        98.5865                 NaN            NaN            NaN  0.462882E-005            NaN  0.442300       0.971196                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6041                 NaN            NaN            NaN  0.340804E-001            NaN  0.981430       0.380433                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6347                 NaN            NaN            NaN  0.133414                 NaN   1.02613       0.205783                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6480                 NaN            NaN            NaN  0.130477                 NaN  0.206475        1.01505                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6672                 NaN            NaN            NaN  0.124856                 NaN  0.991879       0.216102                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6794                 NaN            NaN            NaN  0.122177                 NaN  0.219225       0.979163                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6926                 NaN            NaN            NaN  0.118787                 NaN  0.964075       0.224536                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.7089                 NaN            NaN            NaN  0.114676                 NaN  0.946823       0.229594                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7206                 NaN            NaN            NaN  0.111795                 NaN  0.232163       0.935461                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.7346                 NaN            NaN            NaN  0.107940                 NaN  0.920873       0.236587                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7464                 NaN            NaN            NaN  0.104803                 NaN  0.239268       0.909488                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7568                 NaN            NaN            NaN  0.102033                 NaN  0.241047       0.900131                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7702                 NaN            NaN            NaN  0.982996E-001            NaN  0.247237       0.884267                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7803                 NaN            NaN            NaN  0.956810E-001            NaN  0.250298       0.873733                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7913                 NaN            NaN            NaN  0.924741E-001            NaN  0.253741       0.862463                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.8012                 NaN            NaN            NaN  0.896806E-001            NaN  0.256346       0.852751                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.8103                 NaN            NaN            NaN  0.868336E-001            NaN  0.259601       0.843227                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.8208                 NaN            NaN            NaN  0.836840E-001            NaN  0.833037       0.262448                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8294                 NaN            NaN            NaN  0.810597E-001            NaN  0.266418       0.823124                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.8382                 NaN            NaN            NaN  0.785401E-001            NaN  0.269514       0.813752                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.8465                 NaN            NaN            NaN  0.754519E-001            NaN  0.807070       0.271019                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.8524                 NaN            NaN            NaN  0.732775E-001            NaN  0.275772       0.798569                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.8623                 NaN            NaN            NaN  0.703238E-001            NaN  0.790466       0.276879                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.8682                 NaN            NaN            NaN  0.677847E-001            NaN  0.783302       0.280665                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.8746                 NaN            NaN            NaN  0.655297E-001            NaN  0.777443       0.282437                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.8808                 NaN            NaN            NaN  0.625252E-001            NaN  0.287386       0.769325                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.8859                 NaN            NaN            NaN  0.598753E-001            NaN  0.765015       0.289249                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.8912                 NaN            NaN            NaN  0.575036E-001            NaN  0.292123       0.759221                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.6896                 NaN            NaN            NaN  0.119204                 NaN  0.769546       0.292273       0.129394                 NaN            NaN            NaN
  1390.98        2500.00        97.5477                 NaN            NaN            NaN  0.484064                 NaN  0.263270       0.849723       0.855293                 NaN            NaN            NaN
  1388.47        2500.00        97.6055                 NaN            NaN            NaN  0.482011                 NaN  0.834085       0.241832       0.836611                 NaN            NaN            NaN
  1385.96        2500.00        97.6493                 NaN            NaN            NaN  0.483190                 NaN  0.827558       0.219068       0.820858                 NaN            NaN            NaN
  1383.46        2500.00        97.6977                 NaN            NaN            NaN  0.481756                 NaN  0.199703       0.815823       0.804987                 NaN            NaN            NaN
  1380.95        2500.00        97.7432                 NaN            NaN            NaN  0.480973                 NaN  0.805728       0.180433       0.789658                 NaN            NaN            NaN
  1378.45        2500.00        97.7868                 NaN            NaN            NaN  0.480214                 NaN  0.795053       0.162818       0.775095                 NaN            NaN            NaN
  1375.94        2500.00        97.8291                 NaN            NaN            NaN  0.478868                 NaN  0.145118       0.786573       0.760322                 NaN            NaN            NaN
  1373.43        2500.00        97.8674                 NaN            NaN            NaN  0.477086                 NaN  0.130357       0.778441       0.746687                 NaN            NaN            NaN
  1370.93        2500.00        97.9136                 NaN            NaN            NaN  0.474308                 NaN  0.766592       0.114528       0.730930                 NaN            NaN            NaN
  1368.42        2500.00        97.9488                 NaN            NaN            NaN  0.472877                 NaN  0.100625       0.758938       0.718718                 NaN            NaN            NaN
  1365.91        2500.00        97.9865                 NaN            NaN            NaN  0.469908                 NaN  0.750518       0.877346E-001  0.705303                 NaN            NaN            NaN
  1363.41        2500.00        98.0236                 NaN            NaN            NaN  0.467167                 NaN  0.742148       0.748325E-001  0.692243                 NaN            NaN            NaN
  1360.90        2500.00        98.0450                 NaN            NaN            NaN  0.465193                 NaN  0.791904E-001  0.724611       0.685980                 NaN            NaN            NaN
  1358.40        2500.00        98.1090                 NaN            NaN            NaN  0.460656                 NaN  0.722985       0.459646E-001  0.661356                 NaN            NaN            NaN
  1355.89        2500.00        98.1245                 NaN            NaN            NaN  0.456071                 NaN  0.718712       0.454573E-001  0.655252                 NaN            NaN            NaN
  1353.38        2500.00        98.1561                 NaN            NaN            NaN  0.451808                 NaN  0.374743E-001  0.711195       0.643460                 NaN            NaN            NaN
  1350.88        2500.00        98.1874                 NaN            NaN            NaN  0.446914                 NaN  0.314647E-001  0.702458       0.631722                 NaN            NaN            NaN
  1348.37        2500.00        98.2178                 NaN            NaN            NaN  0.441838                 NaN  0.252420E-001  0.694837       0.620323                 NaN            NaN            NaN
  1345.86        2500.00        98.2452                 NaN            NaN            NaN  0.436200                 NaN  0.689579       0.195808E-001  0.609402                 NaN            NaN            NaN
  1343.36        2500.00        98.2782                 NaN            NaN            NaN  0.430441                 NaN  0.677751       0.161199E-001  0.597529                 NaN            NaN            NaN
  1340.85        2500.00        98.1479                 NaN  0.874524E-001            NaN  0.298570                 NaN  0.712481       0.150696       0.602853                 NaN            NaN            NaN
  1338.35        2500.00        98.0168                 NaN  0.177040                 NaN  0.159040                 NaN  0.276776       0.764981       0.605393                 NaN            NaN            NaN
  1335.84        2500.00        98.0063                 NaN  0.199718                 NaN  0.114127                 NaN  0.777370       0.305791       0.596674                 NaN            NaN            NaN
  1333.33        2500.00        98.0201                 NaN  0.210952                 NaN  0.838591E-001            NaN  0.322487       0.777384       0.585266                 NaN            NaN            NaN
  1330.83        2500.00        98.0547                 NaN  0.213623                 NaN  0.664060E-001            NaN  0.328608       0.764786       0.571841                 NaN            NaN            NaN
  1328.32        2500.00        98.0958                 NaN  0.212145                 NaN  0.535722E-001            NaN  0.745812       0.334443       0.558216                 NaN            NaN            NaN
  1325.81        2500.00        98.1380                 NaN  0.209882                 NaN  0.421697E-001            NaN  0.726373       0.338906       0.544683                 NaN            NaN            NaN
  1323.31        2500.00        98.1825                 NaN  0.206608                 NaN  0.332432E-001            NaN  0.705599       0.340958       0.531072                 NaN            NaN            NaN
  1320.80        2500.00        98.2248                 NaN  0.202859                 NaN  0.238512E-001            NaN  0.684209       0.346137       0.518133                 NaN            NaN            NaN
  1318.30        2500.00        98.2679                 NaN  0.198808                 NaN  0.153791E-001            NaN  0.661637       0.351012       0.505252                 NaN            NaN            NaN
  1315.79        2500.00        98.3111                 NaN  0.194965                 NaN  0.897237E-002            NaN  0.641792       0.350570       0.492612                 NaN            NaN            NaN
  1313.28        2500.00        98.3514                 NaN  0.190328                 NaN  0.301523E-002            NaN  0.353429       0.620985       0.480848                 NaN            NaN            NaN
  1310.78        2500.00        98.3931                 NaN  0.185456                 NaN            NaN            NaN  0.601197       0.350698       0.469517                 NaN            NaN            NaN
  1308.27        2500.00        98.4337                 NaN  0.180152                 NaN            NaN            NaN  0.344476       0.582698       0.458926                 NaN            NaN            NaN
  1305.76        2500.00        98.4834                 NaN  0.168914                 NaN  0.355780E-001            NaN  0.579021       0.280450       0.452652                 NaN            NaN            NaN
  1303.26        2500.00        98.5121                 NaN  0.169712                 NaN            NaN            NaN  0.547327       0.332279       0.438569                 NaN            NaN            NaN
  1300.75        2500.00        98.5494                 NaN  0.164595                 NaN            NaN            NaN  0.326709       0.530597       0.428670                 NaN            NaN            NaN
  1298.25        2500.00        98.5860                 NaN  0.159624                 NaN            NaN            NaN  0.320839       0.514441       0.419070                 NaN            NaN            NaN
  1295.74        2500.00        98.6219                 NaN  0.154536                 NaN            NaN            NaN  0.316364       0.497573       0.409642                 NaN            NaN            NaN
  1293.23        2500.00        98.6560                 NaN  0.149678                 NaN            NaN            NaN  0.311747       0.481912       0.400625                 NaN            NaN            NaN
  1290.73        2500.00        84.4942                 NaN  0.775682                 NaN            NaN            NaN   2.01787        1.86954        2.18954        8.65317                 NaN            NaN
  1288.22        2500.00        76.1433                 NaN   1.07033                 NaN            NaN            NaN   2.72301        2.98658        3.23740        13.8393                 NaN            NaN
  1285.71        2500.00        80.8285                 NaN  0.829799                 NaN            NaN            NaN   2.10379        2.54178        2.63399        11.0622                 NaN            NaN
  1283.21        2500.00        83.9971                 NaN  0.672220                 NaN            NaN            NaN   1.69300        2.22345        2.22237        9.19191                 NaN            NaN
  1280.70        2500.00        86.2698                 NaN  0.562168                 NaN            NaN            NaN   1.98598        1.40176        1.92491        7.85538                 NaN            NaN
  1278.20        2500.00        87.9931                 NaN  0.482255                 NaN            NaN            NaN   1.18585        1.79435        1.69725        6.84720                 NaN            NaN
  1275.69        2500.00        89.3253                 NaN  0.420779                 NaN            NaN            NaN   1.01978        1.64365        1.51980        6.07070                 NaN            NaN
  1273.18        2500.00        90.3750                 NaN  0.373970                 NaN            NaN            NaN   1.52184       0.887167        1.37905        5.46298                 NaN            NaN
  1270.68        2500.00        90.7788                 NaN  0.501787                 NaN            NaN            NaN  0.706372        1.27401        1.32375        5.41525                 NaN            NaN
  1268.17        2500.00        85.7800                 NaN  0.283277                 NaN            NaN            NaN   2.28350        1.17775        2.21278        8.26270                 NaN            NaN
  1265.66        2500.00        97.4889                 NaN  0.234663                 NaN            NaN            NaN   1.33654                 NaN  0.163486       0.776463                 NaN            NaN
  1263.16        2500.00        94.1929                 NaN  0.176192                 NaN            NaN            NaN   1.39737                 NaN  0.881154        3.35240                 NaN            NaN
  1260.65        2500.00        93.0451                 NaN  0.223866                 NaN            NaN            NaN   1.79269                 NaN   1.07104        3.86734                 NaN            NaN
  1258.15        2500.00        95.4166                 NaN  0.211808                 NaN            NaN            NaN  0.597702       0.423147       0.625655        2.72510                 NaN            NaN
  1255.64        2500.00        94.4910                 NaN  0.232807                 NaN            NaN            NaN  0.999208       0.316246       0.809561        3.15117                 NaN            NaN
  1253.13        2500.00        93.4636                 NaN  0.222557                 NaN            NaN            NaN  0.265199        1.49689        1.01120        3.54061                 NaN            NaN
  1250.63        2500.00        96.4059                 NaN  0.105725                 NaN            NaN            NaN  0.550784       0.277979       0.459621        2.20000                 NaN            NaN
  1248.12        2500.00        95.3943                 NaN  0.174082                 NaN            NaN            NaN  0.336759       0.790504       0.670605        2.63372                 NaN            NaN
  1245.61        2500.00        94.8607                 NaN  0.278061                 NaN            NaN            NaN  0.410439       0.814427       0.793204        2.84316                 NaN            NaN
  1243.11        2500.00        96.3884                 NaN  0.607374E-001            NaN            NaN            NaN  0.912465                 NaN  0.482322        2.15603                 NaN            NaN
  1240.60        2500.00        96.1180                 NaN            NaN            NaN            NaN            NaN  0.252616E-002   1.01381       0.538345        2.26763       0.596620E-001            NaN
  1238.10        2500.00        94.7800                 NaN            NaN            NaN            NaN            NaN   1.14948       0.146020       0.738422        3.09300       0.931237E-001            NaN
  1235.59        2500.00        97.3110                 NaN            NaN            NaN            NaN            NaN  0.377918       0.430612       0.355722        1.46145       0.632773E-001            NaN
  1233.08        2500.00        96.5208                 NaN            NaN            NaN            NaN            NaN  0.903728                 NaN  0.496606        2.02031       0.585844E-001            NaN
  1230.58        2500.00        96.3714                 NaN            NaN            NaN            NaN            NaN  0.981740                 NaN  0.513509        2.07517       0.581654E-001            NaN
  1228.07        2500.00        96.6896                 NaN            NaN            NaN            NaN            NaN  0.243647       0.598765       0.471296        1.92175       0.749773E-001            NaN
  1225.56        2500.00        88.8858                 NaN            NaN            NaN            NaN            NaN   1.75211                 NaN   1.11606        5.25861       0.841211E-001   2.90326     
  1223.06        2500.00                 NaN            NaN   1.82396                 NaN            NaN            NaN   6.59889        3.71740        8.63039        46.4986       0.124324        32.6064     
  1220.55        2500.00                 NaN            NaN  0.158375       0.996864E-006            NaN            NaN   2.37946        10.6521        8.78995        46.1273       0.635355        31.2575     
  1218.05        2500.00                 NaN            NaN  0.120452                 NaN            NaN            NaN   13.0281                 NaN   8.86806        46.1796       0.637027        31.1667     
  1215.54        2500.00                 NaN            NaN  0.153040E-001            NaN            NaN            NaN   13.2261                 NaN   8.86156        46.1595       0.654259        31.0832     
  1213.03        2500.00                 NaN            NaN  0.160784                 NaN            NaN            NaN   2.38065        10.6461        8.78989        46.1249       0.634064        31.2637     
  1210.53        2500.00                 NaN            NaN  0.451433E-004            NaN            NaN            NaN   2.20568        11.1023        8.80608        46.0860       0.674350        31.1255     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.20559        11.1019        8.80602        46.0851       0.674322        31.1271     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.20555        11.1014        8.80596        46.0841       0.674281        31.1287     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.20551        11.1009        8.80589        46.0832       0.674240        31.1302     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.08157        12.1212        8.94547        46.1086       0.671383        31.0718     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.11319        12.0937        8.95381        46.0954       0.669828        31.0741     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.89676        11.3190        8.81891        46.2084       0.662399        31.0945     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.20372        11.9927        8.97168        46.0873       0.671010        31.0736     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.30926        11.8214        9.02212        46.1330       0.670164        31.0441     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.16413        11.9955        9.05103        46.0806       0.662171        31.0465     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.06493        11.0151        8.94361        46.2309       0.689590        31.0558     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.05661        11.0038        8.95923        46.2241       0.699401        31.0568     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.99746        11.1016        8.95559        46.1939       0.691385        31.0601     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.89209        11.2020        8.95325        46.2120       0.685774        31.0549     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.8058        1.40365        9.03346        46.0077       0.664668        31.0847     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.64092        11.4715        9.04924        46.1124       0.673433        31.0525     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.17688        10.9257        8.97901        46.1573       0.689323        31.0717     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6388        1.57129        9.05606        45.9805       0.663452        31.0899     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.59606        11.6138        9.06494        45.9712       0.662962        31.0910     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.19661        11.0227        9.00955        46.0097       0.659365        31.1021     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.23374        11.0026        9.02040        45.9778       0.656105        31.1093     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.81714        11.3795        9.08349        45.9606       0.664974        31.0942     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.31598        10.9040        9.02914        45.9839       0.659169        31.1078     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.22863        10.9920        9.05005        45.9648       0.657513        31.1070     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.24572        10.9636        9.06759        45.9579       0.659092        31.1061     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2413        1.95598        9.10285        45.9347       0.663346        31.1018     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2729        1.93077        9.11718        45.9150       0.661136        31.1030     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.94630        11.2663        9.13349        45.8883       0.659059        31.1066     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6425        2.56408        9.12785        45.8943       0.659852        31.1114     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2562        1.95803        9.15185        45.8674       0.657628        31.1089     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2158        1.99161        9.15847        45.8665       0.658774        31.1089     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6604        1.52966        9.26089        45.7997       0.662051        31.0872     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1266        2.07954        9.24809        45.7889       0.651573        31.1053     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.96056        11.2577        9.18770        45.8251       0.654612        31.1143     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.12522        9.94891        8.99428        46.1437       0.685075        31.1028     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7927        2.40999        9.17811        45.8367       0.659560        31.1229     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7793        2.42413        9.18320        45.8283       0.659638        31.1255     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0744        2.13803        9.21390        45.7966       0.654960        31.1220     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0226        2.18905        9.21937        45.7897       0.655024        31.1243     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7138        2.49117        9.20870        45.7965       0.658160        31.1317     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7229        2.48520        9.21537        45.7875       0.656957        31.1321     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6306        2.57574        9.21165        45.7858       0.657923        31.1383     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7773        2.43466        9.24020        45.7581       0.654717        31.1349     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.36362        10.8495        9.25267        45.7455       0.653695        31.1350     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6780        2.53493        9.24863        45.7427       0.654590        31.1412     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6897        2.51568        9.25833        45.7408       0.655770        31.1397     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.40638        10.8119        9.27635        45.7125       0.651592        31.1413     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6481        2.55506        9.25080        45.7475       0.656019        31.1426     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.47229        10.7448        9.28884        45.6970       0.651577        31.1455     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6869        2.53169        9.29559        45.6866       0.651038        31.1482     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6617        2.55799        9.30031        45.6780       0.650880        31.1511     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6596        2.56250        9.30868        45.6657       0.650035        31.1534     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6301        2.60017        9.31362        45.6495       0.648263        31.1584     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6614        2.56753        9.32588        45.6391       0.647832        31.1582     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6878        2.53131        9.31429        45.6595       0.649607        31.1575     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7038        2.54108        9.34674        45.6015       0.643322        31.1636     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6427        2.58382        9.33452        45.6299       0.647158        31.1619     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6833        2.56230        9.36190        45.5830       0.642509        31.1670     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6882        2.56386        9.37161        45.5653       0.640753        31.1702     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5609        2.67455        9.36837        45.5790       0.645215        31.1720     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5735        2.65232        9.34650        45.6113       0.647038        31.1693     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5483        2.69234        9.38420        45.5549       0.643528        31.1768     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6217        2.63795        9.39991        45.5215       0.638445        31.1805     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5419        2.70709        9.39877        45.5294       0.641126        31.1817     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5407        2.69688        9.39621        45.5457       0.641581        31.1789     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5331        2.72224        9.41574        45.5029       0.639217        31.1868     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5120        2.74319        9.42370        45.4923       0.639248        31.1896     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5228        2.73849        9.43081        45.4786       0.637494        31.1919     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.84195        10.4033        9.43073        45.4900       0.641233        31.1928     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5045        2.76059        9.44856        45.4526       0.636315        31.1975     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4978        2.77028        9.45618        45.4401       0.635452        31.2002     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4954        2.77647        9.46452        45.4263       0.634389        31.2029     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5975        2.69592        9.43809        45.4413       0.624033        31.2031     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.87628        10.3831        9.46958        45.4269       0.637502        31.2066     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4809        2.80162        9.48877        45.3859       0.631507        31.2113     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4787        2.80789        9.49717        45.3717       0.630423        31.2141     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4767        2.81371        9.50594        45.3575       0.629292        31.2168     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5771        2.73398        9.47819        45.3751       0.617352        31.2183     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.91031        10.3698        9.50957        45.3570       0.631583        31.2217     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.91634        10.3661        9.51888        45.3423       0.631352        31.2250     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4694        2.83817        9.53880        45.3003       0.624868        31.2285     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3607        2.92856        9.53081        45.3219       0.629069        31.2289     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4655        2.85091        9.55556        45.2708       0.622584        31.2346     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3604        2.93643        9.54673        45.2939       0.627709        31.2348     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4826        2.83394        9.57750        45.2462       0.622950        31.2369     
