|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TIS/TIS_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q              hed           
  1536.34        2500.00        98.8601                 NaN            NaN            NaN  0.112442        1.02748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1216                 NaN            NaN            NaN  0.894330E-001  0.788969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0009                 NaN            NaN            NaN  0.993348E-001  0.899765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.8400                 NaN            NaN            NaN  0.323112E-002  0.319698       0.837069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.7496                 NaN            NaN            NaN  0.554979E-002            NaN   1.24483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.7464                 NaN            NaN            NaN  0.139775E-003            NaN   1.25346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.7425                 NaN            NaN            NaN            NaN            NaN   1.25749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.7399                 NaN            NaN            NaN            NaN            NaN   1.26005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.7311                 NaN            NaN            NaN            NaN            NaN   1.26887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.7259                 NaN            NaN            NaN            NaN            NaN   1.27410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7050                 NaN            NaN  0.254790E-002            NaN            NaN   1.29246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.6833                 NaN            NaN  0.608639E-002            NaN            NaN   1.31057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.6534                 NaN            NaN  0.114906E-001            NaN            NaN   1.33512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.6317                 NaN            NaN  0.112635E-001            NaN            NaN   1.35699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.5927                 NaN            NaN  0.109490E-001            NaN            NaN   1.39632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.5326                 NaN            NaN  0.105650E-001            NaN            NaN   1.45680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.3109                 NaN            NaN  0.873226E-002            NaN            NaN  0.541920        1.13840                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.0204                 NaN            NaN  0.560590E-002            NaN            NaN   1.63153       0.342427                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0558                 NaN            NaN  0.519753E-002            NaN            NaN  0.339967        1.59900                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0826                 NaN            NaN  0.493515E-002            NaN            NaN  0.345622        1.56682                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1111                 NaN            NaN  0.459225E-002            NaN            NaN   1.53654       0.347742                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1350                 NaN            NaN  0.430787E-002            NaN            NaN  0.348663        1.51200                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1622                 NaN            NaN  0.402421E-002            NaN            NaN  0.347600        1.48619                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.1860                 NaN            NaN  0.374960E-002            NaN            NaN   1.46137       0.348883                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2083                 NaN            NaN  0.351219E-002            NaN            NaN  0.347988        1.44021                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2325                 NaN            NaN  0.325680E-002            NaN            NaN  0.350940        1.41330                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2540                 NaN            NaN  0.297631E-002            NaN            NaN   1.39184       0.351138                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2746                 NaN            NaN  0.275384E-002            NaN            NaN  0.350510        1.37210                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2942                 NaN            NaN  0.253984E-002            NaN            NaN  0.349908        1.35331                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3135                 NaN            NaN  0.230228E-002  0.371319E-002            NaN   1.33784       0.342626                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3464                 NaN            NaN  0.174046E-002  0.114045                 NaN   1.41852       0.119325                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3647                 NaN            NaN  0.155104E-002  0.110260                 NaN  0.127975        1.39549                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3809                 NaN            NaN  0.136518E-002  0.106742                 NaN   1.37623       0.134774                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3979                 NaN            NaN  0.117320E-002  0.103346                 NaN  0.141176        1.35642                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4118                 NaN            NaN  0.999413E-003  0.992666E-001            NaN  0.145556        1.34238                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4275                 NaN            NaN  0.836651E-003  0.969381E-001            NaN  0.151501        1.32327                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4399                 NaN            NaN  0.672340E-003  0.932912E-001            NaN   1.30849       0.157600                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4528                 NaN            NaN  0.517014E-003  0.899423E-001            NaN  0.163021        1.29376                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4657                 NaN            NaN  0.360976E-003  0.867311E-001            NaN  0.166175        1.28099                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4722                 NaN            NaN  0.207279E-003  0.833201E-001            NaN  0.165394        1.27887                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4909                 NaN            NaN  0.777417E-004  0.806945E-001            NaN   1.25405       0.174282                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5027                 NaN            NaN  0.705814E-002  0.727450E-001            NaN   1.20789       0.209588                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5085                 NaN            NaN            NaN  0.740447E-001            NaN   1.23934       0.178088                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5158                 NaN            NaN  0.212465E-002  0.709257E-001            NaN   1.21609       0.195034                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5272                 NaN            NaN            NaN  0.667588E-001            NaN   1.21958       0.186456                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5324                 NaN            NaN            NaN  0.646995E-001            NaN  0.184476        1.21839                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        96.9550                 NaN            NaN            NaN  0.509228                 NaN  0.180762        1.57522                 NaN  0.779799                 NaN            NaN            NaN            NaN
  1418.55        2500.00        96.2652                 NaN            NaN            NaN  0.725528                 NaN  0.121687        1.75092                 NaN   1.13666                 NaN            NaN            NaN            NaN
  1416.04        2500.00        96.3423                 NaN            NaN            NaN  0.727443                 NaN   1.75824       0.577286E-001            NaN   1.11425                 NaN            NaN            NaN            NaN
  1413.53        2500.00        96.4230                 NaN            NaN            NaN  0.716126                 NaN   1.72849       0.435635E-001            NaN   1.08880                 NaN            NaN            NaN            NaN
  1411.03        2500.00        96.5013                 NaN            NaN            NaN  0.714203                 NaN   1.72142                 NaN            NaN   1.06308                 NaN            NaN            NaN            NaN
  1408.52        2500.00        96.5694                 NaN            NaN            NaN  0.695888                 NaN   1.69541                 NaN            NaN   1.03929                 NaN            NaN            NaN            NaN
  1406.02        2500.00        96.6486                 NaN            NaN            NaN  0.713866                 NaN   1.61852                 NaN            NaN   1.01897                 NaN            NaN            NaN            NaN
  1403.51        2500.00        96.7131                 NaN            NaN            NaN  0.680388                 NaN   1.61427                 NaN            NaN  0.992200                 NaN            NaN            NaN            NaN
  1401.00        2500.00        96.7709                 NaN            NaN            NaN  0.661051                 NaN   1.59655                 NaN            NaN  0.971479                 NaN            NaN            NaN            NaN
  1398.50        2500.00        96.8367                 NaN            NaN            NaN  0.662337                 NaN   1.54982                 NaN            NaN  0.951185                 NaN            NaN            NaN            NaN
  1395.99        2500.00        96.8726                 NaN            NaN            NaN  0.655815                 NaN   1.53471                 NaN            NaN  0.936871                 NaN            NaN            NaN            NaN
  1393.48        2500.00        96.9576                 NaN            NaN            NaN  0.644351                 NaN   1.48871                 NaN            NaN  0.909285                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.0020                 NaN            NaN            NaN  0.625936                 NaN   1.47960                 NaN            NaN  0.892489                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.0690                 NaN            NaN            NaN  0.624059                 NaN   1.43605                 NaN            NaN  0.870933                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.1202                 NaN            NaN            NaN  0.626920                 NaN   1.39717                 NaN            NaN  0.855721                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.1595                 NaN            NaN            NaN  0.608392                 NaN   1.39302                 NaN            NaN  0.839106                 NaN            NaN            NaN            NaN
  1380.95        2500.00        97.2162                 NaN            NaN            NaN  0.603220                 NaN   1.35985                 NaN            NaN  0.820685                 NaN            NaN            NaN            NaN
  1378.45        2500.00        97.2618                 NaN            NaN            NaN  0.599448                 NaN   1.33354                 NaN            NaN  0.805236                 NaN            NaN            NaN            NaN
  1375.94        2500.00        97.3119                 NaN            NaN            NaN  0.602607                 NaN   1.29511                 NaN            NaN  0.790340                 NaN            NaN            NaN            NaN
  1373.43        2500.00        97.3523                 NaN            NaN            NaN  0.585318                 NaN   1.28792                 NaN            NaN  0.774465                 NaN            NaN            NaN            NaN
  1370.93        2500.00        97.3902                 NaN            NaN            NaN  0.568997                 NaN   1.28197                 NaN            NaN  0.758851                 NaN            NaN            NaN            NaN
  1368.42        2500.00        97.4314                 NaN            NaN            NaN  0.563871                 NaN   1.26018                 NaN            NaN  0.744573                 NaN            NaN            NaN            NaN
  1365.91        2500.00        97.4540                 NaN            NaN            NaN  0.559194                 NaN   1.25084                 NaN            NaN  0.735965                 NaN            NaN            NaN            NaN
  1363.41        2500.00        97.5136                 NaN            NaN            NaN  0.542784                 NaN   1.22988                 NaN            NaN  0.713782                 NaN            NaN            NaN            NaN
  1360.90        2500.00        97.5425                 NaN            NaN            NaN  0.531995                 NaN   1.22203                 NaN            NaN  0.703439                 NaN            NaN            NaN            NaN
  1358.40        2500.00        97.5739                 NaN            NaN            NaN  0.527188                 NaN   1.20648                 NaN            NaN  0.692434                 NaN            NaN            NaN            NaN
  1355.89        2500.00        97.6115                 NaN            NaN            NaN  0.513657                 NaN   1.19697                 NaN            NaN  0.677845                 NaN            NaN            NaN            NaN
  1353.38        2500.00        97.6480                 NaN            NaN            NaN  0.506041                 NaN   1.17994                 NaN            NaN  0.666004                 NaN            NaN            NaN            NaN
  1350.88        2500.00        97.4848                 NaN            NaN            NaN  0.486431                 NaN   1.25700                 NaN            NaN  0.694600       0.771454E-001            NaN            NaN            NaN
  1348.37        2500.00        97.3406                 NaN            NaN            NaN  0.468772                 NaN   1.31785                 NaN            NaN  0.720910       0.151900                 NaN            NaN            NaN
  1345.86        2500.00        97.3944                 NaN            NaN            NaN  0.460750                 NaN   1.29284                 NaN            NaN  0.705143       0.146838                 NaN            NaN            NaN
  1343.36        2500.00        97.4475                 NaN            NaN            NaN  0.453743                 NaN   1.26693                 NaN            NaN  0.689889       0.141947                 NaN            NaN            NaN
  1340.85        2500.00        97.4998                 NaN            NaN            NaN  0.445117                 NaN   1.24312                 NaN            NaN  0.674768       0.137148                 NaN            NaN            NaN
  1338.35        2500.00        97.5476                 NaN            NaN            NaN  0.436188                 NaN   1.22312                 NaN            NaN  0.660510       0.132558                 NaN            NaN            NaN
  1335.84        2500.00        97.6026                 NaN            NaN            NaN  0.424522                 NaN   1.19874                 NaN            NaN  0.646044       0.128116                 NaN            NaN            NaN
  1333.33        2500.00        97.6514                 NaN            NaN            NaN  0.416283                 NaN   1.17933                 NaN            NaN  0.629587       0.123359                 NaN            NaN            NaN
  1330.83        2500.00        97.6980                 NaN            NaN            NaN  0.406998                 NaN   1.15848                 NaN            NaN  0.617111       0.119371                 NaN            NaN            NaN
  1328.32        2500.00        97.7449                 NaN            NaN            NaN  0.396661                 NaN   1.13978                 NaN            NaN  0.603502       0.115137                 NaN            NaN            NaN
  1325.81        2500.00        97.7895                 NaN            NaN            NaN  0.386228                 NaN   1.12286                 NaN            NaN  0.590323       0.111115                 NaN            NaN            NaN
  1323.31        2500.00        97.8318                 NaN            NaN            NaN  0.376408                 NaN   1.10691                 NaN            NaN  0.577754       0.107173                 NaN            NaN            NaN
  1320.80        2500.00        97.8749                 NaN            NaN            NaN  0.363760                 NaN   1.09309                 NaN            NaN  0.565001       0.103240                 NaN            NaN            NaN
  1318.30        2500.00        97.9207                 NaN            NaN            NaN  0.352622                 NaN   1.07526                 NaN            NaN  0.551981       0.994007E-001            NaN            NaN            NaN
  1315.79        2500.00        97.9611                 NaN            NaN            NaN  0.342649                 NaN   1.06032                 NaN            NaN  0.540161       0.957786E-001            NaN            NaN            NaN
  1313.28        2500.00        97.9982                 NaN            NaN            NaN  0.330561                 NaN   1.05026                 NaN            NaN  0.528803       0.921531E-001            NaN            NaN            NaN
  1310.78        2500.00        98.0401                 NaN            NaN            NaN  0.318154                 NaN   1.03629                 NaN            NaN  0.516888       0.885867E-001            NaN            NaN            NaN
  1308.27        2500.00        98.0778                 NaN            NaN            NaN  0.309953                 NaN   1.02114                 NaN            NaN  0.505794       0.852872E-001            NaN            NaN            NaN
  1305.76        2500.00        98.1167                 NaN            NaN            NaN  0.297494                 NaN   1.00928                 NaN            NaN  0.494647       0.818773E-001            NaN            NaN            NaN
  1303.26        2500.00        98.1534                 NaN            NaN            NaN  0.287514                 NaN  0.996215                 NaN            NaN  0.484137       0.786905E-001            NaN            NaN            NaN
  1300.75        2500.00        98.1926                 NaN            NaN            NaN  0.276733                 NaN  0.982192                 NaN            NaN  0.473027       0.754530E-001            NaN            NaN            NaN
  1298.25        2500.00        74.6913                 NaN            NaN            NaN   1.62139                 NaN   6.75769                 NaN            NaN   3.47637       0.773473        12.6798                 NaN            NaN
  1295.74        2500.00        69.2169                 NaN            NaN            NaN   1.75984                 NaN   8.41803                 NaN            NaN   4.14860       0.895935        15.5607                 NaN            NaN
  1293.23        2500.00        75.5574                 NaN            NaN            NaN   1.25018                 NaN   7.02837                 NaN            NaN   3.31505       0.688490        12.1605                 NaN            NaN
  1290.73        2500.00        79.8089                 NaN            NaN            NaN  0.873482                 NaN   6.11907                 NaN            NaN   2.75333       0.550113        9.89507                 NaN            NaN
  1288.22        2500.00        82.7933                 NaN            NaN            NaN  0.559359                 NaN   5.52931                 NaN            NaN   2.35631       0.451301        8.31044                 NaN            NaN
  1285.71        2500.00        84.9289                 NaN            NaN            NaN  0.232723                 NaN   5.22300                 NaN            NaN   2.06940       0.374576        7.17139                 NaN            NaN
  1283.21        2500.00        86.4319                 NaN            NaN            NaN            NaN            NaN   5.03505                 NaN            NaN   1.86234       0.318047        6.35270                 NaN            NaN
  1280.70        2500.00        80.3354                 NaN            NaN            NaN            NaN            NaN   5.70805                 NaN            NaN   3.08747       0.546461        10.3226                 NaN            NaN
  1278.20        2500.00        98.0372                 NaN            NaN            NaN            NaN            NaN   1.95655                 NaN            NaN            NaN  0.625571E-002            NaN            NaN            NaN
  1275.69        2500.00        98.4769                 NaN            NaN            NaN            NaN            NaN  0.253458                 NaN            NaN  0.383043                 NaN  0.886551                 NaN            NaN
  1273.18        2500.00        90.2406                 NaN            NaN            NaN  0.364128                 NaN   3.29541                 NaN            NaN   1.04646       0.281442        4.77197                 NaN            NaN
  1270.68        2500.00        86.9339                 NaN            NaN            NaN            NaN            NaN   5.91058                 NaN            NaN   1.83104       0.181332        5.14311                 NaN            NaN
  1268.17        2500.00        87.8009                 NaN            NaN            NaN            NaN            NaN   4.35511                 NaN            NaN   1.64862       0.314484        5.88094                 NaN            NaN
  1265.66        2500.00        97.5191                 NaN            NaN            NaN            NaN            NaN   1.11603                 NaN            NaN  0.356707       0.545013E-001  0.953656                 NaN            NaN
  1263.16        2500.00        93.7992                 NaN            NaN            NaN            NaN            NaN   2.56153                 NaN            NaN  0.913770       0.653602E-001   2.66010                 NaN            NaN
  1260.65        2500.00        95.0102                 NaN            NaN            NaN            NaN            NaN  0.521916       0.198422                 NaN  0.983390       0.150768        3.13526                 NaN            NaN
  1258.15        2500.00        93.7416                 NaN            NaN            NaN            NaN            NaN   3.53978                 NaN            NaN  0.600295       0.628558E-001   2.05550                 NaN            NaN
  1255.64        2500.00        93.6511                 NaN            NaN            NaN            NaN            NaN   1.72966                 NaN            NaN  0.972772       0.239989        3.40648                 NaN            NaN
  1253.13        2500.00        96.7069                 NaN            NaN            NaN            NaN            NaN   1.84350                 NaN            NaN  0.306683                 NaN   1.14292                 NaN            NaN
  1250.63        2500.00        63.9823                 NaN            NaN            NaN  0.610507                 NaN   5.28760       0.117837E-005            NaN   3.70454       0.529930        14.9765        10.9086                 NaN
  1248.12        2500.00        71.2287                 NaN            NaN            NaN            NaN            NaN   7.73152                 NaN            NaN   2.95288       0.187691        10.5146        7.38455                 NaN
  1245.61        2500.00        93.7380                 NaN            NaN            NaN            NaN            NaN   2.65847                 NaN            NaN  0.486749       0.355851E-001   1.82487        1.25635                 NaN
  1243.11        2500.00        77.5389                 NaN            NaN            NaN            NaN            NaN  0.492039       0.962689        2.83200        2.13080       0.279621        8.91934        6.84461                 NaN
  1240.60        2500.00        77.3124                 NaN            NaN            NaN            NaN            NaN   2.66639        2.02056                 NaN   2.30300       0.206582        8.66706        6.82396                 NaN
  1238.10        2500.00        77.1296                 NaN            NaN            NaN            NaN            NaN   4.60724                 NaN            NaN   2.16072       0.231595        9.17076        6.70006                 NaN
  1235.59        2500.00        83.0198                 NaN            NaN            NaN            NaN            NaN   1.45183       0.487717E-005  0.232028E-001   1.37306       0.323028        7.84023        5.96888                 NaN
  1233.08        2500.00        72.6070                 NaN            NaN            NaN            NaN            NaN   2.74149        4.10576                 NaN   2.74591       0.137812        10.1654        7.49666                 NaN
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.52480        8.01367       0.303013E-005   8.42226        1.08265        43.3691        31.5875                 NaN
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.60801        7.93268       0.175107E-005   8.42815        1.08145        43.3619        31.5878                 NaN
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3567        4.09557       0.904181E-005   8.40808        1.11050        43.4478        31.5813                 NaN
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.83843        8.71723                 NaN   8.44377        1.07641        43.3338        31.5903                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.20164        7.34228                 NaN   8.44547        1.07856        43.3441        31.5880                 NaN
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.23778        7.30905                 NaN   8.45147        1.07719        43.3361        31.5884                 NaN
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.35977        7.18914                 NaN   8.45757        1.07596        43.3289        31.5886                 NaN
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.42965        7.12187       0.136740E-003   8.46370        1.07459        43.3210        31.5890                 NaN
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1505        4.30728                 NaN   8.37219        1.10197        43.4939        31.5741                 NaN
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.64986        6.91100                 NaN   8.47369        1.07245        43.3019        31.5911                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.48330        7.08639       0.352690E-005   8.47062        1.06831        43.2989        31.5924                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.83716        6.73598                 NaN   8.49112        1.06556        43.2777        31.5925                 NaN
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.97548        6.60078       0.114924E-005   8.49959        1.06340        43.2680        31.5927                 NaN
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.79145        6.79645       0.330227E-005   8.50676        1.06167        43.2474        31.5962                 NaN
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.12297        6.45810                 NaN   8.50981        1.06137        43.2542        31.5936                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.19005        6.39413                 NaN   8.51603        1.05986        43.2459        31.5940                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.25568        6.33166                 NaN   8.52225        1.05834        43.2376        31.5945                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.32054        6.27005                 NaN   8.52850        1.05679        43.2292        31.5950                 NaN
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.20944        9.38444                 NaN   8.53473        1.05523        43.2207        31.5954                 NaN
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.44695        6.15032       0.147914E-005   8.54096        1.05363        43.2122        31.5960                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.50930        6.09142                 NaN   8.54723        1.05201        43.2036        31.5965                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.56988        6.03435                 NaN   8.55346        1.05038        43.1949        31.5970                 NaN
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.29255        6.29930                 NaN   8.56248        1.05682        43.1943        31.5945                 NaN
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.34273        6.25317       0.117756E-005   8.56821        1.05499        43.1857        31.5952                 NaN
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.36231        6.23768       0.149225E-005   8.57383        1.05323        43.1770        31.5959                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.46009        6.14367       0.157676E-005   8.57967        1.05138        43.1687        31.5965                 NaN
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.52452        6.08325       0.144652E-005   8.58544        1.04953        43.1601        31.5971                 NaN
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.58385        6.02803       0.140782E-005   8.59125        1.04766        43.1514        31.5978                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.63206        5.98401       0.152194E-005   8.59704        1.04578        43.1426        31.5985                 NaN
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.70124        5.91902                 NaN   8.60289        1.04387        43.1338        31.5992                 NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.76567        5.85885       0.116012E-005   8.60881        1.04193        43.1248        31.5999                 NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.81237        5.81658       0.138565E-005   8.61467        1.03998        43.1157        31.6007                 NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.85305        5.77911       0.125922E-002   8.62050        1.03803        43.1066        31.6014                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.92221        5.71438       0.121044E-002   8.62646        1.03604        43.0976        31.6021                 NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.95860        5.68252       0.123640E-002   8.63224        1.03408        43.0884        31.6029                 NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0208        5.62490       0.121261E-002   8.63826        1.03204        43.0791        31.6037                 NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0689        5.58271       0.491781E-005   8.64416        1.03002        43.0698        31.6044                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3987        5.27112       0.151680E-005   8.65336        1.02115        43.0482        31.6074                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1032        5.57857       0.502432E-004   8.65541        1.01845        43.0383        31.6061                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1440        5.54403       0.231735E-005   8.66122        1.01640        43.0272        31.6072                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1457        5.54961       0.468433E-004   8.66743        1.01404        43.0147        31.6085                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1487        5.54932       0.424250E-004   8.67350        1.01261        43.0068        31.6090                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2788        5.40505       0.514080E-004   8.67376        1.01377        43.0232        31.6053                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3254        5.38588       0.519062E-004   8.68425        1.00769        42.9860        31.6107                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.29261        12.2730                 NaN   8.64350        1.03528        43.1703        31.5853                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.29288        12.2780                 NaN   8.65052        1.03303        43.1592        31.5863                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN   5.04422                 NaN  0.895255E-004   7.90625                 NaN   8.07968        1.42351        44.6720        32.8742                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.27756        12.3035                 NaN   8.66326        1.02870        43.1390        31.5880                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.27123        12.3149                 NaN   8.66956        1.02653        43.1289        31.5889                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.35346        12.2578                 NaN   8.66954        1.02664        43.0960        31.5965                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN   5.06953                 NaN  0.891422E-004   7.87580                 NaN   8.08129        1.42339        44.6670        32.8829                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN   5.07704                 NaN  0.890447E-004   7.86651                 NaN   8.08129        1.42356        44.6662        32.8854                 NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0941        4.71518       0.622185E-003   8.69470       0.991741        42.8650        31.6387                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2075        4.61288                 NaN   8.68523       0.994867        42.8580        31.6415                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1344        4.69302       0.181991E-004   8.70580       0.986557        42.8364        31.6437                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN   5.86130                 NaN  0.265165E-001            NaN            NaN   7.64454        1.60714        46.1740        32.8324        5.85413     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8196        5.00857       0.211621E-005   8.70374       0.987860        42.8375        31.6427                 NaN
