|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TIS/TIS_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q              hed           
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.32980        3.47835                 NaN   8.56609       0.563516        45.6522        33.4101                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.29238        3.52067                 NaN   8.57261       0.561950        45.6391        33.4132                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.17295        3.65288                 NaN   8.58194       0.559996        45.6135        33.4188                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.11348        3.71645                 NaN   8.58590       0.559219        45.6040        33.4209                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.21079        3.62350                 NaN   8.58907       0.557966        45.5967        33.4220                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.43135        8.40252                 NaN   8.59229       0.556321        45.5933        33.4242                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.43559        3.41634                 NaN   8.59822       0.554467        45.5639        33.4314                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95961        3.82697                 NaN   8.66808       0.551709        45.5893        33.4043                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN   3.16475                 NaN  0.210286E-001   6.01477                 NaN   7.92538       0.808739        47.4330        34.6324                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.365736E-005   2.48767        9.28238        8.55026       0.565862        45.6997        33.4141                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95895        3.85367                 NaN   8.68658       0.545858        45.5406        33.4143                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.89015        3.92019                 NaN   8.68995       0.546628        45.5358        33.4173                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.97116        3.85226                 NaN   8.69479       0.543836        45.5156        33.4223                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95564        3.87156                 NaN   8.70274       0.542186        45.5020        33.4259                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.365591E-005   2.68352        9.03133        8.66546       0.555983        45.6699        33.3938                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.365560E-005   2.54857        9.15609        8.71138       0.557889        45.6349        33.3911                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96017        3.87774                 NaN   8.73262       0.536178        45.4640        33.4293                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.00812        3.83325                 NaN   8.72570       0.538035        45.4612        33.4337                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95041        3.89743                 NaN   8.72880       0.537185        45.4490        33.4372                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.02910        3.83440       0.837436E-005   8.75423       0.530736        45.4114        33.4401                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.66965        6.27740                 NaN   8.81638       0.511400        45.2664        33.4587                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.90787        3.95441                 NaN   8.74476       0.532879        45.4158        33.4443                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.21202        9.77838       0.206624E-004   8.85218       0.501031        45.1840        33.4724                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.22182        9.77569       0.189377E-004   8.85892       0.499194        45.1689        33.4755                 NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.00057        3.88090       0.660474E-005   8.76603       0.527529        45.3720        33.4530                 NaN
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.94613        3.94259                 NaN   8.77186       0.525750        45.3575        33.4562                 NaN
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.78747        8.09588                 NaN   8.77372       0.526474        45.3600        33.4564                 NaN
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.898160E-005   2.64895        9.11245        8.76699       0.542888        45.5040        33.4247                 NaN
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.898125E-005   2.72386        9.06113        8.78644       0.533268        45.4688        33.4264                 NaN
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.21750        3.75172                 NaN   8.85101       0.510553        45.1902        33.4790                 NaN
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.82550        4.10670       0.154516E-004   8.80358       0.517239        45.2741        33.4729                 NaN
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.76118        4.19114       0.115109E-005   8.81971       0.510346        45.2447        33.4729                 NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.20540        3.73865                 NaN   8.82992       0.511758        45.2347        33.4796                 NaN
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.98937        3.95172       0.261838E-004   8.82107       0.513739        45.2430        33.4811                 NaN
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.365196E-005   2.78765        9.03393        8.80808       0.526617        45.4046        33.4391                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.98327        7.95704                 NaN   8.82221       0.513896        45.2400        33.4835                 NaN
