|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.75/TAY13/TAY13_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1222.24        500.000        97.9110                 NaN            NaN  0.142840       0.397921       0.278331        1.23814                 NaN  0.317937E-001            NaN
  1220.84        500.000        98.5060                 NaN            NaN  0.157939       0.252086       0.197376       0.843402       0.304429E-001  0.127775E-001            NaN
  1219.44        500.000        89.0751                 NaN            NaN   1.93759       0.945987        1.47476        6.39077                 NaN  0.175801                 NaN
  1218.04        500.000        99.9743                 NaN  0.894238E-002  0.135932E-001            NaN  0.223591E-002            NaN  0.900736E-003            NaN            NaN
  1216.65        500.000        99.9975                 NaN  0.128093E-002  0.342615E-003            NaN  0.772741E-003            NaN  0.104956E-003            NaN            NaN
  1215.25        500.000        99.8120                 NaN            NaN  0.234822E-001  0.185353E-001  0.237402E-001  0.119059                 NaN  0.322246E-002            NaN
  1213.85        500.000        99.9568                 NaN            NaN  0.451903E-002  0.507765E-002            NaN  0.310357E-001            NaN  0.252296E-002            NaN
  1212.45        500.000        99.8820                 NaN            NaN  0.318481E-001  0.514678E-002  0.230438E-001  0.579470E-001            NaN            NaN            NaN
  1211.06        500.000        99.9749                 NaN            NaN  0.814827E-002            NaN  0.288004E-002  0.140415E-001            NaN            NaN            NaN
  1209.66        500.000        99.8877                 NaN            NaN  0.238812E-001  0.667605E-002  0.141927E-001  0.662094E-001            NaN  0.130625E-002            NaN
  1208.26        500.000        95.9459                 NaN            NaN  0.682521       0.334818       0.539697        2.43826                 NaN  0.587723E-001            NaN
  1206.86        500.000        99.4506                 NaN            NaN  0.107212       0.422963E-001  0.653349E-001  0.328215                 NaN  0.633538E-002            NaN
  1205.46        500.000        98.8858                 NaN  0.733771E-001  0.142842       0.136401       0.176953       0.557480                 NaN  0.271693E-001            NaN
  1204.07        500.000        99.9999                 NaN  0.123795E-004  0.449900E-005            NaN  0.750110E-005  0.421032E-004            NaN            NaN            NaN
  1202.67        500.000        97.3049                 NaN  0.920520E-002  0.821133E-001  0.670143       0.286924        1.63935                 NaN  0.737073E-002            NaN
  1201.27        500.000        97.4071                 NaN            NaN  0.737810E-001  0.604377       0.357212        1.51876                 NaN  0.387404E-001            NaN
  1199.87        500.000        97.3080                 NaN  0.234574       0.273769                 NaN  0.314971        1.61145                 NaN  0.289788E-001  0.228270     
  1198.48        500.000        99.0558                 NaN  0.352553E-001  0.728373E-001            NaN  0.810889E-001  0.389037                 NaN  0.645499E-002  0.359567     
  1197.08        500.000        98.7002                 NaN  0.427308E-001  0.116763                 NaN  0.109285       0.526088                 NaN  0.840128E-002  0.496509     
  1195.68        500.000        97.5072                 NaN  0.557727E-001  0.215503                 NaN  0.190459       0.955920                 NaN  0.157590E-001   1.05938     
  1194.28        500.000        87.1322                 NaN  0.196286       0.804489       0.472624        1.07783        5.17612                 NaN  0.677217E-001   5.07275     
  1192.89        500.000        91.3518                 NaN  0.249128       0.637190                 NaN  0.715058        3.50269                 NaN  0.498378E-001   3.49431     
  1191.49        500.000        91.8929                 NaN  0.264555       0.566739                 NaN  0.674571        3.30012                 NaN  0.453404E-001   3.25579     
  1190.09        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.108239E-005
  1188.69        500.000        80.4799                 NaN  0.593695        1.23061                 NaN   1.56584        8.08270                 NaN  0.111157        7.93607     
  1187.29        500.000        89.5765                 NaN  0.281618       0.741550                 NaN  0.823419        4.34977                 NaN  0.558595E-001   4.17130     
  1185.90        500.000        84.0669                 NaN  0.450217       0.962205                 NaN   1.22081        6.78116                 NaN  0.851452E-001   6.43361     
  1184.50        500.000                 NaN            NaN   2.54386        5.23982                 NaN   7.24900        43.6590                 NaN  0.512676        40.7957     
  1183.10        500.000                 NaN            NaN   2.53652        5.25837                 NaN   7.25275        43.6477                 NaN  0.511609        40.7931     
  1181.70        500.000                 NaN            NaN   2.58851        5.17845                 NaN   7.25093        43.6501                 NaN  0.512789        40.8192     
  1180.31        500.000                 NaN            NaN   2.55451        5.22774                 NaN   7.25183        43.6499                 NaN  0.512560        40.8034     
  1178.91        500.000                 NaN            NaN   2.56787        5.21773                 NaN   7.25757        43.6319                 NaN  0.510968        40.8140     
  1177.51        500.000                 NaN            NaN   2.56716        5.20866                 NaN   7.25403        43.6443                 NaN  0.512909        40.8130     
  1176.11        500.000                 NaN            NaN   2.59399        5.17182                 NaN   7.25720        43.6374                 NaN  0.512289        40.8273     
  1174.71        500.000                 NaN            NaN   2.58300        5.18100                 NaN   7.25387        43.6462                 NaN  0.513938        40.8220     
  1173.32        500.000                 NaN            NaN   2.59268        5.16441                 NaN   7.25506        43.6460                 NaN  0.514537        40.8273     
  1171.92        500.000                 NaN            NaN   2.62696        5.11541                 NaN   7.25514        43.6433                 NaN  0.514385        40.8448     
  1170.52        500.000                 NaN            NaN   2.64552        5.07881                 NaN   7.26106        43.6472                 NaN  0.516191        40.8512     
  1169.12        500.000                 NaN            NaN   2.64005        5.09242                 NaN   7.25605        43.6440                 NaN  0.515023        40.8524     
  1167.73        500.000                 NaN            NaN   2.64436        5.08537                 NaN   7.25613        43.6438                 NaN  0.515032        40.8553     
  1166.33        500.000                 NaN            NaN   2.65547        5.06890                 NaN   7.25838        43.6388                 NaN  0.515625        40.8628     
  1164.93        500.000                 NaN            NaN   2.66233        5.05815                 NaN   7.25755        43.6385                 NaN  0.515995        40.8675     
  1163.53        500.000                 NaN            NaN   2.65979        5.06309                 NaN   7.25714        43.6371                 NaN  0.515707        40.8672     
  1162.14        500.000                 NaN            NaN   2.67916        5.02749                 NaN   7.26447        43.6362                 NaN  0.517079        40.8756     
  1160.74        500.000                 NaN            NaN   2.66683        5.05054                 NaN   7.25735        43.6364                 NaN  0.516125        40.8728     
  1159.34        500.000                 NaN            NaN   2.68719        5.01676                 NaN   7.25859        43.6366                 NaN  0.517265        40.8836     
  1157.94        500.000                 NaN            NaN   2.65681        5.08065                 NaN   7.26173        43.6203                 NaN  0.511604        40.8689     
  1156.54        500.000                 NaN            NaN   2.69824        4.99882                 NaN   7.25924        43.6348                 NaN  0.517752        40.8911     
  1155.15        500.000                 NaN            NaN   2.70540        4.98291                 NaN   7.25892        43.6391                 NaN  0.518554        40.8952     
  1153.75        500.000                 NaN            NaN   2.68755        5.02152                 NaN   7.26276        43.6224                 NaN  0.516301        40.8894     
  1152.35        500.000                 NaN            NaN   2.72062        4.95990                 NaN   7.26093        43.6347                 NaN  0.518921        40.9050     
  1150.95        500.000                 NaN            NaN   2.71945        4.96446                 NaN   7.26075        43.6307                 NaN  0.518678        40.9059     
  1149.56        500.000                 NaN            NaN   2.72580        4.95194                 NaN   7.26444        43.6315                 NaN  0.518706        40.9076     
  1148.16        500.000                 NaN            NaN   2.72989        4.94741                 NaN   7.26139        43.6290                 NaN  0.519117        40.9132     
  1146.76        500.000                 NaN            NaN   2.73538        4.93865                 NaN   7.26188        43.6276                 NaN  0.519390        40.9171     
  1145.36        500.000                 NaN            NaN   2.74094        4.92959                 NaN   7.26225        43.6266                 NaN  0.519652        40.9209     
  1143.97        500.000                 NaN            NaN   2.74641        4.92069                 NaN   7.26262        43.6256                 NaN  0.519908        40.9248     
  1142.57        500.000                 NaN            NaN   2.75181        4.91191                 NaN   7.26300        43.6246                 NaN  0.520159        40.9285     
  1141.17        500.000                 NaN            NaN   2.75516        4.90659                 NaN   7.26496        43.6218                 NaN  0.520260        40.9312     
  1139.77        500.000                 NaN            NaN   2.75609        4.90586                 NaN   7.26660        43.6185                 NaN  0.520210        40.9327     
  1138.37        500.000                 NaN            NaN   2.75922        4.90251                 NaN   7.26546        43.6164                 NaN  0.520091        40.9363     
  1136.98        500.000                 NaN            NaN   2.76486        4.89321                 NaN   7.26578        43.6156                 NaN  0.520373        40.9402     
  1135.58        500.000                 NaN            NaN   2.77775        4.86985                 NaN   7.26495        43.6190                 NaN  0.521352        40.9471     
  1134.18        500.000                 NaN            NaN   2.78272        4.86183                 NaN   7.26537        43.6178                 NaN  0.521576        40.9507     
  1132.78        500.000                 NaN            NaN   2.78762        4.85393                 NaN   7.26579        43.6166                 NaN  0.521796        40.9543     
  1131.39        500.000                 NaN            NaN   2.79246        4.84615                 NaN   7.26621        43.6153                 NaN  0.522011        40.9579     
  1129.99        500.000                 NaN            NaN   2.79721        4.83858                 NaN   7.26666        43.6140                 NaN  0.522219        40.9614     
  1128.59        500.000                 NaN            NaN   2.80194        4.83100                 NaN   7.26709        43.6126                 NaN  0.522427        40.9649     
  1127.19        500.000                 NaN            NaN   2.91468        4.66449                 NaN   7.28495        43.5793                 NaN  0.526478        41.0301     
  1125.79        500.000                 NaN            NaN   2.91460        4.66436                 NaN   7.28491        43.5786                 NaN  0.526465        41.0311     
  1124.40        500.000                 NaN            NaN   2.91452        4.66423                 NaN   7.28488        43.5779                 NaN  0.526453        41.0320     
  1123.00        500.000                 NaN            NaN   2.91444        4.66410                 NaN   7.28484        43.5772                 NaN  0.526441        41.0329     
  1121.60        500.000                 NaN            NaN   2.91436        4.66397                 NaN   7.28480        43.5765                 NaN  0.526428        41.0339     
  1120.20        500.000                 NaN            NaN   2.91428        4.66384                 NaN   7.28476        43.5759                 NaN  0.526416        41.0348     
  1118.81        500.000                 NaN            NaN   2.91420        4.66371                 NaN   7.28472        43.5752                 NaN  0.526404        41.0358     
  1117.41        500.000                 NaN            NaN   2.91412        4.66358                 NaN   7.28468        43.5745                 NaN  0.526392        41.0367     
  1116.01        500.000                 NaN            NaN   2.91404        4.66345                 NaN   7.28465        43.5738                 NaN  0.526379        41.0377     
  1114.61        500.000                 NaN            NaN   2.91396        4.66333                 NaN   7.28461        43.5731                 NaN  0.526367        41.0386     
  1113.22        500.000                 NaN            NaN   2.91388        4.66320                 NaN   7.28457        43.5725                 NaN  0.526355        41.0396     
  1111.82        500.000                 NaN            NaN   2.91380        4.66307                 NaN   7.28453        43.5718                 NaN  0.526343        41.0405     
  1110.42        500.000                 NaN            NaN   2.91372        4.66294                 NaN   7.28449        43.5711                 NaN  0.526330        41.0414     
  1109.02        500.000                 NaN            NaN   2.91364        4.66281                 NaN   7.28446        43.5704                 NaN  0.526318        41.0424     
  1107.62        500.000                 NaN            NaN   2.91356        4.66268                 NaN   7.28442        43.5697                 NaN  0.526306        41.0433     
  1106.23        500.000                 NaN            NaN   2.91348        4.66255                 NaN   7.28438        43.5690                 NaN  0.526294        41.0443     
  1104.83        500.000                 NaN            NaN   2.91339        4.66242                 NaN   7.28434        43.5684                 NaN  0.526281        41.0452     
  1103.43        500.000                 NaN            NaN   2.91331        4.66230                 NaN   7.28430        43.5677                 NaN  0.526269        41.0461     
  1102.03        500.000                 NaN            NaN   2.91323        4.66217                 NaN   7.28427        43.5670                 NaN  0.526257        41.0471     
  1100.64        500.000                 NaN            NaN   2.91315        4.66204                 NaN   7.28423        43.5663                 NaN  0.526245        41.0480     
  1099.24        500.000                 NaN            NaN   2.91307        4.66191                 NaN   7.28419        43.5656                 NaN  0.526233        41.0490     
  1097.84        500.000                 NaN            NaN   2.91299        4.66178                 NaN   7.28415        43.5650                 NaN  0.526220        41.0499     
  1096.44        500.000                 NaN            NaN   2.91291        4.66165                 NaN   7.28412        43.5643                 NaN  0.526208        41.0508     
  1095.04        500.000                 NaN            NaN   2.91283        4.66152                 NaN   7.28408        43.5636                 NaN  0.526196        41.0518     
  1093.65        500.000                 NaN            NaN   2.91275        4.66140                 NaN   7.28404        43.5629                 NaN  0.526184        41.0527     
  1092.25        500.000                 NaN            NaN   2.91267        4.66127                 NaN   7.28400        43.5622                 NaN  0.526172        41.0537     
  1090.85        500.000                 NaN            NaN   2.91259        4.66114                 NaN   7.28397        43.5615                 NaN  0.526159        41.0546     
  1089.45        500.000                 NaN            NaN   2.91251        4.66101                 NaN   7.28393        43.5609                 NaN  0.526147        41.0555     
  1088.06        500.000                 NaN            NaN   2.91243        4.66088                 NaN   7.28389        43.5602                 NaN  0.526135        41.0565     
  1086.66        500.000                 NaN            NaN   2.91235        4.66075                 NaN   7.28385        43.5595                 NaN  0.526123        41.0574     
  1085.26        500.000                 NaN            NaN   2.91227        4.66063                 NaN   7.28382        43.5588                 NaN  0.526111        41.0583     
  1083.86        500.000                 NaN            NaN   2.91219        4.66050                 NaN   7.28378        43.5582                 NaN  0.526099        41.0593     
  1082.47        500.000                 NaN            NaN   2.91212        4.66036                 NaN   7.28374        43.5575                 NaN  0.526087        41.0602     
  1081.07        500.000                 NaN            NaN   2.93360        4.62533                 NaN   7.28516        43.5549                 NaN  0.527625        41.0734     
  1079.67        500.000                 NaN            NaN   2.91195        4.66011                 NaN   7.28367        43.5561                 NaN  0.526062        41.0621     
  1078.27        500.000                 NaN            NaN   2.93997        4.61568                 NaN   7.28640        43.5508                 NaN  0.527846        41.0793     
  1076.87        500.000                 NaN            NaN   2.94310        4.61098                 NaN   7.28704        43.5487                 NaN  0.527951        41.0822     
  1075.48        500.000                 NaN            NaN   2.94618        4.60635                 NaN   7.28767        43.5466                 NaN  0.528055        41.0851     
  1074.08        500.000                 NaN            NaN   2.94917        4.60199                 NaN   7.28833        43.5444                 NaN  0.528135        41.0880     
  1072.68        500.000                 NaN            NaN   2.95187        4.59817                 NaN   7.28909        43.5419                 NaN  0.528200        41.0908     
  1071.28        500.000                 NaN            NaN   2.95482        4.59385                 NaN   7.28977        43.5397                 NaN  0.528288        41.0936     
  1069.89        500.000                 NaN            NaN   2.95803        4.58891                 NaN   7.29038        43.5377                 NaN  0.528409        41.0966     
  1068.49        500.000                 NaN            NaN   2.96088        4.58477                 NaN   7.29108        43.5354                 NaN  0.528489        41.0994     
  1067.09        500.000                 NaN            NaN   2.96369        4.58072                 NaN   7.29179        43.5331                 NaN  0.528565        41.1022     
  1065.69        500.000                 NaN            NaN   2.96631        4.57707                 NaN   7.29255        43.5305                 NaN  0.528620        41.1049     
  1064.30        500.000                 NaN            NaN   2.96923        4.57269                 NaN   7.29321        43.5284                 NaN  0.528715        41.1078     
  1062.90        500.000                 NaN            NaN   2.97197        4.56877                 NaN   7.29394        43.5260                 NaN  0.528786        41.1106     
  1061.50        500.000                 NaN            NaN   2.98778        4.54589                 NaN   7.29712        43.5190                 NaN  0.529239        41.1209     
  1060.10        500.000                 NaN            NaN   2.98769        4.54578                 NaN   7.29709        43.5184                 NaN  0.529227        41.1219     
  1058.70        500.000                 NaN            NaN   2.98761        4.54565                 NaN   7.29705        43.5177                 NaN  0.529215        41.1228     
  1057.31        500.000                 NaN            NaN   2.98753        4.54552                 NaN   7.29701        43.5170                 NaN  0.529203        41.1237     
  1055.91        500.000                 NaN            NaN   2.98745        4.54540                 NaN   7.29698        43.5163                 NaN  0.529191        41.1247     
  1054.51        500.000                 NaN            NaN   2.98737        4.54528                 NaN   7.29694        43.5156                 NaN  0.529179        41.1256     
  1053.11        500.000                 NaN            NaN   2.99047        4.54256                 NaN   7.29918        43.5087                 NaN  0.529240        41.1298     
  1051.72        500.000                 NaN            NaN   2.99302        4.53898                 NaN   7.29995        43.5062                 NaN  0.529299        41.1326     
  1050.32        500.000                 NaN            NaN   2.99555        4.53550                 NaN   7.30074        43.5036                 NaN  0.529354        41.1353     
  1048.92        500.000                 NaN            NaN   2.99806        4.53201                 NaN   7.30153        43.5010                 NaN  0.529410        41.1380     
  1047.52        500.000                 NaN            NaN   3.00051        4.52864                 NaN   7.30231        43.4984                 NaN  0.529459        41.1407     
  1046.12        500.000                 NaN            NaN   3.00298        4.52525                 NaN   7.30313        43.4957                 NaN  0.529510        41.1434     
  1044.73        500.000                 NaN            NaN   3.01656        4.50758                 NaN   7.30700        43.4853                 NaN  0.529863        41.1537     
  1043.33        500.000                 NaN            NaN   3.01648        4.50746                 NaN   7.30696        43.4846                 NaN  0.529851        41.1546     
  1041.93        500.000                 NaN            NaN   3.01640        4.50734                 NaN   7.30693        43.4840                 NaN  0.529839        41.1555     
  1040.53        500.000                 NaN            NaN   3.01632        4.50722                 NaN   7.30689        43.4833                 NaN  0.529826        41.1565     
  1039.14        500.000                 NaN            NaN   3.01623        4.50710                 NaN   7.30685        43.4826                 NaN  0.529814        41.1574     
  1037.74        500.000                 NaN            NaN   3.01615        4.50698                 NaN   7.30682        43.4819                 NaN  0.529802        41.1583     
  1036.34        500.000                 NaN            NaN   3.01607        4.50686                 NaN   7.30678        43.4813                 NaN  0.529790        41.1592     
  1034.94        500.000                 NaN            NaN   3.01599        4.50674                 NaN   7.30675        43.4806                 NaN  0.529778        41.1602     
  1033.55        500.000                 NaN            NaN   3.01590        4.50662                 NaN   7.30671        43.4799                 NaN  0.529766        41.1611     
  1032.15        500.000                 NaN            NaN   3.01582        4.50650                 NaN   7.30667        43.4792                 NaN  0.529754        41.1620     
  1030.75        500.000                 NaN            NaN   3.01574        4.50638                 NaN   7.30664        43.4786                 NaN  0.529742        41.1630     
  1029.35        500.000                 NaN            NaN   3.04316        4.47257                 NaN   7.31763        43.4521                 NaN  0.530277        41.1842     
  1027.95        500.000                 NaN            NaN   3.04308        4.47245                 NaN   7.31760        43.4515                 NaN  0.530265        41.1852     
  1026.56        500.000                 NaN            NaN   3.04299        4.47233                 NaN   7.31756        43.4508                 NaN  0.530253        41.1861     
  1025.16        500.000                 NaN            NaN   3.04291        4.47221                 NaN   7.31753        43.4501                 NaN  0.530241        41.1870     
  1023.76        500.000                 NaN            NaN   3.04283        4.47210                 NaN   7.31749        43.4494                 NaN  0.530229        41.1879     
  1022.36        500.000                 NaN            NaN   3.04274        4.47198                 NaN   7.31745        43.4487                 NaN  0.530217        41.1889     
  1020.97        500.000                 NaN            NaN   3.04266        4.47186                 NaN   7.31742        43.4481                 NaN  0.530205        41.1898     
  1019.57        500.000                 NaN            NaN   3.04258        4.47174                 NaN   7.31738        43.4474                 NaN  0.530193        41.1907     
  1018.17        500.000                 NaN            NaN   3.04249        4.47162                 NaN   7.31735        43.4467                 NaN  0.530181        41.1916     
  1016.77        500.000                 NaN            NaN   3.04241        4.47151                 NaN   7.31731        43.4460                 NaN  0.530169        41.1926     
  1015.37        500.000                 NaN            NaN   3.04233        4.47139                 NaN   7.31728        43.4454                 NaN  0.530157        41.1935     
  1013.98        500.000                 NaN            NaN   3.04225        4.47127                 NaN   7.31724        43.4447                 NaN  0.530145        41.1944     
  1012.58        500.000                 NaN            NaN   3.05510        4.45836                 NaN   7.32471        43.4253                 NaN  0.530144        41.2064     
  1011.18        500.000                 NaN            NaN   3.05708        4.45595                 NaN   7.32570        43.4221                 NaN  0.530157        41.2090     
  1009.78        500.000                 NaN            NaN   3.06375        4.45241                 NaN   7.33130        43.4057                 NaN  0.529794        41.2170     
  1008.39        500.000                 NaN            NaN   3.06367        4.45230                 NaN   7.33127        43.4050                 NaN  0.529782        41.2179     
  1006.99        500.000                 NaN            NaN   3.06359        4.45218                 NaN   7.33123        43.4044                 NaN  0.529770        41.2189     
  1005.59        500.000                 NaN            NaN   3.06350        4.45207                 NaN   7.33120        43.4037                 NaN  0.529758        41.2198     
  1004.19        500.000                 NaN            NaN   3.06342        4.45195                 NaN   7.33116        43.4030                 NaN  0.529746        41.2207     
  1002.80        500.000                 NaN            NaN   3.06334        4.45183                 NaN   7.33112        43.4023                 NaN  0.529734        41.2216     
  1001.40        500.000                 NaN            NaN   3.06325        4.45172                 NaN   7.33109        43.4017                 NaN  0.529722        41.2226     
  1000.00        500.000                 NaN            NaN   3.06317        4.45160                 NaN   7.33105        43.4010                 NaN  0.529711        41.2235     
