|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.75/TAY13/TAY13_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1220.84        500.000        98.2593                 NaN            NaN  0.223778       0.367205       0.215212       0.853351       0.572236E-001  0.238957E-001            NaN
  1219.44        500.000        87.5066                 NaN            NaN   2.80849        1.33190        1.59745        6.42898                 NaN  0.326615                 NaN
  1218.04        500.000        99.9608                 NaN  0.149212E-001  0.201074E-001            NaN  0.246523E-002            NaN  0.170788E-002            NaN            NaN
  1216.65        500.000        99.9963                 NaN  0.213765E-002  0.506002E-003            NaN  0.852098E-003            NaN  0.198995E-003            NaN            NaN
  1215.25        500.000        99.7847                 NaN            NaN  0.346473E-001  0.265647E-001  0.261742E-001  0.121863                 NaN  0.609411E-002            NaN
  1213.85        500.000        99.9495                 NaN            NaN  0.666937E-002  0.727907E-002            NaN  0.317477E-001            NaN  0.477241E-002            NaN
  1212.45        500.000        99.8609                 NaN            NaN  0.470020E-001  0.737806E-002  0.254110E-001  0.592863E-001            NaN            NaN            NaN
  1211.06        500.000        99.9704                 NaN            NaN  0.120278E-001            NaN  0.317645E-002  0.143653E-001            NaN            NaN            NaN
  1209.66        500.000        99.8693                 NaN            NaN  0.352503E-001  0.957191E-002  0.156524E-001  0.677371E-001            NaN  0.247121E-002            NaN
  1208.26        500.000        95.3259                 NaN            NaN   1.00442       0.478565       0.593351        2.48691                 NaN  0.110843                 NaN
  1206.86        500.000        99.3591                 NaN            NaN  0.158952       0.608825E-001  0.722641E-001  0.336748                 NaN  0.120208E-001            NaN
  1205.46        500.000        98.6454                 NaN  0.127430       0.205565       0.202484       0.195712       0.571827                 NaN  0.515499E-001            NaN
  1204.07        500.000        99.9999                 NaN  0.215188E-004  0.647223E-005            NaN  0.831641E-005  0.432960E-004            NaN            NaN            NaN
  1202.67        500.000        96.8561                 NaN  0.159397E-001  0.118372       0.995851       0.317428        1.68233                 NaN  0.139893E-001            NaN
  1201.27        500.000        96.9619                 NaN            NaN  0.106553       0.899215       0.396168        1.56241                 NaN  0.737109E-001            NaN
  1199.87        500.000        96.8908                 NaN  0.409578       0.394585                 NaN  0.350216        1.66272                 NaN  0.552800E-001  0.236846     
  1198.48        500.000        98.9531                 NaN  0.617679E-001  0.105289                 NaN  0.904689E-001  0.402688                 NaN  0.123556E-001  0.374331     
  1197.08        500.000        98.5574                 NaN  0.748500E-001  0.168777                 NaN  0.121899       0.544270                 NaN  0.160777E-001  0.516766     
  1195.68        500.000        97.2592                 NaN  0.975974E-001  0.311792                 NaN  0.212226       0.987573                 NaN  0.301282E-001   1.10145     
  1194.28        500.000        85.9726                 NaN  0.339696        1.15479       0.700215        1.18921        5.29305                 NaN  0.128201        5.22221     
  1192.89        500.000        90.5464                 NaN  0.433922       0.917133                 NaN  0.793032        3.59895                 NaN  0.948354E-001   3.61575     
  1191.49        500.000        91.1214                 NaN  0.461353       0.815661                 NaN  0.749024        3.39327                 NaN  0.863820E-001   3.37287     
  1190.09        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.113076E-005
  1188.69        500.000        78.9362                 NaN   1.02533        1.74740                 NaN   1.72179        8.21831                 NaN  0.209728        8.14119     
  1187.29        500.000        88.6428                 NaN  0.491094        1.06381                 NaN  0.914213        4.46114                 NaN  0.106418        4.32051     
  1185.90        500.000        82.7814                 NaN  0.781889        1.37290                 NaN   1.34984        6.91626                 NaN  0.161547        6.63614     
  1184.50        500.000                 NaN            NaN   4.11611        6.95246                 NaN   7.46507        41.3697                 NaN  0.905960        39.1907     
  1183.10        500.000                 NaN            NaN   4.10449        6.97390                 NaN   7.46910        41.3606                 NaN  0.904110        39.1878     
  1181.70        500.000                 NaN            NaN   4.18894        6.85941                 NaN   7.46748        41.3647                 NaN  0.906244        39.2132     
  1180.31        500.000                 NaN            NaN   4.13396        6.93092                 NaN   7.46832        41.3645                 NaN  0.905844        39.1964     
  1178.91        500.000                 NaN            NaN   4.15645        6.91268                 NaN   7.47425        41.3480                 NaN  0.903051        39.2056     
  1177.51        500.000                 NaN            NaN   4.15480        6.90299                 NaN   7.47073        41.3608                 NaN  0.906513        39.2041     
  1176.11        500.000                 NaN            NaN   4.19893        6.84842                 NaN   7.47414        41.3555                 NaN  0.905452        39.2176     
  1174.71        500.000                 NaN            NaN   4.18082        6.86385                 NaN   7.47077        41.3646                 NaN  0.908388        39.2116     
  1173.32        500.000                 NaN            NaN   4.19646        6.84052                 NaN   7.47209        41.3654                 NaN  0.909476        39.2161     
  1171.92        500.000                 NaN            NaN   4.25241        6.76897                 NaN   7.47236        41.3643                 NaN  0.909246        39.2328     
  1170.52        500.000                 NaN            NaN   4.28279        6.71738                 NaN   7.47869        41.3697                 NaN  0.912483        39.2389     
  1169.12        500.000                 NaN            NaN   4.27396        6.73661                 NaN   7.47348        41.3668                 NaN  0.910429        39.2387     
  1167.73        500.000                 NaN            NaN   4.28103        6.72674                 NaN   7.47363        41.3674                 NaN  0.910470        39.2407     
  1166.33        500.000                 NaN            NaN   4.29940        6.70189                 NaN   7.47605        41.3637                 NaN  0.911548        39.2474     
  1164.93        500.000                 NaN            NaN   4.31043        6.68649                 NaN   7.47528        41.3643                 NaN  0.912231        39.2512     
  1163.53        500.000                 NaN            NaN   4.30678        6.69281                 NaN   7.47491        41.3637                 NaN  0.911743        39.2500     
  1162.14        500.000                 NaN            NaN   4.33825        6.64251                 NaN   7.48265        41.3644                 NaN  0.914209        39.2580     
  1160.74        500.000                 NaN            NaN   4.31862        6.67560                 NaN   7.47522        41.3644                 NaN  0.912526        39.2537     
  1159.34        500.000                 NaN            NaN   4.35137        6.62726                 NaN   7.47669        41.3662                 NaN  0.914582        39.2639     
  1157.94        500.000                 NaN            NaN   4.30270        6.71504                 NaN   7.47974        41.3502                 NaN  0.904569        39.2478     
  1156.54        500.000                 NaN            NaN   4.36965        6.60141                 NaN   7.47752        41.3662                 NaN  0.915497        39.2697     
  1155.15        500.000                 NaN            NaN   4.38149        6.58029                 NaN   7.47727        41.3711                 NaN  0.916943        39.2729     
  1153.75        500.000                 NaN            NaN   4.35285        6.63195                 NaN   7.48114        41.3553                 NaN  0.912964        39.2658     
  1152.35        500.000                 NaN            NaN   4.40641        6.54702                 NaN   7.47949        41.3686                 NaN  0.917643        39.2809     
  1150.95        500.000                 NaN            NaN   4.40478        6.55178                 NaN   7.47938        41.3658                 NaN  0.917238        39.2811     
  1149.56        500.000                 NaN            NaN   4.41543        6.53449                 NaN   7.48328        41.3674                 NaN  0.917316        39.2821     
  1148.16        500.000                 NaN            NaN   4.42206        6.52734                 NaN   7.48019        41.3658                 NaN  0.918066        39.2866     
  1146.76        500.000                 NaN            NaN   4.43110        6.51452                 NaN   7.48078        41.3654                 NaN  0.918576        39.2896     
  1145.36        500.000                 NaN            NaN   4.44025        6.50150                 NaN   7.48123        41.3653                 NaN  0.919065        39.2926     
  1143.97        500.000                 NaN            NaN   4.44927        6.48867                 NaN   7.48170        41.3652                 NaN  0.919545        39.2956     
  1142.57        500.000                 NaN            NaN   4.45816        6.47604                 NaN   7.48216        41.3651                 NaN  0.920016        39.2985     
  1141.17        500.000                 NaN            NaN   4.46376        6.46811                 NaN   7.48426        41.3634                 NaN  0.920219        39.3003     
  1139.77        500.000                 NaN            NaN   4.46541        6.46668                 NaN   7.48599        41.3609                 NaN  0.920152        39.3009     
  1138.37        500.000                 NaN            NaN   4.47055        6.46152                 NaN   7.48486        41.3596                 NaN  0.919966        39.3035     
  1136.98        500.000                 NaN            NaN   4.47984        6.44819                 NaN   7.48527        41.3597                 NaN  0.920491        39.3065     
  1135.58        500.000                 NaN            NaN   4.50090        6.41544                 NaN   7.48456        41.3641                 NaN  0.922257        39.3127     
  1134.18        500.000                 NaN            NaN   4.50910        6.40386                 NaN   7.48506        41.3638                 NaN  0.922679        39.3155     
  1132.78        500.000                 NaN            NaN   4.51719        6.39245                 NaN   7.48557        41.3635                 NaN  0.923093        39.3182     
  1131.39        500.000                 NaN            NaN   4.52517        6.38119                 NaN   7.48608        41.3632                 NaN  0.923500        39.3209     
  1129.99        500.000                 NaN            NaN   4.53302        6.37018                 NaN   7.48661        41.3627                 NaN  0.923893        39.3236     
  1128.59        500.000                 NaN            NaN   4.54082        6.35921                 NaN   7.48713        41.3623                 NaN  0.924287        39.3262     
  1127.19        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1125.79        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1124.40        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1123.00        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1121.60        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1120.20        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1118.81        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1117.41        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1116.01        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1114.61        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1113.22        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1111.82        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1110.42        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1109.02        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1107.62        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1106.23        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1104.83        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1103.43        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1102.03        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1100.64        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1099.24        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1097.84        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1096.44        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1095.04        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1093.65        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1092.25        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1090.85        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1089.45        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1088.06        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1086.66        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1085.26        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1083.86        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1082.47        500.000                 NaN            NaN   4.72438        6.10927                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1081.07        500.000                 NaN            NaN   4.75923        6.05805                 NaN   7.50807        41.3354                 NaN  0.934346        39.4049     
  1079.67        500.000                 NaN            NaN   4.72437        6.10928                 NaN   7.50640        41.3362                 NaN  0.931578        39.3922     
  1078.27        500.000                 NaN            NaN   4.76986        6.04373                 NaN   7.50948        41.3331                 NaN  0.934787        39.4090     
  1076.87        500.000                 NaN            NaN   4.77509        6.03672                 NaN   7.51020        41.3319                 NaN  0.934997        39.4111     
  1075.48        500.000                 NaN            NaN   4.78023        6.02982                 NaN   7.51091        41.3308                 NaN  0.935207        39.4131     
  1074.08        500.000                 NaN            NaN   4.78524        6.02326                 NaN   7.51166        41.3294                 NaN  0.935373        39.4151     
  1072.68        500.000                 NaN            NaN   4.78976        6.01744                 NaN   7.51250        41.3278                 NaN  0.935511        39.4169     
  1071.28        500.000                 NaN            NaN   4.79469        6.01093                 NaN   7.51327        41.3265                 NaN  0.935691        39.4189     
  1069.89        500.000                 NaN            NaN   4.80004        6.00364                 NaN   7.51396        41.3255                 NaN  0.935931        39.4210     
  1068.49        500.000                 NaN            NaN   4.80481        5.99740                 NaN   7.51474        41.3240                 NaN  0.936097        39.4229     
  1067.09        500.000                 NaN            NaN   4.80951        5.99126                 NaN   7.51553        41.3226                 NaN  0.936256        39.4248     
  1065.69        500.000                 NaN            NaN   4.81392        5.98566                 NaN   7.51638        41.3210                 NaN  0.936377        39.4267     
  1064.30        500.000                 NaN            NaN   4.81881        5.97914                 NaN   7.51712        41.3197                 NaN  0.936570        39.4286     
  1062.90        500.000                 NaN            NaN   4.82339        5.97319                 NaN   7.51793        41.3182                 NaN  0.936720        39.4305     
  1061.50        500.000                 NaN            NaN   4.84934        5.93829                 NaN   7.52139        41.3131                 NaN  0.937561        39.4403     
  1060.10        500.000                 NaN            NaN   4.84933        5.93830                 NaN   7.52139        41.3131                 NaN  0.937561        39.4403     
  1058.70        500.000                 NaN            NaN   4.84934        5.93829                 NaN   7.52139        41.3131                 NaN  0.937561        39.4403     
  1057.31        500.000                 NaN            NaN   4.84934        5.93829                 NaN   7.52139        41.3131                 NaN  0.937561        39.4403     
  1055.91        500.000                 NaN            NaN   4.84934        5.93829                 NaN   7.52139        41.3131                 NaN  0.937561        39.4403     
  1054.51        500.000                 NaN            NaN   4.84935        5.93829                 NaN   7.52139        41.3131                 NaN  0.937561        39.4403     
  1053.11        500.000                 NaN            NaN   4.85444        5.93320                 NaN   7.52376        41.3073                 NaN  0.937695        39.4436     
  1051.72        500.000                 NaN            NaN   4.85874        5.92772                 NaN   7.52461        41.3057                 NaN  0.937823        39.4454     
  1050.32        500.000                 NaN            NaN   4.86299        5.92232                 NaN   7.52549        41.3040                 NaN  0.937945        39.4473     
  1048.92        500.000                 NaN            NaN   4.86721        5.91695                 NaN   7.52635        41.3023                 NaN  0.938068        39.4491     
  1047.52        500.000                 NaN            NaN   4.87133        5.91175                 NaN   7.52722        41.3006                 NaN  0.938179        39.4509     
  1046.12        500.000                 NaN            NaN   4.87549        5.90649                 NaN   7.52812        41.2989                 NaN  0.938294        39.4527     
  1044.73        500.000                 NaN            NaN   4.89781        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1043.33        500.000                 NaN            NaN   4.89781        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1041.93        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1040.53        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1039.14        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1037.74        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53226        41.2903                 NaN  0.938953        39.4623     
  1036.34        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1034.94        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1033.55        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1032.15        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1030.75        500.000                 NaN            NaN   4.89782        5.87842                 NaN   7.53225        41.2903                 NaN  0.938953        39.4623     
  1029.35        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1027.95        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1026.56        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1025.16        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1023.76        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1022.36        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1020.97        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1019.57        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1018.17        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1016.77        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1015.37        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1013.98        500.000                 NaN            NaN   4.94262        5.82305                 NaN   7.54388        41.2674                 NaN  0.939953        39.4831     
  1012.58        500.000                 NaN            NaN   4.96365        5.79987                 NaN   7.55174        41.2504                 NaN  0.939988        39.4944     
  1011.18        500.000                 NaN            NaN   4.96702        5.79592                 NaN   7.55281        41.2482                 NaN  0.940034        39.4961     
  1009.78        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
  1008.39        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
  1006.99        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
  1005.59        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
  1004.19        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
  1002.80        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
  1001.40        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
  1000.00        500.000                 NaN            NaN   4.97823        5.78686                 NaN   7.55868        41.2336                 NaN  0.939418        39.5032     
