|6.6.6
Archiving\03_Data\frac/QFM_m3.75/TAY13/TAY13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.2187                 NaN            NaN  0.969881E-001            NaN  0.684354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2274                 NaN            NaN  0.943919E-001            NaN  0.678200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.2363                 NaN            NaN  0.934081E-001            NaN  0.670298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2469                 NaN            NaN  0.903442E-001            NaN  0.662803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.2543                 NaN            NaN  0.887473E-001            NaN  0.656976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2637                 NaN            NaN  0.837663E-001            NaN  0.652525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2720                 NaN            NaN  0.837756E-001            NaN  0.644199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2802                 NaN            NaN  0.825494E-001            NaN  0.637218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2880                 NaN            NaN  0.793214E-001            NaN  0.632658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2938                 NaN            NaN  0.770569E-001            NaN  0.629168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.3028                 NaN            NaN  0.736423E-001            NaN  0.623584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.3074                 NaN            NaN  0.695547E-001            NaN  0.623058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.3164                 NaN            NaN  0.699572E-001            NaN  0.613683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2520                 NaN            NaN  0.239329E-001            NaN  0.333645       0.390373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2041                 NaN            NaN  0.792028E-001            NaN            NaN  0.716711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1825                 NaN            NaN  0.105688E-005            NaN            NaN  0.817505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1881                 NaN            NaN  0.110259E-002            NaN  0.270480E-001  0.783735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1912                 NaN            NaN            NaN            NaN            NaN  0.808800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1940                 NaN            NaN  0.403067E-005            NaN            NaN  0.806028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1989                 NaN            NaN            NaN            NaN            NaN  0.801057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.2013                 NaN            NaN            NaN            NaN            NaN  0.798667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.2031                 NaN            NaN            NaN            NaN            NaN  0.796888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2043                 NaN            NaN            NaN            NaN            NaN  0.795684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.2086                 NaN            NaN  0.105060E-005            NaN            NaN  0.791364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2083                 NaN            NaN            NaN            NaN            NaN  0.791658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2086                 NaN            NaN            NaN            NaN            NaN  0.791437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.2079                 NaN            NaN            NaN            NaN            NaN  0.792130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.2080                 NaN            NaN            NaN            NaN            NaN  0.792011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.2007                 NaN            NaN            NaN            NaN            NaN  0.799290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.2009                 NaN            NaN            NaN            NaN            NaN  0.799110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.1920                 NaN            NaN            NaN            NaN            NaN  0.808004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.1799                 NaN            NaN            NaN            NaN            NaN  0.820125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.1754                 NaN            NaN            NaN            NaN            NaN  0.824639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.1579                 NaN            NaN            NaN            NaN            NaN  0.842144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        99.1311                 NaN            NaN            NaN            NaN            NaN  0.868940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        99.0833                 NaN            NaN            NaN            NaN            NaN  0.868329       0.483483E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.8431                 NaN            NaN            NaN            NaN            NaN  0.223594       0.933275                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.8551                 NaN            NaN            NaN            NaN            NaN  0.222124       0.922777                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.8685                 NaN            NaN            NaN            NaN            NaN  0.910895       0.220638                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.8804                 NaN            NaN            NaN            NaN            NaN  0.902986       0.216566                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8929                 NaN            NaN            NaN            NaN            NaN  0.893266       0.213860                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.9038                 NaN            NaN            NaN            NaN            NaN  0.884709       0.211499                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.9155                 NaN            NaN            NaN            NaN            NaN  0.208711       0.875778                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.9261                 NaN            NaN            NaN            NaN            NaN  0.867028       0.206852                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.9372                 NaN            NaN            NaN            NaN            NaN  0.205208       0.857593                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.9457                 NaN            NaN            NaN            NaN            NaN  0.854957       0.199354                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.9539                 NaN            NaN            NaN            NaN            NaN  0.843241       0.202812                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.3079                 NaN            NaN            NaN            NaN            NaN  0.556266       0.782562                 NaN            NaN  0.353257                 NaN            NaN            NaN
  1416.04        2500.00        97.2726                 NaN            NaN            NaN            NaN            NaN  0.669343        1.13807                 NaN            NaN  0.919972                 NaN            NaN            NaN
  1413.53        2500.00        97.3437                 NaN            NaN  0.834797E-006            NaN            NaN   1.11280       0.648567                 NaN            NaN  0.894884                 NaN            NaN            NaN
  1411.03        2500.00        97.4130                 NaN            NaN  0.139042E-002            NaN            NaN  0.628438        1.08576                 NaN            NaN  0.871374                 NaN            NaN            NaN
  1408.52        2500.00        97.4112                 NaN            NaN  0.402189                 NaN            NaN   1.01796       0.217132                 NaN            NaN  0.951513                 NaN            NaN            NaN
  1406.02        2500.00        97.4796                 NaN            NaN  0.401176                 NaN            NaN   1.00835       0.183048                 NaN            NaN  0.927810                 NaN            NaN            NaN
  1403.51        2500.00        97.5489                 NaN            NaN  0.397597                 NaN            NaN  0.145877        1.00484                 NaN            NaN  0.902775                 NaN            NaN            NaN
  1401.00        2500.00        97.6155                 NaN            NaN  0.394301                 NaN            NaN  0.994585       0.115900                 NaN            NaN  0.879684                 NaN            NaN            NaN
  1398.50        2500.00        97.6774                 NaN            NaN  0.391633                 NaN            NaN  0.990030       0.831367E-001            NaN            NaN  0.857768                 NaN            NaN            NaN
  1395.99        2500.00        97.7138                 NaN            NaN  0.398101                 NaN            NaN  0.999338       0.416699E-001            NaN            NaN  0.847129                 NaN            NaN            NaN
  1393.48        2500.00        97.8506                 NaN            NaN  0.367624                 NaN            NaN  0.502524E-001  0.937193                 NaN            NaN  0.794373                 NaN            NaN            NaN
  1390.98        2500.00        97.8074                 NaN            NaN  0.387716                 NaN            NaN  0.636468E-002  0.989377                 NaN            NaN  0.809177                 NaN            NaN            NaN
  1388.47        2500.00        97.8722                 NaN            NaN  0.309306                 NaN            NaN  0.771349       0.270034                 NaN            NaN  0.777127                 NaN            NaN            NaN
  1385.96        2500.00        97.9401                 NaN            NaN  0.343288                 NaN            NaN  0.816193E-001  0.876726                 NaN            NaN  0.758268                 NaN            NaN            NaN
  1383.46        2500.00        98.0078                 NaN            NaN  0.363784                 NaN            NaN  0.891033                 NaN            NaN            NaN  0.737371                 NaN            NaN            NaN
  1380.95        2500.00        98.0502                 NaN            NaN  0.355382                 NaN            NaN  0.873411                 NaN            NaN            NaN  0.720966                 NaN            NaN            NaN
  1378.45        2500.00        98.0987                 NaN            NaN  0.349449                 NaN            NaN  0.848722                 NaN            NaN            NaN  0.703102                 NaN            NaN            NaN
  1375.94        2500.00        98.1423                 NaN            NaN  0.342517                 NaN            NaN  0.828530                 NaN            NaN            NaN  0.686615                 NaN            NaN            NaN
  1373.43        2500.00        98.1866                 NaN            NaN  0.339431                 NaN            NaN  0.803385                 NaN            NaN            NaN  0.670592                 NaN            NaN            NaN
  1370.93        2500.00        98.2289                 NaN            NaN  0.330504                 NaN            NaN  0.786556                 NaN            NaN            NaN  0.654018                 NaN            NaN            NaN
  1368.42        2500.00        98.2652                 NaN            NaN  0.321899                 NaN            NaN  0.773812                 NaN            NaN            NaN  0.639088                 NaN            NaN            NaN
  1365.91        2500.00        98.3051                 NaN            NaN  0.315102                 NaN            NaN  0.755888                 NaN            NaN            NaN  0.623877                 NaN            NaN            NaN
  1363.41        2500.00        98.3414                 NaN            NaN  0.308514                 NaN            NaN  0.740312                 NaN            NaN            NaN  0.609751                 NaN            NaN            NaN
  1360.90        2500.00        98.3654                 NaN            NaN  0.296457                 NaN            NaN  0.738348                 NaN            NaN            NaN  0.599777                 NaN            NaN            NaN
  1358.40        2500.00        98.4259                 NaN            NaN  0.295264                 NaN            NaN  0.702273                 NaN            NaN            NaN  0.576582                 NaN            NaN            NaN
  1355.89        2500.00        98.4504                 NaN            NaN  0.292646                 NaN            NaN  0.689043                 NaN            NaN            NaN  0.567958                 NaN            NaN            NaN
  1353.38        2500.00        98.4823                 NaN            NaN  0.292242                 NaN            NaN  0.668884                 NaN            NaN            NaN  0.556534                 NaN            NaN            NaN
  1350.88        2500.00        98.5179                 NaN            NaN  0.277428                 NaN            NaN  0.664056                 NaN            NaN            NaN  0.540666                 NaN            NaN            NaN
  1348.37        2500.00        98.5477                 NaN            NaN  0.273506                 NaN            NaN  0.649196                 NaN            NaN            NaN  0.529589                 NaN            NaN            NaN
  1345.86        2500.00        98.5785                 NaN            NaN  0.262408                 NaN            NaN  0.640729                 NaN            NaN            NaN  0.518360                 NaN            NaN            NaN
  1343.36        2500.00        98.6062                 NaN            NaN  0.260176                 NaN            NaN  0.629733                 NaN            NaN            NaN  0.503903                 NaN            NaN            NaN
  1340.85        2500.00        98.6355                 NaN            NaN  0.253388                 NaN            NaN  0.617030                 NaN            NaN            NaN  0.494055                 NaN            NaN            NaN
  1338.35        2500.00        98.6632                 NaN            NaN  0.245832                 NaN            NaN  0.608095                 NaN            NaN            NaN  0.482824                 NaN            NaN            NaN
  1335.84        2500.00        98.6910                 NaN            NaN  0.240557                 NaN            NaN  0.596597                 NaN            NaN            NaN  0.471895                 NaN            NaN            NaN
  1333.33        2500.00        98.7170                 NaN            NaN  0.235586                 NaN            NaN  0.585944                 NaN            NaN            NaN  0.461493                 NaN            NaN            NaN
  1330.83        2500.00        98.7425                 NaN            NaN  0.228770                 NaN            NaN  0.577664                 NaN            NaN            NaN  0.451113                 NaN            NaN            NaN
  1328.32        2500.00        98.7524                 NaN            NaN  0.223051                 NaN            NaN  0.576982                 NaN            NaN            NaN  0.447616                 NaN            NaN            NaN
  1325.81        2500.00        98.8027                 NaN            NaN  0.213024                 NaN            NaN  0.559761                 NaN            NaN            NaN  0.424470                 NaN            NaN            NaN
  1323.31        2500.00        98.8172                 NaN            NaN  0.209661                 NaN            NaN  0.552407                 NaN            NaN            NaN  0.420720                 NaN            NaN            NaN
  1320.80        2500.00        98.8405                 NaN            NaN  0.206166                 NaN            NaN  0.541744                 NaN            NaN            NaN  0.411572                 NaN            NaN            NaN
  1318.30        2500.00        98.8629                 NaN            NaN  0.199174                 NaN            NaN  0.535669                 NaN            NaN            NaN  0.402281                 NaN            NaN            NaN
  1315.79        2500.00        98.8814                 NaN            NaN  0.191265                 NaN            NaN  0.533024                 NaN            NaN            NaN  0.394306                 NaN            NaN            NaN
  1313.28        2500.00        98.9036                 NaN            NaN  0.184517                 NaN            NaN  0.526483                 NaN            NaN            NaN  0.385396                 NaN            NaN            NaN
  1310.78        2500.00        98.9251                 NaN            NaN  0.181618                 NaN            NaN  0.517198                 NaN            NaN            NaN  0.376105                 NaN            NaN            NaN
  1308.27        2500.00        98.9458                 NaN            NaN  0.175125                 NaN            NaN  0.509640                 NaN            NaN            NaN  0.369404                 NaN            NaN            NaN
  1305.76        2500.00        80.1075                 NaN            NaN  0.882486                 NaN            NaN   4.11819                 NaN            NaN            NaN   2.73033        12.1615                 NaN            NaN
  1303.26        2500.00        81.3276                 NaN            NaN  0.588268                 NaN            NaN   4.23797                 NaN            NaN            NaN   2.57569        11.2705                 NaN            NaN
  1300.75        2500.00        83.1817                 NaN            NaN  0.399841                 NaN            NaN   4.05755                 NaN            NaN            NaN   2.33998        10.0209                 NaN            NaN
  1298.25        2500.00        84.7773                 NaN            NaN  0.265068                 NaN            NaN   3.85867                 NaN            NaN            NaN   2.13438        8.96461                 NaN            NaN
  1295.74        2500.00        86.0646                 NaN            NaN  0.152158                 NaN            NaN   3.70683                 NaN            NaN            NaN   1.96781        8.10859                 NaN            NaN
  1293.23        2500.00        87.1488                 NaN            NaN  0.581316E-001            NaN            NaN   3.57783                 NaN            NaN            NaN   1.82573        7.38949                 NaN            NaN
  1290.73        2500.00        88.0958                 NaN            NaN  0.144055E-005            NaN            NaN   3.43117                 NaN            NaN            NaN   1.70374        6.76934                 NaN            NaN
  1288.22        2500.00        88.9294                 NaN            NaN            NaN            NaN            NaN   3.23455                 NaN            NaN            NaN   1.60158        6.23444                 NaN            NaN
  1285.71        2500.00        89.7431                 NaN            NaN  0.126138E-003            NaN            NaN   3.03244                 NaN            NaN            NaN   1.49791        5.72646                 NaN            NaN
  1283.21        2500.00        90.4550                 NaN            NaN            NaN            NaN            NaN   2.85215                 NaN            NaN            NaN   1.40545        5.28620       0.116940E-002            NaN
  1280.70        2500.00        89.2725                 NaN            NaN            NaN            NaN            NaN   2.98904                 NaN            NaN            NaN   1.57998        5.99821       0.160250                 NaN
  1278.20        2500.00        87.7657                 NaN            NaN            NaN            NaN            NaN   3.25204                 NaN            NaN            NaN   1.78610        7.00599       0.190191                 NaN
  1275.69        2500.00        93.8611                 NaN            NaN            NaN            NaN            NaN   1.91727                 NaN            NaN            NaN  0.918354        3.21183       0.913960E-001            NaN
  1273.18        2500.00        91.7701                 NaN            NaN            NaN            NaN            NaN   2.33352                 NaN            NaN            NaN   1.21471        4.55909       0.122604                 NaN
  1270.68        2500.00        91.2896                 NaN            NaN            NaN            NaN            NaN   2.19839       0.974426E-005            NaN            NaN   1.20479        5.15006       0.157101                 NaN
  1268.17        2500.00        92.3160                 NaN            NaN  0.243143                 NaN            NaN   2.11439                 NaN            NaN            NaN   1.33874        3.89132       0.963901E-001            NaN
  1265.66        2500.00        95.1885                 NaN            NaN            NaN            NaN            NaN   1.43290                 NaN            NaN            NaN  0.637355        2.68968       0.516077E-001            NaN
  1263.16        2500.00        94.2390                 NaN            NaN            NaN            NaN            NaN   1.38069                 NaN            NaN            NaN  0.804037        3.46186       0.114404                 NaN
  1260.65        2500.00        79.6063                 NaN            NaN            NaN            NaN            NaN   3.69768        1.48499       0.784626                 NaN   3.01716        11.1444       0.264825                 NaN
  1258.15        2500.00        99.9889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.111206E-001            NaN
  1255.64        2500.00        99.6039                 NaN            NaN            NaN            NaN            NaN  0.277288                 NaN            NaN            NaN  0.703992E-001            NaN  0.484294E-001            NaN
  1253.13        2500.00        99.5157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.500962E-002  0.479314                 NaN            NaN
  1250.63        2500.00        98.1940                 NaN            NaN            NaN            NaN            NaN  0.500110                 NaN            NaN            NaN  0.253895        1.02863       0.233373E-001            NaN
  1248.12        2500.00        92.2262                 NaN            NaN            NaN            NaN            NaN   1.34613       0.860261                 NaN            NaN   1.19068        4.31983       0.568673E-001            NaN
  1245.61        2500.00        95.8184                 NaN            NaN            NaN            NaN            NaN  0.976885       0.192507                 NaN            NaN  0.627499        2.31270       0.719601E-001            NaN
  1243.11        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1240.60        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1238.10        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1235.59        2500.00        85.8470                 NaN            NaN            NaN            NaN            NaN   2.81748                 NaN            NaN            NaN   1.60105        7.39119       0.144496        2.19875     
  1233.08        2500.00        74.7420                 NaN            NaN            NaN            NaN            NaN   3.24555       0.106691                 NaN            NaN   2.29197        11.2331       0.165195        8.21555     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3631                 NaN            NaN            NaN   8.30416        46.4094       0.625744        33.2975     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3740                 NaN            NaN            NaN   8.31357        46.3878       0.622838        33.3018     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.28656        5.08177                 NaN            NaN   8.31196        46.3937       0.623459        33.3025     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.02774        5.34322                 NaN            NaN   8.31780        46.3842       0.622614        33.3045     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.89621        5.47765                 NaN            NaN   8.32397        46.3740       0.621710        33.3065     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.75635        5.62057                 NaN            NaN   8.33030        46.3635       0.620771        33.3085     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.60697        5.77318                 NaN            NaN   8.33680        46.3527       0.619795        33.3105     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.44731        5.93624                 NaN            NaN   8.34351        46.3416       0.618778        33.3126     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.95851        5.42782                 NaN            NaN   8.34858        46.3327       0.617776        33.3146     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.89782        5.49088                 NaN            NaN   8.35264        46.3253       0.616789        33.3166     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.27251        6.11991                 NaN            NaN   8.36202        46.3108       0.615906        33.3188     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.23245        6.16293                 NaN            NaN   8.36810        46.3006       0.614940        33.3209     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.55632        5.83215                 NaN            NaN   8.37035        46.3044       0.616234        33.3206     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.60878        2.74022                 NaN            NaN   8.34712        46.3671       0.623616        33.3132     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.55596        2.79588                 NaN            NaN   8.35292        46.3573       0.622715        33.3152     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.50160        2.85320                 NaN            NaN   8.35883        46.3474       0.621788        33.3172     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.18277        4.22911                 NaN            NaN   8.39814        46.2483       0.609871        33.3319     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.13532        6.26382                 NaN            NaN   8.38250        46.2768       0.611151        33.3304     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.05872        6.34314                 NaN            NaN   8.38619        46.2694       0.610112        33.3325     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.02126        5.39616                 NaN            NaN   8.41198        46.2254       0.607654        33.3376     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.12322        8.24935                 NaN            NaN   8.38766        46.2953       0.616328        33.3281     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.15384        8.22326                 NaN            NaN   8.39236        46.2849       0.614946        33.3307     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.18341        8.19830                 NaN            NaN   8.39704        46.2745       0.613541        33.3332     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.21197        8.17446                 NaN            NaN   8.40172        46.2639       0.612111        33.3358     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.23935        8.15191                 NaN            NaN   8.40638        46.2533       0.610658        33.3384     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.26550        8.13069                 NaN            NaN   8.41104        46.2425       0.609177        33.3411     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.29024        8.11099                 NaN            NaN   8.41568        46.2317       0.607670        33.3437     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4597                 NaN            NaN            NaN   8.47479        46.1116       0.595699        33.3583     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.39242        3.06202                 NaN            NaN   8.47176        46.1184       0.596588        33.3588     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.44878        3.00971                 NaN            NaN   8.47799        46.1070       0.595379        33.3612     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.50851        2.95410                 NaN            NaN   8.48423        46.0955       0.594155        33.3635     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.57280        2.89401                 NaN            NaN   8.49048        46.0839       0.592916        33.3659     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.64084        2.83020                 NaN            NaN   8.49675        46.0722       0.591662        33.3683     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.71373        2.76163                 NaN            NaN   8.50303        46.0605       0.590392        33.3707     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.79126        2.68849                 NaN            NaN   8.50933        46.0486       0.589105        33.3732     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.86864        2.61558                 NaN            NaN   8.51566        46.0367       0.587803        33.3756     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4933                 NaN            NaN            NaN   8.52733        46.0152       0.585291        33.3789     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.04653        2.44684                 NaN            NaN   8.52833        46.0126       0.585145        33.3805     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.14282        2.35522                 NaN            NaN   8.53472        46.0004       0.583792        33.3830     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.78668        9.70548                 NaN            NaN   8.52439        46.0167       0.583699        33.3830     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.33661        2.17107                 NaN            NaN   8.54766        45.9755       0.581030        33.3881     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.43227        2.08033                 NaN            NaN   8.55411        45.9631       0.579595        33.3905     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.31870        2.19808                 NaN            NaN   8.56078        45.9507       0.578364        33.3934     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.04072        10.4613                 NaN            NaN   8.55579        45.9684       0.581625        33.3921     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5373                 NaN            NaN            NaN   8.58186        45.9074       0.573067        33.4004     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5423                 NaN            NaN            NaN   8.58806        45.8951       0.571673        33.4029     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.566103        10.9586                 NaN            NaN   8.57634        45.9234       0.576834        33.3987     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5109                 NaN            NaN            NaN   8.56914        45.9444       0.578633        33.3969     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.31813        6.65023        2.33291                 NaN   8.33697        46.3976       0.609167        33.3550     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.31713        6.64898        2.33707                 NaN   8.34092        46.3906       0.608432        33.3569     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.31619        6.64744        2.34140       0.660709E-004   8.34486        46.3836       0.607694        33.3588     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.34951        10.1973                 NaN            NaN   8.60635        45.8658       0.568713        33.4123     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.35546        10.2009                 NaN            NaN   8.61522        45.8463       0.566190        33.4159     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.32549        10.2393                 NaN            NaN   8.62345        45.8286       0.563959        33.4192     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.24703        10.3245                 NaN            NaN   8.63076        45.8134       0.562138        33.4222     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.16811        10.4101                 NaN            NaN   8.63808        45.7983       0.560306        33.4252     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.06661        7.48431                 NaN            NaN   8.59306        45.8699       0.565076        33.4210     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.379574        11.2383                 NaN            NaN   8.66345        45.7217       0.554928        33.4420     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6169                 NaN            NaN            NaN   8.67288        45.7208       0.550941        33.4385     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.431183        11.1692                 NaN            NaN   8.66048        45.7526       0.553693        33.4329     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6297                 NaN            NaN            NaN   8.68623        45.6922       0.547508        33.4443     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6295                 NaN            NaN            NaN   8.69432        45.6839       0.546909        33.4454     
