|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2/TIS/TIS_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             Sp(TH)         ilm            San(TH)        q             
  1186.96        500.000                 NaN   6.47148                 NaN            NaN   1.47957        6.94053                 NaN  0.432202        43.5303        41.1459     
  1185.90        500.000                 NaN   2.69696        6.37917                 NaN            NaN   7.19786                 NaN  0.321926        42.8809        40.5232     
  1184.83        500.000                 NaN   5.97953        3.08129       0.553619E-004  0.130965E-005   7.16890                 NaN  0.326590        42.9154        40.5283     
  1183.76        500.000                 NaN   6.43489       0.110787                 NaN   1.46974        6.98377                 NaN  0.420939        43.4313        41.1486     
  1182.69        500.000                 NaN   1.33552        7.74748                 NaN            NaN   7.21230                 NaN  0.322305        42.8509        40.5315     
  1181.62        500.000                 NaN   6.47071                 NaN            NaN   1.47941        6.94038                 NaN  0.432163        43.5277        41.1496     
  1180.55        500.000                 NaN   2.13321        6.91151                 NaN            NaN   7.20151                 NaN  0.325667        42.9063        40.5218     
  1179.49        500.000                 NaN   6.32788       0.437149E-004            NaN   1.58361        6.98858                 NaN  0.432248        43.4767        41.1909     
  1178.42        500.000                 NaN   2.05715        6.99245                 NaN            NaN   7.20636                 NaN  0.324487        42.8945        40.5251     
  1177.35        500.000                 NaN   1.15684        7.93294                 NaN            NaN   7.23503                 NaN  0.313743        42.8319        40.5296     
  1176.28        500.000                 NaN   2.87273        6.21610                 NaN            NaN   7.21784                 NaN  0.317874        42.8445        40.5310     
  1175.21        500.000                 NaN   6.38447                 NaN            NaN   1.51155        6.94363                 NaN  0.435685        43.5623        41.1624     
  1174.14        500.000                 NaN   1.81640        7.23962                 NaN            NaN   7.19577                 NaN  0.325265        42.8924        40.5305     
  1173.08        500.000                 NaN   6.38412       0.853588E-005            NaN   1.51149        6.94357                 NaN  0.435671        43.5613        41.1638     
  1172.01        500.000                 NaN   6.17850       0.222809E-003            NaN   1.67338        6.98116                 NaN  0.436825        43.4909        41.2390     
  1170.94        500.000                 NaN   1.70863        7.34729                 NaN            NaN   7.20449                 NaN  0.323406        42.8856        40.5305     
  1169.87        500.000                 NaN   1.64952        7.40863                 NaN            NaN   7.20507                 NaN  0.322836        42.8827        40.5312     
  1168.80        500.000                 NaN   1.75109        7.32054                 NaN            NaN   7.21885                 NaN  0.319961        42.8553        40.5343     
  1167.73        500.000                 NaN   6.46871       0.659662E-005  0.623367E-005   1.47900        6.93999                 NaN  0.432059        43.5212        41.1591     
  1166.67        500.000                 NaN   6.46856                 NaN            NaN   1.47897        6.93996                 NaN  0.432052        43.5207        41.1598     
  1165.60        500.000                 NaN   6.46841                 NaN            NaN   1.47894        6.93993                 NaN  0.432044        43.5202        41.1605     
  1164.53        500.000                 NaN   6.46824       0.155450E-004            NaN   1.47890        6.93990                 NaN  0.432036        43.5197        41.1612     
  1163.46        500.000                 NaN   6.05364                 NaN            NaN   1.74773        6.97104                 NaN  0.441100        43.5087        41.2777     
  1162.39        500.000                 NaN   6.46795                 NaN            NaN   1.47884        6.93984                 NaN  0.432020        43.5187        41.1627     
  1161.32        500.000                 NaN   6.46779       0.116734E-004            NaN   1.47881        6.93981                 NaN  0.432012        43.5182        41.1634     
  1160.26        500.000                 NaN   6.46763       0.114893E-004            NaN   1.47877        6.93978                 NaN  0.432004        43.5177        41.1641     
  1159.19        500.000                 NaN   6.46748       0.112727E-004            NaN   1.47874        6.93975                 NaN  0.431996        43.5172        41.1649     
  1158.12        500.000                 NaN   6.46733       0.110164E-004            NaN   1.47871        6.93972                 NaN  0.431989        43.5167        41.1656     
  1157.05        500.000                 NaN   6.46717       0.107466E-004            NaN   1.47868        6.93969                 NaN  0.431981        43.5162        41.1663     
  1155.98        500.000                 NaN   6.46702       0.147020E-004            NaN   1.47865        6.93966                 NaN  0.431973        43.5156        41.1670     
  1154.91        500.000                 NaN   5.58988       0.627047                 NaN   1.65578        6.98856                 NaN  0.433443        43.4582        41.2471     
  1153.85        500.000                 NaN   6.38137       0.164745E-005            NaN   1.51091        6.94303                 NaN  0.435528        43.5523        41.1769     
  1152.78        500.000                 NaN   6.38122       0.152370E-005            NaN   1.51088        6.94300                 NaN  0.435520        43.5517        41.1776     
  1151.71        500.000                 NaN   6.38106       0.165463E-005            NaN   1.51085        6.94297                 NaN  0.435512        43.5512        41.1784     
  1150.64        500.000                 NaN   6.38091       0.180554E-005            NaN   1.51082        6.94294                 NaN  0.435504        43.5507        41.1791     
  1149.57        500.000                 NaN   6.38076                 NaN            NaN   1.51078        6.94291                 NaN  0.435496        43.5502        41.1798     
  1148.50        500.000                 NaN   6.46596                 NaN            NaN   1.47843        6.93945                 NaN  0.431918        43.5121        41.1721     
  1147.44        500.000                 NaN   6.38046                 NaN            NaN   1.51072        6.94285                 NaN  0.435480        43.5492        41.1813     
  1146.37        500.000                 NaN   5.90513       0.654258E-003            NaN   1.84065        6.96623                 NaN  0.444383        43.5088        41.3342     
  1145.30        500.000                 NaN   6.38015                 NaN            NaN   1.51066        6.94280                 NaN  0.435465        43.5482        41.1827     
  1144.23        500.000                 NaN   6.38000                 NaN            NaN   1.51062        6.94277                 NaN  0.435457        43.5477        41.1834     
  1143.16        500.000                 NaN   6.37988                 NaN            NaN   1.51058        6.94274                 NaN  0.435447        43.5472        41.1841     
  1142.09        500.000                 NaN   6.37973                 NaN            NaN   1.51054        6.94271                 NaN  0.435439        43.5467        41.1849     
  1141.02        500.000                 NaN   6.37958                 NaN            NaN   1.51051        6.94268                 NaN  0.435431        43.5462        41.1856     
  1139.96        500.000                 NaN   6.37939                 NaN            NaN   1.51049        6.94265                 NaN  0.435425        43.5457        41.1863     
  1138.89        500.000                 NaN   6.37927                 NaN            NaN   1.51045        6.94262                 NaN  0.435416        43.5452        41.1870     
  1137.82        500.000                 NaN   5.86550                 NaN            NaN   1.86402        6.95558                 NaN  0.447124        43.5156        41.3522     
  1136.75        500.000                 NaN   6.37893                 NaN            NaN   1.51040        6.94256                 NaN  0.435402        43.5442        41.1885     
  1135.68        500.000                 NaN   6.37882                 NaN            NaN   1.51035        6.94253                 NaN  0.435392        43.5437        41.1892     
  1134.61        500.000                 NaN   6.37863                 NaN            NaN   1.51033        6.94250                 NaN  0.435386        43.5432        41.1899     
  1133.55        500.000                 NaN   6.37848                 NaN            NaN   1.51030        6.94247                 NaN  0.435378        43.5427        41.1907     
  1132.48        500.000                 NaN   5.81110       0.638902E-004            NaN   1.90195        6.95938                 NaN  0.446772        43.5081        41.3727     
  1131.41        500.000                 NaN   5.80280       0.481310E-004            NaN   1.90685        6.95904                 NaN  0.447052        43.5085        41.3757     
  1130.34        500.000                 NaN   6.37802                 NaN            NaN   1.51020        6.94239                 NaN  0.435354        43.5412        41.1928     
  1129.27        500.000                 NaN   5.78246       0.420104E-004            NaN   1.91858        6.95607                 NaN  0.447992        43.5127        41.3821     
  1128.20        500.000                 NaN   6.45859                 NaN            NaN   1.55274        7.04399                 NaN  0.411888        43.2986        41.2341     
  1127.14        500.000                 NaN   6.43047                 NaN            NaN   1.57548        7.04064                 NaN  0.413021        43.2922        41.2481     
  1126.07        500.000                 NaN   6.37744                 NaN            NaN   1.51006        6.94227                 NaN  0.435322        43.5392        41.1957     
  1125.00        500.000                 NaN   6.37729                 NaN            NaN   1.51003        6.94224                 NaN  0.435314        43.5387        41.1964     
  1123.93        500.000                 NaN   5.78499                 NaN            NaN   1.92031        6.95787                 NaN  0.447336        43.5015        41.3880     
  1122.86        500.000                 NaN   6.37695                 NaN            NaN   1.50998        6.94219                 NaN  0.435300        43.5377        41.1979     
  1121.79        500.000                 NaN   6.37684                 NaN            NaN   1.50994        6.94216                 NaN  0.435290        43.5372        41.1986     
  1120.73        500.000                 NaN   5.71996                 NaN            NaN   1.95719        6.95066                 NaN  0.450214        43.5157        41.4063     
  1119.66        500.000                 NaN   6.37650                 NaN            NaN   1.50988        6.94210                 NaN  0.435276        43.5362        41.2000     
  1118.59        500.000                 NaN   5.70818                 NaN            NaN   1.96494        6.95032                 NaN  0.450479        43.5145        41.4116     
  1117.52        500.000                 NaN   6.37620                 NaN            NaN   1.50982        6.94204                 NaN  0.435260        43.5352        41.2015     
  1116.45        500.000                 NaN   6.13562                 NaN            NaN   1.74292        7.01018                 NaN  0.425073        43.3593        41.3269     
  1115.38        500.000                 NaN   6.11319                 NaN            NaN   1.75596        7.00851                 NaN  0.425962        43.3629        41.3335     
  1114.32        500.000                 NaN   6.37574                 NaN            NaN   1.50972        6.94196                 NaN  0.435237        43.5337        41.2036     
  1113.25        500.000                 NaN   6.07012                 NaN            NaN   1.78111        7.00534                 NaN  0.427665        43.3695        41.3463     
  1112.18        500.000                 NaN   5.65137                 NaN            NaN   1.99639        6.95323                 NaN  0.450720        43.5197        41.4286     
  1111.11        500.000                 NaN   6.03112                 NaN            NaN   1.80398        7.00261                 NaN  0.429180        43.3750        41.3581     
  1110.04        500.000                 NaN   6.01500                 NaN            NaN   1.81360        7.00162                 NaN  0.429770        43.3768        41.3633     
  1108.97        500.000                 NaN   5.63585                 NaN            NaN   2.01462        6.95512                 NaN  0.450800        43.4980        41.4456     
  1107.91        500.000                 NaN   5.62859                 NaN            NaN   2.01928        6.95492                 NaN  0.450961        43.4976        41.4487     
  1106.84        500.000                 NaN   5.62134                 NaN            NaN   2.02394        6.95470                 NaN  0.451125        43.4972        41.4517     
  1105.77        500.000                 NaN   5.61403                 NaN            NaN   2.02861        6.95446                 NaN  0.451295        43.4968        41.4548     
  1104.70        500.000                 NaN   5.60707                 NaN            NaN   2.03309        6.95424                 NaN  0.451451        43.4964        41.4578     
  1103.63        500.000                 NaN   5.56556                 NaN            NaN   2.05406        6.94662                 NaN  0.453589        43.5141        41.4661     
  1102.56        500.000                 NaN   5.59155                 NaN            NaN   2.04264        6.95337                 NaN  0.451873        43.4967        41.4639     
  1101.50        500.000                 NaN   5.58407                 NaN            NaN   2.04734        6.95297                 NaN  0.452075        43.4966        41.4670     
  1100.43        500.000                 NaN   5.61257                 NaN            NaN   2.03322        6.95799                 NaN  0.450270        43.4835        41.4625     
  1099.36        500.000                 NaN   5.59244                 NaN            NaN   2.04469        6.95566                 NaN  0.451192        43.4878        41.4683     
  1098.29        500.000                 NaN   5.58294                 NaN            NaN   2.05069        6.95493                 NaN  0.451520        43.4880        41.4719     
  1097.22        500.000                 NaN   5.56367                 NaN            NaN   2.06178        6.95263                 NaN  0.452405        43.4920        41.4775     
  1096.15        500.000                 NaN   5.55808                 NaN            NaN   2.06570        6.95245                 NaN  0.452511        43.4911        41.4802     
  1095.09        500.000                 NaN   5.55070                 NaN            NaN   2.07045        6.95193                 NaN  0.452707        43.4911        41.4831     
  1094.02        500.000                 NaN   5.54857                 NaN            NaN   2.07256        6.95236                 NaN  0.452616        43.4888        41.4851     
  1092.95        500.000                 NaN   6.45799       0.449302E-004            NaN   1.47680        6.93797                 NaN  0.431515        43.4861        41.2096     
  1091.88        500.000                 NaN   6.45783       0.553152E-004            NaN   1.47677        6.93794                 NaN  0.431508        43.4856        41.2103     
  1090.81        500.000                 NaN   6.45768       0.461487E-004            NaN   1.47674        6.93791                 NaN  0.431500        43.4851        41.2110     
  1089.74        500.000                 NaN   5.52305                 NaN            NaN   2.08882        6.95130                 NaN  0.453058        43.4883        41.4955     
  1088.67        500.000                 NaN   6.45556       0.162447E-002            NaN   1.47684        6.93786                 NaN  0.431490        43.4841        41.2125     
  1087.61        500.000                 NaN   5.71498                 NaN            NaN   1.99144        6.98383                 NaN  0.440894        43.4076        41.4613     
  1086.54        500.000                 NaN   5.51176                 NaN            NaN   2.09727        6.95145                 NaN  0.453276        43.4838        41.5025     
  1085.47        500.000                 NaN   5.50619                 NaN            NaN   2.10108        6.95154                 NaN  0.453375        43.4826        41.5052     
  1084.40        500.000                 NaN   5.50115                 NaN            NaN   2.10449        6.95168                 NaN  0.453458        43.4815        41.5077     
  1083.33        500.000                 NaN   5.49516                 NaN            NaN   2.10822        6.95160                 NaN  0.453515        43.4814        41.5101     
  1082.26        500.000                 NaN   5.48897                 NaN            NaN   2.11205        6.95147                 NaN  0.453581        43.4814        41.5125     
  1081.20        500.000                 NaN   6.37105                 NaN            NaN   1.50873        6.94109                 NaN  0.434997        43.5183        41.2258     
  1080.13        500.000                 NaN   5.48413                 NaN            NaN   2.11712        6.95978                 NaN  0.449910        43.4736        41.5155     
  1079.06        500.000                 NaN   5.47917                 NaN            NaN   2.12057        6.96003                 NaN  0.449905        43.4723        41.5180     
  1077.99        500.000                 NaN   5.45452                 NaN            NaN   2.13480        6.95916                 NaN  0.450212        43.4770        41.5243     
  1076.92        500.000                 NaN   5.46952                 NaN            NaN   2.12730        6.96043                 NaN  0.449935        43.4697        41.5231     
  1075.85        500.000                 NaN   5.46497                 NaN            NaN   2.13052        6.96057                 NaN  0.449974        43.4684        41.5256     
  1074.79        500.000                 NaN   5.46237                 NaN            NaN   2.13269        6.96068                 NaN  0.450024        43.4664        41.5279     
  1073.72        500.000                 NaN   5.45621                 NaN            NaN   2.13670        6.96046                 NaN  0.450184        43.4658        41.5307     
  1072.65        500.000                 NaN   5.45183                 NaN            NaN   2.13965        6.96007                 NaN  0.450397        43.4649        41.5331     
  1071.58        500.000                 NaN   5.44725                 NaN            NaN   2.14254        6.95930                 NaN  0.450718        43.4646        41.5356     
  1070.51        500.000                 NaN   5.44221                 NaN            NaN   2.14539        6.95804                 NaN  0.451179        43.4653        41.5379     
  1069.44        500.000                 NaN   5.49547                 NaN            NaN   2.10826        6.95485                 NaN  0.451930        43.4699        41.5196     
  1068.38        500.000                 NaN   5.42934                 NaN            NaN   2.15147        6.95375                 NaN  0.452575        43.4708        41.5421     
  1067.31        500.000                 NaN   5.42100                 NaN            NaN   2.15465        6.95042                 NaN  0.453560        43.4767        41.5436     
  1066.24        500.000                 NaN   5.41108                 NaN            NaN   2.15810        6.94650                 NaN  0.454679        43.4848        41.5449     
  1065.17        500.000                 NaN   5.37984                 NaN            NaN   2.17408        6.93970                 NaN  0.458349        43.4953        41.5528     
  1064.10        500.000                 NaN   5.34090                 NaN            NaN   2.19112        6.94562                 NaN  0.461491        43.4964        41.5645     
  1063.03        500.000                 NaN   6.36849                 NaN            NaN   1.50819        6.94063                 NaN  0.434867        43.5098        41.2380     
  1061.97        500.000                 NaN   5.33280                 NaN            NaN   2.19674        6.94626                 NaN  0.461515        43.4936        41.5691     
  1060.90        500.000                 NaN   5.39326                 NaN            NaN   2.16766        6.95685                 NaN  0.457010        43.4663        41.5589     
  1059.83        500.000                 NaN   6.36804                 NaN            NaN   1.50810        6.94054                 NaN  0.434844        43.5084        41.2401     
  1058.76        500.000                 NaN   5.41384                 NaN            NaN   2.15769        6.95240                 NaN  0.452064        43.4774        41.5466     
  1057.69        500.000                 NaN   5.32315                 NaN            NaN   2.21476        6.95643                 NaN  0.457463        43.4640        41.5842     
  1056.62        500.000                 NaN   5.34038                 NaN            NaN   2.19735        6.95269                 NaN  0.459340        43.4749        41.5754     
  1055.56        500.000                 NaN   5.33439                 NaN            NaN   2.20122        6.95259                 NaN  0.459516        43.4741        41.5782     
  1054.49        500.000                 NaN   5.33458                 NaN            NaN   2.20186        6.95335                 NaN  0.459233        43.4716        41.5794     
  1053.42        500.000                 NaN   5.32889                 NaN            NaN   2.20511        6.95316                 NaN  0.459452        43.4716        41.5818     
  1052.35        500.000                 NaN   5.29703                 NaN            NaN   2.23177        6.95715                 NaN  0.458134        43.4591        41.5968     
  1051.28        500.000                 NaN   5.32530                 NaN            NaN   2.20845        6.95505                 NaN  0.459318        43.4661        41.5858     
  1050.21        500.000                 NaN   5.31824                 NaN            NaN   2.21273        6.95490                 NaN  0.459553        43.4659        41.5887     
  1049.15        500.000                 NaN   5.31126                 NaN            NaN   2.21696        6.95477                 NaN  0.459785        43.4657        41.5915     
  1048.08        500.000                 NaN   5.30436                 NaN            NaN   2.22114        6.95464                 NaN  0.460013        43.4655        41.5944     
  1047.01        500.000                 NaN   5.29755                 NaN            NaN   2.22528        6.95452                 NaN  0.460238        43.4652        41.5972     
  1045.94        500.000                 NaN   5.29081                 NaN            NaN   2.22938        6.95441                 NaN  0.460459        43.4650        41.6000     
  1044.87        500.000                 NaN   5.28416                 NaN            NaN   2.23342        6.95431                 NaN  0.460677        43.4647        41.6028     
  1043.80        500.000                 NaN   5.27389                 NaN            NaN   2.23817        6.95224                 NaN  0.461445        43.4688        41.6054     
  1042.73        500.000                 NaN   5.27207                 NaN            NaN   2.24092        6.95427                 NaN  0.461043        43.4636        41.6081     
  1041.67        500.000                 NaN   5.30069                 NaN            NaN   2.22920        6.95396                 NaN  0.457169        43.4593        41.5996     
  1040.60        500.000                 NaN   5.26736                 NaN            NaN   2.24485        6.95525                 NaN  0.460965        43.4594        41.6122     
  1039.53        500.000                 NaN   5.26064                 NaN            NaN   2.24891        6.95513                 NaN  0.461193        43.4592        41.6149     
  1038.46        500.000                 NaN   5.25687                 NaN            NaN   2.25155        6.95542                 NaN  0.461242        43.4577        41.6172     
  1037.39        500.000                 NaN   5.25311                 NaN            NaN   2.25419        6.95572                 NaN  0.461290        43.4562        41.6195     
  1036.32        500.000                 NaN   5.24937                 NaN            NaN   2.25681        6.95602                 NaN  0.461339        43.4547        41.6217     
  1035.26        500.000                 NaN   5.33051                 NaN            NaN   2.22919        6.97514                 NaN  0.453003        43.3955        41.6166     
  1034.19        500.000                 NaN   5.24194                 NaN            NaN   2.26203        6.95662                 NaN  0.461433        43.4517        41.6263     
  1033.12        500.000                 NaN   5.21496                 NaN            NaN   2.27517        6.95359                 NaN  0.462905        43.4610        41.6324     
  1032.05        500.000                 NaN   5.23458                 NaN            NaN   2.26722        6.95723                 NaN  0.461527        43.4487        41.6308     
  1030.98        500.000                 NaN   5.23093                 NaN            NaN   2.26980        6.95754                 NaN  0.461573        43.4471        41.6330     
  1029.91        500.000                 NaN   5.22729                 NaN            NaN   2.27237        6.95785                 NaN  0.461618        43.4456        41.6353     
  1028.85        500.000                 NaN   5.21687                 NaN            NaN   2.27813        6.95720                 NaN  0.462086        43.4471        41.6387     
  1027.78        500.000                 NaN   5.21314                 NaN            NaN   2.28074        6.95750                 NaN  0.462140        43.4456        41.6409     
  1026.71        500.000                 NaN   5.28948                 NaN            NaN   2.25625        6.97616                 NaN  0.453984        43.3868        41.6373     
  1025.64        500.000                 NaN   5.20579                 NaN            NaN   2.28589        6.95811                 NaN  0.462242        43.4426        41.6454     
  1024.57        500.000                 NaN   5.20216                 NaN            NaN   2.28844        6.95842                 NaN  0.462291        43.4410        41.6476     
  1023.50        500.000                 NaN   5.19857                 NaN            NaN   2.29098        6.95874                 NaN  0.462338        43.4395        41.6499     
  1022.44        500.000                 NaN   5.19501                 NaN            NaN   2.29349        6.95906                 NaN  0.462384        43.4379        41.6521     
  1021.37        500.000                 NaN   5.19148                 NaN            NaN   2.29599        6.95939                 NaN  0.462429        43.4364        41.6543     
  1020.30        500.000                 NaN   5.18799                 NaN            NaN   2.29848        6.95972                 NaN  0.462472        43.4348        41.6565     
  1019.23        500.000                 NaN   5.18453                 NaN            NaN   2.30094        6.96006                 NaN  0.462514        43.4332        41.6588     
  1018.16        500.000                 NaN   5.25116                 NaN            NaN   2.28175        6.97767                 NaN  0.454849        43.3772        41.6574     
  1017.09        500.000                 NaN   5.17770                 NaN            NaN   2.30583        6.96075                 NaN  0.462593        43.4300        41.6632     
  1016.03        500.000                 NaN   5.17491                 NaN            NaN   2.30798        6.96119                 NaN  0.462594        43.4281        41.6653     
  1014.96        500.000                 NaN   5.17157                 NaN            NaN   2.31039        6.96155                 NaN  0.462630        43.4264        41.6675     
  1013.89        500.000                 NaN   5.16825                 NaN            NaN   2.31279        6.96191                 NaN  0.462666        43.4247        41.6697     
  1012.82        500.000                 NaN   5.16486                 NaN            NaN   2.31521        6.96226                 NaN  0.462706        43.4231        41.6719     
  1011.75        500.000                 NaN   5.16162                 NaN            NaN   2.31757        6.96263                 NaN  0.462738        43.4214        41.6740     
  1010.68        500.000                 NaN   5.11866                 NaN            NaN   2.34958        6.96426                 NaN  0.462141        43.4145        41.6909     
  1009.62        500.000                 NaN   5.10538                 NaN            NaN   2.35651        6.96312                 NaN  0.462830        43.4175        41.6946     
  1008.55        500.000                 NaN   5.08618                 NaN            NaN   2.35489        6.95654                 NaN  0.466991        43.4433        41.6921     
  1007.48        500.000                 NaN   5.15528                 NaN            NaN   2.32397        6.96513                 NaN  0.462440        43.4115        41.6817     
  1006.41        500.000                 NaN   5.15204                 NaN            NaN   2.32632        6.96551                 NaN  0.462474        43.4098        41.6839     
  1005.34        500.000                 NaN   5.12519                 NaN            NaN   2.34502        6.96591                 NaN  0.462440        43.4073        41.6942     
  1004.27        500.000                 NaN   5.14565                 NaN            NaN   2.33099        6.96628                 NaN  0.462538        43.4063        41.6882     
  1003.21        500.000                 NaN   5.09663                 NaN            NaN   2.36590        6.96567                 NaN  0.462382        43.4030        41.7064     
  1002.14        500.000                 NaN   5.13320                 NaN            NaN   2.33839        6.96613                 NaN  0.463001        43.4058        41.6935     
  1001.07        500.000                 NaN   5.13014                 NaN            NaN   2.34065        6.96654                 NaN  0.463026        43.4040        41.6956     
