|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.75/LAR/LAR_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1156.80        500.000                 NaN            NaN   4.98716                 NaN   7.24294        2.66494        43.6853       0.516212        40.9035     
  1155.82        500.000                 NaN            NaN   4.97838                 NaN   7.24305        2.67019        43.6851       0.516498        40.9067     
  1154.84        500.000                 NaN            NaN   4.96880                 NaN   7.24305        2.67578        43.6854       0.516833        40.9101     
  1153.86        500.000                 NaN            NaN   4.96037                 NaN   7.24317        2.68082        43.6852       0.517110        40.9133     
  1152.88        500.000                 NaN            NaN   4.95212                 NaN   7.24332        2.68576        43.6850       0.517377        40.9164     
  1151.90        500.000                 NaN            NaN   4.94469                 NaN   7.24354        2.69034        43.6844       0.517592        40.9194     
  1150.92        500.000                 NaN            NaN   4.93610                 NaN   7.24360        2.69538        43.6844       0.517895        40.9226     
  1149.94        500.000                 NaN            NaN   4.92466                 NaN   7.24612        2.70177        43.6834       0.518265        40.9258     
  1148.96        500.000                 NaN            NaN   4.92690                 NaN   7.24511        2.70219        43.6795       0.518203        40.9281     
  1147.98        500.000                 NaN            NaN   4.91276                 NaN   7.24405        2.70933        43.6836       0.518643        40.9316     
  1147.00        500.000                 NaN            NaN   4.90541                 NaN   7.24424        2.71380        43.6831       0.518875        40.9346     
  1146.02        500.000                 NaN            NaN   4.89879                 NaN   7.24450        2.71792        43.6823       0.519054        40.9374     
  1145.04        500.000                 NaN            NaN   4.89105                 NaN   7.24464        2.72255        43.6821       0.519307        40.9404     
  1144.06        500.000                 NaN            NaN   4.88375                 NaN   7.24482        2.72694        43.6817       0.519539        40.9433     
  1143.08        500.000                 NaN            NaN   4.85316                 NaN   7.24347        2.74141        43.6897       0.520947        40.9513     
  1142.10        500.000                 NaN            NaN   4.87352                 NaN   7.24601        2.73334        43.6785       0.519907        40.9487     
  1141.12        500.000                 NaN            NaN   4.86354                 NaN   7.24545        2.73918        43.6801       0.520161        40.9516     
  1140.14        500.000                 NaN            NaN   4.86040                 NaN   7.24652        2.74156        43.6769       0.520308        40.9543     
  1139.16        500.000                 NaN            NaN   4.85372                 NaN   7.24673        2.74561        43.6764       0.520514        40.9570     
  1138.18        500.000                 NaN            NaN   4.84696                 NaN   7.24690        2.74956        43.6761       0.520721        40.9598     
  1137.20        500.000                 NaN            NaN   4.84036                 NaN   7.24711        2.75353        43.6756       0.520923        40.9625     
  1136.22        500.000                 NaN            NaN   4.83411                 NaN   7.24735        2.75738        43.6748       0.521111        40.9652     
  1135.24        500.000                 NaN            NaN   4.82782                 NaN   7.24759        2.76122        43.6742       0.521301        40.9679     
  1134.26        500.000                 NaN            NaN   4.81518                 NaN   7.24875        2.76822        43.6754       0.521624        40.9708     
  1133.28        500.000                 NaN            NaN   4.81185                 NaN   7.24718        2.77052        43.6754       0.521753        40.9733     
  1132.30        500.000                 NaN            NaN   4.80620                 NaN   7.24750        2.77418        43.6743       0.521918        40.9759     
  1131.32        500.000                 NaN            NaN   4.77689                 NaN   7.24567        2.78645        43.6848       0.523236        40.9829     
  1130.34        500.000                 NaN            NaN   4.80668                 NaN   7.25055        2.77847        43.6622       0.521805        40.9803     
  1129.36        500.000                 NaN            NaN   4.80086                 NaN   7.25081        2.78205        43.6615       0.521976        40.9828     
  1128.38        500.000                 NaN            NaN   4.76124                 NaN   7.24652        2.79622        43.6822       0.523658        40.9902     
  1127.40        500.000                 NaN            NaN   4.76956                 NaN   7.24807        2.79513        43.6741       0.523163        40.9899     
  1126.42        500.000                 NaN            NaN   4.75107                 NaN   7.24709        2.80258        43.6804       0.523929        40.9950     
  1125.44        500.000                 NaN            NaN   4.76465                 NaN   7.24943        2.79796        43.6706       0.523223        40.9941     
  1124.46        500.000                 NaN            NaN   4.74111                 NaN   7.24768        2.80882        43.6785       0.524194        40.9997     
  1123.48        500.000                 NaN            NaN   4.73620                 NaN   7.24798        2.81190        43.6776       0.524323        41.0020     
  1122.50        500.000                 NaN            NaN   4.73133                 NaN   7.24828        2.81495        43.6766       0.524451        41.0043     
  1121.52        500.000                 NaN            NaN   4.72652                 NaN   7.24858        2.81798        43.6757       0.524577        41.0067     
  1120.54        500.000                 NaN            NaN   4.74036                 NaN   7.25202        2.81390        43.6643       0.524038        41.0054     
  1119.56        500.000                 NaN            NaN   4.73401                 NaN   7.25186        2.81838        43.6636       0.524044        41.0081     
  1118.58        500.000                 NaN            NaN   4.72234                 NaN   7.25414        2.82642        43.6619       0.523132        41.0121     
  1117.60        500.000                 NaN            NaN   4.72471                 NaN   7.25226        2.82413        43.6620       0.524286        41.0126     
  1116.62        500.000                 NaN            NaN   4.71887                 NaN   7.25271        2.82778        43.6609       0.524437        41.0153     
  1115.64        500.000                 NaN            NaN   4.71449                 NaN   7.25299        2.83061        43.6597       0.524572        41.0177     
  1114.66        500.000                 NaN            NaN   4.70965                 NaN   7.25322        2.83362        43.6589       0.524683        41.0200     
  1113.68        500.000                 NaN            NaN   4.70448                 NaN   7.25346        2.83673        43.6582       0.524834        41.0223     
  1112.70        500.000                 NaN            NaN   4.69067                 NaN   7.25214        2.84298        43.6624       0.525408        41.0264     
  1111.72        500.000                 NaN            NaN   4.68679                 NaN   7.25260        2.84554        43.6609       0.525503        41.0286     
  1110.74        500.000                 NaN            NaN   4.68257                 NaN   7.25297        2.84824        43.6598       0.525608        41.0308     
  1109.76        500.000                 NaN            NaN   4.68915                 NaN   7.25507        2.84703        43.6516       0.525267        41.0318     
  1108.78        500.000                 NaN            NaN   4.67721                 NaN   7.25420        2.85300        43.6549       0.525688        41.0350     
  1107.80        500.000                 NaN            NaN   4.67460                 NaN   7.25483        2.85536        43.6524       0.525725        41.0370     
  1106.82        500.000                 NaN            NaN   4.67060                 NaN   7.25523        2.85797        43.6512       0.525822        41.0392     
  1105.84        500.000                 NaN            NaN   4.66653                 NaN   7.25560        2.86059        43.6499       0.525922        41.0414     
  1104.86        500.000                 NaN            NaN   4.66177                 NaN   7.25672        2.86344        43.6485       0.526057        41.0435     
  1103.88        500.000                 NaN            NaN   4.67258                 NaN   7.26021        2.85191        43.6517       0.525915        41.0377     
  1102.90        500.000                 NaN            NaN   4.65463                 NaN   7.25677        2.86831        43.6461       0.526211        41.0479     
  1101.92        500.000                 NaN            NaN   4.65070                 NaN   7.25716        2.87085        43.6449       0.526307        41.0501     
  1100.94        500.000                 NaN            NaN   4.64680                 NaN   7.25755        2.87337        43.6436       0.526401        41.0523     
  1099.96        500.000                 NaN            NaN   4.64293                 NaN   7.25794        2.87587        43.6423       0.526494        41.0544     
  1098.98        500.000                 NaN            NaN   4.64640                 NaN   7.25874        2.87407        43.6404       0.526127        41.0542     
  1098.00        500.000                 NaN            NaN   4.63512                 NaN   7.25870        2.88086        43.6399       0.526685        41.0587     
  1097.02        500.000                 NaN            NaN   4.63135                 NaN   7.25910        2.88331        43.6386       0.526774        41.0608     
  1096.04        500.000                 NaN            NaN   4.62762                 NaN   7.25950        2.88574        43.6373       0.526863        41.0630     
  1095.06        500.000                 NaN            NaN   4.62392                 NaN   7.25991        2.88815        43.6360       0.526950        41.0651     
  1094.08        500.000                 NaN            NaN   4.62124                 NaN   7.26332        2.89059        43.6309       0.526546        41.0674     
  1093.10        500.000                 NaN            NaN   4.61524                 NaN   7.26047        2.89316        43.6345       0.527181        41.0694     
  1092.12        500.000                 NaN            NaN   4.61165                 NaN   7.26089        2.89552        43.6332       0.527264        41.0715     
  1091.14        500.000                 NaN            NaN   4.60808                 NaN   7.26130        2.89786        43.6318       0.527347        41.0736     
  1090.16        500.000                 NaN            NaN   4.60412                 NaN   7.26209        2.90035        43.6304       0.527445        41.0756     
  1089.18        500.000                 NaN            NaN   4.60298                 NaN   7.26150        2.90157        43.6287       0.527493        41.0777     
  1088.20        500.000                 NaN            NaN   4.59500                 NaN   7.26209        2.90521        43.6300       0.527699        41.0800     
  1087.22        500.000                 NaN            NaN   4.57695                 NaN   7.26200        2.91579        43.6310       0.528597        41.0857     
  1086.24        500.000                 NaN            NaN   4.57585                 NaN   7.26212        2.91644        43.6302       0.528614        41.0868     
  1085.26        500.000                 NaN            NaN   4.57475                 NaN   7.26224        2.91710        43.6294       0.528630        41.0879     
  1084.28        500.000                 NaN            NaN   4.57364                 NaN   7.26237        2.91776        43.6286       0.528646        41.0890     
  1083.30        500.000                 NaN            NaN   4.57253                 NaN   7.26249        2.91843        43.6278       0.528662        41.0901     
  1082.32        500.000                 NaN            NaN   4.57142                 NaN   7.26263        2.91910        43.6270       0.528678        41.0912     
  1081.34        500.000                 NaN            NaN   4.57156                 NaN   7.26514        2.92079        43.6199       0.528220        41.0943     
  1080.36        500.000                 NaN            NaN   4.56838                 NaN   7.26580        2.92291        43.6183       0.528284        41.0963     
  1079.38        500.000                 NaN            NaN   4.56481                 NaN   7.26622        2.92521        43.6171       0.528358        41.0983     
  1078.40        500.000                 NaN            NaN   4.56135                 NaN   7.26681        2.92753        43.6154       0.528443        41.1004     
  1077.42        500.000                 NaN            NaN   4.55821                 NaN   7.26719        2.92964        43.6140       0.528506        41.1024     
  1076.44        500.000                 NaN            NaN   4.56161                 NaN   7.26868        2.92989        43.6074       0.528326        41.1041     
  1075.46        500.000                 NaN            NaN   4.55851                 NaN   7.26914        2.93199        43.6059       0.528391        41.1061     
  1074.48        500.000                 NaN            NaN   4.55542                 NaN   7.26960        2.93407        43.6043       0.528455        41.1081     
  1073.50        500.000                 NaN            NaN   4.55239                 NaN   7.27007        2.93612        43.6028       0.528517        41.1101     
  1072.52        500.000                 NaN            NaN   4.54942                 NaN   7.27054        2.93815        43.6012       0.528576        41.1121     
  1071.54        500.000                 NaN            NaN   4.54646                 NaN   7.27102        2.94016        43.5997       0.528634        41.1141     
  1070.56        500.000                 NaN            NaN   4.54353                 NaN   7.27149        2.94217        43.5981       0.528691        41.1160     
  1069.58        500.000                 NaN            NaN   4.53636                 NaN   7.28575        2.95894        43.5580       0.527181        41.1338     
  1068.60        500.000                 NaN            NaN   4.53346                 NaN   7.27146        2.94834        43.5973       0.529078        41.1203     
  1067.62        500.000                 NaN            NaN   4.52500                 NaN   7.27098        2.95019        43.6020       0.529287        41.1226     
  1066.64        500.000                 NaN            NaN   4.52225                 NaN   7.27150        2.95211        43.6003       0.529340        41.1245     
  1065.66        500.000                 NaN            NaN   4.51953                 NaN   7.27202        2.95401        43.5986       0.529393        41.1265     
  1064.68        500.000                 NaN            NaN   4.51683                 NaN   7.27254        2.95591        43.5969       0.529445        41.1284     
  1063.70        500.000                 NaN            NaN   4.51416                 NaN   7.27307        2.95779        43.5951       0.529496        41.1304     
  1062.72        500.000                 NaN            NaN   4.51150                 NaN   7.27359        2.95966        43.5934       0.529546        41.1323     
  1061.74        500.000                 NaN            NaN   4.50887                 NaN   7.27412        2.96151        43.5917       0.529595        41.1342     
  1060.76        500.000                 NaN            NaN   4.53558                 NaN   7.28552        2.95843        43.5537       0.527105        41.1396     
  1059.78        500.000                 NaN            NaN   4.51279                 NaN   7.27693        2.96341        43.5801       0.529271        41.1375     
  1058.80        500.000                 NaN            NaN   4.51016                 NaN   7.27745        2.96526        43.5784       0.529317        41.1394     
  1057.82        500.000                 NaN            NaN   4.50756                 NaN   7.27797        2.96709        43.5767       0.529362        41.1413     
  1056.84        500.000                 NaN            NaN   4.53524                 NaN   7.28541        2.95820        43.5518       0.527071        41.1422     
  1055.86        500.000                 NaN            NaN   4.50229                 NaN   7.27898        2.97073        43.5734       0.529456        41.1451     
  1054.88        500.000                 NaN            NaN   4.49976                 NaN   7.27951        2.97253        43.5717       0.529498        41.1470     
  1053.90        500.000                 NaN            NaN   4.49726                 NaN   7.28004        2.97431        43.5699       0.529539        41.1489     
  1052.92        500.000                 NaN            NaN   4.49479                 NaN   7.28058        2.97608        43.5682       0.529579        41.1508     
  1051.94        500.000                 NaN            NaN   4.49247                 NaN   7.28115        2.97782        43.5662       0.529612        41.1527     
  1050.96        500.000                 NaN            NaN   4.49005                 NaN   7.28169        2.97957        43.5645       0.529650        41.1546     
  1049.98        500.000                 NaN            NaN   4.53464                 NaN   7.28523        2.95780        43.5485       0.527012        41.1468     
  1049.00        500.000                 NaN            NaN   4.47666                 NaN   7.28109        2.98464        43.5686       0.530133        41.1589     
  1048.02        500.000                 NaN            NaN   4.47432                 NaN   7.28164        2.98635        43.5668       0.530169        41.1608     
  1047.04        500.000                 NaN            NaN   4.47200                 NaN   7.28219        2.98805        43.5649       0.530203        41.1626     
  1046.06        500.000                 NaN            NaN   4.46970                 NaN   7.28275        2.98974        43.5631       0.530237        41.1645     
  1045.08        500.000                 NaN            NaN   4.46743                 NaN   7.28331        2.99142        43.5612       0.530270        41.1664     
  1044.10        500.000                 NaN            NaN   4.46517                 NaN   7.28387        2.99308        43.5593       0.530303        41.1682     
  1043.12        500.000                 NaN            NaN   4.46292                 NaN   7.28444        2.99474        43.5575       0.530335        41.1701     
  1042.14        500.000                 NaN            NaN   4.46070                 NaN   7.28501        2.99639        43.5556       0.530366        41.1719     
  1041.16        500.000                 NaN            NaN   4.45850                 NaN   7.28558        2.99803        43.5537       0.530396        41.1738     
  1040.18        500.000                 NaN            NaN   4.45633                 NaN   7.28616        2.99966        43.5518       0.530425        41.1756     
  1039.20        500.000                 NaN            NaN   4.45415                 NaN   7.28674        3.00129        43.5499       0.530455        41.1775     
  1038.22        500.000                 NaN            NaN   4.45200                 NaN   7.28732        3.00290        43.5480       0.530483        41.1793     
  1037.24        500.000                 NaN            NaN   4.44987                 NaN   7.28791        3.00451        43.5460       0.530511        41.1812     
  1036.26        500.000                 NaN            NaN   4.44777                 NaN   7.28850        3.00610        43.5441       0.530538        41.1830     
  1035.28        500.000                 NaN            NaN   4.44567                 NaN   7.28909        3.00768        43.5421       0.530564        41.1849     
  1034.30        500.000                 NaN            NaN   4.44360                 NaN   7.28968        3.00926        43.5402       0.530590        41.1867     
  1033.32        500.000                 NaN            NaN   4.44154                 NaN   7.29028        3.01083        43.5382       0.530615        41.1885     
  1032.34        500.000                 NaN            NaN   4.43950                 NaN   7.29089        3.01239        43.5362       0.530639        41.1904     
  1031.36        500.000                 NaN            NaN   4.43748                 NaN   7.29149        3.01394        43.5342       0.530663        41.1922     
  1030.38        500.000                 NaN            NaN   4.43548                 NaN   7.29210        3.01548        43.5322       0.530686        41.1940     
  1029.40        500.000                 NaN            NaN   4.43350                 NaN   7.29271        3.01701        43.5302       0.530708        41.1959     
  1028.42        500.000                 NaN            NaN   4.43153                 NaN   7.29333        3.01854        43.5282       0.530730        41.1977     
  1027.44        500.000                 NaN            NaN   4.42958                 NaN   7.29395        3.02005        43.5262       0.530751        41.1995     
  1026.46        500.000                 NaN            NaN   4.42764                 NaN   7.29457        3.02156        43.5241       0.530771        41.2013     
  1025.48        500.000                 NaN            NaN   4.42573                 NaN   7.29519        3.02306        43.5221       0.530791        41.2031     
  1024.50        500.000                 NaN            NaN   4.42383                 NaN   7.29582        3.02455        43.5200       0.530810        41.2050     
  1023.52        500.000                 NaN            NaN   4.42195                 NaN   7.29645        3.02604        43.5180       0.530829        41.2068     
  1022.54        500.000                 NaN            NaN   4.42009                 NaN   7.29709        3.02751        43.5159       0.530847        41.2086     
  1021.56        500.000                 NaN            NaN   4.41824                 NaN   7.29773        3.02898        43.5138       0.530864        41.2104     
  1020.58        500.000                 NaN            NaN   4.41641                 NaN   7.29837        3.03044        43.5117       0.530880        41.2122     
  1019.60        500.000                 NaN            NaN   4.41460                 NaN   7.29902        3.03189        43.5096       0.530896        41.2140     
  1018.62        500.000                 NaN            NaN   4.41280                 NaN   7.29967        3.03333        43.5075       0.530911        41.2158     
  1017.64        500.000                 NaN            NaN   4.41102                 NaN   7.30032        3.03476        43.5053       0.530926        41.2176     
  1016.66        500.000                 NaN            NaN   4.40926                 NaN   7.30098        3.03619        43.5032       0.530940        41.2194     
  1015.68        500.000                 NaN            NaN   4.40752                 NaN   7.30164        3.03761        43.5011       0.530953        41.2212     
  1014.70        500.000                 NaN            NaN   4.40579                 NaN   7.30230        3.03902        43.4989       0.530966        41.2230     
  1013.72        500.000                 NaN            NaN   4.40407                 NaN   7.30297        3.04042        43.4967       0.530978        41.2248     
  1012.74        500.000                 NaN            NaN   4.40238                 NaN   7.30364        3.04182        43.4946       0.530989        41.2266     
  1011.76        500.000                 NaN            NaN   4.40070                 NaN   7.30431        3.04321        43.4924       0.531000        41.2284     
  1010.78        500.000                 NaN            NaN   4.39903                 NaN   7.30499        3.04459        43.4902       0.531010        41.2302     
  1009.80        500.000                 NaN            NaN   4.39739                 NaN   7.30567        3.04596        43.4880       0.531019        41.2320     
  1008.82        500.000                 NaN            NaN   4.39577                 NaN   7.30636        3.04732        43.4857       0.531027        41.2338     
  1007.84        500.000                 NaN            NaN   4.39414                 NaN   7.30705        3.04869        43.4835       0.531036        41.2356     
  1006.86        500.000                 NaN            NaN   4.40346                 NaN   7.30988        3.04707        43.4724       0.530444        41.2367     
  1005.88        500.000                 NaN            NaN   4.39096                 NaN   7.30844        3.05138        43.4790       0.531051        41.2391     
  1004.90        500.000                 NaN            NaN   4.40055                 NaN   7.31132        3.04964        43.4678       0.530440        41.2403     
  1003.92        500.000                 NaN            NaN   4.39912                 NaN   7.31204        3.05092        43.4654       0.530436        41.2421     
  1002.94        500.000                 NaN            NaN   4.39766                 NaN   7.31276        3.05220        43.4631       0.530438        41.2438     
  1001.96        500.000                 NaN            NaN   4.39631                 NaN   7.31351        3.05344        43.4607       0.530428        41.2456     
  1000.98        500.000                 NaN            NaN   4.39493                 NaN   7.31425        3.05469        43.4583       0.530423        41.2474     
  1000.00        500.000                 NaN            NaN   4.39358                 NaN   7.31499        3.05593        43.4559       0.530417        41.2492     
