|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.75/LAR/LAR_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1151.90        500.000                 NaN            NaN   6.52879                 NaN   7.46404        4.35832        41.4259       0.915600        39.3074     
  1150.92        500.000                 NaN            NaN   6.51656                 NaN   7.46417        4.36658        41.4266       0.916155        39.3100     
  1149.94        500.000                 NaN            NaN   6.50024                 NaN   7.46685        4.37706        41.4263       0.916832        39.3127     
  1148.96        500.000                 NaN            NaN   6.50260                 NaN   7.46588        4.37689        41.4234       0.916742        39.3145     
  1147.98        500.000                 NaN            NaN   6.48327                 NaN   7.46481        4.38950        41.4277       0.917536        39.3172     
  1147.00        500.000                 NaN            NaN   6.47267                 NaN   7.46507        4.39684        41.4279       0.917965        39.3196     
  1146.02        500.000                 NaN            NaN   6.46311                 NaN   7.46540        4.40363        41.4277       0.918302        39.3218     
  1145.04        500.000                 NaN            NaN   6.45204                 NaN   7.46561        4.41124        41.4281       0.918768        39.3242     
  1144.06        500.000                 NaN            NaN   6.44159                 NaN   7.46584        4.41845        41.4284       0.919196        39.3265     
  1143.08        500.000                 NaN            NaN   6.40344                 NaN   7.46444        4.44101        41.4360       0.921699        39.3334     
  1142.10        500.000                 NaN            NaN   6.42768                 NaN   7.46717        4.42807        41.4265       0.919883        39.3307     
  1141.12        500.000                 NaN            NaN   6.41258                 NaN   7.46667        4.43860        41.4287       0.920354        39.3331     
  1140.14        500.000                 NaN            NaN   6.40843                 NaN   7.46782        4.44160        41.4264       0.920633        39.3351     
  1139.16        500.000                 NaN            NaN   6.39884                 NaN   7.46809        4.44826        41.4265       0.921015        39.3373     
  1138.18        500.000                 NaN            NaN   6.38938                 NaN   7.46832        4.45476        41.4267       0.921399        39.3394     
  1137.20        500.000                 NaN            NaN   6.37996                 NaN   7.46859        4.46130        41.4268       0.921776        39.3415     
  1136.22        500.000                 NaN            NaN   6.37090                 NaN   7.46890        4.46765        41.4268       0.922127        39.3436     
  1135.24        500.000                 NaN            NaN   6.36185                 NaN   7.46920        4.47397        41.4268       0.922482        39.3457     
  1134.26        500.000                 NaN            NaN   6.34306                 NaN   7.47049        4.48640        41.4287       0.923077        39.3483     
  1133.28        500.000                 NaN            NaN   6.33839                 NaN   7.46890        4.49017        41.4292       0.923320        39.3500     
  1132.30        500.000                 NaN            NaN   6.32994                 NaN   7.46929        4.49621        41.4289       0.923632        39.3520     
  1131.32        500.000                 NaN            NaN   6.29586                 NaN   7.46729        4.51533        41.4381       0.925963        39.3574     
  1130.34        500.000                 NaN            NaN   6.32499                 NaN   7.47273        4.50257        41.4199       0.923493        39.3563     
  1129.36        500.000                 NaN            NaN   6.31659                 NaN   7.47306        4.50848        41.4198       0.923814        39.3582     
  1128.38        500.000                 NaN            NaN   6.27311                 NaN   7.46832        4.53153        41.4374       0.926764        39.3629     
  1127.40        500.000                 NaN            NaN   6.27921                 NaN   7.47010        4.53070        41.4313       0.925922        39.3628     
  1126.42        500.000                 NaN            NaN   6.25830                 NaN   7.46902        4.54209        41.4369       0.927280        39.3664     
  1125.44        500.000                 NaN            NaN   6.27373                 NaN   7.47154        4.53450        41.4287       0.926056        39.3655     
  1124.46        500.000                 NaN            NaN   6.24377                 NaN   7.46973        4.55247        41.4363       0.927784        39.3699     
  1123.48        500.000                 NaN            NaN   6.23661                 NaN   7.47008        4.55759        41.4360       0.928031        39.3717     
  1122.50        500.000                 NaN            NaN   6.22952                 NaN   7.47044        4.56267        41.4357       0.928276        39.3734     
  1121.52        500.000                 NaN            NaN   6.22249                 NaN   7.47080        4.56770        41.4354       0.928516        39.3751     
  1120.54        500.000                 NaN            NaN   6.23524                 NaN   7.47458        4.56182        41.4264       0.927603        39.3743     
  1119.56        500.000                 NaN            NaN   6.22587                 NaN   7.47447        4.56920        41.4264       0.927632        39.3764     
  1118.58        500.000                 NaN            NaN   6.20939                 NaN   7.47690        4.58234        41.4255       0.926038        39.3798     
  1117.60        500.000                 NaN            NaN   6.21251                 NaN   7.47497        4.57872        41.4260       0.928095        39.3797     
  1116.62        500.000                 NaN            NaN   6.20396                 NaN   7.47550        4.58474        41.4256       0.928383        39.3818     
  1115.64        500.000                 NaN            NaN   6.19753                 NaN   7.47583        4.58944        41.4250       0.928639        39.3835     
  1114.66        500.000                 NaN            NaN   6.19055                 NaN   7.47612        4.59442        41.4248       0.928854        39.3852     
  1113.68        500.000                 NaN            NaN   6.18304                 NaN   7.47642        4.59957        41.4249       0.929140        39.3870     
  1112.70        500.000                 NaN            NaN   6.16647                 NaN   7.47503        4.60955        41.4288       0.930164        39.3900     
  1111.72        500.000                 NaN            NaN   6.16081                 NaN   7.47556        4.61371        41.4280       0.930350        39.3916     
  1110.74        500.000                 NaN            NaN   6.15464                 NaN   7.47598        4.61819        41.4274       0.930554        39.3932     
  1109.76        500.000                 NaN            NaN   6.16120                 NaN   7.47826        4.61576        41.4208       0.929976        39.3940     
  1108.78        500.000                 NaN            NaN   6.14494                 NaN   7.47740        4.62612        41.4244       0.930738        39.3964     
  1107.80        500.000                 NaN            NaN   6.14017                 NaN   7.47813        4.63005        41.4228       0.930824        39.3980     
  1106.82        500.000                 NaN            NaN   6.13425                 NaN   7.47859        4.63439        41.4222       0.931014        39.3996     
  1105.84        500.000                 NaN            NaN   6.12828                 NaN   7.47902        4.63873        41.4216       0.931209        39.4012     
  1104.86        500.000                 NaN            NaN   6.12134                 NaN   7.48023        4.64346        41.4208       0.931465        39.4027     
  1103.88        500.000                 NaN            NaN   6.13834                 NaN   7.48395        4.62462        41.4249       0.931242        39.3970     
  1102.90        500.000                 NaN            NaN   6.11076                 NaN   7.48037        4.65153        41.4197       0.931774        39.4059     
  1101.92        500.000                 NaN            NaN   6.10499                 NaN   7.48082        4.65575        41.4191       0.931961        39.4074     
  1100.94        500.000                 NaN            NaN   6.09927                 NaN   7.48127        4.65993        41.4184       0.932145        39.4090     
  1099.96        500.000                 NaN            NaN   6.09358                 NaN   7.48172        4.66409        41.4178       0.932327        39.4105     
  1098.98        500.000                 NaN            NaN   6.09848                 NaN   7.48258        4.66109        41.4165       0.931693        39.4097     
  1098.00        500.000                 NaN            NaN   6.08221                 NaN   7.48259        4.67237        41.4166       0.932700        39.4135     
  1097.02        500.000                 NaN            NaN   6.07667                 NaN   7.48305        4.67643        41.4159       0.932876        39.4150     
  1096.04        500.000                 NaN            NaN   6.07117                 NaN   7.48351        4.68047        41.4152       0.933050        39.4166     
  1095.06        500.000                 NaN            NaN   6.06571                 NaN   7.48397        4.68449        41.4146       0.933222        39.4181     
  1094.08        500.000                 NaN            NaN   6.06134                 NaN   7.48754        4.68852        41.4103       0.932524        39.4198     
  1093.10        500.000                 NaN            NaN   6.05383                 NaN   7.48462        4.69279        41.4141       0.933662        39.4210     
  1092.12        500.000                 NaN            NaN   6.04851                 NaN   7.48509        4.69671        41.4134       0.933828        39.4225     
  1091.14        500.000                 NaN            NaN   6.04324                 NaN   7.48556        4.70061        41.4127       0.933991        39.4239     
  1090.16        500.000                 NaN            NaN   6.03740                 NaN   7.48642        4.70476        41.4118       0.934183        39.4254     
  1089.18        500.000                 NaN            NaN   6.03560                 NaN   7.48584        4.70678        41.4107       0.934284        39.4268     
  1088.20        500.000                 NaN            NaN   6.02563                 NaN   7.48646        4.71280        41.4122       0.934660        39.4282     
  1087.22        500.000                 NaN            NaN   5.99912                 NaN   7.48655        4.72960        41.4146       0.936287        39.4339     
  1086.24        500.000                 NaN            NaN   5.99757                 NaN   7.48671        4.73076        41.4143       0.936331        39.4343     
  1085.26        500.000                 NaN            NaN   5.99602                 NaN   7.48687        4.73192        41.4140       0.936376        39.4348     
  1084.28        500.000                 NaN            NaN   5.99447                 NaN   7.48703        4.73309        41.4138       0.936420        39.4352     
  1083.30        500.000                 NaN            NaN   5.99290                 NaN   7.48719        4.73427        41.4135       0.936465        39.4357     
  1082.32        500.000                 NaN            NaN   5.99133                 NaN   7.48736        4.73545        41.4132       0.936509        39.4362     
  1081.34        500.000                 NaN            NaN   5.99076                 NaN   7.48992        4.73876        41.4066       0.935706        39.4383     
  1080.36        500.000                 NaN            NaN   5.98598                 NaN   7.49065        4.74231        41.4056       0.935836        39.4396     
  1079.38        500.000                 NaN            NaN   5.98073                 NaN   7.49113        4.74613        41.4050       0.935986        39.4410     
  1078.40        500.000                 NaN            NaN   5.97556                 NaN   7.49178        4.75000        41.4040       0.936153        39.4425     
  1077.42        500.000                 NaN            NaN   5.97089                 NaN   7.49222        4.75353        41.4032       0.936281        39.4439     
  1076.44        500.000                 NaN            NaN   5.97317                 NaN   7.49387        4.75367        41.3980       0.935989        39.4453     
  1075.46        500.000                 NaN            NaN   5.96851                 NaN   7.49438        4.75718        41.3971       0.936121        39.4467     
  1074.48        500.000                 NaN            NaN   5.96390                 NaN   7.49490        4.76066        41.3962       0.936252        39.4481     
  1073.50        500.000                 NaN            NaN   5.95935                 NaN   7.49543        4.76409        41.3953       0.936379        39.4495     
  1072.52        500.000                 NaN            NaN   5.95488                 NaN   7.49596        4.76749        41.3944       0.936500        39.4508     
  1071.54        500.000                 NaN            NaN   5.95044                 NaN   7.49649        4.77086        41.3934       0.936621        39.4522     
  1070.56        500.000                 NaN            NaN   5.94603                 NaN   7.49703        4.77421        41.3925       0.936740        39.4535     
  1069.58        500.000                 NaN            NaN   5.92608                 NaN   7.51181        4.80247        41.3553       0.934086        39.4702     
  1068.60        500.000                 NaN            NaN   5.93156                 NaN   7.49709        4.78444        41.3928       0.937460        39.4566     
  1067.62        500.000                 NaN            NaN   5.92403                 NaN   7.49647        4.78768        41.3967       0.937826        39.4573     
  1066.64        500.000                 NaN            NaN   5.91988                 NaN   7.49705        4.79087        41.3956       0.937938        39.4587     
  1065.66        500.000                 NaN            NaN   5.91575                 NaN   7.49763        4.79404        41.3945       0.938049        39.4600     
  1064.68        500.000                 NaN            NaN   5.91165                 NaN   7.49821        4.79719        41.3935       0.938158        39.4613     
  1063.70        500.000                 NaN            NaN   5.90759                 NaN   7.49879        4.80032        41.3924       0.938265        39.4627     
  1062.72        500.000                 NaN            NaN   5.90355                 NaN   7.49938        4.80343        41.3913       0.938371        39.4640     
  1061.74        500.000                 NaN            NaN   5.89955                 NaN   7.49997        4.80653        41.3902       0.938476        39.4653     
  1060.76        500.000                 NaN            NaN   5.92608                 NaN   7.51181        4.80247        41.3553       0.934086        39.4702     
  1059.78        500.000                 NaN            NaN   5.89954                 NaN   7.50311        4.80983        41.3814       0.937955        39.4681     
  1058.80        500.000                 NaN            NaN   5.89553                 NaN   7.50368        4.81293        41.3804       0.938054        39.4694     
  1057.82        500.000                 NaN            NaN   5.89156                 NaN   7.50426        4.81601        41.3793       0.938151        39.4707     
  1056.84        500.000                 NaN            NaN   5.92608                 NaN   7.51181        4.80247        41.3553       0.934086        39.4702     
  1055.86        500.000                 NaN            NaN   5.88363                 NaN   7.50539        4.82213        41.3772       0.938351        39.4733     
  1054.88        500.000                 NaN            NaN   5.87976                 NaN   7.50597        4.82514        41.3761       0.938442        39.4746     
  1053.90        500.000                 NaN            NaN   5.87593                 NaN   7.50656        4.82814        41.3750       0.938532        39.4758     
  1052.92        500.000                 NaN            NaN   5.87213                 NaN   7.50716        4.83111        41.3739       0.938620        39.4771     
  1051.94        500.000                 NaN            NaN   5.86846                 NaN   7.50779        4.83405        41.3726       0.938695        39.4784     
  1050.96        500.000                 NaN            NaN   5.86473                 NaN   7.50839        4.83698        41.3714       0.938780        39.4797     
  1049.98        500.000                 NaN            NaN   5.92608                 NaN   7.51181        4.80247        41.3553       0.934086        39.4702     
  1049.00        500.000                 NaN            NaN   5.84994                 NaN   7.50770        4.84534        41.3754       0.939652        39.4819     
  1048.02        500.000                 NaN            NaN   5.84631                 NaN   7.50831        4.84822        41.3742       0.939731        39.4832     
  1047.04        500.000                 NaN            NaN   5.84270                 NaN   7.50893        4.85108        41.3730       0.939810        39.4845     
  1046.06        500.000                 NaN            NaN   5.83912                 NaN   7.50955        4.85392        41.3718       0.939887        39.4857     
  1045.08        500.000                 NaN            NaN   5.83556                 NaN   7.51017        4.85675        41.3706       0.939963        39.4870     
  1044.10        500.000                 NaN            NaN   5.83203                 NaN   7.51079        4.85956        41.3694       0.940037        39.4882     
  1043.12        500.000                 NaN            NaN   5.82853                 NaN   7.51142        4.86236        41.3681       0.940111        39.4894     
  1042.14        500.000                 NaN            NaN   5.82505                 NaN   7.51205        4.86515        41.3669       0.940183        39.4907     
  1041.16        500.000                 NaN            NaN   5.82159                 NaN   7.51268        4.86791        41.3656       0.940253        39.4919     
  1040.18        500.000                 NaN            NaN   5.81818                 NaN   7.51331        4.87066        41.3644       0.940322        39.4932     
  1039.20        500.000                 NaN            NaN   5.81475                 NaN   7.51395        4.87340        41.3631       0.940392        39.4944     
  1038.22        500.000                 NaN            NaN   5.81137                 NaN   7.51460        4.87613        41.3618       0.940459        39.4956     
  1037.24        500.000                 NaN            NaN   5.80800                 NaN   7.51524        4.87884        41.3605       0.940526        39.4968     
  1036.26        500.000                 NaN            NaN   5.80468                 NaN   7.51589        4.88153        41.3592       0.940590        39.4981     
  1035.28        500.000                 NaN            NaN   5.80137                 NaN   7.51654        4.88421        41.3579       0.940653        39.4993     
  1034.30        500.000                 NaN            NaN   5.79808                 NaN   7.51720        4.88687        41.3566       0.940716        39.5005     
  1033.32        500.000                 NaN            NaN   5.79481                 NaN   7.51786        4.88952        41.3553       0.940777        39.5017     
  1032.34        500.000                 NaN            NaN   5.79157                 NaN   7.51852        4.89216        41.3540       0.940837        39.5029     
  1031.36        500.000                 NaN            NaN   5.78836                 NaN   7.51919        4.89478        41.3526       0.940896        39.5042     
  1030.38        500.000                 NaN            NaN   5.78516                 NaN   7.51986        4.89739        41.3513       0.940954        39.5054     
  1029.40        500.000                 NaN            NaN   5.78199                 NaN   7.52053        4.89999        41.3499       0.941010        39.5066     
  1028.42        500.000                 NaN            NaN   5.77884                 NaN   7.52121        4.90257        41.3485       0.941065        39.5078     
  1027.44        500.000                 NaN            NaN   5.77572                 NaN   7.52188        4.90513        41.3471       0.941120        39.5090     
  1026.46        500.000                 NaN            NaN   5.77262                 NaN   7.52257        4.90769        41.3457       0.941173        39.5102     
  1025.48        500.000                 NaN            NaN   5.76954                 NaN   7.52325        4.91023        41.3443       0.941225        39.5114     
  1024.50        500.000                 NaN            NaN   5.76648                 NaN   7.52394        4.91276        41.3429       0.941276        39.5126     
  1023.52        500.000                 NaN            NaN   5.76344                 NaN   7.52463        4.91527        41.3415       0.941325        39.5138     
  1022.54        500.000                 NaN            NaN   5.76043                 NaN   7.52533        4.91777        41.3401       0.941374        39.5150     
  1021.56        500.000                 NaN            NaN   5.75744                 NaN   7.52603        4.92026        41.3387       0.941421        39.5162     
  1020.58        500.000                 NaN            NaN   5.75447                 NaN   7.52674        4.92273        41.3372       0.941467        39.5174     
  1019.60        500.000                 NaN            NaN   5.75152                 NaN   7.52744        4.92519        41.3357       0.941512        39.5186     
  1018.62        500.000                 NaN            NaN   5.74859                 NaN   7.52815        4.92764        41.3343       0.941556        39.5198     
  1017.64        500.000                 NaN            NaN   5.74569                 NaN   7.52887        4.93007        41.3328       0.941598        39.5210     
  1016.66        500.000                 NaN            NaN   5.74281                 NaN   7.52959        4.93250        41.3313       0.941640        39.5222     
  1015.68        500.000                 NaN            NaN   5.73995                 NaN   7.53031        4.93491        41.3298       0.941680        39.5233     
  1014.70        500.000                 NaN            NaN   5.73711                 NaN   7.53103        4.93731        41.3283       0.941719        39.5245     
  1013.72        500.000                 NaN            NaN   5.73429                 NaN   7.53176        4.93969        41.3268       0.941757        39.5257     
  1012.74        500.000                 NaN            NaN   5.73149                 NaN   7.53249        4.94206        41.3253       0.941794        39.5269     
  1011.76        500.000                 NaN            NaN   5.72871                 NaN   7.53323        4.94442        41.3237       0.941830        39.5281     
  1010.78        500.000                 NaN            NaN   5.72596                 NaN   7.53397        4.94677        41.3222       0.941865        39.5292     
  1009.80        500.000                 NaN            NaN   5.72322                 NaN   7.53471        4.94911        41.3206       0.941898        39.5304     
  1008.82        500.000                 NaN            NaN   5.72053                 NaN   7.53547        4.95142        41.3191       0.941929        39.5316     
  1007.84        500.000                 NaN            NaN   5.71781                 NaN   7.53621        4.95374        41.3175       0.941962        39.5328     
  1006.86        500.000                 NaN            NaN   5.72667                 NaN   7.53925        4.95127        41.3081       0.940938        39.5338     
  1005.88        500.000                 NaN            NaN   5.71249                 NaN   7.53773        4.95833        41.3143       0.942021        39.5351     
  1004.90        500.000                 NaN            NaN   5.72174                 NaN   7.54082        4.95566        41.3047       0.940964        39.5361     
  1003.92        500.000                 NaN            NaN   5.71931                 NaN   7.54160        4.95783        41.3030       0.940974        39.5372     
  1002.94        500.000                 NaN            NaN   5.71685                 NaN   7.54238        4.96002        41.3014       0.940993        39.5384     
  1001.96        500.000                 NaN            NaN   5.71452                 NaN   7.54319        4.96214        41.2996       0.940992        39.5395     
  1000.98        500.000                 NaN            NaN   5.71216                 NaN   7.54399        4.96428        41.2979       0.940999        39.5407     
  1000.00        500.000                 NaN            NaN   5.70982                 NaN   7.54479        4.96640        41.2962       0.941004        39.5418     
