|6.6.6
Archiving\03_Data\fracLP/QFM_m3/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.5024                 NaN            NaN  0.241182E-002            NaN  0.432667        1.06249                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5223                 NaN            NaN  0.220793E-002            NaN  0.428364        1.04713                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5407                 NaN            NaN  0.200484E-002            NaN   1.03390       0.423445                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5586                 NaN            NaN  0.180055E-002            NaN  0.419758        1.01987                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5792                 NaN            NaN  0.162784E-002            NaN  0.415346        1.00381                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5947                 NaN            NaN  0.145381E-002            NaN  0.992278       0.411543                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6116                 NaN            NaN  0.127133E-002            NaN  0.407261       0.979905                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6275                 NaN            NaN  0.111059E-002            NaN  0.403242       0.968167                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6438                 NaN            NaN  0.943740E-003            NaN  0.955184       0.400037                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6581                 NaN            NaN  0.779493E-003            NaN  0.945109       0.395981                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6728                 NaN            NaN  0.627125E-003            NaN  0.393018       0.933525                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6871                 NaN            NaN  0.452598E-003            NaN  0.922923       0.389494                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6995                 NaN            NaN  0.339561E-003            NaN  0.385315       0.914881                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.5733                 NaN            NaN            NaN            NaN  0.907785       0.995215       0.523670                 NaN            NaN            NaN
  1393.48        500.000        96.8649                 NaN            NaN            NaN            NaN   1.23830        1.03578       0.860977                 NaN            NaN            NaN
  1390.98        500.000        96.9402                 NaN            NaN            NaN            NaN   1.01043        1.21064       0.838772                 NaN            NaN            NaN
  1388.47        500.000        97.0102                 NaN            NaN            NaN            NaN   1.18365       0.987405       0.818775                 NaN            NaN            NaN
  1385.96        500.000        97.0837                 NaN            NaN            NaN            NaN  0.964935        1.15483       0.796543                 NaN            NaN            NaN
  1383.46        500.000        97.1450                 NaN            NaN            NaN            NaN  0.945855        1.13032       0.778806                 NaN            NaN            NaN
  1380.95        500.000        97.2060                 NaN            NaN            NaN            NaN  0.926289        1.10734       0.760419                 NaN            NaN            NaN
  1378.45        500.000        97.2644                 NaN            NaN            NaN            NaN  0.906901        1.08576       0.742970                 NaN            NaN            NaN
  1375.94        500.000        97.3190                 NaN            NaN            NaN            NaN   1.06531       0.889231       0.726427                 NaN            NaN            NaN
  1373.43        500.000        97.3738                 NaN            NaN            NaN            NaN  0.871918        1.04415       0.710167                 NaN            NaN            NaN
  1370.93        500.000        97.4229                 NaN            NaN            NaN            NaN  0.855919        1.02593       0.695238                 NaN            NaN            NaN
  1368.42        500.000        97.4721                 NaN            NaN            NaN            NaN  0.838702        1.00864       0.680512                 NaN            NaN            NaN
  1365.91        500.000        97.5203                 NaN            NaN            NaN            NaN  0.823965       0.989829       0.665866                 NaN            NaN            NaN
  1363.41        500.000        97.5630                 NaN            NaN            NaN            NaN  0.809067       0.975234       0.652674                 NaN            NaN            NaN
  1360.90        500.000        97.6058                 NaN            NaN            NaN            NaN  0.794644       0.959925       0.639661                 NaN            NaN            NaN
  1358.40        500.000        97.6447                 NaN            NaN            NaN            NaN  0.946353       0.781504       0.627451                 NaN            NaN            NaN
  1355.89        500.000        97.6827                 NaN            NaN            NaN            NaN  0.933458       0.768226       0.615651                 NaN            NaN            NaN
  1353.38        500.000        97.7177                 NaN            NaN            NaN            NaN  0.922468       0.755278       0.604582                 NaN            NaN            NaN
  1350.88        500.000        97.7508                 NaN            NaN            NaN            NaN  0.911806       0.743509       0.593930                 NaN            NaN            NaN
  1348.37        500.000        97.7863                 NaN            NaN            NaN            NaN  0.900718       0.729979       0.582961                 NaN            NaN            NaN
  1345.86        500.000        97.8165                 NaN            NaN            NaN            NaN  0.718977       0.891314       0.573209                 NaN            NaN            NaN
  1343.36        500.000        97.8451                 NaN            NaN            NaN            NaN  0.882611       0.708432       0.563877                 NaN            NaN            NaN
  1340.85        500.000        97.8733                 NaN            NaN            NaN            NaN  0.877031       0.694842       0.554814                 NaN            NaN            NaN
  1338.35        500.000        97.9006                 NaN            NaN            NaN            NaN  0.867142       0.686413       0.545819                 NaN            NaN            NaN
  1335.84        500.000        97.9265                 NaN  0.209159E-005            NaN            NaN  0.862940       0.673002       0.537537                 NaN            NaN            NaN
  1333.33        500.000        97.9534                 NaN  0.398451E-001            NaN            NaN  0.762266       0.710956       0.533557                 NaN            NaN            NaN
  1330.83        500.000        97.9789                 NaN  0.394104                 NaN            NaN   1.05917                 NaN  0.567804                 NaN            NaN            NaN
  1328.32        500.000        98.0097                 NaN  0.382713                 NaN            NaN   1.05085                 NaN  0.556746                 NaN            NaN            NaN
  1325.81        500.000        98.0472                 NaN  0.380843                 NaN            NaN   1.02678                 NaN  0.545209                 NaN            NaN            NaN
  1323.31        500.000        98.0795                 NaN  0.378065                 NaN            NaN   1.00773                 NaN  0.534732                 NaN            NaN            NaN
  1320.80        500.000        98.1114                 NaN  0.369397                 NaN            NaN  0.995120                 NaN  0.524088                 NaN            NaN            NaN
  1318.30        500.000        98.1411                 NaN  0.362236                 NaN            NaN  0.982937                 NaN  0.513769                 NaN            NaN            NaN
  1315.79        500.000        98.1691                 NaN  0.352096                 NaN            NaN  0.974839                 NaN  0.504000                 NaN            NaN            NaN
  1313.28        500.000        97.9751                 NaN  0.332312                 NaN            NaN   1.04914                 NaN  0.542772       0.100686                 NaN            NaN
  1310.78        500.000        97.9753                 NaN  0.325476                 NaN            NaN   1.04243                 NaN  0.539765       0.116998                 NaN            NaN
  1308.27        500.000        98.0213                 NaN  0.322745                 NaN            NaN   1.01558                 NaN  0.527004       0.113358                 NaN            NaN
  1305.76        500.000        98.0648                 NaN  0.320164                 NaN            NaN  0.990269                 NaN  0.514816       0.109905                 NaN            NaN
  1303.26        500.000        98.1150                 NaN  0.311382                 NaN            NaN  0.965969                 NaN  0.501459       0.106188                 NaN            NaN
  1300.75        500.000        98.4083                 NaN  0.382322                 NaN            NaN  0.673575                 NaN  0.535802                 NaN            NaN            NaN
  1298.25        500.000        97.9419                 NaN  0.260060                 NaN            NaN   1.15959                 NaN  0.432964       0.205486                 NaN            NaN
  1295.74        500.000        98.2349                 NaN  0.295412                 NaN            NaN  0.906873                 NaN  0.466607       0.961691E-001            NaN            NaN
  1293.23        500.000        98.2776                 NaN  0.288423                 NaN            NaN  0.885334                 NaN  0.455536       0.930671E-001            NaN            NaN
  1290.73        500.000        98.3113                 NaN  0.280894                 NaN            NaN  0.874260                 NaN  0.443809       0.897801E-001            NaN            NaN
  1288.22        500.000        95.8859                 NaN   2.71572                 NaN            NaN            NaN            NaN   1.30778       0.905652E-001            NaN            NaN
  1285.71        500.000        99.2506                 NaN            NaN            NaN            NaN  0.606776                 NaN  0.122924       0.197214E-001            NaN            NaN
  1283.21        500.000        98.7268                 NaN            NaN            NaN            NaN  0.861246                 NaN  0.315662       0.963043E-001            NaN            NaN
  1280.70        500.000        97.4818                 NaN   1.68127                 NaN            NaN            NaN            NaN  0.836914                 NaN            NaN            NaN
  1278.20        500.000        98.7526                 NaN            NaN            NaN            NaN  0.903958                 NaN  0.224783       0.118638                 NaN            NaN
  1275.69        500.000        98.8370                 NaN            NaN            NaN            NaN  0.784741                 NaN  0.287535       0.907562E-001            NaN            NaN
  1273.18        500.000        98.8530                 NaN            NaN            NaN            NaN  0.777087                 NaN  0.282743       0.871296E-001            NaN            NaN
  1270.68        500.000        98.8676                 NaN            NaN            NaN            NaN  0.770479                 NaN  0.278239       0.836697E-001            NaN            NaN
  1268.17        500.000        98.8827                 NaN            NaN            NaN            NaN  0.763438                 NaN  0.273538       0.803168E-001            NaN            NaN
  1265.66        500.000        98.8943                 NaN            NaN            NaN            NaN  0.759003                 NaN  0.269774       0.769365E-001            NaN            NaN
  1263.16        500.000        95.7297                 NaN            NaN            NaN            NaN   1.48811                 NaN  0.570801       0.182318        2.02904                 NaN
  1260.65        500.000        92.4235                 NaN            NaN            NaN            NaN   2.28329                 NaN  0.890840       0.278774        4.12364                 NaN
  1258.15        500.000        92.7554                 NaN            NaN            NaN            NaN   2.24307                 NaN  0.865732       0.249605        3.88620                 NaN
  1255.64        500.000        93.0014                 NaN            NaN            NaN            NaN   2.23138                 NaN  0.853022       0.222385        3.69181                 NaN
  1253.13        500.000        93.2216                 NaN  0.194765                 NaN            NaN   2.00140                 NaN  0.856773       0.199454        3.52603                 NaN
  1250.63        500.000        93.6542                 NaN  0.221623                 NaN            NaN   1.84729                 NaN  0.809086       0.180559        3.28726                 NaN
  1248.12        500.000        94.0726                 NaN  0.190182                 NaN            NaN   1.75152                 NaN  0.754918       0.164749        3.06604                 NaN
  1245.61        500.000        94.4611                 NaN  0.166113                 NaN            NaN   1.66055                 NaN  0.703689       0.149942        2.85865                 NaN
  1243.11        500.000        94.7915                 NaN  0.139167                 NaN            NaN   1.58607                 NaN  0.660068       0.137199        2.68600                 NaN
  1240.60        500.000        95.0897                 NaN  0.122264                 NaN            NaN   1.51239                 NaN  0.619907       0.125874        2.52987                 NaN
  1238.10        500.000        95.3649                 NaN  0.883433E-001            NaN            NaN   1.46387                 NaN  0.583181       0.114511        2.38517                 NaN
  1235.59        500.000        95.6207                 NaN  0.683839E-001            NaN            NaN   1.40340                 NaN  0.548808       0.104665        2.25404                 NaN
  1233.08        500.000        95.8346                 NaN  0.276242E-001            NaN            NaN   1.38730                 NaN  0.519235       0.946833E-001   2.13657                 NaN
  1230.58        500.000        96.0495                 NaN  0.403455E-002            NaN            NaN   1.34352                 NaN  0.490951       0.857496E-001   2.02626                 NaN
  1228.07        500.000        96.2406                 NaN            NaN            NaN            NaN   1.28792                 NaN  0.465019       0.785633E-001   1.92789                 NaN
  1225.56        500.000        96.4278                 NaN            NaN            NaN            NaN   1.22622                 NaN  0.440245       0.717912E-001   1.83390                 NaN
  1223.06        500.000        96.6061                 NaN            NaN            NaN            NaN   1.16530                 NaN  0.415527       0.661554E-001   1.74694                 NaN
  1220.55        500.000        96.7726                 NaN            NaN            NaN            NaN   1.10780                 NaN  0.392391       0.610119E-001   1.66617                 NaN
  1218.05        500.000        96.9379                 NaN            NaN            NaN            NaN   1.05014                 NaN  0.370495       0.558092E-001   1.58570                 NaN
  1215.54        500.000        97.0811                 NaN            NaN            NaN            NaN   1.00057                 NaN  0.350312       0.515332E-001   1.51652                 NaN
  1213.03        500.000        68.0798                 NaN            NaN            NaN            NaN   5.27430                 NaN   2.71347       0.228740        11.7609        11.9428     
  1210.53        500.000        68.8690                 NaN            NaN            NaN            NaN   5.11455                 NaN   2.63305       0.208566        11.3805        11.7943     
  1208.02        500.000        67.0102                 NaN            NaN            NaN            NaN   5.32380       0.122149E-001   2.77870       0.210486        12.0341        12.6305     
  1205.51        500.000        82.9358                 NaN  0.721480                 NaN            NaN   1.87929                 NaN   1.51974       0.100235        6.29793        6.54548     
  1203.01        500.000        79.7413                 NaN            NaN            NaN            NaN   3.36060                 NaN   1.63279       0.146657        7.51924        7.59938     
  1200.50        500.000        81.7768                 NaN            NaN            NaN            NaN   2.79808                 NaN   1.53751       0.106828        6.78164        6.99914     
  1197.99        500.000        76.5215                 NaN            NaN            NaN            NaN   1.06441        2.38839        1.84545       0.170244        8.77867        9.23134     
  1195.49        500.000        83.9358                 NaN            NaN            NaN            NaN   1.12413        1.40574        1.33071       0.836181E-001   6.07393        6.04607     
  1192.98        500.000        82.0201                 NaN            NaN            NaN            NaN  0.482635        2.13924        1.43812       0.104106        6.93784        6.87792     
  1190.48        500.000        60.9063                 NaN            NaN            NaN            NaN  0.763916        4.26018        2.98177       0.224288        15.6493        15.2143     
  1187.97        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.212918E-004   7.22216       0.686525        41.2352        39.8707     
  1185.46        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.122051E-004   7.22216       0.686525        41.2352        39.8707     
  1182.96        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.124410E-004   7.22216       0.686525        41.2352        39.8707     
  1180.45        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.127257E-004   7.22216       0.686525        41.2352        39.8707     
  1177.94        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.130727E-004   7.22216       0.686525        41.2352        39.8707     
  1175.44        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.135027E-004   7.22216       0.686525        41.2352        39.8707     
  1172.93        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.140294E-004   7.22216       0.686525        41.2352        39.8707     
  1170.43        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.146442E-004   7.22216       0.686525        41.2352        39.8707     
  1167.92        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.153013E-004   7.22216       0.686525        41.2352        39.8707     
  1165.41        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.159439E-004   7.22216       0.686525        41.2352        39.8707     
  1162.91        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.165397E-004   7.22216       0.686525        41.2352        39.8707     
  1160.40        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.170813E-004   7.22216       0.686525        41.2352        39.8707     
  1157.89        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.175726E-004   7.22216       0.686525        41.2352        39.8707     
  1155.39        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.180212E-004   7.22216       0.686525        41.2352        39.8707     
  1152.88        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.184335E-004   7.22216       0.686525        41.2352        39.8707     
  1150.38        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.188837E-004   7.22216       0.686525        41.2352        39.8707     
  1147.87        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.192382E-004   7.22216       0.686525        41.2352        39.8707     
  1145.36        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.131810E-004   7.22216       0.686525        41.2352        39.8707     
  1142.86        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.133920E-004   7.22216       0.686525        41.2352        39.8707     
  1140.35        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.135916E-004   7.22216       0.686525        41.2352        39.8707     
  1137.84        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.137813E-004   7.22216       0.686525        41.2352        39.8707     
  1135.34        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.139621E-004   7.22216       0.686525        41.2352        39.8707     
  1132.83        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.141350E-004   7.22216       0.686525        41.2352        39.8707     
  1130.33        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.143008E-004   7.22216       0.686525        41.2352        39.8707     
  1127.82        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.144600E-004   7.22216       0.686525        41.2352        39.8707     
  1125.31        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.146130E-004   7.22216       0.686525        41.2352        39.8707     
  1122.81        500.000                 NaN            NaN   1.48402                 NaN            NaN   9.50142       0.147609E-004   7.22216       0.686525        41.2352        39.8707     
  1120.30        500.000                 NaN            NaN   1.48401                 NaN            NaN   9.50142       0.149035E-004   7.22216       0.686525        41.2352        39.8707     
  1117.79        500.000                 NaN            NaN   1.70561                 NaN            NaN   9.18222       0.838716E-005   7.20939       0.698734        41.2722        39.9318     
  1115.29        500.000                 NaN            NaN   1.70561                 NaN            NaN   9.18222       0.845133E-005   7.20939       0.698734        41.2722        39.9318     
  1112.78        500.000                 NaN            NaN   1.90309                 NaN            NaN   8.89788       0.851242E-005   7.19751       0.709729        41.3052        39.9866     
  1110.28        500.000                 NaN            NaN   1.90309                 NaN            NaN   8.89788       0.154057E-004   7.19751       0.709729        41.3052        39.9866     
  1107.77        500.000                 NaN            NaN   2.07729                 NaN            NaN   8.64743       0.862627E-005   7.18690       0.719433        41.3337        40.0352     
  1105.26        500.000                 NaN            NaN   2.07729                 NaN            NaN   8.64743       0.867929E-005   7.18690       0.719433        41.3337        40.0352     
  1102.76        500.000                 NaN            NaN   2.07729                 NaN            NaN   8.64743       0.873122E-005   7.18690       0.719433        41.3337        40.0352     
  1100.25        500.000                 NaN            NaN   2.07729                 NaN            NaN   8.64743       0.876273E-005   7.18690       0.719433        41.3337        40.0352     
  1097.74        500.000                 NaN            NaN   2.07730                 NaN            NaN   8.64743       0.117164E-005   7.18690       0.719433        41.3337        40.0352     
  1095.24        500.000                 NaN            NaN   2.07730                 NaN            NaN   8.64743                 NaN   7.18690       0.719433        41.3337        40.0352     
  1092.73        500.000                 NaN            NaN   2.07729                 NaN            NaN   8.64746                 NaN   7.18691       0.719429        41.3337        40.0352     
  1090.23        500.000                 NaN            NaN   2.07730                 NaN            NaN   8.64743                 NaN   7.18690       0.719433        41.3337        40.0352     
  1087.72        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76567       0.245198E-005   7.15196       0.752635        41.4223        40.2116     
  1085.21        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76567       0.222809E-005   7.15196       0.752635        41.4223        40.2116     
  1082.71        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76567                 NaN   7.15196       0.752635        41.4223        40.2116     
  1080.20        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76567                 NaN   7.15196       0.752635        41.4223        40.2116     
  1077.69        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76567                 NaN   7.15196       0.752635        41.4223        40.2116     
  1075.19        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76568                 NaN   7.15196       0.752635        41.4223        40.2116     
  1072.68        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76568                 NaN   7.15196       0.752635        41.4223        40.2116     
  1070.18        500.000                 NaN            NaN   2.69584                 NaN            NaN   7.76568                 NaN   7.15196       0.752635        41.4223        40.2116     
  1067.67        500.000                 NaN            NaN   2.78602                 NaN            NaN   7.63901                 NaN   7.14786       0.757105        41.4318        40.2382     
  1065.16        500.000                 NaN            NaN   2.78602                 NaN            NaN   7.63901                 NaN   7.14786       0.757105        41.4318        40.2382     
  1062.66        500.000                 NaN            NaN   2.78602                 NaN            NaN   7.63901                 NaN   7.14786       0.757105        41.4318        40.2382     
  1060.15        500.000                 NaN            NaN   2.86775                 NaN            NaN   7.52506                 NaN   7.14466       0.760961        41.4390        40.2625     
  1057.64        500.000                 NaN            NaN   2.86777                 NaN            NaN   7.52503                 NaN   7.14466       0.760965        41.4390        40.2625     
  1055.14        500.000                 NaN            NaN   2.86777                 NaN            NaN   7.52503                 NaN   7.14466       0.760965        41.4390        40.2625     
  1052.63        500.000                 NaN            NaN   2.94093                 NaN            NaN   7.42423                 NaN   7.14250       0.764118        41.4435        40.2847     
  1050.13        500.000                 NaN            NaN   2.94093                 NaN            NaN   7.42423                 NaN   7.14250       0.764118        41.4435        40.2847     
  1047.62        500.000                 NaN            NaN   2.94093                 NaN            NaN   7.42423                 NaN   7.14250       0.764118        41.4435        40.2847     
  1045.11        500.000                 NaN            NaN   2.94093                 NaN            NaN   7.42423                 NaN   7.14250       0.764118        41.4435        40.2847     
  1042.61        500.000                 NaN            NaN   3.00969                 NaN            NaN   7.32996                 NaN   7.14079       0.767000        41.4468        40.3058     
  1040.10        500.000                 NaN            NaN   3.00968                 NaN            NaN   7.32998                 NaN   7.14079       0.766998        41.4468        40.3058     
  1037.59        500.000                 NaN            NaN   3.00969                 NaN            NaN   7.32996                 NaN   7.14079       0.767000        41.4468        40.3058     
  1035.09        500.000                 NaN            NaN   3.07243                 NaN            NaN   7.24503                 NaN   7.13988       0.769376        41.4479        40.3254     
  1032.58        500.000                 NaN            NaN   3.07243                 NaN            NaN   7.24503                 NaN   7.13988       0.769376        41.4479        40.3254     
  1030.08        500.000                 NaN            NaN   3.07243                 NaN            NaN   7.24503                 NaN   7.13988       0.769376        41.4479        40.3254     
  1027.57        500.000                 NaN            NaN   3.13069                 NaN            NaN   7.16702                 NaN   7.13956       0.771386        41.4475        40.3439     
  1025.06        500.000                 NaN            NaN   3.13068                 NaN            NaN   7.16704                 NaN   7.13956       0.771383        41.4475        40.3438     
  1022.56        500.000                 NaN            NaN   3.13069                 NaN            NaN   7.16702                 NaN   7.13956       0.771386        41.4475        40.3439     
  1020.05        500.000                 NaN            NaN   3.13069                 NaN            NaN   7.16702                 NaN   7.13956       0.771386        41.4475        40.3439     
  1017.54        500.000                 NaN            NaN   3.18472                 NaN            NaN   7.09565                 NaN   7.13988       0.773026        41.4454        40.3613     
  1015.04        500.000                 NaN            NaN   3.18472                 NaN            NaN   7.09565                 NaN   7.13988       0.773026        41.4454        40.3613     
  1012.53        500.000                 NaN            NaN   3.18472                 NaN            NaN   7.09565                 NaN   7.13988       0.773026        41.4454        40.3613     
  1010.03        500.000                 NaN            NaN   3.23522                 NaN            NaN   7.02988                 NaN   7.14075       0.774341        41.4419        40.3780     
  1007.52        500.000                 NaN            NaN   3.23522                 NaN            NaN   7.02988                 NaN   7.14075       0.774341        41.4419        40.3780     
  1005.01        500.000                 NaN            NaN   3.23522                 NaN            NaN   7.02988                 NaN   7.14075       0.774341        41.4419        40.3780     
  1002.51        500.000                 NaN            NaN   3.23522                 NaN            NaN   7.02988                 NaN   7.14075       0.774341        41.4419        40.3780     
  1000.00        500.000                 NaN            NaN   3.28235                 NaN            NaN   6.96953                 NaN   7.14220       0.775328        41.4368        40.3938     
