|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4/K22/K22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            Sp(TH)         ne             lc            
  1033.23        2500.00                 NaN            NaN   6.00062                 NaN   23.0254                 NaN            NaN   10.5999        41.6616        1.29713                 NaN   17.4153                 NaN
  1031.65        2500.00                 NaN            NaN   6.00429                 NaN   23.0419                 NaN            NaN   10.6106        41.6429        1.29328                 NaN   17.4071                 NaN
  1030.07        2500.00                 NaN            NaN   5.86967                 NaN   23.2191                 NaN            NaN   10.6625        41.5427        1.30237                 NaN   17.4037                 NaN
  1028.48        2500.00                 NaN            NaN   5.87269                 NaN   23.2366                 NaN            NaN   10.6731        41.5236        1.29860                 NaN   17.3955                 NaN
  1026.90        2500.00                 NaN            NaN   5.87566                 NaN   23.2544                 NaN            NaN   10.6838        41.5042        1.29477                 NaN   17.3871                 NaN
  1025.32        2500.00                 NaN            NaN   5.87864                 NaN   23.2724                 NaN            NaN   10.6946        41.4846        1.29090                 NaN   17.3788                 NaN
  1023.74        2500.00                 NaN            NaN   5.88161                 NaN   23.2908                 NaN            NaN   10.7054        41.4649        1.28698                 NaN   17.3703                 NaN
  1022.15        2500.00                 NaN            NaN   5.88459                 NaN   23.3093                 NaN            NaN   10.7164        41.4450        1.28301                 NaN   17.3618                 NaN
  1020.57        2500.00                 NaN            NaN   5.88756                 NaN   23.3280                 NaN            NaN   10.7273        41.4248        1.27901                 NaN   17.3532                 NaN
  1018.99        2500.00                 NaN            NaN   5.89049                 NaN   23.3472                 NaN            NaN   10.7384        41.4044        1.27494                 NaN   17.3445                 NaN
  1017.41        2500.00                 NaN            NaN   5.89345                 NaN   23.3665                 NaN            NaN   10.7496        41.3838        1.27083                 NaN   17.3358                 NaN
  1015.82        2500.00                 NaN            NaN   5.89636                 NaN   23.3862                 NaN            NaN   10.7608        41.3630        1.26667                 NaN   17.3269                 NaN
  1014.24        2500.00                 NaN            NaN   5.89927                 NaN   23.4062                 NaN            NaN   10.7722        41.3419        1.26246                 NaN   17.3180                 NaN
  1012.66        2500.00                 NaN            NaN   5.90218                 NaN   23.4265                 NaN            NaN   10.7836        41.3206        1.25819                 NaN   17.3089                 NaN
  1011.08        2500.00                 NaN            NaN   5.90505                 NaN   23.4471                 NaN            NaN   10.7951        41.2991        1.25387                 NaN   17.2998                 NaN
  1009.49        2500.00                 NaN            NaN   5.91331                 NaN   23.4493                 NaN            NaN   10.8012        41.2892        1.25087                 NaN   17.2961                 NaN
  1007.91        2500.00                 NaN            NaN   5.91619                 NaN   23.4704                 NaN            NaN   10.8128        41.2672        1.24646                 NaN   17.2869                 NaN
  1006.33        2500.00                 NaN            NaN   5.91900                 NaN   23.4920                 NaN            NaN   10.8246        41.2449        1.24197                 NaN   17.2775                 NaN
  1004.75        2500.00                 NaN            NaN   5.92145                 NaN   23.5151                 NaN            NaN   10.8369        41.2216        1.23733                 NaN   17.2676                 NaN
  1003.16        2500.00                 NaN            NaN   5.92430                 NaN   23.5372                 NaN            NaN   10.8488        41.1989        1.23276                 NaN   17.2581                 NaN
  1001.58        2500.00                 NaN            NaN   5.92712                 NaN   23.5596                 NaN            NaN   10.8609        41.1758        1.22811                 NaN   17.2485                 NaN
  1000.00        2500.00                 NaN            NaN   5.92984                 NaN   23.5826                 NaN            NaN   10.8731        41.1524        1.22339                 NaN   17.2387                 NaN
