|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            Sp(TH)         ne             lc            
  1324.41        2500.00        99.3395                 NaN  0.757018E-001            NaN  0.208948       0.151437                 NaN  0.224402                 NaN            NaN            NaN            NaN            NaN
  1322.83        2500.00        99.3464                 NaN  0.736870E-001            NaN  0.205800       0.152497                 NaN  0.221619                 NaN            NaN            NaN            NaN            NaN
  1321.24        2500.00        99.3521                 NaN  0.719572E-001            NaN  0.203228       0.153387                 NaN  0.219300                 NaN            NaN            NaN            NaN            NaN
  1319.66        2500.00        99.3593                 NaN  0.694968E-001            NaN  0.199027       0.155815                 NaN  0.216384                 NaN            NaN            NaN            NaN            NaN
  1318.08        2500.00        99.3648                 NaN  0.675561E-001            NaN  0.196985       0.156522                 NaN  0.214114                 NaN            NaN            NaN            NaN            NaN
  1316.50        2500.00        99.3716                 NaN  0.660005E-001            NaN  0.158461       0.192335                 NaN  0.211558                 NaN            NaN            NaN            NaN            NaN
  1314.91        2500.00        99.3780                 NaN  0.631268E-001            NaN  0.188775       0.161307                 NaN  0.208797                 NaN            NaN            NaN            NaN            NaN
  1313.33        2500.00        99.3837                 NaN  0.612240E-001            NaN  0.184321       0.164177                 NaN  0.206567                 NaN            NaN            NaN            NaN            NaN
  1311.75        2500.00        99.3894                 NaN  0.592990E-001            NaN  0.165950       0.181041                 NaN  0.204302                 NaN            NaN            NaN            NaN            NaN
  1310.17        2500.00        99.3946                 NaN  0.569425E-001            NaN  0.175603       0.170557                 NaN  0.202332                 NaN            NaN            NaN            NaN            NaN
  1308.58        2500.00        99.3996                 NaN  0.550104E-001            NaN  0.173781       0.171637                 NaN  0.199975                 NaN            NaN            NaN            NaN            NaN
  1307.00        2500.00        99.4055                 NaN  0.527047E-001            NaN  0.175911       0.168141                 NaN  0.197768                 NaN            NaN            NaN            NaN            NaN
  1305.42        2500.00        99.4106                 NaN  0.508932E-001            NaN  0.177834       0.165025                 NaN  0.195689                 NaN            NaN            NaN            NaN            NaN
  1303.84        2500.00        99.4150                 NaN  0.483499E-001            NaN  0.183250       0.159604                 NaN  0.193837                 NaN            NaN            NaN            NaN            NaN
  1302.25        2500.00        99.4204                 NaN  0.463869E-001            NaN  0.155364       0.186226                 NaN  0.191609                 NaN            NaN            NaN            NaN            NaN
  1300.67        2500.00        99.4251                 NaN  0.442579E-001            NaN  0.150397       0.190482                 NaN  0.189762                 NaN            NaN            NaN            NaN            NaN
  1299.09        2500.00        99.4296                 NaN  0.426230E-001            NaN  0.145223       0.194393                 NaN  0.188148                 NaN            NaN            NaN            NaN            NaN
  1297.51        2500.00        99.4340                 NaN  0.394073E-001            NaN  0.139462       0.201131                 NaN  0.185966                 NaN            NaN            NaN            NaN            NaN
  1295.92        2500.00        94.1800                 NaN  0.360876                 NaN  0.981887       0.273427E-001            NaN  0.779580        3.67034                 NaN            NaN            NaN            NaN
  1294.34        2500.00        85.7679                 NaN  0.808624                 NaN   2.17468                 NaN            NaN   1.73179        9.51705                 NaN            NaN            NaN            NaN
  1292.76        2500.00        84.9011                 NaN  0.848935                 NaN   2.29908                 NaN            NaN   1.82883        10.1221                 NaN            NaN            NaN            NaN
  1291.18        2500.00        84.7832                 NaN  0.855523                 NaN   2.31021                 NaN            NaN   1.84151        10.2095                 NaN            NaN            NaN            NaN
  1289.59        2500.00        85.6716                 NaN  0.815232                 NaN   2.17013                 NaN            NaN   1.73941        9.60359                 NaN            NaN            NaN            NaN
  1288.01        2500.00        87.0595                 NaN  0.752304                 NaN   1.95382                 NaN            NaN   1.57957        8.65483                 NaN            NaN            NaN            NaN
  1286.43        2500.00        88.4995                 NaN  0.686603                 NaN   1.73156                 NaN            NaN   1.41353        7.66885                 NaN            NaN            NaN            NaN
  1284.85        2500.00        89.7898                 NaN  0.615978                 NaN   1.55145                 NaN            NaN   1.26594        6.77686                 NaN            NaN            NaN            NaN
  1283.26        2500.00        78.7048                 NaN   1.10580                 NaN   2.86202                 NaN            NaN   2.56457        14.3082       0.454691                 NaN            NaN            NaN
  1281.68        2500.00        79.4631                 NaN   1.11634                 NaN   2.64789                 NaN            NaN   2.47892        13.8058       0.487958                 NaN            NaN            NaN
  1280.10        2500.00        89.7912                 NaN  0.564242                 NaN   1.40949                 NaN            NaN   1.23121        6.76183       0.242004                 NaN            NaN            NaN
  1278.52        2500.00        86.3399                 NaN  0.583126                 NaN   1.99334                 NaN            NaN   1.68051        9.03919       0.363890                 NaN            NaN            NaN
  1276.93        2500.00        93.7028                 NaN  0.604095                 NaN  0.655567                 NaN            NaN  0.760505        4.16818       0.108827                 NaN            NaN            NaN
  1275.35        2500.00        91.2283                 NaN  0.864528E-001            NaN   1.52949                 NaN            NaN   1.01250        5.86073       0.282505                 NaN            NaN            NaN
  1273.77        2500.00        93.2264                 NaN  0.896022                 NaN  0.557881                 NaN            NaN  0.930832        4.29581       0.930084E-001            NaN            NaN            NaN
  1272.19        2500.00        94.8618                 NaN  0.202173                 NaN  0.857392                 NaN            NaN  0.623532        3.25258                 NaN  0.202516                 NaN            NaN
  1270.60        2500.00        92.2579                 NaN  0.277725                 NaN   1.12155                 NaN            NaN  0.904525        5.12319                 NaN  0.315123                 NaN            NaN
  1269.02        2500.00        92.8032                 NaN  0.224470       0.819449E-005   1.14578                 NaN            NaN  0.874284        4.64848                 NaN  0.303819                 NaN            NaN
  1267.44        2500.00        97.0508                 NaN  0.146100                 NaN  0.553252                 NaN            NaN  0.330229        1.81440                 NaN  0.105223                 NaN            NaN
  1265.86        2500.00        94.6918                 NaN  0.155257                 NaN  0.866781                 NaN            NaN  0.630507        3.42970                 NaN  0.225978                 NaN            NaN
  1264.27        2500.00        94.7218                 NaN  0.485541                 NaN  0.687191                 NaN            NaN  0.704347        3.25561                 NaN  0.145500                 NaN            NaN
  1262.69        2500.00        96.7664                 NaN            NaN            NaN  0.631710                 NaN            NaN  0.348354        2.09636                 NaN  0.157156                 NaN            NaN
  1261.11        2500.00        96.6021                 NaN  0.125385E-001            NaN  0.663634                 NaN            NaN  0.378441        2.17840                 NaN  0.164888                 NaN            NaN
  1259.53        2500.00        96.3542                 NaN  0.145016                 NaN  0.613171                 NaN            NaN  0.436300        2.30661                 NaN  0.144744                 NaN            NaN
  1257.94        2500.00        96.5044                 NaN  0.139265                 NaN  0.595500                 NaN            NaN  0.417120        2.20655                 NaN  0.137117                 NaN            NaN
  1256.36        2500.00        96.9887                 NaN  0.588165E-001            NaN  0.541748                 NaN            NaN  0.388505        1.86947                 NaN  0.152727                 NaN            NaN
  1254.78        2500.00        96.7775                 NaN  0.200777                 NaN  0.559081                 NaN            NaN  0.363713        2.01255                 NaN  0.863457E-001            NaN            NaN
  1253.20        2500.00        32.1445                 NaN   1.72164                 NaN   11.9555                 NaN            NaN   6.00058        31.1795                 NaN   1.27552        11.5047        4.21805     
  1251.61        2500.00                 NaN            NaN   2.67134                 NaN   18.2903                 NaN            NaN   8.97004        43.5790                 NaN   1.61913        17.2172        7.65299     
  1250.03        2500.00                 NaN            NaN   3.11051                 NaN   1.12535        14.3932                 NaN   9.05799        45.1606                 NaN   1.80685        17.4754        7.87006     
  1248.45        2500.00                 NaN            NaN   3.11058                 NaN   1.12538        14.3935                 NaN   9.05841        45.1951                 NaN   1.80686        17.4908        7.81937     
  1246.87        2500.00                 NaN            NaN   3.11064                 NaN   1.12540        14.3938                 NaN   9.05885        45.2308                 NaN   1.80686        17.5066        7.76702     
  1245.28        2500.00                 NaN            NaN   3.11071                 NaN   1.12543        14.3941                 NaN   9.05927        45.2660                 NaN   1.80687        17.5222        7.71535     
  1243.70        2500.00                 NaN            NaN   3.11078                 NaN   1.12545        14.3944                 NaN   9.05970        45.3015                 NaN   1.80687        17.5380        7.66331     
  1242.12        2500.00                 NaN            NaN   3.11084                 NaN   1.12548        14.3947                 NaN   9.06013        45.3372                 NaN   1.80687        17.5539        7.61089     
  1240.54        2500.00                 NaN            NaN   3.11091                 NaN   1.12550        14.3950                 NaN   9.06056        45.3732                 NaN   1.80688        17.5699        7.55809     
  1238.95        2500.00                 NaN            NaN   3.11098                 NaN   1.12553        14.3953                 NaN   9.06099        45.4094                 NaN   1.80688        17.5860        7.50491     
  1237.37        2500.00                 NaN            NaN   3.11104                 NaN   1.12555        14.3956                 NaN   9.06143        45.4459                 NaN   1.80689        17.6023        7.45133     
  1235.79        2500.00                 NaN            NaN   3.11111                 NaN   1.12558        14.3959                 NaN   9.06186        45.4826                 NaN   1.80689        17.6186        7.39736     
  1234.21        2500.00                 NaN            NaN   3.11118                 NaN   1.12560        14.3962                 NaN   9.06229        45.5197                 NaN   1.80690        17.6352        7.34299     
  1232.62        2500.00                 NaN            NaN   3.11124                 NaN   1.12563        14.3965                 NaN   9.06272        45.5570                 NaN   1.80690        17.6518        7.28822     
  1231.04        2500.00                 NaN            NaN   3.11131                 NaN   1.12566        14.3968                 NaN   9.06315        45.5946                 NaN   1.80691        17.6686        7.23304     
  1229.46        2500.00                 NaN            NaN   3.11138                 NaN   1.12568        14.3971                 NaN   9.06359        45.6324                 NaN   1.80691        17.6855        7.17746     
  1227.88        2500.00                 NaN            NaN   3.11145                 NaN   1.12571        14.3974                 NaN   9.06402        45.6705                 NaN   1.80692        17.7025        7.12145     
  1226.29        2500.00                 NaN            NaN   3.11152                 NaN   1.12573        14.3977                 NaN   9.06446        45.7090                 NaN   1.80692        17.7197        7.06503     
  1224.71        2500.00                 NaN            NaN   3.11158                 NaN   1.12576        14.3980                 NaN   9.06489        45.7477                 NaN   1.80693        17.7370        7.00819     
  1223.13        2500.00                 NaN            NaN   3.11165                 NaN   1.12579        14.3983                 NaN   9.06533        45.7866                 NaN   1.80693        17.7544        6.95091     
  1221.55        2500.00                 NaN            NaN   3.11172                 NaN   1.12581        14.3986                 NaN   9.06577        45.8259                 NaN   1.80694        17.7720        6.89321     
  1219.96        2500.00                 NaN            NaN   3.11179                 NaN   1.12584        14.3990                 NaN   9.06620        45.8655                 NaN   1.80695        17.7897        6.83507     
  1218.38        2500.00                 NaN            NaN   3.11186                 NaN   1.12587        14.3993                 NaN   9.06664        45.9054                 NaN   1.80695        17.8076        6.77648     
  1216.80        2500.00                 NaN            NaN   3.11193                 NaN   1.12589        14.3996                 NaN   9.06708        45.9455                 NaN   1.80696        17.8256        6.71746     
  1215.22        2500.00                 NaN            NaN   3.11200                 NaN   1.12592        14.3999                 NaN   9.06752        45.9860                 NaN   1.80696        17.8437        6.65798     
  1213.63        2500.00                 NaN            NaN   3.11207                 NaN   1.12595        14.4002                 NaN   9.06796        46.0268                 NaN   1.80697        17.8620        6.59805     
  1212.05        2500.00                 NaN            NaN   3.11214                 NaN   1.12597        14.4005                 NaN   9.06840        46.0679                 NaN   1.80698        17.8805        6.53766     
  1210.47        2500.00                 NaN            NaN   3.11221                 NaN   1.12600        14.4008                 NaN   9.06884        46.1093                 NaN   1.80698        17.8991        6.47681     
  1208.89        2500.00                 NaN            NaN   3.11228                 NaN   1.12603        14.4011                 NaN   9.06928        46.1510                 NaN   1.80699        17.9178        6.41549     
  1207.31        2500.00                 NaN            NaN   3.11235                 NaN   1.12605        14.4015                 NaN   9.06973        46.1930                 NaN   1.80700        17.9367        6.35370     
  1205.72        2500.00                 NaN            NaN   3.11242                 NaN   1.12608        14.4018                 NaN   9.07017        46.2354                 NaN   1.80701        17.9557        6.29143     
  1204.14        2500.00                 NaN            NaN   3.11249                 NaN   1.12611        14.4021                 NaN   9.07061        46.2781                 NaN   1.80701        17.9749        6.22868     
  1202.56        2500.00                 NaN            NaN   3.11256                 NaN   1.12614        14.4024                 NaN   9.07106        46.3205                 NaN   1.80702        17.9940        6.16630     
  1200.98        2500.00                 NaN            NaN   3.11263                 NaN   1.12617        14.4027                 NaN   9.07150        46.3640                 NaN   1.80703        18.0136        6.10231     
  1199.39        2500.00                 NaN            NaN   3.11270                 NaN   1.12619        14.4031                 NaN   9.07195        46.4078                 NaN   1.80704        18.0334        6.03787     
  1197.81        2500.00                 NaN            NaN   3.11278                 NaN   1.12622        14.4034                 NaN   9.07240        46.4519                 NaN   1.80705        18.0533        5.97298     
  1196.23        2500.00                 NaN            NaN   3.11285                 NaN   1.12625        14.4037                 NaN   9.07285        46.4964                 NaN   1.80705        18.0733        5.90764     
  1194.65        2500.00                 NaN            NaN   3.11292                 NaN   1.12628        14.4040                 NaN   9.07330        46.5411                 NaN   1.80706        18.0935        5.84185     
  1193.06        2500.00                 NaN            NaN   3.11300                 NaN   1.12631        14.4044                 NaN   9.07375        46.5861                 NaN   1.80707        18.1138        5.77559     
  1191.48        2500.00                 NaN            NaN   3.11307                 NaN   1.12634        14.4047                 NaN   9.07420        46.6315                 NaN   1.80708        18.1343        5.70888     
  1189.90        2500.00                 NaN            NaN   3.11314                 NaN   1.12637        14.4050                 NaN   9.07465        46.6771                 NaN   1.80709        18.1549        5.64169     
  1188.32        2500.00                 NaN            NaN   3.11322                 NaN   1.12640        14.4053                 NaN   9.07510        46.7231                 NaN   1.80710        18.1757        5.57404     
  1186.73        2500.00                 NaN            NaN   3.11329                 NaN   1.12643        14.4057                 NaN   9.07556        46.7694                 NaN   1.80711        18.1966        5.50591     
  1185.15        2500.00                 NaN            NaN   3.11337                 NaN   1.12646        14.4060                 NaN   9.07601        46.8160                 NaN   1.80712        18.2177        5.43731     
  1183.57        2500.00                 NaN            NaN   3.11344                 NaN   1.12649        14.4063                 NaN   9.07647        46.8637                 NaN   1.80713        18.2393        5.36708     
  1181.99        2500.00                 NaN            NaN   3.11352                 NaN   1.12652        14.4067                 NaN   9.07693        46.9113                 NaN   1.80714        18.2608        5.29710     
  1180.40        2500.00                 NaN            NaN   3.11359                 NaN   1.12655        14.4070                 NaN   9.07739        46.9592                 NaN   1.80715        18.2825        5.22658     
  1178.82        2500.00                 NaN            NaN   3.11367                 NaN   1.12658        14.4074                 NaN   9.07785        47.0075                 NaN   1.80716        18.3044        5.15550     
  1177.24        2500.00                 NaN            NaN   3.11374                 NaN   1.12662        14.4077                 NaN   9.07831        47.0561                 NaN   1.80717        18.3265        5.08386     
  1175.66        2500.00                 NaN            NaN   3.11382                 NaN   1.12665        14.4080                 NaN   9.07877        47.1052                 NaN   1.80718        18.3487        5.01165     
  1174.07        2500.00                 NaN            NaN   2.94916                 NaN   18.4752                 NaN            NaN   9.59455        45.0929                 NaN   1.47342        18.0351        4.37969     
  1172.49        2500.00                 NaN            NaN   2.95499                 NaN   18.4834                 NaN            NaN   9.60829        45.1279                 NaN   1.46923        18.0558        4.30032     
  1170.91        2500.00                 NaN            NaN   2.96056                 NaN   18.4920                 NaN            NaN   9.62098        45.1635                 NaN   1.46507        18.0771        4.22084     
  1169.33        2500.00                 NaN            NaN   2.96670                 NaN   18.4994                 NaN            NaN   9.63528        45.2012                 NaN   1.46160        18.0969        4.13903     
  1167.74        2500.00                 NaN            NaN   2.97218                 NaN   18.5080                 NaN            NaN   9.64808        45.2380                 NaN   1.45768        18.1181        4.05798     
  1166.16        2500.00                 NaN            NaN   2.97795                 NaN   18.5163                 NaN            NaN   9.66167        45.2761                 NaN   1.45401        18.1387        3.97517     
  1164.58        2500.00                 NaN            NaN   2.98357                 NaN   18.5245                 NaN            NaN   9.67554        45.3132                 NaN   1.45005        18.1604        3.89278     
  1163.00        2500.00                 NaN            NaN   4.17294                 NaN  0.842599E-001   15.0557                 NaN   9.35270        46.2738        1.12978       0.312003E-003   18.9750        4.95555     
  1161.41        2500.00                 NaN            NaN   4.17304                 NaN  0.842763E-001   15.0560                 NaN   9.35318        46.3250        1.12980       0.327787E-003   18.9983        4.88002     
  1159.83        2500.00                 NaN            NaN   4.17334                 NaN  0.839856E-001   15.0566       0.431971E-005   9.35371        46.3764        1.13004                 NaN   19.0219        4.80400     
  1158.25        2500.00                 NaN            NaN   4.17345                 NaN  0.839878E-001   15.0570       0.443640E-005   9.35420        46.4285        1.13008                 NaN   19.0455        4.72727     
  1156.67        2500.00                 NaN            NaN   4.17356                 NaN  0.839900E-001   15.0574       0.455801E-005   9.35469        46.4809        1.13012                 NaN   19.0694        4.64994     
  1155.08        2500.00                 NaN            NaN   4.17367                 NaN  0.839922E-001   15.0578       0.468467E-005   9.35517        46.5337        1.13015                 NaN   19.0935        4.57199     
  1153.50        2500.00                 NaN            NaN   3.02238                 NaN   18.5888                 NaN            NaN   9.77316        45.5849                 NaN   1.42286        18.3138        3.29413     
  1151.92        2500.00                 NaN            NaN   3.02765                 NaN   18.5987                 NaN            NaN   9.78628        45.6257                 NaN   1.41916        18.3364        3.20615     
  1150.34        2500.00                 NaN            NaN   3.03438                 NaN   18.6060                 NaN            NaN   9.79789        45.6701                 NaN   1.41526        18.3584        3.11802     
  1148.75        2500.00                 NaN            NaN   3.49665                 NaN   18.5254                 NaN            NaN   9.93435        45.0821       0.499169       0.601335        18.5726        3.28839     
  1147.17        2500.00                 NaN            NaN   3.68376                 NaN   18.5092                 NaN            NaN   10.0001        44.8511       0.704238       0.263827        18.6806        3.30713     
  1145.59        2500.00                 NaN            NaN   3.84682                 NaN   18.4512                 NaN            NaN   10.0447        44.7249       0.868209                 NaN   18.7605        3.30367     
  1144.01        2500.00                 NaN            NaN   3.81212                 NaN   18.4702                 NaN            NaN   10.0586        44.7440       0.875724                 NaN   18.8017        3.23758     
  1142.42        2500.00                 NaN            NaN   3.81507                 NaN   18.4798                 NaN            NaN   10.0688        44.7920       0.874199                 NaN   18.8241        3.14603     
  1140.84        2500.00                 NaN            NaN   3.81860                 NaN   18.4861                 NaN            NaN   10.0796        44.8422       0.872876                 NaN   18.8469        3.05378     
  1139.26        2500.00                 NaN            NaN   3.82098                 NaN   18.5000                 NaN            NaN   10.0916        44.8872       0.871206                 NaN   18.8688        2.96016     
  1137.68        2500.00                 NaN            NaN   3.82479                 NaN   18.5080                 NaN            NaN   10.1011        44.9375       0.869452                 NaN   18.8897        2.86942     
  1136.09        2500.00                 NaN            NaN   3.82662                 NaN   18.5207                 NaN            NaN   10.1138        44.9837       0.867865                 NaN   18.9151        2.77227     
  1134.51        2500.00                 NaN            NaN   3.82840                 NaN   18.5325                 NaN            NaN   10.1242        45.0312       0.866703                 NaN   18.9384        2.67868     
  1132.93        2500.00                 NaN            NaN   3.83229                 NaN   18.5380                 NaN            NaN   10.1331        45.0872       0.865642                 NaN   18.9625        2.58129     
  1131.35        2500.00                 NaN            NaN   3.84306                 NaN   18.5243                 NaN            NaN   10.1315        45.1624       0.863921                 NaN   18.9835        2.49134     
  1129.76        2500.00                 NaN            NaN   3.83287                 NaN   18.5894                 NaN            NaN   10.1259        45.1666       0.859832                 NaN   18.9992        2.42618     
  1128.18        2500.00                 NaN            NaN   3.85501                 NaN   18.5402                 NaN            NaN   10.1371        45.2920       0.862787                 NaN   19.0297        2.28315     
  1126.60        2500.00                 NaN            NaN   3.85909                 NaN   18.5484                 NaN            NaN   10.1483        45.3492       0.861774                 NaN   19.0550        2.17827     
  1125.02        2500.00                 NaN            NaN   3.86238                 NaN   18.5587                 NaN            NaN   10.1591        45.4025       0.860762                 NaN   19.0797        2.07687     
  1123.43        2500.00                 NaN            NaN   3.85290                 NaN   18.5872                 NaN            NaN   10.1816        45.4144       0.859673                 NaN   19.1066        1.99762     
  1121.85        2500.00                 NaN            NaN   3.85596                 NaN   18.5958                 NaN            NaN   10.1903        45.4710       0.858613                 NaN   19.1318        1.89658     
  1120.27        2500.00                 NaN            NaN   3.90309                 NaN   18.5616                 NaN            NaN   10.1926        45.5862       0.853716                 NaN   19.1427        1.76002     
  1118.69        2500.00                 NaN            NaN   3.85776                 NaN   18.6227                 NaN            NaN   10.2184        45.5751       0.856229                 NaN   19.1852        1.68462     
  1117.10        2500.00                 NaN            NaN   3.86513                 NaN   18.6246                 NaN            NaN   10.2287        45.6312       0.854135                 NaN   19.2092        1.58703     
  1115.52        2500.00                 NaN            NaN   3.86332                 NaN   18.6433                 NaN            NaN   10.2375        45.6883       0.853991                 NaN   19.2370        1.47660     
  1113.94        2500.00                 NaN            NaN   3.91132                 NaN   18.6248                 NaN            NaN   10.2350        45.7964       0.847004                 NaN   19.2438        1.34171     
  1112.36        2500.00                 NaN            NaN   3.91788                 NaN   18.6170                 NaN            NaN   10.2415        45.8682       0.847425                 NaN   19.2718        1.23612     
  1110.77        2500.00                 NaN            NaN   4.17701                 NaN  0.840592E-001   15.0695       0.118723E-004   9.36951        48.1934        1.13124                 NaN   19.8541        2.12112     
  1109.19        2500.00                 NaN            NaN   3.87484                 NaN   18.6877                 NaN            NaN   10.2734        45.9251       0.848733                 NaN   19.3443        1.04592     
  1107.61        2500.00                 NaN            NaN   3.87795                 NaN   18.6999                 NaN            NaN   10.2784        45.9818       0.847292                 NaN   19.3697       0.944980     
  1106.03        2500.00                 NaN            NaN   3.92922                 NaN   18.6667                 NaN            NaN   10.2814        46.0997       0.841924                 NaN   19.3786       0.802530     
  1104.44        2500.00                 NaN            NaN   3.88110                 NaN   18.7239                 NaN            NaN   10.3061        46.0926       0.845262                 NaN   19.4250       0.726002     
  1102.86        2500.00                 NaN            NaN   3.88515                 NaN   18.7331                 NaN            NaN   10.3152        46.1578       0.844437                 NaN   19.4527       0.611663     
  1101.28        2500.00                 NaN            NaN   3.93759                 NaN   18.7082                 NaN            NaN   10.3130        46.2766       0.837774                 NaN   19.4610       0.465931     
  1099.70        2500.00                 NaN            NaN   3.89251                 NaN   18.7542                 NaN            NaN   10.3433        46.2709       0.840069                 NaN   19.5063       0.392803     
  1098.11        2500.00                 NaN            NaN   3.89310                 NaN   18.7700                 NaN            NaN   10.3449        46.3409       0.840598                 NaN   19.5372       0.273324     
  1096.53        2500.00                 NaN            NaN   3.89593                 NaN   18.7824                 NaN            NaN   10.3547        46.4032       0.839282                 NaN   19.5658       0.158700     
  1094.95        2500.00                 NaN            NaN   3.89862                 NaN   18.7952                 NaN            NaN   10.3647        46.4657       0.837953                 NaN   19.5946       0.432581E-001
  1093.37        2500.00                 NaN            NaN   3.90068                 NaN   18.8049                 NaN            NaN   10.3744        46.4815       0.836653                 NaN   19.6018                 NaN
  1091.78        2500.00                 NaN            NaN   3.90312                 NaN   18.8167                 NaN            NaN   10.3841        46.4670       0.835274                 NaN   19.5939                 NaN
  1090.20        2500.00                 NaN            NaN   3.90523                 NaN   18.8269                 NaN            NaN   10.3937        46.4534       0.833920                 NaN   19.5868                 NaN
  1088.62        2500.00                 NaN            NaN   3.90715                 NaN   18.8354                 NaN            NaN   10.4032        46.4409       0.832587                 NaN   19.5807                 NaN
  1087.04        2500.00                 NaN            NaN   3.90919                 NaN   18.8462                 NaN            NaN   10.4130        46.4269       0.831201                 NaN   19.5736                 NaN
  1085.45        2500.00                 NaN            NaN   3.91157                 NaN   18.8585                 NaN            NaN   10.4227        46.4120       0.829754                 NaN   19.5655                 NaN
  1083.87        2500.00                 NaN            NaN   3.91394                 NaN   18.8709                 NaN            NaN   10.4325        46.3970       0.828290                 NaN   19.5573                 NaN
  1082.29        2500.00                 NaN            NaN   3.91544                 NaN   18.8788                 NaN            NaN   10.4421        46.3849       0.826937                 NaN   19.5519                 NaN
  1080.71        2500.00                 NaN            NaN   3.91674                 NaN   18.8872                 NaN            NaN   10.4519        46.3722       0.825577                 NaN   19.5464                 NaN
  1079.12        2500.00                 NaN            NaN   3.91874                 NaN   18.8986                 NaN            NaN   10.4617        46.3578       0.824110                 NaN   19.5391                 NaN
  1077.54        2500.00                 NaN            NaN   3.92080                 NaN   18.9100                 NaN            NaN   10.4715        46.3433       0.822615                 NaN   19.5317                 NaN
  1075.96        2500.00                 NaN            NaN   3.92277                 NaN   18.9220                 NaN            NaN   10.4814        46.3285       0.821113                 NaN   19.5242                 NaN
  1074.38        2500.00                 NaN            NaN   3.92464                 NaN   18.9336                 NaN            NaN   10.4913        46.3139       0.819606                 NaN   19.5170                 NaN
  1072.79        2500.00                 NaN            NaN   3.92658                 NaN   18.9457                 NaN            NaN   10.5012        46.2990       0.818068                 NaN   19.5095                 NaN
  1071.21        2500.00                 NaN            NaN   3.98757                 NaN   18.8976                 NaN            NaN   10.4966        46.3360       0.811556                 NaN   19.4707                 NaN
  1069.63        2500.00                 NaN            NaN   3.93578                 NaN   18.9707                 NaN            NaN   10.5184        46.2716       0.814104                 NaN   19.4894                 NaN
  1068.05        2500.00                 NaN            NaN   3.93729                 NaN   18.9882                 NaN            NaN   10.5301        46.2519       0.811444                 NaN   19.4811                 NaN
  1066.46        2500.00                 NaN            NaN   3.93904                 NaN   18.9937                 NaN            NaN   10.5364        46.2446       0.810994                 NaN   19.4753                 NaN
  1064.88        2500.00                 NaN            NaN   3.94057                 NaN   19.0139                 NaN            NaN   10.5463        46.2250       0.808801                 NaN   19.4655                 NaN
  1063.30        2500.00                 NaN            NaN   3.94267                 NaN   19.0268                 NaN            NaN   10.5552        46.2108       0.807174                 NaN   19.4574                 NaN
  1061.72        2500.00                 NaN            NaN   3.94775                 NaN   19.0253                 NaN            NaN   10.5773        46.1914       0.805063                 NaN   19.4533                 NaN
  1060.13        2500.00                 NaN            NaN   3.94745                 NaN   19.0558                 NaN            NaN   10.5697        46.1820       0.804629                 NaN   19.4404                 NaN
  1058.55        2500.00                 NaN            NaN   3.95001                 NaN   19.0698                 NaN            NaN   10.5787        46.1668       0.802780                 NaN   19.4318                 NaN
  1056.97        2500.00                 NaN            NaN   3.95231                 NaN   19.0839                 NaN            NaN   10.5881        46.1513       0.800840                 NaN   19.4235                 NaN
  1055.39        2500.00                 NaN            NaN   3.95497                 NaN   19.0873                 NaN            NaN   10.6186        46.1220       0.798432                 NaN   19.4187                 NaN
  1053.80        2500.00                 NaN            NaN   3.95658                 NaN   19.1022                 NaN            NaN   10.6275        46.1064       0.796723                 NaN   19.4105                 NaN
  1052.22        2500.00                 NaN            NaN   3.95833                 NaN   19.1172                 NaN            NaN   10.6367        46.0906       0.794940                 NaN   19.4022                 NaN
  1050.64        2500.00                 NaN            NaN   3.95881                 NaN   19.1304                 NaN            NaN   10.6456        46.0771       0.792905                 NaN   19.3952                 NaN
  1049.06        2500.00                 NaN            NaN   3.96201                 NaN   19.1480                 NaN            NaN   10.6555        46.0582       0.791237                 NaN   19.3851                 NaN
  1047.47        2500.00                 NaN            NaN   3.96375                 NaN   19.1632                 NaN            NaN   10.6649        46.0422       0.789499                 NaN   19.3764                 NaN
  1045.89        2500.00                 NaN            NaN   3.96569                 NaN   19.1793                 NaN            NaN   10.6746        46.0251       0.787435                 NaN   19.3679                 NaN
  1044.31        2500.00                 NaN            NaN   3.96738                 NaN   19.1954                 NaN            NaN   10.6844        46.0083       0.785558                 NaN   19.3590                 NaN
  1042.73        2500.00                 NaN            NaN   4.02332                 NaN   19.1721                 NaN            NaN   10.6917        46.0181       0.776553                 NaN   19.3183                 NaN
  1041.14        2500.00                 NaN            NaN   4.00297                 NaN   19.2029                 NaN            NaN   10.7045        45.9885       0.777400                 NaN   19.3237                 NaN
  1039.56        2500.00                 NaN            NaN   3.93640                 NaN   19.3261                 NaN            NaN   10.7593        45.8789       0.782358                 NaN   19.3170                 NaN
  1037.98        2500.00                 NaN            NaN   3.93846                 NaN   19.3427                 NaN            NaN   10.7702        45.8605       0.780296                 NaN   19.3079                 NaN
  1036.40        2500.00                 NaN            NaN   3.94052                 NaN   19.3595                 NaN            NaN   10.7811        45.8420       0.778208                 NaN   19.2987                 NaN
  1034.81        2500.00                 NaN            NaN   4.01376                 NaN   19.2659                 NaN            NaN   10.7490        45.9163       0.768329                 NaN   19.2867                 NaN
