|6.6.6
Archiving\03_Data\Deq/QFM/K22/K22_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1108.97        2500.00                 NaN   51.8385        1.47696        29.4570        4.95704        10.4630        1.70914       0.983281E-001
  1105.77        2500.00                 NaN   51.8382        1.47700        29.4571        4.95709        10.4631        1.70924       0.983302E-001
  1102.56        2500.00                 NaN   51.8250        1.53348        29.4752        10.4408        4.85788        1.77387       0.938119E-001
  1099.36        2500.00                 NaN   51.8247        1.53352        29.4753        10.4408        4.85794        1.77396       0.938139E-001
  1096.15        2500.00                 NaN   51.8243        1.53355        29.4754        10.4408        4.85799        1.77406       0.938159E-001
  1092.95        2500.00                 NaN   51.8240        1.53359        29.4755        10.4408        4.85804        1.77416       0.938179E-001
  1089.74        2500.00                 NaN   51.8237        1.53362        29.4756        10.4409        4.85809        1.77426       0.938198E-001
  1086.54        2500.00                 NaN   51.8234        1.53365        29.4758        10.4409        4.85815        1.77436       0.938218E-001
  1083.33        2500.00                 NaN   51.8230        1.53369        29.4759        10.4409        4.85820        1.77446       0.938238E-001
  1080.13        2500.00                 NaN   51.8227        1.53372        29.4760        10.4409        4.85825        1.77456       0.938257E-001
  1076.92        2500.00                 NaN   51.7952        1.59500        29.5131        10.4308        4.75738        1.82279       0.857546E-001
  1073.72        2500.00                 NaN   51.7948        1.59503        29.5132        10.4308        4.75743        1.82289       0.857563E-001
  1070.51        2500.00                 NaN   51.7945        1.59507        29.5133        10.4308        4.75748        1.82300       0.857581E-001
  1067.31        2500.00                 NaN   51.7942        1.59511        29.5134        10.4309        4.75754        1.82310       0.857599E-001
  1064.10        2500.00                 NaN   51.7939        1.59514        29.5135        10.4309        4.75759        1.82320       0.857616E-001
  1060.90        2500.00                 NaN   51.7935        1.59518        29.5137        10.4309        4.75764        1.82330       0.857634E-001
  1057.69        2500.00                 NaN   51.7932        1.59521        29.5138        10.4309        4.75770        1.82341       0.857651E-001
  1054.49        2500.00                 NaN   51.7929        1.59525        29.5139        10.4310        4.75775        1.82351       0.857669E-001
  1051.28        2500.00                 NaN   51.7485        1.66244        29.5727        10.4345        4.65500        1.85368       0.731611E-001
  1048.08        2500.00                 NaN   51.7482        1.66247        29.5728        10.4345        4.65506        1.85378       0.731626E-001
  1044.87        2500.00                 NaN   51.7479        1.66251        29.5729        10.4345        4.65511        1.85388       0.731641E-001
  1041.67        2500.00                 NaN   51.7475        1.66255        29.5731        10.4345        4.65516        1.85399       0.731656E-001
  1038.46        2500.00                 NaN   51.7472        1.66258        29.5732        10.4346        4.65522        1.85409       0.731670E-001
  1035.26        2500.00                 NaN   51.7469        1.66262        29.5733        10.4346        4.65527        1.85419       0.731685E-001
  1032.05        2500.00                 NaN   51.7465        1.66266        29.5734        10.4346        4.65532        1.85430       0.731700E-001
  1028.85        2500.00                 NaN   51.7462        1.66270        29.5735        10.4346        4.65538        1.85440       0.731714E-001
  1025.64        2500.00                 NaN   51.6825        1.73706        29.6568        4.55040        10.4535        1.86355       0.561883E-001
  1022.44        2500.00                 NaN   51.6822        1.73710        29.6569        4.55046        10.4535        1.86366       0.561894E-001
  1019.23        2500.00                 NaN   51.6818        1.73714        29.6570        4.55051        10.4535        1.86376       0.561905E-001
  1016.03        2500.00                 NaN   51.6815        1.73718        29.6571        4.55056        10.4536        1.86386       0.561916E-001
  1012.82        2500.00                 NaN   51.6812        1.73721        29.6573        4.55062        10.4536        1.86397       0.561927E-001
  1009.62        2500.00                 NaN   51.6808        1.73725        29.6574        4.55067        10.4536        1.86407       0.561938E-001
  1006.41        2500.00                 NaN   51.6805        1.73729        29.6575        4.55073        10.4536        1.86417       0.561949E-001
  1003.21        2500.00                 NaN   51.6802        1.73733        29.6576        4.55078        10.4536        1.86428       0.561960E-001
  1000.00        2500.00                 NaN   51.5956        1.82001        29.7659        10.4905        4.44402        1.84990       0.341172E-001
