|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/GRV/GRV_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1296.95        2500.00       0.952386E-001            NaN   99.1658                 NaN            NaN  0.181505       0.308252                 NaN  0.249229                 NaN            NaN            NaN
  1295.48        2500.00       0.934708E-001            NaN   99.1780                 NaN            NaN  0.180089       0.302438                 NaN  0.246051                 NaN            NaN            NaN
  1294.01        2500.00       0.917007E-001            NaN   99.1907                 NaN            NaN  0.178389       0.296595                 NaN  0.242629                 NaN            NaN            NaN
  1292.53        2500.00       0.801210                 NaN   82.5095                 NaN            NaN   2.06336        2.19598                 NaN   2.39790        10.0321                 NaN            NaN
  1291.06        2500.00       0.681668                 NaN   84.6272                 NaN            NaN   2.01780        1.75374                 NaN   2.12175        8.79785                 NaN            NaN
  1289.59        2500.00       0.563798                 NaN   86.9970                 NaN            NaN   1.77346        1.44863                 NaN   1.81211        7.40503                 NaN            NaN
  1288.12        2500.00       0.481049                 NaN   88.7033                 NaN            NaN   1.23061        1.59249                 NaN   1.58829        6.40429                 NaN            NaN
  1286.65        2500.00       0.612584                 NaN   85.5420                 NaN            NaN   1.96325        1.57509                 NaN   2.05818        8.24890                 NaN            NaN
  1285.18        2500.00       0.193403                 NaN   95.3872                 NaN            NaN  0.361079       0.855381                 NaN  0.659880        2.54310                 NaN            NaN
  1283.71        2500.00       0.328463                 NaN   91.8637                 NaN            NaN   1.18538       0.942175                 NaN   1.16018        4.52010                 NaN            NaN
  1282.24        2500.00       0.443078       0.811122E-002   90.1981                 NaN            NaN   1.35042        1.09503                 NaN   1.44657        5.45873                 NaN            NaN
  1280.77        2500.00       0.133409                 NaN   96.6438                 NaN            NaN  0.510957       0.367006                 NaN  0.462340        1.88252                 NaN            NaN
  1279.30        2500.00       0.242708                 NaN   93.7162                 NaN            NaN   1.04006       0.595370                 NaN  0.917907        3.48772                 NaN            NaN
  1277.83        2500.00       0.225200                 NaN   94.3209                 NaN            NaN  0.924216       0.550718                 NaN  0.832699        3.14625                 NaN            NaN
  1276.36        2500.00       0.284442                 NaN   92.7887                 NaN            NaN  0.723312        1.14166                 NaN   1.07658        3.98529                 NaN            NaN
  1274.89        2500.00       0.202012                 NaN   87.9073                 NaN            NaN   2.89214       0.668794                 NaN   1.78384        6.54074       0.514216E-002            NaN
  1273.42        2500.00       0.435341E-001            NaN   99.9565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1271.95        2500.00       0.626318E-001            NaN   98.7329                 NaN            NaN  0.338536                 NaN            NaN  0.214580       0.651382                 NaN            NaN
  1270.48        2500.00       0.395178                 NaN   91.1186                 NaN            NaN   1.13840        1.10332                 NaN   1.31950        4.92498                 NaN            NaN
  1269.01        2500.00       0.307343E-002            NaN   99.8437                 NaN            NaN  0.775081E-001            NaN            NaN  0.189431E-001  0.567768E-001            NaN            NaN
  1267.54        2500.00       0.167617                 NaN   94.8635                 NaN            NaN   1.05187       0.326847                 NaN  0.771994        2.81815                 NaN            NaN
  1266.07        2500.00       0.681606E-001            NaN   98.1685                 NaN            NaN  0.335911       0.146719                 NaN  0.275088        1.00559                 NaN            NaN
  1264.60        2500.00       0.121893                 NaN   98.0947                 NaN            NaN  0.391189                 NaN            NaN  0.275854        1.11632                 NaN            NaN
  1263.13        2500.00       0.291780                 NaN   92.9980                 NaN            NaN   1.02357       0.759888                 NaN   1.04284        3.88388                 NaN            NaN
  1261.66        2500.00       0.119394                 NaN   96.3375                 NaN            NaN  0.875205                 NaN            NaN  0.573160        2.09470                 NaN            NaN
  1260.19        2500.00                 NaN            NaN   99.7493                 NaN            NaN  0.573270E-001            NaN            NaN  0.399181E-001  0.144473       0.900162E-002            NaN
  1258.72        2500.00       0.118230                 NaN   96.1781                 NaN            NaN  0.551905       0.650429                 NaN  0.551116        1.95024                 NaN            NaN
  1257.25        2500.00       0.119039                 NaN   94.4489                 NaN            NaN  0.566822E-001   1.50644                 NaN  0.855003        3.01393                 NaN            NaN
  1255.78        2500.00       0.307923E-001            NaN   99.5619                 NaN            NaN  0.118414                 NaN            NaN  0.619173E-001  0.227006                 NaN            NaN
  1254.31        2500.00       0.122115                 NaN   96.0899                 NaN            NaN   1.03455                 NaN            NaN  0.632584        2.12083                 NaN            NaN
  1252.84        2500.00       0.735962E-001            NaN   98.5608                 NaN            NaN  0.347910                 NaN            NaN  0.177761       0.839905                 NaN            NaN
  1251.37        2500.00       0.141916                 NaN   97.8380                 NaN            NaN  0.446247                 NaN            NaN  0.311891        1.26195                 NaN            NaN
  1249.90        2500.00       0.136402                 NaN   97.7177                 NaN            NaN  0.537111                 NaN            NaN  0.325222        1.28359                 NaN            NaN
  1248.43        2500.00       0.131320                 NaN   96.9971                 NaN            NaN  0.582177                 NaN            NaN  0.437065        1.82174       0.306268E-001            NaN
  1246.96        2500.00       0.690400E-001            NaN   99.3921                 NaN            NaN  0.628085E-001            NaN            NaN            NaN  0.476090                 NaN            NaN
  1245.49        2500.00                 NaN            NaN   96.5999                 NaN            NaN   1.24591                 NaN            NaN  0.601452        1.55270                 NaN            NaN
  1244.02        2500.00       0.440228                 NaN   83.7772                 NaN            NaN   1.22363        1.28687                 NaN   1.77149        7.14148                 NaN   4.35915     
  1242.55        2500.00       0.101211E-001            NaN   99.4357                 NaN            NaN  0.209263E-001  0.690970E-001            NaN  0.588164E-001  0.237173                 NaN  0.168180     
  1241.08        2500.00       0.373732E-001            NaN   98.8176                 NaN            NaN  0.906106E-001  0.430675E-001            NaN  0.118539       0.503390                 NaN  0.389453     
  1239.61        2500.00       0.840937                 NaN   68.3489                 NaN            NaN   1.66094        2.38734                 NaN   3.19383        13.4827                 NaN   10.0854     
  1238.14        2500.00       0.618119                 NaN   77.3109                 NaN            NaN   1.44970        1.43523                 NaN   2.29030        9.64234                 NaN   7.25340     
  1236.67        2500.00       0.104748E-004            NaN   99.9993                 NaN  0.355779E-005  0.177737E-004  0.754361E-004            NaN  0.671118E-004  0.274942E-003  0.131309E-005  0.199553E-003
  1235.20        2500.00       0.916763E-005            NaN   99.9998                 NaN            NaN  0.152004E-004            NaN            NaN  0.219787E-004  0.981386E-004            NaN  0.778356E-004
  1233.73        2500.00       0.652075                 NaN   74.4040                 NaN            NaN   1.75971        1.52148                 NaN   2.56645        10.9288                 NaN   8.16751     
  1232.26        2500.00       0.251785                 NaN   89.2403                 NaN            NaN  0.584967       0.840458                 NaN   1.07511        4.60766                 NaN   3.39969     
  1230.79        2500.00       0.209317                 NaN   90.5193                 NaN            NaN  0.887335       0.329390                 NaN  0.933581        4.08180                 NaN   3.03925     
  1229.32        2500.00       0.261222E-001            NaN   98.9016                 NaN            NaN  0.170215                 NaN            NaN  0.101214       0.460692       0.258540E-002  0.337598     
  1227.85        2500.00       0.677609                 NaN   63.3223                 NaN            NaN  0.329785        4.46596                 NaN   3.60312        16.0131                 NaN   11.5882     
  1226.38        2500.00       0.118690E-005            NaN  100.0000                 NaN            NaN  0.116888E-005            NaN            NaN  0.199813E-005  0.104312E-004            NaN  0.823048E-005
  1224.91        2500.00       0.776286E-005            NaN   99.9997                 NaN  0.411099E-005  0.348925E-004            NaN            NaN  0.246497E-004  0.116308E-003            NaN  0.848937E-004
  1223.44        2500.00       0.935546                 NaN   65.9112                 NaN            NaN   3.17169       0.281160                 NaN   2.94726        15.5636                 NaN   11.1895     
  1221.97        2500.00       0.143604                 NaN            NaN            NaN            NaN   2.21514        10.6543                 NaN   8.66532        46.4415       0.612302        31.2679     
  1220.50        2500.00        2.08586                 NaN            NaN            NaN            NaN   5.69876        4.17488                 NaN   8.46935        46.6483                 NaN   32.9228     
  1219.03        2500.00        2.15075                 NaN            NaN            NaN            NaN   5.30875        4.47357                 NaN   8.50751        46.5215                 NaN   33.0379     
  1217.56        2500.00       0.102466                 NaN            NaN            NaN            NaN   2.21685        10.7257                 NaN   8.68469        46.4156       0.620907        31.2338     
  1216.09        2500.00       0.979971E-001            NaN            NaN            NaN            NaN   2.21674        10.7352                 NaN   8.69075        46.4078       0.621078        31.2305     
  1214.62        2500.00       0.941017E-001            NaN            NaN            NaN            NaN   2.21662        10.7435                 NaN   8.69673        46.4002       0.621174        31.2277     
  1213.15        2500.00        2.12122                 NaN            NaN            NaN            NaN   5.50646        4.33830                 NaN   8.53274        46.4912                 NaN   33.0101     
  1211.68        2500.00        2.12820                 NaN            NaN            NaN            NaN   5.28417        4.50783                 NaN   8.49038        46.5965                 NaN   32.9929     
  1210.21        2500.00       0.855414E-001            NaN            NaN            NaN            NaN   2.21621        10.7625                 NaN   8.71434        46.3782       0.620954        31.2223     
  1208.74        2500.00                 NaN            NaN            NaN            NaN            NaN   2.10899        11.0121                 NaN   8.73006        46.3573       0.644190        31.1474     
  1207.27        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11327        11.0096                 NaN   8.73573        46.3502       0.643201        31.1480     
  1205.80        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11773        11.0070                 NaN   8.74139        46.3430       0.642207        31.1487     
  1204.33        2500.00                 NaN            NaN            NaN            NaN            NaN   2.12237        11.0042                 NaN   8.74705        46.3358       0.641210        31.1493     
  1202.86        2500.00                 NaN            NaN            NaN            NaN            NaN   2.12712        11.0013                 NaN   8.75273        46.3287       0.640208        31.1500     
  1201.39        2500.00                 NaN            NaN            NaN            NaN            NaN   2.13206        10.9983                 NaN   8.75839        46.3214       0.639202        31.1507     
  1199.92        2500.00                 NaN            NaN            NaN            NaN            NaN   2.13716        10.9954                 NaN   8.76553        46.3123       0.638346        31.1513     
  1198.45        2500.00                 NaN            NaN            NaN            NaN            NaN   2.13720        10.9956                 NaN   8.77153        46.3067       0.637425        31.1515     
  1196.98        2500.00                 NaN            NaN            NaN            NaN            NaN   2.14768        10.9883                 NaN   8.77540        46.2997       0.636158        31.1528     
  1195.51        2500.00                 NaN            NaN            NaN            NaN            NaN   2.06450        11.0739                 NaN   8.79343        46.2837       0.634730        31.1497     
  1194.04        2500.00                 NaN            NaN            NaN            NaN            NaN   2.15877        10.9811                 NaN   8.78673        46.2851       0.634107        31.1542     
  1192.57        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5916       0.711594                 NaN   8.90771        46.0257       0.593253        31.1702     
  1191.10        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5428       0.760049                 NaN   8.91228        46.0208       0.593066        31.1710     
  1189.63        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4939       0.808616                 NaN   8.91686        46.0159       0.592889        31.1718     
  1188.16        2500.00                 NaN            NaN            NaN            NaN            NaN  0.852689        12.4497                 NaN   8.92159        46.0108       0.592637        31.1725     
  1186.69        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4084       0.893628                 NaN   8.92619        46.0058       0.592470        31.1734     
  1185.22        2500.00                 NaN            NaN            NaN            NaN            NaN  0.932595        12.3694                 NaN   8.93100        46.0007       0.592196        31.1741     
  1183.75        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2816        1.02627                 NaN   8.92830        45.9933       0.591952        31.1786     
  1182.28        2500.00                 NaN            NaN            NaN            NaN            NaN   1.00550        12.2962                 NaN   8.94046        45.9903       0.591732        31.1757     
  1180.81        2500.00                 NaN            NaN            NaN            NaN            NaN   1.09438        12.2133                 NaN   8.93771        45.9828       0.591475        31.1803     
  1179.34        2500.00                 NaN            NaN            NaN            NaN            NaN   1.12684        12.1808                 NaN   8.94240        45.9776       0.591234        31.1811     
  1177.87        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1497        1.15787                 NaN   8.94706        45.9723       0.590988        31.1820     
  1176.40        2500.00                 NaN            NaN            NaN            NaN            NaN   1.18862        12.1190                 NaN   8.95174        45.9671       0.590743        31.1828     
  1174.93        2500.00                 NaN            NaN            NaN            NaN            NaN   1.21840        12.0892                 NaN   8.95642        45.9618       0.590496        31.1837     
  1173.46        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1139        1.18911                 NaN   8.96487        45.9602       0.590133        31.1817     
  1171.99        2500.00                 NaN            NaN            NaN            NaN            NaN   1.22665        12.0745                 NaN   8.97356        45.9537       0.590027        31.1815     
  1170.52        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0509        1.24947                 NaN   8.97863        45.9491       0.589771        31.1821     
  1169.05        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0319        1.26844                 NaN   8.98293        45.9446       0.589559        31.1826     
  1167.58        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9922        1.30816                 NaN   8.98835        45.9377       0.589559        31.1840     
  1166.11        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0064        1.29623                 NaN   8.99366        45.9302       0.588608        31.1850     
  1164.64        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9357        1.36434                 NaN   8.99726        45.9282       0.588868        31.1857     
  1163.17        2500.00                 NaN            NaN            NaN            NaN            NaN   1.38353        11.9174                 NaN   9.00230        45.9216       0.588566        31.1866     
  1161.70        2500.00                 NaN            NaN            NaN            NaN            NaN   1.41212        11.8891                 NaN   9.00639        45.9165       0.588243        31.1876     
  1160.23        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8678        1.43363                 NaN   9.01115        45.9108       0.587961        31.1887     
  1158.76        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8486        1.45215                 NaN   9.01381        45.9087       0.587700        31.1891     
  1157.29        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8062        1.49626                 NaN   9.02020        45.8989       0.587496        31.1910     
  1155.82        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7939        1.50807                 NaN   9.02384        45.8952       0.587249        31.1917     
  1154.35        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7743        1.52743                 NaN   9.03013        45.8887       0.586996        31.1924     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7696        1.53321                 NaN   9.03431        45.8829       0.586454        31.1936     
  1151.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7773        1.52723                 NaN   9.04122        45.8743       0.585713        31.1942     
  1149.94        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7400        1.56374                 NaN   9.04503        45.8703       0.585690        31.1952     
  1148.47        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7325        1.57222                 NaN   9.05037        45.8635       0.585196        31.1961     
  1147.00        2500.00                 NaN            NaN            NaN            NaN            NaN   1.60812        11.6963                 NaN   9.05393        45.8592       0.585148        31.1973     
  1145.53        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6742        1.63022                 NaN   9.05855        45.8539       0.584893        31.1983     
  1144.06        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6680        1.63717                 NaN   9.06401        45.8473       0.584416        31.1991     
  1142.59        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6316        1.67309                 NaN   9.06742        45.8431       0.584400        31.2003     
  1141.12        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6278        1.67776                 NaN   9.07312        45.8363       0.583878        31.2011     
  1139.65        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5882        1.71685                 NaN   9.07609        45.8325       0.583904        31.2025     
  1138.18        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5666        1.73838                 NaN   9.08048        45.8274       0.583707        31.2035     
  1136.71        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5525        1.75286                 NaN   9.08498        45.8219       0.583372        31.2044     
  1135.24        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5329        1.77281                 NaN   9.08919        45.8164       0.583153        31.2056     
  1133.77        2500.00                 NaN            NaN            NaN            NaN            NaN   1.78883        11.5171                 NaN   9.09421        45.8106       0.582765        31.2064     
  1132.30        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4874        1.81787                 NaN   9.09768        45.8070       0.582771        31.2072     
  1130.83        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4742        1.83183                 NaN   9.10298        45.8000       0.582323        31.2086     
  1129.36        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4604        1.84646                 NaN   9.10778        45.7937       0.582001        31.2097     
  1127.89        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03010        11.2300                 NaN   9.07735        45.8741       0.588506        31.2000     
  1126.42        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4180        1.88848                 NaN   9.11576        45.7849       0.581581        31.2113     
  1124.95        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02863        11.2339                 NaN   9.08822        45.8598       0.587420        31.2020     
  1123.48        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02831        11.2355                 NaN   9.09364        45.8527       0.586877        31.2030     
  1122.01        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02827        11.2368                 NaN   9.09906        45.8455       0.586334        31.2040     
  1120.54        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02848        11.2378                 NaN   9.10447        45.8384       0.585792        31.2050     
  1119.07        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02895        11.2386                 NaN   9.10988        45.8312       0.585250        31.2061     
  1117.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.02966        11.2392                 NaN   9.11528        45.8240       0.584709        31.2071     
  1116.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03061        11.2396                 NaN   9.12067        45.8168       0.584170        31.2082     
  1114.66        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03179        11.2397                 NaN   9.12606        45.8096       0.583632        31.2092     
  1113.19        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03319        11.2396                 NaN   9.13145        45.8024       0.583096        31.2103     
  1111.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03482        11.2392                 NaN   9.13683        45.7952       0.582561        31.2114     
  1110.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03666        11.2387                 NaN   9.14222        45.7880       0.582029        31.2124     
  1108.78        2500.00                 NaN            NaN            NaN            NaN            NaN   2.03870        11.2380                 NaN   9.14760        45.7807       0.581500        31.2135     
  1107.31        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04095        11.2370                 NaN   9.15298        45.7735       0.580973        31.2146     
  1105.84        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04341        11.2359                 NaN   9.15836        45.7662       0.580449        31.2157     
  1104.37        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04607        11.2345                 NaN   9.16374        45.7589       0.579930        31.2168     
  1102.90        2500.00                 NaN            NaN            NaN            NaN            NaN   2.04892        11.2330                 NaN   9.16913        45.7516       0.579414        31.2179     
  1101.43        2500.00                 NaN            NaN            NaN            NaN            NaN   2.05196        11.2312                 NaN   9.17452        45.7443       0.578904        31.2191     
  1099.96        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1714        2.11736                 NaN   9.19745        45.7105       0.580356        31.2229     
  1098.49        2500.00                 NaN            NaN            NaN            NaN            NaN   2.87437        10.3662                 NaN   9.11662        45.8051       0.597569        31.2401     
  1097.02        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86818        10.3738                 NaN   9.12230        45.7976       0.596993        31.2411     
  1095.55        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86233        10.3810                 NaN   9.12795        45.7902       0.596416        31.2421     
  1094.08        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1039        2.21321                 NaN   9.21326        45.6569       0.575222        31.2376     
  1092.61        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18424        11.1344                 NaN   9.22211        45.6475       0.574151        31.2377     
  1091.14        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1427        2.18019                 NaN   9.22702        45.6373       0.573180        31.2396     
  1089.67        2500.00                 NaN            NaN            NaN            NaN            NaN   11.0986        2.21779                 NaN   9.22404        45.6451       0.574216        31.2402     
  1088.20        2500.00                 NaN            NaN            NaN            NaN   2.99620        3.32127        4.80020                 NaN   8.90545        46.6602       0.781355        32.5354     
  1086.73        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6034        2.66166                 NaN   9.18484        45.7186       0.588481        31.2430     
  1085.26        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6155        2.66169                 NaN   9.19038        45.6993       0.585015        31.2481     
  1083.79        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6526        2.62516                 NaN   9.20717        45.6871       0.584414        31.2436     
  1082.32        2500.00                 NaN            NaN            NaN            NaN   3.65304        1.83160        5.18346                 NaN   8.86161        46.8192       0.819369        32.8318     
  1080.85        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9528        2.36494                 NaN   9.24682        45.6123       0.574014        31.2492     
  1079.38        2500.00                 NaN            NaN            NaN            NaN   3.94546        1.13857        5.37470                 NaN   8.84053        46.9023       0.837925        32.9605     
  1077.91        2500.00                 NaN            NaN            NaN            NaN   3.13841        6.00151        2.01231                 NaN   8.79139        46.6921       0.757131        32.6071     
  1076.44        2500.00                 NaN            NaN            NaN            NaN   3.19462        6.04768        1.87231                 NaN   8.78703        46.7058       0.759969        32.6326     
  1074.97        2500.00                 NaN            NaN            NaN            NaN   4.17555        6.18023                 NaN            NaN   8.75401        46.9908       0.837752        33.0617     
  1073.50        2500.00                 NaN            NaN            NaN            NaN   4.52618        2.20373        3.08433       0.175149E-004   8.63981        47.5174       0.892496        33.1360     
  1072.03        2500.00                 NaN            NaN            NaN            NaN   4.52667        2.20367        3.08411       0.165986E-004   8.64024        47.5152       0.892461        33.1377     
  1070.56        2500.00                 NaN            NaN            NaN            NaN   4.52706        2.20361        3.08415       0.155237E-004   8.64069        47.5129       0.892390        33.1392     
  1069.09        2500.00                 NaN            NaN            NaN            NaN   4.52895        2.20352        3.07435       0.276865E-004   8.64193        47.5154       0.893907        33.1419     
  1067.62        2500.00                 NaN            NaN            NaN            NaN   4.52946        2.20346        3.07378                 NaN   8.64252        47.5135       0.893838        33.1434     
  1066.15        2500.00                 NaN            NaN            NaN            NaN   4.52998        2.20339        3.07319                 NaN   8.64312        47.5117       0.893750        33.1449     
  1064.68        2500.00                 NaN            NaN            NaN            NaN   4.53050        2.20333        3.07261                 NaN   8.64371        47.5098       0.893661        33.1464     
  1063.21        2500.00                 NaN            NaN            NaN            NaN   4.53102        2.20327        3.07203                 NaN   8.64430        47.5080       0.893572        33.1478     
  1061.74        2500.00                 NaN            NaN            NaN            NaN   4.53152        2.20320        3.07147                 NaN   8.64487        47.5061       0.893482        33.1493     
  1060.27        2500.00                 NaN            NaN            NaN            NaN   4.53203        2.20314        3.07091                 NaN   8.64543        47.5043       0.893394        33.1508     
  1058.80        2500.00                 NaN            NaN            NaN            NaN            NaN   2.38297        10.9634                 NaN   9.32725        45.4932       0.564334        31.2688     
  1057.33        2500.00                 NaN            NaN            NaN            NaN   4.53303        2.20302        3.06981                 NaN   8.64651        47.5007       0.893224        33.1537     
  1055.86        2500.00                 NaN            NaN            NaN            NaN   4.53352        2.20295        3.06926                 NaN   8.64704        47.4989       0.893144        33.1551     
  1054.39        2500.00                 NaN            NaN            NaN            NaN   4.53051        2.20290        3.07916                 NaN   8.64663        47.4919       0.892821        33.1561     
  1052.92        2500.00                 NaN            NaN            NaN            NaN   4.53448        2.20283        3.06820                 NaN   8.64806        47.4954       0.892998        33.1581     
  1051.45        2500.00                 NaN            NaN            NaN            NaN   4.53166        2.20277        3.07749                 NaN   8.64779        47.4883       0.892796        33.1592     
  1049.98        2500.00                 NaN            NaN            NaN            NaN   4.53545        2.20270        3.06693                 NaN   8.64900        47.4920       0.892910        33.1610     
  1048.51        2500.00                 NaN            NaN            NaN            NaN   4.53594        2.20264        3.06617                 NaN   8.64943        47.4905       0.892897        33.1624     
  1047.04        2500.00                 NaN            NaN            NaN            NaN   4.53461        2.20258        3.07493                 NaN   8.64928        47.4806       0.892814        33.1652     
  1045.57        2500.00                 NaN            NaN            NaN            NaN   4.53686        2.20251        3.06476                 NaN   8.65031        47.4873       0.892886        33.1654     
  1044.10        2500.00                 NaN            NaN            NaN            NaN   4.53730        2.20245        3.06413                 NaN   8.65077        47.4856       0.892886        33.1668     
  1042.63        2500.00                 NaN            NaN            NaN            NaN   4.53771        2.20239        3.06354                 NaN   8.65124        47.4839       0.892889        33.1683     
  1041.16        2500.00                 NaN            NaN            NaN            NaN   4.53811        2.20232        3.06302                 NaN   8.65173        47.4821       0.892894        33.1698     
  1039.69        2500.00                 NaN            NaN            NaN            NaN   4.53849        2.20226        3.06256                 NaN   8.65223        47.4802       0.892899        33.1714     
  1038.22        2500.00                 NaN            NaN            NaN            NaN   4.53885        2.20219        3.06216                 NaN   8.65276        47.4782       0.892903        33.1729     
  1036.75        2500.00                 NaN            NaN            NaN            NaN   4.53742        2.20213        3.06969                 NaN   8.65213        47.4714       0.892667        33.1745     
  1035.28        2500.00                 NaN            NaN            NaN            NaN   4.57197        5.44570                 NaN            NaN   8.81518        47.0034       0.877642        33.2861     
  1033.81        2500.00                 NaN            NaN            NaN            NaN   4.53925        2.20200        3.06336                 NaN   8.65527        47.4691       0.892934        33.1781     
  1032.34        2500.00                 NaN            NaN            NaN            NaN   4.53917        2.20194        3.06462                 NaN   8.65623        47.4653       0.892878        33.1798     
  1030.87        2500.00                 NaN            NaN            NaN            NaN   4.89615        4.61567       0.250422E-004            NaN   8.68543        47.5584       0.917506        33.3268     
  1029.40        2500.00                 NaN            NaN            NaN            NaN   4.54485        5.52565                 NaN            NaN   8.83265        46.9376       0.871764        33.2875     
  1027.93        2500.00                 NaN            NaN            NaN            NaN   4.89709        4.61329       0.119171E-004            NaN   8.68492        47.5574       0.918024        33.3293     
  1026.46        2500.00                 NaN            NaN            NaN            NaN   4.55280        5.51427                 NaN            NaN   8.83528        46.9306       0.872030        33.2950     
  1024.99        2500.00                 NaN            NaN            NaN            NaN   4.89876        4.61441       0.530461E-005            NaN   8.68884        47.5479       0.916942        33.3331     
  1023.52        2500.00                 NaN            NaN            NaN            NaN   4.79559        3.04480        1.84197                 NaN   8.73364        47.3514       0.904358        33.3282     
  1022.05        2500.00                 NaN            NaN            NaN            NaN   4.59304        5.41169                 NaN            NaN   8.82301        46.9828       0.878947        33.3106     
  1020.58        2500.00                 NaN            NaN            NaN            NaN   4.56805        5.49287                 NaN            NaN   8.83995        46.9168       0.872506        33.3098     
  1019.11        2500.00                 NaN            NaN            NaN            NaN   4.90080        4.60944       0.558830E-005            NaN   8.68977        47.5422       0.917814        33.3400     
  1017.64        2500.00                 NaN            NaN            NaN            NaN   4.90189        4.60757       0.252613E-004            NaN   8.68877        47.5409       0.918436        33.3425     
  1016.17        2500.00                 NaN            NaN            NaN            NaN   4.59944        5.40617                 NaN            NaN   8.82917        46.9638       0.879156        33.3222     
  1014.70        2500.00                 NaN            NaN            NaN            NaN   4.90256        4.60872       0.200949E-004            NaN   8.69304        47.5323       0.917645        33.3457     
  1013.23        2500.00                 NaN            NaN            NaN            NaN   4.90155        4.61670       0.144160E-004            NaN   8.69921        47.5188       0.915894        33.3479     
  1011.76        2500.00                 NaN            NaN            NaN            NaN   4.62019        5.37982                 NaN            NaN   8.83500        46.9462       0.879307        33.3395     
  1010.29        2500.00                 NaN            NaN            NaN            NaN   4.90428        4.60824       0.176299E-004            NaN   8.69642        47.5221       0.917466        33.3515     
  1008.82        2500.00                 NaN            NaN            NaN            NaN   4.89959        4.61278                 NaN            NaN   8.69508        47.5227       0.918752        33.3511     
  1007.35        2500.00                 NaN            NaN            NaN            NaN   4.90435        4.60251                 NaN            NaN   8.69596        47.5254       0.918259        33.3535     
  1005.88        2500.00                 NaN            NaN            NaN            NaN   4.90497        4.60195                 NaN            NaN   8.69755        47.5214       0.918366        33.3558     
