|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/GRV/GRV_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1296.95        2500.00       0.167565                 NaN   98.9452                 NaN            NaN  0.239086       0.397004                 NaN  0.251152                 NaN            NaN            NaN
  1295.48        2500.00       0.164769                 NaN   98.9591                 NaN            NaN  0.237621       0.390175                 NaN  0.248309                 NaN            NaN            NaN
  1294.01        2500.00       0.161946                 NaN   98.9738                 NaN            NaN  0.235774       0.383262                 NaN  0.245210                 NaN            NaN            NaN
  1292.53        2500.00        1.40012                 NaN   81.3467                 NaN            NaN   2.64315        2.87741                 NaN   2.39743        9.33516                 NaN            NaN
  1291.06        2500.00        1.19472                 NaN   83.5551                 NaN            NaN   2.65670        2.25710                 NaN   2.12721        8.20920                 NaN            NaN
  1289.59        2500.00       0.991217                 NaN   86.0362                 NaN            NaN   2.34627        1.87345                 NaN   1.82231        6.93057                 NaN            NaN
  1288.12        2500.00       0.848237                 NaN   87.8262                 NaN            NaN   1.59831        2.11599                 NaN   1.60147        6.00978                 NaN            NaN
  1286.65        2500.00        1.07912                 NaN   84.4552                 NaN            NaN   2.61062        2.04686                 NaN   2.07362        7.73456                 NaN            NaN
  1285.18        2500.00       0.343632                 NaN   94.9553                 NaN            NaN  0.474265        1.14894                 NaN  0.671043        2.40685                 NaN            NaN
  1283.71        2500.00       0.582379                 NaN   91.1392                 NaN            NaN   1.59236        1.23749                 NaN   1.17786        4.27070                 NaN            NaN
  1282.24        2500.00       0.793383       0.144322E-001   89.3033                 NaN            NaN   1.81761        1.44163                 NaN   1.46949        5.16019                 NaN            NaN
  1280.77        2500.00       0.238437                 NaN   96.3153                 NaN            NaN  0.693241       0.486798                 NaN  0.473179        1.79301                 NaN            NaN
  1279.30        2500.00       0.432853                 NaN   93.1110                 NaN            NaN   1.41084       0.789592                 NaN  0.938161        3.31752                 NaN            NaN
  1277.83        2500.00       0.402716                 NaN   93.7546                 NaN            NaN   1.25781       0.732751                 NaN  0.852940        2.99915                 NaN            NaN
  1276.36        2500.00       0.509056                 NaN   92.0627                 NaN            NaN  0.965680        1.55847                 NaN   1.10338        3.80075                 NaN            NaN
  1274.89        2500.00       0.359924                 NaN   86.7232                 NaN            NaN   3.96079       0.892780                 NaN   1.82500        6.22930       0.900762E-002            NaN
  1273.42        2500.00       0.786047E-001            NaN   99.9214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1271.95        2500.00       0.113140                 NaN   98.5672                 NaN            NaN  0.469008                 NaN            NaN  0.222402       0.628266                 NaN            NaN
  1270.48        2500.00       0.709912                 NaN   90.1448                 NaN            NaN   1.57189        1.48496                 NaN   1.36095        4.72748                 NaN            NaN
  1269.01        2500.00       0.557453E-002            NaN   99.8142                 NaN            NaN  0.105429                 NaN            NaN  0.197454E-001  0.550730E-001            NaN            NaN
  1267.54        2500.00       0.303132                 NaN   94.2663                 NaN            NaN   1.46195       0.443002                 NaN  0.801806        2.72382                 NaN            NaN
  1266.07        2500.00       0.123692                 NaN   97.9445                 NaN            NaN  0.467999       0.199983                 NaN  0.287122       0.976699                 NaN            NaN
  1264.60        2500.00       0.220547                 NaN   97.8750                 NaN            NaN  0.530999                 NaN            NaN  0.288198        1.08529                 NaN            NaN
  1263.13        2500.00       0.527218                 NaN   92.1603                 NaN            NaN   1.42767        1.03311                 NaN   1.08636        3.76534                 NaN            NaN
  1261.66        2500.00       0.216925                 NaN   95.9080                 NaN            NaN   1.23046                 NaN            NaN  0.600930        2.04366                 NaN            NaN
  1260.19        2500.00                 NaN            NaN   99.7196                 NaN            NaN  0.805891E-001            NaN            NaN  0.420309E-001  0.141557       0.162316E-001            NaN
  1258.72        2500.00       0.215723                 NaN   95.6293                 NaN            NaN  0.776172       0.894563                 NaN  0.578668        1.90553                 NaN            NaN
  1257.25        2500.00       0.217226                 NaN   93.7264                 NaN            NaN  0.776969E-001   2.13047                 NaN  0.899089        2.94915                 NaN            NaN
  1255.78        2500.00       0.566445E-001            NaN   99.4901                 NaN            NaN  0.163878                 NaN            NaN  0.655894E-001  0.223765                 NaN            NaN
  1254.31        2500.00       0.225301                 NaN   95.5498                 NaN            NaN   1.47037                 NaN            NaN  0.668635        2.08593                 NaN            NaN
  1252.84        2500.00       0.135441                 NaN   98.3637                 NaN            NaN  0.482166                 NaN            NaN  0.188760       0.829923                 NaN            NaN
  1251.37        2500.00       0.261648                 NaN   97.5399                 NaN            NaN  0.619543                 NaN            NaN  0.331366        1.24757                 NaN            NaN
  1249.90        2500.00       0.251623                 NaN   97.3842                 NaN            NaN  0.747282                 NaN            NaN  0.346022        1.27086                 NaN            NaN
  1248.43        2500.00       0.242463                 NaN   96.6160                 NaN            NaN  0.813895                 NaN            NaN  0.465651        1.80613       0.558886E-001            NaN
  1246.96        2500.00       0.127929                 NaN   99.3068                 NaN            NaN  0.915274E-001            NaN            NaN            NaN  0.473699                 NaN            NaN
  1245.49        2500.00                 NaN            NaN   96.0281                 NaN            NaN   1.78840                 NaN            NaN  0.641791        1.54168                 NaN            NaN
  1244.02        2500.00       0.811545                 NaN   82.4129                 NaN            NaN   1.69272        1.85243                 NaN   1.87613        7.03837                 NaN   4.31594     
  1242.55        2500.00       0.189333E-001            NaN   99.3815                 NaN            NaN  0.295130E-001  0.100173                 NaN  0.632896E-001  0.237444                 NaN  0.169179     
  1241.08        2500.00       0.699751E-001            NaN   98.7174                 NaN            NaN  0.127306       0.626648E-001            NaN  0.127496       0.503619                 NaN  0.391574     
  1239.61        2500.00        1.53189                 NaN   66.4577                 NaN            NaN   2.34155        3.28696                 NaN   3.34899        13.1473                 NaN   9.88565     
  1238.14        2500.00        1.13872                 NaN   75.7327                 NaN            NaN   2.00401        2.03964                 NaN   2.42356        9.48671                 NaN   7.17466     
  1236.67        2500.00       0.196742E-004            NaN   99.9993                 NaN  0.603359E-005  0.251258E-004  0.109207E-003            NaN  0.724955E-004  0.276031E-003  0.242985E-005  0.201491E-003
  1235.20        2500.00       0.172418E-004            NaN   99.9998                 NaN            NaN  0.214690E-004            NaN            NaN  0.237414E-004  0.985009E-004            NaN  0.785875E-004
  1233.73        2500.00        1.20064                 NaN   72.6811                 NaN            NaN   2.43748        2.15919                 NaN   2.71399        10.7348                 NaN   8.07277     
  1232.26        2500.00       0.470556                 NaN   88.3494                 NaN            NaN  0.819070        1.20879                 NaN   1.15342        4.58984                 NaN   3.40894     
  1230.79        2500.00       0.391867                 NaN   89.7426                 NaN            NaN   1.27401       0.460916                 NaN   1.00371        4.07299                 NaN   3.05390     
  1229.32        2500.00       0.492820E-001            NaN   98.7919                 NaN            NaN  0.239619                 NaN            NaN  0.109655       0.462902       0.479876E-002  0.341824     
  1227.85        2500.00        1.24200                 NaN   61.2188                 NaN            NaN  0.451033        6.27608                 NaN   3.79235        15.6212                 NaN   11.3985     
  1226.38        2500.00       0.228271E-005            NaN  100.0000                 NaN            NaN  0.166195E-005            NaN            NaN  0.217530E-005  0.105068E-004            NaN  0.837359E-005
  1224.91        2500.00       0.147351E-004            NaN   99.9997                 NaN  0.704396E-005  0.489667E-004            NaN            NaN  0.268348E-004  0.117085E-003            NaN  0.863656E-004
  1223.44        2500.00        1.72862                 NaN   64.0726                 NaN            NaN   4.36481       0.397653                 NaN   3.12414        15.2284                 NaN   11.0838     
  1221.97        2500.00       0.252997                 NaN            NaN            NaN            NaN   2.90248        14.4432                 NaN   8.73694        43.1471        1.05779        29.4595     
  1220.50        2500.00        3.67293                 NaN            NaN            NaN            NaN   7.74561        5.43881                 NaN   8.56461        43.4686                 NaN   31.1095     
  1219.03        2500.00        3.79388                 NaN            NaN            NaN            NaN   7.16886        5.86484                 NaN   8.60331        43.3514                 NaN   31.2177     
  1217.56        2500.00       0.180504                 NaN            NaN            NaN            NaN   2.90479        14.5409                 NaN   8.75600        43.1220        1.07266        29.4231     
  1216.09        2500.00       0.172627                 NaN            NaN            NaN            NaN   2.90471        14.5537                 NaN   8.76207        43.1151        1.07297        29.4189     
  1214.62        2500.00       0.165771                 NaN            NaN            NaN            NaN   2.90462        14.5648                 NaN   8.76808        43.1083        1.07315        29.4153     
  1213.15        2500.00        3.74172                 NaN            NaN            NaN            NaN   7.43739        5.68215                 NaN   8.62855        43.3235                 NaN   31.1867     
  1211.68        2500.00        3.75208                 NaN            NaN            NaN            NaN   7.18364        5.87996                 NaN   8.58643        43.4258                 NaN   31.1721     
  1210.21        2500.00       0.150751                 NaN            NaN            NaN            NaN   2.90429        14.5900                 NaN   8.78577        43.0889        1.07283        29.4074     
  1208.74        2500.00                 NaN            NaN            NaN            NaN            NaN   2.76351        14.9263                 NaN   8.80052        43.0646        1.11285        29.3322     
  1207.27        2500.00                 NaN            NaN            NaN            NaN            NaN   2.76920        14.9228                 NaN   8.80625        43.0586        1.11117        29.3320     
  1205.80        2500.00                 NaN            NaN            NaN            NaN            NaN   2.77512        14.9191                 NaN   8.81199        43.0525        1.10947        29.3318     
  1204.33        2500.00                 NaN            NaN            NaN            NaN            NaN   2.78127        14.9153                 NaN   8.81771        43.0464        1.10778        29.3316     
  1202.86        2500.00                 NaN            NaN            NaN            NaN            NaN   2.78757        14.9112                 NaN   8.82345        43.0402        1.10607        29.3314     
  1201.39        2500.00                 NaN            NaN            NaN            NaN            NaN   2.79414        14.9070                 NaN   8.82918        43.0341        1.10435        29.3312     
  1199.92        2500.00                 NaN            NaN            NaN            NaN            NaN   2.80090        14.9027                 NaN   8.83640        43.0262        1.10290        29.3310     
  1198.45        2500.00                 NaN            NaN            NaN            NaN            NaN   2.80104        14.9032                 NaN   8.84248        43.0215        1.10133        29.3304     
  1196.98        2500.00                 NaN            NaN            NaN            NaN            NaN   2.81484        14.8933                 NaN   8.84639        43.0155        1.09916        29.3308     
  1195.51        2500.00                 NaN            NaN            NaN            NaN            NaN   2.70594        15.0031                 NaN   8.86472        43.0020        1.09674        29.3275     
  1194.04        2500.00                 NaN            NaN            NaN            NaN            NaN   2.82954        14.8835                 NaN   8.85785        43.0030        1.09567        29.3305     
  1192.57        2500.00                 NaN            NaN            NaN            NaN            NaN   16.9655       0.926428                 NaN   8.97931        42.7607        1.02504        29.3429     
  1191.10        2500.00                 NaN            NaN            NaN            NaN            NaN   16.9022       0.989300                 NaN   8.98395        42.7568        1.02474        29.3430     
  1189.63        2500.00                 NaN            NaN            NaN            NaN            NaN   16.8387        1.05231                 NaN   8.98861        42.7529        1.02446        29.3430     
  1188.16        2500.00                 NaN            NaN            NaN            NaN            NaN   1.10960        16.7812                 NaN   8.99341        42.7488        1.02404        29.3429     
  1186.69        2500.00                 NaN            NaN            NaN            NaN            NaN   16.7278        1.16247                 NaN   8.99809        42.7449        1.02378        29.3430     
  1185.22        2500.00                 NaN            NaN            NaN            NaN            NaN   1.21307        16.6771                 NaN   9.00297        42.7407        1.02333        29.3429     
  1183.75        2500.00                 NaN            NaN            NaN            NaN            NaN   16.5622        1.33462                 NaN   9.00019        42.7340        1.02292        29.3460     
  1182.28        2500.00                 NaN            NaN            NaN            NaN            NaN   1.30735        16.5823                 NaN   9.01258        42.7323        1.02258        29.3428     
  1180.81        2500.00                 NaN            NaN            NaN            NaN            NaN   1.42260        16.4739                 NaN   9.00975        42.7255        1.02214        29.3461     
  1179.34        2500.00                 NaN            NaN            NaN            NaN            NaN   1.46451        16.4318                 NaN   9.01452        42.7213        1.02175        29.3461     
  1177.87        2500.00                 NaN            NaN            NaN            NaN            NaN   16.3917        1.50452                 NaN   9.01925        42.7171        1.02135        29.3461     
  1176.40        2500.00                 NaN            NaN            NaN            NaN            NaN   1.54417        16.3519                 NaN   9.02401        42.7128        1.02095        29.3462     
  1174.93        2500.00                 NaN            NaN            NaN            NaN            NaN   1.58254        16.3134                 NaN   9.02876        42.7085        1.02055        29.3462     
  1173.46        2500.00                 NaN            NaN            NaN            NaN            NaN   16.3470        1.54414                 NaN   9.03735        42.7078        1.01995        29.3437     
  1171.99        2500.00                 NaN            NaN            NaN            NaN            NaN   1.59265        16.2956                 NaN   9.04621        42.7027        1.01979        29.3430     
  1170.52        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2656        1.62190                 NaN   9.05136        42.6991        1.01937        29.3427     
  1169.05        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2415        1.64564                 NaN   9.05574        42.6955        1.01903        29.3425     
  1167.58        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1896        1.69714                 NaN   9.06125        42.6898        1.01906        29.3431     
  1166.11        2500.00                 NaN            NaN            NaN            NaN            NaN   16.2082        1.68131                 NaN   9.06660        42.6833        1.01743        29.3431     
  1164.64        2500.00                 NaN            NaN            NaN            NaN            NaN   16.1168        1.76976                 NaN   9.07029        42.6821        1.01791        29.3431     
  1163.17        2500.00                 NaN            NaN            NaN            NaN            NaN   1.79427        16.0930                 NaN   9.07541        42.6767        1.01741        29.3432     
  1161.70        2500.00                 NaN            NaN            NaN            NaN            NaN   1.83100        16.0566                 NaN   9.07956        42.6725        1.01687        29.3434     
  1160.23        2500.00                 NaN            NaN            NaN            NaN            NaN   16.0290        1.85887                 NaN   9.08438        42.6677        1.01641        29.3436     
  1158.76        2500.00                 NaN            NaN            NaN            NaN            NaN   16.0046        1.88274                 NaN   9.08708        42.6664        1.01598        29.3432     
  1157.29        2500.00                 NaN            NaN            NaN            NaN            NaN   15.9491        1.93920                 NaN   9.09359        42.6581        1.01565        29.3443     
  1155.82        2500.00                 NaN            NaN            NaN            NaN            NaN   15.9342        1.95380                 NaN   9.09730        42.6553        1.01525        29.3442     
  1154.35        2500.00                 NaN            NaN            NaN            NaN            NaN   15.9090        1.97835                 NaN   9.10368        42.6499        1.01484        29.3442     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   15.9032        1.98542                 NaN   9.10792        42.6450        1.01392        29.3444     
  1151.41        2500.00                 NaN            NaN            NaN            NaN            NaN   15.9131        1.97745                 NaN   9.11490        42.6376        1.01266        29.3442     
  1149.94        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8652        2.02440                 NaN   9.11878        42.6345        1.01264        29.3445     
  1148.47        2500.00                 NaN            NaN            NaN            NaN            NaN   15.8556        2.03501                 NaN   9.12419        42.6289        1.01181        29.3445     
  1147.00        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08112        15.8089                 NaN   9.12783        42.6255        1.01175        29.3449     
  1145.53        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7806        2.10937                 NaN   9.13252        42.6212        1.01133        29.3450     
  1144.06        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7727        2.11801                 NaN   9.13805        42.6156        1.01053        29.3451     
  1142.59        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7259        2.16412                 NaN   9.14153        42.6124        1.01053        29.3455     
  1141.12        2500.00                 NaN            NaN            NaN            NaN            NaN   15.7211        2.16979                 NaN   9.14731        42.6067        1.00965        29.3454     
  1139.65        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6702        2.21998                 NaN   9.15035        42.6038        1.00972        29.3460     
  1138.18        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6425        2.24744                 NaN   9.15481        42.5997        1.00940        29.3462     
  1136.71        2500.00                 NaN            NaN            NaN            NaN            NaN   15.6245        2.26578                 NaN   9.15939        42.5952        1.00884        29.3463     
  1135.24        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5993        2.29119                 NaN   9.16366        42.5907        1.00849        29.3466     
  1133.77        2500.00                 NaN            NaN            NaN            NaN            NaN   2.31158        15.5792                 NaN   9.16875        42.5860        1.00784        29.3467     
  1132.30        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5410        2.34888                 NaN   9.17230        42.5833        1.00787        29.3467     
  1130.83        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5243        2.36631                 NaN   9.17767        42.5774        1.00712        29.3472     
  1129.36        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5063        2.38496                 NaN   9.18254        42.5721        1.00659        29.3475     
  1127.89        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62330        15.2170                 NaN   9.15243        42.6500        1.01792        29.3393     
  1126.42        2500.00                 NaN            NaN            NaN            NaN            NaN   15.4521        2.43867                 NaN   9.19066        42.5652        1.00590        29.3475     
  1124.95        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62033        15.2226                 NaN   9.16345        42.6379        1.01608        29.3396     
  1123.48        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61941        15.2248                 NaN   9.16894        42.6319        1.01517        29.3398     
  1122.01        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61883        15.2267                 NaN   9.17443        42.6258        1.01425        29.3400     
  1120.54        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61860        15.2282                 NaN   9.17992        42.6198        1.01333        29.3402     
  1119.07        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61869        15.2294                 NaN   9.18539        42.6137        1.01242        29.3404     
  1117.60        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61911        15.2304                 NaN   9.19087        42.6076        1.01151        29.3406     
  1116.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61984        15.2310                 NaN   9.19633        42.6015        1.01059        29.3408     
  1114.66        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62087        15.2313                 NaN   9.20179        42.5954        1.00969        29.3410     
  1113.19        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62219        15.2313                 NaN   9.20725        42.5893        1.00878        29.3412     
  1111.72        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62380        15.2310                 NaN   9.21270        42.5832        1.00788        29.3414     
  1110.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62569        15.2304                 NaN   9.21816        42.5770        1.00698        29.3417     
  1108.78        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62786        15.2296                 NaN   9.22361        42.5709        1.00608        29.3419     
  1107.31        2500.00                 NaN            NaN            NaN            NaN            NaN   2.63028        15.2285                 NaN   9.22906        42.5647        1.00519        29.3422     
  1105.84        2500.00                 NaN            NaN            NaN            NaN            NaN   2.63298        15.2272                 NaN   9.23451        42.5586        1.00431        29.3425     
  1104.37        2500.00                 NaN            NaN            NaN            NaN            NaN   2.63593        15.2255                 NaN   9.23997        42.5524        1.00343        29.3427     
  1102.90        2500.00                 NaN            NaN            NaN            NaN            NaN   2.63914        15.2236                 NaN   9.24543        42.5462        1.00256        29.3430     
  1101.43        2500.00                 NaN            NaN            NaN            NaN            NaN   2.64259        15.2215                 NaN   9.25089        42.5400        1.00170        29.3433     
  1099.96        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1412        2.72628                 NaN   9.27393        42.5087        1.00422        29.3457     
  1098.49        2500.00                 NaN            NaN            NaN            NaN            NaN   3.70052        14.1122                 NaN   9.19273        42.5985        1.03406        29.3620     
  1097.02        2500.00                 NaN            NaN            NaN            NaN            NaN   3.69192        14.1222                 NaN   9.19849        42.5921        1.03309        29.3622     
  1095.55        2500.00                 NaN            NaN            NaN            NaN            NaN   3.68377        14.1318                 NaN   9.20420        42.5858        1.03211        29.3624     
  1094.08        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0513        2.84813                 NaN   9.28970        42.4599       0.995395        29.3556     
  1092.61        2500.00                 NaN            NaN            NaN            NaN            NaN   2.81028        15.0909                 NaN   9.29866        42.4517       0.993563        29.3549     
  1091.14        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1014        2.80441                 NaN   9.30361        42.4428       0.991902        29.3559     
  1089.67        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0463        2.85152                 NaN   9.30078        42.4514       0.993733        29.3562     
  1088.20        2500.00                 NaN            NaN            NaN            NaN   4.76523        4.52787        6.19701                 NaN   9.00195        43.5037        1.35560        30.6486     
  1086.73        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4134        3.42701                 NaN   9.26151        42.5216        1.01848        29.3579     
  1085.26        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4297        3.42594                 NaN   9.26696        42.5036        1.01249        29.3614     
  1083.79        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4754        3.37745                 NaN   9.28419        42.4942        1.01150        29.3573     
  1082.32        2500.00                 NaN            NaN            NaN            NaN   5.81353        2.49544        6.68847                 NaN   8.96240        43.6770        1.42242        30.9407     
  1080.85        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8594        3.03916                 NaN   9.32387        42.4242       0.993508        29.3599     
  1079.38        2500.00                 NaN            NaN            NaN            NaN   6.28072        1.55210        6.93478                 NaN   8.94327        43.7662        1.45504        31.0679     
  1077.91        2500.00                 NaN            NaN            NaN            NaN   4.99204        7.82061        2.74314                 NaN   8.88633        43.5353        1.31370        30.7089     
  1076.44        2500.00                 NaN            NaN            NaN            NaN   5.08181        7.88080        2.55228                 NaN   8.88234        43.5507        1.31871        30.7334     
  1074.97        2500.00                 NaN            NaN            NaN            NaN   6.64824        8.02043                 NaN            NaN   8.85678        43.8554        1.45499        31.1642     
  1073.50        2500.00                 NaN            NaN            NaN            NaN   7.21085        2.90681        3.96187       0.225984E-004   8.74630        44.3718        1.55100        31.2514     
  1072.03        2500.00                 NaN            NaN            NaN            NaN   7.21181        2.90680        3.96132       0.214129E-004   8.74674        44.3703        1.55097        31.2521     
  1070.56        2500.00                 NaN            NaN            NaN            NaN   7.21262        2.90680        3.96111       0.200232E-004   8.74722        44.3687        1.55088        31.2527     
  1069.09        2500.00                 NaN            NaN            NaN            NaN   7.21587        2.90679        3.94853       0.357039E-004   8.74857        44.3720        1.55356        31.2547     
  1067.62        2500.00                 NaN            NaN            NaN            NaN   7.21687        2.90680        3.94760                 NaN   8.74918        44.3708        1.55347        31.2552     
  1066.15        2500.00                 NaN            NaN            NaN            NaN   7.21789        2.90680        3.94665                 NaN   8.74981        44.3697        1.55335        31.2558     
  1064.68        2500.00                 NaN            NaN            NaN            NaN   7.21890        2.90680        3.94573                 NaN   8.75044        44.3685        1.55323        31.2564     
  1063.21        2500.00                 NaN            NaN            NaN            NaN   7.21991        2.90680        3.94482                 NaN   8.75105        44.3674        1.55311        31.2569     
  1061.74        2500.00                 NaN            NaN            NaN            NaN   7.22090        2.90680        3.94393                 NaN   8.75164        44.3663        1.55298        31.2575     
  1060.27        2500.00                 NaN            NaN            NaN            NaN   7.22189        2.90679        3.94305                 NaN   8.75223        44.3651        1.55286        31.2580     
  1058.80        2500.00                 NaN            NaN            NaN            NaN            NaN   3.05503        14.8736                 NaN   9.40535        42.3223       0.977064        29.3667     
  1057.33        2500.00                 NaN            NaN            NaN            NaN   7.22385        2.90679        3.94133                 NaN   8.75336        44.3629        1.55263        31.2591     
  1055.86        2500.00                 NaN            NaN            NaN            NaN   7.22482        2.90679        3.94048                 NaN   8.75391        44.3618        1.55252        31.2597     
  1054.39        2500.00                 NaN            NaN            NaN            NaN   7.22018        2.90679        3.95235                 NaN   8.75348        44.3556        1.55199        31.2596     
  1052.92        2500.00                 NaN            NaN            NaN            NaN   7.22672        2.90679        3.93883                 NaN   8.75499        44.3596        1.55233        31.2608     
  1051.45        2500.00                 NaN            NaN            NaN            NaN   7.22239        2.90679        3.94963                 NaN   8.75471        44.3535        1.55201        31.2609     
  1049.98        2500.00                 NaN            NaN            NaN            NaN   7.22864        2.90679        3.93689                 NaN   8.75597        44.3576        1.55224        31.2618     
  1048.51        2500.00                 NaN            NaN            NaN            NaN   7.22960        2.90679        3.93575                 NaN   8.75643        44.3568        1.55225        31.2624     
  1047.04        2500.00                 NaN            NaN            NaN            NaN   7.22765        2.90679        3.94500                 NaN   8.75627        44.3481        1.55214        31.2641     
  1045.57        2500.00                 NaN            NaN            NaN            NaN   7.23145        2.90679        3.93359                 NaN   8.75737        44.3550        1.55230        31.2635     
  1044.10        2500.00                 NaN            NaN            NaN            NaN   7.23233        2.90679        3.93259                 NaN   8.75785        44.3540        1.55233        31.2641     
  1042.63        2500.00                 NaN            NaN            NaN            NaN   7.23318        2.90679        3.93165                 NaN   8.75835        44.3530        1.55237        31.2647     
  1041.16        2500.00                 NaN            NaN            NaN            NaN   7.23400        2.90679        3.93077                 NaN   8.75886        44.3519        1.55241        31.2653     
  1039.69        2500.00                 NaN            NaN            NaN            NaN   7.23479        2.90678        3.92996                 NaN   8.75940        44.3507        1.55245        31.2659     
  1038.22        2500.00                 NaN            NaN            NaN            NaN   7.23555        2.90678        3.92922                 NaN   8.75995        44.3495        1.55249        31.2665     
  1036.75        2500.00                 NaN            NaN            NaN            NaN   7.23345        2.90678        3.93733                 NaN   8.75933        44.3438        1.55211        31.2672     
  1035.28        2500.00                 NaN            NaN            NaN            NaN   7.28772        6.99353                 NaN            NaN   8.92320        43.9025        1.52581        31.3673     
  1033.81        2500.00                 NaN            NaN            NaN            NaN   7.23675        2.90678        3.92968                 NaN   8.76254        44.3426        1.55264        31.2690     
  1032.34        2500.00                 NaN            NaN            NaN            NaN   7.23681        2.90678        3.93081                 NaN   8.76354        44.3397        1.55258        31.2697     
  1030.87        2500.00                 NaN            NaN            NaN            NaN   7.81025        5.91982       0.321825E-004            NaN   8.79775        44.4519        1.59627        31.4240     
  1029.40        2500.00                 NaN            NaN            NaN            NaN   7.24478        7.09531                 NaN            NaN   8.94040        43.8406        1.51562        31.3633     
  1027.93        2500.00                 NaN            NaN            NaN            NaN   7.81221        5.91573       0.153104E-004            NaN   8.79735        44.4525        1.59725        31.4250     
  1026.46        2500.00                 NaN            NaN            NaN            NaN   7.25788        7.07830                 NaN            NaN   8.94316        43.8356        1.51616        31.3689     
  1024.99        2500.00                 NaN            NaN            NaN            NaN   7.81529        5.91611       0.681304E-005            NaN   8.80136        44.4449        1.59544        31.4269     
  1023.52        2500.00                 NaN            NaN            NaN            NaN   7.64917        3.90444        2.36192                 NaN   8.84479        44.2520        1.57322        31.4145     
  1022.05        2500.00                 NaN            NaN            NaN            NaN   7.32324        6.94283                 NaN            NaN   8.93160        43.8900        1.52841        31.3839     
  1020.58        2500.00                 NaN            NaN            NaN            NaN   7.28303        7.04612                 NaN            NaN   8.94808        43.8256        1.51713        31.3800     
  1019.11        2500.00                 NaN            NaN            NaN            NaN   7.81936        5.90897       0.717305E-005            NaN   8.80240        44.4420        1.59709        31.4302     
  1017.64        2500.00                 NaN            NaN            NaN            NaN   7.82139        5.90473       0.324202E-004            NaN   8.80152        44.4420        1.59823        31.4321     
  1016.17        2500.00                 NaN            NaN            NaN            NaN   7.33419        6.93289                 NaN            NaN   8.93789        43.8745        1.52890        31.3916     
  1014.70        2500.00                 NaN            NaN            NaN            NaN   7.82281        5.90651       0.257820E-004            NaN   8.80580        44.4347        1.59690        31.4332     
  1013.23        2500.00                 NaN            NaN            NaN            NaN   7.82141        5.91518       0.184934E-004            NaN   8.81210        44.4228        1.59389        31.4345     
  1011.76        2500.00                 NaN            NaN            NaN            NaN   7.36792        6.89270                 NaN            NaN   8.94396        43.8604        1.52928        31.4057     
  1010.29        2500.00                 NaN            NaN            NaN            NaN   7.82618        5.90428       0.226093E-004            NaN   8.80933        44.4271        1.59670        31.4364     
  1008.82        2500.00                 NaN            NaN            NaN            NaN   7.81896        5.90986                 NaN            NaN   8.80805        44.4288        1.59898        31.4354     
  1007.35        2500.00                 NaN            NaN            NaN            NaN   7.82676        5.89727                 NaN            NaN   8.80898        44.4319        1.59816        31.4369     
  1005.88        2500.00                 NaN            NaN            NaN            NaN   7.82798        5.89590                 NaN            NaN   8.81063        44.4288        1.59838        31.4383     
