|6.6.6
Archiving\03_Data\Deq/QFM_m1/K22/K22_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1105.77        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
  1102.56        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1099.36        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1096.15        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1092.95        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1089.74        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1086.54        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1083.33        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1080.13        2500.00                 NaN   53.2339        1.79493        28.3490        4.89338        9.74136        1.71422       0.273176     
  1076.92        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1073.72        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1070.51        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1067.31        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1064.10        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1060.90        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1057.69        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1054.49        2500.00                 NaN   53.1879        1.86882        28.4320        9.74072        4.76440        1.73584       0.270285     
  1051.28        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1048.08        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1044.87        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1041.67        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1038.46        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1035.26        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1032.05        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1028.85        2500.00                 NaN   53.1211        1.94965        28.5311        9.75292        4.63751        1.74350       0.264158     
  1025.64        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1022.44        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1019.23        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1016.03        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1012.82        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1009.62        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1006.41        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1003.21        2500.00                 NaN   53.0367        2.03805        28.6461        4.51127        9.77586        1.73637       0.255668     
  1000.00        2500.00                 NaN   52.9245        2.13606        28.7830        4.38421        9.81874        1.71141       0.242136     
