|6.6.6
Archiving\03_Data\Deq/QFM_m1/K22/K22_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1105.77        2500.00                 NaN   52.5142        1.38829        28.4719        5.18786        10.0337        2.04488       0.359123     
  1102.56        2500.00                 NaN   52.4805        1.44436        28.5468        5.05675        10.0300        2.08418       0.357377     
  1099.36        2500.00                 NaN   52.4802        1.44439        28.5469        5.05681        10.0300        2.08429       0.357385     
  1096.15        2500.00                 NaN   52.4799        1.44442        28.5470        5.05686        10.0301        2.08441       0.357393     
  1092.95        2500.00                 NaN   52.4796        1.44446        28.5471        5.05691        10.0301        2.08453       0.357400     
  1089.74        2500.00                 NaN   52.4792        1.44449        28.5472        5.05697        10.0301        2.08464       0.357408     
  1086.54        2500.00                 NaN   52.4789        1.44452        28.5473        5.05702        10.0301        2.08476       0.357416     
  1083.33        2500.00                 NaN   52.4786        1.44456        28.5474        5.05708        10.0301        2.08488       0.357423     
  1080.13        2500.00                 NaN   52.4782        1.44459        28.5475        5.05713        10.0301        2.08499       0.357431     
  1076.92        2500.00                 NaN   52.4340        1.50517        28.6340        10.0335        4.92839        2.11143       0.353567     
  1073.72        2500.00                 NaN   52.4336        1.50520        28.6341        10.0335        4.92845        2.11154       0.353574     
  1070.51        2500.00                 NaN   52.4333        1.50524        28.6342        10.0335        4.92850        2.11166       0.353581     
  1067.31        2500.00                 NaN   52.4330        1.50527        28.6343        10.0335        4.92856        2.11178       0.353589     
  1064.10        2500.00                 NaN   52.4326        1.50531        28.6344        10.0336        4.92861        2.11190       0.353596     
  1060.90        2500.00                 NaN   52.4323        1.50534        28.6345        10.0336        4.92866        2.11202       0.353604     
  1057.69        2500.00                 NaN   52.4320        1.50538        28.6346        10.0336        4.92872        2.11213       0.353611     
  1054.49        2500.00                 NaN   52.4316        1.50541        28.6347        10.0336        4.92877        2.11225       0.353618     
  1051.28        2500.00                 NaN   52.3715        1.57194        28.7373        10.0502        4.80175        2.12178       0.345521     
  1048.08        2500.00                 NaN   52.3711        1.57198        28.7374        10.0502        4.80180        2.12190       0.345528     
  1044.87        2500.00                 NaN   52.3708        1.57201        28.7375        10.0502        4.80186        2.12202       0.345535     
  1041.67        2500.00                 NaN   52.3705        1.57205        28.7376        10.0502        4.80191        2.12214       0.345542     
  1038.46        2500.00                 NaN   52.3701        1.57209        28.7377        10.0503        4.80197        2.12226       0.345549     
  1035.26        2500.00                 NaN   52.3698        1.57212        28.7379        10.0503        4.80202        2.12238       0.345556     
  1032.05        2500.00                 NaN   52.3695        1.57216        28.7380        10.0503        4.80208        2.12249       0.345563     
  1028.85        2500.00                 NaN   52.3691        1.57219        28.7381        10.0503        4.80213        2.12261       0.345570     
  1025.64        2500.00                 NaN   52.2935        1.64552        28.8578        4.67605        10.0785        2.11423       0.334414     
  1022.44        2500.00                 NaN   52.2932        1.64556        28.8579        4.67611        10.0785        2.11435       0.334420     
  1019.23        2500.00                 NaN   52.2928        1.64560        28.8580        4.67616        10.0785        2.11446       0.334427     
  1016.03        2500.00                 NaN   52.2925        1.64563        28.8581        4.67622        10.0785        2.11458       0.334434     
  1012.82        2500.00                 NaN   52.2921        1.64567        28.8582        4.67627        10.0785        2.11470       0.334440     
  1009.62        2500.00                 NaN   52.2918        1.64571        28.8584        4.67633        10.0785        2.11482       0.334447     
  1006.41        2500.00                 NaN   52.2915        1.64575        28.8585        4.67638        10.0786        2.11493       0.334454     
  1003.21        2500.00                 NaN   52.2911        1.64578        28.8586        4.67644        10.0786        2.11505       0.334460     
  1000.00        2500.00                 NaN   52.1937        1.72744        29.0012        4.54924        10.1266        2.08505       0.316726     
