|6.6.6
Archiving\03_Data\Deqfrac/QFM_m3.5/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            Sp(TH)         ne             lc            
  1279.06        2500.00        74.5529                 NaN   1.07734        4.48569                 NaN   3.18910        15.9437                 NaN  0.751268                 NaN            NaN
  1277.51        2500.00        71.2074                 NaN   1.26341        4.96017                 NaN   3.55690        18.1620                 NaN  0.850131                 NaN            NaN
  1275.96        2500.00        75.4625                 NaN   1.08016        4.28077                 NaN   3.03789        15.4154                 NaN  0.723327                 NaN            NaN
  1274.41        2500.00        84.5595                 NaN  0.722665        2.70339                 NaN   1.92435        9.63456                 NaN  0.455576                 NaN            NaN
  1272.86        2500.00        86.5254                 NaN  0.643730        2.36616                 NaN   1.69074        8.37374                 NaN  0.400272                 NaN            NaN
  1271.31        2500.00        76.5554                 NaN  0.911469        4.35292                 NaN   2.94640        14.4966                 NaN  0.737176                 NaN            NaN
  1269.76        2500.00        99.7750                 NaN  0.221016                 NaN            NaN  0.401800E-002            NaN            NaN            NaN            NaN            NaN
  1268.21        2500.00        97.2567                 NaN  0.269087       0.558967                 NaN  0.435997        1.45977                 NaN  0.194269E-001            NaN            NaN
  1266.66        2500.00        85.7265                 NaN  0.449606        2.76987                 NaN   1.80350        8.77697                 NaN  0.473561                 NaN            NaN
  1265.11        2500.00        99.0535                 NaN  0.255381       0.166501                 NaN  0.158887       0.365691                 NaN            NaN            NaN            NaN
  1263.56        2500.00        91.7131                 NaN  0.279035        1.67088                 NaN   1.06413        5.01541                 NaN  0.257447                 NaN            NaN
  1262.01        2500.00        99.0526                 NaN  0.288734       0.373479                 NaN  0.276499                 NaN            NaN  0.868351E-002            NaN            NaN
  1260.46        2500.00        96.0902                 NaN  0.237728       0.750341                 NaN  0.528679        2.28036                 NaN  0.112711                 NaN            NaN
  1258.91        2500.00        92.5909                 NaN  0.454505        1.47841                 NaN   1.03541        4.23933                 NaN  0.201392                 NaN            NaN
  1257.36        2500.00        97.3005                 NaN  0.165996       0.217268                 NaN  0.169828        2.09727                 NaN  0.491814E-001            NaN            NaN
  1255.81        2500.00        98.4366                 NaN  0.208753       0.485061                 NaN  0.259682       0.609861                 NaN            NaN            NaN            NaN
  1254.26        2500.00        97.2138                 NaN  0.170758       0.748268                 NaN  0.428485        1.37197                 NaN  0.666920E-001            NaN            NaN
  1252.71        2500.00        97.3751                 NaN            NaN  0.352986                 NaN  0.257084        1.88717                 NaN  0.127710                 NaN            NaN
  1251.16        2500.00        96.1654                 NaN  0.383090        1.15463                 NaN  0.686369        1.54786                 NaN  0.626666E-001            NaN            NaN
  1249.61        2500.00        93.1001                 NaN  0.316756        1.39427                 NaN  0.679793        3.52827                 NaN  0.708088E-001  0.909995                 NaN
  1248.06        2500.00                 NaN            NaN   3.59402        20.9109                 NaN   10.0186        40.2895                 NaN   1.05216        17.1690        6.96588     
  1246.51        2500.00                 NaN            NaN   3.88247        2.35589        16.4181        10.1212        41.4618                 NaN   1.17132        17.4584        7.13080     
  1244.96        2500.00                 NaN            NaN   3.88255        2.35594        16.4184        10.1216        41.4934                 NaN   1.17132        17.4723        7.08440     
  1243.41        2500.00                 NaN            NaN   3.88262        2.35599        16.4188        10.1221        41.5251                 NaN   1.17132        17.4864        7.03768     
  1241.85        2500.00                 NaN            NaN   3.88270        2.35604        16.4191        10.1225        41.5572                 NaN   1.17132        17.5007        6.99043     
  1240.30        2500.00                 NaN            NaN   3.88278        2.35610        16.4194        10.1230        41.5895                 NaN   1.17132        17.5150        6.94288     
  1238.75        2500.00                 NaN            NaN   3.88286        2.35615        16.4197        10.1234        41.6220                 NaN   1.17132        17.5294        6.89502     
  1237.20        2500.00                 NaN            NaN   3.88293        2.35620        16.4201        10.1239        41.6548                 NaN   1.17132        17.5440        6.84685     
  1235.65        2500.00                 NaN            NaN   3.88301        2.35625        16.4204        10.1244        41.6877                 NaN   1.17133        17.5586        6.79836     
  1234.10        2500.00                 NaN            NaN   3.88309        2.35630        16.4207        10.1248        41.7209                 NaN   1.17133        17.5734        6.74956     
  1232.55        2500.00                 NaN            NaN   3.88317        2.35635        16.4210        10.1253        41.7542                 NaN   1.17133        17.5882        6.70043     
  1231.00        2500.00                 NaN            NaN   3.88325        2.35640        16.4214        10.1257        41.7878                 NaN   1.17133        17.6032        6.65098     
  1229.45        2500.00                 NaN            NaN   3.88333        2.35645        16.4217        10.1262        41.8216                 NaN   1.17133        17.6182        6.60121     
  1227.90        2500.00                 NaN            NaN   3.88340        2.35650        16.4220        10.1266        41.8556                 NaN   1.17134        17.6334        6.55110     
  1226.35        2500.00                 NaN            NaN   3.88348        2.35655        16.4224        10.1271        41.8899                 NaN   1.17134        17.6486        6.50067     
  1224.80        2500.00                 NaN            NaN   3.88356        2.35661        16.4227        10.1275        41.9251                 NaN   1.17134        17.6644        6.44877     
  1223.25        2500.00                 NaN            NaN   3.88364        2.35666        16.4230        10.1280        41.9600                 NaN   1.17134        17.6800        6.39736     
  1221.70        2500.00                 NaN            NaN   3.88372        2.35671        16.4234        10.1284        41.9952                 NaN   1.17134        17.6957        6.34556     
  1220.15        2500.00                 NaN            NaN   3.88380        2.35676        16.4237        10.1289        42.0306                 NaN   1.17135        17.7115        6.29339     
  1218.60        2500.00                 NaN            NaN   3.88388        2.35681        16.4240        10.1294        42.0663                 NaN   1.17135        17.7274        6.24083     
  1217.05        2500.00                 NaN            NaN   3.88396        2.35687        16.4244        10.1298        42.1022                 NaN   1.17135        17.7435        6.18787     
  1215.50        2500.00                 NaN            NaN   3.88405        2.35692        16.4247        10.1303        42.1384                 NaN   1.17135        17.7597        6.13452     
  1213.95        2500.00                 NaN            NaN   3.88413        2.35697        16.4250        10.1307        42.1749                 NaN   1.17136        17.7761        6.08078     
  1212.40        2500.00                 NaN            NaN   3.88421        2.35702        16.4254        10.1312        42.2117                 NaN   1.17136        17.7925        6.02663     
  1210.85        2500.00                 NaN            NaN   3.88429        2.35708        16.4257        10.1317        42.2487                 NaN   1.17136        17.8091        5.97208     
  1209.30        2500.00                 NaN            NaN   3.88437        2.35713        16.4261        10.1321        42.2860                 NaN   1.17137        17.8258        5.91711     
  1207.75        2500.00                 NaN            NaN   3.88445        2.35718        16.4264        10.1326        42.3236                 NaN   1.17137        17.8427        5.86173     
  1206.20        2500.00                 NaN            NaN   3.88454        2.35724        16.4268        10.1331        42.3614                 NaN   1.17137        17.8597        5.80594     
  1204.65        2500.00                 NaN            NaN   3.88462        2.35729        16.4271        10.1335        42.3996                 NaN   1.17138        17.8768        5.74972     
  1203.10        2500.00                 NaN            NaN   3.88470        2.35734        16.4274        10.1340        42.4374                 NaN   1.17138        17.8938        5.69395     
  1201.55        2500.00                 NaN            NaN   3.88478        2.35740        16.4278        10.1345        42.4763                 NaN   1.17138        17.9113        5.63662     
  1200.00        2500.00                 NaN            NaN   3.88487        2.35745        16.4281        10.1349        42.5154                 NaN   1.17139        17.9289        5.57890     
  1198.44        2500.00                 NaN            NaN   3.88495        2.35750        16.4285        10.1354        42.5549                 NaN   1.17139        17.9466        5.52079     
  1196.89        2500.00                 NaN            NaN   3.88504        2.35756        16.4288        10.1359        42.5945                 NaN   1.17139        17.9645        5.46229     
  1195.34        2500.00                 NaN            NaN   3.88512        2.35761        16.4292        10.1363        42.6345                 NaN   1.17140        17.9825        5.40337     
  1193.79        2500.00                 NaN            NaN   3.88521        2.35767        16.4296        10.1368        42.6747                 NaN   1.17140        18.0006        5.34406     
  1192.24        2500.00                 NaN            NaN   3.88529        2.35772        16.4299        10.1373        42.7152                 NaN   1.17140        18.0189        5.28434     
  1190.69        2500.00                 NaN            NaN   3.88538        2.35778        16.4303        10.1378        42.7560                 NaN   1.17141        18.0372        5.22422     
  1189.14        2500.00                 NaN            NaN   3.88546        2.35783        16.4306        10.1382        42.7970                 NaN   1.17141        18.0558        5.16368     
  1187.59        2500.00                 NaN            NaN   3.88555        2.35789        16.4310        10.1387        42.8383                 NaN   1.17142        18.0744        5.10273     
  1186.04        2500.00                 NaN            NaN   3.88563        2.35794        16.4313        10.1392        42.8799                 NaN   1.17142        18.0932        5.04136     
  1184.49        2500.00                 NaN            NaN   3.88572        2.35800        16.4317        10.1397        42.9218                 NaN   1.17143        18.1121        4.97957     
  1182.94        2500.00                 NaN            NaN   3.88581        2.35806        16.4321        10.1401        42.9648                 NaN   1.17143        18.1315        4.91616     
  1181.39        2500.00                 NaN            NaN   3.88590        2.35811        16.4324        10.1406        43.0075                 NaN   1.17144        18.1509        4.85314     
  1179.84        2500.00                 NaN            NaN   3.88598        2.35817        16.4328        10.1411        43.0505                 NaN   1.17144        18.1703        4.78963     
  1178.29        2500.00                 NaN            NaN   3.88607        2.35823        16.4332        10.1416        43.0939                 NaN   1.17145        18.1900        4.72563     
  1176.74        2500.00                 NaN            NaN   3.88616        2.35828        16.4335        10.1421        43.1376                 NaN   1.17145        18.2098        4.66113     
  1175.19        2500.00                 NaN            NaN   3.88625        2.35834        16.4339        10.1425        43.1816                 NaN   1.17146        18.2297        4.59613     
  1173.64        2500.00                 NaN            NaN   3.88634        2.35840        16.4343        10.1430        43.2260                 NaN   1.17146        18.2498        4.53064     
  1172.09        2500.00                 NaN            NaN   3.88643        2.35846        16.4347        10.1435        43.2707                 NaN   1.17147        18.2701        4.46463     
  1170.54        2500.00                 NaN            NaN   3.88652        2.35852        16.4350        10.1440        43.3158                 NaN   1.17148        18.2905        4.39811     
  1168.99        2500.00                 NaN            NaN   3.88661        2.35857        16.4354        10.1445        43.3612                 NaN   1.17148        18.3111        4.33108     
  1167.44        2500.00                 NaN            NaN   3.88670        2.35863        16.4358        10.1450        43.4070                 NaN   1.17149        18.3319        4.26353     
  1165.89        2500.00                 NaN            NaN   3.88680        2.35869        16.4362        10.1455        43.4531                 NaN   1.17149        18.3528        4.19545     
  1164.34        2500.00                 NaN            NaN   3.88689        2.35875        16.4366        10.1460        43.4995                 NaN   1.17150        18.3740        4.12685     
  1162.79        2500.00                 NaN            NaN   3.88698        2.35881        16.4370        10.1464        43.5463                 NaN   1.17151        18.3952        4.05771     
  1161.24        2500.00                 NaN            NaN   3.88708        2.35887        16.4374        10.1469        43.5935                 NaN   1.17151        18.4167        3.98803     
  1159.69        2500.00                 NaN            NaN   3.88717        2.35893        16.4377        10.1474        43.6411                 NaN   1.17152        18.4383        3.91782     
  1158.14        2500.00                 NaN            NaN   3.88726        2.35899        16.4381        10.1479        43.6890                 NaN   1.17153        18.4601        3.84705     
  1156.59        2500.00                 NaN            NaN   3.88736        2.35905        16.4385        10.1484        43.7372                 NaN   1.17153        18.4821        3.77574     
  1155.04        2500.00                 NaN            NaN   3.88745        2.35911        16.4389        10.1489        43.7859                 NaN   1.17154        18.5043        3.70388     
  1153.48        2500.00                 NaN            NaN   3.88755        2.35918        16.4393        10.1494        43.8349                 NaN   1.17155        18.5266        3.63146     
  1151.93        2500.00                 NaN            NaN   3.93573        21.1931                 NaN   10.8253        42.1953                 NaN  0.876375        18.1702        2.80396     
  1150.38        2500.00                 NaN            NaN   3.94209        21.2030                 NaN   10.8396        42.2332                 NaN  0.872462        18.1901        2.71956     
  1148.83        2500.00                 NaN            NaN   3.94844        21.2129                 NaN   10.8539        42.2715                 NaN  0.868553        18.2102        2.63453     
  1147.28        2500.00                 NaN            NaN   3.95480        21.2229                 NaN   10.8682        42.3102                 NaN  0.864616        18.2305        2.54885     
  1145.73        2500.00                 NaN            NaN   3.96117        21.2331                 NaN   10.8825        42.3491                 NaN  0.860655        18.2509        2.46254     
  1144.18        2500.00                 NaN            NaN   3.96756        21.2434                 NaN   10.8969        42.3883                 NaN  0.856664        18.2715        2.37557     
  1142.63        2500.00                 NaN            NaN   3.97397        21.2539                 NaN   10.9113        42.4279                 NaN  0.852642        18.2923        2.28795     
  1141.08        2500.00                 NaN            NaN   3.98040        21.2645                 NaN   10.9258        42.4678                 NaN  0.848594        18.3132        2.19969     
  1139.53        2500.00                 NaN            NaN   3.98685        21.2752                 NaN   10.9404        42.5080                 NaN  0.844518        18.3343        2.11075     
  1137.98        2500.00                 NaN            NaN   3.99331        21.2861                 NaN   10.9549        42.5485                 NaN  0.840415        18.3556        2.02115     
  1136.43        2500.00                 NaN            NaN   3.99979        21.2971                 NaN   10.9695        42.5893                 NaN  0.836280        18.3771        1.93088     
  1134.88        2500.00                 NaN            NaN   4.00629        21.3082                 NaN   10.9842        42.6305                 NaN  0.832121        18.3987        1.83995     
  1133.33        2500.00                 NaN            NaN   4.01280        21.3195                 NaN   10.9989        42.6720                 NaN  0.827927        18.4205        1.74831     
  1131.78        2500.00                 NaN            NaN   4.01933        21.3310                 NaN   11.0137        42.7138                 NaN  0.823706        18.4425        1.65600     
  1130.23        2500.00                 NaN            NaN   4.02589        21.3425                 NaN   11.0285        42.7560                 NaN  0.819456        18.4647        1.56299     
  1128.68        2500.00                 NaN            NaN   4.03246        21.3542                 NaN   11.0433        42.7985                 NaN  0.815174        18.4870        1.46930     
  1127.13        2500.00                 NaN            NaN   4.03905        21.3661                 NaN   11.0583        42.8413                 NaN  0.810867        18.5095        1.37489     
  1125.58        2500.00                 NaN            NaN   4.04567        21.3781                 NaN   11.0732        42.8845                 NaN  0.806530        18.5322        1.27977     
  1124.03        2500.00                 NaN            NaN   4.05230        21.3903                 NaN   11.0882        42.9279                 NaN  0.802149        18.5551        1.18394     
  1122.48        2500.00                 NaN            NaN   4.05895        21.4026                 NaN   11.1033        42.9718                 NaN  0.797753        18.5782        1.08741     
  1120.93        2500.00                 NaN            NaN   4.06561        21.4151                 NaN   11.1184        43.0160                 NaN  0.793319        18.6015       0.990156     
  1119.38        2500.00                 NaN            NaN   4.08301        21.7500                 NaN   11.1978        42.8061                 NaN  0.741933        18.5720       0.849079     
  1117.83        2500.00                 NaN            NaN   4.08923        21.7721                 NaN   11.2155        42.8413                 NaN  0.736205        18.5941       0.751640     
  1116.28        2500.00                 NaN            NaN   4.08840        21.6194                 NaN   11.1988        43.0260                 NaN  0.759108        18.6408       0.667508     
  1114.73        2500.00                 NaN            NaN   4.10271        21.8081                 NaN   11.2479        42.9222                 NaN  0.725467        18.6412       0.552447     
  1113.18        2500.00                 NaN            NaN   4.10863        21.8277                 NaN   11.2650        42.9638                 NaN  0.720699        18.6639       0.450223     
  1111.63        2500.00                 NaN            NaN   4.10612        21.4930                 NaN   11.2103        43.2883                 NaN  0.766030        18.7451       0.391159     
  1110.07        2500.00                 NaN            NaN   4.12234        21.8611                 NaN   11.2985        43.0502                 NaN  0.710447        18.7118       0.245532     
  1108.52        2500.00                 NaN            NaN   4.12758        21.8804                 NaN   11.3162        43.0951                 NaN  0.706379        18.7343       0.139961     
  1106.97        2500.00                 NaN            NaN   4.13425        21.8999                 NaN   11.3331        43.1373                 NaN  0.700953        18.7586       0.358660E-001
  1105.42        2500.00                 NaN            NaN   4.14223        21.9175                 NaN   11.3494        43.1328                 NaN  0.693999        18.7640                 NaN
  1103.87        2500.00                 NaN            NaN   4.14879        21.9341                 NaN   11.3667        43.1060                 NaN  0.688209        18.7562                 NaN
  1102.32        2500.00                 NaN            NaN   4.15548        21.9505                 NaN   11.3839        43.0791                 NaN  0.682199        18.7488                 NaN
  1100.77        2500.00                 NaN            NaN   4.16219        21.9668                 NaN   11.4012        43.0521                 NaN  0.676124        18.7416                 NaN
  1099.22        2500.00                 NaN            NaN   4.16886        21.9851                 NaN   11.4185        43.0242                 NaN  0.670251        18.7331                 NaN
  1097.67        2500.00                 NaN            NaN   4.17563        22.0014                 NaN   11.4361        42.9969                 NaN  0.664041        18.7259                 NaN
  1096.12        2500.00                 NaN            NaN   4.18244        22.0180                 NaN   11.4538        42.9693                 NaN  0.657768        18.7187                 NaN
  1094.57        2500.00                 NaN            NaN   4.18928        22.0342                 NaN   11.4716        42.9418                 NaN  0.651370        18.7118                 NaN
  1093.02        2500.00                 NaN            NaN   4.19486        22.0526                 NaN   11.4900        42.9147                 NaN  0.646368        18.7015                 NaN
  1091.47        2500.00                 NaN            NaN   4.20300        22.0711                 NaN   11.5070        42.8845                 NaN  0.638882        18.6955                 NaN
  1089.92        2500.00                 NaN            NaN   4.20869        22.0895                 NaN   11.5258        42.8571                 NaN  0.633729        18.6853                 NaN
  1088.37        2500.00                 NaN            NaN   4.21557        22.1067                 NaN   11.5439        42.8287                 NaN  0.627217        18.6780                 NaN
  1086.82        2500.00                 NaN            NaN   4.22387        22.1257                 NaN   11.5612        42.7976                 NaN  0.619409        18.6722                 NaN
  1085.27        2500.00                 NaN            NaN   4.23028        22.1616                 NaN   11.5635        42.7740                 NaN  0.611783        18.6588                 NaN
  1083.72        2500.00                 NaN            NaN   4.22904        21.9959                 NaN   11.5419        42.9197                 NaN  0.640152        18.6733                 NaN
  1082.17        2500.00                 NaN            NaN   4.22930        22.0141                 NaN   11.5573        42.8924                 NaN  0.641028        18.6658                 NaN
  1080.62        2500.00                 NaN            NaN   4.25205        22.2026                 NaN   11.6352        42.6779                 NaN  0.592857        18.6394                 NaN
  1079.07        2500.00                 NaN            NaN   4.25383        22.2400                 NaN   11.6267        42.6681                 NaN  0.588225        18.6232                 NaN
  1077.52        2500.00                 NaN            NaN   4.59819        22.0894                 NaN   11.6637        42.4175       0.369285                 NaN   18.8619                 NaN
  1075.97        2500.00                 NaN            NaN   4.61122        22.2111                 NaN   11.7196        42.2914       0.346894                 NaN   18.8197                 NaN
  1074.42        2500.00                 NaN            NaN   4.61236        22.2313                 NaN   11.7321        42.2672       0.342562                 NaN   18.8145                 NaN
  1072.87        2500.00                 NaN            NaN   4.61376        22.2533                 NaN   11.7444        42.2462       0.340729                 NaN   18.8016                 NaN
  1071.32        2500.00                 NaN            NaN   4.61465        22.2712                 NaN   11.7550        42.2307       0.339951                 NaN   18.7886                 NaN
  1069.77        2500.00                 NaN            NaN   4.62158        22.2729                 NaN   11.7606        42.2269       0.339132                 NaN   18.7789                 NaN
  1068.22        2500.00                 NaN            NaN   4.62415        22.2704                 NaN   11.8078        42.1797       0.337500                 NaN   18.7804                 NaN
  1066.67        2500.00                 NaN            NaN   4.62355        22.2977                 NaN   11.7784        42.2013       0.336593                 NaN   18.7624                 NaN
  1065.11        2500.00                 NaN            NaN   4.62878        22.3068                 NaN   11.8350        42.1387       0.333528                 NaN   18.7573                 NaN
  1063.56        2500.00                 NaN            NaN   4.62598        22.3545                 NaN   11.8030        42.1451       0.328291                 NaN   18.7432                 NaN
  1062.01        2500.00                 NaN            NaN   4.63146        22.3709                 NaN   11.8068        42.1352       0.329806                 NaN   18.7259                 NaN
  1060.46        2500.00                 NaN            NaN   4.64949        22.2150                 NaN   11.8405        42.2040       0.343164                 NaN   18.7479                 NaN
  1058.91        2500.00                 NaN            NaN   4.65177        22.2331                 NaN   11.8530        42.1840       0.341133                 NaN   18.7370                 NaN
  1057.36        2500.00                 NaN            NaN   4.65405        22.2513                 NaN   11.8655        42.1639       0.339083                 NaN   18.7261                 NaN
  1055.81        2500.00                 NaN            NaN   4.65632        22.2698                 NaN   11.8781        42.1437       0.337015                 NaN   18.7151                 NaN
  1054.26        2500.00                 NaN            NaN   4.65859        22.2884                 NaN   11.8908        42.1232       0.334926                 NaN   18.7041                 NaN
  1052.71        2500.00                 NaN            NaN   4.66086        22.3073                 NaN   11.9035        42.1026       0.332818                 NaN   18.6929                 NaN
  1051.16        2500.00                 NaN            NaN   4.66313        22.3264                 NaN   11.9163        42.0818       0.330690                 NaN   18.6817                 NaN
  1049.61        2500.00                 NaN            NaN   4.66539        22.3457                 NaN   11.9291        42.0609       0.328542                 NaN   18.6704                 NaN
  1048.06        2500.00                 NaN            NaN   4.66765        22.3653                 NaN   11.9420        42.0397       0.326372                 NaN   18.6590                 NaN
  1046.51        2500.00                 NaN            NaN   4.66992        22.3850                 NaN   11.9550        42.0184       0.324183                 NaN   18.6475                 NaN
  1044.96        2500.00                 NaN            NaN   4.67009        22.3859                 NaN   11.9665        42.0099       0.322126                 NaN   18.6455                 NaN
  1043.41        2500.00                 NaN            NaN   4.67298        22.3996                 NaN   11.9769        41.9940       0.320370                 NaN   18.6361                 NaN
  1041.86        2500.00                 NaN            NaN   4.67526        22.4201                 NaN   11.9901        41.9721       0.318118                 NaN   18.6243                 NaN
  1040.31        2500.00                 NaN            NaN   4.67754        22.4408                 NaN   12.0033        41.9500       0.315845                 NaN   18.6124                 NaN
  1038.76        2500.00                 NaN            NaN   4.67981        22.4618                 NaN   12.0166        41.9277       0.313549                 NaN   18.6005                 NaN
  1037.21        2500.00                 NaN            NaN   4.68209        22.4830                 NaN   12.0300        41.9053       0.311233                 NaN   18.5884                 NaN
  1035.66        2500.00                 NaN            NaN   4.68436        22.5044                 NaN   12.0434        41.8826       0.308893                 NaN   18.5763                 NaN
  1034.11        2500.00                 NaN            NaN   4.68663        22.5261                 NaN   12.0569        41.8598       0.306531                 NaN   18.5641                 NaN
  1032.56        2500.00                 NaN            NaN   4.67696        22.7224                 NaN   12.1116        41.6853       0.286590                 NaN   18.5172                 NaN
  1031.01        2500.00                 NaN            NaN   4.69117        22.5701                 NaN   12.0841        41.8135       0.301742                 NaN   18.5394                 NaN
  1029.46        2500.00                 NaN            NaN   4.69334        22.5908                 NaN   12.0976        41.7913       0.299355                 NaN   18.5277                 NaN
  1027.91        2500.00                 NaN            NaN   4.69570        22.6152                 NaN   12.1117        41.7663       0.296857                 NaN   18.5143                 NaN
  1026.36        2500.00                 NaN            NaN   4.69759        22.6423                 NaN   12.1273        41.7386       0.294066                 NaN   18.5001                 NaN
  1024.81        2500.00                 NaN            NaN   4.70023        22.6612                 NaN   12.1395        41.7183       0.291879                 NaN   18.4888                 NaN
  1023.26        2500.00                 NaN            NaN   4.70250        22.6846                 NaN   12.1536        41.6940       0.289357                 NaN   18.4760                 NaN
  1021.70        2500.00                 NaN            NaN   4.70477        22.7083                 NaN   12.1677        41.6694       0.286806                 NaN   18.4630                 NaN
  1020.15        2500.00                 NaN            NaN   4.70704        22.7321                 NaN   12.1819        41.6447       0.284235                 NaN   18.4500                 NaN
  1018.60        2500.00                 NaN            NaN   4.70902        22.7596                 NaN   12.1976        41.6168       0.281396                 NaN   18.4356                 NaN
  1017.05        2500.00                 NaN            NaN   4.71131        22.7837                 NaN   12.2119        41.5918       0.278791                 NaN   18.4225                 NaN
  1015.50        2500.00                 NaN            NaN   4.71352        22.7985                 NaN   12.2239        41.5743       0.276550                 NaN   18.4132                 NaN
  1013.95        2500.00                 NaN            NaN   4.71579        22.8235                 NaN   12.2385        41.5486       0.273871                 NaN   18.3997                 NaN
  1012.40        2500.00                 NaN            NaN   4.71807        22.8487                 NaN   12.2531        41.5227       0.271174                 NaN   18.3862                 NaN
  1010.85        2500.00                 NaN            NaN   4.72034        22.8743                 NaN   12.2679        41.4965       0.268445                 NaN   18.3725                 NaN
  1009.30        2500.00                 NaN            NaN   4.72262        22.9001                 NaN   12.2828        41.4701       0.265692                 NaN   18.3587                 NaN
  1007.75        2500.00                 NaN            NaN   4.72489        22.9263                 NaN   12.2977        41.4434       0.262911                 NaN   18.3448                 NaN
  1006.20        2500.00                 NaN            NaN   4.72717        22.9526                 NaN   12.3128        41.4165       0.260105                 NaN   18.3308                 NaN
  1004.65        2500.00                 NaN            NaN   4.72934        22.9807                 NaN   12.3285        41.3881       0.257166                 NaN   18.3162                 NaN
  1003.10        2500.00                 NaN            NaN   4.73171        23.0065                 NaN   12.3432        41.3618       0.254395                 NaN   18.3024                 NaN
  1001.55        2500.00                 NaN            NaN   4.73401        23.0336                 NaN   12.3586        41.3342       0.251511                 NaN   18.2882                 NaN
  1000.00        2500.00                 NaN            NaN   4.73629        23.0611                 NaN   12.3740        41.3063       0.248595                 NaN   18.2737                 NaN
