|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1310.17        2500.00                 NaN   99.2163                 NaN            NaN  0.120721       0.398351                 NaN            NaN  0.264670                 NaN            NaN            NaN
  1308.58        2500.00                 NaN   99.2221                 NaN            NaN  0.116810       0.398957                 NaN            NaN  0.262173                 NaN            NaN            NaN
  1307.00        2500.00                 NaN   99.2317                 NaN            NaN  0.115562       0.394157                 NaN            NaN  0.258543                 NaN            NaN            NaN
  1305.42        2500.00                 NaN   99.2374                 NaN            NaN  0.112240       0.394431                 NaN            NaN  0.255943                 NaN            NaN            NaN
  1303.84        2500.00                 NaN   99.2450                 NaN            NaN  0.108987       0.393115                 NaN            NaN  0.252919                 NaN            NaN            NaN
  1302.25        2500.00                 NaN   99.2507                 NaN            NaN  0.105001       0.393961                 NaN            NaN  0.250343                 NaN            NaN            NaN
  1300.67        2500.00                 NaN   95.2825                 NaN            NaN  0.283567        1.12262                 NaN            NaN  0.754105        2.55721                 NaN            NaN
  1299.09        2500.00                 NaN   89.1200                 NaN            NaN  0.511285        2.33763                 NaN            NaN   1.53866        6.49247                 NaN            NaN
  1297.51        2500.00                 NaN   89.6899                 NaN            NaN  0.447070        2.29408                 NaN            NaN   1.46649        6.10245                 NaN            NaN
  1295.92        2500.00                 NaN   88.9104                 NaN            NaN  0.430020        2.49825                 NaN            NaN   1.58206        6.52529       0.540181E-001            NaN
  1294.34        2500.00                 NaN   83.2195                 NaN            NaN  0.638149        3.52156                 NaN            NaN   2.38177        9.91031       0.328709                 NaN
  1292.76        2500.00                 NaN   84.7573                 NaN            NaN  0.608499        3.20404                 NaN            NaN   2.17083        8.96343       0.295937                 NaN
  1291.18        2500.00                 NaN   86.1724                 NaN            NaN  0.559632        2.93356                 NaN            NaN   1.97631        8.09291       0.265179                 NaN
  1289.59        2500.00                 NaN   87.4291                 NaN            NaN  0.503488        2.70519                 NaN            NaN   1.80283        7.32168       0.237719                 NaN
  1288.01        2500.00                 NaN   88.4556                 NaN            NaN  0.433836        2.53947                 NaN            NaN   1.66197        6.69440       0.214679                 NaN
  1286.43        2500.00                 NaN   89.6192                 NaN            NaN  0.401311        2.30066                 NaN            NaN   1.49782        5.98995       0.191020                 NaN
  1284.85        2500.00                 NaN   88.1619                 NaN            NaN  0.435567        2.58558                 NaN            NaN   1.72076        6.87452       0.221640                 NaN
  1283.26        2500.00                 NaN   87.1646                 NaN            NaN  0.731017        2.32554                 NaN            NaN   1.90749        7.61294       0.258363                 NaN
  1281.68        2500.00                 NaN   98.4668                 NaN            NaN            NaN  0.772764                 NaN            NaN  0.178889       0.576379       0.516615E-002            NaN
  1280.10        2500.00                 NaN   88.2868                 NaN            NaN  0.567328        2.39809                 NaN            NaN   1.75629        6.76223       0.229305                 NaN
  1278.52        2500.00                 NaN   96.3228                 NaN            NaN  0.464195E-001   1.09951                 NaN            NaN  0.497746        1.99256       0.410026E-001            NaN
  1276.93        2500.00                 NaN   89.9870                 NaN            NaN            NaN   2.21917       0.416201                 NaN   1.45418        5.76554       0.157952                 NaN
  1275.35        2500.00                 NaN   97.0892                 NaN            NaN  0.139003E-001  0.920997                 NaN            NaN  0.393381        1.52434       0.581605E-001            NaN
  1273.77        2500.00                 NaN   84.2856                 NaN            NaN   1.12873        1.26041       0.472064                 NaN   2.40878        10.1085       0.335881                 NaN
  1272.19        2500.00                 NaN   98.2131                 NaN            NaN            NaN  0.636605                 NaN            NaN  0.397688       0.752616                 NaN            NaN
  1270.60        2500.00                 NaN   95.6823                 NaN            NaN            NaN   1.21196                 NaN            NaN  0.663829        2.37426       0.676560E-001            NaN
  1269.02        2500.00                 NaN   94.8146                 NaN            NaN            NaN  0.231959       0.849415                 NaN  0.621572        3.36392       0.118497                 NaN
  1267.44        2500.00                 NaN   98.5826                 NaN            NaN            NaN  0.677437                 NaN            NaN  0.342539       0.397465                 NaN            NaN
  1265.86        2500.00                 NaN   97.3603                 NaN            NaN            NaN  0.806209                 NaN            NaN  0.389440        1.42681       0.172039E-001            NaN
  1264.27        2500.00                 NaN   97.2430                 NaN            NaN            NaN  0.822705                 NaN            NaN  0.403328        1.49241       0.385182E-001            NaN
  1262.69        2500.00                 NaN   97.2805                 NaN            NaN            NaN  0.838028                 NaN            NaN  0.394191        1.45030       0.369927E-001            NaN
  1261.11        2500.00                 NaN   96.6726                 NaN            NaN            NaN  0.999242                 NaN            NaN  0.466292        1.81349       0.483463E-001            NaN
  1259.53        2500.00                 NaN   47.6449        42.5831                 NaN            NaN  0.142940        1.80731                 NaN   1.46227        6.16850       0.191002                 NaN
  1257.94        2500.00                 NaN   59.7818        37.6513                 NaN            NaN   1.78234                 NaN            NaN  0.272903       0.511646                 NaN            NaN
  1256.36        2500.00                 NaN   97.1203                 NaN            NaN            NaN   2.66009                 NaN            NaN  0.219567                 NaN            NaN            NaN
  1254.78        2500.00                 NaN   96.0807                 NaN            NaN            NaN   1.10615                 NaN            NaN  0.525424        2.27044       0.172898E-001            NaN
  1253.20        2500.00                 NaN   97.6652                 NaN            NaN            NaN  0.764123                 NaN            NaN  0.323213        1.20714       0.403725E-001            NaN
  1251.61        2500.00                 NaN   96.6003                 NaN            NaN            NaN  0.749891                 NaN            NaN  0.475763        2.10752       0.665625E-001            NaN
  1250.03        2500.00                 NaN   97.0918                 NaN            NaN            NaN  0.226909       0.459953                 NaN  0.390239        1.78131       0.497484E-001            NaN
  1248.45        2500.00                 NaN   96.2061                 NaN            NaN            NaN  0.613902       0.724654                 NaN  0.521949        1.89719       0.361661E-001            NaN
  1246.87        2500.00                 NaN   96.7406                 NaN            NaN            NaN  0.956957                 NaN            NaN  0.459943        1.80313       0.393250E-001            NaN
  1245.28        2500.00                 NaN   97.1438                 NaN            NaN            NaN  0.788736                 NaN            NaN  0.402810        1.62713       0.375300E-001            NaN
  1243.70        2500.00                 NaN   97.0877                 NaN            NaN            NaN  0.783919                 NaN            NaN  0.409382        1.68112       0.378972E-001            NaN
  1242.12        2500.00                 NaN   97.2970                 NaN            NaN            NaN  0.759756                 NaN            NaN  0.400498        1.50369       0.390385E-001            NaN
  1240.54        2500.00                 NaN   94.9989                 NaN            NaN            NaN  0.284922       0.681235                 NaN  0.477571        3.44671       0.110618                 NaN
  1238.95        2500.00                 NaN   99.2895                 NaN            NaN            NaN  0.451403                 NaN            NaN  0.259081                 NaN            NaN            NaN
  1237.37        2500.00                 NaN   97.8001                 NaN            NaN            NaN  0.349932E-001  0.584600                 NaN  0.318715        1.26158                 NaN            NaN
  1235.79        2500.00                 NaN   98.2209                 NaN            NaN            NaN  0.530653                 NaN            NaN  0.246452       0.989663       0.122834E-001            NaN
  1234.21        2500.00                 NaN   97.7450                 NaN            NaN            NaN  0.612630                 NaN            NaN  0.328734        1.28550       0.281410E-001            NaN
  1232.62        2500.00                 NaN   97.8641                 NaN            NaN            NaN  0.532301                 NaN            NaN  0.268982        1.30902       0.256110E-001            NaN
  1231.04        2500.00                 NaN   98.0400                 NaN            NaN            NaN  0.533940                 NaN            NaN  0.284625        1.04457       0.406949E-001  0.561268E-001
  1229.46        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5888        1.06713                 NaN   8.40482        46.6034       0.605115        32.7308     
  1227.88        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7318                 NaN            NaN   8.42481        46.5035       0.594944        32.7450     
  1226.29        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7330                 NaN            NaN   8.43062        46.4960       0.594356        32.7460     
  1224.71        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6706       0.192068E-001            NaN   8.42220        46.5489       0.599851        32.7392     
  1223.13        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6062       0.827570E-001  0.510463E-005   8.42345        46.5474       0.599750        32.7404     
  1221.55        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6978                 NaN            NaN   8.43231        46.5297       0.598120        32.7421     
  1219.96        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6836                 NaN            NaN   8.43465        46.5407       0.600641        32.7404     
  1218.38        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7353                 NaN            NaN   8.45180        46.4699       0.592624        32.7503     
  1216.80        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7417                 NaN            NaN   8.45762        46.4570       0.590935        32.7527     
  1215.22        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7430                 NaN            NaN   8.46162        46.4511       0.590426        32.7538     
  1213.63        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7319                 NaN            NaN   8.46231        46.4613       0.592712        32.7518     
  1212.05        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7286                 NaN            NaN   8.46803        46.4592       0.593227        32.7509     
  1210.47        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7360                 NaN            NaN   8.47490        46.4447       0.591578        32.7529     
  1208.89        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7364                 NaN            NaN   8.47782        46.4406       0.591248        32.7539     
  1207.31        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7401                 NaN            NaN   8.48153        46.4326       0.590320        32.7555     
  1205.72        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7483                 NaN            NaN   8.48717        46.4171       0.587802        32.7596     
  1204.14        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7546                 NaN            NaN   8.49314        46.4042       0.586138        32.7619     
  1202.56        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7564                 NaN            NaN   8.49766        46.3973       0.585492        32.7631     
  1200.98        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7582                 NaN            NaN   8.50214        46.3905       0.584853        32.7643     
  1199.39        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7600                 NaN            NaN   8.50670        46.3836       0.584196        32.7655     
  1197.81        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7618                 NaN            NaN   8.51110        46.3768       0.583562        32.7667     
  1196.23        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7627                 NaN            NaN   8.51563        46.3714       0.583010        32.7673     
  1194.65        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7651                 NaN            NaN   8.52002        46.3640       0.582227        32.7686     
  1193.06        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7660                 NaN            NaN   8.52339        46.3586       0.581833        32.7701     
  1191.48        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7683                 NaN            NaN   8.52845        46.3505       0.581427        32.7713     
  1189.90        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7696                 NaN            NaN   8.53178        46.3455       0.580565        32.7725     
  1188.32        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7718                 NaN            NaN   8.53689        46.3376       0.579830        32.7738     
  1186.73        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7747                 NaN            NaN   8.54178        46.3293       0.579014        32.7752     
  1185.15        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7766                 NaN            NaN   8.54568        46.3229       0.578400        32.7764     
  1183.57        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7644                 NaN            NaN   8.54587        46.3360       0.580480        32.7733     
  1181.99        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7708       0.585665E-003            NaN   8.55135        46.3222       0.578813        32.7762     
  1180.40        2500.00                 NaN            NaN            NaN            NaN            NaN   9.45307        2.26443                 NaN   8.56239        46.3757       0.587924        32.7565     
  1178.82        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7800                 NaN            NaN   8.56205        46.3014       0.576500        32.7801     
  1177.24        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7948                 NaN            NaN   8.57289        46.2753       0.574268        32.7828     
  1175.66        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7275       0.606279E-004            NaN   8.53962        46.3791       0.587273        32.7665     
  1174.07        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7876                 NaN            NaN   8.57165        46.2812       0.574388        32.7851     
  1172.49        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7948                 NaN            NaN   8.58390        46.2622       0.572348        32.7868     
  1170.91        2500.00                 NaN            NaN            NaN            NaN            NaN   8.63408        3.12411                 NaN   8.56051        46.3220       0.580761        32.7785     
  1169.33        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7811                 NaN            NaN   8.57697        46.2810       0.575139        32.7859     
  1167.74        2500.00                 NaN            NaN            NaN            NaN            NaN   5.80388        5.95894                 NaN   8.54027        46.3267       0.583356        32.7869     
  1166.16        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8002                 NaN            NaN   8.59656        46.2410       0.570476        32.7917     
  1164.58        2500.00                 NaN            NaN            NaN            NaN            NaN   7.32255        4.44794                 NaN   8.57696        46.2911       0.576713        32.7848     
  1163.00        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8073                 NaN            NaN   8.60860        46.2213       0.568127        32.7947     
  1161.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8052                 NaN            NaN   8.62405        46.2087       0.567798        32.7942     
  1159.83        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8091                 NaN            NaN   8.61895        46.2083       0.567286        32.7964     
  1158.25        2500.00                 NaN            NaN            NaN            NaN            NaN   5.84260        5.93076                 NaN   8.55620        46.2948       0.580290        32.7954     
  1156.67        2500.00                 NaN            NaN            NaN            NaN            NaN   7.84688        3.96367                 NaN   8.61529        46.2075       0.567071        32.7996     
  1155.08        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8169                 NaN            NaN   8.62790        46.1893       0.564870        32.8010     
  1153.50        2500.00                 NaN            NaN            NaN            NaN            NaN   6.56121        5.25463                 NaN   8.62546        46.1912       0.565206        32.8023     
  1151.92        2500.00                 NaN            NaN            NaN            NaN            NaN   6.17408        5.64378                 NaN   8.62908        46.1849       0.564563        32.8036     
  1150.34        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8248                 NaN            NaN   8.64438        46.1636       0.562345        32.8049     
  1148.75        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8274                 NaN            NaN   8.64743        46.1572       0.561618        32.8063     
  1147.17        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8302                 NaN            NaN   8.65079        46.1503       0.560730        32.8079     
  1145.59        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8331                 NaN            NaN   8.65513        46.1424       0.559826        32.8096     
  1144.01        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8361                 NaN            NaN   8.66046        46.1336       0.558931        32.8110     
  1142.42        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8376                 NaN            NaN   8.66157        46.1309       0.558143        32.8118     
  1140.84        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8411                 NaN            NaN   8.66769        46.1202       0.557290        32.8137     
  1139.26        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8458                 NaN            NaN   8.67385        46.1088       0.555988        32.8156     
  1137.68        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8479                 NaN            NaN   8.67607        46.1039       0.555160        32.8169     
  1136.09        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8511                 NaN            NaN   8.68352        46.0927       0.554273        32.8183     
  1134.51        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8443                 NaN            NaN   8.68331        46.0989       0.555788        32.8177     
  1132.93        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8452                 NaN            NaN   8.68613        46.0948       0.555328        32.8186     
  1131.35        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8574                 NaN            NaN   8.69504        46.0731       0.552200        32.8222     
  1129.76        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8629                 NaN            NaN   8.70062        46.0615       0.550703        32.8243     
  1128.18        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8656                 NaN            NaN   8.70484        46.0539       0.549854        32.8258     
  1126.60        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8660                 NaN            NaN   8.70579        46.0518       0.549418        32.8270     
  1125.02        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8695                 NaN            NaN   8.71229        46.0418       0.548024        32.8284     
  1123.43        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8687                 NaN            NaN   8.71419        46.0394       0.548642        32.8291     
  1121.85        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8761                 NaN            NaN   8.72034        46.0253       0.546662        32.8316     
  1120.27        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8813                 NaN            NaN   8.72713        46.0130       0.545197        32.8334     
  1118.69        2500.00                 NaN            NaN            NaN            NaN            NaN   9.89011        1.99026                 NaN   8.71833        46.0196       0.545641        32.8361     
  1117.10        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8854       0.149539E-003            NaN   8.68452        46.0387       0.547981        32.8433     
  1115.52        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8849       0.113409E-005            NaN   8.68684        46.0373       0.547451        32.8435     
  1113.94        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8840                 NaN            NaN   8.68952        46.0362       0.546816        32.8435     
  1112.36        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8975                 NaN            NaN   8.74974        45.9713       0.540356        32.8411     
  1110.77        2500.00                 NaN            NaN            NaN            NaN            NaN   6.33037        5.56209                 NaN   8.74350        45.9803       0.541865        32.8419     
  1109.19        2500.00                 NaN            NaN            NaN            NaN            NaN   6.65470        5.24127                 NaN   8.74813        45.9716       0.540841        32.8434     
  1107.61        2500.00                 NaN            NaN            NaN            NaN            NaN   6.95645        4.94363                 NaN   8.75290        45.9622       0.539590        32.8452     
  1106.03        2500.00                 NaN            NaN            NaN            NaN            NaN   7.28241        4.62040                 NaN   8.75634        45.9554       0.538813        32.8467     
  1104.44        2500.00                 NaN            NaN            NaN            NaN            NaN   7.68604        4.22044                 NaN   8.76190        45.9458       0.537692        32.8481     
  1102.86        2500.00                 NaN            NaN            NaN            NaN            NaN   8.06793        3.84263                 NaN   8.76720        45.9358       0.536583        32.8498     
  1101.28        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9590       0.812195E-003            NaN   8.75994        45.8738       0.534123        32.8723     
  1099.70        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9201                 NaN            NaN   8.78371        45.9094       0.533965        32.8528     
  1098.11        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9210                 NaN            NaN   8.78408        45.9075       0.533251        32.8542     
  1096.53        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9314                 NaN            NaN   8.79522        45.8865       0.529963        32.8570     
  1094.95        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9304                 NaN            NaN   8.80144        45.8803       0.530366        32.8575     
  1093.37        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9370                 NaN            NaN   8.80181        45.8725       0.528687        32.8600     
  1091.78        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8952        1.04310                 NaN   8.80299        45.8684       0.528577        32.8618     
  1090.20        2500.00                 NaN            NaN            NaN            NaN            NaN   1.43065        10.5099                 NaN   8.80552        45.8625       0.528001        32.8634     
  1088.62        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9486                 NaN            NaN   8.81630        45.8449       0.525288        32.8649     
  1087.04        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9527                 NaN            NaN   8.82137        45.8352       0.524082        32.8666     
  1085.45        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9573                 NaN            NaN   8.82638        45.8250       0.522858        32.8685     
  1083.87        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8257       0.134887                 NaN   8.83071        45.8168       0.521862        32.8700     
  1082.29        2500.00                 NaN            NaN            NaN            NaN            NaN  0.161141        11.8021                 NaN   8.83432        45.8097       0.521110        32.8716     
  1080.71        2500.00                 NaN            NaN            NaN            NaN            NaN  0.252969        11.7132                 NaN   8.83797        45.8024       0.520309        32.8732     
  1079.12        2500.00                 NaN            NaN            NaN            NaN            NaN  0.344182        11.6248                 NaN   8.84155        45.7952       0.519523        32.8748     
  1077.54        2500.00                 NaN            NaN            NaN            NaN            NaN  0.434537        11.5372                 NaN   8.84508        45.7881       0.518751        32.8764     
  1075.96        2500.00                 NaN            NaN            NaN            NaN            NaN  0.523949        11.4505                 NaN   8.84854        45.7811       0.517993        32.8779     
  1074.38        2500.00                 NaN            NaN            NaN            NaN            NaN  0.612302        11.3648                 NaN   8.85195        45.7743       0.517249        32.8795     
  1072.79        2500.00                 NaN            NaN            NaN            NaN            NaN  0.699509        11.2801                 NaN   8.85530        45.7675       0.516517        32.8810     
  1071.21        2500.00                 NaN            NaN            NaN            NaN            NaN  0.785501        11.1967                 NaN   8.85860        45.7609       0.515798        32.8825     
  1069.63        2500.00                 NaN            NaN            NaN            NaN            NaN  0.870163        11.1145                 NaN   8.86185        45.7543       0.515090        32.8841     
  1068.05        2500.00                 NaN            NaN            NaN            NaN            NaN  0.953488        11.0336                 NaN   8.86505        45.7479       0.514393        32.8856     
  1066.46        2500.00                 NaN            NaN            NaN            NaN            NaN   9.30557        2.62358                 NaN   8.82829        45.8347       0.529405        32.8784     
  1064.88        2500.00                 NaN            NaN            NaN            NaN            NaN   9.26978        2.65948                 NaN   8.82904        45.8329       0.529283        32.8795     
  1063.30        2500.00                 NaN            NaN            NaN            NaN            NaN   9.23520        2.69414                 NaN   8.82974        45.8312       0.529170        32.8806     
  1061.72        2500.00                 NaN            NaN            NaN            NaN            NaN   9.20181        2.72758                 NaN   8.83041        45.8295       0.529065        32.8816     
  1060.13        2500.00                 NaN            NaN            NaN            NaN            NaN   9.16957        2.75982                 NaN   8.83103        45.8279       0.528968        32.8827     
  1058.55        2500.00                 NaN            NaN            NaN            NaN            NaN   9.13849        2.79088                 NaN   8.83162        45.8264       0.528878        32.8838     
  1056.97        2500.00                 NaN            NaN            NaN            NaN            NaN   9.10852        2.82080                 NaN   8.83218        45.8249       0.528796        32.8848     
  1055.39        2500.00                 NaN            NaN            NaN            NaN            NaN   9.07965        2.84959                 NaN   8.83270        45.8235       0.528721        32.8859     
  1053.80        2500.00                 NaN            NaN            NaN            NaN            NaN   9.05185        2.87728                 NaN   8.83318        45.8221       0.528652        32.8869     
  1052.22        2500.00                 NaN            NaN            NaN            NaN            NaN   9.02508        2.90391                 NaN   8.83364        45.8208       0.528590        32.8879     
  1050.64        2500.00                 NaN            NaN            NaN            NaN            NaN   8.99934        2.92949                 NaN   8.83406        45.8196       0.528535        32.8890     
  1049.06        2500.00                 NaN            NaN            NaN            NaN            NaN   8.97458        2.95407                 NaN   8.83445        45.8184       0.528485        32.8900     
  1047.47        2500.00                 NaN            NaN            NaN            NaN            NaN   8.58709        3.34205                 NaN   8.83196        45.8236       0.527764        32.8876     
  1045.89        2500.00                 NaN            NaN            NaN            NaN            NaN   8.55968        3.36901                 NaN   8.83210        45.8229       0.527775        32.8885     
  1044.31        2500.00                 NaN            NaN            NaN            NaN            NaN   8.53339        3.39482                 NaN   8.83220        45.8224       0.527792        32.8894     
  1042.73        2500.00                 NaN            NaN            NaN            NaN            NaN   8.50827        3.41946                 NaN   8.83227        45.8218       0.527814        32.8904     
  1041.14        2500.00                 NaN            NaN            NaN            NaN            NaN   2.08878        9.93623                 NaN   8.91554        45.6457       0.503181        32.9105     
  1039.56        2500.00                 NaN            NaN            NaN            NaN            NaN   9.83299        2.19099                 NaN   8.91524        45.6462       0.503348        32.9112     
  1037.98        2500.00                 NaN            NaN            NaN            NaN            NaN   9.74493        2.27694                 NaN   8.91490        45.6477       0.503721        32.9119     
  1036.40        2500.00                 NaN            NaN            NaN            NaN            NaN   1.69397        10.3631                 NaN   8.94170        45.5835       0.495836        32.9219     
  1034.81        2500.00                 NaN            NaN            NaN            NaN            NaN   8.49494        3.42245                 NaN   8.81862        45.8350       0.531754        32.8972     
  1033.23        2500.00                 NaN            NaN            NaN            NaN            NaN   10.1133        1.94330                 NaN   8.94336        45.5796       0.495965        32.9245     
  1031.65        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0901        1.96938                 NaN   8.94670        45.5724       0.495211        32.9262     
  1030.07        2500.00                 NaN            NaN            NaN            NaN            NaN   10.0667        1.99621                 NaN   8.95055        45.5642       0.494291        32.9281     
  1028.48        2500.00                 NaN            NaN            NaN            NaN            NaN   3.81222        8.11231                 NaN   8.83746        45.8054       0.529791        32.9028     
  1026.90        2500.00                 NaN            NaN            NaN            NaN            NaN   3.80569        8.11786                 NaN   8.83708        45.8057       0.529942        32.9037     
  1025.32        2500.00                 NaN            NaN            NaN            NaN            NaN   3.41753        8.49342                 NaN   8.83112        45.8221       0.532392        32.9034     
  1023.74        2500.00                 NaN            NaN            NaN            NaN            NaN   3.39899        8.51140                 NaN   8.83127        45.8217       0.532330        32.9043     
  1022.15        2500.00                 NaN            NaN            NaN            NaN            NaN   3.37169        8.53619                 NaN   8.83000        45.8243       0.532831        32.9050     
  1020.57        2500.00                 NaN            NaN            NaN            NaN            NaN   3.36040        8.54697                 NaN   8.83061        45.8230       0.532857        32.9062     
  1018.99        2500.00                 NaN            NaN            NaN            NaN            NaN   3.34174        8.56455                 NaN   8.83036        45.8233       0.532978        32.9071     
  1017.41        2500.00                 NaN            NaN            NaN            NaN            NaN   3.30707        8.59614                 NaN   8.82985        45.8245       0.533823        32.9086     
  1015.82        2500.00                 NaN            NaN            NaN            NaN            NaN   8.80234        3.16934                 NaN   8.87743        45.7096       0.518468        32.9228     
  1014.24        2500.00                 NaN            NaN            NaN            NaN            NaN   8.93032        3.04937                 NaN   8.89081        45.6889       0.515423        32.9251     
  1012.66        2500.00                 NaN            NaN            NaN            NaN            NaN   8.88715        3.09417                 NaN   8.88686        45.6885       0.515988        32.9273     
  1011.08        2500.00                 NaN            NaN            NaN            NaN            NaN   8.85716        3.12076                 NaN   8.88413        45.6931       0.516906        32.9279     
  1009.49        2500.00                 NaN            NaN            NaN            NaN            NaN   8.46743        3.48713                 NaN   8.85719        45.7392       0.524131        32.9249     
  1007.91        2500.00                 NaN            NaN            NaN            NaN            NaN   8.81133        3.16043                 NaN   8.87913        45.7013       0.518573        32.9293     
  1006.33        2500.00                 NaN            NaN            NaN            NaN            NaN   8.66040        3.29999                 NaN   8.86798        45.7215       0.521768        32.9284     
  1004.75        2500.00                 NaN            NaN            NaN            NaN            NaN   8.78021        3.18603                 NaN   8.87459        45.7084       0.520069        32.9307     
  1003.16        2500.00                 NaN            NaN            NaN            NaN            NaN   8.76910        3.19458                 NaN   8.87247        45.7116       0.520763        32.9315     
  1001.58        2500.00                 NaN            NaN            NaN            NaN            NaN   8.76050        3.20074                 NaN   8.87044        45.7146       0.521424        32.9322     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   8.75411        3.20480                 NaN   8.86849        45.7175       0.522056        32.9330     
